numeric_seed,condition,method,auroc,accuracy,log_loss
1,negated_description,e5,0.699345466124666,0.6591358024691358,0.7132158588559769
1,negated_description,gte,0.5521287013404594,0.5472530864197531,1.0701345473684485
1,negated_description,bge_zero_shot,0.3672348614864279,0.40555555555555556,0.8252656880689724
1,negated_description,e5_zero_shot,0.3655930969643777,0.4045987654320988,0.8274105434762178
1,negated_description,gte_zero_shot,0.28710187087454575,0.34608024691358025,0.9813427521952063
1,negated_description,oracle,0.8819882226639995,0.7960802469135803,0.42967284241494225
1,ambiguous,structure_only,0.6437885286973088,0.6055246913580247,0.6612462457071391
1,ambiguous,tfidf,0.477059741843296,0.4880246913580247,1.210932956015133
1,ambiguous,bge,0.4918145691831388,0.5008333333333334,0.9255493144410895
1,ambiguous,e5,0.48334573755656113,0.49459876543209874,1.0380241803527368
1,ambiguous,gte,0.477059741843296,0.4880246913580247,1.210932956015133
1,ambiguous,bge_zero_shot,0.5479488602048107,0.5412345679012346,0.722281832350593
1,ambiguous,e5_zero_shot,0.5473046687306502,0.5410185185185186,0.7231999917339309
1,ambiguous,gte_zero_shot,0.5129568335317933,0.5176234567901234,0.7952093476886942
1,ambiguous,oracle,0.8821521581328888,0.7973765432098765,0.42969444693338726
1,shuffled_description,structure_only,0.6339038467597249,0.5956172839506173,0.6648713056720025
1,shuffled_description,tfidf,0.3299705972779722,0.37734567901234567,1.5006952821793662
1,shuffled_description,bge,0.386962833083343,0.42055555555555557,1.0556848709307831
1,shuffled_description,e5,0.3386676393445956,0.38462962962962965,1.2603678364484492
1,shuffled_description,gte,0.3675345130993339,0.4062962962962963,1.4282052264594671
1,shuffled_description,bge_zero_shot,0.4721365185410849,0.4829320987654321,0.7652133473185804
1,shuffled_description,e5_zero_shot,0.5234257666968245,0.5207716049382716,0.7360272938572178
1,shuffled_description,gte_zero_shot,0.384466311779756,0.41978395061728396,0.9007279787429705
1,shuffled_description,oracle,0.8828396951181768,0.7970679012345679,0.42828235605977055
2,name_only,structure_only,0.6225570388682602,0.5875925925925926,0.6693824732229662
2,name_only,tfidf,0.6988996257948015,0.6573765432098766,0.7795887770658854
2,name_only,bge,0.7026171615717657,0.6599691358024692,0.6671929742539289
2,name_only,e5,0.8084250447107385,0.7400925925925926,0.5460804220352902
2,name_only,gte,0.6615056683480414,0.6268827160493827,0.8507322868487087
2,name_only,bge_zero_shot,0.6814024266115,0.6369753086419753,0.6451145462502181
2,name_only,e5_zero_shot,0.7045787935084908,0.6555864197530864,0.6327861080339838
2,name_only,gte_zero_shot,0.7102592072277653,0.6658641975308642,0.6314766839997604
2,name_only,oracle,0.8801066029032898,0.7939506172839507,0.43305251003863543
2,clean,structure_only,0.6119263042911051,0.5813888888888888,0.6745004039988903
2,clean,tfidf,0.8075516887242502,0.7428703703703704,0.5739076250603075
2,clean,bge,0.7721613294620988,0.7156481481481481,0.5850031947968756
2,clean,e5,0.8448042414270158,0.7704320987654321,0.49295744899796423
2,clean,gte,0.7003035913259784,0.6612654320987654,0.7790361695765631
2,clean,bge_zero_shot,0.7564611907922947,0.6943518518518519,0.605137294234689
2,clean,e5_zero_shot,0.7333340242849817,0.6777777777777778,0.6172518619872783
2,clean,gte_zero_shot,0.8077182677677058,0.7387654320987654,0.5525426298469873
2,clean,oracle,0.8826814664953386,0.7997839506172839,0.4288154055731045
