split_seed,condition,method,role_id,domain,correct_orientation,margin,abstained_tie
59,paraphrase,e5,6,charity,1.0,0.016028482895523277,False
59,paraphrase,e5,7,trade,1.0,0.028745599295812052,False
59,paraphrase,e5,8,media,1.0,0.01564684885155382,False
59,paraphrase,e5,10,housing,1.0,0.014472588394646269,False
59,paraphrase,e5,12,hospitality,1.0,0.014652519584376966,False
59,paraphrase,e5,13,manufacturing,1.0,0.02212776877894923,False
59,paraphrase,e5,16,software,1.0,0.004738333861625588,False
59,paraphrase,e5,17,auction,0.0,-0.004489377772661118,False
59,paraphrase,e5,19,lending,1.0,0.01315801755066831,False
59,paraphrase,e5,21,employment,1.0,0.011707314996309726,False
59,paraphrase,e5,23,mentoring,1.0,0.0013231987655679678,False
59,paraphrase,e5,24,aviation,1.0,0.009860009399807912,False
59,paraphrase,e5,25,taxi,1.0,0.01566025169366847,False
59,paraphrase,e5,27,cybersecurity,1.0,0.02245715126752751,False
59,paraphrase,e5,29,research,1.0,0.022228429256084592,False
59,paraphrase,e5,30,law,1.0,0.020764761029270606,False
59,paraphrase,e5,31,prescriptions,1.0,0.027403941253734965,False
59,paraphrase,e5,35,legal_transfer,1.0,0.012455531454239166,False
59,paraphrase,gte,6,charity,1.0,0.040455761733341755,False
59,paraphrase,gte,7,trade,1.0,0.0638037387840677,False
59,paraphrase,gte,8,media,1.0,0.018315492929993016,False
59,paraphrase,gte,10,housing,1.0,0.007570490058304957,False
59,paraphrase,gte,12,hospitality,1.0,0.004735691619179583,False
59,paraphrase,gte,13,manufacturing,1.0,0.05476762764025639,False
59,paraphrase,gte,16,software,1.0,0.027248904426625087,False
59,paraphrase,gte,17,auction,1.0,0.000949428295660748,False
59,paraphrase,gte,19,lending,0.0,-0.004746602767156771,False
59,paraphrase,gte,21,employment,1.0,0.014758256811397974,False
59,paraphrase,gte,23,mentoring,1.0,0.01477759713452731,False
59,paraphrase,gte,24,aviation,1.0,0.01770711205304637,False
59,paraphrase,gte,25,taxi,1.0,0.02140657289407688,False
59,paraphrase,gte,27,cybersecurity,1.0,0.022553556163266708,False
59,paraphrase,gte,29,research,1.0,0.027880598366392007,False
59,paraphrase,gte,30,law,1.0,0.04791467393451243,False
59,paraphrase,gte,31,prescriptions,1.0,0.04790370262600979,False
59,paraphrase,gte,35,legal_transfer,1.0,0.012977060777181526,False
59,opaque_informative,tfidf,6,charity,1.0,0.09220102168939265,False
59,opaque_informative,tfidf,7,trade,1.0,0.061703706137181236,False
59,opaque_informative,tfidf,8,media,1.0,0.14308117228319284,False
59,opaque_informative,tfidf,10,housing,1.0,0.12471301491987663,False
59,opaque_informative,tfidf,12,hospitality,1.0,0.1335908845686536,False
59,opaque_informative,tfidf,13,manufacturing,1.0,0.15099404117795584,False
59,opaque_informative,tfidf,16,software,1.0,0.12129503102148059,False
59,opaque_informative,tfidf,17,auction,1.0,0.22569923040648193,False
59,opaque_informative,tfidf,19,lending,1.0,0.13377038368484867,False
59,opaque_informative,tfidf,21,employment,0.0,-0.0065277419807000525,False
59,opaque_informative,tfidf,23,mentoring,1.0,0.24536095772566752,False
59,opaque_informative,tfidf,24,aviation,1.0,0.1427381399462882,False
59,opaque_informative,tfidf,25,taxi,0.0,-0.06733049066801788,False
59,opaque_informative,tfidf,27,cybersecurity,1.0,0.2210358970784123,False
59,opaque_informative,tfidf,29,research,1.0,0.149371637759374,False
59,opaque_informative,tfidf,30,law,1.0,0.2031525824533556,False
59,opaque_informative,tfidf,31,prescriptions,1.0,0.0867934201283187,False
59,opaque_informative,tfidf,35,legal_transfer,1.0,0.18903328391031426,False
59,opaque_informative,bge,6,charity,1.0,0.007945087841474296,False
59,opaque_informative,bge,7,trade,1.0,0.011521849994389433,False
59,opaque_informative,bge,8,media,1.0,0.03563933509438366,False
59,opaque_informative,bge,10,housing,1.0,0.01715140660947334,False
59,opaque_informative,bge,12,hospitality,1.0,0.022309882445109952,False
59,opaque_informative,bge,13,manufacturing,1.0,0.017031205307857067,False
59,opaque_informative,bge,16,software,1.0,0.009662589848849101,False
59,opaque_informative,bge,17,auction,1.0,0.007214405394718404,False
59,opaque_informative,bge,19,lending,1.0,0.02481919591604509,False
59,opaque_informative,bge,21,employment,1.0,0.017480191843870063,False
59,opaque_informative,bge,23,mentoring,1.0,0.01077474746449314,False
59,opaque_informative,bge,24,aviation,1.0,0.00986030688931444,False
59,opaque_informative,bge,25,taxi,0.0,-0.0005247724603721915,False
59,opaque_informative,bge,27,cybersecurity,1.0,0.017188313061321625,False
59,opaque_informative,bge,29,research,1.0,0.00015615319275524842,False
59,opaque_informative,bge,30,law,1.0,0.004497691395056347,False
59,opaque_informative,bge,31,prescriptions,1.0,0.016966016379709403,False
59,opaque_informative,bge,35,legal_transfer,1.0,0.004735301664209934,False
59,opaque_informative,e5,6,charity,1.0,0.002282025047683711,False
59,opaque_informative,e5,7,trade,1.0,0.0021260356597341268,False
59,opaque_informative,e5,8,media,1.0,0.021823991040814616,False
59,opaque_informative,e5,10,housing,1.0,0.015020352720392705,False
59,opaque_informative,e5,12,hospitality,1.0,0.015346979290440432,False
59,opaque_informative,e5,13,manufacturing,1.0,0.016504360713799848,False
59,opaque_informative,e5,16,software,1.0,0.008956588430777512,False
59,opaque_informative,e5,17,auction,1.0,0.007599981057385963,False
59,opaque_informative,e5,19,lending,1.0,0.02605762910479903,False
59,opaque_informative,e5,21,employment,0.0,-0.0016571672804858162,False
59,opaque_informative,e5,23,mentoring,1.0,0.0068639050417759195,False
59,opaque_informative,e5,24,aviation,1.0,0.00988156291369613,False
59,opaque_informative,e5,25,taxi,1.0,0.0009237427258536601,False
59,opaque_informative,e5,27,cybersecurity,1.0,0.016931248747929284,False
59,opaque_informative,e5,29,research,1.0,0.0019477898309533948,False
59,opaque_informative,e5,30,law,1.0,0.0049609524466363575,False
59,opaque_informative,e5,31,prescriptions,1.0,0.010082634975182192,False
59,opaque_informative,e5,35,legal_transfer,1.0,0.010584799124461697,False
59,opaque_informative,gte,6,charity,1.0,0.019242364162364134,False
59,opaque_informative,gte,7,trade,1.0,0.023138617628158387,False
59,opaque_informative,gte,8,media,1.0,0.0682709412980178,False
59,opaque_informative,gte,10,housing,1.0,0.03390041498296398,False
59,opaque_informative,gte,12,hospitality,1.0,0.0181334414754864,False
59,opaque_informative,gte,13,manufacturing,1.0,0.04377181759197768,False
59,opaque_informative,gte,16,software,1.0,0.011411386264633172,False
59,opaque_informative,gte,17,auction,1.0,0.018087570762262972,False
59,opaque_informative,gte,19,lending,1.0,0.05866261777496651,False
59,opaque_informative,gte,21,employment,1.0,0.0009627185475836741,False
59,opaque_informative,gte,23,mentoring,1.0,0.010761672413107881,False
59,opaque_informative,gte,24,aviation,1.0,0.04219019072585717,False
59,opaque_informative,gte,25,taxi,0.0,-0.030489718345832917,False
59,opaque_informative,gte,27,cybersecurity,1.0,0.009117539341323977,False
59,opaque_informative,gte,29,research,1.0,0.0071463901445038,False
59,opaque_informative,gte,30,law,1.0,0.020091679977989108,False
59,opaque_informative,gte,31,prescriptions,1.0,0.01966810876387498,False
59,opaque_informative,gte,35,legal_transfer,1.0,0.05615808326217603,False
59,opaque_paraphrase,tfidf,6,charity,1.0,0.14078985045643833,False
59,opaque_paraphrase,tfidf,7,trade,1.0,0.07279142645159409,False
59,opaque_paraphrase,tfidf,8,media,0.0,-0.0855071087498217,False
59,opaque_paraphrase,tfidf,10,housing,1.0,0.009590554295707376,False
59,opaque_paraphrase,tfidf,12,hospitality,1.0,0.04836718245981153,False
59,opaque_paraphrase,tfidf,13,manufacturing,1.0,0.06240419910020384,False
59,opaque_paraphrase,tfidf,16,software,1.0,0.10803128792561878,False
59,opaque_paraphrase,tfidf,17,auction,1.0,0.09954249323363346,False
59,opaque_paraphrase,tfidf,19,lending,1.0,0.09802254166139857,False
59,opaque_paraphrase,tfidf,21,employment,1.0,0.055931954451093224,False
59,opaque_paraphrase,tfidf,23,mentoring,1.0,0.11330129580432363,False
59,opaque_paraphrase,tfidf,24,aviation,1.0,0.027462007337623773,False
59,opaque_paraphrase,tfidf,25,taxi,1.0,0.03458340653767744,False
59,opaque_paraphrase,tfidf,27,cybersecurity,1.0,0.042703676304238936,False
59,opaque_paraphrase,tfidf,29,research,1.0,0.05724467029539615,False
59,opaque_paraphrase,tfidf,30,law,1.0,0.17270621761966154,False
59,opaque_paraphrase,tfidf,31,prescriptions,0.0,-0.006510965605386665,False
59,opaque_paraphrase,tfidf,35,legal_transfer,1.0,0.11841883339928744,False
59,opaque_paraphrase,bge,6,charity,1.0,0.01818049187613291,False
59,opaque_paraphrase,bge,7,trade,1.0,0.02858392407942062,False
59,opaque_paraphrase,bge,8,media,1.0,0.0008473675867848862,False
59,opaque_paraphrase,bge,10,housing,0.0,-0.004891961627281005,False
59,opaque_paraphrase,bge,12,hospitality,0.0,-0.005134188415161667,False
59,opaque_paraphrase,bge,13,manufacturing,1.0,0.012823413441477138,False
59,opaque_paraphrase,bge,16,software,1.0,0.01946384221426034,False
59,opaque_paraphrase,bge,17,auction,0.0,-0.005682057701459464,False
59,opaque_paraphrase,bge,19,lending,1.0,0.02633437789827725,False
59,opaque_paraphrase,bge,21,employment,0.0,-0.003567066813766173,False
59,opaque_paraphrase,bge,23,mentoring,0.0,-0.006300068809630188,False
59,opaque_paraphrase,bge,24,aviation,1.0,0.027692613865118343,False
59,opaque_paraphrase,bge,25,taxi,1.0,0.045279355733249926,False
59,opaque_paraphrase,bge,27,cybersecurity,1.0,0.02203356776076021,False
59,opaque_paraphrase,bge,29,research,1.0,0.02602245813413151,False
59,opaque_paraphrase,bge,30,law,0.0,-0.00493259663962442,False
59,opaque_paraphrase,bge,31,prescriptions,1.0,0.008358083646846093,False
59,opaque_paraphrase,bge,35,legal_transfer,1.0,0.014204433919124793,False
59,opaque_paraphrase,e5,6,charity,1.0,0.016063750457207815,False
59,opaque_paraphrase,e5,7,trade,1.0,0.02410197854423146,False
59,opaque_paraphrase,e5,8,media,1.0,0.00942391055895736,False
59,opaque_paraphrase,e5,10,housing,1.0,0.009345866030289696,False
59,opaque_paraphrase,e5,12,hospitality,1.0,0.0032778678254642424,False
59,opaque_paraphrase,e5,13,manufacturing,1.0,0.00653580021532435,False
59,opaque_paraphrase,e5,16,software,0.0,-0.001849469188687669,False
59,opaque_paraphrase,e5,17,auction,0.0,-0.007617426163406993,False
59,opaque_paraphrase,e5,19,lending,1.0,0.012542448799162442,False
59,opaque_paraphrase,e5,21,employment,1.0,0.006227562387359553,False
59,opaque_paraphrase,e5,23,mentoring,0.0,-0.0040543637627221685,False
59,opaque_paraphrase,e5,24,aviation,1.0,0.010347250367538807,False
59,opaque_paraphrase,e5,25,taxi,1.0,0.02741941056088515,False
59,opaque_paraphrase,e5,27,cybersecurity,1.0,0.01716105214550684,False
59,opaque_paraphrase,e5,29,research,1.0,0.023317940116870828,False
59,opaque_paraphrase,e5,30,law,1.0,0.012821390826244727,False
59,opaque_paraphrase,e5,31,prescriptions,1.0,0.020493897656193416,False
59,opaque_paraphrase,e5,35,legal_transfer,1.0,0.010900239785413546,False
59,opaque_paraphrase,gte,6,charity,1.0,0.027648057519148728,False
59,opaque_paraphrase,gte,7,trade,1.0,0.0448892178632449,False
59,opaque_paraphrase,gte,8,media,1.0,0.009037042322013134,False
59,opaque_paraphrase,gte,10,housing,1.0,0.010796997896258431,False
59,opaque_paraphrase,gte,12,hospitality,1.0,0.001069931413316294,False
59,opaque_paraphrase,gte,13,manufacturing,1.0,0.033090837601483014,False
59,opaque_paraphrase,gte,16,software,1.0,0.0106114491465088,False
59,opaque_paraphrase,gte,17,auction,1.0,0.00028922614619070197,False
59,opaque_paraphrase,gte,19,lending,0.0,-0.021843286805198148,False
59,opaque_paraphrase,gte,21,employment,1.0,0.011208670737399729,False
59,opaque_paraphrase,gte,23,mentoring,1.0,0.00302643833475158,False
59,opaque_paraphrase,gte,24,aviation,1.0,0.021264942512047025,False
59,opaque_paraphrase,gte,25,taxi,1.0,0.03733710013083624,False
59,opaque_paraphrase,gte,27,cybersecurity,1.0,0.010057629325954665,False
59,opaque_paraphrase,gte,29,research,1.0,0.013556804285043522,False
59,opaque_paraphrase,gte,30,law,1.0,0.01865857558483991,False
59,opaque_paraphrase,gte,31,prescriptions,1.0,0.03457900424088001,False
59,opaque_paraphrase,gte,35,legal_transfer,1.0,0.022943406786730403,False
59,negated_description,tfidf,6,charity,0.0,-0.0010967834710790547,False
59,negated_description,tfidf,7,trade,0.0,-0.0111777806081792,False
59,negated_description,tfidf,8,media,0.0,-0.1332859819084105,False
59,negated_description,tfidf,10,housing,0.0,-0.09296065241432655,False
59,negated_description,tfidf,12,hospitality,0.0,-0.07383642049016781,False
59,negated_description,tfidf,13,manufacturing,1.0,0.0034684526323313647,False
59,negated_description,tfidf,16,software,0.0,-0.029147098117850045,False
59,negated_description,tfidf,17,auction,0.0,-0.003143291264096737,False
59,negated_description,tfidf,19,lending,0.0,-0.06671857147764482,False
59,negated_description,tfidf,21,employment,0.0,-0.027195446875546425,False
59,negated_description,tfidf,23,mentoring,1.0,0.004503158374136507,False
59,negated_description,tfidf,24,aviation,0.0,-0.04225591258215744,False
59,negated_description,tfidf,25,taxi,0.0,-0.055454628662576055,False
59,negated_description,tfidf,27,cybersecurity,0.0,-0.06131589978410096,False
59,negated_description,tfidf,29,research,0.0,-0.032439222092694786,False
59,negated_description,tfidf,30,law,1.0,0.050262082934984076,False
59,negated_description,tfidf,31,prescriptions,0.0,-0.04947347468432689,False
59,negated_description,tfidf,35,legal_transfer,1.0,0.027314361874701043,False
59,negated_description,bge,6,charity,1.0,0.00895294564434701,False
59,negated_description,bge,7,trade,1.0,0.016301028566086673,False
59,negated_description,bge,8,media,1.0,0.00949385930776342,False
59,negated_description,bge,10,housing,0.0,-0.000727858775429191,False
59,negated_description,bge,12,hospitality,0.0,-0.000962306967617399,False
59,negated_description,bge,13,manufacturing,1.0,0.015128069127360533,False
59,negated_description,bge,16,software,1.0,0.015315709250050102,False
59,negated_description,bge,17,auction,0.0,-0.0014912230240724522,False
59,negated_description,bge,19,lending,1.0,0.01897720505573991,False
59,negated_description,bge,21,employment,1.0,0.005244255683218235,False
59,negated_description,bge,23,mentoring,1.0,0.005139248642304306,False
59,negated_description,bge,24,aviation,1.0,0.018802629745907573,False
59,negated_description,bge,25,taxi,1.0,0.03227841575431023,False
59,negated_description,bge,27,cybersecurity,1.0,0.009787665387762823,False
59,negated_description,bge,29,research,1.0,0.018959196650284227,False
59,negated_description,bge,30,law,0.0,-0.0023124429595635654,False
59,negated_description,bge,31,prescriptions,1.0,0.0010608917198524637,False
59,negated_description,bge,35,legal_transfer,1.0,0.0018501359658452676,False
59,negated_description,e5,6,charity,1.0,0.005217889859638114,False
59,negated_description,e5,7,trade,1.0,0.018784623982440074,False
59,negated_description,e5,8,media,1.0,0.0028584489616709785,False
59,negated_description,e5,10,housing,1.0,0.0020773195405324185,False
59,negated_description,e5,12,hospitality,1.0,0.001383589842537003,False
59,negated_description,e5,13,manufacturing,1.0,0.003539688512145478,False
59,negated_description,e5,16,software,0.0,-0.011659029736980409,False
59,negated_description,e5,17,auction,0.0,-0.008144751796102911,False
59,negated_description,e5,19,lending,0.0,-0.0027743265515787763,False
59,negated_description,e5,21,employment,1.0,0.0023612283167793735,False
59,negated_description,e5,23,mentoring,0.0,-0.005027212379516088,False
59,negated_description,e5,24,aviation,1.0,0.007516101325243163,False
59,negated_description,e5,25,taxi,1.0,0.01872021292631676,False
59,negated_description,e5,27,cybersecurity,1.0,0.01277889108896707,False
59,negated_description,e5,29,research,1.0,0.014174282335913946,False
59,negated_description,e5,30,law,1.0,0.006551844747298141,False
59,negated_description,e5,31,prescriptions,1.0,0.010627382384820916,False
59,negated_description,e5,35,legal_transfer,1.0,0.006684054646127258,False
59,negated_description,gte,6,charity,0.0,-0.002261689875900308,False
59,negated_description,gte,7,trade,1.0,0.04452443422522884,False
59,negated_description,gte,8,media,0.0,-0.0036705539039532664,False
59,negated_description,gte,10,housing,1.0,0.0036720749154266485,False
59,negated_description,gte,12,hospitality,0.0,-0.008010688554093759,False
59,negated_description,gte,13,manufacturing,1.0,0.014872517614383518,False
59,negated_description,gte,16,software,0.0,-0.0060595221736067795,False
59,negated_description,gte,17,auction,1.0,0.016337244803930284,False
59,negated_description,gte,19,lending,0.0,-0.01984428060720983,False
59,negated_description,gte,21,employment,1.0,0.00829838281807127,False
59,negated_description,gte,23,mentoring,1.0,0.007535415394822498,False
59,negated_description,gte,24,aviation,1.0,0.016910480046490484,False
59,negated_description,gte,25,taxi,1.0,0.02522065382780808,False
59,negated_description,gte,27,cybersecurity,1.0,0.0014839701466331512,False
59,negated_description,gte,29,research,0.0,-0.007075491675419099,False
59,negated_description,gte,30,law,0.0,-0.016825459558685474,False
59,negated_description,gte,31,prescriptions,1.0,0.024160412392849218,False
59,negated_description,gte,35,legal_transfer,1.0,0.010313378218759328,False
59,ambiguous,tfidf,6,charity,0.5,0.0,True
59,ambiguous,tfidf,7,trade,0.5,0.0,True
59,ambiguous,tfidf,8,media,0.5,0.0,True
59,ambiguous,tfidf,10,housing,0.5,0.0,True
59,ambiguous,tfidf,12,hospitality,0.5,0.0,True
59,ambiguous,tfidf,13,manufacturing,0.5,0.0,True
59,ambiguous,tfidf,16,software,0.5,0.0,True
59,ambiguous,tfidf,17,auction,0.5,0.0,True
59,ambiguous,tfidf,19,lending,0.5,0.0,True
59,ambiguous,tfidf,21,employment,0.5,0.0,True
59,ambiguous,tfidf,23,mentoring,0.5,0.0,True
59,ambiguous,tfidf,24,aviation,0.5,0.0,True
59,ambiguous,tfidf,25,taxi,0.5,0.0,True
59,ambiguous,tfidf,27,cybersecurity,0.5,0.0,True
59,ambiguous,tfidf,29,research,0.5,0.0,True
59,ambiguous,tfidf,30,law,0.5,0.0,True
59,ambiguous,tfidf,31,prescriptions,0.5,0.0,True
59,ambiguous,tfidf,35,legal_transfer,0.5,0.0,True
59,ambiguous,bge,6,charity,0.5,0.0,True
59,ambiguous,bge,7,trade,0.5,0.0,True
59,ambiguous,bge,8,media,0.5,0.0,True
59,ambiguous,bge,10,housing,0.5,0.0,True
59,ambiguous,bge,12,hospitality,0.5,0.0,True
59,ambiguous,bge,13,manufacturing,0.5,0.0,True
59,ambiguous,bge,16,software,0.5,0.0,True
59,ambiguous,bge,17,auction,0.5,0.0,True
59,ambiguous,bge,19,lending,0.5,0.0,True
59,ambiguous,bge,21,employment,0.5,0.0,True
59,ambiguous,bge,23,mentoring,0.5,0.0,True
59,ambiguous,bge,24,aviation,0.5,0.0,True
59,ambiguous,bge,25,taxi,0.5,0.0,True
59,ambiguous,bge,27,cybersecurity,0.5,0.0,True
59,ambiguous,bge,29,research,0.5,0.0,True
59,ambiguous,bge,30,law,0.5,0.0,True
59,ambiguous,bge,31,prescriptions,0.5,0.0,True
59,ambiguous,bge,35,legal_transfer,0.5,0.0,True
59,ambiguous,e5,6,charity,0.5,0.0,True
59,ambiguous,e5,7,trade,0.5,0.0,True
59,ambiguous,e5,8,media,0.5,0.0,True
59,ambiguous,e5,10,housing,0.5,0.0,True
59,ambiguous,e5,12,hospitality,0.5,0.0,True
59,ambiguous,e5,13,manufacturing,0.5,0.0,True
59,ambiguous,e5,16,software,0.5,0.0,True
59,ambiguous,e5,17,auction,0.5,0.0,True
59,ambiguous,e5,19,lending,0.5,0.0,True
59,ambiguous,e5,21,employment,0.5,0.0,True
59,ambiguous,e5,23,mentoring,0.5,0.0,True
59,ambiguous,e5,24,aviation,0.5,0.0,True
59,ambiguous,e5,25,taxi,0.5,0.0,True
59,ambiguous,e5,27,cybersecurity,0.5,0.0,True
59,ambiguous,e5,29,research,0.5,0.0,True
59,ambiguous,e5,30,law,0.5,0.0,True
59,ambiguous,e5,31,prescriptions,0.5,0.0,True
59,ambiguous,e5,35,legal_transfer,0.5,0.0,True
59,ambiguous,gte,6,charity,0.5,0.0,True
59,ambiguous,gte,7,trade,0.5,0.0,True
59,ambiguous,gte,8,media,0.5,0.0,True
59,ambiguous,gte,10,housing,0.5,0.0,True
59,ambiguous,gte,12,hospitality,0.5,0.0,True
59,ambiguous,gte,13,manufacturing,0.5,0.0,True
59,ambiguous,gte,16,software,0.5,0.0,True
59,ambiguous,gte,17,auction,0.5,0.0,True
59,ambiguous,gte,19,lending,0.5,0.0,True
59,ambiguous,gte,21,employment,0.5,0.0,True
59,ambiguous,gte,23,mentoring,0.5,0.0,True
59,ambiguous,gte,24,aviation,0.5,0.0,True
59,ambiguous,gte,25,taxi,0.5,0.0,True
59,ambiguous,gte,27,cybersecurity,0.5,0.0,True
59,ambiguous,gte,29,research,0.5,0.0,True
59,ambiguous,gte,30,law,0.5,0.0,True
59,ambiguous,gte,31,prescriptions,0.5,0.0,True
59,ambiguous,gte,35,legal_transfer,0.5,0.0,True
59,shuffled_description,tfidf,6,charity,0.0,-0.09220102168939265,False
59,shuffled_description,tfidf,7,trade,0.0,-0.061703706137181236,False
59,shuffled_description,tfidf,8,media,0.0,-0.14308117228319284,False
59,shuffled_description,tfidf,10,housing,0.0,-0.12471301491987663,False
59,shuffled_description,tfidf,12,hospitality,0.0,-0.1335908845686536,False
59,shuffled_description,tfidf,13,manufacturing,0.0,-0.15099404117795584,False
59,shuffled_description,tfidf,16,software,0.0,-0.12129503102148059,False
59,shuffled_description,tfidf,17,auction,0.0,-0.22569923040648193,False
59,shuffled_description,tfidf,19,lending,0.0,-0.13377038368484867,False
59,shuffled_description,tfidf,21,employment,1.0,0.0065277419807000525,False
59,shuffled_description,tfidf,23,mentoring,0.0,-0.24536095772566752,False
59,shuffled_description,tfidf,24,aviation,0.0,-0.1427381399462882,False
59,shuffled_description,tfidf,25,taxi,1.0,0.06733049066801788,False
59,shuffled_description,tfidf,27,cybersecurity,0.0,-0.2210358970784123,False
59,shuffled_description,tfidf,29,research,0.0,-0.149371637759374,False
59,shuffled_description,tfidf,30,law,0.0,-0.2031525824533556,False
59,shuffled_description,tfidf,31,prescriptions,0.0,-0.0867934201283187,False
59,shuffled_description,tfidf,35,legal_transfer,0.0,-0.18903328391031426,False
59,shuffled_description,bge,6,charity,0.0,-0.007945087841474296,False
59,shuffled_description,bge,7,trade,0.0,-0.011521849994389433,False
59,shuffled_description,bge,8,media,0.0,-0.03563933509438366,False
59,shuffled_description,bge,10,housing,0.0,-0.01715140660947334,False
59,shuffled_description,bge,12,hospitality,0.0,-0.022309882445109952,False
59,shuffled_description,bge,13,manufacturing,0.0,-0.017031205307857067,False
59,shuffled_description,bge,16,software,0.0,-0.009662589848849101,False
59,shuffled_description,bge,17,auction,0.0,-0.007214405394718404,False
59,shuffled_description,bge,19,lending,0.0,-0.02481919591604509,False
59,shuffled_description,bge,21,employment,0.0,-0.017480191843870063,False
59,shuffled_description,bge,23,mentoring,0.0,-0.01077474746449314,False
59,shuffled_description,bge,24,aviation,0.0,-0.00986030688931444,False
59,shuffled_description,bge,25,taxi,1.0,0.0005247724603721915,False
59,shuffled_description,bge,27,cybersecurity,0.0,-0.017188313061321625,False
59,shuffled_description,bge,29,research,0.0,-0.00015615319275524842,False
59,shuffled_description,bge,30,law,0.0,-0.004497691395056347,False
59,shuffled_description,bge,31,prescriptions,0.0,-0.016966016379709403,False
59,shuffled_description,bge,35,legal_transfer,0.0,-0.004735301664209934,False
59,shuffled_description,e5,6,charity,0.0,-0.002282025047683711,False
59,shuffled_description,e5,7,trade,0.0,-0.0021260356597341268,False
59,shuffled_description,e5,8,media,0.0,-0.021823991040814616,False
59,shuffled_description,e5,10,housing,0.0,-0.015020352720392705,False
59,shuffled_description,e5,12,hospitality,0.0,-0.015346979290440432,False
59,shuffled_description,e5,13,manufacturing,0.0,-0.016504360713799848,False
59,shuffled_description,e5,16,software,0.0,-0.008956588430777512,False
59,shuffled_description,e5,17,auction,0.0,-0.007599981057385963,False
59,shuffled_description,e5,19,lending,0.0,-0.02605762910479903,False
59,shuffled_description,e5,21,employment,1.0,0.0016571672804858162,False
59,shuffled_description,e5,23,mentoring,0.0,-0.0068639050417759195,False
59,shuffled_description,e5,24,aviation,0.0,-0.00988156291369613,False
59,shuffled_description,e5,25,taxi,0.0,-0.0009237427258536601,False
59,shuffled_description,e5,27,cybersecurity,0.0,-0.016931248747929284,False
59,shuffled_description,e5,29,research,0.0,-0.0019477898309533948,False
59,shuffled_description,e5,30,law,0.0,-0.0049609524466363575,False
59,shuffled_description,e5,31,prescriptions,0.0,-0.010082634975182192,False
59,shuffled_description,e5,35,legal_transfer,0.0,-0.010584799124461697,False
59,shuffled_description,gte,6,charity,0.0,-0.019242364162364134,False
59,shuffled_description,gte,7,trade,0.0,-0.023138617628158387,False
59,shuffled_description,gte,8,media,0.0,-0.0682709412980178,False
59,shuffled_description,gte,10,housing,0.0,-0.03390041498296398,False
59,shuffled_description,gte,12,hospitality,0.0,-0.0181334414754864,False
59,shuffled_description,gte,13,manufacturing,0.0,-0.04377181759197768,False
59,shuffled_description,gte,16,software,0.0,-0.011411386264633172,False
59,shuffled_description,gte,17,auction,0.0,-0.018087570762262972,False
59,shuffled_description,gte,19,lending,0.0,-0.05866261777496651,False
59,shuffled_description,gte,21,employment,0.0,-0.0009627185475836741,False
59,shuffled_description,gte,23,mentoring,0.0,-0.010761672413107881,False
59,shuffled_description,gte,24,aviation,0.0,-0.04219019072585717,False
59,shuffled_description,gte,25,taxi,1.0,0.030489718345832917,False
59,shuffled_description,gte,27,cybersecurity,0.0,-0.009117539341323977,False
59,shuffled_description,gte,29,research,0.0,-0.0071463901445038,False
59,shuffled_description,gte,30,law,0.0,-0.020091679977989108,False
59,shuffled_description,gte,31,prescriptions,0.0,-0.01966810876387498,False
59,shuffled_description,gte,35,legal_transfer,0.0,-0.05615808326217603,False
71,name_only,tfidf,2,payments,1.0,0.09102683801880934,False
71,name_only,tfidf,3,shipping,1.0,0.08649478898989466,False
71,name_only,tfidf,4,telephone,1.0,0.033885934995550926,False
71,name_only,tfidf,7,trade,1.0,0.001794756222769478,False
71,name_only,tfidf,10,housing,1.0,0.07784870134932204,False
71,name_only,tfidf,13,manufacturing,1.0,0.07568040740440307,False
71,name_only,tfidf,14,debt,0.0,-0.00921411366904945,False
71,name_only,tfidf,19,lending,1.0,0.051255336617368974,False
71,name_only,tfidf,20,education,1.0,0.10342163632634638,False
71,name_only,tfidf,22,family,0.0,-0.07449795631734774,False
71,name_only,tfidf,25,taxi,0.0,-0.01324721192660172,False
71,name_only,tfidf,26,bike_share,0.0,-0.015481344161087485,False
71,name_only,tfidf,28,sports,1.0,0.02321475940383455,False
71,name_only,tfidf,29,research,1.0,0.11756532290517963,False
71,name_only,tfidf,32,supply_chain,1.0,0.06118673618687309,False
71,name_only,tfidf,33,networking,1.0,0.06311985666475978,False
71,name_only,tfidf,34,navigation,1.0,0.05702753189966603,False
71,name_only,tfidf,35,legal_transfer,1.0,0.15730339836776547,False
71,name_only,bge,2,payments,1.0,0.0013696351049400368,False
71,name_only,bge,3,shipping,0.0,-0.0013620611601997679,False
71,name_only,bge,4,telephone,0.0,-0.006514984050676742,False
71,name_only,bge,7,trade,1.0,0.009922150030453603,False
71,name_only,bge,10,housing,1.0,0.011525740937814666,False
71,name_only,bge,13,manufacturing,1.0,0.041680946587098755,False
71,name_only,bge,14,debt,0.0,-0.002902672226978986,False
71,name_only,bge,19,lending,1.0,0.01881348909027647,False
71,name_only,bge,20,education,1.0,0.026026879113770496,False
71,name_only,bge,22,family,1.0,0.018014915154201505,False
71,name_only,bge,25,taxi,0.0,-0.0061151790208052725,False
71,name_only,bge,26,bike_share,1.0,0.010914368759991133,False
71,name_only,bge,28,sports,1.0,0.013802454344946202,False
71,name_only,bge,29,research,1.0,0.03245278054233186,False
