condition,method,role_id,domain,source_name,destination_name,source_score,destination_score,correct_orientation,abstained_tie,margin
opaque_informative,e5,8,bike_share,start_station,end_station,0.5076062594156057,0.5053839742322073,1.0,False,0.002222285183398398
opaque_informative,e5,9,cybersecurity,attacker,target,0.5077314411199204,0.49990031907230636,1.0,False,0.007831122047614048
opaque_informative,e5,10,sports,coach,athlete,0.5142885121378931,0.49908488164738335,1.0,False,0.015203630490509712
opaque_informative,e5,11,research,investigator,participant,0.4988250814352125,0.49496487962830615,1.0,False,0.003860201806906327
opaque_informative,e5,12,law,prosecutor,defendant,0.5054243931734218,0.49786893756861444,1.0,False,0.0075554556048073596
opaque_informative,e5,13,prescriptions,prescriber,recipient,0.5077415851646827,0.4972328254606515,1.0,False,0.0105087597040312
opaque_informative,e5,14,supply_chain,manufacturer,retailer,0.5215854538772795,0.5090307603737143,1.0,False,0.012554693503565195
opaque_informative,e5,15,networking,server,client,0.5019729828526092,0.5097950378521923,0.0,False,-0.007822054999583106
opaque_informative,e5,16,navigation,departure_port,arrival_port,0.5149497775115207,0.5082186854192695,1.0,False,0.006731092092251201
opaque_informative,e5,17,legal_transfer,grantor,grantee,0.49775935545990074,0.4901181831371035,1.0,False,0.007641172322797263
opaque_informative,e5_zero_shot,0,medicine,doctor,patient,0.006473839282989502,-0.011206448078155518,1.0,False,0.01768028736114502
opaque_informative,e5_zero_shot,1,lending,lender,borrower,0.01287907361984253,-0.013755202293395996,1.0,False,0.026634275913238525
opaque_informative,e5_zero_shot,2,education,teacher,student,0.01821368932723999,0.0041713714599609375,1.0,False,0.014042317867279053
opaque_informative,e5_zero_shot,3,employment,employer,employee,-0.002608001232147217,-0.011859416961669922,1.0,False,0.009251415729522705
opaque_informative,e5_zero_shot,4,family,parent,child,0.01562035083770752,0.01287156343460083,1.0,False,0.0027487874031066895
opaque_informative,e5_zero_shot,5,mentoring,mentor,mentee,0.018487215042114258,0.01671421527862549,1.0,False,0.0017729997634887695
opaque_informative,e5_zero_shot,6,aviation,origin_airport,destination_airport,-0.022596299648284912,-0.014516472816467285,0.0,False,-0.008079826831817627
opaque_informative,e5_zero_shot,7,taxi,pickup_zone,dropoff_zone,-0.004172980785369873,-0.0226019024848938,1.0,False,0.018428921699523926
opaque_informative,e5_zero_shot,8,bike_share,start_station,end_station,-0.011376500129699707,-0.006811857223510742,0.0,False,-0.004564642906188965
opaque_informative,e5_zero_shot,9,cybersecurity,attacker,target,0.004594922065734863,-0.015794754028320312,1.0,False,0.020389676094055176
opaque_informative,e5_zero_shot,10,sports,coach,athlete,0.01751720905303955,0.00497061014175415,1.0,False,0.0125465989112854
opaque_informative,e5_zero_shot,11,research,investigator,participant,-0.0015625953674316406,0.0023960471153259277,0.0,False,-0.003958642482757568
opaque_informative,e5_zero_shot,12,law,prosecutor,defendant,-0.005596280097961426,0.010494709014892578,0.0,False,-0.016090989112854004
opaque_informative,e5_zero_shot,13,prescriptions,prescriber,recipient,0.0016499757766723633,-0.008461356163024902,1.0,False,0.010111331939697266
opaque_informative,e5_zero_shot,14,supply_chain,manufacturer,retailer,-0.0006781816482543945,-0.0020560026168823242,1.0,False,0.0013778209686279297
opaque_informative,e5_zero_shot,15,networking,server,client,0.0008277297019958496,0.006420135498046875,0.0,False,-0.005592405796051025
opaque_informative,e5_zero_shot,16,navigation,departure_port,arrival_port,-0.013802289962768555,-0.007409036159515381,0.0,False,-0.006393253803253174
opaque_informative,e5_zero_shot,17,legal_transfer,grantor,grantee,-0.002848803997039795,-0.018335580825805664,1.0,False,0.01548677682876587
opaque_informative,gte,0,medicine,doctor,patient,0.5041259550650408,0.4732618210173002,1.0,False,0.030864134047740577
opaque_informative,gte,1,lending,lender,borrower,0.5268363547798087,0.45990242312625323,1.0,False,0.06693393165355549
opaque_informative,gte,2,education,teacher,student,0.473363438886561,0.4662356801933207,1.0,False,0.007127758693240338
opaque_informative,gte,3,employment,employer,employee,0.5185799379125114,0.5251859943504169,0.0,False,-0.006606056437905461
opaque_informative,gte,4,family,parent,child,0.47960492579959374,0.46367418971379115,1.0,False,0.015930736085802588
opaque_informative,gte,5,mentoring,mentor,mentee,0.5091053404269051,0.5066952367613389,1.0,False,0.0024101036655662655
opaque_informative,gte,6,aviation,origin_airport,destination_airport,0.5114619785823437,0.46208976121926226,1.0,False,0.049372217363081394
opaque_informative,gte,7,taxi,pickup_zone,dropoff_zone,0.44774944860692795,0.4839253022874732,0.0,False,-0.03617585368054527
opaque_informative,gte,8,bike_share,start_station,end_station,0.4787658630014986,0.47032111622347855,1.0,False,0.00844474677802004
opaque_informative,gte,9,cybersecurity,attacker,target,0.5399490229146612,0.5330064556003541,1.0,False,0.006942567314307091
opaque_informative,gte,10,sports,coach,athlete,0.5056861549026231,0.496115861745851,1.0,False,0.009570293156772158
opaque_informative,gte,11,research,investigator,participant,0.45864999535178563,0.4591958648017915,0.0,False,-0.0005458694500058425
opaque_informative,gte,12,law,prosecutor,defendant,0.4949421539000994,0.47964713118247543,1.0,False,0.015295022717623952
opaque_informative,gte,13,prescriptions,prescriber,recipient,0.5015102993030337,0.47271807268203714,1.0,False,0.028792226620996564
opaque_informative,gte,14,supply_chain,manufacturer,retailer,0.5534890138392604,0.5467987769461413,1.0,False,0.006690236893119095
opaque_informative,gte,15,networking,server,client,0.4763422410257323,0.5128255407239873,0.0,False,-0.036483299698255034
opaque_informative,gte,16,navigation,departure_port,arrival_port,0.5110499372617529,0.46624281201561424,1.0,False,0.04480712524613861
opaque_informative,gte,17,legal_transfer,grantor,grantee,0.5200979985770506,0.456887224378661,1.0,False,0.06321077419838961
opaque_informative,gte_zero_shot,0,medicine,doctor,patient,-0.018719017505645752,-0.03804737329483032,1.0,False,0.01932835578918457
opaque_informative,gte_zero_shot,1,lending,lender,borrower,0.03966137766838074,-0.03372955322265625,1.0,False,0.07339093089103699
opaque_informative,gte_zero_shot,2,education,teacher,student,0.008014529943466187,-0.010081499814987183,1.0,False,0.01809602975845337
opaque_informative,gte_zero_shot,3,employment,employer,employee,0.017023086547851562,0.015892982482910156,1.0,False,0.0011301040649414062
opaque_informative,gte_zero_shot,4,family,parent,child,0.03829234838485718,0.035104721784591675,1.0,False,0.003187626600265503
opaque_informative,gte_zero_shot,5,mentoring,mentor,mentee,0.029871374368667603,0.028126895427703857,1.0,False,0.0017444789409637451
opaque_informative,gte_zero_shot,6,aviation,origin_airport,destination_airport,-0.049585193395614624,-0.043618738651275635,0.0,False,-0.005966454744338989
opaque_informative,gte_zero_shot,7,taxi,pickup_zone,dropoff_zone,-0.035774797201156616,-0.05718842148780823,1.0,False,0.02141362428665161
opaque_informative,gte_zero_shot,8,bike_share,start_station,end_station,-0.014567703008651733,-0.03220298886299133,1.0,False,0.0176352858543396
opaque_informative,gte_zero_shot,9,cybersecurity,attacker,target,0.05466407537460327,0.03498825430870056,1.0,False,0.01967582106590271
opaque_informative,gte_zero_shot,10,sports,coach,athlete,-0.0026404261589050293,-0.010598540306091309,1.0,False,0.00795811414718628
opaque_informative,gte_zero_shot,11,research,investigator,participant,0.02017328143119812,0.029098063707351685,0.0,False,-0.008924782276153564
opaque_informative,gte_zero_shot,12,law,prosecutor,defendant,0.03289836645126343,0.027414053678512573,1.0,False,0.0054843127727508545
opaque_informative,gte_zero_shot,13,prescriptions,prescriber,recipient,-0.013628661632537842,-0.06431195139884949,1.0,False,0.050683289766311646
opaque_informative,gte_zero_shot,14,supply_chain,manufacturer,retailer,0.0017731189727783203,-0.01433679461479187,1.0,False,0.01610991358757019
opaque_informative,gte_zero_shot,15,networking,server,client,0.0019554495811462402,0.035261690616607666,0.0,False,-0.033306241035461426
opaque_informative,gte_zero_shot,16,navigation,departure_port,arrival_port,-0.04371163249015808,-0.0523010790348053,1.0,False,0.008589446544647217
opaque_informative,gte_zero_shot,17,legal_transfer,grantor,grantee,-0.00014072656631469727,-0.0622749924659729,1.0,False,0.0621342658996582
opaque_informative,oracle,0,medicine,doctor,patient,1.0,0.0,1.0,False,1.0
opaque_informative,oracle,1,lending,lender,borrower,1.0,0.0,1.0,False,1.0
opaque_informative,oracle,2,education,teacher,student,1.0,0.0,1.0,False,1.0
opaque_informative,oracle,3,employment,employer,employee,1.0,0.0,1.0,False,1.0
opaque_informative,oracle,4,family,parent,child,1.0,0.0,1.0,False,1.0
opaque_informative,oracle,5,mentoring,mentor,mentee,1.0,0.0,1.0,False,1.0
opaque_informative,oracle,6,aviation,origin_airport,destination_airport,1.0,0.0,1.0,False,1.0
opaque_informative,oracle,7,taxi,pickup_zone,dropoff_zone,1.0,0.0,1.0,False,1.0
opaque_informative,oracle,8,bike_share,start_station,end_station,1.0,0.0,1.0,False,1.0
opaque_informative,oracle,9,cybersecurity,attacker,target,1.0,0.0,1.0,False,1.0
opaque_informative,oracle,10,sports,coach,athlete,1.0,0.0,1.0,False,1.0
opaque_informative,oracle,11,research,investigator,participant,1.0,0.0,1.0,False,1.0
opaque_informative,oracle,12,law,prosecutor,defendant,1.0,0.0,1.0,False,1.0
opaque_informative,oracle,13,prescriptions,prescriber,recipient,1.0,0.0,1.0,False,1.0
opaque_informative,oracle,14,supply_chain,manufacturer,retailer,1.0,0.0,1.0,False,1.0
opaque_informative,oracle,15,networking,server,client,1.0,0.0,1.0,False,1.0
opaque_informative,oracle,16,navigation,departure_port,arrival_port,1.0,0.0,1.0,False,1.0
opaque_informative,oracle,17,legal_transfer,grantor,grantee,1.0,0.0,1.0,False,1.0
opaque_paraphrase,tfidf,0,medicine,doctor,patient,0.5500144149162456,0.4638389776293931,1.0,False,0.08617543728685251
opaque_paraphrase,tfidf,1,lending,lender,borrower,0.5428075775467355,0.4576743917620539,1.0,False,0.0851331857846816
opaque_paraphrase,tfidf,2,education,teacher,student,0.4754619934342033,0.36935826150985757,1.0,False,0.10610373192434575
opaque_paraphrase,tfidf,3,employment,employer,employee,0.4297404589019,0.3856824192094376,1.0,False,0.044058039692462414
opaque_paraphrase,tfidf,4,family,parent,child,0.6544494950940006,0.5283516763776122,1.0,False,0.12609781871638848
opaque_paraphrase,tfidf,5,mentoring,mentor,mentee,0.5760992138180291,0.44851708103749627,1.0,False,0.12758213278053282
opaque_paraphrase,tfidf,6,aviation,origin_airport,destination_airport,0.3769576626311489,0.3970565688743799,0.0,False,-0.02009890624323102
opaque_paraphrase,tfidf,7,taxi,pickup_zone,dropoff_zone,0.3899870500469638,0.395186604645359,0.0,False,-0.005199554598395162
opaque_paraphrase,tfidf,8,bike_share,start_station,end_station,0.4154268943195727,0.4491973792293549,0.0,False,-0.033770484909782184
opaque_paraphrase,tfidf,9,cybersecurity,attacker,target,0.4289417030475212,0.35479905388619815,1.0,False,0.07414264916132307
opaque_paraphrase,tfidf,10,sports,coach,athlete,0.527955091820667,0.534155637963957,0.0,False,-0.00620054614329002
opaque_paraphrase,tfidf,11,research,investigator,participant,0.39241304330848653,0.3936036953664553,0.0,False,-0.0011906520579687552
opaque_paraphrase,tfidf,12,law,prosecutor,defendant,0.519830942125185,0.38619642756090977,1.0,False,0.13363451456427522
opaque_paraphrase,tfidf,13,prescriptions,prescriber,recipient,0.45210992808263234,0.3212355844401878,1.0,False,0.13087434364244455
opaque_paraphrase,tfidf,14,supply_chain,manufacturer,retailer,0.4440571541057029,0.4197485939384391,1.0,False,0.024308560167263793
opaque_paraphrase,tfidf,15,networking,server,client,0.6224681095353035,0.44675732771218696,1.0,False,0.17571078182311656
opaque_paraphrase,tfidf,16,navigation,departure_port,arrival_port,0.4058824982479101,0.4380089173145547,0.0,False,-0.032126419066644596
opaque_paraphrase,tfidf,17,legal_transfer,grantor,grantee,0.5205307049536462,0.4095135510566548,1.0,False,0.11101715389699135
opaque_paraphrase,bge,0,medicine,doctor,patient,0.5089215857840885,0.49583892534980817,1.0,False,0.013082660434280358
opaque_paraphrase,bge,1,lending,lender,borrower,0.5196075155737645,0.5041266691586196,1.0,False,0.015480846415144911
opaque_paraphrase,bge,2,education,teacher,student,0.4960072033695777,0.46333642931350816,1.0,False,0.03267077405606955
opaque_paraphrase,bge,3,employment,employer,employee,0.49890336966213683,0.49232428199323414,1.0,False,0.0065790876689026945
opaque_paraphrase,bge,4,family,parent,child,0.47217537225897144,0.46789834165973243,1.0,False,0.004277030599239007
opaque_paraphrase,bge,5,mentoring,mentor,mentee,0.5157546547944591,0.5121349112400098,1.0,False,0.003619743554449384
opaque_paraphrase,bge,6,aviation,origin_airport,destination_airport,0.4993474614014016,0.4984960325726126,1.0,False,0.0008514288287890248
opaque_paraphrase,bge,7,taxi,pickup_zone,dropoff_zone,0.4808707797755111,0.46953581038990705,1.0,False,0.011334969385604077
opaque_paraphrase,bge,8,bike_share,start_station,end_station,0.4715808589325398,0.5122890640966883,0.0,False,-0.04070820516414847
opaque_paraphrase,bge,9,cybersecurity,attacker,target,0.5033587738100926,0.4973560414705617,1.0,False,0.006002732339530914
opaque_paraphrase,bge,10,sports,coach,athlete,0.5028652929271453,0.496740650098459,1.0,False,0.0061246428286863
opaque_paraphrase,bge,11,research,investigator,participant,0.5024021727922027,0.4778392054015231,1.0,False,0.02456296739067959
opaque_paraphrase,bge,12,law,prosecutor,defendant,0.49012912524840657,0.48563040520616174,1.0,False,0.00449872004224483
opaque_paraphrase,bge,13,prescriptions,prescriber,recipient,0.4960915008707535,0.46687506483709645,1.0,False,0.029216436033657034
opaque_paraphrase,bge,14,supply_chain,manufacturer,retailer,0.5136920094620837,0.5210208388282239,0.0,False,-0.00732882936614021
opaque_paraphrase,bge,15,networking,server,client,0.5227720453978844,0.5048340244811993,1.0,False,0.01793802091668506
opaque_paraphrase,bge,16,navigation,departure_port,arrival_port,0.48497684730658264,0.5210571804884772,0.0,False,-0.03608033318189452
opaque_paraphrase,bge,17,legal_transfer,grantor,grantee,0.49356078172461904,0.49201076219568957,1.0,False,0.0015500195289294694
opaque_paraphrase,bge_zero_shot,0,medicine,doctor,patient,0.007925808429718018,0.00031888484954833984,1.0,False,0.007606923580169678
opaque_paraphrase,bge_zero_shot,1,lending,lender,borrower,-0.0036513209342956543,-0.02086108922958374,1.0,False,0.017209768295288086
opaque_paraphrase,bge_zero_shot,2,education,teacher,student,0.030557990074157715,0.006128132343292236,1.0,False,0.02442985773086548
opaque_paraphrase,bge_zero_shot,3,employment,employer,employee,-0.016797780990600586,-0.009853720664978027,0.0,False,-0.006944060325622559
opaque_paraphrase,bge_zero_shot,4,family,parent,child,-0.0022343993186950684,-0.019310355186462402,1.0,False,0.017075955867767334
opaque_paraphrase,bge_zero_shot,5,mentoring,mentor,mentee,0.03412085771560669,0.02312403917312622,1.0,False,0.010996818542480469
opaque_paraphrase,bge_zero_shot,6,aviation,origin_airport,destination_airport,-0.006709575653076172,-0.04357707500457764,1.0,False,0.036867499351501465
opaque_paraphrase,bge_zero_shot,7,taxi,pickup_zone,dropoff_zone,0.021032631397247314,-0.035819292068481445,1.0,False,0.05685192346572876
opaque_paraphrase,bge_zero_shot,8,bike_share,start_station,end_station,0.011139333248138428,-0.009834706783294678,1.0,False,0.020974040031433105
opaque_paraphrase,bge_zero_shot,9,cybersecurity,attacker,target,0.0564805269241333,0.0458795428276062,1.0,False,0.0106009840965271
opaque_paraphrase,bge_zero_shot,10,sports,coach,athlete,0.025623679161071777,0.01955437660217285,1.0,False,0.006069302558898926
opaque_paraphrase,bge_zero_shot,11,research,investigator,participant,0.0006870031356811523,0.020093798637390137,0.0,False,-0.019406795501708984
opaque_paraphrase,bge_zero_shot,12,law,prosecutor,defendant,-0.004259824752807617,-0.004354536533355713,1.0,False,9.47117805480957e-05
opaque_paraphrase,bge_zero_shot,13,prescriptions,prescriber,recipient,0.02260535955429077,-0.019337832927703857,1.0,False,0.04194319248199463
opaque_paraphrase,bge_zero_shot,14,supply_chain,manufacturer,retailer,0.035102665424346924,-0.013700008392333984,1.0,False,0.04880267381668091
opaque_paraphrase,bge_zero_shot,15,networking,server,client,0.020439207553863525,0.03396403789520264,0.0,False,-0.013524830341339111
opaque_paraphrase,bge_zero_shot,16,navigation,departure_port,arrival_port,0.014542877674102783,-0.01937282085418701,1.0,False,0.033915698528289795
opaque_paraphrase,bge_zero_shot,17,legal_transfer,grantor,grantee,-0.0205686092376709,-0.028145313262939453,1.0,False,0.007576704025268555
opaque_paraphrase,e5,0,medicine,doctor,patient,0.5166919275769517,0.49262321030241896,1.0,False,0.024068717274532747
opaque_paraphrase,e5,1,lending,lender,borrower,0.5172729038579847,0.4963414920671725,1.0,False,0.02093141179081226
opaque_paraphrase,e5,2,education,teacher,student,0.49742946595561655,0.4795048948402239,1.0,False,0.01792457111539264
opaque_paraphrase,e5,3,employment,employer,employee,0.5090865619037124,0.501349549600824,1.0,False,0.007737012302888369
opaque_paraphrase,e5,4,family,parent,child,0.5008020667126933,0.4883757152499191,1.0,False,0.012426351462774265
opaque_paraphrase,e5,5,mentoring,mentor,mentee,0.5125220149503141,0.5137713799108359,0.0,False,-0.0012493649605217483
opaque_paraphrase,e5,6,aviation,origin_airport,destination_airport,0.4999617690868726,0.5050888070238985,0.0,False,-0.005127037937025847
opaque_paraphrase,e5,7,taxi,pickup_zone,dropoff_zone,0.49733346782493787,0.4817793273864251,1.0,False,0.015554140438512776
opaque_paraphrase,e5,8,bike_share,start_station,end_station,0.4838805084062049,0.4891065754397276,0.0,False,-0.0052260670335226855
opaque_paraphrase,e5,9,cybersecurity,attacker,target,0.5032297674647995,0.4923808685587309,1.0,False,0.010848898906068605
opaque_paraphrase,e5,10,sports,coach,athlete,0.5082275911784117,0.5053592522090478,1.0,False,0.0028683389693638928
opaque_paraphrase,e5,11,research,investigator,participant,0.512105155182314,0.4855741002323395,1.0,False,0.026531054949974542
opaque_paraphrase,e5,12,law,prosecutor,defendant,0.5078095890164804,0.49104217785112725,1.0,False,0.016767411165353185
opaque_paraphrase,e5,13,prescriptions,prescriber,recipient,0.4986475687287321,0.48228054322248054,1.0,False,0.016367025506251576
opaque_paraphrase,e5,14,supply_chain,manufacturer,retailer,0.5049723075563108,0.5089438110805844,0.0,False,-0.003971503524273556
opaque_paraphrase,e5,15,networking,server,client,0.5183846196700512,0.5129010242785141,1.0,False,0.005483595391537088
opaque_paraphrase,e5,16,navigation,departure_port,arrival_port,0.49161929753076633,0.4998391671480338,0.0,False,-0.00821986961726745
opaque_paraphrase,e5,17,legal_transfer,grantor,grantee,0.4928698736432787,0.48524317211155454,1.0,False,0.007626701531724178
opaque_paraphrase,e5_zero_shot,0,medicine,doctor,patient,-0.009262621402740479,-0.015211999416351318,1.0,False,0.00594937801361084
opaque_paraphrase,e5_zero_shot,1,lending,lender,borrower,0.004971027374267578,-0.007852137088775635,1.0,False,0.012823164463043213
opaque_paraphrase,e5_zero_shot,2,education,teacher,student,0.008080065250396729,-0.004341006278991699,1.0,False,0.012421071529388428
opaque_paraphrase,e5_zero_shot,3,employment,employer,employee,0.005430698394775391,0.011905074119567871,0.0,False,-0.0064743757247924805
opaque_paraphrase,e5_zero_shot,4,family,parent,child,0.005612611770629883,-0.005543649196624756,1.0,False,0.011156260967254639
opaque_paraphrase,e5_zero_shot,5,mentoring,mentor,mentee,0.0038639307022094727,0.01382601261138916,0.0,False,-0.009962081909179688
opaque_paraphrase,e5_zero_shot,6,aviation,origin_airport,destination_airport,0.003324270248413086,-0.012350142002105713,1.0,False,0.0156744122505188
opaque_paraphrase,e5_zero_shot,7,taxi,pickup_zone,dropoff_zone,0.011976957321166992,-0.016438066959381104,1.0,False,0.028415024280548096
opaque_paraphrase,e5_zero_shot,8,bike_share,start_station,end_station,0.004819095134735107,-0.020572006702423096,1.0,False,0.025391101837158203
opaque_paraphrase,e5_zero_shot,9,cybersecurity,attacker,target,0.022499799728393555,-0.00012797117233276367,1.0,False,0.02262777090072632
opaque_paraphrase,e5_zero_shot,10,sports,coach,athlete,0.02390342950820923,0.017368316650390625,1.0,False,0.0065351128578186035
opaque_paraphrase,e5_zero_shot,11,research,investigator,participant,0.004066646099090576,0.009221315383911133,0.0,False,-0.005154669284820557
opaque_paraphrase,e5_zero_shot,12,law,prosecutor,defendant,0.002562403678894043,0.00884389877319336,0.0,False,-0.006281495094299316
opaque_paraphrase,e5_zero_shot,13,prescriptions,prescriber,recipient,0.0031079649925231934,-0.017593979835510254,1.0,False,0.020701944828033447
opaque_paraphrase,e5_zero_shot,14,supply_chain,manufacturer,retailer,0.024518609046936035,0.0007859468460083008,1.0,False,0.023732662200927734
opaque_paraphrase,e5_zero_shot,15,networking,server,client,0.012554585933685303,0.020169734954833984,0.0,False,-0.007615149021148682
opaque_paraphrase,e5_zero_shot,16,navigation,departure_port,arrival_port,0.0005605816841125488,-0.025205552577972412,1.0,False,0.02576613426208496
opaque_paraphrase,e5_zero_shot,17,legal_transfer,grantor,grantee,-0.009648680686950684,-0.012253880500793457,1.0,False,0.0026051998138427734
opaque_paraphrase,gte,0,medicine,doctor,patient,0.5134811228416327,0.4587195756498946,1.0,False,0.05476154719173815
opaque_paraphrase,gte,1,lending,lender,borrower,0.48492400703114213,0.5130403482062608,0.0,False,-0.02811634117511863
opaque_paraphrase,gte,2,education,teacher,student,0.47064595228436795,0.4520415407026512,1.0,False,0.018604411581716773
opaque_paraphrase,gte,3,employment,employer,employee,0.5263031780635083,0.5020671874964394,1.0,False,0.024235990567068932
opaque_paraphrase,gte,4,family,parent,child,0.49274461210141807,0.4643095810466122,1.0,False,0.02843503105480588
opaque_paraphrase,gte,5,mentoring,mentor,mentee,0.501346132715425,0.48723245453886993,1.0,False,0.014113678176555122
opaque_paraphrase,gte,6,aviation,origin_airport,destination_airport,0.4803411472084018,0.4924822315684094,0.0,False,-0.012141084360007603
opaque_paraphrase,gte,7,taxi,pickup_zone,dropoff_zone,0.4643079530790344,0.4489594270538244,1.0,False,0.015348526025209974
opaque_paraphrase,gte,8,bike_share,start_station,end_station,0.4803621352477763,0.5181582580206043,0.0,False,-0.03779612277282801
opaque_paraphrase,gte,9,cybersecurity,attacker,target,0.49173694521465316,0.4838227116193532,1.0,False,0.007914233595299969
opaque_paraphrase,gte,10,sports,coach,athlete,0.503099229592132,0.5018622398658098,1.0,False,0.0012369897263222462
opaque_paraphrase,gte,11,research,investigator,participant,0.4876649881237168,0.4727374896795879,1.0,False,0.014927498444128884
opaque_paraphrase,gte,12,law,prosecutor,defendant,0.5064647312113204,0.47920493040238304,1.0,False,0.027259800808937362
opaque_paraphrase,gte,13,prescriptions,prescriber,recipient,0.4781202935139949,0.4391842362168501,1.0,False,0.03893605729714478
opaque_paraphrase,gte,14,supply_chain,manufacturer,retailer,0.5273910448576838,0.5359147175594385,0.0,False,-0.008523672701754692
opaque_paraphrase,gte,15,networking,server,client,0.5416060460422074,0.539304661159595,1.0,False,0.002301384882612445
opaque_paraphrase,gte,16,navigation,departure_port,arrival_port,0.4632123387255769,0.4983027621658317,0.0,False,-0.035090423440254814
opaque_paraphrase,gte,17,legal_transfer,grantor,grantee,0.5161222141659526,0.4861042258973019,1.0,False,0.030017988268650708
opaque_paraphrase,gte_zero_shot,0,medicine,doctor,patient,0.010889053344726562,-0.0031182169914245605,1.0,False,0.014007270336151123
opaque_paraphrase,gte_zero_shot,1,lending,lender,borrower,0.017132669687271118,-0.011787176132202148,1.0,False,0.028919845819473267
opaque_paraphrase,gte_zero_shot,2,education,teacher,student,-0.018868565559387207,-0.023521602153778076,1.0,False,0.004653036594390869
opaque_paraphrase,gte_zero_shot,3,employment,employer,employee,0.02376711368560791,0.021030426025390625,1.0,False,0.002736687660217285
opaque_paraphrase,gte_zero_shot,4,family,parent,child,0.06221991777420044,0.04593011736869812,1.0,False,0.01628980040550232
opaque_paraphrase,gte_zero_shot,5,mentoring,mentor,mentee,0.009303838014602661,0.015345931053161621,0.0,False,-0.00604209303855896
opaque_paraphrase,gte_zero_shot,6,aviation,origin_airport,destination_airport,-0.00817728042602539,-0.042687296867370605,1.0,False,0.034510016441345215
opaque_paraphrase,gte_zero_shot,7,taxi,pickup_zone,dropoff_zone,0.029887229204177856,-0.01784387230873108,1.0,False,0.047731101512908936
opaque_paraphrase,gte_zero_shot,8,bike_share,start_station,end_station,-0.009230971336364746,-0.0093880295753479,1.0,False,0.0001570582389831543
opaque_paraphrase,gte_zero_shot,9,cybersecurity,attacker,target,0.05113890767097473,0.009834200143814087,1.0,False,0.041304707527160645
opaque_paraphrase,gte_zero_shot,10,sports,coach,athlete,0.050753384828567505,0.03864964842796326,1.0,False,0.012103736400604248
opaque_paraphrase,gte_zero_shot,11,research,investigator,participant,0.05655330419540405,0.0276755690574646,1.0,False,0.028877735137939453
opaque_paraphrase,gte_zero_shot,12,law,prosecutor,defendant,0.0308074951171875,0.023055315017700195,1.0,False,0.007752180099487305
opaque_paraphrase,gte_zero_shot,13,prescriptions,prescriber,recipient,-0.005851536989212036,-0.07061570882797241,1.0,False,0.06476417183876038
opaque_paraphrase,gte_zero_shot,14,supply_chain,manufacturer,retailer,0.027907192707061768,-0.021587401628494263,1.0,False,0.04949459433555603
opaque_paraphrase,gte_zero_shot,15,networking,server,client,0.03559955954551697,0.026429057121276855,1.0,False,0.009170502424240112
opaque_paraphrase,gte_zero_shot,16,navigation,departure_port,arrival_port,0.028503239154815674,-0.0003771781921386719,1.0,False,0.028880417346954346
opaque_paraphrase,gte_zero_shot,17,legal_transfer,grantor,grantee,-0.009934723377227783,-0.021031081676483154,1.0,False,0.011096358299255371
opaque_paraphrase,oracle,0,medicine,doctor,patient,1.0,0.0,1.0,False,1.0
opaque_paraphrase,oracle,1,lending,lender,borrower,1.0,0.0,1.0,False,1.0
opaque_paraphrase,oracle,2,education,teacher,student,1.0,0.0,1.0,False,1.0
opaque_paraphrase,oracle,3,employment,employer,employee,1.0,0.0,1.0,False,1.0
opaque_paraphrase,oracle,4,family,parent,child,1.0,0.0,1.0,False,1.0
opaque_paraphrase,oracle,5,mentoring,mentor,mentee,1.0,0.0,1.0,False,1.0
opaque_paraphrase,oracle,6,aviation,origin_airport,destination_airport,1.0,0.0,1.0,False,1.0
opaque_paraphrase,oracle,7,taxi,pickup_zone,dropoff_zone,1.0,0.0,1.0,False,1.0
opaque_paraphrase,oracle,8,bike_share,start_station,end_station,1.0,0.0,1.0,False,1.0
opaque_paraphrase,oracle,9,cybersecurity,attacker,target,1.0,0.0,1.0,False,1.0
opaque_paraphrase,oracle,10,sports,coach,athlete,1.0,0.0,1.0,False,1.0
opaque_paraphrase,oracle,11,research,investigator,participant,1.0,0.0,1.0,False,1.0
opaque_paraphrase,oracle,12,law,prosecutor,defendant,1.0,0.0,1.0,False,1.0
opaque_paraphrase,oracle,13,prescriptions,prescriber,recipient,1.0,0.0,1.0,False,1.0
opaque_paraphrase,oracle,14,supply_chain,manufacturer,retailer,1.0,0.0,1.0,False,1.0
opaque_paraphrase,oracle,15,networking,server,client,1.0,0.0,1.0,False,1.0
opaque_paraphrase,oracle,16,navigation,departure_port,arrival_port,1.0,0.0,1.0,False,1.0
opaque_paraphrase,oracle,17,legal_transfer,grantor,grantee,1.0,0.0,1.0,False,1.0
negated_description,tfidf,0,medicine,doctor,patient,0.3881086599402949,0.37360229066936257,1.0,False,0.014506369270932351
negated_description,tfidf,1,lending,lender,borrower,0.3356618511569155,0.4173519567269271,0.0,False,-0.0816901055700116
negated_description,tfidf,2,education,teacher,student,0.29338107671902763,0.3180638667169384,0.0,False,-0.024682789997910792
negated_description,tfidf,3,employment,employer,employee,0.28830026843769413,0.33439990840424755,0.0,False,-0.04609963996655342
negated_description,tfidf,4,family,parent,child,0.4593160424405978,0.4218657933681781,1.0,False,0.03745024907241973
negated_description,tfidf,5,mentoring,mentor,mentee,0.36905560566482315,0.35679279429214616,1.0,False,0.012262811372676985
