git_commit,git_dirty,task_id,task_seed,seed,variant,split,noise_strength,train_noise_strength,training_seconds,validation_nrmse,normalized_correction_rms,observed_confidence,mae,rmse,r2,nrmse,relative_error
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609101,202609101,4,unrestricted_encoder,iid,0.2,0.1,0.5402980570215732,0.15076160430908203,0.01007821410894394,-1.0,0.3723395104852898,0.5130633188156458,0.9209926256078855,0.2810825045998318,0.3638441048251774
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609101,202609101,4,unrestricted_encoder,iid,0.4,0.1,0.5402980570215732,0.15076160430908203,0.010793049819767475,-1.0,0.7561248452524296,1.035818732882741,0.6779723081894151,0.5674748380418156,0.7173464843223714
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609101,202609101,4,unrestricted_encoder,ood,0,0.1,0.5402980570215732,0.15076160430908203,0.08954570442438126,-1.0,2.367750136865652,3.415926988066232,0.9992847549170597,0.026744066312740657,0.02469104588156701
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609101,202609101,4,unrestricted_encoder,ood,0.05,0.1,0.5402980570215732,0.15076160430908203,0.08949990570545197,-1.0,2.6109667999844532,3.7079337942484627,0.9991572443668435,0.029030253756322448,0.028377653069824708
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609101,202609101,4,unrestricted_encoder,ood,0.1,0.1,0.5402980570215732,0.15076160430908203,0.08965415507555008,-1.0,2.7942824846541043,3.966103973146362,0.9990358026971284,0.03105152657876243,0.03184354147249298
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609101,202609101,4,unrestricted_encoder,ood,0.2,0.1,0.5402980570215732,0.15076160430908203,0.08946406096220016,-1.0,3.970762742101215,5.466991874632814,0.9981679615733657,0.042802318005386905,0.04764392647111816
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609101,202609101,4,unrestricted_encoder,ood,0.4,0.1,0.5402980570215732,0.15076160430908203,0.08959172666072845,-1.0,7.026985043296008,9.724496671434828,0.9942034179739588,0.07613528765323722,0.07934793839664368
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,0,raw,iid,0,0.1,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,0,raw,iid,0.05,0.1,0.0,0.0,0.0,-1.0,0.06343987311629462,0.07857796035996523,0.997533553927998,0.04966332723450964,0.049969637098235986
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,0,raw,iid,0.1,0.1,0.0,0.0,0.0,-1.0,0.12895796557859285,0.16131881914471663,0.9896046243088847,0.1019577152113329,0.09885023855336561
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,0,raw,iid,0.2,0.1,0.0,0.0,0.0,-1.0,0.26229707174934447,0.33028934522065106,0.9564228073070217,0.20875150943880233,0.2038509492066331
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,0,raw,iid,0.4,0.1,0.0,0.0,0.0,-1.0,0.5339206067583291,0.6719294531043634,0.819649447441112,0.42467699791593144,0.42527850093709946
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,0,raw,ood,0,0.1,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,0,raw,ood,0.05,0.1,0.0,0.0,0.0,-1.0,0.06183087918907404,0.07789388616277224,0.9999710073427593,0.005384483005879709,0.005237883473764039
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,0,raw,ood,0.1,0.1,0.0,0.0,0.0,-1.0,0.1339238928630948,0.16733222979027507,0.9998662048179735,0.011566986730626201,0.011529912580764023
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,0,raw,ood,0.2,0.1,0.0,0.0,0.0,-1.0,0.25811548065394163,0.3204108436356789,0.9995094359834247,0.02214867979305466,0.023203213928897088
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,0,raw,ood,0.4,0.1,0.0,0.0,0.0,-1.0,0.538068241905421,0.6677028890210746,0.9978696655580285,0.046155546166972844,0.04338268809349141
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,0,bounded_correction,iid,0,0.1,0.6717988289892673,0.10443892329931259,0.0051380363292992115,-1.0,0.01374428156123031,0.01688646413786934,0.9998860937472309,0.010672687232794291,0.01078251077582787
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,0,bounded_correction,iid,0.05,0.1,0.6717988289892673,0.10443892329931259,0.005129726137965918,-1.0,0.06513646099483594,0.0806032688044259,0.9974047725261664,0.05094337517119944,0.05179478840106957
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,0,bounded_correction,iid,0.1,0.1,0.6717988289892673,0.10443892329931259,0.005171285942196846,-1.0,0.12835993290354963,0.16031881356376804,0.9897331054548592,0.10132568551527721,0.09845220252217476
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,0,bounded_correction,iid,0.2,0.1,0.6717988289892673,0.10443892329931259,0.00530489394441247,-1.0,0.2589654557959875,0.32646848662910793,0.9574251964317793,0.20633662682185325,0.20321679782301738
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,0,bounded_correction,iid,0.4,0.1,0.6717988289892673,0.10443892329931259,0.005576835945248604,-1.0,0.5288604032248259,0.6652009063422948,0.8232433404622721,0.42042438028464507,0.4111938030047316
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,0,bounded_correction,ood,0,0.1,0.6717988289892673,0.10443892329931259,0.04559485986828804,-1.0,0.12251956947147846,0.1498488912986425,0.9998927028105385,0.010358435666714466,0.010488427859306818
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,0,bounded_correction,ood,0.05,0.1,0.6717988289892673,0.10443892329931259,0.04560362175107002,-1.0,0.13684049108996987,0.16643085929097642,0.9998676423678594,0.011504678706536445,0.011724263752466865
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,0,bounded_correction,ood,0.1,0.1,0.6717988289892673,0.10443892329931259,0.04559425264596939,-1.0,0.17787190480157733,0.22281519446248543,0.9997627693029356,0.015402295188199615,0.015846059189028427
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,0,bounded_correction,ood,0.2,0.1,0.6717988289892673,0.10443892329931259,0.045623742043972015,-1.0,0.2795556178316474,0.3471395983870012,0.9994241762261112,0.0239963283418262,0.023524506494141197
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,0,bounded_correction,ood,0.4,0.1,0.6717988289892673,0.10443892329931259,0.04572814330458641,-1.0,0.53810826363042,0.6735622415256074,0.9978321124800787,0.04656057903335452,0.04353447734187476
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,0,confidence_gated,iid,0,0.1,0.7121824838686734,0.10438349097967148,0.039195429533720016,0.9334710836410522,0.012419106613378972,0.016252194302676652,0.9998944898762048,0.01027181209890367,0.009094249027898352
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,0,confidence_gated,iid,0.05,0.1,0.7121824838686734,0.10438349097967148,0.03926514834165573,0.9334620237350464,0.06468402570681064,0.08024828544662746,0.9974275813754571,0.050719016399600025,0.05214952031531622
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,0,confidence_gated,iid,0.1,0.1,0.7121824838686734,0.10438349097967148,0.03916270285844803,0.933529257774353,0.12808705617499072,0.16006908597696154,0.989765065894631,0.10116785114535667,0.09665648618398703
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,0,confidence_gated,iid,0.2,0.1,0.7121824838686734,0.10438349097967148,0.040076401084661484,0.9336625337600708,0.2588004375284072,0.3264133155974163,0.9574395849406806,0.2063017572860672,0.20224356135797056
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,0,confidence_gated,iid,0.4,0.1,0.7121824838686734,0.10438349097967148,0.04070409759879112,0.9343811273574829,0.5284437842201442,0.6648452487283889,0.8234323000546353,0.4201995953655413,0.4125029147862733
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,0,confidence_gated,ood,0,0.1,0.7121824838686734,0.10438349097967148,0.07298716902732849,0.9924420714378357,0.05932659190148115,0.07083020494494403,0.9999760272268927,0.004896199863902832,0.005133375467622762
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,0,confidence_gated,ood,0.05,0.1,0.7121824838686734,0.10438349097967148,0.07305435836315155,0.9924409985542297,0.08574535651132464,0.10609381924358824,0.9999462149662306,0.007333828043349011,0.0073132203995490055
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,0,confidence_gated,ood,0.1,0.1,0.7121824838686734,0.10438349097967148,0.07300962507724762,0.992445170879364,0.14247978944331408,0.17766244196330536,0.9998491752783479,0.01228107168174265,0.011758274480760156
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,0,confidence_gated,ood,0.2,0.1,0.7121824838686734,0.10438349097967148,0.07285116612911224,0.9924453496932983,0.2617893717251718,0.3273049472600616,0.9994880984816573,0.022625240735574485,0.02172614269165514
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,0,confidence_gated,ood,0.4,0.1,0.7121824838686734,0.10438349097967148,0.07282182574272156,0.9924618005752563,0.5404511087108403,0.6698064963579353,0.9978562211156798,0.04630095986391822,0.04331730873058391
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,0,unrestricted_encoder,iid,0,0.1,0.7564547390211374,0.10436534136533737,0.0050815739668905735,-1.0,0.013797912033624016,0.016699490533669568,0.9998886022126489,0.010554515022074502,0.01087200488249139
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,0,unrestricted_encoder,iid,0.05,0.1,0.7564547390211374,0.10436534136533737,0.005078052636235952,-1.0,0.0650441208272241,0.08049007324072333,0.99741205664662,0.050871832612752986,0.05206100092061324
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,0,unrestricted_encoder,iid,0.1,0.1,0.7564547390211374,0.10436534136533737,0.005113167688250542,-1.0,0.12849795214424375,0.1604374219679371,0.989717908355904,0.10140064913054574,0.09842761276294354
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,0,unrestricted_encoder,iid,0.2,0.1,0.7564547390211374,0.10436534136533737,0.005222047213464975,-1.0,0.259369608698762,0.32706702100270774,0.957268943416762,0.2067149162088648,0.20155024862675364
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,0,unrestricted_encoder,iid,0.4,0.1,0.7564547390211374,0.10436534136533737,0.005484970286488533,-1.0,0.5292143125116127,0.665963111907347,0.8228380430730622,0.42090611414772505,0.40837265524857946
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,0,unrestricted_encoder,ood,0,0.1,0.7564547390211374,0.10436534136533737,0.053426265716552734,-1.0,0.1437181457877159,0.17557382444381386,0.9998527006546474,0.012136694169032809,0.012263746495594814
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,0,unrestricted_encoder,ood,0.05,0.1,0.7564547390211374,0.10436534136533737,0.05343033745884895,-1.0,0.15638925693929195,0.1900270561022785,0.9998274511143922,0.013135786448013739,0.013169208949093835
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,0,unrestricted_encoder,ood,0.1,0.1,0.7564547390211374,0.10436534136533737,0.05344381928443909,-1.0,0.19241502974182367,0.23821748702033707,0.9997288381701284,0.016466992131885756,0.016302504906145755
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,0,unrestricted_encoder,ood,0.2,0.1,0.7564547390211374,0.10436534136533737,0.05343418940901756,-1.0,0.2879482200369239,0.3599965770620633,0.999380732881125,0.024885078237269417,0.023223986030604844
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,0,unrestricted_encoder,ood,0.4,0.1,0.7564547390211374,0.10436534136533737,0.05359359085559845,-1.0,0.5407994380220771,0.6763160061277375,0.9978143500373662,0.046750935419879874,0.04362024241099435
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,1,raw,iid,0,0.1,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,1,raw,iid,0.05,0.1,0.0,0.0,0.0,-1.0,0.06565548038634006,0.0820689447969986,0.9973095320689628,0.05186972075341423,0.05321764006107246
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,1,raw,iid,0.1,0.1,0.0,0.0,0.0,-1.0,0.1290577421168564,0.16020541841323002,0.9897476240792878,0.10125401681272782,0.10254891298105295
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,1,raw,iid,0.2,0.1,0.0,0.0,0.0,-1.0,0.25133700775768375,0.3154957382073961,0.9602390168022817,0.19940156267621953,0.1917085497626106
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,1,raw,iid,0.4,0.1,0.0,0.0,0.0,-1.0,0.5168555263371672,0.651078570743987,0.8306688243238609,0.4114986946226428,0.3945102703204578
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,1,raw,ood,0,0.1,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,1,raw,ood,0.05,0.1,0.0,0.0,0.0,-1.0,0.06772346328943968,0.08568170565043748,0.9999649201696169,0.005922822839080038,0.005455863171651506
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,1,raw,ood,0.1,0.1,0.0,0.0,0.0,-1.0,0.1279357671737671,0.15834605519836825,0.9998801892532343,0.010945809552780949,0.010297270606324037
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,1,raw,ood,0.2,0.1,0.0,0.0,0.0,-1.0,0.26418039901182055,0.33662138552217913,0.9994585421124782,0.023269247678466932,0.020595091906785143
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,1,raw,ood,0.4,0.1,0.0,0.0,0.0,-1.0,0.5182874784804881,0.6570339324423962,0.9979372011690704,0.045418045212554964,0.04287576362580034
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,1,bounded_correction,iid,0,0.1,0.8669412499293685,0.1003434807062149,0.003922256641089916,-1.0,0.010415783952339552,0.01289160774740634,0.999933612810012,0.008147833453622924,0.008238207986654193
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,1,bounded_correction,iid,0.05,0.1,0.8669412499293685,0.1003434807062149,0.0039362674579024315,-1.0,0.06603687256574631,0.08200348395402801,0.9973138223656046,0.05182834778762837,0.05318570407305657
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,1,bounded_correction,iid,0.1,0.1,0.8669412499293685,0.1003434807062149,0.003947099670767784,-1.0,0.12890539086947683,0.15954991475536484,0.9898313505986098,0.10083972134724557,0.10157530344433849
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,1,bounded_correction,iid,0.2,0.1,0.8669412499293685,0.1003434807062149,0.004010389093309641,-1.0,0.24938537747220835,0.31288288119104923,0.9608948707922973,0.19775016866668588,0.19380360615596406
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,1,bounded_correction,iid,0.4,0.1,0.8669412499293685,0.1003434807062149,0.004299526568502188,-1.0,0.5125565864000237,0.6460759322092029,0.8332609792377973,0.4083368961558614,0.394239043157139
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,1,bounded_correction,ood,0,0.1,0.8669412499293685,0.1003434807062149,0.048096634447574615,-1.0,0.13046633545309305,0.15808105421669147,0.9998805899376441,0.010927491128156476,0.010692085472497047
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,1,bounded_correction,ood,0.05,0.1,0.8669412499293685,0.1003434807062149,0.0480976365506649,-1.0,0.14436552301049232,0.17781170254428919,0.9998489217453898,0.012291389449944325,0.012914530999010685
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,1,bounded_correction,ood,0.1,0.1,0.8669412499293685,0.1003434807062149,0.04809160158038139,-1.0,0.18496177112683654,0.22639196371764114,0.9997550918198176,0.015649542491153457,0.015925976535042484
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,1,bounded_correction,ood,0.2,0.1,0.8669412499293685,0.1003434807062149,0.04817107319831848,-1.0,0.2923303577117622,0.3663952923485362,0.9993585230611123,0.02532739502767167,0.024912104441797457
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,1,bounded_correction,ood,0.4,0.1,0.8669412499293685,0.1003434807062149,0.048150479793548584,-1.0,0.5236308835446835,0.6653748519356839,0.9978844950628415,0.0459946185673773,0.04301833227831184
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,1,confidence_gated,iid,0,0.1,0.9508056158665568,0.10037312656641006,0.03454459831118584,0.9399905800819397,0.014895399188390002,0.018562531394367116,0.9998623600446136,0.011732005599486148,0.011970100355487599
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,1,confidence_gated,iid,0.05,0.1,0.9508056158665568,0.10037312656641006,0.034637924283742905,0.9400064945220947,0.06651981766481185,0.08268768184489884,0.9972688110034754,0.0522607787592624,0.05382625357268483
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,1,confidence_gated,iid,0.1,0.1,0.9508056158665568,0.10037312656641006,0.034526899456977844,0.940061092376709,0.12870205540093593,0.15921593672019865,0.9898738771158033,0.10062863848923279,0.1004603091773355
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,1,confidence_gated,iid,0.2,0.1,0.9508056158665568,0.10037312656641006,0.03527585044503212,0.9402338266372681,0.24855146538175177,0.3117742875239153,0.9611714912162452,0.19704950845854652,0.1937004033751623
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,1,confidence_gated,iid,0.4,0.1,0.9508056158665568,0.10037312656641006,0.03690553829073906,0.9408204555511475,0.5111439830507152,0.6442027131706237,0.8342264568185578,0.40715297270367834,0.39149258333339054
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,1,confidence_gated,ood,0,0.1,0.9508056158665568,0.10037312656641006,0.07918017357587814,0.9922611713409424,0.09114990010857582,0.12310683924669852,0.999927582147807,0.008509867930407826,0.007957982440766485
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,1,confidence_gated,ood,0.05,0.1,0.9508056158665568,0.10037312656641006,0.07917526364326477,0.9922616481781006,0.11369347013533115,0.14718350247092624,0.9998964858917669,0.010174188332887656,0.009938296064312093
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,1,confidence_gated,ood,0.1,0.1,0.9508056158665568,0.10037312656641006,0.0791563093662262,0.9922605752944946,0.1669060862623155,0.20477039707606365,0.9997996378777915,0.01415493278714166,0.014519057351944403
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,1,confidence_gated,ood,0.2,0.1,0.9508056158665568,0.10037312656641006,0.07913755625486374,0.9922953248023987,0.27543842792510986,0.3501552078115007,0.9994141283840379,0.024204784980703574,0.022287411934248214
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,1,confidence_gated,ood,0.4,0.1,0.9508056158665568,0.10037312656641006,0.0792105495929718,0.9923036098480225,0.5202722479589283,0.6624994999395774,0.9979027394499536,0.045795857345904724,0.04374104783065594
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,1,unrestricted_encoder,iid,0,0.1,0.5263698920607567,0.10037869215011597,0.0035089035518467426,-1.0,0.009459721979510505,0.011531248246505822,0.9999468843177209,0.00728805065014591,0.007407220675009194
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,1,unrestricted_encoder,iid,0.05,0.1,0.5263698920607567,0.10037869215011597,0.00351905170828104,-1.0,0.06605120188760338,0.08213089789556476,0.9973054685163241,0.0519088767329432,0.05334750530235749
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,1,unrestricted_encoder,iid,0.1,0.1,0.5263698920607567,0.10037869215011597,0.003515301737934351,-1.0,0.12924129821476527,0.16000665639727654,0.9897730479234834,0.10112839401729168,0.10039919947528816
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,1,unrestricted_encoder,iid,0.2,0.1,0.5263698920607567,0.10037869215011597,0.0035786780063062906,-1.0,0.2500846914044814,0.31355562126856223,0.960726527481397,0.1981753580004411,0.19382763632030459
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,1,unrestricted_encoder,iid,0.4,0.1,0.5263698920607567,0.10037869215011597,0.003913380671292543,-1.0,0.5137662724009715,0.6472642695164641,0.8326470439028197,0.40908795643135254,0.39593440467984886
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,1,unrestricted_encoder,ood,0,0.1,0.5263698920607567,0.10037869215011597,0.04495691880583763,-1.0,0.1223797663114965,0.14774121181527597,0.999895699931907,0.010212740479080442,0.010778277270015603
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,1,unrestricted_encoder,ood,0.05,0.1,0.5263698920607567,0.10037869215011597,0.04495216906070709,-1.0,0.13792484905570745,0.17124189190252626,0.9998598796179436,0.011837245543470097,0.012132616562323825
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,1,unrestricted_encoder,ood,0.1,0.1,0.5263698920607567,0.10037869215011597,0.044931087642908096,-1.0,0.17402265826240182,0.216197749905367,0.99977665120305,0.014944858545666496,0.014889660269359985
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,1,unrestricted_encoder,ood,0.2,0.1,0.5263698920607567,0.10037869215011597,0.04498255252838135,-1.0,0.29890938429161906,0.3726842707068407,0.9993363128558739,0.025762126156939937,0.025537815670441517
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,1,unrestricted_encoder,ood,0.4,0.1,0.5263698920607567,0.10037869215011597,0.045090094208717346,-1.0,0.5317571028135717,0.6692297281992377,0.9978599115279084,0.04626109026051506,0.04517669621748523
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,2,raw,iid,0,0.1,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,2,raw,iid,0.05,0.1,0.0,0.0,0.0,-1.0,0.06527713088871678,0.0811869399501711,0.9973670508849226,0.05131227060925478,0.047418458828017825
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,2,raw,iid,0.1,0.1,0.0,0.0,0.0,-1.0,0.13209021012153244,0.16831070774128093,0.9886839824270812,0.10637677177334727,0.09507731561287028
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,2,raw,iid,0.2,0.1,0.0,0.0,0.0,-1.0,0.2677321110822959,0.337256894284707,0.9545648680543077,0.2131551827793363,0.20366890858000053
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,2,raw,iid,0.4,0.1,0.0,0.0,0.0,-1.0,0.5367064304300584,0.6680973397305692,0.8217007133011169,0.4222550019820761,0.4191490966095961
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,2,raw,ood,0,0.1,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,2,raw,ood,0.05,0.1,0.0,0.0,0.0,-1.0,0.06433848198503256,0.08024286140521852,0.9999692323666175,0.005546857973893938,0.005547798615604298
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,2,raw,ood,0.1,0.1,0.0,0.0,0.0,-1.0,0.1266964953392744,0.15740121345929356,0.9998816147950165,0.010880496541222348,0.0106767509131011
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,2,raw,ood,0.2,0.1,0.0,0.0,0.0,-1.0,0.28152115689590573,0.3533398271927421,0.9994034230592294,0.02442492458065442,0.0232331631632871
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,2,raw,ood,0.4,0.1,0.0,0.0,0.0,-1.0,0.5387249863706529,0.6731533014118568,0.9978347440618178,0.04653231069033834,0.04487619776398214
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,2,bounded_correction,iid,0,0.1,0.7603830080479383,0.10373552143573761,0.005071270279586315,-1.0,0.013554976736486424,0.01666721022395007,0.9998890324628482,0.01053411302159642,0.011091796866045656
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,2,bounded_correction,iid,0.05,0.1,0.7603830080479383,0.10373552143573761,0.005084633827209473,-1.0,0.06576039176434278,0.08186913881584468,0.9973226166089706,0.051743438144652154,0.049864337701584494
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,2,bounded_correction,iid,0.1,0.1,0.7603830080479383,0.10373552143573761,0.005089909769594669,-1.0,0.13161127609782852,0.1679535773954824,0.9887319532996507,0.1061510560491478,0.09436728930645696
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,2,bounded_correction,iid,0.2,0.1,0.7603830080479383,0.10373552143573761,0.005207938142120838,-1.0,0.2648239467307576,0.3338825507247994,0.9554695005488442,0.21102250934712113,0.20126171673230642
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,2,bounded_correction,iid,0.4,0.1,0.7603830080479383,0.10373552143573761,0.005432035308331251,-1.0,0.5314531072799582,0.6624152882658909,0.8247206252789726,0.4186637967642144,0.4124101572164588
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,2,bounded_correction,ood,0,0.1,0.7603830080479383,0.10373552143573761,0.06627757847309113,-1.0,0.1794494455680251,0.21782298218078402,0.9997732806032421,0.015057204148109588,0.017879743967685123
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,2,bounded_correction,ood,0.05,0.1,0.7603830080479383,0.10373552143573761,0.06630163639783859,-1.0,0.18267219746485353,0.22857692968162205,0.9997503416661538,0.0158005801743536,0.01575661017899259
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,2,bounded_correction,ood,0.1,0.1,0.7603830080479383,0.10373552143573761,0.06634621322154999,-1.0,0.2119824313558638,0.25947218785546095,0.9996782912259246,0.01793624191617086,0.01793750563604108
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202609102,202609102,2,bounded_correction,ood,0.2,0.1,0.7603830080479383,0.10373552143573761,0.06616374105215073,-1.0,0.3410320128314197,0.42377234978625183,0.9991418829892513,0.02929363430420706,0.029161725647390377
