dataset,model,seed,config_id,shadow_epoch_0,shadow_epoch_1,shadow_epoch_2,shadow_epoch_5,shadow_epoch_10,shadow_epoch_20
credit_card_default,ft_transformer,9202,lr0.003__wd0.0001__b256,1.4805864867462049e-15,1.9669866863775143e-15,2.964019004195184e-15,1.8147918064148616e-14,1.7142893747392154e-06,0.012250490847554503
credit_card_default,ft_transformer,9303,lr0.003__wd0.0001__b256,1.403391292065237e-15,5.0391548572781275e-15,5.498829473357669e-15,1.5426951358446988e-07,0.0008044209533037781,0.02210855827710958
credit_card_default,ft_transformer,9101,lr0.003__wd0__b128,1.3903808659954109e-15,2.009053730669952e-15,2.5813498474164254e-15,6.8014475616221676e-12,0.004409379156757893,0.03437047074442542
credit_card_default,ft_transformer,9202,lr0.003__wd0__b128,1.4805864867462049e-15,1.59370672041248e-14,1.9866703768189886e-14,1.2637576740764651e-09,0.005517104824544592,0.0399442481296435
credit_card_default,ft_transformer,9303,lr0.003__wd0__b128,1.403391292065237e-15,3.658770335313033e-14,1.6152416860634733e-14,4.2458520214773486e-07,0.01893083591118276,0.03197608822747493
credit_card_default,ft_transformer,9101,lr0.003__wd0__b256,1.3903808659954109e-15,4.114465929419553e-15,2.8277212385866002e-14,7.971098594009539e-11,0.00024310776137996198,0.02781640522966378
credit_card_default,ft_transformer,9202,lr0.003__wd0__b256,1.4805864867462049e-15,1.7281640528332698e-15,1.2394870286397408e-15,1.4835409376662279e-15,1.6903451172957905e-11,0.01356711532242377
credit_card_default,ft_transformer,9303,lr0.003__wd0__b256,1.403391292065237e-15,5.142506429370308e-15,6.707172794592764e-15,7.941125684221057e-08,0.0009830059590076492,0.019605387964245026
credit_card_default,mlp,9101,lr0.0003__wd0.0001__b128,1.6677739918258272e-16,1.9823288171344803e-16,3.4377679197263034e-16,5.042169682663495e-16,5.05865143317847e-16,5.998314240911469e-16
credit_card_default,mlp,9202,lr0.0003__wd0.0001__b128,1.5612511283791264e-16,1.936385080059111e-16,3.2835740420081305e-16,4.484927356194907e-16,5.223369835886981e-16,6.946368059768074e-16
credit_card_default,mlp,9303,lr0.0003__wd0.0001__b128,1.8008598084984229e-16,1.9738578217815442e-16,2.657456816518413e-16,5.061346082591317e-16,5.45320708726488e-16,6.16061756574454e-16
credit_card_default,mlp,9101,lr0.0003__wd0.0001__b256,1.6677739918258272e-16,1.872993134286599e-16,2.2402327388981735e-16,3.6982136103480556e-16,3.973164740191538e-16,5.327167457679856e-16
credit_card_default,mlp,9202,lr0.0003__wd0.0001__b256,1.5612511283791264e-16,2.1955104580743305e-16,2.6508743117775454e-16,3.6044301224280595e-16,4.462481115441566e-16,5.955553436930561e-16
credit_card_default,mlp,9303,lr0.0003__wd0.0001__b256,1.8008598084984229e-16,1.9830098101173769e-16,2.5489593085473967e-16,4.315849124360006e-16,4.389312329098499e-16,4.936536008389991e-16
credit_card_default,mlp,9101,lr0.0003__wd0__b128,1.6677739918258272e-16,2.442978958743269e-16,3.039003866400292e-16,4.615752004611231e-16,5.677425772234656e-16,6.862659333923953e-16
credit_card_default,mlp,9202,lr0.0003__wd0__b128,1.5612511283791264e-16,1.9851741785479728e-16,3.0204517272730547e-16,4.489906784959129e-16,4.843916231242959e-16,6.591257156324181e-16
credit_card_default,mlp,9303,lr0.0003__wd0__b128,1.8008598084984229e-16,1.9821926312170289e-16,3.0510804386457746e-16,3.9825715415150674e-16,4.594987310115334e-16,6.649456533704034e-16
credit_card_default,mlp,9101,lr0.0003__wd0__b256,1.6677739918258272e-16,2.12627292617458e-16,2.2550049934982885e-16,3.685868105141824e-16,4.417940218782444e-16,5.669200399892811e-16
credit_card_default,mlp,9202,lr0.0003__wd0__b256,1.5612511283791264e-16,1.7997902308791673e-16,2.0036056148036993e-16,3.375397178050825e-16,3.7679366641801503e-16,5.119592417980569e-16
credit_card_default,mlp,9303,lr0.0003__wd0__b256,1.8008598084984229e-16,1.770506184310218e-16,1.9529191642234906e-16,3.3313220833382435e-16,4.44862807770486e-16,5.870408843416285e-16
credit_card_default,mlp,9101,lr0.001__wd0.0001__b128,1.6677739918258272e-16,3.781910462014483e-16,4.5681746999673e-16,5.24632269581419e-16,7.192773567175433e-16,8.164847638787708e-16
credit_card_default,mlp,9202,lr0.001__wd0.0001__b128,1.5612511283791264e-16,3.761521456667689e-16,4.89439678100858e-16,5.687393526090588e-16,6.650045345679467e-16,8.449686622009829e-16
credit_card_default,mlp,9303,lr0.001__wd0.0001__b128,1.8008598084984229e-16,4.327851994812906e-16,4.404333866983916e-16,6.81471940323534e-16,7.317152530351132e-16,1.0068431931481189e-15
credit_card_default,mlp,9101,lr0.001__wd0.0001__b256,1.6677739918258272e-16,3.0192319998290883e-16,4.455207206565335e-16,5.742005754352489e-16,6.541591528354435e-16,7.152142658146078e-16
credit_card_default,mlp,9202,lr0.001__wd0.0001__b256,1.5612511283791264e-16,3.2568247415338397e-16,4.182055770478657e-16,5.463483344334119e-16,5.795785652285536e-16,1.4926025953976279e-15
credit_card_default,mlp,9303,lr0.001__wd0.0001__b256,1.8008598084984229e-16,3.195821428672585e-16,4.111212271555538e-16,4.831162405904929e-16,6.802576755802531e-16,8.463832325553039e-16
credit_card_default,mlp,9101,lr0.001__wd0__b128,1.6677739918258272e-16,3.334573639336322e-16,4.561986062059262e-16,6.027212109939642e-16,6.76802519000562e-16,8.942619699731638e-16
credit_card_default,mlp,9202,lr0.001__wd0__b128,1.5612511283791264e-16,3.640141031484301e-16,4.696045851522734e-16,4.158098303833406e-16,7.201191420309915e-16,8.994046932892908e-16
credit_card_default,mlp,9303,lr0.001__wd0__b128,1.8008598084984229e-16,4.541118099165104e-16,5.105529643494294e-16,5.995075928074997e-16,7.961203660178269e-16,8.244844686316091e-16
credit_card_default,mlp,9101,lr0.001__wd0__b256,1.6677739918258272e-16,2.4945459109818047e-16,4.3642157644394107e-16,5.722286834319745e-16,6.623662574104478e-16,7.341826223737471e-16
credit_card_default,mlp,9202,lr0.001__wd0__b256,1.5612511283791264e-16,3.3659056444812485e-16,5.069763446655262e-16,5.118096395668317e-16,7.064388220877282e-16,1.46770864283932e-15
credit_card_default,mlp,9303,lr0.001__wd0__b256,1.8008598084984229e-16,3.327327528898593e-16,3.9270073010049153e-16,4.818752628765102e-16,6.02152691826908e-16,8.08853320968617e-16
credit_card_default,mlp,9101,lr0.003__wd0.0001__b128,1.6677739918258272e-16,5.517001783141741e-16,5.211629744171077e-16,8.301448862428247e-16,9.792986009078647e-16,1.9176393144809905e-15
credit_card_default,mlp,9202,lr0.003__wd0.0001__b128,1.5612511283791264e-16,4.516040861581028e-16,4.731117565032431e-16,7.033009587561226e-16,1.1698453032054723e-15,1.9746685719671545e-15
credit_card_default,mlp,9303,lr0.003__wd0.0001__b128,1.8008598084984229e-16,6.150320822642703e-16,6.567912531251158e-16,8.427788632430585e-16,1.0211276607110292e-15,2.4566969658506646e-15
credit_card_default,mlp,9101,lr0.003__wd0.0001__b256,1.6677739918258272e-16,4.780718777677145e-16,5.6311734368202095e-16,6.074939355949155e-16,8.194493937732192e-16,1.2099073938295297e-15
credit_card_default,mlp,9202,lr0.003__wd0.0001__b256,1.5612511283791264e-16,7.297353813497165e-16,1.074471498519297e-15,1.086525150417182e-15,2.838543585846435e-15,5.013073718174138e-15
credit_card_default,mlp,9303,lr0.003__wd0.0001__b256,1.8008598084984229e-16,5.208126232064382e-16,6.842275652518377e-16,7.622415147802416e-16,1.1796937517741428e-15,2.4747041178586274e-15
credit_card_default,mlp,9101,lr0.003__wd0__b128,1.6677739918258272e-16,4.933965131046176e-16,5.290053877779393e-16,6.887697263885321e-16,8.436383875481406e-16,2.102789174640926e-15
credit_card_default,mlp,9202,lr0.003__wd0__b128,1.5612511283791264e-16,5.31187172596499e-16,4.858950503573906e-16,7.61033242133318e-16,9.44407563703079e-16,2.2965757224364363e-15
credit_card_default,mlp,9303,lr0.003__wd0__b128,1.8008598084984229e-16,5.053943280364086e-16,6.102809122193986e-16,8.195418196261434e-16,9.456641618392037e-16,2.431048516784494e-15
credit_card_default,mlp,9101,lr0.003__wd0__b256,1.6677739918258272e-16,4.484125851268568e-16,4.734405955383186e-16,6.505958490081059e-16,8.500373143883879e-16,1.1863420390217635e-15
credit_card_default,mlp,9202,lr0.003__wd0__b256,1.5612511283791264e-16,7.917670534461527e-16,9.981010261734992e-16,1.199334088556557e-15,2.841357636092367e-15,4.933001063815029e-15
credit_card_default,mlp,9303,lr0.003__wd0__b256,1.8008598084984229e-16,5.699874708195272e-16,6.442639406512804e-16,7.645575477034961e-16,1.1835865085338174e-15,2.4013823449128253e-15
credit_card_default,resnet,9101,lr0.0003__wd0.0001__b128,1.557022739906433e-15,9.684703668362549e-16,1.4351584157190622e-15,1.2180181315586333e-15,1.7501936857254596e-15,3.5056118706695838e-15
credit_card_default,resnet,9202,lr0.0003__wd0.0001__b128,1.7481675829156273e-15,3.1377827311267203e-15,4.005727227782835e-15,2.9927181745140544e-15,6.8925108032320565e-15,1.3657547700704432e-14
credit_card_default,resnet,9303,lr0.0003__wd0.0001__b128,1.8996306264118523e-15,1.0989269932405732e-15,1.3963050144285075e-15,1.3741855960439087e-15,1.835986900095769e-15,2.722408044067697e-15
credit_card_default,resnet,9101,lr0.0003__wd0.0001__b256,1.557022739906433e-15,1.2072523427990312e-15,9.120867716693251e-16,1.3084151817555068e-15,1.2713896775651268e-15,1.8032662291015723e-15
credit_card_default,resnet,9202,lr0.0003__wd0.0001__b256,1.7481675829156273e-15,1.2358346225711803e-15,1.0603293959000892e-15,1.213716898252476e-15,1.246770241436707e-15,1.7797857346498543e-15
credit_card_default,resnet,9303,lr0.0003__wd0.0001__b256,1.8996306264118523e-15,1.200516736802465e-15,1.3297875170806273e-15,1.2100272227342362e-15,1.3413808570296969e-15,2.0454454424575488e-15
credit_card_default,resnet,9101,lr0.0003__wd0__b128,1.557022739906433e-15,1.157995682850299e-15,1.4258952634078892e-15,1.3895863490908864e-15,1.6257607341255403e-15,3.788914242447181e-15
credit_card_default,resnet,9202,lr0.0003__wd0__b128,1.7481675829156273e-15,3.615299249207227e-15,3.5219223371019126e-15,2.826491346747187e-15,6.6923476004334456e-15,1.2512482716947799e-14
credit_card_default,resnet,9303,lr0.0003__wd0__b128,1.8996306264118523e-15,1.0553217371159218e-15,1.1890682394873758e-15,1.2236314189000876e-15,1.6700348286411673e-15,2.9527983058033472e-15
credit_card_default,resnet,9101,lr0.0003__wd0__b256,1.557022739906433e-15,1.2557500612270234e-15,1.009373587859165e-15,1.3300653438873267e-15,1.3290099408350478e-15,1.636141969927089e-15
credit_card_default,resnet,9202,lr0.0003__wd0__b256,1.7481675829156273e-15,1.2908036727161953e-15,1.2614624514233064e-15,1.2010656141522857e-15,1.377708829588013e-15,2.0776629758810766e-15
credit_card_default,resnet,9303,lr0.0003__wd0__b256,1.8996306264118523e-15,1.213120587057609e-15,1.2624653384328555e-15,1.4811319759642366e-15,1.4935346558944077e-15,1.9696504991175106e-15
credit_card_default,resnet,9101,lr0.001__wd0.0001__b128,1.557022739906433e-15,3.2072868666466192e-15,1.992053779418558e-15,3.83571755087353e-15,1.3154816811729178e-14,8.249212180387549e-14
credit_card_default,resnet,9202,lr0.001__wd0.0001__b128,1.7481675829156273e-15,4.460994562031223e-14,2.92715528329773e-14,2.967418782687226e-14,5.659607127475404e-13,1.6484826290063663e-12
credit_card_default,resnet,9303,lr0.001__wd0.0001__b128,1.8996306264118523e-15,1.485733058933722e-15,1.2744186673845082e-15,1.997954634445605e-15,3.678771689579507e-15,2.1222501034991984e-14
credit_card_default,resnet,9101,lr0.001__wd0.0001__b256,1.557022739906433e-15,1.0984882301738955e-15,1.1490306861365596e-15,1.260008942885818e-15,2.0816139610635442e-15,7.715521770370772e-15
credit_card_default,resnet,9202,lr0.001__wd0.0001__b256,1.7481675829156273e-15,1.2722079113921744e-15,1.6556529503506182e-15,2.012879354976226e-15,3.3710729689759734e-15,1.6279229054991596e-14
credit_card_default,resnet,9303,lr0.001__wd0.0001__b256,1.8996306264118523e-15,1.9009672444026196e-15,1.7650523376861946e-15,1.5339076342923367e-15,3.983359522865572e-15,1.598238652406245e-14
credit_card_default,resnet,9101,lr0.001__wd0__b128,1.557022739906433e-15,3.5679738243782344e-15,1.9275505264192486e-15,3.553674214162687e-15,1.461881730810718e-14,8.147954406036248e-14
credit_card_default,resnet,9202,lr0.001__wd0__b128,1.7481675829156273e-15,4.708915684681694e-14,3.017117636186072e-14,3.031749833888359e-14,5.645752150264859e-13,1.39691997556172e-12
credit_card_default,resnet,9303,lr0.001__wd0__b128,1.8996306264118523e-15,1.442095615557075e-15,1.457560743108044e-15,2.110855232468657e-15,3.7211129607886184e-15,1.755788932133677e-14
credit_card_default,resnet,9101,lr0.001__wd0__b256,1.557022739906433e-15,1.0501277310833584e-15,1.2660093242841675e-15,1.1446871011830395e-15,2.068559489280461e-15,7.706498296950808e-15
credit_card_default,resnet,9202,lr0.001__wd0__b256,1.7481675829156273e-15,1.3430639114958912e-15,1.5767501372479856e-15,2.131969222744865e-15,3.3355196080479214e-15,1.499648261113259e-14
credit_card_default,resnet,9303,lr0.001__wd0__b256,1.8996306264118523e-15,1.7849847170009828e-15,1.8106803084888892e-15,1.7549057300110353e-15,3.5515855367938766e-15,1.4834597146512117e-14
credit_card_default,resnet,9101,lr0.003__wd0.0001__b128,1.557022739906433e-15,1.7820970122772034e-14,8.888404606516992e-15,5.337331715238617e-14,5.511730181661651e-13,1.103400625038453e-09
credit_card_default,resnet,9202,lr0.003__wd0.0001__b128,1.7481675829156273e-15,2.5910793930090156e-13,1.7932742388206049e-13,4.0691775468309067e-13,3.450539935985268e-12,4.2641405095426776e-08
credit_card_default,resnet,9303,lr0.003__wd0.0001__b128,1.8996306264118523e-15,2.8721193175498816e-15,2.1879047374826974e-15,3.893263698760566e-15,6.740078449641707e-14,1.3395305716110882e-11
credit_card_default,resnet,9101,lr0.003__wd0.0001__b256,1.557022739906433e-15,1.5815324852681834e-15,1.3174869046206003e-15,2.143516822914783e-15,8.230575208635898e-15,3.764978712810653e-13
credit_card_default,resnet,9202,lr0.003__wd0.0001__b256,1.7481675829156273e-15,2.845380181470958e-15,3.894123860718503e-15,7.801942550128213e-15,1.1336971991522969e-13,1.8521576702206323e-12
credit_card_default,resnet,9303,lr0.003__wd0.0001__b256,1.8996306264118523e-15,5.073180170769333e-15,4.722660996536558e-15,1.2581802834559907e-14,7.643905366290992e-14,2.9850829036531488e-12
credit_card_default,resnet,9101,lr0.003__wd0__b128,1.557022739906433e-15,1.7143330212441438e-14,9.34178407373254e-15,6.543216608047601e-14,5.263735786161379e-13,6.976809042377256e-10
credit_card_default,resnet,9202,lr0.003__wd0__b128,1.7481675829156273e-15,2.509765958019815e-13,1.751214411248878e-13,4.2013043443302916e-13,3.5550242010332798e-12,4.1933658353846155e-08
credit_card_default,resnet,9303,lr0.003__wd0__b128,1.8996306264118523e-15,2.8732678942263584e-15,2.3047410740951665e-15,4.69605442111388e-15,8.050392398685294e-14,1.4855311000166705e-11
credit_card_default,resnet,9101,lr0.003__wd0__b256,1.557022739906433e-15,1.6775318113781967e-15,1.5776090286565014e-15,2.141134966267104e-15,9.788975012356329e-15,9.767834898441485e-13
credit_card_default,resnet,9202,lr0.003__wd0__b256,1.7481675829156273e-15,2.8620802830590236e-15,3.3167828157381826e-15,8.11560689730948e-15,1.0402623499933906e-13,1.9104726680266788e-12
credit_card_default,resnet,9303,lr0.003__wd0__b256,1.8996306264118523e-15,5.521401207336102e-15,5.013106900084163e-15,1.1857090762251547e-14,8.04409776862898e-14,3.3792807532357744e-12
fremtpl_claim_count,ft_transformer,9101,lr0.0003__wd0.0001__b128,5.438849376296698e-15,4.314478360353553e-15,3.836139373281262e-15,9.297663821575958e-15,5.5438106498018405e-14,0.003376556535502195
fremtpl_claim_count,ft_transformer,9202,lr0.0003__wd0.0001__b128,1.3611561964360641e-14,1.3008496740530445e-14,1.0525133570276528e-14,1.3989870595526935e-14,5.361477474255186e-05,0.00420761244984181
fremtpl_claim_count,ft_transformer,9303,lr0.0003__wd0.0001__b128,6.598427316692468e-15,4.7595577517189555e-15,4.894440972305625e-15,6.2526940780947154e-09,9.244182346131814e-05,0.007019315082961692
fremtpl_claim_count,ft_transformer,9101,lr0.0003__wd0.0001__b256,5.438849376296698e-15,3.970373766630335e-15,3.57587579474317e-15,5.2923482518054885e-15,1.1220940219743361e-14,0.00020464916973458457
fremtpl_claim_count,ft_transformer,9202,lr0.0003__wd0.0001__b256,1.3611561964360641e-14,1.025401870559072e-14,7.443036902684674e-15,7.92321903345019e-15,1.3773742515738475e-14,1.7572157051600227e-07
fremtpl_claim_count,ft_transformer,9303,lr0.0003__wd0.0001__b256,6.598427316692468e-15,3.9638838001884724e-15,3.1760753966061928e-15,1.117868005193895e-14,1.7283188362459193e-12,0.00033000609619861015
fremtpl_claim_count,ft_transformer,9101,lr0.0003__wd0__b128,5.438849376296698e-15,4.119759038306945e-15,4.246460767656085e-15,8.237544489846788e-15,4.802345790456096e-14,0.000623066949554919
fremtpl_claim_count,ft_transformer,9202,lr0.0003__wd0__b128,1.3611561964360641e-14,1.315989202139089e-14,1.0719290038929685e-14,3.0244388892326996e-13,8.72624892313904e-05,0.00198632141608184
fremtpl_claim_count,ft_transformer,9303,lr0.0003__wd0__b128,6.598427316692468e-15,4.70258970381842e-15,4.58194680114099e-15,2.6978071466518733e-05,0.00021696994041122796,0.006462226788939848
fremtpl_claim_count,ft_transformer,9101,lr0.0003__wd0__b256,5.438849376296698e-15,3.726756926604631e-15,3.8091503624828986e-15,4.873306653238683e-15,1.2271901431246818e-14,1.4791788063361151e-08
fremtpl_claim_count,ft_transformer,9202,lr0.0003__wd0__b256,1.3611561964360641e-14,9.15048406487532e-15,7.473351364833958e-15,7.565757365423482e-15,1.3518157947201015e-14,2.3855320749173133e-11
fremtpl_claim_count,ft_transformer,9303,lr0.0003__wd0__b256,6.598427316692468e-15,3.970632958712195e-15,3.749225322563499e-15,4.088905863203207e-15,8.662756834565064e-11,0.00025939183077147005
fremtpl_claim_count,ft_transformer,9101,lr0.001__wd0.0001__b128,5.438849376296698e-15,2.165943714259235e-15,4.890138044933573e-15,8.870895757870888e-14,2.6497404987856734e-06,0.4140533592002631
fremtpl_claim_count,ft_transformer,9202,lr0.001__wd0.0001__b128,1.3611561964360641e-14,3.962975780869016e-15,3.9890074326787454e-15,4.007920365489866e-14,0.0018504622472333666,0.17975263149476045
fremtpl_claim_count,ft_transformer,9303,lr0.001__wd0.0001__b128,6.598427316692468e-15,3.2713428862497784e-15,8.113048688402182e-14,0.00027057273112886205,0.13723256795286115,0.16364939370182496
fremtpl_claim_count,ft_transformer,9101,lr0.001__wd0.0001__b256,5.438849376296698e-15,2.875620951753831e-15,3.3534915296062895e-15,2.608914806737604e-13,4.5037115098680664e-08,0.08389639574581476
fremtpl_claim_count,ft_transformer,9202,lr0.001__wd0.0001__b256,1.3611561964360641e-14,5.111525352291535e-15,5.081221901570565e-15,6.487143090466837e-14,8.825317577149512e-06,0.19526471394405032
fremtpl_claim_count,ft_transformer,9303,lr0.001__wd0.0001__b256,6.598427316692468e-15,1.886017266090835e-08,1.1845003042018425e-07,7.499834947763833e-05,0.0035410771454114425,0.23505334656094667
fremtpl_claim_count,ft_transformer,9101,lr0.001__wd0__b128,5.438849376296698e-15,2.682649058677409e-15,5.0460395410734105e-15,5.2659108900201884e-08,0.050943577161281395,0.39164941460468106
fremtpl_claim_count,ft_transformer,9202,lr0.001__wd0__b128,1.3611561964360641e-14,4.0742149237660286e-15,4.870212018365889e-15,5.234117151098349e-10,0.05696740799021046,0.2259850383443432
fremtpl_claim_count,ft_transformer,9303,lr0.001__wd0__b128,6.598427316692468e-15,3.3945116411759207e-15,3.60397950090012e-15,1.3389130095972125e-13,1.7631593713825358e-07,0.13743736951652902
fremtpl_claim_count,ft_transformer,9101,lr0.001__wd0__b256,5.438849376296698e-15,3.1146773663915175e-15,3.4108051669493045e-15,2.628352179998017e-13,3.484908873529171e-06,0.03821182019709881
fremtpl_claim_count,ft_transformer,9202,lr0.001__wd0__b256,1.3611561964360641e-14,5.6609849313844405e-15,5.780584818866445e-15,4.099968329378814e-07,0.0009387003764625838,0.08224816397855267
fremtpl_claim_count,ft_transformer,9303,lr0.001__wd0__b256,6.598427316692468e-15,2.8812130632716038e-15,3.140486460294356e-15,7.308250379379263e-13,3.4868335935383534e-07,0.1642595189209082
fremtpl_claim_count,ft_transformer,9101,lr0.003__wd0.0001__b128,5.438849376296698e-15,3.2361401969618897e-15,4.1710944526335107e-13,2.3062104691623013e-05,0.0799601368546835,0.3893563162872949
fremtpl_claim_count,ft_transformer,9202,lr0.003__wd0.0001__b128,1.3611561964360641e-14,2.194425197110661e-15,6.8433613988302705e-15,8.2736034442646e-11,0.023325783864936264,0.31461216552277493
fremtpl_claim_count,ft_transformer,9303,lr0.003__wd0.0001__b128,6.598427316692468e-15,1.1743535831276741e-15,6.077732396270749e-13,9.20221574693726e-05,0.07551736093243498,0.17696302274433756
fremtpl_claim_count,ft_transformer,9101,lr0.003__wd0.0001__b256,5.438849376296698e-15,1.6116431936420055e-12,7.83506620382333e-12,6.770848515570962e-08,0.03992458121082844,0.17644936933532163
fremtpl_claim_count,ft_transformer,9202,lr0.003__wd0.0001__b256,1.3611561964360641e-14,2.750891962138846e-15,1.842793130773035e-15,3.496887391608195e-15,3.076547983913121e-06,0.4748579422925841
fremtpl_claim_count,ft_transformer,9303,lr0.003__wd0.0001__b256,6.598427316692468e-15,2.808204752448914e-15,3.3047989936004288e-15,1.894390739992668e-12,0.0005611766487825912,0.20766055969927255
fremtpl_claim_count,ft_transformer,9101,lr0.003__wd0__b128,5.438849376296698e-15,1.8595003947817056e-11,8.578041856544785e-11,0.0014220404502701814,0.10919661932875988,0.17454292441531702
fremtpl_claim_count,ft_transformer,9202,lr0.003__wd0__b128,1.3611561964360641e-14,3.4375714080825404e-15,2.217958472302905e-15,5.727601213949794e-15,0.001434769078004536,0.2911591447585916
fremtpl_claim_count,ft_transformer,9303,lr0.003__wd0__b128,6.598427316692468e-15,1.1330996904646007e-15,1.3507270185697008e-15,1.9607211802785424e-12,0.12408500315024178,0.14655435374826536
fremtpl_claim_count,ft_transformer,9101,lr0.003__wd0__b256,5.438849376296698e-15,4.687739522187158e-15,5.3773039623492e-15,1.698767571110902e-13,0.00014688954756108063,0.36335716495950166
fremtpl_claim_count,ft_transformer,9202,lr0.003__wd0__b256,1.3611561964360641e-14,2.6561869023722373e-15,2.4529093323073203e-15,1.3883340629080314e-14,4.8521747552764376e-06,0.45899637036515883
fremtpl_claim_count,ft_transformer,9303,lr0.003__wd0__b256,6.598427316692468e-15,2.3872361539271046e-15,2.4770326577643748e-15,7.420276280359003e-15,1.2475062946140723e-07,0.162825656999792
fremtpl_claim_count,mlp,9101,lr0.0003__wd0.0001__b128,2.5737096102321916e-17,3.984231225647415e-17,3.504662346735712e-17,7.02408424257733e-17,1.5468219221226494e-16,3.2555541921129583e-16
fremtpl_claim_count,mlp,9202,lr0.0003__wd0.0001__b128,2.824346659324739e-17,3.325790164099285e-17,5.717811207145429e-17,1.0890810822616892e-16,1.396316872889769e-16,2.5764709376402406e-16
fremtpl_claim_count,mlp,9303,lr0.0003__wd0.0001__b128,3.384066030870381e-17,3.2051726724102725e-17,3.945140655131629e-17,8.895878825243564e-17,1.9716216506648898e-16,2.7172816947917955e-16
fremtpl_claim_count,mlp,9101,lr0.0003__wd0.0001__b256,2.5737096102321916e-17,3.1291091137468363e-17,3.76607789008207e-17,4.634773704962399e-17,1.0217546684491811e-16,1.9561717697069714e-16
fremtpl_claim_count,mlp,9202,lr0.0003__wd0.0001__b256,2.824346659324739e-17,3.3962633053108426e-17,4.2704013068772806e-17,7.556889142223966e-17,1.1787988120348647e-16,1.8393489856216583e-16
fremtpl_claim_count,mlp,9303,lr0.0003__wd0.0001__b256,3.384066030870381e-17,3.028989819381378e-17,3.3393426912553537e-17,5.64327230778705e-17,1.0102053742133688e-16,1.5659945128837505e-16
fremtpl_claim_count,mlp,9101,lr0.0003__wd0__b128,2.5737096102321916e-17,3.61196024532915e-17,3.937707941019473e-17,7.255281885530391e-17,1.4502940474535493e-16,2.936375236928593e-16
fremtpl_claim_count,mlp,9202,lr0.0003__wd0__b128,2.824346659324739e-17,3.5331438295871376e-17,5.4047478298402396e-17,8.691235665186925e-17,1.521406698540284e-16,2.6633426367106416e-16
fremtpl_claim_count,mlp,9303,lr0.0003__wd0__b128,3.384066030870381e-17,3.4193026014761596e-17,3.8069048781397274e-17,9.196744928108291e-17,1.7732126531000425e-16,2.40299859004256e-16
fremtpl_claim_count,mlp,9101,lr0.0003__wd0__b256,2.5737096102321916e-17,3.004002347437376e-17,3.1394217398796574e-17,4.381256743849187e-17,8.984160834171143e-17,1.7682024532170333e-16
fremtpl_claim_count,mlp,9202,lr0.0003__wd0__b256,2.824346659324739e-17,2.8650042407929455e-17,4.2256779672622535e-17,7.24653627034999e-17,1.0690233420707074e-16,1.9632190838281272e-16
fremtpl_claim_count,mlp,9303,lr0.0003__wd0__b256,3.384066030870381e-17,3.065581642702764e-17,3.2404092430160514e-17,5.524010068813645e-17,1.1111717015260814e-16,1.647851776906406e-16
fremtpl_claim_count,mlp,9101,lr0.001__wd0.0001__b128,2.5737096102321916e-17,1.0368339724926758e-16,1.1214885628236387e-16,2.7006374973782485e-16,6.643829976731193e-16,2.2157170643057923e-15
fremtpl_claim_count,mlp,9202,lr0.001__wd0.0001__b128,2.824346659324739e-17,6.891460058860988e-17,1.0245710529988017e-16,2.2775021885773628e-16,2.858634553029593e-16,7.813980582374591e-16
fremtpl_claim_count,mlp,9303,lr0.001__wd0.0001__b128,3.384066030870381e-17,1.127434734113364e-16,2.0522591872434992e-16,2.9928045718746743e-16,3.450744464478239e-16,1.2232917586882386e-15
fremtpl_claim_count,mlp,9101,lr0.001__wd0.0001__b256,2.5737096102321916e-17,5.293193590686848e-17,8.615532095526072e-17,1.632907998134472e-16,2.6029576579008826e-16,5.754428441455232e-16
fremtpl_claim_count,mlp,9202,lr0.001__wd0.0001__b256,2.824346659324739e-17,5.544338859547748e-17,1.0459840459053904e-16,1.5513577835551962e-16,2.460732355727413e-16,4.3599835113788954e-16
fremtpl_claim_count,mlp,9303,lr0.001__wd0.0001__b256,3.384066030870381e-17,7.031051088568496e-17,7.75069028055575e-17,1.810346577507671e-16,2.453820566877818e-16,5.075184250722536e-16
fremtpl_claim_count,mlp,9101,lr0.001__wd0__b128,2.5737096102321916e-17,1.0252253859505556e-16,1.161519339910877e-16,2.9340967183004787e-16,7.079433610515662e-16,1.9750385815741137e-15
fremtpl_claim_count,mlp,9202,lr0.001__wd0__b128,2.824346659324739e-17,6.841315708383533e-17,1.1774435593192578e-16,2.299999383656437e-16,3.1856570333055334e-16,7.838104080712394e-16
fremtpl_claim_count,mlp,9303,lr0.001__wd0__b128,3.384066030870381e-17,1.1610450014604146e-16,2.1006417091906648e-16,3.543308224954189e-16,3.709868783702275e-16,1.2238372479062704e-15
fremtpl_claim_count,mlp,9101,lr0.001__wd0__b256,2.5737096102321916e-17,5.116502517889601e-17,7.437584551603198e-17,1.707175846949729e-16,2.598629319540413e-16,5.475892244662496e-16
fremtpl_claim_count,mlp,9202,lr0.001__wd0__b256,2.824346659324739e-17,5.084908188957016e-17,9.886568560352194e-17,1.6462254736476778e-16,2.476453287228453e-16,4.493204853323052e-16
fremtpl_claim_count,mlp,9303,lr0.001__wd0__b256,3.384066030870381e-17,4.5644911461639737e-17,6.461844948013606e-17,1.7229327773510272e-16,2.0267804361900899e-16,5.954844907105072e-16
