dataset,task,model,seed,precision,action,feature_view,category_view,checkpoint,validation_prediction_mse,validation_max_gap,test_prediction_mse,test_max_gap,initial_validation_mse,amplification,validation_loss,reference_validation_loss,test_loss,reference_test_loss
bank_marketing_subscription,classification,ft_transformer,8101,fp32,3,3,3,20,0.011294320353101616,0.9203799366950989,0.010864419096444995,0.902429461479187,2.3568357568098822e-15,4792154192530.222,0.3430142463672187,0.33247368355834306,0.3475330428757693,0.33308789068300204
bank_marketing_subscription,classification,ft_transformer,8101,fp32,3,3,3,50,0.023896939185809676,0.9915025234222412,0.026259606713311796,0.9894660115242004,2.3568357568098822e-15,10139416425926.771,0.43540974002754984,0.4305696558752577,0.45419726098219404,0.4487981278182882
bank_marketing_subscription,classification,ft_transformer,8101,fp32,3,3,3,100,0.03653513591987765,0.9982845187187195,0.03754594705762259,0.9992823004722595,2.3568357568098822e-15,15501774281178.648,0.6279374338861704,0.6019769894890088,0.6280489165851021,0.5986063810823447
bank_marketing_subscription,classification,ft_transformer,8101,fp32,3,3,3,200,0.04906140225541028,0.9998934268951416,0.05015676902389771,0.9998829960823059,2.3568357568098822e-15,20816640325339.35,0.741732296112068,0.7569005430201045,0.7625617071433037,0.7791073886426326
bank_marketing_subscription,classification,ft_transformer,8101,iea64,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8393413963440302,0.8393413963440302,0.8389098793087092,0.8389098793087092
bank_marketing_subscription,classification,ft_transformer,8101,iea64,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2916689809946098,0.2916689809946098,0.2983387492177899,0.2983387492177899
bank_marketing_subscription,classification,ft_transformer,8101,iea64,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.2894723932620959,0.2894723932620959,0.29613734747041054,0.29613734747041054
bank_marketing_subscription,classification,ft_transformer,8101,iea64,1,1,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2834150782399451,0.2834150782399451,0.2931053417245719,0.2931053417245719
bank_marketing_subscription,classification,ft_transformer,8101,iea64,1,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.296556876218604,0.296556876218604,0.3050617775268924,0.3050617775268924
bank_marketing_subscription,classification,ft_transformer,8101,iea64,1,1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.3276113446446774,0.3276113446446774,0.3318722750034088,0.3318722750034088
bank_marketing_subscription,classification,ft_transformer,8101,iea64,1,1,1,50,0.0,0.0,0.0,0.0,0.0,0.0,0.4668010388452756,0.4668010388452756,0.4696027387757433,0.4696027387757433
bank_marketing_subscription,classification,ft_transformer,8101,iea64,1,1,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.6077759817991472,0.6077759817991472,0.5975644494612804,0.5975644494612804
bank_marketing_subscription,classification,ft_transformer,8101,iea64,1,1,1,200,0.0,0.0,0.0,0.0,0.0,0.0,0.7241435202695955,0.7241435202695955,0.7166145885636396,0.7166145885636396
bank_marketing_subscription,classification,ft_transformer,8101,iea64,2,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8393413963440302,0.8393413963440302,0.8389098793087092,0.8389098793087092
bank_marketing_subscription,classification,ft_transformer,8101,iea64,2,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2916689809946098,0.2916689809946098,0.2983387492177899,0.2983387492177899
bank_marketing_subscription,classification,ft_transformer,8101,iea64,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.2894723932620959,0.2894723932620959,0.29613734747041054,0.29613734747041054
