dataset,task,model,seed,precision,action,feature_view,category_view,checkpoint,validation_prediction_mse,validation_max_gap,test_prediction_mse,test_max_gap,initial_validation_mse,amplification,validation_loss,reference_validation_loss,test_loss,reference_test_loss
bank_marketing_subscription,classification,mlp,6202,fp32,1,1,1,1,2.419939248987646e-16,8.940696716308594e-08,2.0383000842727483e-16,5.960464477539063e-08,7.45931094670027e-17,3.244186046511628,0.5037344540095434,0.503734453663062,0.5032257187390002,0.5032257211158792
bank_marketing_subscription,classification,mlp,6202,fp32,1,1,1,2,3.8142232428040046e-16,1.1920928955078125e-07,3.923185561138798e-16,1.1920928955078125e-07,7.45931094670027e-17,5.113372093023256,0.37316636730368785,0.37316636868097186,0.3716831814535788,0.3716831806805596
bank_marketing_subscription,classification,mlp,6202,fp32,1,1,1,5,3.371064075130027e-16,1.1920928955078125e-07,5.32414417457952e-16,1.1920928955078125e-07,7.45931094670027e-17,4.51927007630814,0.3337037802191718,0.3337037798011987,0.3438172228239167,0.3438172239041857
bank_marketing_subscription,classification,mlp,6202,fp32,1,1,1,10,4.374315308846438e-16,1.1920928955078125e-07,3.814511234006071e-16,1.1920928955078125e-07,7.45931094670027e-17,5.864235101744186,0.310219820143811,0.310219819589692,0.33320877931511855,0.3332087832649363
bank_marketing_subscription,classification,mlp,6202,fp32,1,1,1,20,3.6529148177244877e-16,1.1920928955078125e-07,4.0642547956881633e-16,1.1920928955078125e-07,7.45931094670027e-17,4.89712098587391,0.312565537400511,0.31256553921370855,0.3259243164816328,0.32592431760075735
bank_marketing_subscription,classification,mlp,6202,fp32,2,2,2,0,8.066464163292153e-17,8.940696716308594e-08,9.8879238130678e-17,5.960464477539063e-08,8.066464163292153e-17,1.0,0.6551280349781298,0.6551280335510489,0.6549008337858806,0.6549008343496181
bank_marketing_subscription,classification,mlp,6202,fp32,2,2,2,1,2.500170209751573e-16,1.1920928955078125e-07,2.194425197110661e-16,5.960464477539063e-08,8.066464163292153e-17,3.099462365591398,0.5037344525600514,0.503734453663062,0.503225721649654,0.5032257211158792
bank_marketing_subscription,classification,mlp,6202,fp32,2,2,2,2,3.7785800963835436e-16,1.1920928955078125e-07,4.3769241703239814e-16,1.1920928955078125e-07,8.066464163292153e-17,4.684307795698925,0.3731663683115039,0.37316636868097186,0.3716831792231869,0.3716831806805596
bank_marketing_subscription,classification,mlp,6202,fp32,2,2,2,5,4.592544877377036e-16,1.1920928955078125e-07,4.742647585959971e-16,1.1920928955078125e-07,8.066464163292153e-17,5.693380376344086,0.3337037815964255,0.3337037798011987,0.3438172185397204,0.3438172239041857
bank_marketing_subscription,classification,mlp,6202,fp32,2,2,2,10,3.960082316321195e-16,1.1920928955078125e-07,4.3737414440246734e-16,1.1920928955078125e-07,8.066464163292153e-17,4.909316196236559,0.31021981840732105,0.310219819589692,0.3332087754539499,0.3332087832649363
bank_marketing_subscription,classification,mlp,6202,fp32,2,2,2,20,4.071052772757277e-16,1.1920928955078125e-07,3.6448633725141415e-16,1.1920928955078125e-07,8.066464163292153e-17,5.046886331291609,0.3125655379690202,0.31256553921370855,0.3259243165412279,0.32592431760075735
bank_marketing_subscription,classification,mlp,6202,fp32,3,3,3,0,7.28583859910259e-17,8.940696716308594e-08,1.1015494072452725e-16,1.1920928955078125e-07,7.28583859910259e-17,1.0,0.6551280343383346,0.6551280335510489,0.6549008334763257,0.6549008343496181
bank_marketing_subscription,classification,mlp,6202,fp32,3,3,3,1,2.1423834928313568e-16,5.960464477539063e-08,2.0122792321330962e-16,5.960464477539063e-08,7.28583859910259e-17,2.9404761904761907,0.5037344520778606,0.503734453663062,0.503225720444785,0.5032257211158792
bank_marketing_subscription,classification,mlp,6202,fp32,3,3,3,2,3.2624998622804435e-16,1.1920928955078125e-07,3.380542373809803e-16,1.1920928955078125e-07,7.28583859910259e-17,4.477864583333333,0.3731663680292297,0.37316636868097186,0.37168318047051735,0.3716831806805596
bank_marketing_subscription,classification,mlp,6202,fp32,3,3,3,5,3.263990640267611e-16,1.1920928955078125e-07,4.0581433206248255e-16,1.1920928955078125e-07,7.28583859910259e-17,4.479910714285714,0.333703782949069,0.3337037798011987,0.3438172198097713,0.3438172239041857
bank_marketing_subscription,classification,mlp,6202,fp32,3,3,3,10,4.15608574031584e-16,1.1920928955078125e-07,4.4359538964181336e-16,1.1920928955078125e-07,7.28583859910259e-17,5.7043340773809526,0.3102198211012236,0.310219819589692,0.3332087818505861,0.3332087832649363
bank_marketing_subscription,classification,mlp,6202,fp32,3,3,3,20,4.257976003557356e-16,1.1920928955078125e-07,3.971669727039634e-16,1.1920928955078125e-07,7.28583859910259e-17,5.8441810721442815,0.31256554275160464,0.31256553921370855,0.3259243137392758,0.32592431760075735
bank_marketing_subscription,classification,mlp,6202,iea64,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6551280348749293,0.6551280348749293,0.6549008347760049,0.6549008347760049
bank_marketing_subscription,classification,mlp,6202,iea64,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5037344548476147,0.5037344548476147,0.5032257214727593,0.5032257214727593
bank_marketing_subscription,classification,mlp,6202,iea64,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.3731663663956698,0.3731663663956698,0.3716831815463505,0.3716831815463505
bank_marketing_subscription,classification,mlp,6202,iea64,1,1,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.3337037826970691,0.3337037826970691,0.3438172191156672,0.3438172191156672
bank_marketing_subscription,classification,mlp,6202,iea64,1,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.31021982340720866,0.31021982340720866,0.3332087761334782,0.3332087761334782
bank_marketing_subscription,classification,mlp,6202,iea64,1,1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.3125655372106564,0.3125655372106564,0.3259243163536058,0.3259243163536058
bank_marketing_subscription,classification,mlp,6202,iea64,2,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6551280348749293,0.6551280348749293,0.6549008347760049,0.6549008347760049
bank_marketing_subscription,classification,mlp,6202,iea64,2,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5037344548476147,0.5037344548476147,0.5032257214727593,0.5032257214727593
bank_marketing_subscription,classification,mlp,6202,iea64,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.3731663663956698,0.3731663663956698,0.3716831815463505,0.3716831815463505
bank_marketing_subscription,classification,mlp,6202,iea64,2,2,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.3337037826970691,0.3337037826970691,0.3438172191156672,0.3438172191156672
bank_marketing_subscription,classification,mlp,6202,iea64,2,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.31021982340720866,0.31021982340720866,0.3332087761334782,0.3332087761334782
bank_marketing_subscription,classification,mlp,6202,iea64,2,2,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.3125655372106564,0.3125655372106564,0.3259243163536058,0.3259243163536058
bank_marketing_subscription,classification,mlp,6202,iea64,3,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6551280348749293,0.6551280348749293,0.6549008347760049,0.6549008347760049
bank_marketing_subscription,classification,mlp,6202,iea64,3,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5037344548476147,0.5037344548476147,0.5032257214727593,0.5032257214727593
bank_marketing_subscription,classification,mlp,6202,iea64,3,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.3731663663956698,0.3731663663956698,0.3716831815463505,0.3716831815463505
bank_marketing_subscription,classification,mlp,6202,iea64,3,3,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.3337037826970691,0.3337037826970691,0.3438172191156672,0.3438172191156672
bank_marketing_subscription,classification,mlp,6202,iea64,3,3,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.31021982340720866,0.31021982340720866,0.3332087761334782,0.3332087761334782
bank_marketing_subscription,classification,mlp,6202,iea64,3,3,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.3125655372106564,0.3125655372106564,0.3259243163536058,0.3259243163536058
bank_marketing_subscription,classification,mlp,6303,fp32,1,1,1,0,1.0234868508263162e-16,5.960464477539063e-08,1.3791051634015616e-16,1.1920928955078125e-07,1.0234868508263162e-16,1.0,0.6963815707175718,0.6963815700169038,0.6968902249243343,0.6968902230733133
bank_marketing_subscription,classification,mlp,6303,fp32,1,1,1,1,3.200564813177209e-16,1.1920928955078125e-07,2.8362728832220796e-16,1.1920928955078125e-07,1.0234868508263162e-16,3.1271186440677967,0.5074977802150415,0.5074977832419497,0.5067078376014258,0.5067078376760737
bank_marketing_subscription,classification,mlp,6303,fp32,1,1,1,2,4.0723988851271153e-16,1.1920928955078125e-07,4.752600223090209e-16,1.1920928955078125e-07,1.0234868508263162e-16,3.978945974576271,0.36116492156520563,0.36116492447171983,0.3603169012425124,0.3603169030936102
bank_marketing_subscription,classification,mlp,6303,fp32,1,1,1,5,3.4284590276359786e-16,1.1920928955078125e-07,3.867654081116806e-16,1.1920928955078125e-07,1.0234868508263162e-16,3.3497831700211864,0.3318424291713455,0.33184242787640017,0.34217502360083873,0.3421750225694772
bank_marketing_subscription,classification,mlp,6303,fp32,1,1,1,10,4.4162942617123613e-16,1.1920928955078125e-07,4.524248610839922e-16,1.1920928955078125e-07,1.0234868508263162e-16,4.31494968220339,0.3105363795907301,0.3105363812359261,0.3309692122260077,0.33096921405828417
bank_marketing_subscription,classification,mlp,6303,fp32,1,1,1,20,4.348669268785946e-16,1.1920928955078125e-07,4.381240332585834e-16,1.1920928955078125e-07,1.0234868508263162e-16,4.2488765393273304,0.30932872091849156,0.309328720951201,0.32689872490743505,0.32689872775963424
bank_marketing_subscription,classification,mlp,6303,fp32,2,2,2,0,9.280770596475918e-17,5.960464477539063e-08,1.5092094240998222e-16,1.1920928955078125e-07,9.280770596475918e-17,1.0,0.6963815705010554,0.6963815700169038,0.6968902257414211,0.6968902230733133
bank_marketing_subscription,classification,mlp,6303,fp32,2,2,2,1,3.220080452281948e-16,8.940696716308594e-08,2.92300905702092e-16,5.960464477539063e-08,9.280770596475918e-17,3.4696261682242993,0.5074977832266876,0.5074977832419497,0.506707838958329,0.5067078376760737
bank_marketing_subscription,classification,mlp,6303,fp32,2,2,2,2,3.9540853230546347e-16,1.1920928955078125e-07,3.9264381676562543e-16,1.1920928955078125e-07,9.280770596475918e-17,4.260514018691588,0.3611649230773204,0.36116492447171983,0.3603169039729017,0.3603169030936102
bank_marketing_subscription,classification,mlp,6303,fp32,2,2,2,5,3.291849553902805e-16,1.1920928955078125e-07,3.527079073684797e-16,1.1920928955078125e-07,9.280770596475918e-17,3.546957140771028,0.33184242958134247,0.33184242787640017,0.34217502664390764,0.3421750225694772
bank_marketing_subscription,classification,mlp,6303,fp32,2,2,2,10,4.476916409747352e-16,1.1920928955078125e-07,4.0278482608239894e-16,1.1920928955078125e-07,9.280770596475918e-17,4.8238628066588785,0.3105363813962474,0.3105363812359261,0.3309692142561118,0.33096921405828417
bank_marketing_subscription,classification,mlp,6303,fp32,2,2,2,20,4.3078083994103986e-16,1.1920928955078125e-07,4.201305123600603e-16,1.1920928955078125e-07,9.280770596475918e-17,4.641649477949766,0.30932871851697047,0.309328720951201,0.32689872423148614,0.32689872775963424
bank_marketing_subscription,classification,mlp,6303,fp32,3,3,3,0,1.249000902703301e-16,5.960464477539063e-08,1.0842021724855044e-16,1.1920928955078125e-07,1.249000902703301e-16,1.0,0.6963815711974536,0.6963815700169038,0.6968902249350739,0.6968902230733133
bank_marketing_subscription,classification,mlp,6303,fp32,3,3,3,1,3.408731630294426e-16,1.1920928955078125e-07,2.0903417885520525e-16,5.960464477539063e-08,1.249000902703301e-16,2.7291666666666665,0.5074977814784336,0.5074977832419497,0.5067078375525629,0.5067078376760737
bank_marketing_subscription,classification,mlp,6303,fp32,3,3,3,2,4.1709257575517356e-16,1.1920928955078125e-07,4.470165557157735e-16,1.1920928955078125e-07,1.249000902703301e-16,3.3394097222222223,0.36116492034432657,0.36116492447171983,0.3603169026855395,0.3603169030936102
bank_marketing_subscription,classification,mlp,6303,fp32,3,3,3,5,4.567819985646683e-16,1.1920928955078125e-07,3.290180898996714e-16,1.1920928955078125e-07,1.249000902703301e-16,3.6571790907118054,0.3318424302872991,0.33184242787640017,0.3421750206350759,0.3421750225694772
bank_marketing_subscription,classification,mlp,6303,fp32,3,3,3,10,3.461112147752632e-16,1.1920928955078125e-07,4.3020158851912613e-16,1.1920928955078125e-07,1.249000902703301e-16,2.7711046006944446,0.31053637964395187,0.3105363812359261,0.3309692131450067,0.33096921405828417
bank_marketing_subscription,classification,mlp,6303,fp32,3,3,3,20,4.037561611146628e-16,1.1920928955078125e-07,5.409205340725165e-16,1.1920928955078125e-07,1.249000902703301e-16,3.2326330608791776,0.3093287237547804,0.309328720951201,0.3268987240928665,0.32689872775963424
bank_marketing_subscription,classification,mlp,6303,iea64,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6963815708429217,0.6963815708429217,0.6968902243352979,0.6968902243352979
bank_marketing_subscription,classification,mlp,6303,iea64,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5074977802029054,0.5074977802029054,0.5067078374898519,0.5067078374898519
bank_marketing_subscription,classification,mlp,6303,iea64,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.36116492232120123,0.36116492232120123,0.3603169028507952,0.3603169028507952
bank_marketing_subscription,classification,mlp,6303,iea64,1,1,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.3318424290229935,0.3318424290229935,0.34217502276838596,0.34217502276838596
bank_marketing_subscription,classification,mlp,6303,iea64,1,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.31053638134367595,0.31053638134367595,0.33096921189216233,0.33096921189216233
bank_marketing_subscription,classification,mlp,6303,iea64,1,1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.3093287215880426,0.3093287215880426,0.3268987261523105,0.3268987261523105
bank_marketing_subscription,classification,mlp,6303,iea64,2,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6963815708429217,0.6963815708429217,0.6968902243352979,0.6968902243352979
bank_marketing_subscription,classification,mlp,6303,iea64,2,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5074977802029054,0.5074977802029054,0.5067078374898519,0.5067078374898519
bank_marketing_subscription,classification,mlp,6303,iea64,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.36116492232120123,0.36116492232120123,0.3603169028507952,0.3603169028507952
bank_marketing_subscription,classification,mlp,6303,iea64,2,2,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.3318424290229935,0.3318424290229935,0.34217502276838596,0.34217502276838596
bank_marketing_subscription,classification,mlp,6303,iea64,2,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.31053638134367595,0.31053638134367595,0.33096921189216233,0.33096921189216233
bank_marketing_subscription,classification,mlp,6303,iea64,2,2,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.3093287215880426,0.3093287215880426,0.3268987261523105,0.3268987261523105
bank_marketing_subscription,classification,mlp,6303,iea64,3,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6963815708429217,0.6963815708429217,0.6968902243352979,0.6968902243352979
bank_marketing_subscription,classification,mlp,6303,iea64,3,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5074977802029054,0.5074977802029054,0.5067078374898519,0.5067078374898519
bank_marketing_subscription,classification,mlp,6303,iea64,3,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.36116492232120123,0.36116492232120123,0.3603169028507952,0.3603169028507952
bank_marketing_subscription,classification,mlp,6303,iea64,3,3,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.3318424290229935,0.3318424290229935,0.34217502276838596,0.34217502276838596
bank_marketing_subscription,classification,mlp,6303,iea64,3,3,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.31053638134367595,0.31053638134367595,0.33096921189216233,0.33096921189216233
bank_marketing_subscription,classification,mlp,6303,iea64,3,3,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.3093287215880426,0.3093287215880426,0.3268987261523105,0.3268987261523105
bank_marketing_subscription,classification,mlp,6404,fp32,1,1,1,0,1.222980050563649e-16,8.940696716308594e-08,1.3357370765021415e-16,1.1920928955078125e-07,1.222980050563649e-16,1.0,0.732685640272798,0.7326856399881956,0.7334650113165518,0.733465011344268
bank_marketing_subscription,classification,mlp,6404,fp32,1,1,1,1,3.2526065174565133e-16,1.1920928955078125e-07,2.697495005143935e-16,8.940696716308594e-08,1.222980050563649e-16,2.6595744680851063,0.5249980809980591,0.5249980802545611,0.5236510872999582,0.5236510857479648
bank_marketing_subscription,classification,mlp,6404,fp32,1,1,1,2,4.526137494312299e-16,1.1920928955078125e-07,4.598236938782585e-16,1.1920928955078125e-07,1.222980050563649e-16,3.7009086879432624,0.370107882519113,0.3701078831222109,0.36478881620775155,0.3647888144237037
bank_marketing_subscription,classification,mlp,6404,fp32,1,1,1,5,5.101069577590628e-16,1.1920928955078125e-07,4.578992350220967e-16,1.1920928955078125e-07,1.222980050563649e-16,4.1710161790780145,0.3380078604085669,0.3380078589480646,0.3418950519171124,0.3418950517017877
bank_marketing_subscription,classification,mlp,6404,fp32,1,1,1,10,4.753828420863727e-16,1.1920928955078125e-07,5.175602124201902e-16,1.1920928955078125e-07,1.222980050563649e-16,3.8870858266843973,0.31315128303505424,0.313151283297865,0.33089914616901095,0.3308991448980063
bank_marketing_subscription,classification,mlp,6404,fp32,1,1,1,20,4.502318927835508e-16,1.1920928955078125e-07,5.594178278164191e-16,1.1920928955078125e-07,1.222980050563649e-16,3.681432845744681,0.31067332423439453,0.31067332257246844,0.3236546027864298,0.32365460105699173
bank_marketing_subscription,classification,mlp,6404,fp32,2,2,2,0,1.1188966420050406e-16,8.940696716308594e-08,1.1449174941446927e-16,1.1920928955078125e-07,1.1188966420050406e-16,1.0,0.7326856403977604,0.7326856399881956,0.7334650112138226,0.733465011344268
bank_marketing_subscription,classification,mlp,6404,fp32,2,2,2,1,2.8275992658421956e-16,5.960464477539063e-08,2.905661822261152e-16,8.940696716308594e-08,1.1188966420050406e-16,2.5271317829457365,0.5249980780830734,0.5249980802545611,0.5236510873355945,0.5236510857479648
bank_marketing_subscription,classification,mlp,6404,fp32,2,2,2,2,4.066173192964796e-16,1.1920928955078125e-07,5.073659591417479e-16,1.1920928955078125e-07,1.1188966420050406e-16,3.6340918725775193,0.37010788218901425,0.3701078831222109,0.36478881518018325,0.3647888144237037
bank_marketing_subscription,classification,mlp,6404,fp32,2,2,2,5,4.946028666925201e-16,1.1920928955078125e-07,4.66627062510605e-16,1.1920928955078125e-07,1.1188966420050406e-16,4.420451792635659,0.33800786131487104,0.3380078589480646,0.3418950512047737,0.3418950517017877
bank_marketing_subscription,classification,mlp,6404,fp32,2,2,2,10,4.949450680032108e-16,1.1920928955078125e-07,4.692319005816488e-16,1.1920928955078125e-07,1.1188966420050406e-16,4.423510174418604,0.3131512837988865,0.313151283297865,0.3308991462983715,0.3308991448980063
bank_marketing_subscription,classification,mlp,6404,fp32,2,2,2,20,4.527052755184428e-16,1.1920928955078125e-07,3.70449012448721e-16,1.1920928955078125e-07,1.1188966420050406e-16,4.045997266621553,0.3106733222516905,0.31067332257246844,0.3236546032730534,0.32365460105699173
bank_marketing_subscription,classification,mlp,6404,fp32,3,3,3,0,8.326672684688674e-17,8.940696716308594e-08,1.222980050563649e-16,1.1920928955078125e-07,8.326672684688674e-17,1.0,0.7326856401473537,0.7326856399881956,0.7334650123109081,0.733465011344268
bank_marketing_subscription,classification,mlp,6404,fp32,3,3,3,1,2.888314587501384e-16,1.1920928955078125e-07,2.905661822261152e-16,5.960464477539063e-08,8.326672684688674e-17,3.46875,0.5249980820009572,0.5249980802545611,0.5236510876637526,0.5236510857479648
bank_marketing_subscription,classification,mlp,6404,fp32,3,3,3,2,4.0402793957672323e-16,1.1920928955078125e-07,4.3429073271622487e-16,1.1920928955078125e-07,8.326672684688674e-17,4.852213541666667,0.37010788391518534,0.3701078831222109,0.3647888163281733,0.3647888144237037
bank_marketing_subscription,classification,mlp,6404,fp32,3,3,3,5,4.889887323181186e-16,1.1920928955078125e-07,5.016722036703045e-16,1.1920928955078125e-07,8.326672684688674e-17,5.87255859375,0.3380078599305757,0.3380078589480646,0.34189505129244924,0.3418950517017877
bank_marketing_subscription,classification,mlp,6404,fp32,3,3,3,10,4.0800899442881844e-16,1.1920928955078125e-07,4.537424340683361e-16,1.1920928955078125e-07,8.326672684688674e-17,4.9000244140625,0.313151283335091,0.313151283297865,0.33089914529456166,0.3308991448980063
bank_marketing_subscription,classification,mlp,6404,fp32,3,3,3,20,4.572487137186054e-16,1.1920928955078125e-07,4.996249250367908e-16,1.1920928955078125e-07,8.326672684688674e-17,5.491373697916667,0.31067332611534015,0.31067332257246844,0.3236546038564797,0.32365460105699173
bank_marketing_subscription,classification,mlp,6404,iea64,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7326856401095718,0.7326856401095718,0.7334650119563773,0.7334650119563773
bank_marketing_subscription,classification,mlp,6404,iea64,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5249980813005183,0.5249980813005183,0.5236510880746336,0.5236510880746336
bank_marketing_subscription,classification,mlp,6404,iea64,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.3701078816841047,0.3701078816841047,0.364788816964533,0.364788816964533
bank_marketing_subscription,classification,mlp,6404,iea64,1,1,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.33800785638937775,0.33800785638937775,0.3418950537152614,0.3418950537152614
bank_marketing_subscription,classification,mlp,6404,iea64,1,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.3131512841025581,0.3131512841025581,0.3308991453294696,0.3308991453294696
bank_marketing_subscription,classification,mlp,6404,iea64,1,1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.31067332059566966,0.31067332059566966,0.32365460211058156,0.32365460211058156
bank_marketing_subscription,classification,mlp,6404,iea64,2,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7326856401095718,0.7326856401095718,0.7334650119563773,0.7334650119563773
bank_marketing_subscription,classification,mlp,6404,iea64,2,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5249980813005183,0.5249980813005183,0.5236510880746336,0.5236510880746336
bank_marketing_subscription,classification,mlp,6404,iea64,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.3701078816841047,0.3701078816841047,0.364788816964533,0.364788816964533
bank_marketing_subscription,classification,mlp,6404,iea64,2,2,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.33800785638937775,0.33800785638937775,0.3418950537152614,0.3418950537152614
bank_marketing_subscription,classification,mlp,6404,iea64,2,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.3131512841025581,0.3131512841025581,0.3308991453294696,0.3308991453294696
bank_marketing_subscription,classification,mlp,6404,iea64,2,2,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.31067332059566966,0.31067332059566966,0.32365460211058156,0.32365460211058156
bank_marketing_subscription,classification,mlp,6404,iea64,3,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7326856401095718,0.7326856401095718,0.7334650119563773,0.7334650119563773
bank_marketing_subscription,classification,mlp,6404,iea64,3,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5249980813005183,0.5249980813005183,0.5236510880746336,0.5236510880746336
bank_marketing_subscription,classification,mlp,6404,iea64,3,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.3701078816841047,0.3701078816841047,0.364788816964533,0.364788816964533
bank_marketing_subscription,classification,mlp,6404,iea64,3,3,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.33800785638937775,0.33800785638937775,0.3418950537152614,0.3418950537152614
bank_marketing_subscription,classification,mlp,6404,iea64,3,3,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.3131512841025581,0.3131512841025581,0.3308991453294696,0.3308991453294696
bank_marketing_subscription,classification,mlp,6404,iea64,3,3,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.31067332059566966,0.31067332059566966,0.32365460211058156,0.32365460211058156
bank_marketing_subscription,classification,mlp,6505,fp32,1,1,1,0,8.586881206085195e-17,5.960464477539063e-08,1.1015494072452725e-16,5.960464477539063e-08,8.586881206085195e-17,1.0,0.6882563831807462,0.6882563832874119,0.6888703428930283,0.6888703431425491
bank_marketing_subscription,classification,mlp,6505,fp32,1,1,1,1,2.714842239903703e-16,1.1920928955078125e-07,1.942890293094024e-16,5.960464477539063e-08,8.586881206085195e-17,3.1616161616161618,0.5249217622801019,0.524921763971186,0.5257974643934267,0.5257974643244081
bank_marketing_subscription,classification,mlp,6505,fp32,1,1,1,2,4.971066960846038e-16,1.1920928955078125e-07,3.9790219730218013e-16,1.1920928955078125e-07,8.586881206085195e-17,5.789141414141414,0.38306497667533723,0.38306497535388007,0.3818010491442917,0.38180104820256433
bank_marketing_subscription,classification,mlp,6505,fp32,1,1,1,5,4.2410262042665015e-16,1.1920928955078125e-07,3.5317885768715307e-16,1.1920928955078125e-07,8.586881206085195e-17,4.938959911616162,0.3324541687808798,0.33245416857245647,0.3413187533109814,0.34131875083492136
bank_marketing_subscription,classification,mlp,6505,fp32,1,1,1,10,5.032163447331491e-16,1.1920928955078125e-07,3.599618975287655e-16,1.1920928955078125e-07,8.586881206085195e-17,5.8602923768939394,0.304758764058407,0.3047587659466484,0.32849790383360056,0.3284979057815566
bank_marketing_subscription,classification,mlp,6505,fp32,1,1,1,20,4.688157956463102e-16,1.1920928955078125e-07,4.742198658497926e-16,1.1920928955078125e-07,8.586881206085195e-17,5.459674873737374,0.30599327178296626,0.30599327932431,0.32755270097223865,0.32755270697379285
bank_marketing_subscription,classification,mlp,6505,fp32,2,2,2,0,9.540979117872439e-17,5.960464477539063e-08,7.112366251504909e-17,5.960464477539063e-08,9.540979117872439e-17,1.0,0.6882563839821267,0.6882563832874119,0.6888703424417022,0.6888703431425491
bank_marketing_subscription,classification,mlp,6505,fp32,2,2,2,1,2.5240226575462543e-16,1.1920928955078125e-07,2.0209528495129803e-16,5.960464477539063e-08,9.540979117872439e-17,2.6454545454545455,0.5249217630489451,0.524921763971186,0.525797464819799,0.5257974643244081
bank_marketing_subscription,classification,mlp,6505,fp32,2,2,2,2,4.840420599061535e-16,1.1920928955078125e-07,3.7448343037649323e-16,1.1920928955078125e-07,9.540979117872439e-17,5.0732954545454545,0.3830649775573543,0.38306497535388007,0.3818010491686732,0.38180104820256433
bank_marketing_subscription,classification,mlp,6505,fp32,2,2,2,5,3.6392601172191563e-16,1.1920928955078125e-07,4.1697060301076894e-16,1.1920928955078125e-07,9.540979117872439e-17,3.814346590909091,0.3324541658463509,0.33245416857245647,0.34131875088147884,0.34131875083492136
bank_marketing_subscription,classification,mlp,6505,fp32,2,2,2,10,4.611255835181884e-16,1.1920928955078125e-07,4.184829803380915e-16,1.1920928955078125e-07,9.540979117872439e-17,4.83310546875,0.3047587661634913,0.3047587659466484,0.3284979035968231,0.3284979057815566
bank_marketing_subscription,classification,mlp,6505,fp32,2,2,2,20,3.671252551636951e-16,1.1920928955078125e-07,4.824608611518665e-16,1.1920928955078125e-07,9.540979117872439e-17,3.847878196022727,0.30599327564438206,0.30599327932431,0.3275527051997254,0.32755270697379285
bank_marketing_subscription,classification,mlp,6505,fp32,3,3,3,0,8.760353553682876e-17,5.960464477539063e-08,9.8879238130678e-17,5.960464477539063e-08,8.760353553682876e-17,1.0,0.6882563824568435,0.6882563832874119,0.6888703431388988,0.6888703431425491
