domain,seed,schema,method,dimension,metric_distortion,test_scope,alpha,train_mse,val_mse,test_mse
interval,20260888,3,linear,16,0.056994775669885644,all_states,1e-06,0.7386406575518955,0.845005348907547,0.6922444615231239
interval,20260888,3,ple,16,0.056994775669885644,all_states,1.0,0.05742502117959287,0.05688075764725227,0.05468288432686637
interval,20260888,3,periodic,16,0.056994775669885644,all_states,1e-06,0.07516019407606729,0.07709139230479366,0.07352734533061775
interval,20260888,3,code_rbf,16,0.056994775669885644,all_states,1e-06,0.06714936005789927,0.0689741450116642,0.06368140275516901
interval,20260888,3,mpe_native,16,0.056994775669885644,all_states,1e-06,0.05844994376686465,0.06010514406911244,0.05632263806814669
interval,20260888,3,mmpe_native,16,0.056994775669885644,all_states,10.0,0.058555437235131055,0.06583919428666624,0.05518098942062983
interval,20260888,3,mpe_corrupt,16,0.056994775669885644,all_states,100.0,0.909312423545004,1.0238136148937482,0.903671917857703
interval,20260888,4,linear,16,0.08364040228891201,all_states,10.0,0.8029084694248739,0.9469196905415957,0.7595971933811849
interval,20260888,4,ple,16,0.08364040228891201,all_states,1.0,0.05811704736428612,0.05719504170477647,0.05530185952859726
interval,20260888,4,periodic,16,0.08364040228891201,all_states,10.0,0.08292473680913497,0.07999679332589983,0.0738826135081049
interval,20260888,4,code_rbf,16,0.08364040228891201,all_states,0.0001,0.05742038934584045,0.058623497760811515,0.0548882837730088
interval,20260888,4,mpe_native,16,0.08364040228891201,all_states,1e-06,0.05844994376686465,0.06010514406911244,0.05632263806814669
interval,20260888,4,mmpe_native,16,0.08364040228891201,all_states,10.0,0.058555437235131055,0.06583919428666624,0.05518098942062983
interval,20260888,4,mpe_corrupt,16,0.08364040228891201,all_states,100.0,0.909312423545004,1.0238136148937482,0.903671917857703
interval,20260888,5,linear,16,0.10679961659767567,all_states,1e-06,0.7393601278146364,0.8402193093103386,0.6919785101491255
interval,20260888,5,ple,16,0.10679961659767567,all_states,1.0,0.057065429209153584,0.05700636802968764,0.054111421137523576
interval,20260888,5,periodic,16,0.10679961659767567,all_states,0.1,0.08211268535227412,0.08209818431379977,0.07963293203001387
interval,20260888,5,code_rbf,16,0.10679961659767567,all_states,1e-06,0.06441011909586218,0.06691635183899716,0.061566649108880066
interval,20260888,5,mpe_native,16,0.10679961659767567,all_states,1e-06,0.05844994376686465,0.06010514406911244,0.05632263806814669
interval,20260888,5,mmpe_native,16,0.10679961659767567,all_states,10.0,0.058555437235131055,0.06583919428666624,0.05518098942062983
interval,20260888,5,mpe_corrupt,16,0.10679961659767567,all_states,100.0,0.909312423545004,1.0238136148937482,0.903671917857703
interval,20260888,6,linear,16,0.02590140112250916,all_states,1e-06,0.6788904525910582,0.791159851413688,0.648328221583183
interval,20260888,6,ple,16,0.02590140112250916,all_states,1.0,0.05697617942521028,0.05791363225091199,0.053705442638832084
interval,20260888,6,periodic,16,0.02590140112250916,all_states,10.0,0.06938639828736584,0.0706016320795721,0.06397428954595884
interval,20260888,6,code_rbf,16,0.02590140112250916,all_states,1e-06,0.05758554342144703,0.060494017855239696,0.05692855518017814
interval,20260888,6,mpe_native,16,0.02590140112250916,all_states,1e-06,0.05844994376686465,0.06010514406911244,0.05632263806814669
interval,20260888,6,mmpe_native,16,0.02590140112250916,all_states,10.0,0.058555437235131055,0.06583919428666624,0.05518098942062983
interval,20260888,6,mpe_corrupt,16,0.02590140112250916,all_states,100.0,0.909312423545004,1.0238136148937482,0.903671917857703
interval,20260888,7,linear,16,0.06573315454836559,all_states,1e-06,0.6896816873673284,0.7881951328149106,0.6503797812663815
interval,20260888,7,ple,16,0.06573315454836559,all_states,1.0,0.058393324214990064,0.059918590737024345,0.054502073620838164
interval,20260888,7,periodic,16,0.06573315454836559,all_states,1e-06,0.10934796010286019,0.10753787868355534,0.09640836072086628
interval,20260888,7,code_rbf,16,0.06573315454836559,all_states,1e-06,0.07260392304057012,0.07525440161797761,0.070584615081575
interval,20260888,7,mpe_native,16,0.06573315454836559,all_states,1e-06,0.05844994376686465,0.06010514406911244,0.05632263806814669
interval,20260888,7,mmpe_native,16,0.06573315454836559,all_states,10.0,0.058555437235131055,0.06583919428666624,0.05518098942062983
interval,20260888,7,mpe_corrupt,16,0.06573315454836559,all_states,100.0,0.909312423545004,1.0238136148937482,0.903671917857703
interval,20260889,0,linear,16,0.0,all_states,10.0,0.6914695229400372,0.7084434523299217,0.6887001247083516
interval,20260889,0,ple,16,0.0,all_states,1e-06,0.059451502074561374,0.06355166483059102,0.06910276417457839
interval,20260889,0,periodic,16,0.0,all_states,1e-06,0.06067518034557795,0.06499534374927893,0.07083219875395536
interval,20260889,0,code_rbf,16,0.0,all_states,0.01,0.05274134464481573,0.052552141939866036,0.06304533556233402
interval,20260889,0,mpe_native,16,0.0,all_states,0.01,0.05274134464481573,0.052552141939866036,0.06304533556233402
interval,20260889,0,mmpe_native,16,0.0,all_states,1e-06,0.05554239349352675,0.054269687103465164,0.06957212892936458
interval,20260889,0,mpe_corrupt,16,0.0,all_states,1e-06,0.9314733085432093,0.9396669336895076,0.9209688959770926
interval,20260889,1,linear,16,0.0899788612591963,all_states,100.0,0.7478414859810656,0.7718625790125502,0.7488511614984681
interval,20260889,1,ple,16,0.0899788612591963,all_states,1e-06,0.06049924141866583,0.06472504858791485,0.0699175085693545
interval,20260889,1,periodic,16,0.0899788612591963,all_states,1e-06,0.10586364489051356,0.10326337905365708,0.10691235231341942
interval,20260889,1,code_rbf,16,0.0899788612591963,all_states,1e-06,0.08000258627456378,0.08012453032457963,0.08848457454945653
interval,20260889,1,mpe_native,16,0.0899788612591963,all_states,0.01,0.05274134464481573,0.052552141939866036,0.06304533556233402
interval,20260889,1,mmpe_native,16,0.0899788612591963,all_states,1e-06,0.05554239349352675,0.054269687103465164,0.06957212892936458
interval,20260889,1,mpe_corrupt,16,0.0899788612591963,all_states,1e-06,0.9314733085432093,0.9396669336895076,0.9209688959770926
interval,20260889,2,linear,16,0.2148866933504633,all_states,100.0,0.8142556521845528,0.8413107410229553,0.8161759889838309
interval,20260889,2,ple,16,0.2148866933504633,all_states,1e-06,0.06192146960831881,0.06539161226831645,0.07075665164711721
interval,20260889,2,periodic,16,0.2148866933504633,all_states,1e-06,0.13866422534084508,0.1433834550234574,0.14981186335499824
interval,20260889,2,code_rbf,16,0.2148866933504633,all_states,1e-06,0.1310987692989508,0.13533597820148077,0.13721475797892732
interval,20260889,2,mpe_native,16,0.2148866933504633,all_states,0.01,0.05274134464481573,0.052552141939866036,0.06304533556233402
interval,20260889,2,mmpe_native,16,0.2148866933504633,all_states,1e-06,0.05554239349352675,0.054269687103465164,0.06957212892936458
interval,20260889,2,mpe_corrupt,16,0.2148866933504633,all_states,1e-06,0.9314733085432093,0.9396669336895076,0.9209688959770926
interval,20260889,3,linear,16,0.056958718467595926,all_states,1e-06,0.7123143412853834,0.719440658166181,0.7015430184155687
interval,20260889,3,ple,16,0.056958718467595926,all_states,1e-06,0.060117700136835726,0.06316236892327523,0.06940274107722838
interval,20260889,3,periodic,16,0.056958718467595926,all_states,1.0,0.06326720387732619,0.06696876490471095,0.07437574048225688
interval,20260889,3,code_rbf,16,0.056958718467595926,all_states,1e-06,0.06122602035050579,0.059105452096679306,0.06922220933810205
interval,20260889,3,mpe_native,16,0.056958718467595926,all_states,0.01,0.05274134464481573,0.052552141939866036,0.06304533556233402
interval,20260889,3,mmpe_native,16,0.056958718467595926,all_states,1e-06,0.05554239349352675,0.054269687103465164,0.06957212892936458
interval,20260889,3,mpe_corrupt,16,0.056958718467595926,all_states,1e-06,0.9314733085432093,0.9396669336895076,0.9209688959770926
interval,20260889,4,linear,16,0.08748095002641698,all_states,100.0,0.7589171207194053,0.7839522317524845,0.7609000580846774
interval,20260889,4,ple,16,0.08748095002641698,all_states,1e-06,0.05881097298159093,0.06284456072199326,0.06832977614746748
interval,20260889,4,periodic,16,0.08748095002641698,all_states,1e-06,0.07526342604043632,0.08011581203745852,0.0837024309049624
interval,20260889,4,code_rbf,16,0.08748095002641698,all_states,1e-06,0.0503175037145036,0.05138113585604623,0.059615681473298494
interval,20260889,4,mpe_native,16,0.08748095002641698,all_states,0.01,0.05274134464481573,0.052552141939866036,0.06304533556233402
interval,20260889,4,mmpe_native,16,0.08748095002641698,all_states,1e-06,0.05554239349352675,0.054269687103465164,0.06957212892936458
interval,20260889,4,mpe_corrupt,16,0.08748095002641698,all_states,1e-06,0.9314733085432093,0.9396669336895076,0.9209688959770926
interval,20260889,5,linear,16,0.09514276393396415,all_states,1e-06,0.7146237578469622,0.7198152972247743,0.7025168459312296
interval,20260889,5,ple,16,0.09514276393396415,all_states,1e-06,0.05991239467529494,0.06376311534896441,0.06956396205393242
interval,20260889,5,periodic,16,0.09514276393396415,all_states,10.0,0.06637643212650138,0.0767418498319659,0.0815684953385686
interval,20260889,5,code_rbf,16,0.09514276393396415,all_states,1e-06,0.0588176766755376,0.05802618591062088,0.06808052041127986
interval,20260889,5,mpe_native,16,0.09514276393396415,all_states,0.01,0.05274134464481573,0.052552141939866036,0.06304533556233402
interval,20260889,5,mmpe_native,16,0.09514276393396415,all_states,1e-06,0.05554239349352675,0.054269687103465164,0.06957212892936458
interval,20260889,5,mpe_corrupt,16,0.09514276393396415,all_states,1e-06,0.9314733085432093,0.9396669336895076,0.9209688959770926
interval,20260889,6,linear,16,0.02463826320725715,all_states,10.0,0.6440248466601468,0.6590476013280187,0.6386217863470436
interval,20260889,6,ple,16,0.02463826320725715,all_states,1e-06,0.05994393353987342,0.06455620931995172,0.0699188473948075
interval,20260889,6,periodic,16,0.02463826320725715,all_states,1e-06,0.061925791547990924,0.0632894884119131,0.07013082671764567
interval,20260889,6,code_rbf,16,0.02463826320725715,all_states,0.0001,0.05082719122753884,0.05079623805788617,0.057875189574157444
interval,20260889,6,mpe_native,16,0.02463826320725715,all_states,0.01,0.05274134464481573,0.052552141939866036,0.06304533556233402
interval,20260889,6,mmpe_native,16,0.02463826320725715,all_states,1e-06,0.05554239349352675,0.054269687103465164,0.06957212892936458
interval,20260889,6,mpe_corrupt,16,0.02463826320725715,all_states,1e-06,0.9314733085432093,0.9396669336895076,0.9209688959770926
interval,20260889,7,linear,16,0.05469524334238385,all_states,1e-06,0.6621037324386341,0.6686898141156437,0.6516145269214106
interval,20260889,7,ple,16,0.05469524334238385,all_states,1e-06,0.06041052111875166,0.06618965073081533,0.07125335499692864
interval,20260889,7,periodic,16,0.05469524334238385,all_states,1e-06,0.0803627966776018,0.0972516958819381,0.10011641212610793
interval,20260889,7,code_rbf,16,0.05469524334238385,all_states,1e-06,0.0648924315411994,0.07661391546837484,0.0767397183274063
interval,20260889,7,mpe_native,16,0.05469524334238385,all_states,0.01,0.05274134464481573,0.052552141939866036,0.06304533556233402
interval,20260889,7,mmpe_native,16,0.05469524334238385,all_states,1e-06,0.05554239349352675,0.054269687103465164,0.06957212892936458
interval,20260889,7,mpe_corrupt,16,0.05469524334238385,all_states,1e-06,0.9314733085432093,0.9396669336895076,0.9209688959770926
interval,20260890,0,linear,16,0.0,all_states,1e-06,0.7166276059395655,0.7187168913643799,0.7341282492619812
interval,20260890,0,ple,16,0.0,all_states,0.1,0.05457081425073438,0.06080571342231688,0.06677882253847822
interval,20260890,0,periodic,16,0.0,all_states,1e-06,0.05950551084502833,0.06903494647931209,0.06934133377939242
interval,20260890,0,code_rbf,16,0.0,all_states,0.1,0.05173860854360417,0.05628001307561423,0.06290986198703272
interval,20260890,0,mpe_native,16,0.0,all_states,0.1,0.05173860854360417,0.05628001307561423,0.06290986198703272
interval,20260890,0,mmpe_native,16,0.0,all_states,1e-06,0.052280107790294926,0.05494999383199896,0.06295179977145483
interval,20260890,0,mpe_corrupt,16,0.0,all_states,100.0,0.9120456501238264,0.9871573479104211,0.9319961620061751
interval,20260890,1,linear,16,0.0903208867359585,all_states,1e-06,0.7769303320200532,0.7676966606186706,0.8025980050292854
interval,20260890,1,ple,16,0.0903208867359585,all_states,0.1,0.054850091824879856,0.06135942069044142,0.06657969496390087
interval,20260890,1,periodic,16,0.0903208867359585,all_states,1e-06,0.09562611410471618,0.10993233829844996,0.09678258770748636
interval,20260890,1,code_rbf,16,0.0903208867359585,all_states,1e-06,0.07393412139038497,0.08327038475413719,0.08445438160541206
interval,20260890,1,mpe_native,16,0.0903208867359585,all_states,0.1,0.05173860854360417,0.05628001307561423,0.06290986198703272
interval,20260890,1,mmpe_native,16,0.0903208867359585,all_states,1e-06,0.052280107790294926,0.05494999383199896,0.06295179977145483
interval,20260890,1,mpe_corrupt,16,0.0903208867359585,all_states,100.0,0.9120456501238264,0.9871573479104211,0.9319961620061751
interval,20260890,2,linear,16,0.2101990973061607,all_states,1e-06,0.8429872407646929,0.8309926347530712,0.8751678244652086
interval,20260890,2,ple,16,0.2101990973061607,all_states,0.1,0.055420350021042876,0.062100326506201356,0.06678426737891882
interval,20260890,2,periodic,16,0.2101990973061607,all_states,1e-06,0.13183019332390697,0.1424628740758755,0.1313774157755544
interval,20260890,2,code_rbf,16,0.2101990973061607,all_states,1e-06,0.12360057581881338,0.13751851714733665,0.12045361937904744
interval,20260890,2,mpe_native,16,0.2101990973061607,all_states,0.1,0.05173860854360417,0.05628001307561423,0.06290986198703272
interval,20260890,2,mmpe_native,16,0.2101990973061607,all_states,1e-06,0.052280107790294926,0.05494999383199896,0.06295179977145483
interval,20260890,2,mpe_corrupt,16,0.2101990973061607,all_states,100.0,0.9120456501238264,0.9871573479104211,0.9319961620061751
interval,20260890,3,linear,16,0.05527308018700172,all_states,1e-06,0.7288976992495634,0.7458130706276128,0.7410844071484863
interval,20260890,3,ple,16,0.05527308018700172,all_states,0.1,0.0552349132202053,0.061393137129043776,0.0676052220070812
interval,20260890,3,periodic,16,0.05527308018700172,all_states,1e-06,0.06632509394239033,0.07243783932603547,0.07632582575268144
interval,20260890,3,code_rbf,16,0.05527308018700172,all_states,1e-06,0.057847622493531696,0.061813123112464945,0.06918231806529476
interval,20260890,3,mpe_native,16,0.05527308018700172,all_states,0.1,0.05173860854360417,0.05628001307561423,0.06290986198703272
interval,20260890,3,mmpe_native,16,0.05527308018700172,all_states,1e-06,0.052280107790294926,0.05494999383199896,0.06295179977145483
interval,20260890,3,mpe_corrupt,16,0.05527308018700172,all_states,100.0,0.9120456501238264,0.9871573479104211,0.9319961620061751
interval,20260890,4,linear,16,0.08912373576652388,all_states,1e-06,0.7873122840606974,0.7813291742736793,0.8127573593848115
interval,20260890,4,ple,16,0.08912373576652388,all_states,1.0,0.05408504160103871,0.06065529461926895,0.06640876149850633
interval,20260890,4,periodic,16,0.08912373576652388,all_states,1e-06,0.07299377825953096,0.08713756350936748,0.07743154773468043
interval,20260890,4,code_rbf,16,0.08912373576652388,all_states,1e-06,0.04963796505200042,0.053306177408792045,0.06039510841929368
interval,20260890,4,mpe_native,16,0.08912373576652388,all_states,0.1,0.05173860854360417,0.05628001307561423,0.06290986198703272
interval,20260890,4,mmpe_native,16,0.08912373576652388,all_states,1e-06,0.052280107790294926,0.05494999383199896,0.06295179977145483
interval,20260890,4,mpe_corrupt,16,0.08912373576652388,all_states,100.0,0.9120456501238264,0.9871573479104211,0.9319961620061751
interval,20260890,5,linear,16,0.09860855507649069,all_states,1e-06,0.7293793946195127,0.7486327834528891,0.7404731884798882
interval,20260890,5,ple,16,0.09860855507649069,all_states,0.1,0.05498162315873159,0.06099016724660254,0.06714510615842173
interval,20260890,5,periodic,16,0.09860855507649069,all_states,1e-06,0.06908385999278904,0.07587336197614494,0.07826998569554242
interval,20260890,5,code_rbf,16,0.09860855507649069,all_states,1e-06,0.056646268854702746,0.060167879866341076,0.06757086259830307
interval,20260890,5,mpe_native,16,0.09860855507649069,all_states,0.1,0.05173860854360417,0.05628001307561423,0.06290986198703272
interval,20260890,5,mmpe_native,16,0.09860855507649069,all_states,1e-06,0.052280107790294926,0.05494999383199896,0.06295179977145483
interval,20260890,5,mpe_corrupt,16,0.09860855507649069,all_states,100.0,0.9120456501238264,0.9871573479104211,0.9319961620061751
interval,20260890,6,linear,16,0.025909754212367853,all_states,1e-06,0.6698102549202226,0.6639092810691001,0.6881451277034816
interval,20260890,6,ple,16,0.025909754212367853,all_states,0.1,0.05500707785300904,0.060900382432108824,0.06708004622285352
interval,20260890,6,periodic,16,0.025909754212367853,all_states,1e-06,0.05993311982004393,0.06907466764334672,0.0671090668450812
interval,20260890,6,code_rbf,16,0.025909754212367853,all_states,0.0001,0.049126546214003364,0.053906301722160155,0.059791296382896895
interval,20260890,6,mpe_native,16,0.025909754212367853,all_states,0.1,0.05173860854360417,0.05628001307561423,0.06290986198703272
interval,20260890,6,mmpe_native,16,0.025909754212367853,all_states,1e-06,0.052280107790294926,0.05494999383199896,0.06295179977145483
interval,20260890,6,mpe_corrupt,16,0.025909754212367853,all_states,100.0,0.9120456501238264,0.9871573479104211,0.9319961620061751
interval,20260890,7,linear,16,0.06166747559956498,all_states,1e-06,0.6807296855004684,0.6908289222519758,0.693280900324761
interval,20260890,7,ple,16,0.06166747559956498,all_states,0.1,0.05672544407389669,0.06346930728631367,0.06868398609644397
interval,20260890,7,periodic,16,0.06166747559956498,all_states,1e-06,0.08731536520919293,0.0993123005437482,0.0968805456346019
interval,20260890,7,code_rbf,16,0.06166747559956498,all_states,1e-06,0.06692016486702759,0.07597554997040587,0.07818138888624468
interval,20260890,7,mpe_native,16,0.06166747559956498,all_states,0.1,0.05173860854360417,0.05628001307561423,0.06290986198703272
interval,20260890,7,mmpe_native,16,0.06166747559956498,all_states,1e-06,0.052280107790294926,0.05494999383199896,0.06295179977145483
interval,20260890,7,mpe_corrupt,16,0.06166747559956498,all_states,100.0,0.9120456501238264,0.9871573479104211,0.9319961620061751
interval,20260891,0,linear,16,0.0,all_states,10.0,0.6961157418455302,0.7293012628018549,0.6901391763143545
interval,20260891,0,ple,16,0.0,all_states,1e-06,0.052267352970155036,0.06090485240281247,0.059365093325823286
interval,20260891,0,periodic,16,0.0,all_states,1e-06,0.06303962243903256,0.07434329809009216,0.07027661346033577
interval,20260891,0,code_rbf,16,0.0,all_states,0.1,0.05508765214876078,0.06509700885268886,0.06266879347094632
interval,20260891,0,mpe_native,16,0.0,all_states,0.1,0.05508765214876078,0.06509700885268886,0.06266879347094632
interval,20260891,0,mmpe_native,16,0.0,all_states,1e-06,0.05966773117933075,0.07118216224720057,0.06654678109317023
interval,20260891,0,mpe_corrupt,16,0.0,all_states,1.0,0.9553880250036855,0.9199227967218394,0.9406835980767219
interval,20260891,1,linear,16,0.09331517041016468,all_states,100.0,0.7513882526733883,0.8062034806640483,0.744015756479946
interval,20260891,1,ple,16,0.09331517041016468,all_states,1e-06,0.0534362825246879,0.06090183510703172,0.059290244309955116
interval,20260891,1,periodic,16,0.09331517041016468,all_states,1e-06,0.09759859096917253,0.1018395932323991,0.10885460016209789
interval,20260891,1,code_rbf,16,0.09331517041016468,all_states,1e-06,0.08132874760435113,0.08587153941816063,0.08846853829452328
interval,20260891,1,mpe_native,16,0.09331517041016468,all_states,0.1,0.05508765214876078,0.06509700885268886,0.06266879347094632
interval,20260891,1,mmpe_native,16,0.09331517041016468,all_states,1e-06,0.05966773117933075,0.07118216224720057,0.06654678109317023
interval,20260891,1,mpe_corrupt,16,0.09331517041016468,all_states,1.0,0.9553880250036855,0.9199227967218394,0.9406835980767219
interval,20260891,2,linear,16,0.21281439725437779,all_states,100.0,0.8174608772997712,0.8782312438814475,0.8094663340413194
interval,20260891,2,ple,16,0.21281439725437779,all_states,1e-06,0.05487635508406405,0.06169256896871017,0.059989649746607664
interval,20260891,2,periodic,16,0.21281439725437779,all_states,1e-06,0.12987349009514293,0.14851708470959457,0.14687481057376678
interval,20260891,2,code_rbf,16,0.21281439725437779,all_states,1e-06,0.12016219349859625,0.1302175309331824,0.1352864114246791
interval,20260891,2,mpe_native,16,0.21281439725437779,all_states,0.1,0.05508765214876078,0.06509700885268886,0.06266879347094632
interval,20260891,2,mmpe_native,16,0.21281439725437779,all_states,1e-06,0.05966773117933075,0.07118216224720057,0.06654678109317023
interval,20260891,2,mpe_corrupt,16,0.21281439725437779,all_states,1.0,0.9553880250036855,0.9199227967218394,0.9406835980767219
interval,20260891,3,linear,16,0.06383556757002262,all_states,1e-06,0.7157648191388072,0.7245149647508002,0.7127177206029304
interval,20260891,3,ple,16,0.06383556757002262,all_states,1e-06,0.05267132061396446,0.06229093393854253,0.06049993842096681
interval,20260891,3,periodic,16,0.06383556757002262,all_states,1e-06,0.071056517328499,0.08110752075093751,0.07398755387711331
interval,20260891,3,code_rbf,16,0.06383556757002262,all_states,1e-06,0.06106674436016554,0.07446808587663929,0.06839438169329848
interval,20260891,3,mpe_native,16,0.06383556757002262,all_states,0.1,0.05508765214876078,0.06509700885268886,0.06266879347094632
interval,20260891,3,mmpe_native,16,0.06383556757002262,all_states,1e-06,0.05966773117933075,0.07118216224720057,0.06654678109317023
interval,20260891,3,mpe_corrupt,16,0.06383556757002262,all_states,1.0,0.9553880250036855,0.9199227967218394,0.9406835980767219
interval,20260891,4,linear,16,0.09078453147548793,all_states,100.0,0.7636052813526654,0.8163950333756376,0.7554234590890546
interval,20260891,4,ple,16,0.09078453147548793,all_states,1e-06,0.05212953191025329,0.060710498993127485,0.059127024166903026
interval,20260891,4,periodic,16,0.09078453147548793,all_states,1e-06,0.07534544475931905,0.08343185365462105,0.08276372017069863
interval,20260891,4,code_rbf,16,0.09078453147548793,all_states,0.0001,0.051672000181646416,0.0613534002220642,0.060524953943233796
interval,20260891,4,mpe_native,16,0.09078453147548793,all_states,0.1,0.05508765214876078,0.06509700885268886,0.06266879347094632
interval,20260891,4,mmpe_native,16,0.09078453147548793,all_states,1e-06,0.05966773117933075,0.07118216224720057,0.06654678109317023
interval,20260891,4,mpe_corrupt,16,0.09078453147548793,all_states,1.0,0.9553880250036855,0.9199227967218394,0.9406835980767219
interval,20260891,5,linear,16,0.10539757273083139,all_states,1e-06,0.7190084477020898,0.7207863354523777,0.7166076410227228
interval,20260891,5,ple,16,0.10539757273083139,all_states,1e-06,0.0523951086359363,0.06138911799918146,0.05979322146116327
interval,20260891,5,periodic,16,0.10539757273083139,all_states,1e-06,0.0755502543888108,0.08221009862194538,0.07887707699905055
interval,20260891,5,code_rbf,16,0.10539757273083139,all_states,1e-06,0.06041359099244476,0.07183267634260627,0.06630680647448722
interval,20260891,5,mpe_native,16,0.10539757273083139,all_states,0.1,0.05508765214876078,0.06509700885268886,0.06266879347094632
interval,20260891,5,mmpe_native,16,0.10539757273083139,all_states,1e-06,0.05966773117933075,0.07118216224720057,0.06654678109317023
interval,20260891,5,mpe_corrupt,16,0.10539757273083139,all_states,1.0,0.9553880250036855,0.9199227967218394,0.9406835980767219
interval,20260891,6,linear,16,0.02668708737654013,all_states,10.0,0.6457380761769778,0.6843239990668031,0.6447659924722141
interval,20260891,6,ple,16,0.02668708737654013,all_states,1e-06,0.05267851973449725,0.060963741961626176,0.05940504953143505
interval,20260891,6,periodic,16,0.02668708737654013,all_states,1e-06,0.06283223445918776,0.07257381665564523,0.06985871942946502
interval,20260891,6,code_rbf,16,0.02668708737654013,all_states,0.01,0.05273900995505942,0.06276534393433904,0.06028500243235548
interval,20260891,6,mpe_native,16,0.02668708737654013,all_states,0.1,0.05508765214876078,0.06509700885268886,0.06266879347094632
interval,20260891,6,mmpe_native,16,0.02668708737654013,all_states,1e-06,0.05966773117933075,0.07118216224720057,0.06654678109317023
interval,20260891,6,mpe_corrupt,16,0.02668708737654013,all_states,1.0,0.9553880250036855,0.9199227967218394,0.9406835980767219
interval,20260891,7,linear,16,0.06235916993781343,all_states,1e-06,0.6671677608005739,0.6771196581509981,0.6643633020235665
interval,20260891,7,ple,16,0.06235916993781343,all_states,1e-06,0.05361824829913045,0.06269287938243863,0.060438079360734386
interval,20260891,7,periodic,16,0.06235916993781343,all_states,1e-06,0.09819047716059659,0.10606231069315981,0.09770926611308521
interval,20260891,7,code_rbf,16,0.06235916993781343,all_states,1e-06,0.07423898581702071,0.08310701397298974,0.07711768768775244
interval,20260891,7,mpe_native,16,0.06235916993781343,all_states,0.1,0.05508765214876078,0.06509700885268886,0.06266879347094632
interval,20260891,7,mmpe_native,16,0.06235916993781343,all_states,1e-06,0.05966773117933075,0.07118216224720057,0.06654678109317023
interval,20260891,7,mpe_corrupt,16,0.06235916993781343,all_states,1.0,0.9553880250036855,0.9199227967218394,0.9406835980767219
cycle,20260880,0,linear,16,0.8383094610016346,unseen_states,100.0,0.9979660231221901,1.0139002452533574,1.0415900861312462
cycle,20260880,0,ple,16,0.8383094610016346,unseen_states,1.0,0.2873680083252474,0.31192473714757335,1.256359674974172
cycle,20260880,0,periodic,16,0.8383094610016346,unseen_states,1e-06,0.2642645692655524,0.2702226335842505,4.138132138088161
cycle,20260880,0,code_rbf,16,0.8383094610016346,unseen_states,1e-06,0.3617184106330778,0.3913567918312106,2.8329479965377136
cycle,20260880,0,mpe_native,16,0.8383094610016346,unseen_states,1e-06,0.01680684028648749,0.017270808364003798,0.01606709267337426
cycle,20260880,0,mmpe_native,16,0.8383094610016346,unseen_states,1e-06,0.016891154123900638,0.01737634599266118,0.016448723056583847
cycle,20260880,0,mpe_corrupt,16,0.8383094610016346,unseen_states,1e-06,0.17374521220843642,0.17118352180592716,3.41808453963473
cycle,20260880,1,linear,16,0.9104214843369687,unseen_states,1e-06,0.9270409938059868,0.9284148112856134,0.9962480534216108
cycle,20260880,1,ple,16,0.9104214843369687,unseen_states,1e-06,0.2961498529774223,0.26745006051338815,0.7471433363434717
cycle,20260880,1,periodic,16,0.9104214843369687,unseen_states,1.0,0.1822214766053192,0.1889488080958007,0.6369177716513026
cycle,20260880,1,code_rbf,16,0.9104214843369687,unseen_states,0.0001,0.18001019822981462,0.17927365789484803,0.4732770296901295
cycle,20260880,1,mpe_native,16,0.9104214843369687,unseen_states,1e-06,0.01680684028648749,0.017270808364003798,0.01606709267337426
cycle,20260880,1,mmpe_native,16,0.9104214843369687,unseen_states,1e-06,0.016891154123900638,0.01737634599266118,0.016448723056583847
cycle,20260880,1,mpe_corrupt,16,0.9104214843369687,unseen_states,1e-06,0.17374521220843642,0.17118352180592716,3.41808453963473
cycle,20260880,2,linear,16,0.9286172284825278,unseen_states,100.0,0.9895589677696491,1.004755073890218,1.051960580968325
cycle,20260880,2,ple,16,0.9286172284825278,unseen_states,1.0,0.13587790100922953,0.1427297202966508,1.524662208509778
cycle,20260880,2,periodic,16,0.9286172284825278,unseen_states,1.0,0.13714253344655752,0.14688110366669233,1.4207075402349771
cycle,20260880,2,code_rbf,16,0.9286172284825278,unseen_states,1e-06,0.11828958607125102,0.12507728681291566,2.4733440943443235
cycle,20260880,2,mpe_native,16,0.9286172284825278,unseen_states,1e-06,0.01680684028648749,0.017270808364003798,0.01606709267337426
cycle,20260880,2,mmpe_native,16,0.9286172284825278,unseen_states,1e-06,0.016891154123900638,0.01737634599266118,0.016448723056583847
cycle,20260880,2,mpe_corrupt,16,0.9286172284825278,unseen_states,1e-06,0.17374521220843642,0.17118352180592716,3.41808453963473
cycle,20260880,3,linear,16,0.8284046239295952,unseen_states,1e-06,0.7374538969679985,0.7307956991808302,1.6174310166916086
cycle,20260880,3,ple,16,0.8284046239295952,unseen_states,1e-06,0.2815641373676935,0.30236148488009534,2.0029740920397816
cycle,20260880,3,periodic,16,0.8284046239295952,unseen_states,1e-06,0.2952045805937005,0.3153394776638809,3.6991855364070703
cycle,20260880,3,code_rbf,16,0.8284046239295952,unseen_states,0.01,0.23094952823037385,0.24402511624201711,2.700618021059838
cycle,20260880,3,mpe_native,16,0.8284046239295952,unseen_states,1e-06,0.01680684028648749,0.017270808364003798,0.01606709267337426
