git_commit,git_dirty,task_id,task_seed,seed,model,split,training_seconds,router_entropy,operator_accuracy,regime_accuracy,regime_ari,regime_nmi,mae,rmse,r2,nrmse,relative_error
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609201,202609201,3,ProgramMoE-hard,ood,0.4850379840936512,0.0008590634097345173,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609201,202609201,3,ProgramMoE-soft,ood,0.4850379840936512,0.0008590634097345173,1.0,1.0,1.0,1.0,0.004322834254708141,0.007874412082502585,0.999999978745101,0.0001457905998028416,0.00012897557821400337
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609201,202609201,3,SingleProgram,ood,0.1794348240364343,-1.0,1.0,-1.0,-1.0,-1.0,32.64242119042319,53.50489149209748,0.018682048102481974,0.9906149362378491,0.7181298829832363
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609201,202609201,3,MLP,ood,0.51344396895729,-1.0,-1.0,-1.0,-1.0,-1.0,31.934360354744058,51.548948382239004,0.08911743726145693,0.9544016778791533,0.9307903584168595
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609201,202609201,3,NeuralMoE,ood,0.8867259761318564,0.30422037839889526,-1.0,0.52734375,3.771005103701167e-05,5.3857017519433207e-05,31.886962428147854,51.488981749344696,0.09123545483068829,0.9532914271980587,0.8684049696004548
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609201,202609201,3,RandomForest,ood,0.4412069439422339,-1.0,-1.0,-1.0,-1.0,-1.0,34.12779131155665,53.28637385906096,0.02668121924279243,0.9865691971459516,0.9570324198750524
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609201,202609201,4,ProgramMoE-hard,iid,0.46305723092518747,0.0016819494776427746,1.0,1.0,1.0,1.0,5.525308075654545e-11,2.032162678266902e-10,1.0,1.9632660529458074e-10,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609201,202609201,4,ProgramMoE-soft,iid,0.46305723092518747,0.0016819494776427746,1.0,1.0,1.0,1.0,0.00015130726203578786,0.00026478736503126807,0.9999999345611155,0.000255810251105587,0.00023388777574441733
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609201,202609201,4,SingleProgram,iid,0.17852545296773314,-1.0,0.6666666666666666,-1.0,-1.0,-1.0,0.5010400038906568,0.8563109676051834,0.3156088494679332,0.8272793666785525,0.8482311052447364
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609201,202609201,4,MLP,iid,1.6747715268284082,-1.0,-1.0,-1.0,-1.0,-1.0,0.1336132178850478,0.49308996392764637,0.773069066943445,0.4763726829453543,0.1823664997903084
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609201,202609201,4,NeuralMoE,iid,2.5896504351403564,0.15195263922214508,-1.0,0.751953125,0.25319220430107525,0.27308476271303433,0.10128193765637401,0.43113009436346833,0.8265165498301745,0.4165134453650033,0.11339248756544612
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609201,202609201,4,RandomForest,iid,0.43328418396413326,-1.0,-1.0,-1.0,-1.0,-1.0,0.19439388466671476,0.5028650265549691,0.7639824832110254,0.4858163405948535,0.26059129230433653
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609201,202609201,4,ProgramMoE-hard,ood,0.46305723092518747,0.001766590983606875,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609201,202609201,4,ProgramMoE-soft,ood,0.46305723092518747,0.001766590983606875,1.0,1.0,1.0,1.0,0.009024501749081537,0.01568366558081102,0.9999999136885296,0.0002937881387282934,0.00028731030697774296
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609201,202609201,4,SingleProgram,ood,0.17852545296773314,-1.0,0.6666666666666666,-1.0,-1.0,-1.0,21.322039930812025,35.15709712808261,0.5662900492152648,0.6585665879656629,0.4455444213788595
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609201,202609201,4,MLP,ood,1.6747715268284082,-1.0,-1.0,-1.0,-1.0,-1.0,29.734667106150482,46.903117756555766,0.22807200179771925,0.8785943308502967,0.7953913893985418
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609201,202609201,4,NeuralMoE,ood,2.5896504351403564,0.18865254521369934,-1.0,0.55859375,0.013112776387261632,0.020677392330736698,29.808017950115755,46.55265301580715,0.23956474820502072,0.87202938700194,0.8374080430411761
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609201,202609201,4,RandomForest,ood,0.43328418396413326,-1.0,-1.0,-1.0,-1.0,-1.0,34.786662985394315,52.676537799941606,0.026338910210178645,0.9867426664484623,0.9631939684384667
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,0,ProgramMoE-hard,iid,0.4428042499348521,0.0013475751038640738,1.0,1.0,1.0,1.0,7.992184691829607e-11,4.576484798384308e-10,1.0,4.643902737550737e-10,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,0,ProgramMoE-soft,iid,0.4428042499348521,0.0013475751038640738,1.0,1.0,1.0,1.0,8.862922049956978e-05,0.0001410402325331624,0.9999999795172524,0.00014311794987208957,8.759904337490439e-05
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,0,SingleProgram,iid,0.1868697579484433,-1.0,0.6666666666666666,-1.0,-1.0,-1.0,0.3355248926259833,0.4597978647408349,0.7823112014270471,0.466571322064433,0.41724991603545564
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,0,MLP,iid,0.8160729350056499,-1.0,-1.0,-1.0,-1.0,-1.0,0.10090997704509164,0.1684838996555899,0.9707706610034393,0.17096590009870588,0.10519264170296033
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,0,NeuralMoE,iid,1.5372731250245124,0.652809739112854,-1.0,0.6591796875,0.1004740667538827,0.07462652771658276,0.10371541656076033,0.17145799221899397,0.9697296355450169,0.17398380515146544,0.1088791810314785
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,0,RandomForest,iid,0.4165467210114002,-1.0,-1.0,-1.0,-1.0,-1.0,0.09490514367320022,0.17212554177869524,0.9694934691836414,0.1746611886377696,0.09790906672898593
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,0,ProgramMoE-hard,ood,0.4428042499348521,0.0013442218769341707,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,0,ProgramMoE-soft,ood,0.4428042499348521,0.0013442218769341707,1.0,1.0,1.0,1.0,0.006356013473123312,0.008436444412807931,0.9999999726980612,0.0001652329834020639,0.00013806774462590232
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,0,SingleProgram,ood,0.1868697579484433,-1.0,0.6666666666666666,-1.0,-1.0,-1.0,21.425164557556855,25.76709006901133,0.7453138424191919,0.5046644009446358,0.46918857759914734
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,0,MLP,ood,0.8160729350056499,-1.0,-1.0,-1.0,-1.0,-1.0,32.69228379140259,42.371605266614566,0.3113089711732798,0.829874104202993,0.7610220507707302
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,0,NeuralMoE,ood,1.5372731250245124,0.556793212890625,-1.0,0.5087890625,-0.0005748509757363395,0.0017860060060163922,33.27534272758385,43.2389028365171,0.28282701627538687,0.8468606637013041,0.7845090547469655
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,0,RandomForest,ood,0.4165467210114002,-1.0,-1.0,-1.0,-1.0,-1.0,38.544257760620724,49.54180632326258,0.05850446536352871,0.9703069280575458,0.9461010992277932
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,1,ProgramMoE-hard,iid,0.4501351770013571,0.0020025118719786406,1.0,1.0,1.0,1.0,1.1652900866465643e-12,1.5673947873087023e-11,1.0,1.5819455804552588e-11,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,1,ProgramMoE-soft,iid,0.4501351770013571,0.0020025118719786406,1.0,1.0,1.0,1.0,0.00014101383968068149,0.000228295751693539,0.9999999469088733,0.0002304151183559956,0.0001468512090289607
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,1,SingleProgram,iid,0.1839446898084134,-1.0,0.6666666666666666,-1.0,-1.0,-1.0,0.34040896408110655,0.47327049755533496,0.7718370371057511,0.4776640690843816,0.39222628678430477
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,1,MLP,iid,1.2173206631559879,-1.0,-1.0,-1.0,-1.0,-1.0,0.10235365737447921,0.18920274365105816,0.9635345865035442,0.1909591932755683,0.09858599577016128
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,1,NeuralMoE,iid,2.311491464963183,0.5789478421211243,-1.0,0.7021484375,0.16264814920708906,0.1241758415067255,0.1010649545749942,0.18795984409183586,0.9640121057973845,0.18970475535055925,0.09949556124876942
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,1,RandomForest,iid,0.5413822180125862,-1.0,-1.0,-1.0,-1.0,-1.0,0.0998216808752104,0.19635630894165146,0.9607250173080188,0.1981791681584651,0.10133611332814577
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,1,ProgramMoE-hard,ood,0.4501351770013571,0.0019490505801513791,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,1,ProgramMoE-soft,ood,0.4501351770013571,0.0019490505801513791,1.0,1.0,1.0,1.0,0.00971072562970221,0.013972306399886548,0.9999999190744705,0.00028447412794043743,0.0002031096022975398
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,1,SingleProgram,ood,0.1839446898084134,-1.0,0.6666666666666666,-1.0,-1.0,-1.0,21.215205848537153,25.28482841731671,0.7349856628254241,0.5147954323559757,0.4820176063934273
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,1,MLP,ood,1.2173206631559879,-1.0,-1.0,-1.0,-1.0,-1.0,30.008926199865527,39.20751528866429,0.3627820677627458,0.7982593139057347,0.7615260999778545
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,1,NeuralMoE,ood,2.311491464963183,0.3659452497959137,-1.0,0.5048828125,-0.0009252769550591632,0.00011906792243573213,31.087532361572812,40.68992152467436,0.31368569267464785,0.8284408894576317,0.7950344709388291
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,1,RandomForest,ood,0.5413822180125862,-1.0,-1.0,-1.0,-1.0,-1.0,36.75528795860511,47.69072770930583,0.05720505189586689,0.9709762860668294,0.9464166150298646
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,2,ProgramMoE-hard,iid,0.4704270150978118,0.0013251028722152114,1.0,1.0,1.0,1.0,7.858602657506708e-11,3.3857703938742667e-10,1.0,3.5077707860777414e-10,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,2,ProgramMoE-soft,iid,0.4704270150978118,0.0013251028722152114,1.0,1.0,1.0,1.0,8.954661557680765e-05,0.0001545106087509939,0.9999999743749917,0.00016007813184745789,8.860417804628878e-05
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,2,SingleProgram,iid,0.189672740874812,-1.0,0.6666666666666666,-1.0,-1.0,-1.0,0.33340795960090475,0.4574994908001526,0.7753385086275364,0.47398469529349113,0.43055705669402144
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,2,MLP,iid,1.6556265510153025,-1.0,-1.0,-1.0,-1.0,-1.0,0.08669964732895608,0.1588617050232376,0.9729114445341992,0.1645860123637511,0.10451537371955791
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,2,NeuralMoE,iid,2.7677924688905478,0.25818827748298645,-1.0,0.9990234375,0.9960937464549144,0.9898018902372127,0.08763111836942983,0.1595282430924652,0.9726836560761446,0.16527656798183887,0.09877177713252797
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,2,RandomForest,iid,0.4231558300089091,-1.0,-1.0,-1.0,-1.0,-1.0,0.08145322757942067,0.15539255067784305,0.9740816232581655,0.16099185302938318,0.08316726952605837
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,2,ProgramMoE-hard,ood,0.4704270150978118,0.00130175962112844,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,2,ProgramMoE-soft,ood,0.4704270150978118,0.00130175962112844,1.0,1.0,1.0,1.0,0.006519990041851997,0.010369050114618075,0.9999999581693769,0.00020452536050362413,0.00012103942640204646
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,2,SingleProgram,ood,0.189672740874812,-1.0,0.6666666666666666,-1.0,-1.0,-1.0,21.399910182022722,25.479811666210285,0.7474142683931302,0.5025790799534634,0.47354247783896986
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,2,MLP,ood,1.6556265510153025,-1.0,-1.0,-1.0,-1.0,-1.0,31.90233135796734,41.7985855843101,0.32026511561295945,0.8244603595001039,0.7777082743192893
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,2,NeuralMoE,ood,2.7677924688905478,0.3509195148944855,-1.0,0.5791015625,0.020526550448629593,0.012641746768470335,32.2450951288738,41.9496629536351,0.3153425497694283,0.8274403001006004,0.7961255964123801
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,2,RandomForest,ood,0.4231558300089091,-1.0,-1.0,-1.0,-1.0,-1.0,38.13257357807826,49.25290096185259,0.05619990396381436,0.971493744723138,0.9473039010414535
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,3,ProgramMoE-hard,iid,0.48330736299976707,0.0009427698096260428,1.0,1.0,1.0,1.0,2.489741746103391e-11,1.9210801703642116e-10,1.0,1.9915217493285473e-10,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,3,ProgramMoE-soft,iid,0.48330736299976707,0.0009427698096260428,1.0,1.0,1.0,1.0,5.8982487928460614e-05,9.682129084865567e-05,0.9999999899255612,0.00010037150427022853,7.20712596101392e-05
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,3,SingleProgram,iid,0.1862649959512055,-1.0,0.6666666666666666,-1.0,-1.0,-1.0,0.3249825388242158,0.45021744255783763,0.7821669550192245,0.46672587777064123,0.4038442268921795
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,3,MLP,iid,1.6600595680065453,-1.0,-1.0,-1.0,-1.0,-1.0,0.09174222677086163,0.1430762141691723,0.9780004392734396,0.14832248894405856,0.10866282513547851
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,3,NeuralMoE,iid,2.6877157071139663,0.17743940651416779,-1.0,1.0,1.0,1.0,0.0840987193195133,0.13569521201873433,0.9802117140791446,0.14067084246870548,0.09863006616313139
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,3,RandomForest,iid,0.4196069319732487,-1.0,-1.0,-1.0,-1.0,-1.0,0.08873998392554311,0.15119028575739638,0.9754344266547936,0.15673408482269047,0.10277605516542127
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,3,ProgramMoE-hard,ood,0.48330736299976707,0.0009357328526675701,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,3,ProgramMoE-soft,ood,0.48330736299976707,0.0009357328526675701,1.0,1.0,1.0,1.0,0.004595982143655419,0.0067640509159769754,0.999999982981388,0.00013045540218053627,8.87832460700961e-05
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,3,SingleProgram,ood,0.1862649959512055,-1.0,0.6666666666666666,-1.0,-1.0,-1.0,22.963853630266385,27.399668945809545,0.7207449529608976,0.5284458790066419,0.4877654145648793
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,3,MLP,ood,1.6600595680065453,-1.0,-1.0,-1.0,-1.0,-1.0,33.393729279391664,43.99691619322332,0.2799628995227469,0.8485499988081158,0.7972937423977302
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,3,NeuralMoE,ood,2.6877157071139663,0.4460226893424988,-1.0,0.6357421875,0.06368546283828128,0.03802819051574872,33.37196202590803,43.79420574087438,0.28658258174816664,0.8446404076598711,0.7971037478789698
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,3,RandomForest,ood,0.4196069319732487,-1.0,-1.0,-1.0,-1.0,-1.0,38.68177147309403,50.38595614270994,0.055657776063389175,0.9717727223670208,0.9458789299863435
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,4,ProgramMoE-hard,iid,0.47273540194146335,0.0011035732459276915,1.0,1.0,1.0,1.0,8.117240213323385e-11,3.7631545393337e-10,1.0,3.849456953439489e-10,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,4,ProgramMoE-soft,iid,0.47273540194146335,0.0011035732459276915,1.0,1.0,1.0,1.0,7.296059607142524e-05,0.00012118720071761136,0.9999999846323191,0.000123966450910856,7.360565108270809e-05
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,4,SingleProgram,iid,0.1873377209994942,-1.0,0.6666666666666666,-1.0,-1.0,-1.0,0.33869096346666083,0.46792586848359335,0.770887418910819,0.47865706000139696,0.42747509485881685
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,4,MLP,iid,0.7800550649408251,-1.0,-1.0,-1.0,-1.0,-1.0,0.09738308864757528,0.17912870947530235,0.9664242887053351,0.1832367629452803,0.09179993407453178
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,4,NeuralMoE,iid,2.5740707400254905,0.6159199476242065,-1.0,0.771484375,0.29413533057742614,0.23400166620612317,0.09698314688262144,0.16724249836064325,0.9707323319231025,0.1710779590622286,0.1008874251864596
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,4,RandomForest,iid,0.4057084368541837,-1.0,-1.0,-1.0,-1.0,-1.0,0.09467145324455442,0.18390521544064173,0.9646098079629717,0.18812281104913428,0.09528727923832657
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,4,ProgramMoE-hard,ood,0.47273540194146335,0.0010929933050647378,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,4,ProgramMoE-soft,ood,0.47273540194146335,0.0010929933050647378,1.0,1.0,1.0,1.0,0.005219392478466034,0.006952230181608341,0.9999999822371038,0.00013327751570020113,0.00010800802138984566
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,4,SingleProgram,ood,0.1873377209994942,-1.0,0.6666666666666666,-1.0,-1.0,-1.0,22.485053630865877,26.978193574744324,0.7325200549847977,0.5171846333904385,0.4887507023690043
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,4,MLP,ood,0.7800550649408251,-1.0,-1.0,-1.0,-1.0,-1.0,33.98613708665107,45.03012341432587,0.2548018523173947,0.8632486013209667,0.8159610619253143
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,4,NeuralMoE,ood,2.5740707400254905,0.4814148545265198,-1.0,0.5078125,-0.0004868811513063789,0.0009240569001913133,32.930703224626086,43.40030390345405,0.3077690173046179,0.832004196320777,0.8035311232364739
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609202,202609202,4,RandomForest,ood,0.4057084368541837,-1.0,-1.0,-1.0,-1.0,-1.0,38.805369926099516,50.73867095040519,0.05388556969099201,0.9726841369679101,0.9478948134873535
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609203,202609203,0,ProgramMoE-hard,iid,0.44743165001273155,0.002916191006079316,1.0,1.0,1.0,1.0,8.556977348916917e-11,3.4425850000478637e-10,1.0,3.1161706218504964e-10,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609203,202609203,0,ProgramMoE-soft,iid,0.44743165001273155,0.002916191006079316,1.0,1.0,1.0,1.0,0.00046199740277064194,0.0006932749661620777,0.9999996061923484,0.0006275409561096174,0.00045096157478720757
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609203,202609203,0,SingleProgram,iid,0.18375513306818902,-1.0,0.3333333333333333,-1.0,-1.0,-1.0,0.7013521172565094,0.9755130325590698,0.22027893890487138,0.8830181544538758,0.8878716334693137
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609203,202609203,0,MLP,iid,0.8634765320457518,-1.0,-1.0,-1.0,-1.0,-1.0,0.03341911888676474,0.04814898980816056,0.998100464243009,0.043583663877546336,0.0366627363485849
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609203,202609203,0,NeuralMoE,iid,1.8428442939184606,0.5925077795982361,-1.0,0.880859375,0.579804956567388,0.4731972920172206,0.035155386994286,0.0503019909302949,0.9979267891994422,0.04553252464511283,0.0405446433235761
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609203,202609203,0,RandomForest,iid,0.5444455209653825,-1.0,-1.0,-1.0,-1.0,-1.0,0.06918346516777676,0.16812419516726584,0.9768402668987004,0.15218322214127145,0.0328113100327498
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609203,202609203,0,ProgramMoE-hard,ood,0.44743165001273155,0.0028574964962899685,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609203,202609203,0,ProgramMoE-soft,ood,0.44743165001273155,0.0028574964962899685,1.0,1.0,1.0,1.0,0.03358042612671852,0.04958698023017498,0.9999996066854648,0.0006271479371816144,0.0003916606688332511
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609203,202609203,0,SingleProgram,ood,0.18375513306818902,-1.0,0.3333333333333333,-1.0,-1.0,-1.0,55.25463688057971,70.01203368404947,0.2159386249212909,0.885472402211785,1.012716914504709
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609203,202609203,0,MLP,ood,0.8634765320457518,-1.0,-1.0,-1.0,-1.0,-1.0,53.28204141577589,66.61612103365721,0.29015528179131933,0.8425228294881277,0.7486636473925046
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609203,202609203,0,NeuralMoE,ood,1.8428442939184606,0.4703361988067627,-1.0,0.509765625,-0.0004668559992666427,1.9144476237044068e-05,56.11308353388449,69.47263935689767,0.22797338778305376,0.8786504493921039,0.7940859077520803
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609203,202609203,0,RandomForest,ood,0.5444455209653825,-1.0,-1.0,-1.0,-1.0,-1.0,64.33702788093957,78.68296734752532,0.009701471506901593,0.9951374420114533,0.9717650778372242
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609203,202609203,1,ProgramMoE-hard,iid,0.453962140949443,0.0019585969857871532,1.0,1.0,1.0,1.0,1.4779288903810084e-10,6.775436426033596e-10,1.0,5.943616969653033e-10,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609203,202609203,1,ProgramMoE-soft,iid,0.453962140949443,0.0019585969857871532,1.0,1.0,1.0,1.0,0.00030447472650507734,0.0004423977336964734,0.9999998493903269,0.0003880846209745492,0.0002949321996064985
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609203,202609203,1,SingleProgram,iid,0.18399816914461553,-1.0,1.0,-1.0,-1.0,-1.0,0.7662315763423067,1.0152930486722684,0.20675032257086212,0.8906456520014782,0.6323201184644194
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609203,202609203,1,MLP,iid,1.2783826689701527,-1.0,-1.0,-1.0,-1.0,-1.0,0.0364998273705055,0.05204467006056512,0.9979156070385128,0.04565515262801377,0.03756396411277474
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609203,202609203,1,NeuralMoE,iid,2.7443896080367267,0.6338719725608826,-1.0,0.7587890625,0.26717374114018233,0.20436219642956638,0.034202720122891606,0.04865169036727676,0.998178526123878,0.04267872861417021,0.03887896623938425
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609203,202609203,1,RandomForest,iid,0.4217434790916741,-1.0,-1.0,-1.0,-1.0,-1.0,0.0633757548100983,0.12977802853102693,0.9870392711878346,0.11384519670221202,0.042606493199939394
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609203,202609203,1,ProgramMoE-hard,ood,0.453962140949443,0.001862918958067894,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609203,202609203,1,ProgramMoE-soft,ood,0.453962140949443,0.001862918958067894,1.0,1.0,1.0,1.0,0.020188442431390285,0.029498138563338296,0.9999998600028892,0.00037416187781735176,0.000250654567515496
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609203,202609203,1,SingleProgram,ood,0.18399816914461553,-1.0,1.0,-1.0,-1.0,-1.0,66.94675972568803,83.36187183756952,-0.1180591138508078,1.0573831443004982,0.9006922823536847
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609203,202609203,1,MLP,ood,1.2783826689701527,-1.0,-1.0,-1.0,-1.0,-1.0,50.849907716416055,63.94888978407108,0.34204548940698454,0.8111439518316188,0.7336940468367239
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609203,202609203,1,NeuralMoE,ood,2.7443896080367267,0.43773430585861206,-1.0,0.517578125,0.000546898028519643,0.0009563211380604354,54.481553967663785,67.62141253183218,0.2643041144417134,0.8577271626562182,0.7755246332215305
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609203,202609203,1,RandomForest,ood,0.4217434790916741,-1.0,-1.0,-1.0,-1.0,-1.0,64.70940052937601,78.81951390660797,0.0004664991833566168,0.9997667231992888,0.9661559292637594
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609203,202609203,2,ProgramMoE-hard,iid,0.4498921469785273,0.0011317057069391012,1.0,1.0,1.0,1.0,1.6793499924006028e-10,7.032394976459358e-10,1.0,6.313494233372586e-10,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-202609203,202609203,2,ProgramMoE-soft,iid,0.4498921469785273,0.0011317057069391012,1.0,1.0,1.0,1.0,0.00016092134463185914,0.000259725395402363,0.9999999456296789,0.00023317444364577217,0.00015178994967161326
