dataset,split_seed,binned_entropy,entropy,excess_kurtosis,feature,finite_count,largest_atom_mass,missing_rate,robust_scale_iqr,skewness,spacing_irregularity,tail_heaviness_q99_q01_over_iqr,unique_count,unique_fraction,zero_mass,q01,q10,q25,q50,q75,q90,q99
superconductivity,20260831,2.676200877167977,7.126699169498599,0.11295516810612138,wtd_entropy_Valence,2048,0.01416015625,0.0,0.5410928442387908,-0.7402841381607772,1.702011014968747,3.273020479043848,1588.0,0.775390625,0.01416015625,0.0,0.561553962396528,0.7975536294099268,1.18114958513808,1.3386464736487176,1.46304147123816,1.7710079602576452
superconductivity,20260831,1.5876597080955783,1.5876597080955783,-0.5759078845900847,range_Valence,2048,0.34033203125,0.0,2.0,0.45733754527895787,0.0,2.5,6.0,0.0029296875,0.0712890625,0.0,1.0,1.0,2.0,3.0,4.0,5.0
superconductivity,20260831,2.0439885977045775,6.497121585344887,2.850826675138597,wtd_range_Valence,2048,0.0234375,0.0,0.9509455261439941,1.6120917442565192,4.2223085515067735,4.782629367259181,1102.0,0.5380859375,0.0166015625,0.0,0.6767518796992483,0.9178044738560085,1.058054006752325,1.8687500000000026,3.0,4.548019999999999
superconductivity,20260831,2.421106633090173,3.6702057420252276,-0.23399157577215224,std_Valence,2048,0.09130859375,0.0,0.7335081215435695,0.46124271927506544,1.610348736536301,2.8013386727501657,96.0,0.046875,0.0712890625,0.0,0.4,0.4664918784564305,0.8,1.2,1.5,2.05480466765633
superconductivity,20260831,2.4886373481468955,6.388673262931675,-0.3890985863571257,wtd_std_Valence,2048,0.06640625,0.0,0.7145647463316509,0.6416442594558673,4.097313580310899,2.625291793055673,1188.0,0.580078125,0.06640625,0.0,0.2446071771522897,0.305239156386909,0.5,1.01980390271856,1.3254852306717149,1.875940964151392
superconductivity,20260841,1.7324240147216836,1.7324240147216836,-0.6869969404515217,number_of_elements,2048,0.2783203125,0.0,2.0,-0.042152430454940146,0.0,3.0,8.0,0.00390625,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0
superconductivity,20260841,2.3903059418743906,6.467443639230633,1.9945518683874823,mean_atomic_mass,2048,0.0302734375,0.0,28.027212500000005,0.7061921265686988,2.6335694332320156,6.030567368985887,1037.0,0.50634765625,0.0,16.00350685386665,53.927411,72.3240625,83.8956041666667,100.351275,120.7364705,185.0235
superconductivity,20260841,2.288419836981567,7.4753215408142495,3.048146966713338,wtd_mean_atomic_mass,2048,0.0048828125,0.0,32.45575991541355,1.5307800957671085,2.9068118873860254,5.383693092715548,1868.0,0.912109375,0.0,14.069330860153856,46.09729869329736,51.992649493927104,60.4951036796675,84.44840940934066,114.1208291448272,188.80118133559995
superconductivity,20260841,2.2694806205017666,6.467443639230633,3.4090344926814016,gmean_atomic_mass,2048,0.0302734375,0.0,20.198072949157897,1.4671294136700581,2.9573265836973075,8.434048270931779,1037.0,0.50634765625,0.0,14.6681926084199,38.56633963741815,57.5330301618366,66.3615924315719,77.7311031109945,112.19144596737068,185.019714841419
superconductivity,20260841,2.2464684428752437,7.4753215408142495,3.130576511931725,wtd_gmean_atomic_mass,2048,0.0048828125,0.0,36.39859150371653,1.7486323814248526,2.900422321808125,4.785925974471404,1868.0,0.912109375,0.0,12.282116711645367,31.42786369095479,35.2281149506145,39.61927506747225,71.62670645433103,109.82138740991776,186.48308122345645
superconductivity,20260841,2.598395540500048,6.42733149589173,0.519915431046039,entropy_atomic_mass,2048,0.0302734375,0.0,0.44976461426498704,-0.8517028415685566,3.763230692193449,3.897347404157794,1018.0,0.4970703125,0.01416015625,0.0,0.6577333309261864,0.994772553844013,1.2097202154463749,1.444537168109,1.57619229291881,1.7528889518876787
superconductivity,20260841,2.7444380506763797,7.4352093974753455,-0.14947735699305387,wtd_entropy_atomic_mass,2048,0.01416015625,0.0,0.553938947875471,-0.6450932272443605,2.1318717333684924,3.141305331489728,1849.0,0.90283203125,0.01416015625,0.0,0.5129439015374018,0.8044377921754338,1.150037019045595,1.3583767400509048,1.534214622522879,1.740091370281028
superconductivity,20260841,2.612573373881067,4.720438224231733,-0.7012985245727967,range_atomic_mass,2048,0.10400390625,0.0,76.02447,-0.38937296406245125,1.054090681503199,2.5384063841549964,455.0,0.22216796875,0.01416015625,0.0,26.9304935,78.09485,122.90607,154.11932,191.2006,192.981
superconductivity,20260841,2.0022840764833822,7.285635116253967,8.121672933729013,wtd_range_atomic_mass,2048,0.01416015625,0.0,21.302489554060127,2.410390774427965,4.556474541180075,6.914903647525769,1718.0,0.8388671875,0.01416015625,0.0,10.816533333333311,16.79277307,26.3885,38.095262624060126,64.90135451393999,147.30466271874997
superconductivity,20260841,2.785275226649624,6.42733149589173,-0.4958838718675831,std_atomic_mass,2048,0.0302734375,0.0,25.852274009304402,-0.3664980556240492,1.4790524729757863,3.134965854710927,1018.0,0.4970703125,0.01416015625,0.0,12.693581090779059,32.41044,44.8498973261552,58.2627140093044,69.33808433532114,81.04599628580006
superconductivity,20260841,2.687749336393148,7.434532495931831,-0.5677967697509185,wtd_std_atomic_mass,2048,0.01416015625,0.0,25.652952784704127,-0.31600817156013206,2.423141387074593,3.0996680262869374,1848.0,0.90234375,0.01416015625,0.0,10.026366473687231,27.769547715962325,44.294748757883255,53.42250050066645,65.82207720054905,79.51563752659584
superconductivity,20260841,2.144277188484761,6.4331203871685405,2.7422202112058898,mean_fie,2048,0.0302734375,0.0,69.66000000000008,0.978317035580902,4.876823940616419,6.830847449516694,1001.0,0.48876953125,0.0,572.0631666666666,672.7333333333331,724.3399999999999,765.125,794.0,868.4525,1047.9
superconductivity,20260841,2.3530163090895124,7.463890556373028,-1.2474647128577074,wtd_mean_fie,2048,0.0048828125,0.0,261.1859168088531,-0.2957662192825894,3.4241708227029153,1.9849076749608923,1858.0,0.9072265625,0.0,565.190698166667,676.963,742.6841985757619,889.6084441489361,1003.870115384615,1011.54101428571,1083.6206290322566
superconductivity,20260841,2.1018839869396477,6.456547706226206,3.0526019891697524,gmean_fie,2048,0.0302734375,0.0,73.14362143345727,1.1483321886251545,4.834611246198351,5.4590101883781275,1027.0,0.50146484375,0.0,570.399103954905,661.647126495688,692.5715530424218,728.706195939077,765.715174475879,838.584884977272,969.690878575021
superconductivity,20260841,2.260636089973362,7.472746052122877,-0.9242635854544119,wtd_gmean_fie,2048,0.0048828125,0.0,210.2306540549049,-0.32546566477824895,3.579670318701141,2.314602955876377,1865.0,0.91064453125,0.0,564.9307974555563,674.0098779832308,727.3285383883281,852.6782349581936,937.559192443233,946.459081254583,1051.5312907468633
superconductivity,20260841,2.0157320609215863,6.416435562887303,0.6361540592269259,entropy_fie,2048,0.0302734375,0.0,0.4636195615440548,-0.8716649107235449,11.17577176191728,4.100811911316687,1008.0,0.4921875,0.01416015625,0.0,0.6913698043543762,1.0880977775955951,1.36265459349296,1.55171733913965,1.734043774738517,1.90121662029928
superconductivity,20260841,2.570562897272736,7.4352093974753455,0.9617416633804088,wtd_entropy_fie,2048,0.01416015625,0.0,0.29373170484898115,-0.07251144368998569,2.2044932416514462,5.891795357038596,1849.0,0.90283203125,0.01416015625,0.0,0.5884291169401097,0.7723919097216014,0.9194225086059385,1.0661236145705826,1.389079754355381,1.7306070948442585
superconductivity,20260841,1.927465756840993,4.1224309856000705,-1.1231665034978713,range_fie,2048,0.28125,0.0,532.375,-0.43967370078755974,2.3049936672373956,2.1573139234562104,412.0,0.201171875,0.01416015625,0.0,101.02000000000001,278.225,764.1,810.6,810.6,1148.5
superconductivity,20260841,2.5721106496338546,7.346572641233845,-1.0968664618082529,wtd_range_fie,2048,0.01416015625,0.0,396.99076923076905,-0.2739434003496225,2.9010328050289473,2.1313568289068594,1748.0,0.853515625,0.01416015625,0.0,184.995714285714,294.26,504.9108411764705,691.250769230769,737.1332615636509,846.1289870129867
superconductivity,20260841,2.5686582418538935,6.411995286593505,-0.9508528366077709,std_fie,2048,0.0302734375,0.0,179.57992630692098,-0.41660331521180405,2.6130816445691445,2.34771444078788,1003.0,0.48974609375,0.01416015625,0.0,47.72,116.89468409982175,265.281595144145,296.4746104067427,317.0918564631487,421.6023862663817
superconductivity,20260841,2.5242319556276045,7.430637003698857,-1.4360151251745532,wtd_std_fie,2048,0.01416015625,0.0,246.65464615504075,-0.396307169108908,2.2927369626925223,1.4995972113456282,1844.0,0.900390625,0.01416015625,0.0,33.849083953207895,96.0697083051052,258.5250393967055,342.72435446014595,353.59519080703427,369.8826195395418
superconductivity,20260841,2.3282765205223974,5.7968689986984625,1.5954214509236033,mean_atomic_radius,2048,0.03125,0.0,20.17500000000001,-0.716879806503703,2.374668661092007,4.9134242048740076,555.0,0.27099609375,0.0,100.29333333333335,131.14,149.575,160.25,169.75,181.0,199.4216666666665
superconductivity,20260841,2.502961219499509,7.400043441858347,-0.6924182801360277,wtd_mean_atomic_radius,2048,0.0048828125,0.0,46.05911155234675,0.5348757257872385,3.591066119766433,2.514251744784471,1778.0,0.8681640625,0.0,83.1017984162896,105.1,112.12738844765325,125.7722222222225,158.1865,176.2575,198.906
superconductivity,20260841,2.3887000420425952,6.4441877124918925,1.0762411311086888,gmean_atomic_radius,2048,0.0302734375,0.0,22.375619025356002,-0.0031724620667869137,2.5425572121119693,4.890489144916355,1012.0,0.494140625,0.0,88.6126779645166,117.6304144201372,133.562580313073,142.939547695054,155.938199338429,171.04011529896118,198.040399918804
superconductivity,20260841,2.4712830567728674,7.463421185414466,-0.9898202657142496,wtd_gmean_atomic_radius,2048,0.0048828125,0.0,60.9315844496947,0.5413480016765753,3.241221303602028,2.0968581995750646,1855.0,0.90576171875,0.0,71.02276081575528,84.58291728529576,89.25626766079182,113.18895282850701,150.18785211048652,173.9758781069531,198.7876532821981
superconductivity,20260841,2.2549373977484684,6.402769727738702,0.6243274206334579,entropy_atomic_radius,2048,0.0302734375,0.0,0.44080031530669017,-0.8253046947995095,8.840877572058046,4.265169023576782,992.0,0.484375,0.01416015625,0.0,0.690863674109284,1.07154813125474,1.34244374262868,1.51234844656143,1.706941507425644,1.880087850428973
superconductivity,20260841,2.704849793745046,7.428592136940997,0.007188661433946031,wtd_entropy_atomic_radius,2048,0.01416015625,0.0,0.5696106419516529,-0.8249457133992932,2.2086742026819244,3.0317014094696195,1842.0,0.8994140625,0.01416015625,0.0,0.5607806096018209,0.863938372348432,1.25056253876464,1.4335490143000849,1.589900202793275,1.7268893860537209
superconductivity,20260841,2.4263729523769815,3.603936631008898,-0.90935954673713,range_atomic_radius,2048,0.287109375,0.0,125.0,-0.685512842415798,1.1034491379306977,1.688,176.0,0.0859375,0.015625,0.0,30.700000000000017,80.0,171.0,205.0,205.0,211.0
superconductivity,20260841,2.3361399393987714,7.249876771022492,2.9174079809090863,wtd_range_atomic_radius,2048,0.01416015625,0.0,31.314166666666676,1.6473075994715731,2.7883696435918024,5.344354259254328,1668.0,0.814453125,0.01416015625,0.0,20.80631648116967,28.498333333333324,42.4841463414634,59.8125,100.5,167.35399999999996
superconductivity,20260841,2.678886194007975,6.260250181644813,-0.4874340631009382,std_atomic_radius,2048,0.0302734375,0.0,33.86786991916205,-0.7742642294986303,1.9876298996204047,2.462356481811713,881.0,0.43017578125,0.015625,0.0,13.0862523283024,35.48744710844585,58.6562869605637,69.3553170276079,76.43509053204505,83.3947690206046
superconductivity,20260841,2.812300376045893,7.406761172332709,-0.8661120960219986,wtd_std_atomic_radius,2048,0.015625,0.0,42.055765100497005,-0.6283189302712778,2.0648745260030408,2.0398495154587897,1820.0,0.888671875,0.015625,0.0,10.99939748362193,32.152978852279226,59.33375922278195,74.20874395277623,79.45277179246561,85.78743206249749
superconductivity,20260841,2.065589054235149,6.450496043804995,7.16375132798494,mean_Density,2048,0.0302734375,0.0,2113.4608000000017,2.265381047776414,3.3814310788006123,7.81854619092058,1023.0,0.49951171875,0.0,1886.9091125,3726.769366666669,4515.624999999998,5352.919983333335,6629.0858,9325.0,18411.099999999977
superconductivity,20260841,1.9951910234814798,7.468628867177637,6.638452542564982,wtd_mean_Density,2048,0.0048828125,0.0,3265.972779296875,2.2234710536576707,3.6965770102501634,5.299831729248851,1860.0,0.908203125,0.0,1724.2894374193584,2822.419627978886,2998.573220703125,4267.598864583335,6264.546,8762.2,19033.395599999993
superconductivity,20260841,1.9616730994199385,6.462539411397904,3.938954244248688,gmean_Density,2048,0.0302734375,0.0,4728.663787789022,1.788615297953433,3.6678310129164173,3.797151008310022,1031.0,0.50341796875,0.0,102.83400378266583,669.556587809389,908.383437367931,1371.9982794185798,5637.047225156953,8256.736406930795,18058.284473544838
superconductivity,20260841,1.8729075088501599,7.472102950124792,3.694157950323082,wtd_gmean_Density,2048,0.0048828125,0.0,5534.078312705134,1.7010229485746593,3.979105898794287,3.310748418022717,1864.0,0.91015625,0.0,31.79153136200264,54.01291931598976,67.15881229673136,1557.7058260948702,5601.237125001865,8085.779265308494,18353.73255036435
superconductivity,20260841,2.531040711593415,6.4231041696025155,0.7593625364733452,entropy_Density,2048,0.0302734375,0.0,0.38314767479046985,-0.8507387911729836,3.3090566921156754,4.281095425987904,1013.0,0.49462890625,0.01416015625,0.0,0.644831511991342,0.9407825685729903,1.094668591939055,1.32393024336346,1.459562908154781,1.6402917580233816
superconductivity,20260841,2.691444184345017,7.4352093974753455,0.46003608442975796,wtd_entropy_Density,2048,0.01416015625,0.0,0.3935890063936308,-0.5931960170098313,1.964213399668297,3.792723558937668,1849.0,0.90283203125,0.01416015625,0.0,0.4426496655033063,0.6925823957907092,0.886154402951751,1.08617140218434,1.247732636015298,1.492774297087992
superconductivity,20260841,2.3446852304617325,4.145689820970576,1.2752326518992056,range_Density,2048,0.2998046875,0.0,3148.571,0.39974760438890306,1.557112464296378,6.566553525392947,408.0,0.19921875,0.01416015625,0.0,2784.0000000000005,6630.0,8958.571,9778.571,13532.571,20675.259999999995
superconductivity,20260841,1.7518591018681053,6.813554143323767,14.34482041544372,wtd_range_Density,2048,0.0361328125,0.0,1764.5662142857122,3.1737433486125064,4.652471452295075,7.33348318805076,1389.0,0.67822265625,0.01416015625,0.0,1282.069086544509,1662.6337857142876,2082.472065918505,3427.2,5230.7649999999985,12940.416666666646
superconductivity,20260841,2.3255911223546297,6.422171775801303,2.374465615602867,std_Density,2048,0.0302734375,0.0,1204.3507635883002,0.8854153509288452,2.4646654259186462,7.258954722674581,1012.0,0.494140625,0.01416015625,0.0,1248.20858299671,2746.847240019,3273.11261454598,3951.1980036073,5046.9662834882,8742.327663106029
superconductivity,20260841,2.1622992305808926,7.431990806785889,2.0922593999824795,wtd_std_Density,2048,0.01416015625,0.0,1408.9821248429726,0.44824243589136364,3.2583703700991764,5.974870487278075,1845.0,0.90087890625,0.01416015625,0.0,905.5128375468008,2526.463074749,3610.85502790439,3935.4451995919726,4515.804622372223,8418.48571482663
superconductivity,20260841,2.3004189245298186,6.1545023711122875,2.175952100144668,mean_ElectronAffinity,2048,0.0302734375,0.0,22.828999999999994,0.9364034012628888,2.3713430031816474,6.400354811862104,845.0,0.41259765625,0.0,15.95,48.05,61.7,73.1,84.529,112.67499999999998,162.06369999999993
superconductivity,20260841,2.2580515086580286,7.334324500169175,0.247806452416806,wtd_mean_ElectronAffinity,2048,0.01708984375,0.0,37.659711538462005,-0.3725465119422092,4.955401954190935,4.012429950785076,1764.0,0.861328125,0.0,12.678694,45.04900000000001,73.07875,102.625201923077,110.738461538462,119.53849890497929,163.78564851485126
superconductivity,20260841,2.425982829663247,6.190458000873054,1.8654940870898393,gmean_ElectronAffinity,2048,0.0302734375,0.0,33.23555731277897,1.1650828356370333,2.3161413337576517,4.222854126656203,877.0,0.42822265625,0.0,6.75277720645365,24.1907168067826,33.1487827641917,49.5,66.38434007697067,89.15892875211019,147.10168755644108
superconductivity,20260841,2.5520757787379513,7.348019379482058,0.17012648010557685,wtd_gmean_ElectronAffinity,2048,0.01123046875,0.0,39.74577347818338,0.19784556821683427,3.8359739390434204,3.738412294332844,1769.0,0.86376953125,0.0,5.511470277770498,30.82369908799437,50.217142285007824,73.24499205856276,89.9629157631912,105.13748879276534,154.09755849637952
superconductivity,20260841,2.5911677122175365,6.153219380736335,0.675553038757537,entropy_ElectronAffinity,2048,0.0302734375,0.0,0.4449656721852481,-0.9675426573227813,2.0489795918546996,3.6203021038471843,860.0,0.419921875,0.01416015625,0.0,0.5952047640918586,0.894571101965202,1.147140313584635,1.33953677415045,1.4264183815575,1.61091015915203
superconductivity,20260841,2.494225748653708,7.3765806157281295,1.0241515440991238,wtd_entropy_ElectronAffinity,2048,0.01416015625,0.0,0.21209781410575024,-0.28873444736857734,2.337396967606756,6.81565557911281,1802.0,0.8798828125,0.01416015625,0.0,0.43991716372660444,0.662602016841905,0.7812321088280975,0.8746998309476552,1.153638039201288,1.4455856500274882
superconductivity,20260841,2.0515785804875484,4.150899219822613,3.435232770226264,range_ElectronAffinity,2048,0.1396484375,0.0,50.92999999999999,0.9605886352830335,2.1278678659622225,6.440212055762813,340.0,0.166015625,0.01708984375,0.0,46.1,87.7,127.2,138.63,155.3,328.0
superconductivity,20260841,2.0755016434228577,7.188386643898561,-0.06509995507014121,wtd_range_ElectronAffinity,2048,0.015625,0.0,43.08168611934643,-0.06348906068756777,11.003691357464136,2.9193961645762285,1619.0,0.79052734375,0.0146484375,0.0,20.21499999999997,33.59625,71.1290625,76.67793611934643,82.20363103678504,125.77250922029691
superconductivity,20260841,2.1951763560026,6.13797765086796,2.557633364865537,std_ElectronAffinity,2048,0.0302734375,0.0,17.188924957280946,0.6119904459828066,2.6480018321839327,6.887435953575185,851.0,0.41552734375,0.01708984375,0.0,21.687528418169,39.42430197777375,51.12571973821,56.6132269350547,66.67222241171119,118.38761975408259
superconductivity,20260841,2.107743624114254,7.289511759855019,3.1842797602332062,wtd_std_ElectronAffinity,2048,0.01708984375,0.0,19.319142221078323,0.46514942303879414,4.305400407279056,5.353841805951023,1747.0,0.85302734375,0.01708984375,0.0,14.153362712860053,33.943629376854474,48.00351985705595,53.2627715979328,61.65560698055316,103.43163127832264
superconductivity,20260841,1.760508690945688,6.3359481899019725,11.572056903263004,mean_FusionHeat,2048,0.03076171875,0.0,10.026541666666645,2.753494903680947,8.770134021893142,5.190422619962857,937.0,0.45751953125,0.0,4.201611333333335,6.719725,7.61033333333333,9.551333333333336,17.636874999999975,28.637500000000006,56.24359999999997
superconductivity,20260841,1.7505618380326173,7.430872155411552,10.719995008493225,wtd_mean_FusionHeat,2048,0.00634765625,0.0,14.052063273001519,2.7478091007198806,5.801476566491918,4.905054600972268,1818.0,0.8876953125,0.0,3.449762389610389,4.003219145199062,5.087753393665157,8.278252747252745,19.139816666666675,33.3978,72.37589999999992
superconductivity,20260841,1.4584837364397896,6.3961338621006485,17.245665429718983,gmean_FusionHeat,2048,0.03076171875,0.0,10.009869345992357,3.118212498443837,10.578382518475339,4.036693457625562,1001.0,0.48876953125,0.0,1.8249430503167134,3.41469148297939,4.16392151950927,5.39298870946592,14.173790865501626,24.974756033127548,42.231717150970724
superconductivity,20260841,1.5810380992539625,7.446364549113867,10.999340929438416,wtd_gmean_FusionHeat,2048,0.00634765625,0.0,15.289736681820983,2.618970853384621,7.964507259073878,3.9389660891007927,1839.0,0.89794921875,0.0,0.8919457602386265,1.089869230929627,1.3258286285051175,4.9648313762297995,16.6155653103261,28.08030364234989,61.117700061211956
superconductivity,20260841,2.557500814600971,6.3553448172182305,0.09117881363826363,entropy_FusionHeat,2048,0.03076171875,0.0,0.5154930559631411,-0.6314407909137387,2.1659370634953734,3.4226243114752775,981.0,0.47900390625,0.01416015625,0.0,0.6038017516728753,0.862617359774739,1.11209819664271,1.37811041573788,1.5728718233491208,1.7643390657361324
superconductivity,20260841,2.721205776125454,7.420989045641888,-0.09437832623180764,wtd_entropy_FusionHeat,2048,0.01416015625,0.0,0.481399777255084,-0.6178399505270554,2.1968756919731436,3.2557295011658445,1834.0,0.8955078125,0.01416015625,0.0,0.3614905246258927,0.6892898613492711,1.00163703011458,1.170689638604355,1.365826151774162,1.5673074566640433
superconductivity,20260841,1.9276965738222525,3.931649002855312,7.0245864322400475,range_FusionHeat,2048,0.365234375,0.0,10.922,2.6745165101421273,3.198158721339762,9.580662882255996,330.0,0.1611328125,0.01416015625,0.0,8.470000000000002,12.878,12.878,23.8,41.3,104.64
superconductivity,20260841,1.3890138065628412,6.91679375557542,26.457553548751847,wtd_range_FusionHeat,2048,0.025390625,0.0,8.46277733990148,4.248639162195703,6.234384325796039,6.341480219897603,1461.0,0.71337890625,0.01416015625,0.0,1.74457142857143,2.29257266009852,3.4097666666666653,10.75535,19.3176,53.66653510638289
superconductivity,20260841,1.8272632039517873,6.328219159537863,7.290256597175439,std_FusionHeat,2048,0.03076171875,0.0,5.019018505063613,2.7063062786910415,4.322090525522819,8.742103121758525,956.0,0.466796875,0.01416015625,0.0,3.78369844053261,4.27905094617954,4.96386920053299,9.298069451243153,16.978611391143854,43.87677734128042
superconductivity,20260841,1.8390257734916906,7.4026124057996885,8.58103020131518,wtd_std_FusionHeat,2048,0.01416015625,0.0,3.4585427541716527,2.7699648728603368,5.021297423090642,10.448148328250616,1815.0,0.88623046875,0.01416015625,0.0,2.8976456419529812,4.64773231068232,5.575527322517875,8.106275064853973,15.69569189875958,36.135367695181834
superconductivity,20260841,2.354103293868456,6.125019316269336,0.42638177636250374,mean_ThermalConductivity,2048,0.0380859375,0.0,48.00498375000001,-0.028241665253093823,3.490934314604146,3.71114976161199,799.0,0.39013671875,0.0,8.846316,36.464433333333325,64.0,97.16888166666665,112.00498375000001,128.605316,187.0
superconductivity,20260841,2.121170213697859,7.378245055563529,2.7345544776376274,wtd_mean_ThermalConductivity,2048,0.00732421875,0.0,42.47877222497269,1.117367141695607,8.156432630609176,4.782894713538371,1770.0,0.8642578125,0.0,5.4362005714285715,34.15721938076923,56.3,75.2972308702616,98.77877222497268,139.01263675,208.60769568385103
superconductivity,20260841,2.0618020024054937,6.279772416234147,3.9201860051311517,gmean_ThermalConductivity,2048,0.0380859375,0.0,37.62152773833625,1.9408076042806333,2.7117358837568752,4.2199145695655655,932.0,0.455078125,0.0,0.927561194392796,6.24435738721919,8.399138286045279,14.595641481124499,46.020666024381526,80.7423750642671,159.687194226713
superconductivity,20260841,1.542783721707385,7.421954364088913,5.456830212364398,wtd_gmean_ThermalConductivity,2048,0.00732421875,0.0,47.769422632556264,1.9954466435878524,10.548941876344282,3.385144717573362,1815.0,0.88623046875,0.0,0.35633188222967466,0.639428581759125,1.0900944661520375,6.089955417095419,48.8595170987083,75.1650725793387,162.06274056835693
superconductivity,20260841,2.71438053368345,6.237629568264698,-0.6764634318312703,entropy_ThermalConductivity,2048,0.0380859375,0.0,0.5171720322249549,-0.14989131560268834,2.895710846621072,2.6755634200486607,911.0,0.44482421875,0.01416015625,0.0,0.315454762294996,0.457810241617619,0.755118630693736,0.974982273842574,1.16477755385072,1.3837265712933164
superconductivity,20260841,2.7039826259310193,7.397318057733241,-0.8780332950837204,wtd_entropy_ThermalConductivity,2048,0.01416015625,0.0,0.523717591792252,0.3191791949899506,3.1144126194008415,2.399700076083464,1812.0,0.884765625,0.01416015625,0.0,0.190572506649238,0.257045108326848,0.5526513595960125,0.7807627001191,1.012735686592727,1.2567651448701156
superconductivity,20260841,1.846895211408543,3.2829881052017496,-1.7409990589606865,range_ThermalConductivity,2048,0.4892578125,0.0,308.97342,-0.25698742076842385,1.858339687755961,1.2945809383862212,259.0,0.12646484375,0.0146484375,0.0,39.0,91.0,399.97342,399.97342,399.97342,399.9911
superconductivity,20260841,2.053959231661726,6.615554922684244,3.094362395926936,wtd_range_ThermalConductivity,2048,0.04736328125,0.0,62.14712568811102,1.130616377558665,10.265126403292982,2.7583701158766254,1301.0,0.63525390625,0.0146484375,0.0,15.962500000000002,29.421923205342225,56.86088167481325,91.56904889345324,106.652490666667,171.424774285714
superconductivity,20260841,2.5100574019918707,6.1870335853344605,-1.618765792777067,std_ThermalConductivity,2048,0.0380859375,0.0,113.44421411361466,-0.2527102170472852,2.350771894747048,1.5846559586741409,867.0,0.42333984375,0.0146484375,0.0,19.5,40.0541071235906,136.483380290383,153.49832123720526,166.742351106334,179.77004987224456
superconductivity,20260841,2.615957847991528,7.3727107204247275,-1.6463866467025288,wtd_std_ThermalConductivity,2048,0.0146484375,0.0,130.40818586072646,-0.1187409495505915,3.4030499264496927,1.4662256654220036,1786.0,0.8720703125,0.0146484375,0.0,13.27740891698488,32.442754819587776,123.2317385709845,162.85094068031424,167.2429278419907,191.20782909012
superconductivity,20260841,2.2940881623995,3.3317307118156947,0.2960066082483732,mean_Valence,2048,0.09228515625,0.0,1.66666666666667,1.0414332700863749,1.1811172799940437,2.399999999999995,52.0,0.025390625,0.0,2.0,2.2,2.33333333333333,2.8,4.0,4.66666666666667,6.0
superconductivity,20260841,2.3241407122782776,6.30524356798507,-0.24784925007977376,wtd_mean_Valence,2048,0.033203125,0.0,1.8846153846153801,0.9346877659486795,3.888254819200061,2.1224489795918418,1056.0,0.515625,0.0,2.0,2.07692307692308,2.11538461538462,2.58483514631332,4.0,5.0,6.0
superconductivity,20260841,2.289254444972597,4.253577427626395,0.7041630234533933,gmean_Valence,2048,0.08935546875,0.0,1.4390386124480852,1.2135343229538496,1.8858327588644104,2.905593271930048,165.0,0.08056640625,0.0,1.8187390896232918,2.1689435423954,2.21336383940064,2.61532097202366,3.652402451848725,4.57885697021333,6.0
superconductivity,20260841,2.2450645160522464,6.679946621168134,0.04249134006307864,wtd_gmean_Valence,2048,0.03125,0.0,1.7453426565397172,1.0605744044920444,3.7133275260404908,2.2926459458840838,1286.0,0.6279296875,0.0,1.9985472343056607,2.06336223306145,2.08720889861909,2.4309769316501653,3.8325515551588074,4.89897948556636,6.0
superconductivity,20260841,2.251793820825359,4.394139972396225,0.36090229509879324,entropy_Valence,2048,0.08935546875,0.0,0.53322245832727,-0.8360675708736107,3.3897812756209045,3.573405458366256,207.0,0.10107421875,0.01416015625,0.0,0.686961576597323,1.06094424079075,1.36892236074022,1.59416669911802,1.74897075077131,1.90542004311014
superconductivity,20260841,2.662035043054771,7.11221193343216,0.14121912591943753,wtd_entropy_Valence,2048,0.01513671875,0.0,0.5412474691541458,-0.7311388414964703,1.8834136028627861,3.2849830613179254,1573.0,0.76806640625,0.01416015625,0.0,0.5572196899166106,0.7898178115536643,1.17464838051274,1.33106528070781,1.45155529454806,1.7779887681525652
superconductivity,20260841,1.5513394394719107,1.5513394394719107,-0.44880832464341136,range_Valence,2048,0.33837890625,0.0,2.0,0.4785050860835069,0.0,2.5,6.0,0.0029296875,0.06494140625,0.0,1.0,1.0,2.0,3.0,4.0,5.0
superconductivity,20260841,2.0898722435418873,6.485524044522764,2.499003830514897,wtd_range_Valence,2048,0.021484375,0.0,0.9827951632170177,1.5485334556180554,4.727378779872084,4.572560151079695,1100.0,0.537109375,0.01904296875,0.0,0.7108413701363486,0.9172048367829823,1.06167322834646,1.9,3.0,4.4938899999999995
superconductivity,20260841,2.392718133278636,3.6268385444510196,-0.19332475628896084,std_Valence,2048,0.09033203125,0.0,0.733177677076841,0.4460882932800676,1.6007397437480297,2.802601241009927,89.0,0.04345703125,0.06494140625,0.0,0.4,0.433012701892219,0.8,1.16619037896906,1.4790199457749,2.05480466765633
superconductivity,20260841,2.5355319038688853,6.3808925905059715,-0.39475772747401905,wtd_std_Valence,2048,0.060546875,0.0,0.70253881113832,0.6207125984490256,3.3244470617707815,2.5528174561318684,1181.0,0.57666015625,0.060546875,0.0,0.2428448872116456,0.3,0.5,1.00253881113832,1.299280517396187,1.7934533406840332
