dataset,split_seed,problem_type,model,model_family,transform,matched_normalized_loss_gap,matched_excess_disagreement,matched_disagreement,context_only_disagreement,query_only_disagreement
seismic-bumps,20260841,binary,lightgbm,tree,empirical_cdf,0.0005739712543871844,0.0005640656345772229,0.0005640656345772229,0.017258889337778534,0.014309960008849798
seismic-bumps,20260841,binary,lightgbm,tree,monotone_spline,0.003746062611237999,0.0016059363753748394,0.0016059363753748394,0.013867568654316357,0.013780906760640982
seismic-bumps,20260841,binary,lightgbm,tree,negative_affine,0.0016137750016465742,0.0032958201086007674,0.0032958201086007674,0.01470644261599293,0.016523242040032877
seismic-bumps,20260841,binary,lightgbm,tree,positive_affine,0.006224680862349323,0.0009900307653407324,0.0009900307653407324,0.06257500572204584,0.01844621168617946
seismic-bumps,20260841,binary,lightgbm,tree,quantile_gaussian,0.003910392728490697,0.001600661769394906,0.001600661769394906,0.014035103082271622,0.014106915151277958
seismic-bumps,20260841,binary,lightgbm,tree,random_monotone_pwl,0.0039092498593373826,0.0016007933786514744,0.0016007933786514744,0.013883034431577812,0.013807575665473755
seismic-bumps,20260841,binary,lightgbm,tree,signed_power,0.0038955747907742553,0.001597958607750941,0.001597958607750941,0.01564640589762503,0.014126416592959282
seismic-bumps,20260841,binary,linear,linear,asinh,-0.006432412860436915,0.0010392061306789184,0.0010392061306789184,0.22313141380755355,0.007086187708486308
seismic-bumps,20260841,binary,linear,linear,atomic_spacing,0.00017404689135010662,0.0017645429009474113,0.0017645429009474113,0.02925159120658015,0.001416962834145197
seismic-bumps,20260841,binary,linear,linear,categorical_bijection,1.653122083666858e-13,8.730311432272947e-20,8.730311432272947e-20,0.000962178714532952,0.00044524151113881457
seismic-bumps,20260841,binary,linear,linear,composition,-0.0021140828666372513,0.000672887102397315,0.000672887102397315,0.0565495558678262,0.0052629117562683
seismic-bumps,20260841,binary,linear,linear,empirical_cdf,-0.005805853367314345,0.0019994346118639445,0.0019994346118639445,0.5802350043233958,0.019790321236359487
seismic-bumps,20260841,binary,linear,linear,monotone_spline,-0.0017860511401911934,0.0008280465818345867,0.0008280465818345867,0.02595305140717867,0.007000181081187146
seismic-bumps,20260841,binary,linear,linear,negative_affine,-4.699944137579829e-14,5.836157537443484e-19,5.836157537443484e-19,0.013041006323974985,0.016258502341952686
seismic-bumps,20260841,binary,linear,linear,positive_affine,-7.104502171747147e-14,6.910008641746106e-19,6.910008641746106e-19,0.09677855475105414,0.011691733602904994
seismic-bumps,20260841,binary,linear,linear,quantile_gaussian,-0.0071197443602183386,0.0012850367156643893,0.0012850367156643893,0.5802350012864209,0.007856654681294343
seismic-bumps,20260841,binary,linear,linear,random_monotone_pwl,-0.001882525681725607,0.0006805939105027694,0.0006805939105027694,0.02595308848874732,0.007063882093767181
seismic-bumps,20260841,binary,linear,linear,signed_power,0.007061915750277046,0.001513663721473862,0.001513663721473862,0.13784943213945083,0.023716612248095566
seismic-bumps,20260841,binary,random_forest,tree,asinh,0.0003885303597491359,9.9335570066544e-06,9.93355700665613e-06,0.03322470042591902,0.008014081176491323
seismic-bumps,20260841,binary,random_forest,tree,atomic_spacing,3.232325480255945e-05,2.8165444739039306e-05,2.816544473904104e-05,0.060736308150566375,0.010635545443072256
seismic-bumps,20260841,binary,random_forest,tree,categorical_bijection,-0.0003592668512257535,0.00022503555954311275,0.00022503555954311448,0.0025829245088515823,0.0026470973738404154
seismic-bumps,20260841,binary,random_forest,tree,composition,0.00016412927321599047,1.097833609182329e-05,1.097833609182502e-05,0.031263690986160136,0.00624821532920045
seismic-bumps,20260841,binary,random_forest,tree,empirical_cdf,0.00013075153476019286,1.7782051209298077e-05,1.7782051209299808e-05,0.04311450793555822,0.010484719174149058
seismic-bumps,20260841,binary,random_forest,tree,monotone_spline,-5.517266152550252e-05,3.046404711983756e-05,3.0464047119839292e-05,0.030728052677878512,0.006636086131335386
seismic-bumps,20260841,binary,random_forest,tree,negative_affine,-0.002697774781761956,0.0002549643214378626,0.00025496432143786433,0.015128517156965211,0.017910038789334278
seismic-bumps,20260841,binary,random_forest,tree,positive_affine,3.700743415417188e-17,-6.46086907194256e-19,1.0843033846645976e-18,0.023958347993585597,0.012369827239005642
seismic-bumps,20260841,binary,random_forest,tree,quantile_gaussian,0.00016937116579321398,1.761984235158801e-05,1.761984235158974e-05,0.03787798724314637,0.007925937165253017
seismic-bumps,20260841,binary,random_forest,tree,random_monotone_pwl,-0.0003552205449946407,1.2089586128083932e-05,1.2089586128085661e-05,0.03162150570926369,0.006613316655018954
seismic-bumps,20260841,binary,random_forest,tree,signed_power,-0.0018527552588041563,0.0001820970969487269,0.00018209709694872863,0.03251957460862268,0.0071810979533708215
seismic-bumps,20260841,binary,realmlp_default,trained neural,asinh,0.01296594419258218,0.005140128408437784,0.005140128408437784,0.028397255048565127,0.011095935005298747
seismic-bumps,20260841,binary,realmlp_default,trained neural,empirical_cdf,-0.017909165253591347,0.006319775368353003,0.006319775368353003,0.19321644680122912,0.011632757016095587
seismic-bumps,20260841,binary,realmlp_default,trained neural,positive_affine,-0.005807071605716714,0.006340197007566678,0.006340197007566678,0.014973413836872779,0.013992665056522082
seismic-bumps,20260841,binary,realmlp_default,trained neural,random_monotone_pwl,-0.0015883162606688123,0.008737789785214178,0.008737789785214178,0.029481369908802346,0.011122317787433169
seismic-bumps,20260841,binary,tabm_default,trained neural,asinh,0.0014912815643187878,4.2211937583588767e-07,4.2211937583588767e-07,0.004377880442090787,0.004327853101577184
seismic-bumps,20260841,binary,tabm_default,trained neural,atomic_spacing,0.003856579804214592,6.741942103526849e-06,6.741942103526849e-06,0.0034842209287543613,0.004382032670200219
seismic-bumps,20260841,binary,tabm_default,trained neural,categorical_bijection,-0.0021312368428718087,4.3884602845137694e-06,4.3884602845137694e-06,2.8826792662159612e-05,1.1341732612413084e-05
seismic-bumps,20260841,binary,tabm_default,trained neural,composition,0.00180525395017254,2.3084831540546187e-07,2.3084831540546187e-07,0.004376498485846915,0.004316647229084334
seismic-bumps,20260841,binary,tabm_default,trained neural,empirical_cdf,0.0030144598034718695,5.597778162655435e-06,5.597778162655435e-06,0.004382425822744896,0.00433624160147823
seismic-bumps,20260841,binary,tabm_default,trained neural,monotone_spline,0.0041648063614338855,3.3340658444620613e-06,3.3340658444620613e-06,0.0043751054946088675,0.004324778359893392
seismic-bumps,20260841,binary,tabm_default,trained neural,negative_affine,0.00641993447725292,1.4968120141979893e-05,1.4968120141979893e-05,0.004380695830608558,0.00438084699263248
seismic-bumps,20260841,binary,tabm_default,trained neural,positive_affine,-0.0007802892380036064,2.1630230339367298e-07,2.1630230339367298e-07,0.0038200761878940137,0.004348692492943978
seismic-bumps,20260841,binary,tabm_default,trained neural,quantile_gaussian,0.0015106158589967,1.194836184285509e-06,1.194836184285509e-06,0.004376772538117232,0.004379734674465483
seismic-bumps,20260841,binary,tabm_default,trained neural,random_monotone_pwl,0.0018390735924127173,2.568506654906072e-07,2.568506654906072e-07,0.004376095828009951,0.004324918615445482
seismic-bumps,20260841,binary,tabm_default,trained neural,signed_power,-0.005899817549318824,0.001362492768348443,0.001362492768348443,0.00410548100614531,0.004307315449655288
seismic-bumps,20260841,binary,xgboost,tree,asinh,0.0,0.0,0.0,0.014745961299423647,0.010138621619760486
seismic-bumps,20260841,binary,xgboost,tree,atomic_spacing,0.0,0.0,0.0,0.04046340198244297,0.011917033599926623
seismic-bumps,20260841,binary,xgboost,tree,categorical_bijection,0.001307828181534798,0.0003232606831240522,0.0003232606831240522,0.001550888448641073,0.0014168452125916384
seismic-bumps,20260841,binary,xgboost,tree,composition,0.0,0.0,0.0,0.014682507088956317,0.009805301674340324
seismic-bumps,20260841,binary,xgboost,tree,empirical_cdf,0.0,0.0,0.0,0.017365217141439373,0.011250238238117993
seismic-bumps,20260841,binary,xgboost,tree,monotone_spline,0.00202578543277517,0.0003237889240241265,0.0003237889240241265,0.014175854549404588,0.00973935058945215
seismic-bumps,20260841,binary,xgboost,tree,negative_affine,-0.0002215375101330963,0.0006117849902293848,0.0006117849902293848,0.013528549626942228,0.01797759452142046
seismic-bumps,20260841,binary,xgboost,tree,positive_affine,0.0,0.0,0.0,0.03213234267926785,0.012272530490507203
seismic-bumps,20260841,binary,xgboost,tree,quantile_gaussian,0.0,0.0,0.0,0.014338115059750623,0.010637185486392304
seismic-bumps,20260841,binary,xgboost,tree,random_monotone_pwl,0.0,0.0,0.0,0.014641049325136954,0.009850802243156454
seismic-bumps,20260841,binary,xgboost,tree,signed_power,0.0,0.0,0.0,0.016491919787752593,0.010114272796901885
students_dropout_and_academic_success,20260831,multiclass,catboost,tree,asinh,9.709090080445293e-05,2.6635164405587573e-07,2.6635164405587573e-07,0.09480770167195736,0.16355884963868983
students_dropout_and_academic_success,20260831,multiclass,catboost,tree,negative_affine,0.0024402551389208402,0.0017439793121690082,0.0017439793121690082,0.18472782662202536,0.16563553142737586
students_dropout_and_academic_success,20260831,multiclass,catboost,tree,positive_affine,1.1248192750038891e-05,2.6333483190218434e-08,2.6333483190218434e-08,0.16348819287952313,0.042514818155296334
students_dropout_and_academic_success,20260831,multiclass,catboost,tree,random_monotone_pwl,2.376256536521885e-05,8.594300780593721e-08,8.594300780593721e-08,0.09692770331420697,0.1628624196330322
students_dropout_and_academic_success,20260831,multiclass,catboost,tree,signed_power,3.3269692554423656e-05,1.3073807685106178e-07,1.3073807685106178e-07,0.09706974530501115,0.1629536885126461
students_dropout_and_academic_success,20260831,multiclass,lightgbm,tree,asinh,-0.002220913254811663,0.0033551750175562,0.0033551750175562,0.17266588276863495,0.3355787542620814
students_dropout_and_academic_success,20260831,multiclass,lightgbm,tree,atomic_spacing,0.011469855706541613,0.0033873934487761107,0.0033873934487761107,0.22236216868963962,0.32694835002937367
students_dropout_and_academic_success,20260831,multiclass,lightgbm,tree,categorical_bijection,0.007480439249383686,0.015375855197006036,0.015375855197006036,0.25692104581092057,0.26984570578019385
students_dropout_and_academic_success,20260831,multiclass,lightgbm,tree,composition,-0.0029145331989492615,0.0033612136121677627,0.0033612136121677627,0.170803415403,0.33653053830510354
students_dropout_and_academic_success,20260831,multiclass,lightgbm,tree,empirical_cdf,0.007612247537705841,0.003104178162538815,0.003104178162538815,0.15220224910052993,0.35705404363999516
students_dropout_and_academic_success,20260831,multiclass,lightgbm,tree,monotone_spline,-0.002178417580661285,0.003357222153756252,0.003357222153756252,0.17432473282880814,0.33534603623242965
students_dropout_and_academic_success,20260831,multiclass,lightgbm,tree,negative_affine,0.00820112125731868,0.003278134121561743,0.003278134121561743,0.3541832367607,0.30898969694241535
students_dropout_and_academic_success,20260831,multiclass,lightgbm,tree,positive_affine,0.002309933468597314,0.003021849006717384,0.003021849006717384,0.34284372377310196,0.09816904073681713
students_dropout_and_academic_success,20260831,multiclass,lightgbm,tree,quantile_gaussian,0.008080727678122401,0.0037291214409993943,0.0037291214409993943,0.17333286895337008,0.3585005462211825
students_dropout_and_academic_success,20260831,multiclass,lightgbm,tree,random_monotone_pwl,-0.002913758964299499,0.003361069012259401,0.003361069012259401,0.17410719312300985,0.3348599378224098
students_dropout_and_academic_success,20260831,multiclass,lightgbm,tree,signed_power,-0.0021988467822119753,0.0033566507652256564,0.0033566507652256564,0.18210978521085877,0.3340724901736716
students_dropout_and_academic_success,20260831,multiclass,linear,linear,asinh,-0.006811995560120058,0.0019534646196342005,0.0019534646196342005,0.1326956700201164,0.10154075604836614
students_dropout_and_academic_success,20260831,multiclass,linear,linear,atomic_spacing,0.006837834112568923,0.005285109051615524,0.005285109051615524,0.19352360383530634,0.22068766814990692
students_dropout_and_academic_success,20260831,multiclass,linear,linear,categorical_bijection,-4.3476301347933344e-07,4.899885995903246e-11,4.899885995903246e-11,0.11630135705174292,0.0933807984027891
students_dropout_and_academic_success,20260831,multiclass,linear,linear,composition,0.0021388439428629744,0.0035719521334873993,0.0035719521334873993,0.16579997666233912,0.093830065131208
students_dropout_and_academic_success,20260831,multiclass,linear,linear,empirical_cdf,0.006222956572255134,0.009244732992409164,0.009244732992409164,0.12988548859119733,0.10341591624898043
students_dropout_and_academic_success,20260831,multiclass,linear,linear,monotone_spline,-0.005741789247485696,0.0034436223735695138,0.0034436223735695138,0.23049356489243067,0.1027356666489843
students_dropout_and_academic_success,20260831,multiclass,linear,linear,negative_affine,6.066167638207887e-07,2.875003051969536e-07,2.875003051969536e-07,0.31501130303535385,0.2793360965502623
students_dropout_and_academic_success,20260831,multiclass,linear,linear,positive_affine,1.6242533923812214e-05,5.453057689880713e-07,5.453057689880713e-07,0.2555650498915237,0.11302686067730276
students_dropout_and_academic_success,20260831,multiclass,linear,linear,quantile_gaussian,0.0052814763738494586,0.007026799512431378,0.007026799512431378,0.11725367228220551,0.08434618460451482
students_dropout_and_academic_success,20260831,multiclass,linear,linear,random_monotone_pwl,-0.001987720574345079,0.003063531031987737,0.003063531031987737,0.23132682549659403,0.10810507640649948
students_dropout_and_academic_success,20260831,multiclass,linear,linear,signed_power,0.05384487284889169,0.014053726412583322,0.014053726412583322,0.20991241047955353,0.1232735088251135
students_dropout_and_academic_success,20260831,multiclass,random_forest,tree,asinh,-0.0001529059618036177,6.028065992566979e-06,6.028065992574629e-06,0.057061377498415077,0.12111876630474883
students_dropout_and_academic_success,20260831,multiclass,random_forest,tree,atomic_spacing,-0.00021999304019385915,1.2331668460717403e-05,1.2331668460725052e-05,0.06701849267860265,0.11749535225816603
students_dropout_and_academic_success,20260831,multiclass,random_forest,tree,categorical_bijection,-0.0017087693943046434,0.0005552979268715468,0.0005552979268715545,0.06877652022140308,0.0729349980518608
students_dropout_and_academic_success,20260831,multiclass,random_forest,tree,composition,-0.00027967130356765235,8.308244703898074e-06,8.308244703905723e-06,0.05700975770763472,0.12056154933291031
students_dropout_and_academic_success,20260831,multiclass,random_forest,tree,empirical_cdf,-0.0003382730733554329,1.4220724805549177e-05,1.4220724805556825e-05,0.0339731971202252,0.1292597837652725
students_dropout_and_academic_success,20260831,multiclass,random_forest,tree,monotone_spline,-0.00016551675202221747,2.1271932892266397e-05,2.1271932892274044e-05,0.05750239358938499,0.12295305253045559
students_dropout_and_academic_success,20260831,multiclass,random_forest,tree,negative_affine,-0.0036920988992407144,0.0005568553323877996,0.0005568553323878073,0.11521068025937664,0.10985283430831772
students_dropout_and_academic_success,20260831,multiclass,random_forest,tree,positive_affine,0.0,1.1440658727986586e-18,8.793412131998111e-18,0.09586421944121178,0.029400367057279376
students_dropout_and_academic_success,20260831,multiclass,random_forest,tree,quantile_gaussian,-0.0003788966815641004,1.2101628456234986e-05,1.2101628456242634e-05,0.056901080592849006,0.12427511395846186
students_dropout_and_academic_success,20260831,multiclass,random_forest,tree,random_monotone_pwl,4.286204832322967e-05,6.63241161633873e-06,6.632411616346379e-06,0.05760862109150866,0.12220272022941676
students_dropout_and_academic_success,20260831,multiclass,random_forest,tree,signed_power,2.1010097295678005e-05,2.8489518567370842e-05,2.8489518567378486e-05,0.05640747203160176,0.12201645337387423
students_dropout_and_academic_success,20260831,multiclass,xgboost,tree,asinh,0.0,0.0,0.0,0.15360380339733912,0.24748648278346105
students_dropout_and_academic_success,20260831,multiclass,xgboost,tree,atomic_spacing,0.0,0.0,0.0,0.2073125651603296,0.2496821559039477
students_dropout_and_academic_success,20260831,multiclass,xgboost,tree,categorical_bijection,-0.0007200358174928034,0.007237860921256693,0.007237860921256693,0.21336441669595452,0.19688979408819038
students_dropout_and_academic_success,20260831,multiclass,xgboost,tree,composition,0.0,0.0,0.0,0.15210806050044426,0.25178254370342373
students_dropout_and_academic_success,20260831,multiclass,xgboost,tree,empirical_cdf,0.0,0.0,0.0,0.1403361504953911,0.24783207816446892
students_dropout_and_academic_success,20260831,multiclass,xgboost,tree,monotone_spline,0.00028595091525292676,0.0003967976541359528,0.0003967976541359528,0.15576246298611449,0.252850520081642
students_dropout_and_academic_success,20260831,multiclass,xgboost,tree,negative_affine,0.0024497948450971085,0.0009121147188044455,0.0009121147188044455,0.29827492290881125,0.27229951174650385
students_dropout_and_academic_success,20260831,multiclass,xgboost,tree,positive_affine,0.0,0.0,0.0,0.3105792967323639,0.07737740216779876
students_dropout_and_academic_success,20260831,multiclass,xgboost,tree,quantile_gaussian,0.0,0.0,0.0,0.14629121761519817,0.2652867149919033
students_dropout_and_academic_success,20260831,multiclass,xgboost,tree,random_monotone_pwl,0.0,0.0,0.0,0.15401099997253476,0.2531136975773405
students_dropout_and_academic_success,20260831,multiclass,xgboost,tree,signed_power,0.0,0.0,0.0,0.15271872006286266,0.26368126246341234
students_dropout_and_academic_success,20260841,multiclass,catboost,tree,asinh,0.0,0.0,0.0,0.08896331606189994,0.18232013276406223
students_dropout_and_academic_success,20260841,multiclass,catboost,tree,negative_affine,5.993669099124688e-05,0.0016994208420481802,0.0016994208420481802,0.19067470222572122,0.1680443322472276
students_dropout_and_academic_success,20260841,multiclass,catboost,tree,positive_affine,1.9065066372614403e-05,3.0472848504893545e-08,3.0472848504893545e-08,0.19234610798505766,0.04809925683521684
students_dropout_and_academic_success,20260841,multiclass,catboost,tree,random_monotone_pwl,9.907068726500157e-08,5.355172805303577e-11,5.355172805303577e-11,0.09019844370910343,0.18125467123957406
students_dropout_and_academic_success,20260841,multiclass,catboost,tree,signed_power,1.1173729462354842e-05,2.372188484242604e-07,2.372188484242604e-07,0.08871211734889729,0.18023578355177183
students_dropout_and_academic_success,20260841,multiclass,lightgbm,tree,asinh,0.009420549100100928,0.0032256235812480848,0.0032256235812480848,0.1706226064425005,0.24399213024679658
students_dropout_and_academic_success,20260841,multiclass,lightgbm,tree,atomic_spacing,-0.0015958848144671522,0.003094655898105225,0.003094655898105225,0.18914128964698193,0.18787756114504828
students_dropout_and_academic_success,20260841,multiclass,lightgbm,tree,categorical_bijection,0.02291260438518017,0.014424877587207438,0.014424877587207438,0.23535586076679543,0.25734775253348996
students_dropout_and_academic_success,20260841,multiclass,lightgbm,tree,composition,0.011372616190813053,0.0032663708245031023,0.0032663708245031023,0.16859338839000515,0.23451841404054422
students_dropout_and_academic_success,20260841,multiclass,lightgbm,tree,empirical_cdf,-0.0066226755987730535,0.0023465852792707584,0.0023465852792707584,0.14043793586678285,0.3054259444214833
students_dropout_and_academic_success,20260841,multiclass,lightgbm,tree,monotone_spline,0.014964636060292413,0.0033620267987681373,0.0033620267987681373,0.16978314041344167,0.24446255857087426
students_dropout_and_academic_success,20260841,multiclass,lightgbm,tree,negative_affine,0.01573402626085126,0.003512228857008949,0.003512228857008949,0.3234950217659242,0.28297272326077344
students_dropout_and_academic_success,20260841,multiclass,lightgbm,tree,positive_affine,0.0030622366805984993,0.0031188105540879882,0.0031188105540879882,0.32641243020639693,0.1296641816486024
students_dropout_and_academic_success,20260841,multiclass,lightgbm,tree,quantile_gaussian,0.0031465567621260515,0.0030533882295553662,0.0030533882295553662,0.1722596193693036,0.24727953234279842
students_dropout_and_academic_success,20260841,multiclass,lightgbm,tree,random_monotone_pwl,0.013194603891336568,0.0033073057252723287,0.0033073057252723287,0.17054195198818478,0.2434421911127811
students_dropout_and_academic_success,20260841,multiclass,lightgbm,tree,signed_power,0.013115530158372782,0.003308090964035032,0.003308090964035032,0.16761822113245958,0.23386415452051457
students_dropout_and_academic_success,20260841,multiclass,linear,linear,asinh,0.002722573896368541,0.0019651906106193957,0.0019651906106193957,0.1420371684126528,0.18402360066136456
students_dropout_and_academic_success,20260841,multiclass,linear,linear,atomic_spacing,0.006678261281778138,0.0038044740970595236,0.0038044740970595236,0.16764718288410255,0.25768277352013086
students_dropout_and_academic_success,20260841,multiclass,linear,linear,categorical_bijection,7.2041920207155385e-09,2.2959954876925908e-15,2.2959954876925908e-15,0.19954215074352388,0.200506775637606
students_dropout_and_academic_success,20260841,multiclass,linear,linear,composition,0.006803269560161936,0.0031631441006857806,0.0031631441006857806,0.1852421350239405,0.1745714546950314
students_dropout_and_academic_success,20260841,multiclass,linear,linear,empirical_cdf,0.029683662158417334,0.00848508574409363,0.00848508574409363,0.3493553571141706,0.18305371835087955
students_dropout_and_academic_success,20260841,multiclass,linear,linear,monotone_spline,-0.001266409636031492,0.003301289899460209,0.003301289899460209,0.26019226850833715,0.18209752776232344
students_dropout_and_academic_success,20260841,multiclass,linear,linear,negative_affine,-3.799766316407253e-09,2.5416915578485028e-15,2.5416915578485028e-15,0.3340175141340147,0.308223892450711
students_dropout_and_academic_success,20260841,multiclass,linear,linear,positive_affine,-1.17436593782827e-09,6.861326408016174e-17,6.861326408016174e-17,0.2638338315964816,0.12814591661168903
students_dropout_and_academic_success,20260841,multiclass,linear,linear,quantile_gaussian,0.02821358533034779,0.006364817225459765,0.006364817225459765,0.12196126489082415,0.1678782102849474
students_dropout_and_academic_success,20260841,multiclass,linear,linear,random_monotone_pwl,-0.0002085115200476014,0.0029280448233601777,0.0029280448233601777,0.254287923541668,0.18799202999339196
students_dropout_and_academic_success,20260841,multiclass,linear,linear,signed_power,0.05610885498686228,0.014147480530527,0.014147480530527,0.22354792156718495,0.19403592558938165
students_dropout_and_academic_success,20260841,multiclass,random_forest,tree,asinh,-0.00037384712184629354,5.9983009472908906e-06,5.9983009472935375e-06,0.05567475796485676,0.12731390825793773
students_dropout_and_academic_success,20260841,multiclass,random_forest,tree,atomic_spacing,-0.00016873201079596148,1.2774852355732885e-05,1.277485235573553e-05,0.06710498265125174,0.1227500789985319
students_dropout_and_academic_success,20260841,multiclass,random_forest,tree,categorical_bijection,0.00254179741940308,0.0005900119660629864,0.000590011966062989,0.08435899607212052,0.08809889867345158
students_dropout_and_academic_success,20260841,multiclass,random_forest,tree,composition,-9.168885525360586e-05,9.088136335988108e-06,9.088136335990755e-06,0.055441480719773784,0.12518112546519025
students_dropout_and_academic_success,20260841,multiclass,random_forest,tree,empirical_cdf,0.00019644561843401576,1.8246604200178947e-05,1.8246604200181597e-05,0.0348322443343216,0.13142972277356363
students_dropout_and_academic_success,20260841,multiclass,random_forest,tree,monotone_spline,-0.00014824516783688382,3.110724354134948e-05,3.110724354135213e-05,0.05607424705115004,0.12810813115754355
students_dropout_and_academic_success,20260841,multiclass,random_forest,tree,negative_affine,0.0035089786812891877,0.0005781033417108296,0.0005781033417108322,0.11851004174179108,0.11519251853629968
students_dropout_and_academic_success,20260841,multiclass,random_forest,tree,positive_affine,0.0,2.5080536755319466e-18,5.156270191184738e-18,0.09842096216047991,0.028935371433159145
students_dropout_and_academic_success,20260841,multiclass,random_forest,tree,quantile_gaussian,-0.00019217872737731234,1.5447767674764756e-05,1.5447767674767406e-05,0.05521544740781098,0.1299339619582376
students_dropout_and_academic_success,20260841,multiclass,random_forest,tree,random_monotone_pwl,-4.118215743309506e-06,7.578739649910318e-06,7.578739649912967e-06,0.055934801565268456,0.1277651782187705
students_dropout_and_academic_success,20260841,multiclass,random_forest,tree,signed_power,-0.00010697106069505284,2.923914909760951e-05,2.9239149097612155e-05,0.0545215517736476,0.12481395909990393
students_dropout_and_academic_success,20260841,multiclass,xgboost,tree,asinh,0.0,0.0,0.0,0.14653466626134193,0.21214793947206367
students_dropout_and_academic_success,20260841,multiclass,xgboost,tree,atomic_spacing,0.0,0.0,0.0,0.1834806337487147,0.20545402690005807
students_dropout_and_academic_success,20260841,multiclass,xgboost,tree,categorical_bijection,-0.003192469272501275,0.00753568522299183,0.00753568522299183,0.23230294384156305,0.19968619820339933
students_dropout_and_academic_success,20260841,multiclass,xgboost,tree,composition,0.0,0.0,0.0,0.1430589921351174,0.2137363593256931
students_dropout_and_academic_success,20260841,multiclass,xgboost,tree,empirical_cdf,0.0,0.0,0.0,0.1303681845582675,0.20622852723895366
students_dropout_and_academic_success,20260841,multiclass,xgboost,tree,monotone_spline,-0.0007322474158568312,0.0005028764564380191,0.0005028764564380191,0.14608234152473953,0.21365755979673776
students_dropout_and_academic_success,20260841,multiclass,xgboost,tree,negative_affine,-0.005340528097863784,0.0010497358533713686,0.0010497358533713686,0.27925924211646935,0.2792826490623303
students_dropout_and_academic_success,20260841,multiclass,xgboost,tree,positive_affine,0.0,0.0,0.0,0.31620903627631586,0.08730435471610361
students_dropout_and_academic_success,20260841,multiclass,xgboost,tree,quantile_gaussian,0.0,0.0,0.0,0.14321764714177088,0.22746075424473172
students_dropout_and_academic_success,20260841,multiclass,xgboost,tree,random_monotone_pwl,0.0,0.0,0.0,0.14630378445081493,0.21434073588783367
students_dropout_and_academic_success,20260841,multiclass,xgboost,tree,signed_power,0.0,0.0,0.0,0.13983612433335432,0.22285805113822396
superconductivity,20260831,regression,catboost,tree,asinh,0.004182988807501961,0.04054858396735982,0.04054858396735982,0.8918948819184281,0.7621881042608128
superconductivity,20260831,regression,catboost,tree,atomic_spacing,0.0007723011903776095,0.03272554348325555,0.03272554348325555,0.6564532581560126,0.6485077225927801
superconductivity,20260831,regression,catboost,tree,composition,0.004201699891329141,0.0405252832868227,0.0405252832868227,0.8816646397946878,0.7649850562898622
superconductivity,20260831,regression,catboost,tree,empirical_cdf,0.0007714189603883612,0.03272643149008341,0.03272643149008341,0.8451588206838152,0.7868392177771997
superconductivity,20260831,regression,catboost,tree,monotone_spline,0.002602889145643768,0.03946748188238458,0.03946748188238458,0.8948589081916122,0.7883560951037701
superconductivity,20260831,regression,catboost,tree,negative_affine,0.0023527171884064318,0.04589643691416371,0.04589643691416371,1.1823322885654395,1.1843606287114439
superconductivity,20260831,regression,catboost,tree,positive_affine,0.0030532733258168514,0.03808728867803066,0.03808728867803066,0.5968497785020047,0.6839286649533552
superconductivity,20260831,regression,catboost,tree,quantile_gaussian,0.0007645350877247857,0.032725326433501276,0.032725326433501276,0.869559573517887,0.7541425307501349
superconductivity,20260831,regression,catboost,tree,random_monotone_pwl,0.0038346650816548596,0.04007780475785325,0.04007780475785325,0.8956160859542353,0.7731770967890762
superconductivity,20260831,regression,catboost,tree,signed_power,0.004286203052537065,0.0400858989280506,0.0400858989280506,0.8929406622560547,0.7313656317384277
superconductivity,20260831,regression,lightgbm,tree,asinh,-0.0006098894538245325,0.04125392733666184,0.04125392733666184,1.033640723517522,0.9000844770322559
superconductivity,20260831,regression,lightgbm,tree,atomic_spacing,-0.0008195295850795368,0.04192099049173357,0.04192099049173357,0.6561210353239795,0.7430357728690112
superconductivity,20260831,regression,lightgbm,tree,composition,-0.0007725430824854718,0.040832584139690244,0.040832584139690244,1.0388899684186401,0.8916046768033908
superconductivity,20260831,regression,lightgbm,tree,empirical_cdf,-0.001852351807692136,0.032894482182684995,0.032894482182684995,0.9855043182891823,0.8784484877355878
superconductivity,20260831,regression,lightgbm,tree,monotone_spline,-0.0011910225285583676,0.04075112149118053,0.04075112149118053,1.0199429094671817,0.8972122338533978
superconductivity,20260831,regression,lightgbm,tree,negative_affine,0.0005375202209247138,0.04776836689123789,0.04776836689123789,1.188846257962267,1.2089213292645271
superconductivity,20260831,regression,lightgbm,tree,positive_affine,-0.0006336140279128993,0.03803174380158713,0.03803174380158713,0.5363194585170651,0.7056467269000387
superconductivity,20260831,regression,lightgbm,tree,quantile_gaussian,-0.0014793946136943685,0.03960480231821276,0.03960480231821276,1.0296715948148238,0.897108239540004
superconductivity,20260831,regression,lightgbm,tree,random_monotone_pwl,-0.0011897040265570894,0.040760418685094515,0.040760418685094515,1.0311877040815716,0.8910831984116263
superconductivity,20260831,regression,lightgbm,tree,signed_power,-0.001026271833874925,0.04117479282757063,0.04117479282757063,1.0550074332240607,0.8776455352556772
superconductivity,20260831,regression,linear,linear,asinh,-0.007965096898991305,0.09450761776610105,0.09450761776610105,2055.135662046348,2.3162751967908215
superconductivity,20260831,regression,linear,linear,atomic_spacing,-0.01424947415877871,0.21400063497126035,0.21400063497126035,0.5729821131618753,2.1241217189991364
