experiment,intervention_class,dataset,task,model,optimizer,weight_decay,seed,representation,split_fingerprint,regularizer,rank,effective_rank,sigma_max,sigma_min_nonzero,condition_number,log_condition_number,trace_cov,logdet_nonzero_cov,max_variance,min_nonzero_variance,ordinal_columns,ordinal_block_condition_mean,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds
ordinal_basis,A,diamond,regression,mlp,AdamW,0.0001,2,cumulative,ae5eda1e4664e699,standard,23,6.228263751059192,2.0306216750079766,0.061518714019786404,33.008194455346754,1.5186217691189974,8.440643948786516,-57.49813956691751,1.0040059693246546,0.0,0;1;2,5.092697365697184,23,137985,34,0.021434366703033447,0.02213921770453453,0.022607561200857162,0.14844253078720548,0.15000442368761036,0.09980902820825577,10.275277137756348,0.008320964872837067,8.133708353852853
ordinal_basis,A,diamond,regression,mlp,AdamW,0.0001,3,cumulative,ae5eda1e4664e699,standard,23,6.228263751059192,2.0306216750079766,0.061518714019786404,33.008194455346754,1.5186217691189974,8.440643948786516,-57.49813956691751,1.0040059693246546,0.0,0;1;2,5.092697365697184,23,137985,39,0.020772097632288933,0.022330546751618385,0.02216232940554619,0.14908257625410215,0.14851998321630688,0.07798939198255539,10.375706672668457,0.008290081284940243,8.3087722978089
ordinal_basis,A,diamond,regression,mlp,AdamW,0.0001,4,cumulative,ae5eda1e4664e699,standard,23,6.228263751059192,2.0306216750079766,0.061518714019786404,33.008194455346754,1.5186217691189974,8.440643948786516,-57.49813956691751,1.0040059693246546,0.0,0;1;2,5.092697365697184,23,137985,30,0.021394208073616028,0.022388001903891563,0.022831518203020096,0.14927424500043696,0.15074558842950658,0.0955628976225853,10.00500202178955,0.008350305259227753,7.574183721095324
ordinal_basis,A,diamond,regression,mlp,AdamW,0.0001,1,cumulative_standardized,ae5eda1e4664e699,standard,23,13.181156115177341,2.306147331758667,0.06167430925623167,37.392349579102095,1.572782755263314,22.958524833984193,-20.33398514033564,1.0040059693246546,0.0,0;1;2,3.2964222956683766,23,137985,28,0.021374059841036797,0.023202843964099884,0.023239584639668465,0.15196648251633604,0.15208674934002708,0.09477589279413223,9.277787208557129,0.008294950239360332,7.091358158038929
ordinal_basis,A,diamond,regression,mlp,AdamW,0.0001,2,cumulative_standardized,ae5eda1e4664e699,standard,23,13.181156115177341,2.306147331758667,0.06167430925623167,37.392349579102095,1.572782755263314,22.958524833984193,-20.33398514033564,1.0040059693246546,0.0,0;1;2,3.2964222956683766,23,137985,38,0.020558500662446022,0.02297786995768547,0.022953588515520096,0.1512279639418832,0.15114802887253997,0.08952827006578445,9.259225845336914,0.008321057073771954,7.7507331520318985
ordinal_basis,A,diamond,regression,mlp,AdamW,0.0001,3,cumulative_standardized,ae5eda1e4664e699,standard,23,13.181156115177341,2.306147331758667,0.06167430925623167,37.392349579102095,1.572782755263314,22.958524833984193,-20.33398514033564,1.0040059693246546,0.0,0;1;2,3.2964222956683766,23,137985,24,0.02178436517715454,0.023430272936820984,0.0239753108471632,0.1527094460574494,0.154475406039289,0.06617159396409988,9.255420684814453,0.008290660567581654,6.077302179997787
ordinal_basis,A,diamond,regression,mlp,AdamW,0.0001,4,cumulative_standardized,ae5eda1e4664e699,standard,23,13.181156115177341,2.306147331758667,0.06167430925623167,37.392349579102095,1.572782755263314,22.958524833984193,-20.33398514033564,1.0040059693246546,0.0,0;1;2,3.2964222956683766,23,137985,38,0.0214335098862648,0.022787557914853096,0.023708412423729897,0.15060039114063262,0.15361317170380318,0.08436856418848038,9.436737060546875,0.0083508575335145,8.306657430017367
ordinal_basis,A,diamond,regression,mlp,AdamW,0.0001,1,path_spectral,ae5eda1e4664e699,standard,23,6.950137344064105,2.0057247750624994,0.06161266654705574,32.55377323314935,1.5126013338984774,8.337742552009072,-51.8633504127868,1.0040059693246546,0.0,0;1;2,2.919544760222496,23,137985,40,0.021040137857198715,0.022415852174162865,0.022483786568045616,0.14936705412037554,0.149593227106239,0.09362711757421494,10.739352226257324,0.008292333222925663,8.529188698157668
ordinal_basis,A,diamond,regression,mlp,AdamW,0.0001,2,path_spectral,ae5eda1e4664e699,standard,23,6.950137344064105,2.0057247750624994,0.06161266654705574,32.55377323314935,1.5126013338984774,8.337742552009072,-51.8633504127868,1.0040059693246546,0.0,0;1;2,2.919544760222496,23,137985,34,0.020793043076992035,0.02219703234732151,0.02232208289206028,0.1486362213243959,0.14905431578045114,0.0877656415104866,10.6949462890625,0.008318029344081879,8.234493165975437
ordinal_basis,A,diamond,regression,mlp,AdamW,0.0001,3,path_spectral,ae5eda1e4664e699,standard,23,6.950137344064105,2.0057247750624994,0.06161266654705574,32.55377323314935,1.5126013338984774,8.337742552009072,-51.8633504127868,1.0040059693246546,0.0,0;1;2,2.919544760222496,23,137985,36,0.02162322588264942,0.022167665883898735,0.022892888635396957,0.1485378671457136,0.1509480499711442,0.0636829361319542,10.709920883178711,0.008285705000162125,7.778121817857027
ordinal_basis,A,diamond,regression,mlp,AdamW,0.0001,4,path_spectral,ae5eda1e4664e699,standard,23,6.950137344064105,2.0057247750624994,0.06161266654705574,32.55377323314935,1.5126013338984774,8.337742552009072,-51.8633504127868,1.0040059693246546,0.0,0;1;2,2.919544760222496,23,137985,38,0.021916763857007027,0.02240852639079094,0.02303636260330677,0.14934264396901575,0.1514203165292427,0.08026941865682602,10.633275985717773,0.008346881717443466,7.870777986012399
ordinal_basis,A,diamond,regression,mlp,AdamW,0.0001,1,whitened,ae5eda1e4664e699,standard,23,17.293994354076837,2.08041620575192,0.06168996766918427,33.723736360314895,1.5279356854892663,22.95852529704014,-14.356015214771073,1.0040059693246546,0.0,0;1;2,1.000000000000013,23,137985,35,0.020926807075738907,0.02342090755701065,0.02295883372426033,0.15267891106908582,0.15116530329146816,0.09485296159982681,9.09646987915039,0.008293726481497288,8.320068103028461
ordinal_basis,A,diamond,regression,mlp,AdamW,0.0001,2,whitened,ae5eda1e4664e699,standard,23,17.293994354076837,2.08041620575192,0.06168996766918427,33.723736360314895,1.5279356854892663,22.95852529704014,-14.356015214771073,1.0040059693246546,0.0,0;1;2,1.000000000000013,23,137985,34,0.02107633836567402,0.02369942143559456,0.023701058700680733,0.15358403412970745,0.15358934133070345,0.08908135443925858,8.998133659362793,0.008321641013026237,7.961556809023023
ordinal_basis,A,diamond,regression,mlp,AdamW,0.0001,3,whitened,ae5eda1e4664e699,standard,23,17.293994354076837,2.08041620575192,0.06168996766918427,33.723736360314895,1.5279356854892663,22.95852529704014,-14.356015214771073,1.0040059693246546,0.0,0;1;2,1.000000000000013,23,137985,24,0.02184941992163658,0.023585936054587364,0.024220626801252365,0.15321587493456423,0.15526368148134306,0.06626755744218826,8.967499732971191,0.008290492929518223,6.2627117140218616
ordinal_basis,A,diamond,regression,mlp,AdamW,0.0001,4,whitened,ae5eda1e4664e699,standard,23,17.293994354076837,2.08041620575192,0.06168996766918427,33.723736360314895,1.5279356854892663,22.95852529704014,-14.356015214771073,1.0040059693246546,0.0,0;1;2,1.000000000000013,23,137985,36,0.02113734558224678,0.022921497002243996,0.023184722289443016,0.1510423308358968,0.15190712214217061,0.08253984153270721,9.054226875305176,0.008350127376616001,8.475146543933079
ordinal_basis,A,diamond,regression,resnet,AdamW,0.0001,0,local,ae5eda1e4664e699,standard,23,6.9501374537304,2.0057247753252514,0.06161266655160291,32.55377323501137,1.5126013339233182,8.337742624804282,-51.86334986803132,1.0040059693246546,0.0,0;1;2,2.919544760222479,23,797185,23,0.019604945555329323,0.02254740335047245,0.023511357605457306,0.14980471237618076,0.15297345329130962,2.587604284286499,9.570658683776855,0.008362904191017151,8.51886082207784
ordinal_basis,A,diamond,regression,resnet,AdamW,0.0001,1,local,ae5eda1e4664e699,standard,23,6.9501374537304,2.0057247753252514,0.06161266655160291,32.55377323501137,1.5126013339233182,8.337742624804282,-51.86334986803132,1.0040059693246546,0.0,0;1;2,2.919544760222479,23,797185,30,0.0178099125623703,0.021013744175434113,0.021906448528170586,0.1446201865135599,0.14766011259218903,1.2182472944259644,9.7481689453125,0.008297232910990715,10.026218981016427
ordinal_basis,A,diamond,regression,resnet,AdamW,0.0001,2,local,ae5eda1e4664e699,standard,23,6.9501374537304,2.0057247753252514,0.06161266655160291,32.55377323501137,1.5126013339233182,8.337742624804282,-51.86334986803132,1.0040059693246546,0.0,0;1;2,2.919544760222479,23,797185,34,0.0177666787058115,0.020534096285700798,0.022102562710642815,0.14296014756000197,0.1483195880638526,2.3230268955230713,9.688605308532715,0.00832329597324133,10.547290560090914
ordinal_basis,A,diamond,regression,resnet,AdamW,0.0001,0,cumulative,ae5eda1e4664e699,standard,23,6.228263751059192,2.0306216750079766,0.061518714019786404,33.008194455346754,1.5186217691189974,8.440643948786516,-57.49813956691751,1.0040059693246546,0.0,0;1;2,5.092697365697184,23,797185,32,0.017727449536323547,0.020346736535429955,0.020667411386966705,0.14230645500482986,0.14342347958645174,2.195157051086426,9.373579978942871,0.008362936787307262,9.840485546039417
ordinal_basis,A,diamond,regression,resnet,AdamW,0.0001,1,cumulative,ae5eda1e4664e699,standard,23,6.228263751059192,2.0306216750079766,0.061518714019786404,33.008194455346754,1.5186217691189974,8.440643948786516,-57.49813956691751,1.0040059693246546,0.0,0;1;2,5.092697365697184,23,797185,30,0.017952343448996544,0.019987627863883972,0.021128736436367035,0.1410450507703418,0.14501534256306936,1.2094262838363647,9.432820320129395,0.008297182619571686,10.578904167981818
ordinal_basis,A,diamond,regression,resnet,AdamW,0.0001,2,cumulative,ae5eda1e4664e699,standard,23,6.228263751059192,2.0306216750079766,0.061518714019786404,33.008194455346754,1.5186217691189974,8.440643948786516,-57.49813956691751,1.0040059693246546,0.0,0;1;2,5.092697365697184,23,797185,35,0.017631540074944496,0.020168712362647057,0.02078116126358509,0.14168252440034124,0.1438176247405334,2.596278190612793,9.434992790222168,0.008323774673044682,9.86305333697237
ordinal_basis,A,diamond,regression,resnet,AdamW,0.0001,0,cumulative_standardized,ae5eda1e4664e699,standard,23,13.181156115177341,2.306147331758667,0.06167430925623167,37.392349579102095,1.572782755263314,22.958524833984193,-20.33398514033564,1.0040059693246546,0.0,0;1;2,3.2964222956683766,23,797185,26,0.019931066781282425,0.02225174382328987,0.023801792412996292,0.14881929745959432,0.15391538483839096,1.7439935207366943,9.12647819519043,0.008362908847630024,8.272582846926525
ordinal_basis,A,diamond,regression,resnet,AdamW,0.0001,1,cumulative_standardized,ae5eda1e4664e699,standard,23,13.181156115177341,2.306147331758667,0.06167430925623167,37.392349579102095,1.572782755263314,22.958524833984193,-20.33398514033564,1.0040059693246546,0.0,0;1;2,3.2964222956683766,23,797185,20,0.01976385898888111,0.021642791107296944,0.022953588515520096,0.14676882987926287,0.15114802887253997,0.978790283203125,9.26712417602539,0.008297299966216087,8.594979367917404
ordinal_basis,A,diamond,regression,resnet,AdamW,0.0001,2,cumulative_standardized,ae5eda1e4664e699,standard,23,13.181156115177341,2.306147331758667,0.06167430925623167,37.392349579102095,1.572782755263314,22.958524833984193,-20.33398514033564,1.0040059693246546,0.0,0;1;2,3.2964222956683766,23,797185,33,0.017483673989772797,0.02137482538819313,0.022099845111370087,0.14585740358832666,0.14831047513889306,1.8676438331604004,9.176494598388672,0.008323699235916138,12.741396283032373
ordinal_basis,A,diamond,regression,resnet,AdamW,0.0001,0,path_spectral,ae5eda1e4664e699,standard,23,6.950137344064105,2.0057247750624994,0.06161266654705574,32.55377323314935,1.5126013338984774,8.337742552009072,-51.8633504127868,1.0040059693246546,0.0,0;1;2,2.919544760222496,23,797185,21,0.01880490407347679,0.021927060559391975,0.022815003991127014,0.14772956705452334,0.15069105954084172,2.440246820449829,9.491317749023438,0.00836284551769495,7.005295956041664
ordinal_basis,A,diamond,regression,resnet,AdamW,0.0001,1,path_spectral,ae5eda1e4664e699,standard,23,6.950137344064105,2.0057247750624994,0.06161266654705574,32.55377323314935,1.5126013338984774,8.337742552009072,-51.8633504127868,1.0040059693246546,0.0,0;1;2,2.919544760222496,23,797185,20,0.01933370530605316,0.021839115768671036,0.022725505754351616,0.1474330030414439,0.15039520910100546,1.0218106508255005,9.566206932067871,0.008296875283122063,6.693594569107518
ordinal_basis,A,diamond,regression,resnet,AdamW,0.0001,2,path_spectral,ae5eda1e4664e699,standard,23,6.950137344064105,2.0057247750624994,0.06161266654705574,32.55377323314935,1.5126013338984774,8.337742552009072,-51.8633504127868,1.0040059693246546,0.0,0;1;2,2.919544760222496,23,797185,35,0.017240991815924644,0.020290600135922432,0.02142081968486309,0.14210999937132218,0.14601425590683892,2.3673267364501953,9.646101951599121,0.008323709480464458,9.953193201916292
ordinal_basis,A,diamond,regression,resnet,AdamW,0.0001,0,whitened,ae5eda1e4664e699,standard,23,17.293994354076837,2.08041620575192,0.06168996766918427,33.723736360314895,1.5279356854892663,22.95852529704014,-14.356015214771073,1.0040059693246546,0.0,0;1;2,1.000000000000013,23,797185,27,0.018734535202383995,0.022360261529684067,0.023243984207510948,0.14918173320268302,0.1521011545998734,1.8414044380187988,9.1536865234375,0.008362913504242897,8.407851628959179
ordinal_basis,A,diamond,regression,resnet,AdamW,0.0001,1,whitened,ae5eda1e4664e699,standard,23,17.293994354076837,2.08041620575192,0.06168996766918427,33.723736360314895,1.5279356854892663,22.95852529704014,-14.356015214771073,1.0040059693246546,0.0,0;1;2,1.000000000000013,23,797185,20,0.019449302926659584,0.02225235477089882,0.023219548165798187,0.14882133411655918,0.15202117493220246,0.988742470741272,9.274884223937988,0.008297261781990528,6.722374083008617
ordinal_basis,A,diamond,regression,resnet,AdamW,0.0001,2,whitened,ae5eda1e4664e699,standard,23,17.293994354076837,2.08041620575192,0.06168996766918427,33.723736360314895,1.5279356854892663,22.95852529704014,-14.356015214771073,1.0040059693246546,0.0,0;1;2,1.000000000000013,23,797185,31,0.017423095181584358,0.02180652879178524,0.02238604798913002,0.14732297896701407,0.14926773364459311,1.7927409410476685,9.189620971679688,0.008323791436851025,9.242114276858047
