experiment,dataset,seed,representation,epoch,train_loss,val_loss
residual_te,diamond,4,standard_target_encoding,6,0.04208386400140146,0.03978552296757698
residual_te,diamond,4,standard_target_encoding,7,0.04032750443014308,0.03975585475564003
residual_te,diamond,4,standard_target_encoding,8,0.03938638274610631,0.035837944597005844
residual_te,diamond,4,standard_target_encoding,9,0.038446728669540554,0.03985767439007759
residual_te,diamond,4,standard_target_encoding,10,0.038492606557876105,0.035709355026483536
residual_te,diamond,4,standard_target_encoding,11,0.038373683037296276,0.035187844187021255
residual_te,diamond,4,standard_target_encoding,12,0.03700099243776229,0.033914536237716675
residual_te,diamond,4,standard_target_encoding,13,0.035401168290383984,0.03250698372721672
residual_te,diamond,4,standard_target_encoding,14,0.03491548296480793,0.03382003307342529
residual_te,diamond,4,standard_target_encoding,15,0.03384149172335085,0.03309440240263939
residual_te,diamond,4,standard_target_encoding,16,0.0320491731928279,0.028844686225056648
residual_te,diamond,4,standard_target_encoding,17,0.032087729687182986,0.028237640857696533
residual_te,diamond,4,standard_target_encoding,18,0.031061205508791243,0.027560986578464508
residual_te,diamond,4,standard_target_encoding,19,0.02959060658434514,0.027608588337898254
residual_te,diamond,4,standard_target_encoding,20,0.03030600301780648,0.026337970048189163
residual_te,diamond,4,standard_target_encoding,21,0.030108610551139232,0.026925882324576378
residual_te,diamond,4,standard_target_encoding,22,0.02894707902466744,0.02752572111785412
residual_te,diamond,4,standard_target_encoding,23,0.0281757405472082,0.025586361065506935
residual_te,diamond,4,standard_target_encoding,24,0.027050924969489642,0.024967871606349945
residual_te,diamond,4,standard_target_encoding,25,0.027785223109324377,0.02514605224132538
residual_te,diamond,4,standard_target_encoding,26,0.02710250804716542,0.025286149233579636
residual_te,diamond,4,standard_target_encoding,27,0.02676788491688019,0.024066325277090073
residual_te,diamond,4,standard_target_encoding,28,0.028007987438879178,0.02564135752618313
residual_te,diamond,4,standard_target_encoding,29,0.026287742897135206,0.024096298962831497
residual_te,diamond,4,standard_target_encoding,30,0.026516261852017036,0.02467593178153038
residual_te,diamond,4,standard_target_encoding,31,0.025807397901730863,0.023645244538784027
residual_te,diamond,4,standard_target_encoding,32,0.0253458988889031,0.02443109080195427
residual_te,diamond,4,standard_target_encoding,33,0.02555808006481736,0.02575608529150486
residual_te,diamond,4,standard_target_encoding,34,0.025670572201535246,0.024105915799736977
residual_te,diamond,4,standard_target_encoding,35,0.025575083708265684,0.022974994033575058
residual_te,diamond,4,standard_target_encoding,36,0.025197027032221354,0.023103738203644753
residual_te,diamond,4,standard_target_encoding,37,0.02537683127175211,0.02265719510614872
residual_te,diamond,4,standard_target_encoding,38,0.025191787416110816,0.023185543715953827
residual_te,diamond,4,standard_target_encoding,39,0.025948577939612364,0.02297148108482361
residual_te,diamond,4,standard_target_encoding,40,0.025522052829607154,0.025755183771252632
residual_te,diamond,0,residual_target_encoding,1,0.16742641220312726,0.051629938185214996
residual_te,diamond,0,residual_target_encoding,2,0.04896985455203148,0.04313964769244194
residual_te,diamond,0,residual_target_encoding,3,0.04524133834652375,0.043175335973501205
residual_te,diamond,0,residual_target_encoding,4,0.04385284043874198,0.040127139538526535
residual_te,diamond,0,residual_target_encoding,5,0.04281152431374491,0.038460418581962585
residual_te,diamond,0,residual_target_encoding,6,0.04039095853411417,0.03804456815123558
residual_te,diamond,0,residual_target_encoding,7,0.039423239309595286,0.03800465539097786
residual_te,diamond,0,residual_target_encoding,8,0.038982500204402235,0.035797663033008575
residual_te,diamond,0,residual_target_encoding,9,0.03839429472977643,0.0361492894589901
residual_te,diamond,0,residual_target_encoding,10,0.03839678958618214,0.03474460914731026
residual_te,diamond,0,residual_target_encoding,11,0.03741507232642416,0.03470669686794281
residual_te,diamond,0,residual_target_encoding,12,0.03614687804332448,0.03521505370736122
residual_te,diamond,0,residual_target_encoding,13,0.03440178298535979,0.030675392597913742
residual_te,diamond,0,residual_target_encoding,14,0.032884771260344545,0.02928205393254757
residual_te,diamond,0,residual_target_encoding,15,0.03169832441647495,0.02809649147093296
residual_te,diamond,0,residual_target_encoding,16,0.03131833078782088,0.029388464987277985
residual_te,diamond,0,residual_target_encoding,17,0.030675419337967864,0.02809968963265419
residual_te,diamond,0,residual_target_encoding,18,0.02945788985684871,0.02681063860654831
residual_te,diamond,0,residual_target_encoding,19,0.029182704428779505,0.026754047721624374
residual_te,diamond,0,residual_target_encoding,20,0.028710035744592938,0.02893686480820179
residual_te,diamond,0,residual_target_encoding,21,0.02857244811186574,0.026782335713505745
residual_te,diamond,0,residual_target_encoding,22,0.028516471207682307,0.02576645277440548
residual_te,diamond,0,residual_target_encoding,23,0.028948954693980188,0.025541599839925766
residual_te,diamond,0,residual_target_encoding,24,0.027547770745195214,0.024757765233516693
residual_te,diamond,0,residual_target_encoding,25,0.027888235903222917,0.025739718228578568
residual_te,diamond,0,residual_target_encoding,26,0.027392134719875283,0.024404730647802353
residual_te,diamond,0,residual_target_encoding,27,0.027832214473397753,0.023495230823755264
residual_te,diamond,0,residual_target_encoding,28,0.026537652756716754,0.02491522580385208
residual_te,diamond,0,residual_target_encoding,29,0.0267078246006624,0.024752620607614517
residual_te,diamond,0,residual_target_encoding,30,0.02610008927621525,0.023718267679214478
residual_te,diamond,0,residual_target_encoding,31,0.026268615789817446,0.022845882922410965
residual_te,diamond,0,residual_target_encoding,32,0.026475516652435273,0.023990586400032043
residual_te,diamond,0,residual_target_encoding,33,0.02620367309756974,0.02326914668083191
residual_te,diamond,0,residual_target_encoding,34,0.02553155413206371,0.02378358505666256
residual_te,diamond,0,residual_target_encoding,35,0.025427340175982926,0.023808935657143593
residual_te,diamond,0,residual_target_encoding,36,0.02519529291617016,0.02410484291613102
residual_te,diamond,0,residual_target_encoding,37,0.025953115858807753,0.02240951918065548
residual_te,diamond,0,residual_target_encoding,38,0.024555159304767447,0.02277599275112152
residual_te,diamond,0,residual_target_encoding,39,0.02549976265902724,0.02281099557876587
residual_te,diamond,0,residual_target_encoding,40,0.02526093095239705,0.022393198683857918
residual_te,diamond,1,residual_target_encoding,1,0.17620483231978826,0.05128931999206543
residual_te,diamond,1,residual_target_encoding,2,0.05042242500772931,0.04271155595779419
residual_te,diamond,1,residual_target_encoding,3,0.04571067586686644,0.04112471640110016
residual_te,diamond,1,residual_target_encoding,4,0.04391248704350988,0.03831375762820244
residual_te,diamond,1,residual_target_encoding,5,0.04135769559676134,0.03751960024237633
residual_te,diamond,1,residual_target_encoding,6,0.04098842135416043,0.037969306111335754
residual_te,diamond,1,residual_target_encoding,7,0.04003386235852057,0.03742484748363495
residual_te,diamond,1,residual_target_encoding,8,0.03863208167949242,0.0352734811604023
residual_te,diamond,1,residual_target_encoding,9,0.03800976756678607,0.03434934839606285
residual_te,diamond,1,residual_target_encoding,10,0.03771308546570794,0.033930592238903046
residual_te,diamond,1,residual_target_encoding,11,0.036623073254724955,0.03573967143893242
residual_te,diamond,1,residual_target_encoding,12,0.03643655755826446,0.033142343163490295
residual_te,diamond,1,residual_target_encoding,13,0.035808944091960976,0.03139517083764076
residual_te,diamond,1,residual_target_encoding,14,0.033664253262540134,0.028841784223914146
residual_te,diamond,1,residual_target_encoding,15,0.03290416492221374,0.03250282630324364
residual_te,diamond,1,residual_target_encoding,16,0.03148453093991592,0.02810254506766796
residual_te,diamond,1,residual_target_encoding,17,0.03107801877162473,0.02715449035167694
residual_te,diamond,1,residual_target_encoding,18,0.02968079891092621,0.026323888450860977
residual_te,diamond,1,residual_target_encoding,19,0.029081021273661203,0.02634124830365181
residual_te,diamond,1,residual_target_encoding,20,0.02954228399262354,0.02617529407143593
residual_te,diamond,1,residual_target_encoding,21,0.029429840244859364,0.03400044143199921
residual_te,diamond,1,residual_target_encoding,22,0.028477835898957173,0.02465309575200081
residual_te,diamond,1,residual_target_encoding,23,0.027911086567258825,0.02467764914035797
residual_te,diamond,1,residual_target_encoding,24,0.027519230759617614,0.024465110152959824
residual_te,diamond,1,residual_target_encoding,25,0.027417774005372413,0.024009188637137413
residual_te,diamond,1,residual_target_encoding,26,0.02699744345879861,0.024702399969100952
residual_te,diamond,1,residual_target_encoding,27,0.026880215366545876,0.024374982342123985
residual_te,diamond,1,residual_target_encoding,28,0.027268825516336498,0.023795129731297493
residual_te,diamond,1,residual_target_encoding,29,0.026050766255199462,0.023767000064253807
residual_te,diamond,1,residual_target_encoding,30,0.027054054130624467,0.02368798665702343
residual_te,diamond,1,residual_target_encoding,31,0.02618038321132922,0.022870933637022972
residual_te,diamond,1,residual_target_encoding,32,0.02610564995270559,0.02350296638906002
residual_te,diamond,1,residual_target_encoding,33,0.025911320847793965,0.023453298956155777
residual_te,diamond,1,residual_target_encoding,34,0.02581722334415564,0.02517322264611721
residual_te,diamond,1,residual_target_encoding,35,0.025378127143351154,0.02303670160472393
residual_te,diamond,1,residual_target_encoding,36,0.025241778078649933,0.025897296145558357
residual_te,diamond,1,residual_target_encoding,37,0.02513086107813612,0.024428974837064743
residual_te,diamond,1,residual_target_encoding,38,0.024819694950823548,0.022619331255555153
residual_te,diamond,1,residual_target_encoding,39,0.025900676526701836,0.023188995197415352
residual_te,diamond,1,residual_target_encoding,40,0.025434959160561068,0.023669611662626266
residual_te,diamond,2,residual_target_encoding,1,0.1706769367939648,0.051502104848623276
residual_te,diamond,2,residual_target_encoding,2,0.05053060459403788,0.04323422908782959
residual_te,diamond,2,residual_target_encoding,3,0.045240380323499356,0.04166675731539726
residual_te,diamond,2,residual_target_encoding,4,0.04304564140467488,0.040019743144512177
residual_te,diamond,2,residual_target_encoding,5,0.04245178747004592,0.04441343992948532
residual_te,diamond,2,residual_target_encoding,6,0.041676108995773835,0.03911682963371277
residual_te,diamond,2,residual_target_encoding,7,0.03956552363284866,0.036208100616931915
residual_te,diamond,2,residual_target_encoding,8,0.03938912253465669,0.03745972365140915
residual_te,diamond,2,residual_target_encoding,9,0.037866252229333784,0.04050138592720032
residual_te,diamond,2,residual_target_encoding,10,0.03746571558677136,0.03670722618699074
residual_te,diamond,2,residual_target_encoding,11,0.036548012415681126,0.033504411578178406
residual_te,diamond,2,residual_target_encoding,12,0.03546411488314727,0.03266508877277374
residual_te,diamond,2,residual_target_encoding,13,0.03440160166415758,0.03131159394979477
residual_te,diamond,2,residual_target_encoding,14,0.034180923464795794,0.03126141428947449
residual_te,diamond,2,residual_target_encoding,15,0.032767639851304924,0.029474379494786263
residual_te,diamond,2,residual_target_encoding,16,0.03190470778494654,0.027647772803902626
residual_te,diamond,2,residual_target_encoding,17,0.03039101843247425,0.026891950517892838
residual_te,diamond,2,residual_target_encoding,18,0.030439090977047705,0.027426552027463913
residual_te,diamond,2,residual_target_encoding,19,0.029360426011914565,0.026319270953536034
residual_te,diamond,2,residual_target_encoding,20,0.02909100942038707,0.02515263296663761
residual_te,diamond,2,residual_target_encoding,21,0.02841602553640759,0.025600813329219818
residual_te,diamond,2,residual_target_encoding,22,0.027558045004489388,0.025292374193668365
residual_te,diamond,2,residual_target_encoding,23,0.027532795294346622,0.02462160401046276
residual_te,diamond,2,residual_target_encoding,24,0.027470766153680912,0.024123400449752808
residual_te,diamond,2,residual_target_encoding,25,0.027100612940861062,0.026210034266114235
residual_te,diamond,2,residual_target_encoding,26,0.02634811890561764,0.025020461529493332
residual_te,diamond,2,residual_target_encoding,27,0.026107465281455796,0.025633852928876877
residual_te,diamond,2,residual_target_encoding,28,0.02739610276095003,0.025234032422304153
residual_te,diamond,2,residual_target_encoding,29,0.02641889038157005,0.02430587075650692
residual_te,diamond,2,residual_target_encoding,30,0.026200068419817178,0.023609256371855736
residual_te,diamond,2,residual_target_encoding,31,0.026175282937975133,0.02533826418220997
residual_te,diamond,2,residual_target_encoding,32,0.026177162896913096,0.024769864976406097
residual_te,diamond,2,residual_target_encoding,33,0.026044041897397646,0.022843874990940094
residual_te,diamond,2,residual_target_encoding,34,0.025681098175676542,0.0228736475110054
residual_te,diamond,2,residual_target_encoding,35,0.024797789323849982,0.02374243177473545
residual_te,diamond,2,residual_target_encoding,36,0.02525640823733069,0.022937463596463203
residual_te,diamond,2,residual_target_encoding,37,0.025020292713335578,0.02372955158352852
residual_te,diamond,2,residual_target_encoding,38,0.025880758993577762,0.02326773665845394
residual_te,diamond,2,residual_target_encoding,39,0.026102229057775615,0.02322348579764366
residual_te,diamond,2,residual_target_encoding,40,0.024885481162384836,0.02519279718399048
residual_te,diamond,3,residual_target_encoding,1,0.17078187218648852,0.050620462745428085
residual_te,diamond,3,residual_target_encoding,2,0.05117725353869405,0.04228781908750534
residual_te,diamond,3,residual_target_encoding,3,0.046810700180670684,0.04580577090382576
residual_te,diamond,3,residual_target_encoding,4,0.044785578910937256,0.03918840363621712
residual_te,diamond,3,residual_target_encoding,5,0.04240600698880886,0.03853447362780571
residual_te,diamond,3,residual_target_encoding,6,0.04089414584372861,0.03889593109488487
residual_te,diamond,3,residual_target_encoding,7,0.04011691125712328,0.03661281615495682
residual_te,diamond,3,residual_target_encoding,8,0.03961166836327181,0.03561677783727646
residual_te,diamond,3,residual_target_encoding,9,0.03853557177542162,0.03507339954376221
residual_te,diamond,3,residual_target_encoding,10,0.03804572081201799,0.03509484976530075
residual_te,diamond,3,residual_target_encoding,11,0.037625209834422434,0.03408427536487579
residual_te,diamond,3,residual_target_encoding,12,0.0356070633884522,0.033922016620635986
residual_te,diamond,3,residual_target_encoding,13,0.03457480009776555,0.03263361006975174
residual_te,diamond,3,residual_target_encoding,14,0.03326712424027637,0.02892158180475235
residual_te,diamond,3,residual_target_encoding,15,0.031101059587066687,0.02913861721754074
residual_te,diamond,3,residual_target_encoding,16,0.030854479704871384,0.027479497715830803
residual_te,diamond,3,residual_target_encoding,17,0.030077860727047233,0.02654161863029003
residual_te,diamond,3,residual_target_encoding,18,0.029774343238091926,0.027467025443911552
residual_te,diamond,3,residual_target_encoding,19,0.02900295367691096,0.02604716084897518
residual_te,diamond,3,residual_target_encoding,20,0.02899802989982776,0.025846417993307114
residual_te,diamond,3,residual_target_encoding,21,0.028190152822620558,0.026379913091659546
residual_te,diamond,3,residual_target_encoding,22,0.028191154119811015,0.0272990632802248
residual_te,diamond,3,residual_target_encoding,23,0.02718172789333089,0.025426818057894707
residual_te,diamond,3,residual_target_encoding,24,0.02764812543930386,0.024730093777179718
residual_te,diamond,3,residual_target_encoding,25,0.027374781146045545,0.025286851450800896
residual_te,diamond,3,residual_target_encoding,26,0.027194897366047133,0.02446751669049263
residual_te,diamond,3,residual_target_encoding,27,0.02687163774232422,0.02713930234313011
residual_te,diamond,3,residual_target_encoding,28,0.02622598869991152,0.024171289056539536
residual_te,diamond,3,residual_target_encoding,29,0.02619371109051989,0.02623581700026989
residual_te,diamond,3,residual_target_encoding,30,0.026510901534385716,0.02345312014222145
residual_te,diamond,3,residual_target_encoding,31,0.026127122979493423,0.024515647441148758
residual_te,diamond,3,residual_target_encoding,32,0.025914396714216355,0.0243102815002203
residual_te,diamond,3,residual_target_encoding,33,0.025928788383175878,0.024693775922060013
residual_te,diamond,3,residual_target_encoding,34,0.02579338803871396,0.02338547445833683
residual_te,diamond,3,residual_target_encoding,35,0.025125838730266584,0.023850779980421066
residual_te,diamond,3,residual_target_encoding,36,0.025474235577976775,0.022318795323371887
residual_te,diamond,3,residual_target_encoding,37,0.025661067406126684,0.02579665742814541
residual_te,diamond,3,residual_target_encoding,38,0.025360385215696658,0.024312522262334824
residual_te,diamond,3,residual_target_encoding,39,0.02498568769427061,0.022918684408068657
residual_te,diamond,3,residual_target_encoding,40,0.02570681970930504,0.024794457480311394
residual_te,diamond,4,residual_target_encoding,1,0.1722881370372305,0.05028041452169418
residual_te,diamond,4,residual_target_encoding,2,0.04884864667288667,0.04365834593772888
residual_te,diamond,4,residual_target_encoding,3,0.045945612026122164,0.04085470736026764
residual_te,diamond,4,residual_target_encoding,4,0.043766788925942865,0.04321574792265892
residual_te,diamond,4,residual_target_encoding,5,0.04216980546991724,0.039650607854127884
residual_te,diamond,4,residual_target_encoding,6,0.04134585385803987,0.04001150652766228
residual_te,diamond,4,residual_target_encoding,7,0.040218979493096496,0.0397486686706543
residual_te,diamond,4,residual_target_encoding,8,0.03909407151315694,0.03587476536631584
residual_te,diamond,4,residual_target_encoding,9,0.03811732046238148,0.038606543093919754
residual_te,diamond,4,residual_target_encoding,10,0.037966117970538595,0.035571448504924774
residual_te,diamond,4,residual_target_encoding,11,0.038358313188697965,0.034608401358127594
residual_te,diamond,4,residual_target_encoding,12,0.03671174884221893,0.03395906090736389
residual_te,diamond,4,residual_target_encoding,13,0.03532787284737661,0.03253445029258728
residual_te,diamond,4,residual_target_encoding,14,0.03461952459366351,0.03407688066363335
residual_te,diamond,4,residual_target_encoding,15,0.03302536749049163,0.03153003007173538
residual_te,diamond,4,residual_target_encoding,16,0.03135615184036382,0.027739975601434708
residual_te,diamond,4,residual_target_encoding,17,0.03139649498199281,0.02741350047290325
residual_te,diamond,4,residual_target_encoding,18,0.030486798944916852,0.026642797514796257
residual_te,diamond,4,residual_target_encoding,19,0.02901933909218784,0.026905637234449387
residual_te,diamond,4,residual_target_encoding,20,0.030051892351254775,0.025987425819039345
residual_te,diamond,4,residual_target_encoding,21,0.0302746813135781,0.02688758075237274
residual_te,diamond,4,residual_target_encoding,22,0.028852601888091568,0.02733384072780609
residual_te,diamond,4,residual_target_encoding,23,0.028259120423463627,0.02550988830626011
residual_te,diamond,4,residual_target_encoding,24,0.02724030836978519,0.025074942037463188
residual_te,diamond,4,residual_target_encoding,25,0.02779957035149115,0.025362661108374596
residual_te,diamond,4,residual_target_encoding,26,0.027103899146706804,0.025311961770057678
residual_te,diamond,4,residual_target_encoding,27,0.026704168608090835,0.024181043729186058
residual_te,diamond,4,residual_target_encoding,28,0.028023800981681547,0.025676770135760307
residual_te,diamond,4,residual_target_encoding,29,0.026475239355070786,0.02424871362745762
residual_te,diamond,4,residual_target_encoding,30,0.02677202076706165,0.024828637018799782
residual_te,diamond,4,residual_target_encoding,31,0.02593180384434144,0.023762550204992294
residual_te,diamond,4,residual_target_encoding,32,0.025572487371665197,0.0245395265519619
residual_te,diamond,4,residual_target_encoding,33,0.025519348302195818,0.025609636679291725
residual_te,diamond,4,residual_target_encoding,34,0.02587320447666928,0.02417173981666565
residual_te,diamond,4,residual_target_encoding,35,0.025689414280332192,0.022828860208392143
residual_te,diamond,4,residual_target_encoding,36,0.025249922599726887,0.02327612228691578
residual_te,diamond,4,residual_target_encoding,37,0.025415197826859567,0.022652745246887207
residual_te,diamond,4,residual_target_encoding,38,0.025388008959213476,0.023090725764632225
residual_te,diamond,4,residual_target_encoding,39,0.025849167060820626,0.02296583540737629
residual_te,diamond,4,residual_target_encoding,40,0.025573147749325682,0.026321981102228165
