experiment,intervention_class,dataset,task,model,optimizer,weight_decay,seed,representation,split_fingerprint,regularizer,rank,effective_rank,sigma_max,sigma_min_nonzero,condition_number,log_condition_number,trace_cov,logdet_nonzero_cov,max_variance,min_nonzero_variance,target_kappa,realized_block_kappa_mean,realized_block_kappa_max,block_ranks,transform_seed,global_scale_control,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds,categorical_cardinalities,categorical_entropy_mean,ordinal_columns,ordinal_block_condition_mean,family,canonicalization,selected_columns,cross_gram_before,cross_gram_after,joint_reconstruction_error,phase,synthetic_control,nested_outer_folds,nested_inner_folds,smoothing,gamma,clip_min,clip_max,global_rms_matched,utility
ordinal_kappa,A,adult,binclass,mlp,AdamW,0.0001,3,ordinal_kappa_10,cf26f38091e76190,standard,98,15.997024978014135,3.203363505828871,0.0062567477350828,511.9854022349267,2.70925757851646,50.49352669783578,-391.6810929995499,5.677318086675211,0.0,10.0,10.000000000000004,,,51000.0,,100,157697,16,0.2892554719692845,0.3097330317138287,0.309990665441025,0.855980346998311,0.8562127633437749,0.0640563890337944,13.385581970214844,0.0170506760478019,3.690507694147527,,,,,,,,,,,,,,,,,,,,0.8562127633437749
ordinal_kappa,A,adult,binclass,mlp,AdamW,0.0001,4,ordinal_kappa_10,cf26f38091e76190,standard,98,15.997024978014135,3.203363505828871,0.0062567477350828,511.9854022349267,2.70925757851646,50.49352669783578,-391.6810929995499,5.677318086675211,0.0,10.0,10.000000000000004,,,51000.0,,100,157697,22,0.2864839601791323,0.3082817509077426,0.3121988817164217,0.8562874251497006,0.8551686014372581,0.0633239895105362,15.236488342285156,0.0170499049127101,5.192660514963791,,,,,,,,,,,,,,,,,,,,0.8551686014372581
ordinal_kappa,A,adult,binclass,mlp,AdamW,0.0001,0,ordinal_kappa_30,cf26f38091e76190,standard,98,9.67957647477798,5.496921374504125,0.0062567476884961,878.5589012340935,2.943770883217117,92.97567233985076,-391.0046182888393,14.501791011561252,0.0,30.0,30.00000000000002,,,51000.0,,100,157697,17,0.2913535827951633,0.3109736527044874,0.3104482519546623,0.8569015814524796,0.8558442356120631,0.0601156093180179,14.166258811950684,0.0170005727559328,4.212158200098202,,,,,,,,,,,,,,,,,,,,0.8558442356120631
ordinal_kappa,A,adult,binclass,mlp,AdamW,0.0001,1,ordinal_kappa_30,cf26f38091e76190,standard,98,9.67957647477798,5.496921374504125,0.0062567476884961,878.5589012340935,2.943770883217117,92.97567233985076,-391.0046182888393,14.501791011561252,0.0,30.0,30.00000000000002,,,51000.0,,100,157697,20,0.2865453747919512,0.3102746135470309,0.3102612016481753,0.8569015814524796,0.8559056569006818,0.0612967535853385,14.95786190032959,0.0169706586748361,4.37483171815984,,,,,,,,,,,,,,,,,,,,0.8559056569006818
ordinal_kappa,A,adult,binclass,mlp,AdamW,0.0001,2,ordinal_kappa_30,cf26f38091e76190,standard,98,9.67957647477798,5.496921374504125,0.0062567476884961,878.5589012340935,2.943770883217117,92.97567233985076,-391.0046182888393,14.501791011561252,0.0,30.0,30.00000000000002,,,51000.0,,100,157697,21,0.2863916308607058,0.3095078738438557,0.3113556976104185,0.8562874251497006,0.8563356059210122,0.0742782056331634,15.172979354858398,0.0171531308442354,4.424107029102743,,,,,,,,,,,,,,,,,,,,0.8563356059210122
ordinal_kappa,A,adult,binclass,mlp,AdamW,0.0001,3,ordinal_kappa_30,cf26f38091e76190,standard,98,9.67957647477798,5.496921374504125,0.0062567476884961,878.5589012340935,2.943770883217117,92.97567233985076,-391.0046182888393,14.501791011561252,0.0,30.0,30.00000000000002,,,51000.0,,100,157697,19,0.2897841747289976,0.3113991461394968,0.3137320132639987,0.8578228159066482,0.8536944905104109,0.065520241856575,14.586240768432615,0.0170536376535892,4.593101948034018,,,,,,,,,,,,,,,,,,,,0.8536944905104109
ordinal_kappa,A,adult,binclass,mlp,AdamW,0.0001,4,ordinal_kappa_30,cf26f38091e76190,standard,98,9.67957647477798,5.496921374504125,0.0062567476884961,878.5589012340935,2.943770883217117,92.97567233985076,-391.0046182888393,14.501791011561252,0.0,30.0,30.00000000000002,,,51000.0,,100,157697,22,0.2883237195446208,0.3096426558895175,0.3133787281228813,0.8555197297712268,0.8559056569006818,0.0670071765780448,15.6301851272583,0.0170764625072479,5.561445819912478,,,,,,,,,,,,,,,,,,,,0.8559056569006818
ordinal_kappa,A,adult,binclass,mlp,AdamW,0.0001,0,ordinal_kappa_100,cf26f38091e76190,standard,98,5.716459397881536,10.010259829420406,0.006256747566218,1599.9142882907088,3.204096716956262,222.5115568515044,-390.0720603455006,41.4853850324788,0.0,100.0,100.00000000000006,,,51000.0,,100,157697,23,0.2861250916009057,0.310738515727566,0.3110408722927035,0.8564409642253954,0.8561513420551563,0.0647195428609848,16.43239974975586,0.0170357394963502,5.520561138866469,,,,,,,,,,,,,,,,,,,,0.8561513420551563
ordinal_kappa,A,adult,binclass,mlp,AdamW,0.0001,1,ordinal_kappa_100,cf26f38091e76190,standard,98,5.716459397881536,10.010259829420406,0.006256747566218,1599.9142882907088,3.204096716956262,222.5115568515044,-390.0720603455006,41.4853850324788,0.0,100.0,100.00000000000006,,,51000.0,,100,157697,20,0.2894701875131941,0.3109907720899276,0.3108948265886896,0.8547520343927529,0.8562127633437749,0.0697759017348289,15.350707054138184,0.0169923119246959,5.151963442098349,,,,,,,,,,,,,,,,,,,,0.8562127633437749
ordinal_kappa,A,adult,binclass,mlp,AdamW,0.0001,2,ordinal_kappa_100,cf26f38091e76190,standard,98,5.716459397881536,10.010259829420406,0.006256747566218,1599.9142882907088,3.204096716956262,222.5115568515044,-390.0720603455006,41.4853850324788,0.0,100.0,100.00000000000006,,,51000.0,,100,157697,26,0.2856516490981177,0.3108102833441638,0.3145949736635506,0.8547520343927529,0.8543701246852159,0.084129624068737,17.429384231567383,0.0171670876443386,5.419339561834931,,,,,,,,,,,,,,,,,,,,0.8543701246852159
ordinal_kappa,A,adult,binclass,mlp,AdamW,0.0001,3,ordinal_kappa_100,cf26f38091e76190,standard,98,5.716459397881536,10.010259829420406,0.006256747566218,1599.9142882907088,3.204096716956262,222.5115568515044,-390.0720603455006,41.4853850324788,0.0,100.0,100.00000000000006,,,51000.0,,100,157697,19,0.2916127575761473,0.3119669306396611,0.3143653713471149,0.8562874251497006,0.8538787543762668,0.0731404721736908,15.000276565551758,0.0170690175145864,4.4899416549596936,,,,,,,,,,,,,,,,,,,,0.8538787543762668
ordinal_kappa,A,adult,binclass,mlp,AdamW,0.0001,4,ordinal_kappa_100,cf26f38091e76190,standard,98,5.716459397881536,10.010259829420406,0.006256747566218,1599.9142882907088,3.204096716956262,222.5115568515044,-390.0720603455006,41.4853850324788,0.0,100.0,100.00000000000006,,,51000.0,,100,157697,21,0.2867997354413655,0.3091083035038061,0.3118357804492531,0.8561338860740059,0.8558442356120631,0.0856531411409378,15.938578605651855,0.0171058401465415,4.683135421015322,,,,,,,,,,,,,,,,,,,,0.8558442356120631
ordinal_kappa,A,adult,binclass,mlp,AdamW,0.0001,0,ordinal_kappa_300,cf26f38091e76190,standard,98,3.996894483044892,17.326355068501456,0.0062567472982582,2769.2272426161035,3.4423585953861884,553.3988511247651,-389.1325648448999,109.8605470810406,0.0,300.0,299.99999999999835,,,51000.0,,100,157697,22,0.2918940248012135,0.3116949634227496,0.3139095763074666,0.8545984953170582,0.854861494994165,0.0795563086867332,16.74104881286621,0.0170407891273498,5.0899254840333015,,,,,,,,,,,,,,,,,,,,0.854861494994165
ordinal_kappa,A,adult,binclass,mlp,AdamW,0.0001,1,ordinal_kappa_300,cf26f38091e76190,standard,98,3.996894483044892,17.326355068501456,0.0062567472982582,2769.2272426161035,3.4423585953861884,553.3988511247651,-389.1325648448999,109.8605470810406,0.0,300.0,299.99999999999835,,,51000.0,,100,157697,29,0.2841071593871329,0.312125930538865,0.3151733777087006,0.8564409642253954,0.852158958294945,0.0937275663018226,19.01825523376465,0.0170186702162027,6.442421001847833,,,,,,,,,,,,,,,,,,,,0.852158958294945
ordinal_kappa,A,adult,binclass,mlp,AdamW,0.0001,2,ordinal_kappa_300,cf26f38091e76190,standard,98,3.996894483044892,17.326355068501456,0.0062567472982582,2769.2272426161035,3.4423585953861884,553.3988511247651,-389.1325648448999,109.8605470810406,0.0,300.0,299.99999999999835,,,51000.0,,100,157697,27,0.2864058316284823,0.3122972872307021,0.3146385625107168,0.8522954091816367,0.8549229162827836,0.1101588010787963,18.465267181396484,0.01719181984663,5.747146647190675,,,,,,,,,,,,,,,,,,,,0.8549229162827836
ordinal_kappa,A,adult,binclass,mlp,AdamW,0.0001,3,ordinal_kappa_300,cf26f38091e76190,standard,98,3.996894483044892,17.326355068501456,0.0062567472982582,2769.2272426161035,3.4423585953861884,553.3988511247651,-389.1325648448999,109.8605470810406,0.0,300.0,299.99999999999835,,,51000.0,,100,157697,29,0.2859519642450674,0.3128444172168533,0.3178135963830557,0.8532166436358053,0.8505005835022419,0.0973393097519874,18.925975799560547,0.0170895028859376,6.477709989994764,,,,,,,,,,,,,,,,,,,,0.8505005835022419
ordinal_kappa,A,adult,binclass,mlp,AdamW,0.0001,4,ordinal_kappa_300,cf26f38091e76190,standard,98,3.996894483044892,17.326355068501456,0.0062567472982582,2769.2272426161035,3.4423585953861884,553.3988511247651,-389.1325648448999,109.8605470810406,0.0,300.0,299.99999999999835,,,51000.0,,100,157697,21,0.2904272847740847,0.3101452360240069,0.3131290442974425,0.855366190695532,0.8550457588600209,0.1380885690450668,16.52597999572754,0.0171293094754219,4.509698593057692,,,,,,,,,,,,,,,,,,,,0.8550457588600209
ordinal_kappa,A,adult,binclass,mlp,AdamW,0.0001,0,ordinal_kappa_1000,cf26f38091e76190,standard,98,3.0558850109183284,31.625965386458905,0.0062567465647549,5054.698166074325,3.703695227439965,1609.359920189768,-388.0572261667114,331.08878451326365,0.0,1000.0,999.9999999999808,,,51000.0,,100,157697,33,0.2853607496324751,0.3123796956424948,0.3155480559662127,0.8541378780899739,0.8524660647380382,0.1219199150800705,21.591920852661133,0.0170821640640497,6.891046576900408,,,,,,,,,,,,,,,,,,,,0.8524660647380382
ordinal_kappa,A,adult,binclass,mlp,AdamW,0.0001,1,ordinal_kappa_1000,cf26f38091e76190,standard,98,3.0558850109183284,31.625965386458905,0.0062567465647549,5054.698166074325,3.703695227439965,1609.359920189768,-388.0572261667114,331.08878451326365,0.0,1000.0,999.9999999999808,,,51000.0,,100,157697,31,0.2863319832667027,0.3137412428004934,0.3152087116144303,0.8544449562413634,0.8548000737055463,0.1598202139139175,20.85831069946289,0.0170434657484293,7.057263610884547,,,,,,,,,,,,,,,,,,,,0.8548000737055463
ordinal_kappa,A,adult,binclass,mlp,AdamW,0.0001,2,ordinal_kappa_1000,cf26f38091e76190,standard,98,3.0558850109183284,31.625965386458905,0.0062567465647549,5054.698166074325,3.703695227439965,1609.359920189768,-388.0572261667114,331.08878451326365,0.0,1000.0,999.9999999999808,,,51000.0,,100,157697,29,0.2899343871362688,0.3148520974755686,0.3147813044193336,0.8522954091816367,0.8531416989128432,0.1715275794267654,20.209596633911133,0.0172152239829301,5.828851576894522,,,,,,,,,,,,,,,,,,,,0.8531416989128432
ordinal_kappa,A,adult,binclass,mlp,AdamW,0.0001,3,ordinal_kappa_1000,cf26f38091e76190,standard,98,3.0558850109183284,31.625965386458905,0.0062567465647549,5054.698166074325,3.703695227439965,1609.359920189768,-388.0572261667114,331.08878451326365,0.0,1000.0,999.9999999999808,,,51000.0,,100,157697,30,0.2884553207148211,0.3141063495430349,0.3160543143593307,0.8555197297712268,0.8532645414900805,0.1663246899843216,20.37206649780273,0.0170978177338838,6.008913658093661,,,,,,,,,,,,,,,,,,,,0.8532645414900805
ordinal_kappa,A,adult,binclass,mlp,AdamW,0.0001,4,ordinal_kappa_1000,cf26f38091e76190,standard,98,3.0558850109183284,31.625965386458905,0.0062567465647549,5054.698166074325,3.703695227439965,1609.359920189768,-388.0572261667114,331.08878451326365,0.0,1000.0,999.9999999999808,,,51000.0,,100,157697,28,0.2884117452157405,0.3112523764647778,0.3158970624995041,0.8550591125441425,0.8546772311283091,0.2746211588382721,19.87829971313477,0.0171468593180179,5.67575599392876,,,,,,,,,,,,,,,,,,,,0.8546772311283091
ordinal_kappa,A,adult,binclass,mlp,AdamW,0.0001,0,ordinal_kappa_3000,cf26f38091e76190,standard,98,2.574428474209015,54.77409449232147,0.0062567448355283,8754.407592473915,3.942226762866704,4417.883413175087,-387.0537606290754,962.2513017772142,0.0,3000.0,3000.0000000000714,,,51000.0,,100,157697,33,0.2909791888500934,0.3132726229234323,0.3161149991040373,0.8519883310302472,0.8540630182421227,0.2027578800916671,22.603837966918945,0.0171064082533121,6.37021661316976,,,,,,,,,,,,,,,,,,,,0.8540630182421227
ordinal_kappa,A,adult,binclass,mlp,AdamW,0.0001,1,ordinal_kappa_3000,cf26f38091e76190,standard,98,2.574428474209015,54.77409449232147,0.0062567448355283,8754.407592473915,3.942226762866704,4417.883413175087,-387.0537606290754,962.2513017772142,0.0,3000.0,3000.0000000000714,,,51000.0,,100,157697,39,0.2857548462495356,0.3148391003623015,0.3181673541272073,0.8519883310302472,0.8517290092746146,0.2776359617710113,24.79915428161621,0.0170619059354066,6.1955941170454025,,,,,,,,,,,,,,,,,,,,0.8517290092746146
ordinal_kappa,A,adult,binclass,mlp,AdamW,0.0001,2,ordinal_kappa_3000,cf26f38091e76190,standard,98,2.574428474209015,54.77409449232147,0.0062567448355283,8754.407592473915,3.942226762866704,4417.883413175087,-387.0537606290754,962.2513017772142,0.0,3000.0,3000.0000000000714,,,51000.0,,100,157697,27,0.3014285363214404,0.3183081608331533,0.3187739131913033,0.8490710885920467,0.851667587985996,0.26468625664711,20.49199104309082,0.0172168109565973,7.262745260028169,,,,,,,,,,,,,,,,,,,,0.851667587985996
ordinal_kappa,A,adult,binclass,mlp,AdamW,0.0001,3,ordinal_kappa_3000,cf26f38091e76190,standard,98,2.574428474209015,54.77409449232147,0.0062567448355283,8754.407592473915,3.942226762866704,4417.883413175087,-387.0537606290754,962.2513017772142,0.0,3000.0,3000.0000000000714,,,51000.0,,100,157697,29,0.297423351683371,0.3162182956857859,0.3170618711504696,0.85014586212191,0.8531416989128432,0.2951363623142242,21.13424301147461,0.0171064864844083,6.966614637989551,,,,,,,,,,,,,,,,,,,,0.8531416989128432
ordinal_kappa,A,adult,binclass,mlp,AdamW,0.0001,4,ordinal_kappa_3000,cf26f38091e76190,standard,98,2.574428474209015,54.77409449232147,0.0062567448355283,8754.407592473915,3.942226762866704,4417.883413175087,-387.0537606290754,962.2513017772142,0.0,3000.0,3000.0000000000714,,,51000.0,,100,157697,28,0.2972431474132771,0.3154366892668621,0.3166332433126376,0.8518347919545525,0.8552300227258768,0.5466376543045044,20.7801513671875,0.0171651691198349,6.892288278089836,,,,,,,,,,,,,,,,,,,,0.8552300227258768
ordinal_kappa,A,black-friday,regression,mlp,AdamW,0.0001,0,ordinal_kappa_1,9d7e9b404e7a45c6,standard,18,9.757620940536064,3.484236296592312,0.5174318903965835,6.7337100036911774,0.8282544089768359,34.70971192094527,2.2798846968993107,9.292063880938167,0.0,1.0,1.0000000000000004,,,51000.0,,18,136705,32,0.4655359387397766,0.4909469187259674,0.495339035987854,0.6997791935838151,0.7029024081943831,0.0954415649175643,11.611332893371582,0.0073877843096852,23.684571608901024,,,,,,,,,,,,,,,,,,,,-0.7029024081943831
ordinal_kappa,A,black-friday,regression,mlp,AdamW,0.0001,1,ordinal_kappa_1,9d7e9b404e7a45c6,standard,18,9.757620940536064,3.484236296592312,0.5174318903965835,6.7337100036911774,0.8282544089768359,34.70971192094527,2.2798846968993107,9.292063880938167,0.0,1.0,1.0000000000000004,,,51000.0,,18,136705,36,0.4634629786014557,0.4910240173339844,0.4953586459159851,0.6998341382543742,0.7029163378291727,0.1360242813825607,12.068153381347656,0.0073392032645642,23.87181970011443,,,,,,,,,,,,,,,,,,,,-0.7029163378291727
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,1,ordinal_kappa_1,ae5eda1e4664e699,standard,23,17.293994282626116,2.080416208062512,0.0616899676693893,33.723736397657675,1.527935685970167,22.958524992882843,-14.356015518928556,1.0040059693246546,0.0,1.0,1.0000000000000009,,,51000.0,,23,137985,25,0.0217684172093868,0.0240872949361801,0.0238838549703359,0.1548357456609759,0.1541804921643343,0.0927995815873146,9.050742149353027,0.0082944193854928,7.130474160891026,,,,,,,,,,,,,,,,,,,,-0.1541804921643343
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,2,ordinal_kappa_1,ae5eda1e4664e699,standard,23,17.293994282626116,2.080416208062512,0.0616899676693893,33.723736397657675,1.527935685970167,22.958524992882843,-14.356015518928556,1.0040059693246546,0.0,1.0,1.0000000000000009,,,51000.0,,23,137985,34,0.0209334641695022,0.0232746414840221,0.0233086850494146,0.1522014265066467,0.1523126844681428,0.0874560996890068,9.13027000427246,0.0083209602162241,8.35952899302356,,,,,,,,,,,,,,,,,,,,-0.1523126844681428
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,3,ordinal_kappa_1,ae5eda1e4664e699,standard,23,17.293994282626116,2.080416208062512,0.0616899676693893,33.723736397657675,1.527935685970167,22.958524992882843,-14.356015518928556,1.0040059693246546,0.0,1.0,1.0000000000000009,,,51000.0,,23,137985,36,0.0211584437638521,0.022960128262639,0.0234364029020071,0.1511695698648179,0.1527294112421486,0.0656854733824729,9.22360134124756,0.008290852420032,8.421131587820128,,,,,,,,,,,,,,,,,,,,-0.1527294112421486
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,4,ordinal_kappa_1,ae5eda1e4664e699,standard,23,17.293994282626116,2.080416208062512,0.0616899676693893,33.723736397657675,1.527935685970167,22.958524992882843,-14.356015518928556,1.0040059693246546,0.0,1.0,1.0000000000000009,,,51000.0,,23,137985,38,0.0212429985404014,0.0230640396475791,0.0238751526921987,0.151511252519418,0.1541523952178849,0.0817134976387023,9.214797019958496,0.0083501935005187,8.213181097991765,,,,,,,,,,,,,,,,,,,,-0.1541523952178849
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,0,ordinal_kappa_3,ae5eda1e4664e699,standard,23,14.91586791416336,2.158555151569483,0.0616769442085514,34.99776422565047,1.5440403010509332,28.28951710213201,-14.356015298925517,2.874314698400577,0.0,3.0,3.0,,,51000.0,,23,137985,40,0.0202488340437412,0.0225323624908924,0.0226246397942304,0.149754732516941,0.1500610784298954,0.0828535184264183,9.24254322052002,0.0083593614399433,8.551901071099564,,,,,,,,,,,,,,,,,,,,-0.1500610784298954
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,1,ordinal_kappa_3,ae5eda1e4664e699,standard,23,14.91586791416336,2.158555151569483,0.0616769442085514,34.99776422565047,1.5440403010509332,28.28951710213201,-14.356015298925517,2.874314698400577,0.0,3.0,3.0,,,51000.0,,23,137985,40,0.020472764968872,0.0234475433826446,0.0233853664249181,0.1527657142808944,0.1525630297476183,0.0953104645013809,9.245631217956545,0.0082953749224543,8.186140523990616,,,,,,,,,,,,,,,,,,,,-0.1525630297476183
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,2,ordinal_kappa_3,ae5eda1e4664e699,standard,23,14.91586791416336,2.158555151569483,0.0616769442085514,34.99776422565047,1.5440403010509332,28.28951710213201,-14.356015298925517,2.874314698400577,0.0,3.0,3.0,,,51000.0,,23,137985,34,0.0208272319287061,0.0234273113310337,0.0233546141535043,0.1526997830864482,0.1524626835102989,0.0886921137571334,9.165058135986328,0.0083209592849016,8.120706719113514,,,,,,,,,,,,,,,,,,,,-0.1524626835102989
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,3,ordinal_kappa_3,ae5eda1e4664e699,standard,23,14.91586791416336,2.158555151569483,0.0616769442085514,34.99776422565047,1.5440403010509332,28.28951710213201,-14.356015298925517,2.874314698400577,0.0,3.0,3.0,,,51000.0,,23,137985,36,0.0212731193751096,0.022960452362895,0.0238158572465181,0.1511706253585734,0.1539608602665332,0.0670939534902572,9.260172843933104,0.0082908002659678,8.454361934913322,,,,,,,,,,,,,,,,,,,,-0.1539608602665332
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,4,ordinal_kappa_3,ae5eda1e4664e699,standard,23,14.91586791416336,2.158555151569483,0.0616769442085514,34.99776422565047,1.5440403010509332,28.28951710213201,-14.356015298925517,2.874314698400577,0.0,3.0,3.0,,,51000.0,,23,137985,38,0.0212383791804313,0.0229470767080783,0.0239394735544919,0.1511265919430267,0.1543599112366616,0.0833637714385986,9.2158842086792,0.0083505129441618,8.286240231012926,,,,,,,,,,,,,,,,,,,,-0.1543599112366616
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,0,ordinal_kappa_10,ae5eda1e4664e699,standard,23,10.067314600691615,3.31321968844692,0.0616265139248051,53.762893232766864,1.730482632092187,53.80085534193532,-14.356015398242638,9.513869647265896,0.0,10.0,9.999999999999998,,,51000.0,,23,137985,39,0.0206474810838699,0.0227750148624181,0.0232775080949068,0.1505589444280923,0.1522107921554631,0.0902148559689521,9.530267715454102,0.0083615174517035,8.750134678091854,,,,,,,,,,,,,,,,,,,,-0.1522107921554631
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,1,ordinal_kappa_10,ae5eda1e4664e699,standard,23,10.067314600691615,3.31321968844692,0.0616265139248051,53.762893232766864,1.730482632092187,53.80085534193532,-14.356015398242638,9.513869647265896,0.0,10.0,9.999999999999998,,,51000.0,,23,137985,40,0.0205289404839277,0.0235834196209907,0.0237294659018516,0.1532076985744863,0.1536813625468527,0.1041874065995216,9.450721740722656,0.008295489475131,8.511419421993196,,,,,,,,,,,,,,,,,,,,-0.1536813625468527
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,2,ordinal_kappa_10,ae5eda1e4664e699,standard,23,10.067314600691615,3.31321968844692,0.0616265139248051,53.762893232766864,1.730482632092187,53.80085534193532,-14.356015398242638,9.513869647265896,0.0,10.0,9.999999999999998,,,51000.0,,23,137985,34,0.0209036357700824,0.0234361737966537,0.0239980686455965,0.152728667936687,0.1545486959578053,0.0950773581862449,9.544987678527832,0.008322475478053,8.017454982968047,,,,,,,,,,,,,,,,,,,,-0.1545486959578053
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,3,ordinal_kappa_10,ae5eda1e4664e699,standard,23,10.067314600691615,3.31321968844692,0.0616265139248051,53.762893232766864,1.730482632092187,53.80085534193532,-14.356015398242638,9.513869647265896,0.0,10.0,9.999999999999998,,,51000.0,,23,137985,36,0.0214397516101598,0.0234608948230743,0.0241506285965442,0.1528091976503995,0.1550391734997136,0.073983795940876,9.502361297607422,0.0082912063226103,8.254738884977996,,,,,,,,,,,,,,,,,,,,-0.1550391734997136
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,4,ordinal_kappa_10,ae5eda1e4664e699,standard,23,10.067314600691615,3.31321968844692,0.0616265139248051,53.762893232766864,1.730482632092187,53.80085534193532,-14.356015398242638,9.513869647265896,0.0,10.0,9.999999999999998,,,51000.0,,23,137985,35,0.0212317574769258,0.0231598019599914,0.0239913538098335,0.1518254626041564,0.1545270806349812,0.0915244221687316,9.48959255218506,0.0083508361130952,7.997110727941617,,,,,,,,,,,,,,,,,,,,-0.1545270806349812
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,0,ordinal_kappa_30,ae5eda1e4664e699,standard,23,6.940791567211247,5.718278710497315,0.0614630879644053,93.03598143016993,1.9686509433326709,123.98203537656214,-14.356015455458994,28.510305570188905,0.0,30.0,29.99999999999997,,,51000.0,,23,137985,39,0.0213691405951976,0.0233182664960622,0.0242498628795146,0.1523439924941865,0.1553573677017263,0.1107159629464149,9.754569053649902,0.0083617195487022,7.913481057854369,,,,,,,,,,,,,,,,,,,,-0.1553573677017263
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,1,ordinal_kappa_30,ae5eda1e4664e699,standard,23,6.940791567211247,5.718278710497315,0.0614630879644053,93.03598143016993,1.9686509433326709,123.98203537656214,-14.356015455458994,28.510305570188905,0.0,30.0,29.99999999999997,,,51000.0,,23,137985,35,0.0209791604429483,0.0235974993556737,0.0236527286469936,0.1532534267264855,0.153432667405502,0.1306090950965881,9.602447509765623,0.0082965735346078,7.895425366004929,,,,,,,,,,,,,,,,,,,,-0.153432667405502
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,2,ordinal_kappa_30,ae5eda1e4664e699,standard,23,6.940791567211247,5.718278710497315,0.0614630879644053,93.03598143016993,1.9686509433326709,123.98203537656214,-14.356015455458994,28.510305570188905,0.0,30.0,29.99999999999997,,,51000.0,,23,137985,34,0.0210833232849836,0.0238958243280649,0.0242504980415105,0.1542191143161204,0.1553594043586912,0.1152973920106887,9.797500610351562,0.0083222761750221,7.875838074833155,,,,,,,,,,,,,,,,,,,,-0.1553594043586912
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,3,ordinal_kappa_30,ae5eda1e4664e699,standard,23,6.940791567211247,5.718278710497315,0.0614630879644053,93.03598143016993,1.9686509433326709,123.98203537656214,-14.356015455458994,28.510305570188905,0.0,30.0,29.99999999999997,,,51000.0,,23,137985,28,0.0220482144504785,0.0249452926218509,0.02478838711977,0.1575692663622137,0.1570729315732677,0.0942618176341056,9.68023681640625,0.0082917986437678,6.954447930911556,,,,,,,,,,,,,,,,,,,,-0.1570729315732677
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,4,ordinal_kappa_30,ae5eda1e4664e699,standard,23,6.940791567211247,5.718278710497315,0.0614630879644053,93.03598143016993,1.9686509433326709,123.98203537656214,-14.356015455458994,28.510305570188905,0.0,30.0,29.99999999999997,,,51000.0,,23,137985,35,0.0213064365088939,0.0239596422761678,0.0244986340403556,0.1544249207323353,0.1561522139640612,0.1165333837270736,9.680313110351562,0.0083516733720898,7.909153650980443,,,,,,,,,,,,,,,,,,,,-0.1561522139640612
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,0,ordinal_kappa_100,ae5eda1e4664e699,standard,23,5.137140152123971,10.43018643561273,0.0605616297307903,172.2243354740813,2.236094517706396,357.1153742857739,-14.35601456892418,95.00882263013874,0.0,100.0,99.9999999999998,,,51000.0,,23,137985,40,0.0203540436923503,0.0230637919157743,0.0233047939836978,0.1515104348834102,0.152299973944749,0.1763919442892074,10.228129386901855,0.0083621488884091,8.34740910702385,,,,,,,,,,,,,,,,,,,,-0.152299973944749
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,1,ordinal_kappa_100,ae5eda1e4664e699,standard,23,5.137140152123971,10.43018643561273,0.0605616297307903,172.2243354740813,2.236094517706396,357.1153742857739,-14.35601456892418,95.00882263013874,0.0,100.0,99.9999999999998,,,51000.0,,23,137985,25,0.0225922334939241,0.0245054941624403,0.0252486430108547,0.156174067144633,0.1585244436126212,0.2124158889055252,10.023775100708008,0.0082966741174459,6.349132061004639,,,,,,,,,,,,,,,,,,,,-0.1585244436126212
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,2,ordinal_kappa_100,ae5eda1e4664e699,standard,23,5.137140152123971,10.43018643561273,0.0605616297307903,172.2243354740813,2.236094517706396,357.1153742857739,-14.35601456892418,95.00882263013874,0.0,100.0,99.9999999999998,,,51000.0,,23,137985,24,0.023048810660839,0.0253836102783679,0.0259464085102081,0.1589475776797062,0.1606999797699257,0.1825454235076904,10.034310340881348,0.0083231627941131,6.6851733680814505,,,,,,,,,,,,,,,,,,,,-0.1606999797699257
