experiment,intervention_class,dataset,task,model,optimizer,weight_decay,seed,representation,split_fingerprint,regularizer,rank,effective_rank,sigma_max,sigma_min_nonzero,condition_number,log_condition_number,trace_cov,logdet_nonzero_cov,max_variance,min_nonzero_variance,target_kappa,realized_block_kappa_mean,realized_block_kappa_max,block_ranks,transform_seed,global_scale_control,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds
invariant_regularizer,B,adult,binclass,mlp,AdamW,0.0001,4,numeric_kappa_30_invariant,cf26f38091e76190,invariant,183,38.38797303274072,5.756748977703918,0.006246560821558234,921.5869567516467,2.9645363195395626,524.1907666641388,-431.99638912977457,27.74782314006987,0.0,30.0,29.999999999999996,30.000000000000025,32;32;11;3;2;16,31000,geometric_mean_singular_value_1,196,182273,4,0.2907148393372668,0.31838442663584593,0.3142263364111699,0.8473821587594043,0.8532031202014618,0.07056216895580292,11.000783920288086,0.024035001173615456,2.2608888300601393
invariant_regularizer,B,adult,binclass,mlp,AdamW,0.0001,0,numeric_kappa_300_standard,cf26f38091e76190,standard,183,22.555903247390987,17.908907063806517,0.006077182324270527,2946.909621632293,3.4693668167361613,3569.9371757525705,-427.5733325020782,277.4534292333936,0.0,300.0,300.0000000000023,300.00000000000836,32;32;11;3;2;16,31000,geometric_mean_singular_value_1,196,182273,6,0.2798343890896877,0.3306777996768342,0.32233535624775467,0.8400122831260556,0.8476752042257847,0.15428772568702698,13.125779151916504,0.02411053329706192,2.701260799076408
invariant_regularizer,B,adult,binclass,mlp,AdamW,0.0001,1,numeric_kappa_300_standard,cf26f38091e76190,standard,183,22.555903247390987,17.908907063806517,0.006077182324270527,2946.909621632293,3.4693668167361613,3569.9371757525705,-427.5733325020782,277.4534292333936,0.0,300.0,300.0000000000023,300.00000000000836,32;32;11;3;2;16,31000,geometric_mean_singular_value_1,196,182273,6,0.282900236822203,0.32822359234062487,0.3236598570299847,0.8436972209427299,0.8484122596892083,0.13622067868709564,13.166930198669434,0.02404877357184887,2.646062753163278
invariant_regularizer,B,adult,binclass,mlp,AdamW,0.0001,2,numeric_kappa_300_standard,cf26f38091e76190,standard,183,22.555903247390987,17.908907063806517,0.006077182324270527,2946.909621632293,3.4693668167361613,3569.9371757525705,-427.5733325020782,277.4534292333936,0.0,300.0,300.0000000000023,300.00000000000836,32;32;11;3;2;16,31000,geometric_mean_singular_value_1,196,182273,7,0.2734138306896042,0.3253117833348227,0.324724759611452,0.846307385229541,0.8483508384005897,0.1589639037847519,13.803548812866211,0.024156225845217705,2.725157236913219
invariant_regularizer,B,adult,binclass,mlp,AdamW,0.0001,3,numeric_kappa_300_standard,cf26f38091e76190,standard,183,22.555903247390987,17.908907063806517,0.006077182324270527,2946.909621632293,3.4693668167361613,3569.9371757525705,-427.5733325020782,277.4534292333936,0.0,300.0,300.0000000000023,300.00000000000836,32;32;11;3;2;16,31000,geometric_mean_singular_value_1,196,182273,6,0.27661498569138954,0.32956843443877964,0.32051029879074855,0.8444649163212038,0.8493335790184878,0.14194625616073608,13.271665573120117,0.024031495675444603,2.5836961700115353
invariant_regularizer,B,adult,binclass,mlp,AdamW,0.0001,4,numeric_kappa_300_standard,cf26f38091e76190,standard,183,22.555903247390987,17.908907063806517,0.006077182324270527,2946.909621632293,3.4693668167361613,3569.9371757525705,-427.5733325020782,277.4534292333936,0.0,300.0,300.0000000000023,300.00000000000836,32;32;11;3;2;16,31000,geometric_mean_singular_value_1,196,182273,6,0.27911424923136946,0.3305665309949764,0.3229751177944663,0.8435436818670352,0.8506848473680978,0.1441042423248291,13.329116821289062,0.024064555764198303,2.570665552979335
invariant_regularizer,B,adult,binclass,mlp,AdamW,0.0001,0,numeric_kappa_300_no_first_wd,cf26f38091e76190,no_first_wd,183,22.555903247390987,17.908907063806517,0.006077182324270527,2946.909621632293,3.4693668167361613,3569.9371757525705,-427.5733325020782,277.4534292333936,0.0,300.0,300.0000000000023,300.00000000000836,32;32;11;3;2;16,31000,geometric_mean_singular_value_1,196,182273,6,0.2798338421264885,0.3306777839702479,0.32233538119366817,0.8400122831260556,0.8476752042257847,0.15428772568702698,13.126130104064941,0.02411053329706192,2.667629048926756
invariant_regularizer,B,adult,binclass,mlp,AdamW,0.0001,1,numeric_kappa_300_no_first_wd,cf26f38091e76190,no_first_wd,183,22.555903247390987,17.908907063806517,0.006077182324270527,2946.909621632293,3.4693668167361613,3569.9371757525705,-427.5733325020782,277.4534292333936,0.0,300.0,300.0000000000023,300.00000000000836,32;32;11;3;2;16,31000,geometric_mean_singular_value_1,196,182273,6,0.28289981552922994,0.32822375020712813,0.32365993500857576,0.8436972209427299,0.8484122596892083,0.13622067868709564,13.16728687286377,0.02404877357184887,2.598709236131981
invariant_regularizer,B,adult,binclass,mlp,AdamW,0.0001,2,numeric_kappa_300_no_first_wd,cf26f38091e76190,no_first_wd,183,22.555903247390987,17.908907063806517,0.006077182324270527,2946.909621632293,3.4693668167361613,3569.9371757525705,-427.5733325020782,277.4534292333936,0.0,300.0,300.0000000000023,300.00000000000836,32;32;11;3;2;16,31000,geometric_mean_singular_value_1,196,182273,7,0.2734130752272489,0.3253118275956031,0.32472467859565446,0.846307385229541,0.8483508384005897,0.1589639037847519,13.803969383239746,0.024156225845217705,2.6880980650894344
invariant_regularizer,B,adult,binclass,mlp,AdamW,0.0001,3,numeric_kappa_300_no_first_wd,cf26f38091e76190,no_first_wd,183,22.555903247390987,17.908907063806517,0.006077182324270527,2946.909621632293,3.4693668167361613,3569.9371757525705,-427.5733325020782,277.4534292333936,0.0,300.0,300.0000000000023,300.00000000000836,32;32;11;3;2;16,31000,geometric_mean_singular_value_1,196,182273,6,0.2766145172140251,0.32956851247462715,0.32051029469896997,0.8444649163212038,0.8493335790184878,0.14194625616073608,13.27202320098877,0.024031493812799454,2.4210999601054937
invariant_regularizer,B,adult,binclass,mlp,AdamW,0.0001,4,numeric_kappa_300_no_first_wd,cf26f38091e76190,no_first_wd,183,22.555903247390987,17.908907063806517,0.006077182324270527,2946.909621632293,3.4693668167361613,3569.9371757525705,-427.5733325020782,277.4534292333936,0.0,300.0,300.0000000000023,300.00000000000836,32;32;11;3;2;16,31000,geometric_mean_singular_value_1,196,182273,6,0.2791138129843178,0.33056681673093363,0.3229752947134402,0.8435436818670352,0.8506848473680978,0.1441042423248291,13.329475402832031,0.024064557626843452,2.0397307509556413
invariant_regularizer,B,adult,binclass,mlp,AdamW,0.0001,0,numeric_kappa_300_invariant,cf26f38091e76190,invariant,183,22.555903247390987,17.908907063806517,0.006077182324270527,2946.909621632293,3.4693668167361613,3569.9371757525705,-427.5733325020782,277.4534292333936,0.0,300.0,300.0000000000023,300.00000000000836,32;32;11;3;2;16,31000,geometric_mean_singular_value_1,196,182273,8,0.26757234726849155,0.3305719699056527,0.3240817423972598,0.8453861507753724,0.8484122596892083,0.1542854607105255,14.10956859588623,0.024110203608870506,2.4501627809368074
invariant_regularizer,B,adult,binclass,mlp,AdamW,0.0001,1,numeric_kappa_300_invariant,cf26f38091e76190,invariant,183,22.555903247390987,17.908907063806517,0.006077182324270527,2946.909621632293,3.4693668167361613,3569.9371757525705,-427.5733325020782,277.4534292333936,0.0,300.0,300.0000000000023,300.00000000000836,32;32;11;3;2;16,31000,geometric_mean_singular_value_1,196,182273,6,0.2829845360844173,0.3281297913274689,0.3235685102121433,0.8438507600184247,0.8487807874209201,0.1362205594778061,13.153465270996094,0.02404865063726902,2.142514925915748
invariant_regularizer,B,adult,binclass,mlp,AdamW,0.0001,2,numeric_kappa_300_invariant,cf26f38091e76190,invariant,183,22.555903247390987,17.908907063806517,0.006077182324270527,2946.909621632293,3.4693668167361613,3569.9371757525705,-427.5733325020782,277.4534292333936,0.0,300.0,300.0000000000023,300.00000000000836,32;32;11;3;2;16,31000,geometric_mean_singular_value_1,196,182273,7,0.27352953189576457,0.3252499362440545,0.3246591584831546,0.846307385229541,0.8481665745347338,0.1589692085981369,13.7877779006958,0.02415608987212181,2.27360343397595
invariant_regularizer,B,adult,binclass,mlp,AdamW,0.0001,3,numeric_kappa_300_invariant,cf26f38091e76190,invariant,183,22.555903247390987,17.908907063806517,0.006077182324270527,2946.909621632293,3.4693668167361613,3569.9371757525705,-427.5733325020782,277.4534292333936,0.0,300.0,300.0000000000023,300.00000000000836,32;32;11;3;2;16,31000,geometric_mean_singular_value_1,196,182273,6,0.2766163432572188,0.3294475744491851,0.3203931984280298,0.8447719944725933,0.8494564215957251,0.14194777607917786,13.257180213928223,0.02403133735060692,2.121412141015753
invariant_regularizer,B,adult,binclass,mlp,AdamW,0.0001,4,numeric_kappa_300_invariant,cf26f38091e76190,invariant,183,22.555903247390987,17.908907063806517,0.006077182324270527,2946.909621632293,3.4693668167361613,3569.9371757525705,-427.5733325020782,277.4534292333936,0.0,300.0,300.0000000000023,300.00000000000836,32;32;11;3;2;16,31000,geometric_mean_singular_value_1,196,182273,6,0.2790300499737172,0.3303114956059037,0.3227920366683095,0.8433901427913404,0.8506234260794792,0.14408615231513977,13.314273834228516,0.02406453713774681,2.1169766599778086
invariant_regularizer,B,adult,binclass,mlp,AdamW,0.0001,0,numeric_kappa_3000_standard,cf26f38091e76190,standard,183,16.53962398389746,56.50438312295927,0.0021557436886474202,26211.085956332707,4.4184850146540695,29219.676716373666,-421.93545341974334,2774.531832442448,0.0,3000.0,3000.000000000189,3000.0000000006694,32;32;11;3;2;16,31000,geometric_mean_singular_value_1,196,182273,10,0.2791469114711692,0.3334407100660458,0.3327458318801382,0.8415476738830032,0.8460782507217002,0.5126263499259949,19.71986198425293,0.02410826086997986,2.6653042710386217
