experiment,intervention_class,dataset,task,model,optimizer,weight_decay,seed,representation,split_fingerprint,regularizer,rank,effective_rank,sigma_max,sigma_min_nonzero,condition_number,log_condition_number,trace_cov,logdet_nonzero_cov,max_variance,min_nonzero_variance,target_kappa,phase,synthetic_control,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds
cyclic_geometry,A,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,0,cyclic_kappa_3,synthetic-2026,standard,23,18.94417662917518,1.7320508075688796,0.5773502691896257,3.0000000000000044,0.4771212547196631,28.3892078132091,2.5979218776228663e-14,1.7827972544328474,0.0,3.0,nan,True,23,137985,6,0.3261354863643646,0.31114643812179565,0.32839199900627136,0.6863320992106026,0.7050959005858601,0.07872274518013,9.172600746154785,0.00836123526096344,1.0698551919776946
cyclic_geometry,A,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,1,cyclic_kappa_3,synthetic-2026,standard,23,18.94417662917518,1.7320508075688796,0.5773502691896257,3.0000000000000044,0.4771212547196631,28.3892078132091,2.5979218776228663e-14,1.7827972544328474,0.0,3.0,nan,True,23,137985,6,0.3248109817504883,0.3106194734573364,0.3262229263782501,0.6857506715989246,0.7027634429973375,0.07519500702619553,9.242349624633789,0.008296419866383076,1.0314350868575275
cyclic_geometry,A,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,2,cyclic_kappa_3,synthetic-2026,standard,23,18.94417662917518,1.7320508075688796,0.5773502691896257,3.0000000000000044,0.4771212547196631,28.3892078132091,2.5979218776228663e-14,1.7827972544328474,0.0,3.0,nan,True,23,137985,13,0.3256472647190094,0.31059250235557556,0.32754936814308167,0.6857208961687604,0.7041906835057716,0.0734136700630188,9.204532623291016,0.008322526700794697,1.5075879408977926
cyclic_geometry,A,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,3,cyclic_kappa_3,synthetic-2026,standard,23,18.94417662917518,1.7320508075688796,0.5773502691896257,3.0000000000000044,0.4771212547196631,28.3892078132091,2.5979218776228663e-14,1.7827972544328474,0.0,3.0,nan,True,23,137985,4,0.3253176808357239,0.3106157183647156,0.3266810178756714,0.6857465646430398,0.7032566443959922,0.0663333386182785,9.272416114807129,0.008292211219668388,0.8716320190578699
cyclic_geometry,A,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,4,cyclic_kappa_3,synthetic-2026,standard,23,18.94417662917518,1.7320508075688796,0.5773502691896257,3.0000000000000044,0.4771212547196631,28.3892078132091,2.5979218776228663e-14,1.7827972544328474,0.0,3.0,nan,True,23,137985,8,0.3265855014324188,0.31089046597480774,0.3284268081188202,0.6860497459935289,0.7051333032198102,0.07006257027387619,9.17527961730957,0.00835076067596674,1.0911937670316547
cyclic_geometry,A,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,0,cyclic_kappa_10,synthetic-2026,standard,23,12.405884967120118,3.162277660168381,0.316227766016838,10.000000000000004,1.0000000000000002,52.517236976226584,1.5987211554602254e-14,4.27189771261645,0.0,10.0,nan,True,23,137985,14,0.3258097767829895,0.3103608787059784,0.32773664593696594,0.6854651648264394,0.7043919976826203,0.13369832932949066,9.182778358459473,0.008362382650375366,1.8459048010408878
cyclic_geometry,A,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,1,cyclic_kappa_10,synthetic-2026,standard,23,12.405884967120118,3.162277660168381,0.316227766016838,10.000000000000004,1.0000000000000002,52.517236976226584,1.5987211554602254e-14,4.27189771261645,0.0,10.0,nan,True,23,137985,6,0.32497236132621765,0.31124475598335266,0.3270958662033081,0.6864405668490576,0.7037030558329604,0.12470674514770508,9.259245872497559,0.008296744897961617,1.1071806701365858
cyclic_geometry,A,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,2,cyclic_kappa_10,synthetic-2026,standard,23,12.405884967120118,3.162277660168381,0.316227766016838,10.000000000000004,1.0000000000000002,52.517236976226584,1.5987211554602254e-14,4.27189771261645,0.0,10.0,nan,True,23,137985,7,0.3281899690628052,0.31182146072387695,0.3293572664260864,0.6870761916107142,0.7061314401767902,0.12140651047229767,9.244970321655273,0.008322936482727528,1.07435875502415
cyclic_geometry,A,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,3,cyclic_kappa_10,synthetic-2026,standard,23,12.405884967120118,3.162277660168381,0.316227766016838,10.000000000000004,1.0000000000000002,52.517236976226584,1.5987211554602254e-14,4.27189771261645,0.0,10.0,nan,True,23,137985,4,0.3260241448879242,0.3108745217323303,0.3271215558052063,0.686032144754023,0.7037307044466843,0.10782270133495331,9.28813362121582,0.008292978629469872,0.7696540928445756
cyclic_geometry,A,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,4,cyclic_kappa_10,synthetic-2026,standard,23,12.405884967120118,3.162277660168381,0.316227766016838,10.000000000000004,1.0000000000000002,52.517236976226584,1.5987211554602254e-14,4.27189771261645,0.0,10.0,nan,True,23,137985,10,0.32481932640075684,0.31071916222572327,0.3281477093696594,0.6858606793458364,0.7048335687787244,0.11948876082897186,9.187780380249023,0.008351622149348259,1.2816699030809104
cyclic_geometry,A,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,0,cyclic_kappa_30,synthetic-2026,standard,23,8.768106923216115,5.477225575051666,0.18257418583506144,29.999999999999027,1.4771212547196484,112.70442872327843,1.1679546219056647e-13,10.505032094582345,0.0,30.0,nan,True,23,137985,6,0.32578206062316895,0.3110555112361908,0.32860708236694336,0.6862318454839169,0.7053267701773791,0.24034491181373596,9.199044227600098,0.00836265180259943,0.9919440459925681
cyclic_geometry,A,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,1,cyclic_kappa_30,synthetic-2026,standard,23,8.768106923216115,5.477225575051666,0.18257418583506144,29.999999999999027,1.4771212547196484,112.70442872327843,1.1679546219056647e-13,10.505032094582345,0.0,30.0,nan,True,23,137985,5,0.3263604938983917,0.31154513359069824,0.3288024365901947,0.6867716901672622,0.7055363716044951,0.2212824821472168,9.254045486450195,0.008296966552734375,0.9118681589607149
cyclic_geometry,A,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,2,cyclic_kappa_30,synthetic-2026,standard,23,8.768106923216115,5.477225575051666,0.18257418583506144,29.999999999999027,1.4771212547196484,112.70442872327843,1.1679546219056647e-13,10.505032094582345,0.0,30.0,nan,True,23,137985,11,0.3255215883255005,0.3115687668323517,0.3277524411678314,0.6867977253340314,0.7044089388756447,0.21290862560272217,9.227495193481445,0.008323376066982746,1.3079684861004353
cyclic_geometry,A,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,3,cyclic_kappa_30,synthetic-2026,standard,23,8.768106923216115,5.477225575051666,0.18257418583506144,29.999999999999027,1.4771212547196484,112.70442872327843,1.1679546219056647e-13,10.505032094582345,0.0,30.0,nan,True,23,137985,10,0.3263905346393585,0.3111895024776459,0.3286743462085724,0.6863796225572685,0.7053989352593533,0.17661769688129425,9.265069007873535,0.008292801678180695,1.2312192891258746
cyclic_geometry,A,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,4,cyclic_kappa_30,synthetic-2026,standard,23,8.768106923216115,5.477225575051666,0.18257418583506144,29.999999999999027,1.4771212547196484,112.70442872327843,1.1679546219056647e-13,10.505032094582345,0.0,30.0,nan,True,23,137985,10,0.3250882029533386,0.31076470017433167,0.32802504301071167,0.6859109895554241,0.704701852836422,0.21883971989154816,9.183493614196777,0.008352277800440788,1.245307588018477
cyclic_geometry,A,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,0,cyclic_kappa_100,synthetic-2026,standard,23,6.535751422372046,10.000000000000005,0.10000000000003723,99.99999999996282,1.9999999999998386,292.3213473967278,1.0578204978628492e-12,29.574732339995958,0.0,100.0,nan,True,23,137985,6,0.3260384500026703,0.31197163462638855,0.3290826976299286,0.6872416432620696,0.7058369861075562,0.47523826360702515,9.165183067321777,0.008362852968275547,0.8664476789999753
cyclic_geometry,A,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,1,cyclic_kappa_100,synthetic-2026,standard,23,6.535751422372046,10.000000000000005,0.10000000000003723,99.99999999996282,1.9999999999998386,292.3213473967278,1.0578204978628492e-12,29.574732339995958,0.0,100.0,nan,True,23,137985,3,0.32877442240715027,0.3127610385417938,0.32919368147850037,0.6881105577856772,0.7059560144897148,0.43874722719192505,9.241827011108398,0.008297181688249111,0.7499131229706109
cyclic_geometry,A,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,2,cyclic_kappa_100,synthetic-2026,standard,23,6.535751422372046,10.000000000000005,0.10000000000003723,99.99999999996282,1.9999999999998386,292.3213473967278,1.0578204978628492e-12,29.574732339995958,0.0,100.0,nan,True,23,137985,26,0.32466092705726624,0.31044498085975647,0.3263983428478241,0.685558011364833,0.7029523629680341,0.4137606918811798,9.136784553527832,0.008323682472109795,2.370537712937221
cyclic_geometry,A,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,3,cyclic_kappa_100,synthetic-2026,standard,23,6.535751422372046,10.000000000000005,0.10000000000003723,99.99999999996282,1.9999999999998386,292.3213473967278,1.0578204978628492e-12,29.574732339995958,0.0,100.0,nan,True,23,137985,10,0.32768359780311584,0.31237250566482544,0.33014050126075745,0.6876829943426799,0.7069705059317357,0.30868276953697205,9.230241775512695,0.008293257094919682,1.2429839929100126
cyclic_geometry,A,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,4,cyclic_kappa_100,synthetic-2026,standard,23,6.535751422372046,10.000000000000005,0.10000000000003723,99.99999999996282,1.9999999999998386,292.3213473967278,1.0578204978628492e-12,29.574732339995958,0.0,100.0,nan,True,23,137985,10,0.3258034288883209,0.3105583190917969,0.328609824180603,0.6856832001808186,0.7053297037172968,0.44182607531547546,9.146459579467773,0.008352212607860565,1.1409523519687355
cyclic_geometry,A,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,0,cyclic_kappa_300,synthetic-2026,standard,23,5.300537930936384,17.32050807568878,0.05773502691889021,300.0000000003762,2.477121254720207,741.4639547332907,-8.197886813832156e-13,77.80898636644707,0.0,300.0,nan,True,23,137985,14,0.3268624246120453,0.3122340440750122,0.3295500576496124,0.687530596943958,0.7063380347254906,0.8885529637336731,9.099871635437012,0.008362915366888046,1.617289568996057
