stage,source,task,outer_state_split,inner_fold,base_predictor,geometry_metric,operator,operator_hyperparameters,sample_size_condition,seed,status
retrospective,STRING_BENCHMARK,employee_salaries,2,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,rbf_double,frozen_geometry_only,full,task_split_2,complete
retrospective,STRING_BENCHMARK,employee_salaries,2,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,kernel_ridge,frozen_geometry_only,full,task_split_2,complete
retrospective,STRING_BENCHMARK,employee_salaries,2,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,harmonic,frozen_geometry_only,full,task_split_2,complete
retrospective,STRING_BENCHMARK,employee_salaries,3,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,knn_1,frozen_geometry_only,full,task_split_3,complete
retrospective,STRING_BENCHMARK,employee_salaries,3,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,knn_3,frozen_geometry_only,full,task_split_3,complete
retrospective,STRING_BENCHMARK,employee_salaries,3,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,knn_5,frozen_geometry_only,full,task_split_3,complete
retrospective,STRING_BENCHMARK,employee_salaries,3,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,knn_10,frozen_geometry_only,full,task_split_3,complete
retrospective,STRING_BENCHMARK,employee_salaries,3,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,rbf_half,frozen_geometry_only,full,task_split_3,complete
retrospective,STRING_BENCHMARK,employee_salaries,3,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,rbf,frozen_geometry_only,full,task_split_3,complete
retrospective,STRING_BENCHMARK,employee_salaries,3,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,rbf_double,frozen_geometry_only,full,task_split_3,complete
retrospective,STRING_BENCHMARK,employee_salaries,3,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,kernel_ridge,frozen_geometry_only,full,task_split_3,complete
retrospective,STRING_BENCHMARK,employee_salaries,3,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,harmonic,frozen_geometry_only,full,task_split_3,complete
retrospective,STRING_BENCHMARK,employee_salaries,4,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,knn_1,frozen_geometry_only,full,task_split_4,complete
retrospective,STRING_BENCHMARK,employee_salaries,4,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,knn_3,frozen_geometry_only,full,task_split_4,complete
retrospective,STRING_BENCHMARK,employee_salaries,4,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,knn_5,frozen_geometry_only,full,task_split_4,complete
retrospective,STRING_BENCHMARK,employee_salaries,4,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,knn_10,frozen_geometry_only,full,task_split_4,complete
retrospective,STRING_BENCHMARK,employee_salaries,4,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,rbf_half,frozen_geometry_only,full,task_split_4,complete
retrospective,STRING_BENCHMARK,employee_salaries,4,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,rbf,frozen_geometry_only,full,task_split_4,complete
retrospective,STRING_BENCHMARK,employee_salaries,4,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,rbf_double,frozen_geometry_only,full,task_split_4,complete
retrospective,STRING_BENCHMARK,employee_salaries,4,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,kernel_ridge,frozen_geometry_only,full,task_split_4,complete
retrospective,STRING_BENCHMARK,employee_salaries,4,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,harmonic,frozen_geometry_only,full,task_split_4,complete
retrospective,STRING_BENCHMARK,medical_charges,0,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,knn_1,frozen_geometry_only,full,task_split_0,complete
retrospective,STRING_BENCHMARK,medical_charges,0,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,knn_3,frozen_geometry_only,full,task_split_0,complete
retrospective,STRING_BENCHMARK,medical_charges,0,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,knn_5,frozen_geometry_only,full,task_split_0,complete
retrospective,STRING_BENCHMARK,medical_charges,0,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,knn_10,frozen_geometry_only,full,task_split_0,complete
retrospective,STRING_BENCHMARK,medical_charges,0,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,rbf_half,frozen_geometry_only,full,task_split_0,complete
retrospective,STRING_BENCHMARK,medical_charges,0,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,rbf,frozen_geometry_only,full,task_split_0,complete
retrospective,STRING_BENCHMARK,medical_charges,0,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,rbf_double,frozen_geometry_only,full,task_split_0,complete
retrospective,STRING_BENCHMARK,medical_charges,0,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,kernel_ridge,frozen_geometry_only,full,task_split_0,complete
retrospective,STRING_BENCHMARK,medical_charges,0,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,harmonic,frozen_geometry_only,full,task_split_0,complete
retrospective,STRING_BENCHMARK,medical_charges,1,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,knn_1,frozen_geometry_only,full,task_split_1,complete
retrospective,STRING_BENCHMARK,medical_charges,1,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,knn_3,frozen_geometry_only,full,task_split_1,complete
retrospective,STRING_BENCHMARK,medical_charges,1,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,knn_5,frozen_geometry_only,full,task_split_1,complete
retrospective,STRING_BENCHMARK,medical_charges,1,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,knn_10,frozen_geometry_only,full,task_split_1,complete
retrospective,STRING_BENCHMARK,medical_charges,1,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,rbf_half,frozen_geometry_only,full,task_split_1,complete
retrospective,STRING_BENCHMARK,medical_charges,1,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,rbf,frozen_geometry_only,full,task_split_1,complete
retrospective,STRING_BENCHMARK,medical_charges,1,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,rbf_double,frozen_geometry_only,full,task_split_1,complete
retrospective,STRING_BENCHMARK,medical_charges,1,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,kernel_ridge,frozen_geometry_only,full,task_split_1,complete
retrospective,STRING_BENCHMARK,medical_charges,1,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,harmonic,frozen_geometry_only,full,task_split_1,complete
retrospective,STRING_BENCHMARK,medical_charges,2,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,knn_1,frozen_geometry_only,full,task_split_2,complete
retrospective,STRING_BENCHMARK,medical_charges,2,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,knn_3,frozen_geometry_only,full,task_split_2,complete
retrospective,STRING_BENCHMARK,medical_charges,2,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,knn_5,frozen_geometry_only,full,task_split_2,complete
retrospective,STRING_BENCHMARK,medical_charges,2,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,knn_10,frozen_geometry_only,full,task_split_2,complete
retrospective,STRING_BENCHMARK,medical_charges,2,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,rbf_half,frozen_geometry_only,full,task_split_2,complete
retrospective,STRING_BENCHMARK,medical_charges,2,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,rbf,frozen_geometry_only,full,task_split_2,complete
retrospective,STRING_BENCHMARK,medical_charges,2,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,rbf_double,frozen_geometry_only,full,task_split_2,complete
retrospective,STRING_BENCHMARK,medical_charges,2,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,kernel_ridge,frozen_geometry_only,full,task_split_2,complete
retrospective,STRING_BENCHMARK,medical_charges,2,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,harmonic,frozen_geometry_only,full,task_split_2,complete
retrospective,STRING_BENCHMARK,medical_charges,3,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,knn_1,frozen_geometry_only,full,task_split_3,complete
retrospective,STRING_BENCHMARK,medical_charges,3,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,knn_3,frozen_geometry_only,full,task_split_3,complete
retrospective,STRING_BENCHMARK,medical_charges,3,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,knn_5,frozen_geometry_only,full,task_split_3,complete
retrospective,STRING_BENCHMARK,medical_charges,3,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,knn_10,frozen_geometry_only,full,task_split_3,complete
retrospective,STRING_BENCHMARK,medical_charges,3,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,rbf_half,frozen_geometry_only,full,task_split_3,complete
retrospective,STRING_BENCHMARK,medical_charges,3,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,rbf,frozen_geometry_only,full,task_split_3,complete
retrospective,STRING_BENCHMARK,medical_charges,3,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,rbf_double,frozen_geometry_only,full,task_split_3,complete
retrospective,STRING_BENCHMARK,medical_charges,3,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,kernel_ridge,frozen_geometry_only,full,task_split_3,complete
retrospective,STRING_BENCHMARK,medical_charges,3,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,harmonic,frozen_geometry_only,full,task_split_3,complete
retrospective,STRING_BENCHMARK,medical_charges,4,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,knn_1,frozen_geometry_only,full,task_split_4,complete
retrospective,STRING_BENCHMARK,medical_charges,4,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,knn_3,frozen_geometry_only,full,task_split_4,complete
retrospective,STRING_BENCHMARK,medical_charges,4,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,knn_5,frozen_geometry_only,full,task_split_4,complete
retrospective,STRING_BENCHMARK,medical_charges,4,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,knn_10,frozen_geometry_only,full,task_split_4,complete
retrospective,STRING_BENCHMARK,medical_charges,4,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,rbf_half,frozen_geometry_only,full,task_split_4,complete
retrospective,STRING_BENCHMARK,medical_charges,4,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,rbf,frozen_geometry_only,full,task_split_4,complete
retrospective,STRING_BENCHMARK,medical_charges,4,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,rbf_double,frozen_geometry_only,full,task_split_4,complete
retrospective,STRING_BENCHMARK,medical_charges,4,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,kernel_ridge,frozen_geometry_only,full,task_split_4,complete
retrospective,STRING_BENCHMARK,medical_charges,4,row_oof_3fold,catboost,one minus padded character-trigram Jaccard similarity,harmonic,frozen_geometry_only,full,task_split_4,complete
prospective,NOAA_GHCN,noaa_ghcn_tmax,7601,nested_state_3fold+row_oof_3fold,catboost,frozen_source_metric,knn_3,frozen_geometry_only,full,7601,complete
prospective,NOAA_GHCN,noaa_ghcn_tmax,7601,nested_state_3fold+row_oof_3fold,catboost,frozen_source_metric,rbf,frozen_geometry_only,full,7601,complete
prospective,NOAA_GHCN,noaa_ghcn_tmax,7601,nested_state_3fold+row_oof_3fold,catboost,frozen_source_metric,domain_specific,frozen_geometry_only,full,7601,complete
prospective,NOAA_GHCN,noaa_ghcn_tmax,7602,nested_state_3fold+row_oof_3fold,catboost,frozen_source_metric,knn_3,frozen_geometry_only,full,7602,complete
prospective,NOAA_GHCN,noaa_ghcn_tmax,7602,nested_state_3fold+row_oof_3fold,catboost,frozen_source_metric,rbf,frozen_geometry_only,full,7602,complete
prospective,NOAA_GHCN,noaa_ghcn_tmax,7602,nested_state_3fold+row_oof_3fold,catboost,frozen_source_metric,domain_specific,frozen_geometry_only,full,7602,complete
prospective,NOAA_GHCN,noaa_ghcn_tmax,7603,nested_state_3fold+row_oof_3fold,catboost,frozen_source_metric,knn_3,frozen_geometry_only,full,7603,complete
prospective,NOAA_GHCN,noaa_ghcn_tmax,7603,nested_state_3fold+row_oof_3fold,catboost,frozen_source_metric,rbf,frozen_geometry_only,full,7603,complete
prospective,NOAA_GHCN,noaa_ghcn_tmax,7603,nested_state_3fold+row_oof_3fold,catboost,frozen_source_metric,domain_specific,frozen_geometry_only,full,7603,complete
prospective,UCI_BEIJING_AIR,beijing_pm25,7601,nested_state_3fold+row_oof_3fold,catboost,frozen_source_metric,knn_3,frozen_geometry_only,full,7601,complete
prospective,UCI_BEIJING_AIR,beijing_pm25,7601,nested_state_3fold+row_oof_3fold,catboost,frozen_source_metric,rbf,frozen_geometry_only,full,7601,complete
prospective,UCI_BEIJING_AIR,beijing_pm25,7601,nested_state_3fold+row_oof_3fold,catboost,frozen_source_metric,domain_specific,frozen_geometry_only,full,7601,complete
prospective,UCI_BEIJING_AIR,beijing_pm25,7602,nested_state_3fold+row_oof_3fold,catboost,frozen_source_metric,knn_3,frozen_geometry_only,full,7602,complete
prospective,UCI_BEIJING_AIR,beijing_pm25,7602,nested_state_3fold+row_oof_3fold,catboost,frozen_source_metric,rbf,frozen_geometry_only,full,7602,complete
prospective,UCI_BEIJING_AIR,beijing_pm25,7602,nested_state_3fold+row_oof_3fold,catboost,frozen_source_metric,domain_specific,frozen_geometry_only,full,7602,complete
prospective,UCI_BEIJING_AIR,beijing_pm25,7603,nested_state_3fold+row_oof_3fold,catboost,frozen_source_metric,knn_3,frozen_geometry_only,full,7603,complete
prospective,UCI_BEIJING_AIR,beijing_pm25,7603,nested_state_3fold+row_oof_3fold,catboost,frozen_source_metric,rbf,frozen_geometry_only,full,7603,complete
prospective,UCI_BEIJING_AIR,beijing_pm25,7603,nested_state_3fold+row_oof_3fold,catboost,frozen_source_metric,domain_specific,frozen_geometry_only,full,7603,complete
prospective,CHICAGO_DIVVY,divvy_trip_duration,7601,nested_state_3fold+row_oof_3fold,catboost,frozen_source_metric,knn_3,frozen_geometry_only,full,7601,complete
prospective,CHICAGO_DIVVY,divvy_trip_duration,7601,nested_state_3fold+row_oof_3fold,catboost,frozen_source_metric,rbf,frozen_geometry_only,full,7601,complete
prospective,CHICAGO_DIVVY,divvy_trip_duration,7601,nested_state_3fold+row_oof_3fold,catboost,frozen_source_metric,domain_specific,frozen_geometry_only,full,7601,complete
prospective,CHICAGO_DIVVY,divvy_trip_duration,7602,nested_state_3fold+row_oof_3fold,catboost,frozen_source_metric,knn_3,frozen_geometry_only,full,7602,complete
prospective,CHICAGO_DIVVY,divvy_trip_duration,7602,nested_state_3fold+row_oof_3fold,catboost,frozen_source_metric,rbf,frozen_geometry_only,full,7602,complete
prospective,CHICAGO_DIVVY,divvy_trip_duration,7602,nested_state_3fold+row_oof_3fold,catboost,frozen_source_metric,domain_specific,frozen_geometry_only,full,7602,complete
prospective,CHICAGO_DIVVY,divvy_trip_duration,7603,nested_state_3fold+row_oof_3fold,catboost,frozen_source_metric,knn_3,frozen_geometry_only,full,7603,complete
prospective,CHICAGO_DIVVY,divvy_trip_duration,7603,nested_state_3fold+row_oof_3fold,catboost,frozen_source_metric,rbf,frozen_geometry_only,full,7603,complete
prospective,CHICAGO_DIVVY,divvy_trip_duration,7603,nested_state_3fold+row_oof_3fold,catboost,frozen_source_metric,domain_specific,frozen_geometry_only,full,7603,complete
prospective_gap,official_industry_hierarchy,census_cbp_naics,8801,nested_state_3fold+row_oof_3fold,catboost,NAICS_prefix_tree,knn_3,separately_frozen_geometry_only,full,8801,complete
prospective_gap,official_industry_hierarchy,census_cbp_naics,8801,nested_state_3fold+row_oof_3fold,catboost,NAICS_prefix_tree,rbf,separately_frozen_geometry_only,full,8801,complete
prospective_gap,official_industry_hierarchy,census_cbp_naics,8801,nested_state_3fold+row_oof_3fold,catboost,NAICS_prefix_tree,domain_specific,separately_frozen_geometry_only,full,8801,complete
prospective_gap,official_industry_hierarchy,census_cbp_naics,8802,nested_state_3fold+row_oof_3fold,catboost,NAICS_prefix_tree,knn_3,separately_frozen_geometry_only,full,8802,complete
prospective_gap,official_industry_hierarchy,census_cbp_naics,8802,nested_state_3fold+row_oof_3fold,catboost,NAICS_prefix_tree,rbf,separately_frozen_geometry_only,full,8802,complete
prospective_gap,official_industry_hierarchy,census_cbp_naics,8802,nested_state_3fold+row_oof_3fold,catboost,NAICS_prefix_tree,domain_specific,separately_frozen_geometry_only,full,8802,complete
prospective_gap,official_industry_hierarchy,census_cbp_naics,8803,nested_state_3fold+row_oof_3fold,catboost,NAICS_prefix_tree,knn_3,separately_frozen_geometry_only,full,8803,complete
prospective_gap,official_industry_hierarchy,census_cbp_naics,8803,nested_state_3fold+row_oof_3fold,catboost,NAICS_prefix_tree,rbf,separately_frozen_geometry_only,full,8803,complete
prospective_gap,official_industry_hierarchy,census_cbp_naics,8803,nested_state_3fold+row_oof_3fold,catboost,NAICS_prefix_tree,domain_specific,separately_frozen_geometry_only,full,8803,complete
synthetic,synthetic_circle,exact_identity,0,none,known,circle,knn_1,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,1,none,known,circle,knn_1,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,2,none,known,circle,knn_1,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,3,none,known,circle,knn_1,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,4,none,known,circle,knn_1,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,5,none,known,circle,knn_1,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,6,none,known,circle,knn_1,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,7,none,known,circle,knn_1,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,8,none,known,circle,knn_1,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,9,none,known,circle,knn_1,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,10,none,known,circle,knn_1,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,11,none,known,circle,knn_1,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,12,none,known,circle,knn_1,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,13,none,known,circle,knn_1,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,14,none,known,circle,knn_1,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,15,none,known,circle,knn_1,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,16,none,known,circle,knn_1,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,17,none,known,circle,knn_1,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,18,none,known,circle,knn_1,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,19,none,known,circle,knn_1,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,20,none,known,circle,knn_1,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,21,none,known,circle,knn_1,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,22,none,known,circle,knn_1,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,23,none,known,circle,knn_1,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,24,none,known,circle,knn_1,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,25,none,known,circle,knn_1,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,26,none,known,circle,knn_1,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,27,none,known,circle,knn_1,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,28,none,known,circle,knn_1,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,29,none,known,circle,knn_1,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,30,none,known,circle,knn_1,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,31,none,known,circle,knn_1,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,32,none,known,circle,knn_1,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,33,none,known,circle,knn_1,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,34,none,known,circle,knn_1,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,35,none,known,circle,knn_1,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,36,none,known,circle,knn_3,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,37,none,known,circle,knn_3,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,38,none,known,circle,knn_3,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,39,none,known,circle,knn_3,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,40,none,known,circle,knn_3,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,41,none,known,circle,knn_3,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,42,none,known,circle,knn_3,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,43,none,known,circle,knn_3,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,44,none,known,circle,knn_3,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,45,none,known,circle,knn_3,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,46,none,known,circle,knn_3,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,47,none,known,circle,knn_3,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,48,none,known,circle,knn_3,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,49,none,known,circle,knn_3,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,50,none,known,circle,knn_3,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,51,none,known,circle,knn_3,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,52,none,known,circle,knn_3,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,53,none,known,circle,knn_3,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,54,none,known,circle,knn_3,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,55,none,known,circle,knn_3,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,56,none,known,circle,knn_3,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,57,none,known,circle,knn_3,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,58,none,known,circle,knn_3,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,59,none,known,circle,knn_3,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,60,none,known,circle,knn_3,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,61,none,known,circle,knn_3,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,62,none,known,circle,knn_3,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,63,none,known,circle,knn_3,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,64,none,known,circle,knn_3,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,65,none,known,circle,knn_3,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,66,none,known,circle,knn_3,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,67,none,known,circle,knn_3,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,68,none,known,circle,knn_3,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,69,none,known,circle,knn_3,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,70,none,known,circle,knn_3,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,71,none,known,circle,knn_3,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,72,none,known,circle,knn_5,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,73,none,known,circle,knn_5,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,74,none,known,circle,knn_5,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,75,none,known,circle,knn_5,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,76,none,known,circle,knn_5,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,77,none,known,circle,knn_5,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,78,none,known,circle,knn_5,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,79,none,known,circle,knn_5,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,80,none,known,circle,knn_5,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,81,none,known,circle,knn_5,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,82,none,known,circle,knn_5,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,83,none,known,circle,knn_5,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,84,none,known,circle,knn_5,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,85,none,known,circle,knn_5,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,86,none,known,circle,knn_5,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,87,none,known,circle,knn_5,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,88,none,known,circle,knn_5,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,89,none,known,circle,knn_5,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,90,none,known,circle,knn_5,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,91,none,known,circle,knn_5,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,92,none,known,circle,knn_5,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,93,none,known,circle,knn_5,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,94,none,known,circle,knn_5,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,95,none,known,circle,knn_5,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,96,none,known,circle,knn_5,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,97,none,known,circle,knn_5,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,98,none,known,circle,knn_5,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,99,none,known,circle,knn_5,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,100,none,known,circle,knn_5,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,101,none,known,circle,knn_5,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,102,none,known,circle,knn_5,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,103,none,known,circle,knn_5,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,104,none,known,circle,knn_5,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,105,none,known,circle,knn_5,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,106,none,known,circle,knn_5,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,107,none,known,circle,knn_5,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,108,none,known,circle,knn_10,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,109,none,known,circle,knn_10,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,110,none,known,circle,knn_10,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,111,none,known,circle,knn_10,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,112,none,known,circle,knn_10,frozen,25,20260829,complete
synthetic,synthetic_circle,exact_identity,113,none,known,circle,knn_10,frozen,100,20260829,complete
synthetic,synthetic_circle,exact_identity,114,none,known,circle,knn_10,frozen,5,20260829,complete
synthetic,synthetic_circle,exact_identity,115,none,known,circle,knn_10,frozen,25,20260829,complete
