dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,selected_lr_multiplier,selected_learning_rate,task_error,disagreement,fit_seconds
credit-g,classification,tabm_d,1,AdamW,optimizer_equal_hpo,orthogonal_all__m4,4,False,test,2.0,0.004,0.47408086124954724,0.029656446074508794,0.11786823882721364
credit-g,classification,tabm_d,1,AdamW,optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,2.0,0.004,0.46545259030537534,0.03241399849501751,0.11469025304540992
credit-g,classification,tabm_d,1,AdamW,optimizer_equal_hpo,orthogonal_all__m5,5,False,test,2.0,0.004,0.47660028732620924,0.03426122770306324,0.11469025304540992
credit-g,classification,tabm_d,1,AdamW,optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,2.0,0.004,0.46555519721130667,0.03274436298744264,0.11019489099271595
credit-g,classification,tabm_d,1,AdamW,optimizer_equal_hpo,orthogonal_all__m6,6,False,test,2.0,0.004,0.4808765946969029,0.0359766402305493,0.11019489099271595
credit-g,classification,tabm_d,1,AdamW,optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,2.0,0.004,0.4685174816091376,0.03339191021304591,0.10316537297330797
credit-g,classification,tabm_d,1,AdamW,optimizer_equal_hpo,orthogonal_all__m7,7,False,test,2.0,0.004,0.47760132090956875,0.032576416484063384,0.10316537297330797
credit-g,classification,tabm_d,1,BlockAdam+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,validation,1.0,0.002,0.5086691373927344,0.0,0.12797082611359656
credit-g,classification,tabm_d,1,BlockAdam+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,test,1.0,0.002,0.5081001246900566,0.0,0.12797082611359656
credit-g,classification,tabm_d,1,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,1.0,0.002,0.5088355732245466,0.00043780092732634735,0.10539776599034667
credit-g,classification,tabm_d,1,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,test,1.0,0.002,0.5082180244345399,0.0004679309397082594,0.10539776599034667
credit-g,classification,tabm_d,1,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,1.0,0.002,0.5086629254763012,7.605424601682674e-05,0.14633463602513075
credit-g,classification,tabm_d,1,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,test,1.0,0.002,0.508108431791404,7.26922459739822e-05,0.14633463602513075
credit-g,classification,tabm_d,1,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,1.0,0.002,0.5086627963107959,7.615671899148073e-05,0.13417520094662905
credit-g,classification,tabm_d,1,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m2,2,False,test,1.0,0.002,0.5081082872991005,7.278426656835975e-05,0.13417520094662905
credit-g,classification,tabm_d,1,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,1.0,0.002,0.5086627717167629,7.903740326145795e-05,0.12286416394636035
credit-g,classification,tabm_d,1,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m3,3,False,test,1.0,0.002,0.5081089013834468,7.471073216091366e-05,0.12286416394636035
credit-g,classification,tabm_d,1,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,1.0,0.002,0.5086627652811291,7.903571477962528e-05,0.1269038689788431
credit-g,classification,tabm_d,1,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m4,4,False,test,1.0,0.002,0.5081089061690772,7.470290852110007e-05,0.1269038689788431
credit-g,classification,tabm_d,1,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,1.0,0.002,0.5086628074471096,7.614552690693164e-05,0.13732964312657714
credit-g,classification,tabm_d,1,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m5,5,False,test,1.0,0.002,0.5081082818445007,7.27808172397703e-05,0.13732964312657714
credit-g,classification,tabm_d,1,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,1.0,0.002,0.5086637461980416,7.424497000260503e-05,0.1347279839683324
credit-g,classification,tabm_d,1,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m6,6,False,test,1.0,0.002,0.508107974710609,7.108256018689398e-05,0.1347279839683324
credit-g,classification,tabm_d,1,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,1.0,0.002,0.5086629230386984,7.605817321113151e-05,0.1181079400703311
credit-g,classification,tabm_d,1,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m7,7,False,test,1.0,0.002,0.5081084261163652,7.269398722507569e-05,0.1181079400703311
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,validation,1.0,0.002,0.5113228931750251,0.0,0.17210851795971394
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,test,1.0,0.002,0.5055144097545233,0.0,0.17210851795971394
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,1.0,0.002,0.5113067603797908,0.00026859623531280295,0.1484262568410486
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,test,1.0,0.002,0.505525983570007,0.0002657738726042427,0.1484262568410486
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,1.0,0.002,0.5113067232537889,0.00026937655477383873,0.15701799793168902
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,test,1.0,0.002,0.5055259976234526,0.00026611285035385373,0.15701799793168902
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,1.0,0.002,0.5112986162901947,0.00025181860398223603,0.1660749998409301
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m2,2,False,test,1.0,0.002,0.5054725745141166,0.00025419258817757954,0.1660749998409301
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,1.0,0.002,0.5113076719298618,0.00026930919124155977,0.16245791083201766
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m3,3,False,test,1.0,0.002,0.5055264588812087,0.00026601034067804026,0.16245791083201766
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,1.0,0.002,0.5113088994263693,0.000268472031693818,0.1500546899624169
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m4,4,False,test,1.0,0.002,0.5055278657166647,0.00026588468361135543,0.1500546899624169
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,1.0,0.002,0.5112529172308732,0.00027514967407241597,0.14291561604477465
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m5,5,False,test,1.0,0.002,0.5054381579617286,0.00025866403894547535,0.14291561604477465
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,1.0,0.002,0.511307670525192,0.00026930774263151736,0.16168530914001167
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m6,6,False,test,1.0,0.002,0.5055264607094223,0.0002660100370460532,0.16168530914001167
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,1.0,0.002,0.5113037955827776,0.00026647740654823983,0.1643023791257292
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m7,7,False,test,1.0,0.002,0.5054761416829492,0.0002653183966919259,0.1643023791257292
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,validation,1.0,0.002,0.5086883457178049,0.0,0.14549897704273462
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,test,1.0,0.002,0.50786986075406,0.0,0.14549897704273462
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,1.0,0.002,0.508886084566775,0.0016972521272332118,0.11660217097960413
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,test,1.0,0.002,0.5080819322045115,0.0014202533325211872,0.11660217097960413
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,1.0,0.002,0.5084687957254902,0.0011569972742790642,0.10094097186811268
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,test,1.0,0.002,0.5078258195427741,0.0013642721340576306,0.10094097186811268
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,1.0,0.002,0.5090442965452452,0.0015488905264730464,0.1433559199795127
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m2,2,False,test,1.0,0.002,0.5080079835112705,0.00140515934578568,0.1433559199795127
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,1.0,0.002,0.5088174671350144,0.0017956121512837967,0.13972003292292356
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m3,3,False,test,1.0,0.002,0.5078572043107554,0.001699949413623039,0.13972003292292356
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,1.0,0.002,0.5084668091173883,0.001760233309718276,0.14320479100570083
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m4,4,False,test,1.0,0.002,0.5076204990342933,0.0016615447125698168,0.14320479100570083
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,1.0,0.002,0.5089093970566919,0.0015837926375565977,0.13419093401171267
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m5,5,False,test,1.0,0.002,0.5079603000080938,0.0016427022405645945,0.13419093401171267
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,1.0,0.002,0.5086111622872782,0.002106354945292408,0.1304400151129812
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m6,6,False,test,1.0,0.002,0.5075464693777105,0.001941015390319103,0.1304400151129812
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,1.0,0.002,0.508643579698792,0.0014525515165691684,0.10972603410482407
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m7,7,False,test,1.0,0.002,0.5077314069860293,0.0014062521645834636,0.10972603410482407
