dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,selected_lr_multiplier,selected_learning_rate,task_error,disagreement,fit_seconds
house_16H,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,test,2.0,0.004,35588.475907561544,0.3027599659895624,0.4968867879360914
house_16H,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,2.0,0.004,42112.22846879875,0.2511790036488927,0.677084602881223
house_16H,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m2,2,False,test,2.0,0.004,35365.776951439206,0.3254407633627232,0.677084602881223
house_16H,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,2.0,0.004,42502.35650210453,0.07302964734329849,0.3755875581409782
house_16H,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m3,3,False,test,2.0,0.004,38724.62074737769,0.09141239889391178,0.3755875581409782
house_16H,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,2.0,0.004,41910.30866557247,0.06309730383751914,0.43121651909314096
house_16H,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m4,4,False,test,2.0,0.004,38402.08806072685,0.09057444568638244,0.43121651909314096
house_16H,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,2.0,0.004,41941.554744022615,0.06307659644484834,0.3828222048468888
house_16H,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m5,5,False,test,2.0,0.004,39564.49805643856,0.09155567512463318,0.3828222048468888
house_16H,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,2.0,0.004,42355.519622386484,0.255873605185512,0.6104699319694191
house_16H,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m6,6,False,test,2.0,0.004,34935.05543042669,0.31982904793789,0.6104699319694191
house_16H,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,2.0,0.004,41455.65800094944,0.18986332280868795,0.5525557170622051
house_16H,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m7,7,False,test,2.0,0.004,37687.95483251803,0.26944356504485056,0.5525557170622051
