dataset,split_seed,model,task,CANONICAL-INDEPENDENT,OC2-COUPLED,absolute_improvement,fractional_improvement,comparison_method,comparison_budget,OC2-INDEPENDENT,SRS-JOINT
heloc_credit_risk,2026082821,ft_transformer,classification,0.4954605902800016,0.4876005064019945,0.00786008387800713,0.01586419592639069,OC2-COUPLED,8,,
heloc_credit_risk,2026082821,mlp,classification,0.4107631331030776,0.4086292605583618,0.002133872544715809,0.005194897917433918,OC2-COUPLED,8,,
heloc_credit_risk,2026082821,resnet,classification,0.482836293027982,0.4855859390049903,-0.0027496459770083304,-0.0056947789897164565,OC2-COUPLED,8,,
heloc_credit_risk,2026082821,tabm,classification,0.4135939277379607,0.41387408247981,-0.00028015474184928113,-0.0006773666706895605,OC2-COUPLED,8,,
kdd17_stock_return,2026082801,ft_transformer,regression,0.7938308232696727,0.8017667146060241,-0.00793589133635142,-0.009996955401233536,OC2-COUPLED,8,,
kdd17_stock_return,2026082801,mlp,regression,0.7245201262412593,0.7258205226706052,-0.0013003964293458736,-0.0017948382415436893,OC2-COUPLED,8,,
kdd17_stock_return,2026082801,resnet,regression,0.8471496214624494,0.8606634452015736,-0.013513823739124131,-0.015952109753404574,OC2-COUPLED,8,,
kdd17_stock_return,2026082801,tabm,regression,0.7202545624459162,0.7270166810146508,-0.006762118568734543,-0.009388511953011488,OC2-COUPLED,8,,
kdd17_stock_return,2026082811,ft_transformer,regression,1.0190932831028476,1.0551835347004128,-0.03609025159756518,-0.03541408053213803,OC2-COUPLED,8,,
kdd17_stock_return,2026082811,mlp,regression,1.0136242506559938,1.0178917275087158,-0.004267476852721996,-0.004210117161226348,OC2-COUPLED,8,,
kdd17_stock_return,2026082811,resnet,regression,1.1028887177817523,1.1414985392277155,-0.038609821445963144,-0.0350079031759608,OC2-COUPLED,8,,
kdd17_stock_return,2026082811,tabm,regression,0.9523007501848042,0.9771112311032252,-0.024810480918420974,-0.026053198964304327,OC2-COUPLED,8,,
kdd17_stock_return,2026082821,ft_transformer,regression,1.2211174238473177,1.2173955935685918,0.0037218302787258573,0.003047888930287851,OC2-COUPLED,8,,
kdd17_stock_return,2026082821,mlp,regression,1.163466594647616,1.1738719886696185,-0.010405394022002579,-0.008943440292889633,OC2-COUPLED,8,,
kdd17_stock_return,2026082821,resnet,regression,1.2734996515791863,1.295786585572344,-0.02228693399315773,-0.017500541885128208,OC2-COUPLED,8,,
kdd17_stock_return,2026082821,tabm,regression,1.1908886218443513,1.20584872138848,-0.014960099544128802,-0.012562131562697962,OC2-COUPLED,8,,
lendingclub_loan_default,2026082801,ft_transformer,classification,0.2827549968466163,0.2792766415791872,0.003478355267429123,0.012301657994450923,OC2-COUPLED,8,,
lendingclub_loan_default,2026082801,mlp,classification,0.2515077163537231,0.251557077959853,-4.936160612989404e-05,-0.00019626279004685232,OC2-COUPLED,8,,
lendingclub_loan_default,2026082801,resnet,classification,0.2804143021642036,0.277840558425899,0.0025737437383046013,0.009178361155050791,OC2-COUPLED,8,,
lendingclub_loan_default,2026082801,tabm,classification,0.2524364924294755,0.2528609076278094,-0.00042441519833386065,-0.0016812751367650685,OC2-COUPLED,8,,
lendingclub_loan_default,2026082811,ft_transformer,classification,0.3023190384173337,0.3006619823169419,0.001657056100391796,0.005481150340602523,OC2-COUPLED,8,,
lendingclub_loan_default,2026082811,mlp,classification,0.2652318958713294,0.2657227881656311,-0.0004908922943017147,-0.0018508041526795057,OC2-COUPLED,8,,
lendingclub_loan_default,2026082811,resnet,classification,0.3029757285617207,0.2930309850214568,0.009944743540263923,0.03282356506731868,OC2-COUPLED,8,,
lendingclub_loan_default,2026082811,tabm,classification,0.2645100743385371,0.2648085497168839,-0.0002984753783467631,-0.0011284083568202962,OC2-COUPLED,8,,
lendingclub_loan_default,2026082821,ft_transformer,classification,0.2692509467693645,0.2713130196523861,-0.0020620728830215707,-0.0076585538798045714,OC2-COUPLED,8,,
lendingclub_loan_default,2026082821,mlp,classification,0.2634527032814034,0.2636964195091579,-0.00024371622775448687,-0.0009250853178536744,OC2-COUPLED,8,,
lendingclub_loan_default,2026082821,resnet,classification,0.2702283168565735,0.2703208818707252,-9.256501415172425e-05,-0.0003425437246121549,OC2-COUPLED,8,,
lendingclub_loan_default,2026082821,tabm,classification,0.2623165072407295,0.2625327431100893,-0.0002162358693597599,-0.0008243319173250461,OC2-COUPLED,8,,
openml-abalone-183,2026082801,ft_transformer,regression,0.3997881673276424,0.4060334357628432,-0.00624526843520079,-0.015621443918530343,OC2-COUPLED,8,,
openml-abalone-183,2026082801,mlp,regression,0.3800205888692289,0.3788926101160394,0.0011279787531894847,0.002968204318997148,OC2-COUPLED,8,,
openml-abalone-183,2026082801,resnet,regression,0.3951262375339865,0.4045590859919426,-0.009432848457956111,-0.02387299946677105,OC2-COUPLED,8,,
openml-abalone-183,2026082801,tabm,regression,0.3675042146933265,0.3666376675432287,0.0008665471500978184,0.002357924386856165,OC2-COUPLED,8,,
openml-abalone-183,2026082811,ft_transformer,regression,0.4156068494194187,0.4150236397647244,0.0005832096546943277,0.0014032724809734042,OC2-COUPLED,8,,
openml-abalone-183,2026082811,mlp,regression,0.4394535236642696,0.437918163731814,0.0015353599324555711,0.0034937936545675393,OC2-COUPLED,8,,
openml-abalone-183,2026082811,resnet,regression,0.4114395060460083,0.4135860168017601,-0.002146510755751785,-0.005217074987232159,OC2-COUPLED,8,,
openml-abalone-183,2026082811,tabm,regression,0.4274622826487757,0.426258615062174,0.001203667586601731,0.0028158451294069474,OC2-COUPLED,8,,
openml-abalone-183,2026082821,ft_transformer,regression,0.4062363101402297,0.4081907957225074,-0.0019544855822776763,-0.004811203561796341,OC2-COUPLED,8,,
openml-abalone-183,2026082821,mlp,regression,0.4248431983869523,0.4229685056627662,0.0018746927241860556,0.004412669736278943,OC2-COUPLED,8,,
openml-abalone-183,2026082821,resnet,regression,0.3998119557509199,0.3936476784816632,0.006164277269256668,0.015417941311132204,OC2-COUPLED,8,,
openml-abalone-183,2026082821,tabm,regression,0.4091299455030821,0.4089271487242395,0.0002027967788426066,0.0004956781606226349,OC2-COUPLED,8,,
openml-kin8nm-189,2026082801,ft_transformer,regression,0.0969579439843073,0.1005536451718384,-0.0035957011875311085,-0.037085163316923006,OC2-COUPLED,8,,
openml-kin8nm-189,2026082801,mlp,regression,0.2253969750308897,0.2318845265647794,-0.0064875515338896905,-0.028782779950798358,OC2-COUPLED,8,,
openml-kin8nm-189,2026082801,resnet,regression,0.0986448393232422,0.1004872067017552,-0.0018423673785130101,-0.01867677408319242,OC2-COUPLED,8,,
openml-kin8nm-189,2026082801,tabm,regression,0.1514135936740785,0.153576632273543,-0.002163038599464512,-0.014285630153660482,OC2-COUPLED,8,,
openml-kin8nm-189,2026082811,ft_transformer,regression,0.091138858711929,0.0960308402755156,-0.004891981563586598,-0.05367613367914925,OC2-COUPLED,8,,
openml-kin8nm-189,2026082811,mlp,regression,0.2447406708670314,0.2516988957629226,-0.00695822489589118,-0.028431011777652646,OC2-COUPLED,8,,
openml-kin8nm-189,2026082811,resnet,regression,0.0863449328608112,0.089878444234881,-0.003533511374069806,-0.040923204836650434,OC2-COUPLED,8,,
openml-kin8nm-189,2026082811,tabm,regression,0.1565983487234916,0.1570121303944265,-0.00041378167093489293,-0.002642311839861826,OC2-COUPLED,8,,
openml-kin8nm-189,2026082821,ft_transformer,regression,0.0832967784663196,0.0885046943864329,-0.0052079159201132985,-0.06252241702503632,OC2-COUPLED,8,,
openml-kin8nm-189,2026082821,mlp,regression,0.2604805193550419,0.2730553422043784,-0.012574822849336476,-0.04827548286709555,OC2-COUPLED,8,,
openml-kin8nm-189,2026082821,resnet,regression,0.0797141101938905,0.0845144110732127,-0.004800300879322192,-0.06021896082947306,OC2-COUPLED,8,,
openml-kin8nm-189,2026082821,tabm,regression,0.1632272628194186,0.1667732991301543,-0.0035460363107356896,-0.021724534550694122,OC2-COUPLED,8,,
openml-pol-201,2026082801,ft_transformer,regression,0.0210074171482119,0.0220066424880132,-0.0009992253398012976,-0.04756535907063421,OC2-COUPLED,8,,
openml-pol-201,2026082801,mlp,regression,0.1321672244812362,0.1323436453508085,-0.0001764208695723135,-0.001334830706060261,OC2-COUPLED,8,,
openml-pol-201,2026082801,resnet,regression,0.0220744332000322,0.0233733965016971,-0.0012989633016649016,-0.05884469557583054,OC2-COUPLED,8,,
openml-pol-201,2026082801,tabm,regression,0.0531661975255701,0.0526432406079247,0.0005229569176454021,0.00983626706412261,OC2-COUPLED,8,,
openml-pol-201,2026082811,ft_transformer,regression,0.0151887233059824,0.0185966634458174,-0.0034079401398349994,-0.22437304776581912,OC2-COUPLED,8,,
openml-pol-201,2026082811,mlp,regression,0.1299454123945906,0.1330528557175103,-0.0031074433229197063,-0.02391345154597442,OC2-COUPLED,8,,
openml-pol-201,2026082811,resnet,regression,0.0169952900960197,0.0177999411996745,-0.0008046511036548,-0.04734553509288138,OC2-COUPLED,8,,
openml-pol-201,2026082811,tabm,regression,0.0505830582187627,0.0493637930297704,0.001219265188992305,0.0241042205024299,OC2-COUPLED,8,,
openml-pol-201,2026082821,ft_transformer,regression,0.0149196395432227,0.0171739036716281,-0.0022542641284054015,-0.15109373935440748,OC2-COUPLED,8,,
openml-pol-201,2026082821,mlp,regression,0.1228807212464744,0.1256446575591187,-0.002763936312644294,-0.022492839272162026,OC2-COUPLED,8,,
openml-pol-201,2026082821,resnet,regression,0.016073305014288,0.0174850458254041,-0.0014117408111160995,-0.08783139558797425,OC2-COUPLED,8,,
openml-pol-201,2026082821,tabm,regression,0.048029505109298,0.0474573262901504,0.0005721788191476035,0.011913069223710068,OC2-COUPLED,8,,
openml-puma32h-308,2026082801,ft_transformer,regression,0.1037563585414318,0.106964679696463,-0.00320832115503121,-0.030921682296223506,OC2-COUPLED,8,,
openml-puma32h-308,2026082801,mlp,regression,0.9790578922256828,0.9803829184699852,-0.0013250262443023075,-0.0013533686361387048,OC2-COUPLED,8,,
openml-puma32h-308,2026082801,resnet,regression,0.174365006678272,0.1793256564878164,-0.004960649809544387,-0.028449801391041064,OC2-COUPLED,8,,
openml-puma32h-308,2026082801,tabm,regression,0.8550134778488427,0.7690738635313952,0.08593961431744757,0.10051258435558927,OC2-COUPLED,8,,
openml-puma32h-308,2026082811,ft_transformer,regression,0.0990619400690775,0.1071228252303971,-0.0080608851613196,-0.08137217134752878,OC2-COUPLED,8,,
openml-puma32h-308,2026082811,mlp,regression,0.8841153994435444,0.8935452848273975,-0.009429885383853032,-0.010665898806635571,OC2-COUPLED,8,,
openml-puma32h-308,2026082811,resnet,regression,0.1714565751317422,0.1794186234378254,-0.007962048306083186,-0.04643769595867281,OC2-COUPLED,8,,
openml-puma32h-308,2026082811,tabm,regression,0.7331482862355188,0.6170103278225506,0.11613795841296815,0.1584099159657036,OC2-COUPLED,8,,
openml-puma32h-308,2026082821,ft_transformer,regression,0.094521875391365,0.0999191879328208,-0.005397312541455798,-0.05710120032117842,OC2-COUPLED,8,,
openml-puma32h-308,2026082821,mlp,regression,0.8373859779676422,0.8448636187093264,-0.007477640741684111,-0.008929742004795137,OC2-COUPLED,8,,
openml-puma32h-308,2026082821,resnet,regression,0.1689299503923393,0.173386416953546,-0.004456466561206712,-0.026380559225031335,OC2-COUPLED,8,,
openml-puma32h-308,2026082821,tabm,regression,0.7233029243070632,0.690139986156013,0.0331629381510502,0.04584930744310328,OC2-COUPLED,8,,
australian_credit_approval,2026082801,ft_transformer,classification,0.2005049482557916,,0.0010756822180585102,0.005364866191163634,OC2-INDEPENDENT,8,0.1994292660377331,
australian_credit_approval,2026082801,mlp,classification,0.1799560837093785,,-0.0008231445486813205,-0.004574141266658505,OC2-INDEPENDENT,8,0.1807792282580598,
australian_credit_approval,2026082801,resnet,classification,0.215650468565605,,0.0023189426097872945,0.010753246330563052,OC2-INDEPENDENT,8,0.2133315259558177,
australian_credit_approval,2026082801,tabm,classification,0.1816731989242923,,0.00015688672404379211,0.0008635655945551478,OC2-INDEPENDENT,8,0.1815163122002485,
australian_credit_approval,2026082811,ft_transformer,classification,0.2498141539105146,,0.0002613193538268943,0.0010460550362590784,OC2-INDEPENDENT,8,0.2495528345566877,
australian_credit_approval,2026082811,mlp,classification,0.2005759603545484,,9.821755239800001e-05,0.0004896775876051427,OC2-INDEPENDENT,8,0.2004777428021504,
australian_credit_approval,2026082811,resnet,classification,0.2538150559538088,,0.001059932689807641,0.004176004003484079,OC2-INDEPENDENT,8,0.2527551232640012,
australian_credit_approval,2026082811,tabm,classification,0.186406376726947,,0.0011720120574972848,0.006287403242723178,OC2-INDEPENDENT,8,0.1852343646694497,
australian_credit_approval,2026082821,ft_transformer,classification,0.2695074858751812,,0.003208471722574102,0.011904944725951187,OC2-INDEPENDENT,8,0.2662990141526071,
australian_credit_approval,2026082821,mlp,classification,0.2564532463489062,,-0.0006084566601046171,-0.002372583185306253,OC2-INDEPENDENT,8,0.2570617030090108,
australian_credit_approval,2026082821,resnet,classification,0.2544721896597839,,-0.000878996396682985,-0.003454194337928076,OC2-INDEPENDENT,8,0.2553511860564669,
australian_credit_approval,2026082821,tabm,classification,0.2412371230836519,,0.00013026387994227728,0.0005399827285168988,OC2-INDEPENDENT,8,0.2411068592037096,
bank_marketing_subscription,2026082801,ft_transformer,classification,0.2077617256737861,,0.0020703308671796983,0.00996492910551964,OC2-INDEPENDENT,8,0.2056913948066064,
bank_marketing_subscription,2026082801,mlp,classification,0.1799773067831446,,-7.130354881448864e-05,-0.0003961807746151162,OC2-INDEPENDENT,8,0.1800486103319591,
bank_marketing_subscription,2026082801,resnet,classification,0.2103419796223751,,-0.0009942980194643791,-0.004727054586295292,OC2-INDEPENDENT,8,0.2113362776418395,
bank_marketing_subscription,2026082801,tabm,classification,0.1824025431406788,,-5.4895190358200674e-05,-0.0003009562773248315,OC2-INDEPENDENT,8,0.182457438331037,
bank_marketing_subscription,2026082811,ft_transformer,classification,0.211582299595182,,0.0007920660474659003,0.0037435364346703444,OC2-INDEPENDENT,8,0.2107902335477161,
bank_marketing_subscription,2026082811,mlp,classification,0.1802083396242872,,6.637858135380426e-05,0.0003683435599717285,OC2-INDEPENDENT,8,0.1801419610429334,
bank_marketing_subscription,2026082811,resnet,classification,0.2149302424905034,,1.1701075899317459e-05,5.4441272497212514e-05,OC2-INDEPENDENT,8,0.2149185414146041,
bank_marketing_subscription,2026082811,tabm,classification,0.182806199262009,,-0.0001644862417214954,-0.0008997848124709583,OC2-INDEPENDENT,8,0.1829706855037305,
bank_marketing_subscription,2026082821,ft_transformer,classification,0.1853810648299395,,0.0006915241709458952,0.003730284814041118,OC2-INDEPENDENT,8,0.1846895406589936,
bank_marketing_subscription,2026082821,mlp,classification,0.174801996004212,,3.9616602472120066e-05,0.00022663701432314005,OC2-INDEPENDENT,8,0.1747623794017399,
bank_marketing_subscription,2026082821,resnet,classification,0.1850524345921357,,0.0017368488850078023,0.009385712156859212,OC2-INDEPENDENT,8,0.1833155857071279,
bank_marketing_subscription,2026082821,tabm,classification,0.1746797595050678,,-9.639984080159203e-05,-0.0005518661181737846,OC2-INDEPENDENT,8,0.1747761593458694,
credit_card_default,2026082801,ft_transformer,classification,0.2755706484485979,,-0.0025478310193541853,-0.009245654548834983,OC2-INDEPENDENT,8,0.2781184794679521,
credit_card_default,2026082801,mlp,classification,0.2669673930045108,,-0.00020408306703312284,-0.0007644494136018873,OC2-INDEPENDENT,8,0.2671714760715439,
credit_card_default,2026082801,resnet,classification,0.2845920901290756,,0.0006645518001112127,0.0023351028477629435,OC2-INDEPENDENT,8,0.2839275383289644,
credit_card_default,2026082801,tabm,classification,0.2643255604660559,,9.693473170779843e-05,0.0003667247750723925,OC2-INDEPENDENT,8,0.2642286257343481,
credit_card_default,2026082811,ft_transformer,classification,0.3237221313690659,,-0.001428623441510679,-0.0044131163830808595,OC2-INDEPENDENT,8,0.3251507548105766,
credit_card_default,2026082811,mlp,classification,0.3029339938334581,,6.97300742458773e-05,0.00023018240166276061,OC2-INDEPENDENT,8,0.3028642637592122,
credit_card_default,2026082811,resnet,classification,0.3279136044542701,,0.0002447557064365058,0.0007464030254061591,OC2-INDEPENDENT,8,0.3276688487478336,
credit_card_default,2026082811,tabm,classification,0.3006739935348304,,0.00019913528499426736,0.0006622963384799668,OC2-INDEPENDENT,8,0.3004748582498361,
credit_card_default,2026082821,ft_transformer,classification,0.3035541000557992,,0.0011176638756540958,0.003681926468621729,OC2-INDEPENDENT,8,0.3024364361801451,
credit_card_default,2026082821,mlp,classification,0.2961870603167411,,-0.0002444218021407929,-0.0008252278201465296,OC2-INDEPENDENT,8,0.2964314821188819,
credit_card_default,2026082821,resnet,classification,0.3080575048886959,,9.041630964340408e-05,0.00029350464834827626,OC2-INDEPENDENT,8,0.3079670885790525,
credit_card_default,2026082821,tabm,classification,0.2951782887683947,,0.0001940911711912907,0.0006575387776693163,OC2-INDEPENDENT,8,0.2949841975972034,
fremtpl_claim_count,2026082801,ft_transformer,regression,1.0809627778362485,,-0.0027902000583706066,-0.0025812175179202005,OC2-INDEPENDENT,8,1.083752977894619,
fremtpl_claim_count,2026082801,mlp,regression,0.9708791956072672,,-7.323280442517177e-05,-7.542936830505055e-05,OC2-INDEPENDENT,8,0.9709524284116924,
fremtpl_claim_count,2026082801,resnet,regression,1.1454127088654786,,0.0017134766094386578,0.0014959469160559966,OC2-INDEPENDENT,8,1.14369923225604,
fremtpl_claim_count,2026082801,tabm,regression,0.980039918445982,,0.0005777926417068757,0.0005895603136483083,OC2-INDEPENDENT,8,0.9794621258042752,
fremtpl_claim_count,2026082811,ft_transformer,regression,1.1574700095225126,,0.004427321488037705,0.003824998878255251,OC2-INDEPENDENT,8,1.1530426880344748,
fremtpl_claim_count,2026082811,mlp,regression,1.0648799485061318,,-0.0007320623844861984,-0.0006874600141670177,OC2-INDEPENDENT,8,1.065612010890618,
fremtpl_claim_count,2026082811,resnet,regression,1.222009615972638,,0.0011353380978105232,0.000929074602172316,OC2-INDEPENDENT,8,1.2208742778748274,
fremtpl_claim_count,2026082811,tabm,regression,1.096344880992547,,0.0002133164089175299,0.00019457053397687186,OC2-INDEPENDENT,8,1.0961315645836294,
fremtpl_claim_count,2026082821,ft_transformer,regression,1.1114393780007958,,-0.004926858004182577,-0.004432862557960448,OC2-INDEPENDENT,8,1.1163662360049784,
fremtpl_claim_count,2026082821,mlp,regression,1.059085028944537,,0.0001714085228741169,0.0001618458557996417,OC2-INDEPENDENT,8,1.058913620421663,
fremtpl_claim_count,2026082821,resnet,regression,1.1740246003028003,,-0.002348324516788569,-0.0020002345063151977,OC2-INDEPENDENT,8,1.1763729248195889,
fremtpl_claim_count,2026082821,tabm,regression,1.0685714792925864,,-0.0005621749442070723,-0.0005260995217458379,OC2-INDEPENDENT,8,1.0691336542367935,
german_credit_risk,2026082801,ft_transformer,classification,0.4119268175960573,,0.003952869651021318,0.009596048332297635,OC2-INDEPENDENT,8,0.407973947945036,
german_credit_risk,2026082801,mlp,classification,0.3432898269626159,,-0.00010497995646080449,-0.00030580561442689286,OC2-INDEPENDENT,8,0.3433948069190767,
german_credit_risk,2026082801,resnet,classification,0.4638002396607178,,-0.0015376391536445766,-0.0033153047845973526,OC2-INDEPENDENT,8,0.4653378788143624,
german_credit_risk,2026082801,tabm,classification,0.3499283819673379,,0.0007518356833295936,0.0021485415932902792,OC2-INDEPENDENT,8,0.3491765462840083,
german_credit_risk,2026082811,ft_transformer,classification,0.3254261709621739,,-0.005616809957904867,-0.0172598594061992,OC2-INDEPENDENT,8,0.3310429809200788,
german_credit_risk,2026082811,mlp,classification,0.2905607423492594,,0.00045265675272687655,0.0015578730597500152,OC2-INDEPENDENT,8,0.2901080855965325,
german_credit_risk,2026082811,resnet,classification,0.3443314322955972,,-0.001542241578929071,-0.004478945092660339,OC2-INDEPENDENT,8,0.3458736738745263,
german_credit_risk,2026082811,tabm,classification,0.3000051811675805,,-0.000100427273756587,-0.00033475179783808173,OC2-INDEPENDENT,8,0.3001056084413371,
german_credit_risk,2026082821,ft_transformer,classification,0.3834392353895768,,0.0025798290157069137,0.006728129981497043,OC2-INDEPENDENT,8,0.3808594063738699,
german_credit_risk,2026082821,mlp,classification,0.3391489334754695,,-0.00025985198569411505,-0.0007661884206187842,OC2-INDEPENDENT,8,0.3394087854611636,
german_credit_risk,2026082821,resnet,classification,0.3945390275222494,,-0.005685561930592498,-0.014410645168105377,OC2-INDEPENDENT,8,0.4002245894528419,
german_credit_risk,2026082821,tabm,classification,0.3514210295907545,,-1.10920906128964e-05,-3.156353683731914e-05,OC2-INDEPENDENT,8,0.3514321216813674,
heloc_credit_risk,2026082801,ft_transformer,classification,0.4236903020466239,,-0.001174412588203999,-0.0027718656351845504,OC2-INDEPENDENT,8,0.4248647146348279,
heloc_credit_risk,2026082801,mlp,classification,0.3845204213363884,,-0.00035256914656689453,-0.000916906169356498,OC2-INDEPENDENT,8,0.3848729904829553,
heloc_credit_risk,2026082801,resnet,classification,0.4283898812300069,,-0.0018432700658603252,-0.004302786192259884,OC2-INDEPENDENT,8,0.4302331512958672,
heloc_credit_risk,2026082801,tabm,classification,0.3857416738900692,,-0.0003722957545967964,-0.0009651426843315232,OC2-INDEPENDENT,8,0.386113969644666,
heloc_credit_risk,2026082811,ft_transformer,classification,0.4052546977306905,,-0.00031450167324498235,-0.0007760592906290811,OC2-INDEPENDENT,8,0.4055691994039355,
heloc_credit_risk,2026082811,mlp,classification,0.3740920235543779,,-0.0002306917386858398,-0.000616671097378548,OC2-INDEPENDENT,8,0.3743227152930637,
heloc_credit_risk,2026082811,resnet,classification,0.4070901731209618,,-0.00034327626998831295,-0.0008432438134199635,OC2-INDEPENDENT,8,0.4074334493909501,
heloc_credit_risk,2026082811,tabm,classification,0.3737243089422224,,0.00022250809381879622,0.0005953803070733509,OC2-INDEPENDENT,8,0.3735018008484036,
heloc_credit_risk,2026082821,ft_transformer,classification,0.4954605902800016,,-0.002268384116858979,-0.004578334102369349,OC2-INDEPENDENT,8,0.4977289743968606,
heloc_credit_risk,2026082821,mlp,classification,0.4107631331030776,,0.00023831446106559184,0.0005801749033932625,OC2-INDEPENDENT,8,0.410524818642012,
heloc_credit_risk,2026082821,resnet,classification,0.482836293027982,,0.001036830739211958,0.0021473753199241596,OC2-INDEPENDENT,8,0.48179946228877,
heloc_credit_risk,2026082821,tabm,classification,0.4135939277379607,,-2.3465270388267623e-05,-5.673504569229177e-05,OC2-INDEPENDENT,8,0.413617393008349,
kdd17_stock_return,2026082801,ft_transformer,regression,0.7938308232696727,,0.007008233456872404,0.008828371551518393,OC2-INDEPENDENT,8,0.7868225898128003,
kdd17_stock_return,2026082801,mlp,regression,0.7245201262412593,,0.0009952201507985592,0.0013736266457657507,OC2-INDEPENDENT,8,0.7235249060904607,
kdd17_stock_return,2026082801,resnet,regression,0.8471496214624494,,-0.011393788387067616,-0.013449558494045381,OC2-INDEPENDENT,8,0.858543409849517,
kdd17_stock_return,2026082801,tabm,regression,0.7202545624459162,,-0.0009700383525341749,-0.0013467993166749498,OC2-INDEPENDENT,8,0.7212246007984504,
kdd17_stock_return,2026082811,ft_transformer,regression,1.0190932831028476,,-0.00014792359434068203,-0.0001451521629995411,OC2-INDEPENDENT,8,1.0192412066971883,
kdd17_stock_return,2026082811,mlp,regression,1.0136242506559938,,-0.0019613062031564876,-0.001934944040542811,OC2-INDEPENDENT,8,1.0155855568591503,
kdd17_stock_return,2026082811,resnet,regression,1.1028887177817523,,-0.010457299649715424,-0.009481735991232426,OC2-INDEPENDENT,8,1.1133460174314678,
kdd17_stock_return,2026082811,tabm,regression,0.9523007501848042,,-0.005776781355962157,-0.00606613126666246,OC2-INDEPENDENT,8,0.9580775315407664,
kdd17_stock_return,2026082821,ft_transformer,regression,1.2211174238473177,,-0.005534976255148649,-0.004532714173965234,OC2-INDEPENDENT,8,1.2266524001024663,
kdd17_stock_return,2026082821,mlp,regression,1.163466594647616,,-0.004083619685843587,-0.003509872741194095,OC2-INDEPENDENT,8,1.1675502143334595,
kdd17_stock_return,2026082821,resnet,regression,1.2734996515791863,,-0.0018007890321314335,-0.001414047526356516,OC2-INDEPENDENT,8,1.2753004406113178,
kdd17_stock_return,2026082821,tabm,regression,1.1908886218443513,,0.0018441574648022652,0.00154855578512975,OC2-INDEPENDENT,8,1.189044464379549,
lendingclub_loan_default,2026082801,ft_transformer,classification,0.2827549968466163,,-0.00014211971920580213,-0.0005026249607991776,OC2-INDEPENDENT,8,0.2828971165658221,
lendingclub_loan_default,2026082801,mlp,classification,0.2515077163537231,,2.1191996085911935e-05,8.425982468111351e-05,OC2-INDEPENDENT,8,0.2514865243576372,
lendingclub_loan_default,2026082801,resnet,classification,0.2804143021642036,,2.4458243746583452e-05,8.722181271717487e-05,OC2-INDEPENDENT,8,0.280389843920457,
lendingclub_loan_default,2026082801,tabm,classification,0.2524364924294755,,0.00014564744350931136,0.0005769666743012666,OC2-INDEPENDENT,8,0.2522908449859662,
lendingclub_loan_default,2026082811,ft_transformer,classification,0.3023190384173337,,0.00025904316067393296,0.0008568536140828122,OC2-INDEPENDENT,8,0.3020599952566598,
lendingclub_loan_default,2026082811,mlp,classification,0.2652318958713294,,-3.450452690989536e-05,-0.00013009192124703722,OC2-INDEPENDENT,8,0.2652664003982393,
lendingclub_loan_default,2026082811,resnet,classification,0.3029757285617207,,0.0005163647003103011,0.0017043104500864658,OC2-INDEPENDENT,8,0.3024593638614104,
lendingclub_loan_default,2026082811,tabm,classification,0.2645100743385371,,8.915425055810999e-05,0.0003370542720577236,OC2-INDEPENDENT,8,0.264420920087979,
lendingclub_loan_default,2026082821,ft_transformer,classification,0.2692509467693645,,0.0018348726161468987,0.00681473041474063,OC2-INDEPENDENT,8,0.2674160741532176,
lendingclub_loan_default,2026082821,mlp,classification,0.2634527032814034,,5.07225785726928e-05,0.00019253011239180252,OC2-INDEPENDENT,8,0.2634019807028307,
lendingclub_loan_default,2026082821,resnet,classification,0.2702283168565735,,-0.0005577072457845778,-0.0020638371739575565,OC2-INDEPENDENT,8,0.2707860241023581,
lendingclub_loan_default,2026082821,tabm,classification,0.2623165072407295,,6.0926157542717796e-05,0.00023226200357572417,OC2-INDEPENDENT,8,0.2622555810831868,
openml-abalone-183,2026082801,ft_transformer,regression,0.3997881673276424,,-0.001098830543924123,-0.0027485319319708315,OC2-INDEPENDENT,8,0.4008869978715665,
openml-abalone-183,2026082801,mlp,regression,0.3800205888692289,,0.00021767814178019762,0.0005728061798649128,OC2-INDEPENDENT,8,0.3798029107274487,
openml-abalone-183,2026082801,resnet,regression,0.3951262375339865,,-0.0008559395209886689,-0.002166243189342864,OC2-INDEPENDENT,8,0.3959821770549752,
openml-abalone-183,2026082801,tabm,regression,0.3675042146933265,,-0.00048549450002610683,-0.0013210583188310926,OC2-INDEPENDENT,8,0.3679897091933526,
openml-abalone-183,2026082811,ft_transformer,regression,0.4156068494194187,,-0.00031414488330477885,-0.000755870322502199,OC2-INDEPENDENT,8,0.4159209943027235,
openml-abalone-183,2026082811,mlp,regression,0.4394535236642696,,0.00017068575834860988,0.0003884045733104853,OC2-INDEPENDENT,8,0.439282837905921,
openml-abalone-183,2026082811,resnet,regression,0.4114395060460083,,-0.000980886805336867,-0.002384036513078988,OC2-INDEPENDENT,8,0.4124203928513452,
openml-abalone-183,2026082811,tabm,regression,0.4274622826487757,,0.0008645658963360447,0.002022554811102282,OC2-INDEPENDENT,8,0.4265977167524397,
openml-abalone-183,2026082821,ft_transformer,regression,0.4062363101402297,,-0.0019140021759085912,-0.004711548741785027,OC2-INDEPENDENT,8,0.4081503123161383,
openml-abalone-183,2026082821,mlp,regression,0.4248431983869523,,0.000591908057685997,0.0013932388700898537,OC2-INDEPENDENT,8,0.4242512903292663,
