dataset,task,model,seed,representation,selected_columns,utility_statistics,map_metadata,reused_baseline,input_features,parameters,width,best_epoch,val_score,test_score,train_seconds,selected_numeric,members,activation,test_loss,test_auc,test_mae
adult,binclass,mlp,1,utility_identity,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.008582651031315296},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.003506499821401756},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.027499698005552017},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017893877469805152},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008277867058827862}}",{},0,554,430561,345,7,0.868417012129587,0.8717523493642897,5.692619189852849,3;4,,gelu,0.27799288387338444,0.9276258279925085,nan
adult,binclass,mlp,1,residual_map_a0,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.008582651031315296},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.003506499821401756},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.027499698005552017},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017893877469805152},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008277867058827862}}","{""alpha"":0.0,""column_metadata"":{""3"":{""cardinality"":116,""scale"":0.07029190801442155,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},""4"":{""cardinality"":88,""scale"":0.059263978387675824,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}},""columns"":[3,4]}",0,352,431617,384,7,0.8721019499462613,0.8741477796204165,4.907002008985728,3;4,,gelu,0.2754943798064575,0.9291602134531701,nan
adult,binclass,mlp,1,residual_map_a5,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.008582651031315296},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.003506499821401756},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.027499698005552017},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017893877469805152},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008277867058827862}}","{""alpha"":5.0,""column_metadata"":{""3"":{""cardinality"":116,""scale"":0.05649142477196501,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},""4"":{""cardinality"":88,""scale"":0.04285943927323863,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}},""columns"":[3,4]}",0,352,431617,384,7,0.8717948717948718,0.8734107241569928,4.9662465958390385,3;4,,gelu,0.27607963909848837,0.9287146516017455,nan
adult,binclass,mlp,1,residual_map_a20,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.008582651031315296},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.003506499821401756},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.027499698005552017},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017893877469805152},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008277867058827862}}","{""alpha"":20.0,""column_metadata"":{""3"":{""cardinality"":116,""scale"":0.041716661737997866,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},""4"":{""cardinality"":88,""scale"":0.02752072082524275,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}},""columns"":[3,4]}",0,352,431617,384,7,0.8713342545677875,0.8747619925066028,4.9080531189683825,3;4,,gelu,0.2763927792495214,0.9286070300873955,nan
adult,binclass,mlp,1,residual_map_a100,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.008582651031315296},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.003506499821401756},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.027499698005552017},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017893877469805152},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008277867058827862}}","{""alpha"":100.0,""column_metadata"":{""3"":{""cardinality"":116,""scale"":0.019419677033796195,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},""4"":{""cardinality"":88,""scale"":0.011640131015015442,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}},""columns"":[3,4]}",0,352,431617,384,7,0.8701059419622293,0.8745163073521283,5.037569571053609,3;4,,gelu,0.2778103141892209,0.9283217400268187,nan
adult,binclass,resnet,1,baseline_ple,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.008582651031315296},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.003506499821401756},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.027499698005552017},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017893877469805152},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008277867058827862}}",{},0,350,1319425,384,15,0.8596652848149854,0.860573674835698,8.864819990005344,,,gelu,0.30311684558318325,0.9131855905518891,nan
adult,binclass,resnet,1,utility_identity,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.008582651031315296},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.003506499821401756},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.027499698005552017},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017893877469805152},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008277867058827862}}",{},0,554,1318369,372,18,0.8693382465837556,0.8728579325594251,10.002519359113649,3;4,,gelu,0.2769741811811146,0.9273720590962762,nan
adult,binclass,resnet,1,residual_map_a0,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.008582651031315296},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.003506499821401756},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.027499698005552017},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017893877469805152},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008277867058827862}}","{""alpha"":0.0,""column_metadata"":{""3"":{""cardinality"":116,""scale"":0.07029190801442155,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},""4"":{""cardinality"":88,""scale"":0.059263978387675824,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}},""columns"":[3,4]}",0,352,1320193,384,7,0.8694917856594503,0.8739635157545605,5.835692935157567,3;4,,gelu,0.2766211065320143,0.9290066745412077,nan
adult,binclass,resnet,1,residual_map_a5,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.008582651031315296},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.003506499821401756},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.027499698005552017},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017893877469805152},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008277867058827862}}","{""alpha"":5.0,""column_metadata"":{""3"":{""cardinality"":116,""scale"":0.05649142477196501,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},""4"":{""cardinality"":88,""scale"":0.04285943927323863,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}},""columns"":[3,4]}",0,352,1320193,384,10,0.8704130201136189,0.872550826116332,6.757250012131408,3;4,,gelu,0.2784520775482914,0.9279472811401399,nan
adult,binclass,resnet,1,residual_map_a20,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.008582651031315296},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.003506499821401756},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.027499698005552017},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017893877469805152},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008277867058827862}}","{""alpha"":20.0,""column_metadata"":{""3"":{""cardinality"":116,""scale"":0.041716661737997866,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},""4"":{""cardinality"":88,""scale"":0.02752072082524275,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}},""columns"":[3,4]}",0,352,1320193,384,7,0.8697988638108398,0.8734721454456115,7.906818739138544,3;4,,gelu,0.27841203040621465,0.9282322052833862,nan
adult,binclass,resnet,1,residual_map_a100,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.008582651031315296},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.003506499821401756},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.027499698005552017},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017893877469805152},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008277867058827862}}","{""alpha"":100.0,""column_metadata"":{""3"":{""cardinality"":116,""scale"":0.019419677033796195,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},""4"":{""cardinality"":88,""scale"":0.011640131015015442,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}},""columns"":[3,4]}",0,352,1320193,384,21,0.8708736373407032,0.8716295067870524,10.630899099865928,3;4,,gelu,0.2820929020736612,0.9251580187855686,nan
adult,binclass,mlp,2,baseline_ple,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.011281832465863456},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.0031689214969852024},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.02864447414772803},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017997842925303553},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008444663721890079}}",{},0,350,430849,384,9,0.8578228159066482,0.8586081935999017,5.598773912992328,,,gelu,0.3031971166764169,0.9127627051201872,nan
adult,binclass,mlp,2,utility_identity,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.011281832465863456},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.0031689214969852024},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.02864447414772803},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017997842925303553},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008444663721890079}}",{},0,554,430561,345,9,0.869031168432366,0.871875191941527,6.159482158022001,3;4,,gelu,0.27888108416430407,0.9258855251676894,nan
adult,binclass,mlp,2,residual_map_a0,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.011281832465863456},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.0031689214969852024},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.02864447414772803},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017997842925303553},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008444663721890079}}","{""alpha"":0.0,""column_metadata"":{""3"":{""cardinality"":116,""scale"":0.07016248945789723,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},""4"":{""cardinality"":88,""scale"":0.058522514007710434,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}},""columns"":[3,4]}",0,352,431617,384,9,0.8721019499462613,0.8722437196732388,5.345486209029332,3;4,,gelu,0.2778146042551002,0.9278060475052698,nan
adult,binclass,mlp,2,residual_map_a5,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.011281832465863456},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.0031689214969852024},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.02864447414772803},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017997842925303553},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008444663721890079}}","{""alpha"":5.0,""column_metadata"":{""3"":{""cardinality"":116,""scale"":0.056578437973460904,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},""4"":{""cardinality"":88,""scale"":0.04306224403996708,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}},""columns"":[3,4]}",0,352,431617,384,10,0.8714877936434823,0.8726736686935692,5.759914599824697,3;4,,gelu,0.2761816111707238,0.9282865701439477,nan
adult,binclass,mlp,2,residual_map_a20,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.011281832465863456},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.0031689214969852024},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.02864447414772803},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017997842925303553},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008444663721890079}}","{""alpha"":20.0,""column_metadata"":{""3"":{""cardinality"":116,""scale"":0.04189684909959413,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},""4"":{""cardinality"":88,""scale"":0.027749037150302195,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}},""columns"":[3,4]}",0,352,431617,384,9,0.8710271764163979,0.8721208770960015,5.398616631049663,3;4,,gelu,0.2793613954037459,0.927023193513185,nan
adult,binclass,mlp,2,residual_map_a100,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.011281832465863456},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.0031689214969852024},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.02864447414772803},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017997842925303553},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008444663721890079}}","{""alpha"":100.0,""column_metadata"":{""3"":{""cardinality"":116,""scale"":0.019585939605210028,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},""4"":{""cardinality"":88,""scale"":0.011732809456634798,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}},""columns"":[3,4]}",0,352,431617,384,9,0.8711807154920927,0.8729807751366624,5.920977761037648,3;4,,gelu,0.27939887556973125,0.9272431202837176,nan
adult,binclass,resnet,2,baseline_ple,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.011281832465863456},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.0031689214969852024},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.02864447414772803},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017997842925303553},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008444663721890079}}",{},0,350,1319425,384,18,0.8576692768309535,0.8583010871568085,9.55353424907662,,,gelu,0.30145073342685125,0.9139680368075199,nan
adult,binclass,resnet,2,utility_identity,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.011281832465863456},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.0031689214969852024},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.02864447414772803},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017997842925303553},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008444663721890079}}",{},0,554,1318369,372,16,0.8693382465837556,0.8714452429211965,9.600440805079415,3;4,,gelu,0.2785382374038934,0.9265354152565781,nan
adult,binclass,resnet,2,residual_map_a0,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.011281832465863456},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.0031689214969852024},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.02864447414772803},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017997842925303553},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008444663721890079}}","{""alpha"":0.0,""column_metadata"":{""3"":{""cardinality"":116,""scale"":0.07016248945789723,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},""4"":{""cardinality"":88,""scale"":0.058522514007710434,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}},""columns"":[3,4]}",0,352,1320193,384,10,0.8696453247351451,0.8736564093114674,6.6573216719552875,3;4,,gelu,0.27554379730276723,0.9286671032583161,nan
adult,binclass,resnet,2,residual_map_a5,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.011281832465863456},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.0031689214969852024},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.02864447414772803},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017997842925303553},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008444663721890079}}","{""alpha"":5.0,""column_metadata"":{""3"":{""cardinality"":116,""scale"":0.056578437973460904,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},""4"":{""cardinality"":88,""scale"":0.04306224403996708,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}},""columns"":[3,4]}",0,352,1320193,384,10,0.8682634730538922,0.8735335667342301,6.79046735400334,3;4,,gelu,0.27707314207444694,0.9280853156120615,nan
adult,binclass,resnet,2,residual_map_a20,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.011281832465863456},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.0031689214969852024},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.02864447414772803},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017997842925303553},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008444663721890079}}","{""alpha"":20.0,""column_metadata"":{""3"":{""cardinality"":116,""scale"":0.04189684909959413,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},""4"":{""cardinality"":88,""scale"":0.027749037150302195,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}},""columns"":[3,4]}",0,352,1320193,384,10,0.8693382465837556,0.8721822983846201,6.699531715828925,3;4,,gelu,0.28013180092810025,0.9273235175486635,nan
adult,binclass,resnet,2,residual_map_a100,3;4,"{""0"":{""cardinality"":73,""fold_wins"":0,""relative_gain"":-0.011281832465863456},""2"":{""cardinality"":16,""fold_wins"":0,""relative_gain"":-0.0031689214969852024},""3"":{""cardinality"":116,""fold_wins"":5,""relative_gain"":0.02864447414772803},""4"":{""cardinality"":88,""fold_wins"":5,""relative_gain"":0.017997842925303553},""5"":{""cardinality"":93,""fold_wins"":0,""relative_gain"":-0.008444663721890079}}","{""alpha"":100.0,""column_metadata"":{""3"":{""cardinality"":116,""scale"":0.019585939605210028,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},""4"":{""cardinality"":88,""scale"":0.011732809456634798,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}},""columns"":[3,4]}",0,352,1320193,384,7,0.8673422385997236,0.8713224003439592,6.149163658963516,3;4,,gelu,0.27853433803328737,0.9277934390395317,nan
diamond,regression,mlp,0,baseline_ple,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0013321606774416342}}",{},0,553,508801,384,26,0.13279498452288419,0.1383325159549713,11.389077978907153,,,gelu,0.01913588635341883,nan,0.07045381120779373
diamond,regression,mlp,0,utility_identity,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0013321606774416342}}",{},1,553,508801,384,26,0.13279498452288419,0.1383325159549713,11.389077978907153,,,gelu,0.01913588635341883,nan,0.07045381120779373
diamond,regression,mlp,0,residual_map_a0,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0013321606774416342}}","{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,553,508801,384,26,0.13279498452288419,0.1383325159549713,11.389077978907153,,,gelu,0.01913588635341883,nan,0.07045381120779373
diamond,regression,mlp,0,residual_map_a5,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0013321606774416342}}","{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,553,508801,384,26,0.13279498452288419,0.1383325159549713,11.389077978907153,,,gelu,0.01913588635341883,nan,0.07045381120779373
diamond,regression,mlp,0,residual_map_a20,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0013321606774416342}}","{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,553,508801,384,26,0.13279498452288419,0.1383325159549713,11.389077978907153,,,gelu,0.01913588635341883,nan,0.07045381120779373
diamond,regression,mlp,0,residual_map_a100,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0013321606774416342}}","{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,553,508801,384,26,0.13279498452288419,0.1383325159549713,11.389077978907153,,,gelu,0.01913588635341883,nan,0.07045381120779373
diamond,regression,resnet,0,baseline_ple,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0013321606774416342}}",{},0,553,1397377,384,54,0.1320411687220311,0.13564617931842804,21.016457222867757,,,gelu,0.018399886128549106,nan,0.07064745872653096
diamond,regression,resnet,0,utility_identity,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0013321606774416342}}",{},1,553,1397377,384,54,0.1320411687220311,0.13564617931842804,21.016457222867757,,,gelu,0.018399886128549106,nan,0.07064745872653096
diamond,regression,resnet,0,residual_map_a0,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0013321606774416342}}","{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,553,1397377,384,54,0.1320411687220311,0.13564617931842804,21.016457222867757,,,gelu,0.018399886128549106,nan,0.07064745872653096
diamond,regression,resnet,0,residual_map_a5,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0013321606774416342}}","{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,553,1397377,384,54,0.1320411687220311,0.13564617931842804,21.016457222867757,,,gelu,0.018399886128549106,nan,0.07064745872653096
diamond,regression,resnet,0,residual_map_a20,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0013321606774416342}}","{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,553,1397377,384,54,0.1320411687220311,0.13564617931842804,21.016457222867757,,,gelu,0.018399886128549106,nan,0.07064745872653096
diamond,regression,resnet,0,residual_map_a100,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0013321606774416342}}","{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,553,1397377,384,54,0.1320411687220311,0.13564617931842804,21.016457222867757,,,gelu,0.018399886128549106,nan,0.07064745872653096
diamond,regression,mlp,1,baseline_ple,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0017799077482389708}}",{},0,553,508801,384,25,0.1347378512045907,0.13893412053585052,11.224333216901869,,,gelu,0.019302688133173165,nan,0.07107598177630822
diamond,regression,mlp,1,utility_identity,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0017799077482389708}}",{},1,553,508801,384,25,0.1347378512045907,0.13893412053585052,11.224333216901869,,,gelu,0.019302688133173165,nan,0.07107598177630822
diamond,regression,mlp,1,residual_map_a0,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0017799077482389708}}","{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,553,508801,384,25,0.1347378512045907,0.13893412053585052,11.224333216901869,,,gelu,0.019302688133173165,nan,0.07107598177630822
diamond,regression,mlp,1,residual_map_a5,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0017799077482389708}}","{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,553,508801,384,25,0.1347378512045907,0.13893412053585052,11.224333216901869,,,gelu,0.019302688133173165,nan,0.07107598177630822
diamond,regression,mlp,1,residual_map_a20,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0017799077482389708}}","{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,553,508801,384,25,0.1347378512045907,0.13893412053585052,11.224333216901869,,,gelu,0.019302688133173165,nan,0.07107598177630822
diamond,regression,mlp,1,residual_map_a100,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0017799077482389708}}","{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,553,508801,384,25,0.1347378512045907,0.13893412053585052,11.224333216901869,,,gelu,0.019302688133173165,nan,0.07107598177630822
diamond,regression,resnet,1,baseline_ple,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0017799077482389708}}",{},0,553,1397377,384,106,0.1291317076180265,0.13574519753456116,39.47607280011289,,,gelu,0.018426759098929626,nan,0.06902150353386362
diamond,regression,resnet,1,utility_identity,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0017799077482389708}}",{},1,553,1397377,384,106,0.1291317076180265,0.13574519753456116,39.47607280011289,,,gelu,0.018426759098929626,nan,0.06902150353386362
diamond,regression,resnet,1,residual_map_a0,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0017799077482389708}}","{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,553,1397377,384,106,0.1291317076180265,0.13574519753456116,39.47607280011289,,,gelu,0.018426759098929626,nan,0.06902150353386362
diamond,regression,resnet,1,residual_map_a5,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0017799077482389708}}","{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,553,1397377,384,106,0.1291317076180265,0.13574519753456116,39.47607280011289,,,gelu,0.018426759098929626,nan,0.06902150353386362
diamond,regression,resnet,1,residual_map_a20,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0017799077482389708}}","{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,553,1397377,384,106,0.1291317076180265,0.13574519753456116,39.47607280011289,,,gelu,0.018426759098929626,nan,0.06902150353386362
diamond,regression,resnet,1,residual_map_a100,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0017799077482389708}}","{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,553,1397377,384,106,0.1291317076180265,0.13574519753456116,39.47607280011289,,,gelu,0.018426759098929626,nan,0.06902150353386362
diamond,regression,mlp,2,baseline_ple,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.001475813795919456}}",{},0,553,508801,384,34,0.1304710845954391,0.13570347428321838,14.375611695926636,,,gelu,0.0184154343362148,nan,0.0694814433897953
diamond,regression,mlp,2,utility_identity,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.001475813795919456}}",{},1,553,508801,384,34,0.1304710845954391,0.13570347428321838,14.375611695926636,,,gelu,0.0184154343362148,nan,0.0694814433897953
diamond,regression,mlp,2,residual_map_a0,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.001475813795919456}}","{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,553,508801,384,34,0.1304710845954391,0.13570347428321838,14.375611695926636,,,gelu,0.0184154343362148,nan,0.0694814433897953
