dataset,task,model,seed,representation,selected_columns,utility_statistics,map_metadata,reused_baseline,input_features,parameters,width,best_epoch,val_score,test_score,train_seconds,selected_numeric,members,activation,test_loss,test_auc,test_mae,bins,train_rows,val_rows,test_rows,baseline_score,baseline_loss,primary_gain,loss_gain_pct,win
churn,binclass,resnet,0,baseline_ple,,"{""1"":{""cardinality"":67,""fold_wins"":0,""relative_gain"":-0.049719066964746594},""2"":{""cardinality"":11,""fold_wins"":0,""relative_gain"":-0.019841362532310315},""4"":{""cardinality"":4,""fold_wins"":2,""relative_gain"":-0.004355098387358115}}",{},0,536,1390849,384,9,0.858125,0.8515,2.659600866958499,,,gelu,0.3610879952287073,0.8417523841252654,,,,,,0.8515,0.3610879952287073,0.0,0.0,False
churn,binclass,resnet,0,residual_map_a0,,"{""1"":{""cardinality"":67,""fold_wins"":0,""relative_gain"":-0.049719066964746594},""2"":{""cardinality"":11,""fold_wins"":0,""relative_gain"":-0.019841362532310315},""4"":{""cardinality"":4,""fold_wins"":2,""relative_gain"":-0.004355098387358115}}","{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,536,1390849,384,9,0.858125,0.8515,2.659600866958499,,,gelu,0.3610879952287073,0.8417523841252654,,,,,,0.8515,0.3610879952287073,0.0,0.0,False
churn,binclass,resnet,0,residual_map_a100,,"{""1"":{""cardinality"":67,""fold_wins"":0,""relative_gain"":-0.049719066964746594},""2"":{""cardinality"":11,""fold_wins"":0,""relative_gain"":-0.019841362532310315},""4"":{""cardinality"":4,""fold_wins"":2,""relative_gain"":-0.004355098387358115}}","{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,536,1390849,384,9,0.858125,0.8515,2.659600866958499,,,gelu,0.3610879952287073,0.8417523841252654,,,,,,0.8515,0.3610879952287073,0.0,0.0,False
churn,binclass,resnet,0,residual_map_a20,,"{""1"":{""cardinality"":67,""fold_wins"":0,""relative_gain"":-0.049719066964746594},""2"":{""cardinality"":11,""fold_wins"":0,""relative_gain"":-0.019841362532310315},""4"":{""cardinality"":4,""fold_wins"":2,""relative_gain"":-0.004355098387358115}}","{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,536,1390849,384,9,0.858125,0.8515,2.659600866958499,,,gelu,0.3610879952287073,0.8417523841252654,,,,,,0.8515,0.3610879952287073,0.0,0.0,False
churn,binclass,resnet,0,residual_map_a5,,"{""1"":{""cardinality"":67,""fold_wins"":0,""relative_gain"":-0.049719066964746594},""2"":{""cardinality"":11,""fold_wins"":0,""relative_gain"":-0.019841362532310315},""4"":{""cardinality"":4,""fold_wins"":2,""relative_gain"":-0.004355098387358115}}","{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,536,1390849,384,9,0.858125,0.8515,2.659600866958499,,,gelu,0.3610879952287073,0.8417523841252654,,,,,,0.8515,0.3610879952287073,0.0,0.0,False
churn,binclass,resnet,0,utility_identity,,"{""1"":{""cardinality"":67,""fold_wins"":0,""relative_gain"":-0.049719066964746594},""2"":{""cardinality"":11,""fold_wins"":0,""relative_gain"":-0.019841362532310315},""4"":{""cardinality"":4,""fold_wins"":2,""relative_gain"":-0.004355098387358115}}",{},1,536,1390849,384,9,0.858125,0.8515,2.659600866958499,,,gelu,0.3610879952287073,0.8417523841252654,,,,,,0.8515,0.3610879952287073,0.0,0.0,False
churn,binclass,resnet,1,baseline_ple,,"{""1"":{""cardinality"":67,""fold_wins"":0,""relative_gain"":-0.04853377909173995},""2"":{""cardinality"":11,""fold_wins"":0,""relative_gain"":-0.009412584964792223},""4"":{""cardinality"":4,""fold_wins"":0,""relative_gain"":-0.006437149676023945}}",{},0,536,1390849,384,13,0.86,0.849,3.5518910260871053,,,gelu,0.3588500743630088,0.8430325548969617,,,,,,0.849,0.3588500743630088,0.0,0.0,False
churn,binclass,resnet,1,residual_map_a0,,"{""1"":{""cardinality"":67,""fold_wins"":0,""relative_gain"":-0.04853377909173995},""2"":{""cardinality"":11,""fold_wins"":0,""relative_gain"":-0.009412584964792223},""4"":{""cardinality"":4,""fold_wins"":0,""relative_gain"":-0.006437149676023945}}","{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,536,1390849,384,13,0.86,0.849,3.5518910260871053,,,gelu,0.3588500743630088,0.8430325548969617,,,,,,0.849,0.3588500743630088,0.0,0.0,False
churn,binclass,resnet,1,residual_map_a100,,"{""1"":{""cardinality"":67,""fold_wins"":0,""relative_gain"":-0.04853377909173995},""2"":{""cardinality"":11,""fold_wins"":0,""relative_gain"":-0.009412584964792223},""4"":{""cardinality"":4,""fold_wins"":0,""relative_gain"":-0.006437149676023945}}","{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,536,1390849,384,13,0.86,0.849,3.5518910260871053,,,gelu,0.3588500743630088,0.8430325548969617,,,,,,0.849,0.3588500743630088,0.0,0.0,False
churn,binclass,resnet,1,residual_map_a20,,"{""1"":{""cardinality"":67,""fold_wins"":0,""relative_gain"":-0.04853377909173995},""2"":{""cardinality"":11,""fold_wins"":0,""relative_gain"":-0.009412584964792223},""4"":{""cardinality"":4,""fold_wins"":0,""relative_gain"":-0.006437149676023945}}","{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,536,1390849,384,13,0.86,0.849,3.5518910260871053,,,gelu,0.3588500743630088,0.8430325548969617,,,,,,0.849,0.3588500743630088,0.0,0.0,False
churn,binclass,resnet,1,residual_map_a5,,"{""1"":{""cardinality"":67,""fold_wins"":0,""relative_gain"":-0.04853377909173995},""2"":{""cardinality"":11,""fold_wins"":0,""relative_gain"":-0.009412584964792223},""4"":{""cardinality"":4,""fold_wins"":0,""relative_gain"":-0.006437149676023945}}","{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,536,1390849,384,13,0.86,0.849,3.5518910260871053,,,gelu,0.3588500743630088,0.8430325548969617,,,,,,0.849,0.3588500743630088,0.0,0.0,False
churn,binclass,resnet,1,utility_identity,,"{""1"":{""cardinality"":67,""fold_wins"":0,""relative_gain"":-0.04853377909173995},""2"":{""cardinality"":11,""fold_wins"":0,""relative_gain"":-0.009412584964792223},""4"":{""cardinality"":4,""fold_wins"":0,""relative_gain"":-0.006437149676023945}}",{},1,536,1390849,384,13,0.86,0.849,3.5518910260871053,,,gelu,0.3588500743630088,0.8430325548969617,,,,,,0.849,0.3588500743630088,0.0,0.0,False
churn,binclass,resnet,2,baseline_ple,,"{""1"":{""cardinality"":67,""fold_wins"":0,""relative_gain"":-0.031198889548721916},""2"":{""cardinality"":11,""fold_wins"":0,""relative_gain"":-0.015267935842498033},""4"":{""cardinality"":4,""fold_wins"":0,""relative_gain"":-0.00934228264883952}}",{},0,536,1390849,384,13,0.86875,0.852,2.856015350902453,,,gelu,0.3711696376800216,0.8414778414778413,,,,,,0.852,0.3711696376800216,0.0,0.0,False
churn,binclass,resnet,2,residual_map_a0,,"{""1"":{""cardinality"":67,""fold_wins"":0,""relative_gain"":-0.031198889548721916},""2"":{""cardinality"":11,""fold_wins"":0,""relative_gain"":-0.015267935842498033},""4"":{""cardinality"":4,""fold_wins"":0,""relative_gain"":-0.00934228264883952}}","{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,536,1390849,384,13,0.86875,0.852,2.856015350902453,,,gelu,0.3711696376800216,0.8414778414778413,,,,,,0.852,0.3711696376800216,0.0,0.0,False
churn,binclass,resnet,2,residual_map_a100,,"{""1"":{""cardinality"":67,""fold_wins"":0,""relative_gain"":-0.031198889548721916},""2"":{""cardinality"":11,""fold_wins"":0,""relative_gain"":-0.015267935842498033},""4"":{""cardinality"":4,""fold_wins"":0,""relative_gain"":-0.00934228264883952}}","{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,536,1390849,384,13,0.86875,0.852,2.856015350902453,,,gelu,0.3711696376800216,0.8414778414778413,,,,,,0.852,0.3711696376800216,0.0,0.0,False
churn,binclass,resnet,2,residual_map_a20,,"{""1"":{""cardinality"":67,""fold_wins"":0,""relative_gain"":-0.031198889548721916},""2"":{""cardinality"":11,""fold_wins"":0,""relative_gain"":-0.015267935842498033},""4"":{""cardinality"":4,""fold_wins"":0,""relative_gain"":-0.00934228264883952}}","{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,536,1390849,384,13,0.86875,0.852,2.856015350902453,,,gelu,0.3711696376800216,0.8414778414778413,,,,,,0.852,0.3711696376800216,0.0,0.0,False
churn,binclass,resnet,2,residual_map_a5,,"{""1"":{""cardinality"":67,""fold_wins"":0,""relative_gain"":-0.031198889548721916},""2"":{""cardinality"":11,""fold_wins"":0,""relative_gain"":-0.015267935842498033},""4"":{""cardinality"":4,""fold_wins"":0,""relative_gain"":-0.00934228264883952}}","{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,536,1390849,384,13,0.86875,0.852,2.856015350902453,,,gelu,0.3711696376800216,0.8414778414778413,,,,,,0.852,0.3711696376800216,0.0,0.0,False
churn,binclass,resnet,2,utility_identity,,"{""1"":{""cardinality"":67,""fold_wins"":0,""relative_gain"":-0.031198889548721916},""2"":{""cardinality"":11,""fold_wins"":0,""relative_gain"":-0.015267935842498033},""4"":{""cardinality"":4,""fold_wins"":0,""relative_gain"":-0.00934228264883952}}",{},1,536,1390849,384,13,0.86875,0.852,2.856015350902453,,,gelu,0.3711696376800216,0.8414778414778413,,,,,,0.852,0.3711696376800216,0.0,0.0,False
churn,binclass,tabm,0,baseline_ple,,"{""1"":{""cardinality"":67,""fold_wins"":0,""relative_gain"":-0.049719066964746594},""2"":{""cardinality"":11,""fold_wins"":0,""relative_gain"":-0.019841362532310315},""4"":{""cardinality"":4,""fold_wins"":2,""relative_gain"":-0.004355098387358115}}",{},0,536,881040,512,14,0.86625,0.8545,3.4681481441948563,,16.0,relu,0.3621913803695543,0.8405539591980269,,,,,,0.8545,0.3621913803695543,0.0,0.0,False
churn,binclass,tabm,0,residual_map_a0,,"{""1"":{""cardinality"":67,""fold_wins"":0,""relative_gain"":-0.049719066964746594},""2"":{""cardinality"":11,""fold_wins"":0,""relative_gain"":-0.019841362532310315},""4"":{""cardinality"":4,""fold_wins"":2,""relative_gain"":-0.004355098387358115}}","{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,536,881040,512,14,0.86625,0.8545,3.4681481441948563,,16.0,relu,0.3621913803695543,0.8405539591980269,,,,,,0.8545,0.3621913803695543,0.0,0.0,False
churn,binclass,tabm,0,residual_map_a100,,"{""1"":{""cardinality"":67,""fold_wins"":0,""relative_gain"":-0.049719066964746594},""2"":{""cardinality"":11,""fold_wins"":0,""relative_gain"":-0.019841362532310315},""4"":{""cardinality"":4,""fold_wins"":2,""relative_gain"":-0.004355098387358115}}","{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,536,881040,512,14,0.86625,0.8545,3.4681481441948563,,16.0,relu,0.3621913803695543,0.8405539591980269,,,,,,0.8545,0.3621913803695543,0.0,0.0,False
churn,binclass,tabm,0,residual_map_a20,,"{""1"":{""cardinality"":67,""fold_wins"":0,""relative_gain"":-0.049719066964746594},""2"":{""cardinality"":11,""fold_wins"":0,""relative_gain"":-0.019841362532310315},""4"":{""cardinality"":4,""fold_wins"":2,""relative_gain"":-0.004355098387358115}}","{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,536,881040,512,14,0.86625,0.8545,3.4681481441948563,,16.0,relu,0.3621913803695543,0.8405539591980269,,,,,,0.8545,0.3621913803695543,0.0,0.0,False
churn,binclass,tabm,0,residual_map_a5,,"{""1"":{""cardinality"":67,""fold_wins"":0,""relative_gain"":-0.049719066964746594},""2"":{""cardinality"":11,""fold_wins"":0,""relative_gain"":-0.019841362532310315},""4"":{""cardinality"":4,""fold_wins"":2,""relative_gain"":-0.004355098387358115}}","{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,536,881040,512,14,0.86625,0.8545,3.4681481441948563,,16.0,relu,0.3621913803695543,0.8405539591980269,,,,,,0.8545,0.3621913803695543,0.0,0.0,False
churn,binclass,tabm,0,utility_identity,,"{""1"":{""cardinality"":67,""fold_wins"":0,""relative_gain"":-0.049719066964746594},""2"":{""cardinality"":11,""fold_wins"":0,""relative_gain"":-0.019841362532310315},""4"":{""cardinality"":4,""fold_wins"":2,""relative_gain"":-0.004355098387358115}}",{},1,536,881040,512,14,0.86625,0.8545,3.4681481441948563,,16.0,relu,0.3621913803695543,0.8405539591980269,,,,,,0.8545,0.3621913803695543,0.0,0.0,False
churn,binclass,tabm,1,baseline_ple,,"{""1"":{""cardinality"":67,""fold_wins"":0,""relative_gain"":-0.04853377909173995},""2"":{""cardinality"":11,""fold_wins"":0,""relative_gain"":-0.009412584964792223},""4"":{""cardinality"":4,""fold_wins"":0,""relative_gain"":-0.006437149676023945}}",{},0,536,881040,512,13,0.8625,0.8565,4.160198517143726,,16.0,relu,0.3547136403013411,0.8452103875832689,,,,,,0.8565,0.3547136403013411,0.0,0.0,False
churn,binclass,tabm,1,residual_map_a0,,"{""1"":{""cardinality"":67,""fold_wins"":0,""relative_gain"":-0.04853377909173995},""2"":{""cardinality"":11,""fold_wins"":0,""relative_gain"":-0.009412584964792223},""4"":{""cardinality"":4,""fold_wins"":0,""relative_gain"":-0.006437149676023945}}","{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,536,881040,512,13,0.8625,0.8565,4.160198517143726,,16.0,relu,0.3547136403013411,0.8452103875832689,,,,,,0.8565,0.3547136403013411,0.0,0.0,False
churn,binclass,tabm,1,residual_map_a100,,"{""1"":{""cardinality"":67,""fold_wins"":0,""relative_gain"":-0.04853377909173995},""2"":{""cardinality"":11,""fold_wins"":0,""relative_gain"":-0.009412584964792223},""4"":{""cardinality"":4,""fold_wins"":0,""relative_gain"":-0.006437149676023945}}","{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,536,881040,512,13,0.8625,0.8565,4.160198517143726,,16.0,relu,0.3547136403013411,0.8452103875832689,,,,,,0.8565,0.3547136403013411,0.0,0.0,False
churn,binclass,tabm,1,residual_map_a20,,"{""1"":{""cardinality"":67,""fold_wins"":0,""relative_gain"":-0.04853377909173995},""2"":{""cardinality"":11,""fold_wins"":0,""relative_gain"":-0.009412584964792223},""4"":{""cardinality"":4,""fold_wins"":0,""relative_gain"":-0.006437149676023945}}","{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,536,881040,512,13,0.8625,0.8565,4.160198517143726,,16.0,relu,0.3547136403013411,0.8452103875832689,,,,,,0.8565,0.3547136403013411,0.0,0.0,False
churn,binclass,tabm,1,residual_map_a5,,"{""1"":{""cardinality"":67,""fold_wins"":0,""relative_gain"":-0.04853377909173995},""2"":{""cardinality"":11,""fold_wins"":0,""relative_gain"":-0.009412584964792223},""4"":{""cardinality"":4,""fold_wins"":0,""relative_gain"":-0.006437149676023945}}","{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,536,881040,512,13,0.8625,0.8565,4.160198517143726,,16.0,relu,0.3547136403013411,0.8452103875832689,,,,,,0.8565,0.3547136403013411,0.0,0.0,False
churn,binclass,tabm,1,utility_identity,,"{""1"":{""cardinality"":67,""fold_wins"":0,""relative_gain"":-0.04853377909173995},""2"":{""cardinality"":11,""fold_wins"":0,""relative_gain"":-0.009412584964792223},""4"":{""cardinality"":4,""fold_wins"":0,""relative_gain"":-0.006437149676023945}}",{},1,536,881040,512,13,0.8625,0.8565,4.160198517143726,,16.0,relu,0.3547136403013411,0.8452103875832689,,,,,,0.8565,0.3547136403013411,0.0,0.0,False
churn,binclass,tabm,2,baseline_ple,,"{""1"":{""cardinality"":67,""fold_wins"":0,""relative_gain"":-0.031198889548721916},""2"":{""cardinality"":11,""fold_wins"":0,""relative_gain"":-0.015267935842498033},""4"":{""cardinality"":4,""fold_wins"":0,""relative_gain"":-0.00934228264883952}}",{},0,536,881040,512,8,0.8625,0.8595,3.557456941809505,,16.0,relu,0.3536015652566623,0.847949644559814,,,,,,0.8595,0.3536015652566623,0.0,0.0,False
churn,binclass,tabm,2,residual_map_a0,,"{""1"":{""cardinality"":67,""fold_wins"":0,""relative_gain"":-0.031198889548721916},""2"":{""cardinality"":11,""fold_wins"":0,""relative_gain"":-0.015267935842498033},""4"":{""cardinality"":4,""fold_wins"":0,""relative_gain"":-0.00934228264883952}}","{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,536,881040,512,8,0.8625,0.8595,3.557456941809505,,16.0,relu,0.3536015652566623,0.847949644559814,,,,,,0.8595,0.3536015652566623,0.0,0.0,False
churn,binclass,tabm,2,residual_map_a100,,"{""1"":{""cardinality"":67,""fold_wins"":0,""relative_gain"":-0.031198889548721916},""2"":{""cardinality"":11,""fold_wins"":0,""relative_gain"":-0.015267935842498033},""4"":{""cardinality"":4,""fold_wins"":0,""relative_gain"":-0.00934228264883952}}","{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,536,881040,512,8,0.8625,0.8595,3.557456941809505,,16.0,relu,0.3536015652566623,0.847949644559814,,,,,,0.8595,0.3536015652566623,0.0,0.0,False
churn,binclass,tabm,2,residual_map_a20,,"{""1"":{""cardinality"":67,""fold_wins"":0,""relative_gain"":-0.031198889548721916},""2"":{""cardinality"":11,""fold_wins"":0,""relative_gain"":-0.015267935842498033},""4"":{""cardinality"":4,""fold_wins"":0,""relative_gain"":-0.00934228264883952}}","{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,536,881040,512,8,0.8625,0.8595,3.557456941809505,,16.0,relu,0.3536015652566623,0.847949644559814,,,,,,0.8595,0.3536015652566623,0.0,0.0,False
churn,binclass,tabm,2,residual_map_a5,,"{""1"":{""cardinality"":67,""fold_wins"":0,""relative_gain"":-0.031198889548721916},""2"":{""cardinality"":11,""fold_wins"":0,""relative_gain"":-0.015267935842498033},""4"":{""cardinality"":4,""fold_wins"":0,""relative_gain"":-0.00934228264883952}}","{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,536,881040,512,8,0.8625,0.8595,3.557456941809505,,16.0,relu,0.3536015652566623,0.847949644559814,,,,,,0.8595,0.3536015652566623,0.0,0.0,False
churn,binclass,tabm,2,utility_identity,,"{""1"":{""cardinality"":67,""fold_wins"":0,""relative_gain"":-0.031198889548721916},""2"":{""cardinality"":11,""fold_wins"":0,""relative_gain"":-0.015267935842498033},""4"":{""cardinality"":4,""fold_wins"":0,""relative_gain"":-0.00934228264883952}}",{},1,536,881040,512,8,0.8625,0.8595,3.557456941809505,,16.0,relu,0.3536015652566623,0.847949644559814,,,,,,0.8595,0.3536015652566623,0.0,0.0,False
diamond,regression,mlp,0,baseline_ple,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0013321606774416342}}",{},0,553,508801,384,26,0.1327949845228841,0.1383325159549713,11.389077978907151,,,gelu,0.0191358863534188,,0.0704538112077937,,,,,0.1383325159549713,0.0191358863534188,0.0,0.0,False
diamond,regression,mlp,0,residual_map_a0,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0013321606774416342}}","{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,553,508801,384,26,0.1327949845228841,0.1383325159549713,11.389077978907151,,,gelu,0.0191358863534188,,0.0704538112077937,,,,,0.1383325159549713,0.0191358863534188,0.0,0.0,False
diamond,regression,mlp,0,residual_map_a100,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0013321606774416342}}","{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,553,508801,384,26,0.1327949845228841,0.1383325159549713,11.389077978907151,,,gelu,0.0191358863534188,,0.0704538112077937,,,,,0.1383325159549713,0.0191358863534188,0.0,0.0,False
diamond,regression,mlp,0,residual_map_a20,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0013321606774416342}}","{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,553,508801,384,26,0.1327949845228841,0.1383325159549713,11.389077978907151,,,gelu,0.0191358863534188,,0.0704538112077937,,,,,0.1383325159549713,0.0191358863534188,0.0,0.0,False
diamond,regression,mlp,0,residual_map_a5,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0013321606774416342}}","{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,553,508801,384,26,0.1327949845228841,0.1383325159549713,11.389077978907151,,,gelu,0.0191358863534188,,0.0704538112077937,,,,,0.1383325159549713,0.0191358863534188,0.0,0.0,False
diamond,regression,mlp,0,utility_identity,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0013321606774416342}}",{},1,553,508801,384,26,0.1327949845228841,0.1383325159549713,11.389077978907151,,,gelu,0.0191358863534188,,0.0704538112077937,,,,,0.1383325159549713,0.0191358863534188,0.0,0.0,False
diamond,regression,mlp,1,baseline_ple,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0017799077482389708}}",{},0,553,508801,384,25,0.1347378512045907,0.1389341205358505,11.224333216901869,,,gelu,0.0193026881331731,,0.0710759817763082,,,,,0.1389341205358505,0.0193026881331731,0.0,0.0,False
diamond,regression,mlp,1,residual_map_a0,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0017799077482389708}}","{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,553,508801,384,25,0.1347378512045907,0.1389341205358505,11.224333216901869,,,gelu,0.0193026881331731,,0.0710759817763082,,,,,0.1389341205358505,0.0193026881331731,0.0,0.0,False
diamond,regression,mlp,1,residual_map_a100,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0017799077482389708}}","{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,553,508801,384,25,0.1347378512045907,0.1389341205358505,11.224333216901869,,,gelu,0.0193026881331731,,0.0710759817763082,,,,,0.1389341205358505,0.0193026881331731,0.0,0.0,False
diamond,regression,mlp,1,residual_map_a20,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0017799077482389708}}","{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,553,508801,384,25,0.1347378512045907,0.1389341205358505,11.224333216901869,,,gelu,0.0193026881331731,,0.0710759817763082,,,,,0.1389341205358505,0.0193026881331731,0.0,0.0,False
diamond,regression,mlp,1,residual_map_a5,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0017799077482389708}}","{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,553,508801,384,25,0.1347378512045907,0.1389341205358505,11.224333216901869,,,gelu,0.0193026881331731,,0.0710759817763082,,,,,0.1389341205358505,0.0193026881331731,0.0,0.0,False
diamond,regression,mlp,1,utility_identity,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0017799077482389708}}",{},1,553,508801,384,25,0.1347378512045907,0.1389341205358505,11.224333216901869,,,gelu,0.0193026881331731,,0.0710759817763082,,,,,0.1389341205358505,0.0193026881331731,0.0,0.0,False
diamond,regression,mlp,2,baseline_ple,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.001475813795919456}}",{},0,553,508801,384,34,0.1304710845954391,0.1357034742832183,14.375611695926636,,,gelu,0.0184154343362148,,0.0694814433897953,,,,,0.1357034742832183,0.0184154343362148,0.0,0.0,False
diamond,regression,mlp,2,residual_map_a0,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.001475813795919456}}","{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,553,508801,384,34,0.1304710845954391,0.1357034742832183,14.375611695926636,,,gelu,0.0184154343362148,,0.0694814433897953,,,,,0.1357034742832183,0.0184154343362148,0.0,0.0,False
diamond,regression,mlp,2,residual_map_a100,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.001475813795919456}}","{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,553,508801,384,34,0.1304710845954391,0.1357034742832183,14.375611695926636,,,gelu,0.0184154343362148,,0.0694814433897953,,,,,0.1357034742832183,0.0184154343362148,0.0,0.0,False
diamond,regression,mlp,2,residual_map_a20,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.001475813795919456}}","{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,553,508801,384,34,0.1304710845954391,0.1357034742832183,14.375611695926636,,,gelu,0.0184154343362148,,0.0694814433897953,,,,,0.1357034742832183,0.0184154343362148,0.0,0.0,False
diamond,regression,mlp,2,residual_map_a5,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.001475813795919456}}","{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,553,508801,384,34,0.1304710845954391,0.1357034742832183,14.375611695926636,,,gelu,0.0184154343362148,,0.0694814433897953,,,,,0.1357034742832183,0.0184154343362148,0.0,0.0,False
diamond,regression,mlp,2,utility_identity,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.001475813795919456}}",{},1,553,508801,384,34,0.1304710845954391,0.1357034742832183,14.375611695926636,,,gelu,0.0184154343362148,,0.0694814433897953,,,,,0.1357034742832183,0.0184154343362148,0.0,0.0,False
diamond,regression,resnet,0,baseline_ple,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0013321606774416342}}",{},0,553,1397377,384,54,0.1320411687220311,0.135646179318428,21.01645722286776,,,gelu,0.0183998861285491,,0.0706474587265309,,,,,0.135646179318428,0.0183998861285491,0.0,0.0,False
diamond,regression,resnet,0,residual_map_a0,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0013321606774416342}}","{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,553,1397377,384,54,0.1320411687220311,0.135646179318428,21.01645722286776,,,gelu,0.0183998861285491,,0.0706474587265309,,,,,0.135646179318428,0.0183998861285491,0.0,0.0,False
diamond,regression,resnet,0,residual_map_a100,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0013321606774416342}}","{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,553,1397377,384,54,0.1320411687220311,0.135646179318428,21.01645722286776,,,gelu,0.0183998861285491,,0.0706474587265309,,,,,0.135646179318428,0.0183998861285491,0.0,0.0,False
diamond,regression,resnet,0,residual_map_a20,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0013321606774416342}}","{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,553,1397377,384,54,0.1320411687220311,0.135646179318428,21.01645722286776,,,gelu,0.0183998861285491,,0.0706474587265309,,,,,0.135646179318428,0.0183998861285491,0.0,0.0,False
diamond,regression,resnet,0,residual_map_a5,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0013321606774416342}}","{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,553,1397377,384,54,0.1320411687220311,0.135646179318428,21.01645722286776,,,gelu,0.0183998861285491,,0.0706474587265309,,,,,0.135646179318428,0.0183998861285491,0.0,0.0,False
diamond,regression,resnet,0,utility_identity,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0013321606774416342}}",{},1,553,1397377,384,54,0.1320411687220311,0.135646179318428,21.01645722286776,,,gelu,0.0183998861285491,,0.0706474587265309,,,,,0.135646179318428,0.0183998861285491,0.0,0.0,False
diamond,regression,resnet,1,baseline_ple,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.0017799077482389708}}",{},0,553,1397377,384,106,0.1291317076180265,0.1357451975345611,39.47607280011289,,,gelu,0.0184267590989296,,0.0690215035338636,,,,,0.1357451975345611,0.0184267590989296,0.0,0.0,False
