dataset,task,model,seed,representation,selected_columns,utility_statistics,map_metadata,reused_baseline,input_features,parameters,width,best_epoch,val_score,test_score,train_seconds,selected_numeric,members,activation,test_loss,test_auc,test_mae
diamond,regression,tabm,2,residual_map_a0,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.001475813795919456}}","{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,553,890016,512,27,0.1316075986462648,0.13521769642829895,14.879976402968168,,16,relu,0.018283827055496155,nan,0.06988199518618628
diamond,regression,tabm,2,residual_map_a5,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.001475813795919456}}","{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,553,890016,512,27,0.1316075986462648,0.13521769642829895,14.879976402968168,,16,relu,0.018283827055496155,nan,0.06988199518618628
diamond,regression,tabm,2,residual_map_a20,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.001475813795919456}}","{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,553,890016,512,27,0.1316075986462648,0.13521769642829895,14.879976402968168,,16,relu,0.018283827055496155,nan,0.06988199518618628
diamond,regression,tabm,2,residual_map_a100,,"{""2"":{""cardinality"":116,""fold_wins"":0,""relative_gain"":-0.001475813795919456}}","{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,553,890016,512,27,0.1316075986462648,0.13521769642829895,14.879976402968168,,16,relu,0.018283827055496155,nan,0.06988199518618628
black-friday,regression,tabm,0,baseline_ple,1,"{""0"":{""cardinality"":21,""fold_wins"":0,""relative_gain"":-0.00035245990361397315},""1"":{""cardinality"":12,""fold_wins"":5,""relative_gain"":0.0012672414606856304},""2"":{""cardinality"":14,""fold_wins"":0,""relative_gain"":-0.00022237556339225865},""3"":{""cardinality"":15,""fold_wins"":0,""relative_gain"":-0.0002561673118170629}}",{},0,78,639216,512,57,0.6864177315619031,0.6880928874015808,67.45818215585314,,16,relu,0.47347183424979783,nan,0.5332800056529747
black-friday,regression,tabm,0,utility_identity,1,"{""0"":{""cardinality"":21,""fold_wins"":0,""relative_gain"":-0.00035245990361397315},""1"":{""cardinality"":12,""fold_wins"":5,""relative_gain"":0.0012672414606856304},""2"":{""cardinality"":14,""fold_wins"":0,""relative_gain"":-0.00022237556339225865},""3"":{""cardinality"":15,""fold_wins"":0,""relative_gain"":-0.0002561673118170629}}",{},0,90,638724,509,57,0.6862933824224058,0.6877325773239136,64.88792693102732,1,16,relu,0.47297613130913335,nan,0.5326546201177531
black-friday,regression,tabm,0,residual_map_a0,1,"{""0"":{""cardinality"":21,""fold_wins"":0,""relative_gain"":-0.00035245990361397315},""1"":{""cardinality"":12,""fold_wins"":5,""relative_gain"":0.0012672414606856304},""2"":{""cardinality"":14,""fold_wins"":0,""relative_gain"":-0.00022237556339225865},""3"":{""cardinality"":15,""fold_wins"":0,""relative_gain"":-0.0002561673118170629}}","{""alpha"":0.0,""column_metadata"":{""1"":{""cardinality"":12,""scale"":0.02692117461641116,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0}},""columns"":[1]}",0,79,639744,512,56,0.6868957134553924,0.6882614493370056,62.09156857803464,1,16,relu,0.47370384612798244,nan,0.5328159718334989
black-friday,regression,tabm,0,residual_map_a5,1,"{""0"":{""cardinality"":21,""fold_wins"":0,""relative_gain"":-0.00035245990361397315},""1"":{""cardinality"":12,""fold_wins"":5,""relative_gain"":0.0012672414606856304},""2"":{""cardinality"":14,""fold_wins"":0,""relative_gain"":-0.00022237556339225865},""3"":{""cardinality"":15,""fold_wins"":0,""relative_gain"":-0.0002561673118170629}}","{""alpha"":5.0,""column_metadata"":{""1"":{""cardinality"":12,""scale"":0.02571336749281194,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0}},""columns"":[1]}",0,79,639744,512,57,0.6869992186299356,0.6878867745399475,63.84413600806147,1,16,relu,0.47318818811982966,nan,0.5328597854137903
black-friday,regression,tabm,0,residual_map_a20,1,"{""0"":{""cardinality"":21,""fold_wins"":0,""relative_gain"":-0.00035245990361397315},""1"":{""cardinality"":12,""fold_wins"":5,""relative_gain"":0.0012672414606856304},""2"":{""cardinality"":14,""fold_wins"":0,""relative_gain"":-0.00022237556339225865},""3"":{""cardinality"":15,""fold_wins"":0,""relative_gain"":-0.0002561673118170629}}","{""alpha"":20.0,""column_metadata"":{""1"":{""cardinality"":12,""scale"":0.022905043312527018,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0}},""columns"":[1]}",0,79,639744,512,57,0.6869393666734247,0.6881195902824402,63.322562342043966,1,16,relu,0.47350857599890833,nan,0.5328524948791156
black-friday,regression,tabm,0,residual_map_a100,1,"{""0"":{""cardinality"":21,""fold_wins"":0,""relative_gain"":-0.00035245990361397315},""1"":{""cardinality"":12,""fold_wins"":5,""relative_gain"":0.0012672414606856304},""2"":{""cardinality"":14,""fold_wins"":0,""relative_gain"":-0.00022237556339225865},""3"":{""cardinality"":15,""fold_wins"":0,""relative_gain"":-0.0002561673118170629}}","{""alpha"":100.0,""column_metadata"":{""1"":{""cardinality"":12,""scale"":0.016233632285984984,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0}},""columns"":[1]}",0,79,639744,512,57,0.6865078370446902,0.6876828074455261,62.18489083019085,1,16,relu,0.47290763908596295,nan,0.5326516170871034
black-friday,regression,tabm,1,baseline_ple,1,"{""0"":{""cardinality"":21,""fold_wins"":0,""relative_gain"":-0.0003402847099992605},""1"":{""cardinality"":12,""fold_wins"":5,""relative_gain"":0.0012018852550786702},""2"":{""cardinality"":14,""fold_wins"":0,""relative_gain"":-0.00029053905083632216},""3"":{""cardinality"":15,""fold_wins"":0,""relative_gain"":-0.00031377215348506974}}",{},0,78,639216,512,70,0.6868144815462571,0.6877879500389099,76.18831092608161,,16,relu,0.4730522643364528,nan,0.5309392169509851
black-friday,regression,tabm,1,utility_identity,1,"{""0"":{""cardinality"":21,""fold_wins"":0,""relative_gain"":-0.0003402847099992605},""1"":{""cardinality"":12,""fold_wins"":5,""relative_gain"":0.0012018852550786702},""2"":{""cardinality"":14,""fold_wins"":0,""relative_gain"":-0.00029053905083632216},""3"":{""cardinality"":15,""fold_wins"":0,""relative_gain"":-0.00031377215348506974}}",{},0,90,638724,509,63,0.6867216365709332,0.6874018311500549,67.41402235301211,1,16,relu,0.472521264382335,nan,0.5304927281950959
black-friday,regression,tabm,1,residual_map_a0,1,"{""0"":{""cardinality"":21,""fold_wins"":0,""relative_gain"":-0.0003402847099992605},""1"":{""cardinality"":12,""fold_wins"":5,""relative_gain"":0.0012018852550786702},""2"":{""cardinality"":14,""fold_wins"":0,""relative_gain"":-0.00029053905083632216},""3"":{""cardinality"":15,""fold_wins"":0,""relative_gain"":-0.00031377215348506974}}","{""alpha"":0.0,""column_metadata"":{""1"":{""cardinality"":12,""scale"":0.027679976002589975,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0}},""columns"":[1]}",0,79,639744,512,50,0.6871638859530727,0.6884505152702332,56.28006169293076,1,16,relu,0.4739641416013189,nan,0.5324137577383138
black-friday,regression,tabm,1,residual_map_a5,1,"{""0"":{""cardinality"":21,""fold_wins"":0,""relative_gain"":-0.0003402847099992605},""1"":{""cardinality"":12,""fold_wins"":5,""relative_gain"":0.0012018852550786702},""2"":{""cardinality"":14,""fold_wins"":0,""relative_gain"":-0.00029053905083632216},""3"":{""cardinality"":15,""fold_wins"":0,""relative_gain"":-0.00031377215348506974}}","{""alpha"":5.0,""column_metadata"":{""1"":{""cardinality"":12,""scale"":0.02641389387030848,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0}},""columns"":[1]}",0,79,639744,512,50,0.6871939012626065,0.6883086562156677,55.242373895831406,1,16,relu,0.47376876186052896,nan,0.5322074983119124
black-friday,regression,tabm,1,residual_map_a20,1,"{""0"":{""cardinality"":21,""fold_wins"":0,""relative_gain"":-0.0003402847099992605},""1"":{""cardinality"":12,""fold_wins"":5,""relative_gain"":0.0012018852550786702},""2"":{""cardinality"":14,""fold_wins"":0,""relative_gain"":-0.00029053905083632216},""3"":{""cardinality"":15,""fold_wins"":0,""relative_gain"":-0.00031377215348506974}}","{""alpha"":20.0,""column_metadata"":{""1"":{""cardinality"":12,""scale"":0.023469572366910763,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0}},""columns"":[1]}",0,79,639744,512,50,0.6869679526825045,0.6883977055549622,56.39195164479315,1,16,relu,0.47389136832511736,nan,0.5323061841117924
black-friday,regression,tabm,1,residual_map_a100,1,"{""0"":{""cardinality"":21,""fold_wins"":0,""relative_gain"":-0.0003402847099992605},""1"":{""cardinality"":12,""fold_wins"":5,""relative_gain"":0.0012018852550786702},""2"":{""cardinality"":14,""fold_wins"":0,""relative_gain"":-0.00029053905083632216},""3"":{""cardinality"":15,""fold_wins"":0,""relative_gain"":-0.00031377215348506974}}","{""alpha"":100.0,""column_metadata"":{""1"":{""cardinality"":12,""scale"":0.01649734549833307,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0}},""columns"":[1]}",0,79,639744,512,64,0.6870059482529065,0.687904417514801,70.0891342300456,1,16,relu,0.4732124587874939,nan,0.531378971799403
black-friday,regression,tabm,2,baseline_ple,1,"{""0"":{""cardinality"":21,""fold_wins"":0,""relative_gain"":-0.0004661914365715895},""1"":{""cardinality"":12,""fold_wins"":5,""relative_gain"":0.001179476909406158},""2"":{""cardinality"":14,""fold_wins"":0,""relative_gain"":-0.0001337042951837676},""3"":{""cardinality"":15,""fold_wins"":0,""relative_gain"":-0.00033980491890951936}}",{},0,78,639216,512,51,0.6867664808726772,0.6879234910011292,57.94046574900858,,16,relu,0.4732387494216028,nan,0.5316018558748592
black-friday,regression,tabm,2,utility_identity,1,"{""0"":{""cardinality"":21,""fold_wins"":0,""relative_gain"":-0.0004661914365715895},""1"":{""cardinality"":12,""fold_wins"":5,""relative_gain"":0.001179476909406158},""2"":{""cardinality"":14,""fold_wins"":0,""relative_gain"":-0.0001337042951837676},""3"":{""cardinality"":15,""fold_wins"":0,""relative_gain"":-0.00033980491890951936}}",{},0,90,638724,509,34,0.6870842620069482,0.6879887580871582,47.46866892813705,1,16,relu,0.47332852650960905,nan,0.5326063899663869
black-friday,regression,tabm,2,residual_map_a0,1,"{""0"":{""cardinality"":21,""fold_wins"":0,""relative_gain"":-0.0004661914365715895},""1"":{""cardinality"":12,""fold_wins"":5,""relative_gain"":0.001179476909406158},""2"":{""cardinality"":14,""fold_wins"":0,""relative_gain"":-0.0001337042951837676},""3"":{""cardinality"":15,""fold_wins"":0,""relative_gain"":-0.00033980491890951936}}","{""alpha"":0.0,""column_metadata"":{""1"":{""cardinality"":12,""scale"":0.026941134076542868,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0}},""columns"":[1]}",0,79,639744,512,34,0.687672419143766,0.688839316368103,41.955221966141835,1,16,relu,0.47449964028153463,nan,0.5339607055257797
black-friday,regression,tabm,2,residual_map_a5,1,"{""0"":{""cardinality"":21,""fold_wins"":0,""relative_gain"":-0.0004661914365715895},""1"":{""cardinality"":12,""fold_wins"":5,""relative_gain"":0.001179476909406158},""2"":{""cardinality"":14,""fold_wins"":0,""relative_gain"":-0.0001337042951837676},""3"":{""cardinality"":15,""fold_wins"":0,""relative_gain"":-0.00033980491890951936}}","{""alpha"":5.0,""column_metadata"":{""1"":{""cardinality"":12,""scale"":0.025760703405153993,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0}},""columns"":[1]}",0,79,639744,512,34,0.6878155874059075,0.6888585090637207,42.26518636289984,1,16,relu,0.4745260863171356,nan,0.533968369660147
black-friday,regression,tabm,2,residual_map_a20,1,"{""0"":{""cardinality"":21,""fold_wins"":0,""relative_gain"":-0.0004661914365715895},""1"":{""cardinality"":12,""fold_wins"":5,""relative_gain"":0.001179476909406158},""2"":{""cardinality"":14,""fold_wins"":0,""relative_gain"":-0.0001337042951837676},""3"":{""cardinality"":15,""fold_wins"":0,""relative_gain"":-0.00033980491890951936}}","{""alpha"":20.0,""column_metadata"":{""1"":{""cardinality"":12,""scale"":0.023000439201587116,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0}},""columns"":[1]}",0,79,639744,512,34,0.6877014815863305,0.6885687112808228,41.82099250797182,1,16,relu,0.47412689558410825,nan,0.5334544576465078
black-friday,regression,tabm,2,residual_map_a100,1,"{""0"":{""cardinality"":21,""fold_wins"":0,""relative_gain"":-0.0004661914365715895},""1"":{""cardinality"":12,""fold_wins"":5,""relative_gain"":0.001179476909406158},""2"":{""cardinality"":14,""fold_wins"":0,""relative_gain"":-0.0001337042951837676},""3"":{""cardinality"":15,""fold_wins"":0,""relative_gain"":-0.00033980491890951936}}","{""alpha"":100.0,""column_metadata"":{""1"":{""cardinality"":12,""scale"":0.016365398415090084,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0}},""columns"":[1]}",0,79,639744,512,34,0.6876867717024915,0.689069926738739,41.903500214917585,1,16,relu,0.4748173644445168,nan,0.534057431248467
california,regression,tabm,0,baseline_ple,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0064045660015295755}}",{},0,950,1099632,512,69,0.452184284713411,0.447832316160202,16.268415990052745,,16,relu,0.20055378640272198,nan,0.2876292336394667
california,regression,tabm,0,utility_identity,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0064045660015295755}}",{},1,950,1099632,512,69,0.452184284713411,0.447832316160202,16.268415990052745,,16,relu,0.20055378640272198,nan,0.2876292336394667
california,regression,tabm,0,residual_map_a0,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0064045660015295755}}","{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,950,1099632,512,69,0.452184284713411,0.447832316160202,16.268415990052745,,16,relu,0.20055378640272198,nan,0.2876292336394667
california,regression,tabm,0,residual_map_a5,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0064045660015295755}}","{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,950,1099632,512,69,0.452184284713411,0.447832316160202,16.268415990052745,,16,relu,0.20055378640272198,nan,0.2876292336394667
california,regression,tabm,0,residual_map_a20,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0064045660015295755}}","{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,950,1099632,512,69,0.452184284713411,0.447832316160202,16.268415990052745,,16,relu,0.20055378640272198,nan,0.2876292336394667
california,regression,tabm,0,residual_map_a100,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0064045660015295755}}","{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,950,1099632,512,69,0.452184284713411,0.447832316160202,16.268415990052745,,16,relu,0.20055378640272198,nan,0.2876292336394667
california,regression,tabm,1,baseline_ple,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0065069854631653315}}",{},0,950,1099632,512,78,0.4503775310052305,0.4478208124637604,18.24206614191644,,16,relu,0.2005434860675932,nan,0.2906147577311703
california,regression,tabm,1,utility_identity,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0065069854631653315}}",{},1,950,1099632,512,78,0.4503775310052305,0.4478208124637604,18.24206614191644,,16,relu,0.2005434860675932,nan,0.2906147577311703
california,regression,tabm,1,residual_map_a0,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0065069854631653315}}","{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,950,1099632,512,78,0.4503775310052305,0.4478208124637604,18.24206614191644,,16,relu,0.2005434860675932,nan,0.2906147577311703
california,regression,tabm,1,residual_map_a5,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0065069854631653315}}","{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,950,1099632,512,78,0.4503775310052305,0.4478208124637604,18.24206614191644,,16,relu,0.2005434860675932,nan,0.2906147577311703
california,regression,tabm,1,residual_map_a20,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0065069854631653315}}","{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,950,1099632,512,78,0.4503775310052305,0.4478208124637604,18.24206614191644,,16,relu,0.2005434860675932,nan,0.2906147577311703
california,regression,tabm,1,residual_map_a100,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0065069854631653315}}","{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,950,1099632,512,78,0.4503775310052305,0.4478208124637604,18.24206614191644,,16,relu,0.2005434860675932,nan,0.2906147577311703
california,regression,tabm,2,baseline_ple,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.007088285478295721}}",{},0,950,1099632,512,45,0.45354170199799526,0.45421165227890015,10.97220688010566,,16,relu,0.20630821805742194,nan,0.290980462298653
california,regression,tabm,2,utility_identity,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.007088285478295721}}",{},1,950,1099632,512,45,0.45354170199799526,0.45421165227890015,10.97220688010566,,16,relu,0.20630821805742194,nan,0.290980462298653
california,regression,tabm,2,residual_map_a0,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.007088285478295721}}","{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,950,1099632,512,45,0.45354170199799526,0.45421165227890015,10.97220688010566,,16,relu,0.20630821805742194,nan,0.290980462298653
california,regression,tabm,2,residual_map_a5,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.007088285478295721}}","{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,950,1099632,512,45,0.45354170199799526,0.45421165227890015,10.97220688010566,,16,relu,0.20630821805742194,nan,0.290980462298653
california,regression,tabm,2,residual_map_a20,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.007088285478295721}}","{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,950,1099632,512,45,0.45354170199799526,0.45421165227890015,10.97220688010566,,16,relu,0.20630821805742194,nan,0.290980462298653
california,regression,tabm,2,residual_map_a100,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.007088285478295721}}","{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,950,1099632,512,45,0.45354170199799526,0.45421165227890015,10.97220688010566,,16,relu,0.20630821805742194,nan,0.290980462298653
