dataset,problem_type,model,seed,method,track,split,disagreement,max_disagreement,task_error,orbit_mean_task_error,worst_orbit_task_error,runtime_seconds,raw_disagreement,raw_task_error,raw_worst_orbit_task_error,disagreement_reduction,relative_task_change,worst_orbit_gain,failure,predictive_rank
bike-sharing,regression,controlled_mlp,1,Raw+GramDistance@1,hybrid_prediction_mixture,validation,0.0,0.0,66.66043588341718,66.66043588341718,66.66043588341718,0.0,0.12947026008001605,73.34231252782743,76.40138994440308,1.0,-0.09110534443367906,0.12749707915097283,False,6.5
bike-sharing,regression,controlled_mlp,1,Raw+HybridSpectral-t0.01@0.25,hybrid_prediction_mixture,test,0.10590583345013348,0.1499969004244116,76.1095680536603,74.2500949115363,76.8152050595785,0.0,0.14120777793351133,78.00769345797514,78.63266746492822,0.2500000000000001,-0.024332541063240273,0.02311332508413683,False,38.5
bike-sharing,regression,controlled_mlp,1,Raw+HybridSpectral-t0.01@0.25,hybrid_prediction_mixture,validation,0.09710269506001201,0.1366640123716694,72.67606366393716,71.77248198400952,74.98896118465471,0.0,0.12947026008001605,73.34231252782743,76.40138994440308,0.2500000000000002,-0.009084099490829216,0.018486951098352834,False,22.5
bike-sharing,regression,controlled_mlp,1,Raw+HybridSpectral-t0.01@0.5,hybrid_prediction_mixture,test,0.07060388896675562,0.0999979336162744,74.97023941680638,73.76674891045062,75.600713576298,0.0,0.14120777793351133,78.00769345797514,78.63266746492822,0.5000000000000002,-0.03893787787489341,0.03855845142201905,False,26.5
bike-sharing,regression,controlled_mlp,1,Raw+HybridSpectral-t0.01@0.5,hybrid_prediction_mixture,validation,0.064735130040008,0.0911093415811129,72.63237659300559,71.99835814806984,74.17413363241876,0.0,0.12947026008001605,73.34231252782743,76.40138994440308,0.5000000000000002,-0.00967975934154626,0.029152039165846112,False,20.5
bike-sharing,regression,controlled_mlp,1,Raw+HybridSpectral-t0.01@0.75,hybrid_prediction_mixture,test,0.03530194448337778,0.0499989668081372,74.62447041908561,74.04818169128487,75.01848363804115,0.0,0.14120777793351133,78.00769345797514,78.63266746492822,0.7500000000000004,-0.043370376547694746,0.04596287959452821,False,22.5
bike-sharing,regression,controlled_mlp,1,Raw+HybridSpectral-t0.01@0.75,hybrid_prediction_mixture,validation,0.03236756502000397,0.0455546707905564,73.21236580332678,72.8829152474047,73.97665704217462,0.0,0.12947026008001605,73.34231252782743,76.40138994440308,0.7500000000000003,-0.0017717838451214798,0.03173676426558368,False,25.5
bike-sharing,regression,controlled_mlp,1,Raw+HybridSpectral-t0.01@1,hybrid_prediction_mixture,test,0.0,0.0,75.08322522815524,75.08322522815524,75.08322522815524,0.0,0.14120777793351133,78.00769345797514,78.63266746492822,1.0,-0.03748948469288333,0.045139537436601644,False,30.5
bike-sharing,regression,controlled_mlp,1,Raw+HybridSpectral-t0.01@1,hybrid_prediction_mixture,validation,0.0,0.0,74.40144730178629,74.40144730178629,74.40144730178629,0.0,0.12947026008001605,73.34231252782743,76.40138994440308,1.0,0.014440978712758812,0.0261767834861661,False,36.5
bike-sharing,regression,controlled_mlp,1,Raw+HybridSpectral-t0.05@0.25,hybrid_prediction_mixture,test,0.10590583345013348,0.1499969004244116,75.49382224918237,73.6852026496834,76.15687078385727,0.0,0.14120777793351133,78.00769345797514,78.63266746492822,0.2500000000000001,-0.032225939485661825,0.03148559957189806,False,34.5
bike-sharing,regression,controlled_mlp,1,Raw+HybridSpectral-t0.05@0.25,hybrid_prediction_mixture,validation,0.09710269506001201,0.1366640123716694,73.28761709157969,72.23100801306391,75.3153428399566,0.0,0.12947026008001605,73.34231252782743,76.40138994440308,0.2500000000000002,-0.0007457555449589662,0.014215017622543125,False,27.5
