dataset,problem_type,model,seed,method,track,split,disagreement,max_disagreement,task_error,orbit_mean_task_error,worst_orbit_task_error,runtime_seconds,raw_disagreement,raw_task_error,raw_worst_orbit_task_error,disagreement_reduction,relative_task_change,worst_orbit_gain,failure,predictive_rank
eeg-eye-state,classification,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer,test,0.026458830491831762,0.0788841629685795,0.5096583410913491,0.5061974362669818,0.5112009741169737,3.492710583144799,0.09487942775819885,0.4303021522423009,0.5167859302619561,0.7211320607954935,0.18441968843410098,0.010807097906383303,False,4.0
eeg-eye-state,classification,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer,validation,0.030286346345826304,0.0939325885132738,0.4992276752064905,0.4992959288524952,0.5015200604723423,3.492710583144799,0.10082446602960231,0.4244397012987893,0.5081331978860175,0.699613124289355,0.1762040018378331,0.013014574606004447,False,4.0
eeg-eye-state,classification,tabm_d,1,GramAnchor,interface,test,0.0,0.0,0.4444375321373133,0.4444375321373133,0.4444375321373133,0.2741991160437464,0.09487942775819885,0.4303021522423009,0.5167859302619561,1.0,0.03284989354887735,0.1399968418025037,False,3.0
eeg-eye-state,classification,tabm_d,1,GramAnchor,interface,validation,0.0,0.0,0.4337354379211349,0.4337354379211349,0.4337354379211349,0.2741991160437464,0.10082446602960231,0.4244397012987893,0.5081331978860175,1.0,0.021901194902127632,0.14641389359010398,False,3.0
eeg-eye-state,classification,tabm_d,1,Raw,baseline,test,0.09487942775819885,0.1345500114749199,0.4303021522423009,0.4630647543960201,0.5167859302619561,3.157624459359795,0.09487942775819885,0.4303021522423009,0.5167859302619561,0.0,0.0,0.0,False,1.0
eeg-eye-state,classification,tabm_d,1,Raw,baseline,validation,0.10082446602960231,0.1406697803799166,0.4244397012987893,0.4469447950491441,0.5081331978860175,3.157624459359795,0.10082446602960231,0.4244397012987893,0.5081331978860175,0.0,0.0,0.0,False,1.0
eeg-eye-state,classification,tabm_d,1,Raw+GramAnchor@0.75,hybrid_prediction_mixture,test,0.023719857179598024,0.033637502870663,0.4353559358095586,0.43936014724679384,0.4499566240775976,0.6206773880403489,0.09487942775819885,0.4303021522423009,0.5167859302619561,0.7499999974699646,0.011744732255979886,0.12931719358242402,False,2.0
eeg-eye-state,classification,tabm_d,1,Raw+GramAnchor@0.75,hybrid_prediction_mixture,validation,0.0252061167639697,0.0351674459067753,0.4273651794308306,0.4293703540410103,0.4398525420939831,0.6206773880403489,0.10082446602960231,0.4244397012987893,0.5081331978860175,0.7499999974552891,0.006892564769717146,0.1343755064146603,False,2.0
eeg-eye-state,classification,tabm_d,2,BlockAdam+DataInit[equal-HPO],optimizer,test,0.0059638467116307995,0.0072099130071801,0.4794158277985918,0.47989397993986316,0.4807059204958432,2.8755482078995556,0.09464588519038117,0.423141814609315,0.4797283375053377,0.9369877866361072,0.13299090575870973,-0.0020377845419536234,False,4.0
eeg-eye-state,classification,tabm_d,2,BlockAdam+DataInit[equal-HPO],optimizer,validation,0.00573818518210705,0.007286167575606,0.4859222162069161,0.48609637288381413,0.4865440776063369,2.8755482078995556,0.09932019041484301,0.4073669579680177,0.4780880778629215,0.9422253908481281,0.19283659782015453,-0.01768711694550957,False,4.0
eeg-eye-state,classification,tabm_d,2,GramAnchor,interface,test,0.0,0.0,0.4368962389976934,0.4368962389976934,0.4368962389976934,0.3460014220327139,0.09464588519038117,0.423141814609315,0.4797283375053377,1.0,0.03250547195643576,0.08928407008511922,False,3.0
eeg-eye-state,classification,tabm_d,2,GramAnchor,interface,validation,0.0,0.0,0.4151473674200968,0.4151473674200968,0.4151473674200968,0.3460014220327139,0.09932019041484301,0.4073669579680177,0.4780880778629215,1.0,0.019099264925384357,0.13165086802451334,False,3.0
