dataset,problem_type,model,seed,method,track,disagreement,max_disagreement,reference_task_error,orbit_mean_task_error,worst_orbit_task_error,runtime_seconds,gpu_peak_memory_mb,max_input_reconstruction_error,raw_disagreement,raw_task_error,disagreement_reduction,relative_task_change
phoneme,classification,tabm_d,0,BlockScalarAdam,optimizer,0.025224633135203588,0.0293988037914685,0.3313760197240418,0.32806902058667103,0.331714400952099,3.493095111567527,118.11279296875,3.4464901706738885e-16,0.03589126489421316,0.3294771089296618,0.2971929741247259,0.005763407359463536
phoneme,classification,tabm_d,0,GramAnchor,representation,0.0,0.0,0.3419162995370747,0.3419162995370747,0.3419162995370747,2.6460414188914,119.169921875,3.4464901706738885e-16,0.03589126489421316,0.3294771089296618,1.0,0.03775433943748869
phoneme,classification,tabm_d,0,GramDistance,representation,0.0,0.0,0.331729818842387,0.331729818842387,0.331729818842387,2.3515237777028233,119.169921875,3.4464901706738885e-16,0.03589126489421316,0.3294771089296618,1.0,0.006837227387490858
phoneme,classification,tabm_d,0,MatrixAdam,optimizer,0.028008162207752575,0.0333351017321814,0.3315538173587888,0.3282500400482833,0.3319312485918123,4.783671600045636,118.11279296875,3.4464901706738885e-16,0.03589126489421316,0.3294771089296618,0.21963847497978817,0.006303043133628864
phoneme,classification,tabm_d,0,NystromGram,representation,0.00017610685803235,0.0014088548642588,0.3335835663903336,0.33358711788619566,0.3336119783572301,2.33028637082316,117.8427734375,3.4464901706738885e-16,0.03589126489421316,0.3294771089296618,0.9950933226078431,0.012463559225744119
phoneme,classification,tabm_d,0,PCA,representation,0.0,0.0,0.3203717181948452,0.3203717181948452,0.3203717181948452,2.585959179792553,118.10791015625,3.4464901706738885e-16,0.03589126489421316,0.3294771089296618,1.0,-0.027635882700307552
wine-quality-red,regression,controlled_mlp,0,AdamW,optimizer,0.10737053303019814,0.1147647257416969,0.691096529890026,0.698952480081974,0.7030915249069617,1.6492303598206488,68.65185546875,3.453247499083189e-16,0.10737053303019814,0.691096529890026,0.0,0.0
wine-quality-red,regression,controlled_mlp,0,BlockAdam,optimizer,0.0869248405246059,0.1109525937303107,0.6934798983873031,0.6980835758416091,0.7011659346203324,3.1255046508740634,68.66796875,3.453247499083189e-16,0.10737053303019814,0.691096529890026,0.19042182178458456,0.003448676695940456
wine-quality-red,regression,controlled_mlp,0,BlockScalarAdam,optimizer,0.09571196130854998,0.119451237992851,0.6919302816536271,0.6980657602193905,0.7049979044375837,3.154013756895438,68.66259765625,3.453247499083189e-16,0.10737053303019814,0.691096529890026,0.10858260076225168,0.0012064186803742093
wine-quality-red,regression,controlled_mlp,0,GramAnchor,representation,0.0,0.0,0.6903123753832792,0.6903123753832792,0.6903123753832792,0.9355022429954255,69.5322265625,3.453247499083189e-16,0.10737053303019814,0.691096529890026,1.0,-0.001134652646673874
wine-quality-red,regression,controlled_mlp,0,GramDistance,representation,0.0,0.0,0.7303590944563586,0.7303590944563586,0.7303590944563586,1.0674792577046897,69.5322265625,3.453247499083189e-16,0.10737053303019814,0.691096529890026,1.0,0.056811983374566256
wine-quality-red,regression,controlled_mlp,0,MatrixAdam,optimizer,0.11055030054454887,0.2290055197841694,0.6958196795270529,0.7066547204878992,0.73203661865428,7.59364001150243,68.66259765625,3.453247499083189e-16,0.10737053303019814,0.691096529890026,-0.029614899215005375,0.006834283537465464
wine-quality-red,regression,controlled_mlp,0,NystromGram,representation,0.0,0.0,0.6861377989511367,0.6861377989511367,0.6861377989511367,1.2257931148633356,68.40185546875,3.453247499083189e-16,0.10737053303019814,0.691096529890026,1.0,-0.007175163995800128
wine-quality-red,regression,controlled_mlp,0,PCA,representation,0.0,0.0,0.7018776834318262,0.7018776834318262,0.7018776834318262,1.5192171151284124,68.65185546875,3.453247499083189e-16,0.10737053303019814,0.691096529890026,1.0,0.015600068985320771
wine-quality-red,regression,tabm_d,0,AdamW,optimizer,0.08040031254128394,0.1217687160833399,0.686742563498589,0.6865321370137367,0.690961054275671,2.500483987154439,119.25,3.453247499083189e-16,0.08040031254128394,0.686742563498589,0.0,0.0
wine-quality-red,regression,tabm_d,0,BlockAdam,optimizer,0.06617711905771315,0.0864088867926217,0.6884141880780827,0.6866910046321493,0.6913116950786201,3.524140975670889,119.26611328125,3.453247499083189e-16,0.08040031254128394,0.686742563498589,0.17690470389984447,0.002434135683942071
wine-quality-red,regression,tabm_d,0,BlockScalarAdam,optimizer,0.0692172034830494,0.0899527242994344,0.6884849917777769,0.6867464377574121,0.6906122496515273,3.7434312379918993,119.2607421875,3.453247499083189e-16,0.08040031254128394,0.686742563498589,0.13909285554695128,0.0025372364722978076
wine-quality-red,regression,tabm_d,0,GramAnchor,representation,0.0,0.0,0.6862916777328928,0.6862916777328928,0.6862916777328928,1.5026640009600665,121.521484375,3.453247499083189e-16,0.08040031254128394,0.686742563498589,1.0,-0.0006565571870180309
wine-quality-red,regression,tabm_d,0,GramDistance,representation,0.0,0.0,0.7105021310021105,0.7105021310021105,0.7105021310021105,1.5674970780964936,121.521484375,3.453247499083189e-16,0.08040031254128394,0.686742563498589,1.0,0.03459748785990356
wine-quality-red,regression,tabm_d,0,MatrixAdam,optimizer,0.08146264387548693,0.1184778916419314,0.6875640850861903,0.6863286863717821,0.6895082785293418,6.4317446309141815,119.2607421875,3.453247499083189e-16,0.08040031254128394,0.686742563498589,-0.013213024932676953,0.0011962584398673005
wine-quality-red,regression,tabm_d,0,NystromGram,representation,0.0,0.0,0.6754956452347519,0.6754956452347519,0.6754956452347519,2.225520115578547,118.60498046875,3.453247499083189e-16,0.08040031254128394,0.686742563498589,1.0,-0.016377197019127484
wine-quality-red,regression,tabm_d,0,PCA,representation,0.0,0.0,0.6936190259151914,0.6936190259151914,0.6936190259151914,2.4732630841899663,119.25,3.453247499083189e-16,0.08040031254128394,0.686742563498589,1.0,0.010013158907131836
