dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,selected_lr_multiplier,task_error,disagreement,fit_seconds
wine-quality-red,regression,controlled_mlp,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,2.0,0.6576751639634054,0.1245553929656662,0.1474358360283076
wine-quality-red,regression,controlled_mlp,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,test,2.0,0.7049702498244593,0.142852934949225,0.1474358360283076
wine-quality-red,regression,controlled_mlp,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,2.0,0.6575049434921211,0.11673445651713923,0.1565938589628785
wine-quality-red,regression,controlled_mlp,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,test,2.0,0.7031624698776221,0.13226263995505894,0.1565938589628785
wine-quality-red,regression,controlled_mlp,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,2.0,0.6659932180449427,0.16868902215040701,0.1847121599130332
wine-quality-red,regression,controlled_mlp,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,test,2.0,0.7034231489307847,0.19068611555795129,0.1847121599130332
wine-quality-red,regression,controlled_mlp,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,2.0,0.6593606890066757,0.17591760302977558,0.1460500170942396
wine-quality-red,regression,controlled_mlp,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,test,2.0,0.7080512125909585,0.19596635886832822,0.1460500170942396
wine-quality-red,regression,controlled_mlp,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,2.0,0.6632928445776254,0.12380578094452137,0.1468505139928311
wine-quality-red,regression,controlled_mlp,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,test,2.0,0.7028755339022927,0.14047669493088513,0.1468505139928311
wine-quality-red,regression,controlled_mlp,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,2.0,0.6705534597983256,0.15589021908517506,0.1253879379946738
wine-quality-red,regression,controlled_mlp,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,test,2.0,0.6989200538983799,0.15312756625024224,0.1253879379946738
wine-quality-red,regression,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,validation,2.0,0.674417215253382,0.0,0.3459561229683459
wine-quality-red,regression,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,test,2.0,0.7326566172763453,0.0,0.3459561229683459
wine-quality-red,regression,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,2.0,0.6744171989631107,4.929042364520421e-07,0.3375667568761855
wine-quality-red,regression,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,test,2.0,0.7326566427762399,5.201729765297696e-07,0.3375667568761855
wine-quality-red,regression,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,2.0,0.6744172408717041,3.412739665467148e-07,0.3478523390367627
wine-quality-red,regression,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,test,2.0,0.7326566175922035,3.6056233661569115e-07,0.3478523390367627
wine-quality-red,regression,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,2.0,0.6744172111330505,3.7115731856663016e-07,0.3492127279751003
wine-quality-red,regression,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,test,2.0,0.732656595996308,4.125159466965256e-07,0.3492127279751003
wine-quality-red,regression,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,2.0,0.6744172096192138,3.2045615102533313e-07,0.3436755980364978
wine-quality-red,regression,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,test,2.0,0.7326566017851236,3.0324065782916453e-07,0.3436755980364978
wine-quality-red,regression,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,2.0,0.6744172002148789,5.308269269669855e-07,0.3171126099769026
wine-quality-red,regression,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,test,2.0,0.7326565960296173,5.430376052305628e-07,0.3171126099769026
wine-quality-red,regression,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,2.0,0.6744172083740416,4.5594843558978337e-07,0.3439320439938456
wine-quality-red,regression,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,test,2.0,0.7326566149839688,4.7336455382135726e-07,0.3439320439938456
wine-quality-red,regression,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,2.0,0.6744172070089591,3.3572442651270603e-07,0.303180965827778
wine-quality-red,regression,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,test,2.0,0.732656600109037,3.471204734375248e-07,0.303180965827778
wine-quality-red,regression,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,2.0,0.6744172011782724,3.5211074907337593e-07,0.3134644040837884
wine-quality-red,regression,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,test,2.0,0.7326566125403344,3.805292869966722e-07,0.3134644040837884
wine-quality-red,regression,controlled_mlp,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,validation,2.0,0.6620981296521136,0.0,0.8176777698099613
wine-quality-red,regression,controlled_mlp,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,test,2.0,0.7238452386378565,0.0,0.8176777698099613
wine-quality-red,regression,controlled_mlp,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,2.0,0.6620981119203471,5.355246019622913e-07,0.8176567391492426
wine-quality-red,regression,controlled_mlp,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,test,2.0,0.7238452547218065,5.332169467995539e-07,0.8176567391492426
wine-quality-red,regression,controlled_mlp,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,2.0,0.6620981158337708,5.260873059479352e-07,0.8175742940511554
wine-quality-red,regression,controlled_mlp,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,test,2.0,0.723845223716354,4.930508612983492e-07,0.8175742940511554
wine-quality-red,regression,controlled_mlp,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,2.0,0.6620981289071315,4.865109147494014e-07,0.8170654368586838
wine-quality-red,regression,controlled_mlp,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,test,2.0,0.7238452833376227,5.119807641304459e-07,0.8170654368586838
wine-quality-red,regression,controlled_mlp,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,2.0,0.6620981387911371,6.108995679057696e-07,0.804022281896323
wine-quality-red,regression,controlled_mlp,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,test,2.0,0.72384528315402,6.662733600354008e-07,0.804022281896323
wine-quality-red,regression,controlled_mlp,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,2.0,0.6620981227683881,3.3572442651270603e-07,0.7663117030169815
wine-quality-red,regression,controlled_mlp,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,test,2.0,0.7238452268332566,3.735207813389271e-07,0.7663117030169815
wine-quality-red,regression,controlled_mlp,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,2.0,0.6620981094032609,4.391592617443009e-07,0.7627157969400287
wine-quality-red,regression,controlled_mlp,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,test,2.0,0.7238452537206238,5.342071369686753e-07,0.7627157969400287
wine-quality-red,regression,controlled_mlp,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,2.0,0.662098113564779,5.911038493594714e-07,0.764533624984324
wine-quality-red,regression,controlled_mlp,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,test,2.0,0.7238452524146016,6.354179589842414e-07,0.764533624984324
wine-quality-red,regression,controlled_mlp,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,2.0,0.6620980999504117,4.126968367510737e-07,0.7685315969865769
wine-quality-red,regression,controlled_mlp,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,test,2.0,0.7238452240463141,4.276129561733347e-07,0.7685315969865769
wine-quality-red,regression,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,validation,2.0,0.674501202423032,0.0,0.3905059809330851
wine-quality-red,regression,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,test,2.0,0.7325037404518132,0.0,0.3905059809330851
wine-quality-red,regression,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,2.0,0.6741205148570061,0.0057475148232669915,0.3806248879991472
wine-quality-red,regression,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,test,2.0,0.7326093704807072,0.00677091503352347,0.3806248879991472
wine-quality-red,regression,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,2.0,0.6747662577891398,0.01283836840363295,0.3833767939358949
wine-quality-red,regression,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,test,2.0,0.7325327979254612,0.013304885225079466,0.3833767939358949
wine-quality-red,regression,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,2.0,0.6743208590788657,0.004985123750661288,0.3773381691426039
wine-quality-red,regression,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,test,2.0,0.7325241734449977,0.005177551304399693,0.3773381691426039
wine-quality-red,regression,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,2.0,0.6736165150985096,0.008117242687776981,0.3779402649961412
wine-quality-red,regression,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,test,2.0,0.7320528843016381,0.01009342023038204,0.3779402649961412
wine-quality-red,regression,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,2.0,0.6744451749784312,0.009751968314136626,0.376650023041293
wine-quality-red,regression,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,test,2.0,0.7326326330315645,0.010939209606147618,0.376650023041293
wine-quality-red,regression,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,2.0,0.6743164711044802,0.018389487663381596,0.3716617589816451
wine-quality-red,regression,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,test,2.0,0.7321810045925408,0.020329689297089035,0.3716617589816451
wine-quality-red,regression,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,2.0,0.6742749977292456,0.011925535999773586,0.3684843620285392
wine-quality-red,regression,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,test,2.0,0.7328728592840618,0.012650866410372455,0.3684843620285392
wine-quality-red,regression,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,2.0,0.6740122478345596,0.008688222916284587,0.4071190841495991
wine-quality-red,regression,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,test,2.0,0.7324675832543341,0.00971130574174474,0.4071190841495991
wine-quality-red,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,validation,2.0,0.660437242771968,0.0,0.1894439770840108
wine-quality-red,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,test,2.0,0.6824075667353072,0.0,0.1894439770840108
wine-quality-red,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,2.0,0.6675664602792644,0.09107743175154018,0.2149072710890323
wine-quality-red,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,test,2.0,0.6879452069051714,0.0926954134072625,0.2149072710890323
wine-quality-red,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,2.0,0.6617145164692423,0.12616993739330726,0.2561239330098033
wine-quality-red,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,test,2.0,0.696573111448228,0.13248242254090728,0.2561239330098033
wine-quality-red,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,2.0,0.6654217963674828,0.10814228933939725,0.2831818980630487
wine-quality-red,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,test,2.0,0.6826460516501734,0.10753184056280497,0.2831818980630487
wine-quality-red,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,2.0,0.6657449204387388,0.11360367581087828,0.2588768100831657
wine-quality-red,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,test,2.0,0.6910491451890461,0.12941522336398728,0.2588768100831657
wine-quality-red,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,2.0,0.662330829046974,0.09808496266400288,0.2854713469278067
wine-quality-red,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,test,2.0,0.6945526255974949,0.10494197194894561,0.2854713469278067
wine-quality-red,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,2.0,0.6604038764731717,0.14788535472890393,0.2694512968882918
wine-quality-red,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,test,2.0,0.696925747100308,0.14197281132848852,0.2694512968882918
wine-quality-red,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,2.0,0.6657465742276726,0.110081109922888,0.3014884220901876
wine-quality-red,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,test,2.0,0.6913699716779987,0.1175946951631779,0.3014884220901876
wine-quality-red,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,2.0,0.6624702381410149,0.1130638419525757,0.2725671401713043
wine-quality-red,regression,tabm_d,0,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,test,2.0,0.6879999993791499,0.12204718118419615,0.2725671401713043
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,validation,1.0,0.6857762012738939,0.0,0.3953448520042002
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,test,1.0,0.7391823035080797,0.0,0.3953448520042002
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,1.0,0.6845458092617418,0.01419836425015298,0.3416502149775624
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,test,1.0,0.7395990970177262,0.01624700368881543,0.3416502149775624
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,1.0,0.6841422166626852,0.01669604555601293,0.3006494787987321
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,test,1.0,0.7406187025620108,0.019494580389958643,0.3006494787987321
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,1.0,0.6850516048810552,0.00852160029455863,0.3393926750868559
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,test,1.0,0.7396396544819974,0.010572847074677143,0.3393926750868559
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,1.0,0.6840796048172773,0.01927305675427666,0.3603149179834872
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,test,1.0,0.7410788221085535,0.022042981354460443,0.3603149179834872
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,1.0,0.6837382578618503,0.025862624997369323,0.3855634690262377
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,test,1.0,0.7409768842090486,0.02870523689929243,0.3855634690262377
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,1.0,0.6837430420072947,0.04646838160536808,0.3329596549738198
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,test,1.0,0.7412788120737706,0.052561693437098995,0.3329596549738198
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,1.0,0.6840054875199649,0.0205336527111743,0.3453130309935659
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,test,1.0,0.7409184274391456,0.023043852034342564,0.3453130309935659
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,1.0,0.6853130379244077,0.020549269279693225,0.3976217610761523
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,test,1.0,0.739813409461482,0.023085269288820494,0.3976217610761523
wine-quality-red,regression,tabm_d,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,validation,1.0,0.6634957775300399,0.0,0.5237770290113986
wine-quality-red,regression,tabm_d,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,test,1.0,0.721198812493166,0.0,0.5237770290113986
wine-quality-red,regression,tabm_d,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,1.0,0.6621764374061433,0.021947193973738746,0.4863575159106403
wine-quality-red,regression,tabm_d,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,test,1.0,0.7200944900570255,0.023299600957370176,0.4863575159106403
wine-quality-red,regression,tabm_d,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,1.0,0.6633513499353645,0.004142588939810064,0.5148915448226035
wine-quality-red,regression,tabm_d,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,test,1.0,0.7210531740365855,0.004220870749679415,0.5148915448226035
wine-quality-red,regression,tabm_d,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,1.0,0.6626674559022813,0.015973089666653124,0.472568416967988
wine-quality-red,regression,tabm_d,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,test,1.0,0.719757972874566,0.017095912492025696,0.472568416967988
wine-quality-red,regression,tabm_d,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,1.0,0.6626522392874103,0.01614859569321755,0.5086598289199173
wine-quality-red,regression,tabm_d,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,test,1.0,0.719693902307444,0.017319061709408144,0.5086598289199173
wine-quality-red,regression,tabm_d,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,1.0,0.663355440310068,0.003953339379519799,0.4979047591332346
wine-quality-red,regression,tabm_d,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,test,1.0,0.7210198876948753,0.004116614789159582,0.4979047591332346
wine-quality-red,regression,tabm_d,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,1.0,0.6635816845721246,0.00228586927185204,0.5403871869202703
wine-quality-red,regression,tabm_d,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,test,1.0,0.7214852635786559,0.002406175025787868,0.5403871869202703
wine-quality-red,regression,tabm_d,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,1.0,0.6635929010185463,0.0020350155381873595,0.4904345271643251
wine-quality-red,regression,tabm_d,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,test,1.0,0.7212957839918659,0.0020812205201274497,0.4904345271643251
wine-quality-red,regression,tabm_d,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,1.0,0.6622170451500038,0.020938965049397584,0.504791019950062
wine-quality-red,regression,tabm_d,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,test,1.0,0.7201587634641388,0.022254787277876883,0.504791019950062
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,validation,1.0,0.6858754248307938,0.0,0.2438879800029099
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,test,1.0,0.7056306743619745,0.0,0.2438879800029099
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,1.0,0.6864050426006979,0.01815129004449762,0.269442741991952
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,test,1.0,0.7050616124206649,0.01759706586112053,0.269442741991952
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,1.0,0.6853424851273847,0.020830142667175613,0.2383671449497342
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,test,1.0,0.7028605590891661,0.019795637452541863,0.2383671449497342
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,1.0,0.6852862489835458,0.019115100359669773,0.2641694089397788
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,test,1.0,0.704209130030838,0.018421208458680165,0.2641694089397788
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,1.0,0.6857308714706352,0.021273953167357775,0.2547694609966129
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,test,1.0,0.7043168641663065,0.021992080133687482,0.2547694609966129
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,1.0,0.6874985538034109,0.016813167242722533,0.2883015070110559
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,test,1.0,0.7057798923696192,0.017145718198455978,0.2883015070110559
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,1.0,0.6861694047828443,0.021137881866482817,0.234416123945266
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,test,1.0,0.7041580866784948,0.019745592929790806,0.234416123945266
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,1.0,0.685587853112361,0.023492706663809034,0.2788213689345866
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,test,1.0,0.7049095126841829,0.02269837107651406,0.2788213689345866
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,1.0,0.6865191859091702,0.018317466120510276,0.2673619678243994
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,test,1.0,0.7042642943986083,0.01662890384129537,0.2673619678243994
wine-quality-red,regression,tabm_d,1,AdamW[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,validation,2.0,0.659221662082441,0.0,0.3491867540869862
wine-quality-red,regression,tabm_d,1,AdamW[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,test,2.0,0.6923285942453009,0.0,0.3491867540869862
