dataset,problem_type,model,seed,method,transform_family,representation_id,member,is_reference,split,coordinate_error,task_error,disagreement,fit_seconds,track
phoneme,classification,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m1,1,False,validation,0.0,0.2768103657008071,0.0821229272069927,0.0,baseline
phoneme,classification,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m1,1,False,test,0.0,0.2890163420468741,0.074180611201075,0.0,baseline
phoneme,classification,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m2,2,False,validation,0.0,0.2741188331589668,0.0653562362430637,0.0,baseline
phoneme,classification,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m2,2,False,test,0.0,0.2939785303538281,0.0663815887425645,0.0,baseline
phoneme,classification,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m3,3,False,validation,0.0,0.2748484392365947,0.0709666197722563,0.0,baseline
phoneme,classification,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m3,3,False,test,0.0,0.2915838258966765,0.0660119705928191,0.0,baseline
phoneme,classification,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m4,4,False,validation,0.0,0.2552692222322559,0.0784992221693792,0.0,baseline
phoneme,classification,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m4,4,False,test,0.0,0.2818208772346302,0.0770214776613506,0.0,baseline
phoneme,classification,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m5,5,False,validation,0.0,0.2655916342366138,0.0739053708619453,0.0,baseline
phoneme,classification,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m5,5,False,test,0.0,0.2842800811839856,0.072793639715794,0.0,baseline
phoneme,classification,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m6,6,False,validation,0.0,0.2664792962968266,0.0704084481213366,0.0,baseline
phoneme,classification,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m6,6,False,test,0.0,0.2967215632134044,0.0810122279808077,0.0,baseline
phoneme,classification,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m7,7,False,validation,0.0,0.2662909304789911,0.0705949414075413,0.0,baseline
phoneme,classification,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m7,7,False,test,0.0,0.2958588108875349,0.0677881574567327,0.0,baseline
phoneme,classification,tabicl_v2,0,GramAnchor,condition_le_3_all,rbf_reference,-1,True,validation,1.000148450253796,0.2727534862619329,0.0,0.0,interface
phoneme,classification,tabicl_v2,0,GramAnchor,condition_le_3_all,rbf_reference,-1,True,test,1.000148450253796,0.2901280850856603,0.0,0.0,interface
phoneme,classification,tabicl_v2,0,GramAnchor,condition_le_3_all,condition_le_3_all__m0,0,False,validation,1.000148450253796,0.2634971969218521,0.0543154513315915,0.0,interface
phoneme,classification,tabicl_v2,0,GramAnchor,condition_le_3_all,condition_le_3_all__m0,0,False,test,1.000148450253796,0.2928466518534478,0.0639094905585947,0.0,interface
phoneme,classification,tabicl_v2,0,GramAnchor,condition_le_3_all,condition_le_3_all__m1,1,False,validation,1.000148450253796,0.2674295275649376,0.0669355443066602,0.0,interface
phoneme,classification,tabicl_v2,0,GramAnchor,condition_le_3_all,condition_le_3_all__m1,1,False,test,1.000148450253796,0.2908280787103582,0.0632139898341457,0.0,interface
phoneme,classification,tabicl_v2,0,GramAnchor,condition_le_3_all,condition_le_3_all__m2,2,False,validation,1.000148450253796,0.2620522824002012,0.0540615110337549,0.0,interface
phoneme,classification,tabicl_v2,0,GramAnchor,condition_le_3_all,condition_le_3_all__m2,2,False,test,1.000148450253796,0.2896573595756165,0.0644496965923068,0.0,interface
phoneme,classification,tabicl_v2,0,GramAnchor,condition_le_3_all,condition_le_3_all__m3,3,False,validation,1.000148450253796,0.2751126016058681,0.0691219233765111,0.0,interface
phoneme,classification,tabicl_v2,0,GramAnchor,condition_le_3_all,condition_le_3_all__m3,3,False,test,1.000148450253796,0.2998800559926677,0.0680214254930756,0.0,interface
phoneme,classification,tabicl_v2,0,GramAnchor,condition_le_3_all,condition_le_3_all__m4,4,False,validation,1.000148450253796,0.2716884043529618,0.0638216033940982,0.0,interface
phoneme,classification,tabicl_v2,0,GramAnchor,condition_le_3_all,condition_le_3_all__m4,4,False,test,1.000148450253796,0.2939407032772624,0.0620249145800843,0.0,interface
phoneme,classification,tabicl_v2,0,GramAnchor,condition_le_3_all,condition_le_3_all__m5,5,False,validation,1.000148450253796,0.2546193966037435,0.0617911619865983,0.0,interface
phoneme,classification,tabicl_v2,0,GramAnchor,condition_le_3_all,condition_le_3_all__m5,5,False,test,1.000148450253796,0.296892016414368,0.0677030116485738,0.0,interface
phoneme,classification,tabicl_v2,0,GramAnchor,condition_le_3_all,condition_le_3_all__m6,6,False,validation,1.000148450253796,0.2651624215468369,0.0581813777784944,0.0,interface
phoneme,classification,tabicl_v2,0,GramAnchor,condition_le_3_all,condition_le_3_all__m6,6,False,test,1.000148450253796,0.2929417916055344,0.0642219921365332,0.0,interface
phoneme,classification,tabicl_v2,0,GramAnchor,condition_le_3_all,condition_le_3_all__m7,7,False,validation,1.000148450253796,0.2697182190809415,0.0755630571374662,0.0,interface
phoneme,classification,tabicl_v2,0,GramAnchor,condition_le_3_all,condition_le_3_all__m7,7,False,test,1.000148450253796,0.2953020324559502,0.0713738461623594,0.0,interface
phoneme,classification,tabicl_v2,0,Raw+GramAnchor@0.75,condition_le_3_all,rbf_reference,-1,True,validation,1.000148450253796,0.2700491939195296,0.0,0.0,hybrid_prediction_mixture
phoneme,classification,tabicl_v2,0,Raw+GramAnchor@0.75,condition_le_3_all,rbf_reference,-1,True,test,1.000148450253796,0.2844267170412292,0.0,0.0,hybrid_prediction_mixture
phoneme,classification,tabicl_v2,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m0,0,False,validation,1.000148450253796,0.26157406454635,0.0470948650731491,0.0,hybrid_prediction_mixture
phoneme,classification,tabicl_v2,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m0,0,False,test,1.000148450253796,0.2908597179110638,0.0556061607318235,0.0,hybrid_prediction_mixture
phoneme,classification,tabicl_v2,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m1,1,False,validation,1.000148450253796,0.2677608203711216,0.0610757769111015,0.0,hybrid_prediction_mixture
phoneme,classification,tabicl_v2,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m1,1,False,test,1.000148450253796,0.2882310609342382,0.0573242419738421,0.0,hybrid_prediction_mixture
phoneme,classification,tabicl_v2,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m2,2,False,validation,1.000148450253796,0.2634437289049022,0.048573497118581,0.0,hybrid_prediction_mixture
phoneme,classification,tabicl_v2,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m2,2,False,test,1.000148450253796,0.288752807663112,0.0556042255771695,0.0,hybrid_prediction_mixture
phoneme,classification,tabicl_v2,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m3,3,False,validation,1.000148450253796,0.2716468770841913,0.0591678650031426,0.0,hybrid_prediction_mixture
phoneme,classification,tabicl_v2,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m3,3,False,test,1.000148450253796,0.2952864542191595,0.05824637933158,0.0,hybrid_prediction_mixture
phoneme,classification,tabicl_v2,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m4,4,False,validation,1.000148450253796,0.265139744759075,0.0594616998811418,0.0,hybrid_prediction_mixture
phoneme,classification,tabicl_v2,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m4,4,False,test,1.000148450253796,0.2884582395405753,0.0562657109641266,0.0,hybrid_prediction_mixture
phoneme,classification,tabicl_v2,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m5,5,False,validation,1.000148450253796,0.2556062605939847,0.0558944074905458,0.0,hybrid_prediction_mixture
phoneme,classification,tabicl_v2,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m5,5,False,test,1.000148450253796,0.2908796183471825,0.0599669708859734,0.0,hybrid_prediction_mixture
phoneme,classification,tabicl_v2,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m6,6,False,validation,1.000148450253796,0.2638400244342475,0.0513972162503475,0.0,hybrid_prediction_mixture
phoneme,classification,tabicl_v2,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m6,6,False,test,1.000148450253796,0.2907306414865526,0.0590410776532305,0.0,hybrid_prediction_mixture
phoneme,classification,tabicl_v2,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m7,7,False,validation,1.000148450253796,0.2651305466858266,0.0617165749119922,0.0,hybrid_prediction_mixture
phoneme,classification,tabicl_v2,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m7,7,False,test,1.000148450253796,0.2923346163888038,0.0610814625012011,0.0,hybrid_prediction_mixture
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,rbf_reference,-1,True,validation,0.9836192227157914,0.2671629783891104,0.0,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,rbf_reference,-1,True,test,0.9836192227157914,0.2809647117598254,0.0,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m0,0,False,validation,0.9836192227157914,0.267788115100856,0.0443270025619902,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m0,0,False,test,0.9836192227157914,0.2898977173835723,0.0473903158108456,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m1,1,False,validation,0.9836192227157914,0.2680255859103144,0.0472102097318772,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m1,1,False,test,0.9836192227157914,0.284807683203139,0.0504557777017772,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m2,2,False,validation,0.9836192227157914,0.2827951601861865,0.0658410515428047,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m2,2,False,test,0.9836192227157914,0.2834970283178714,0.055779323579114,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m3,3,False,validation,0.9836192227157914,0.2738296463638587,0.0559759200041363,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m3,3,False,test,0.9836192227157914,0.2778621894735382,0.0552617608187176,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m4,4,False,validation,0.9836192227157914,0.2729533028956661,0.0550924195851433,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m4,4,False,test,0.9836192227157914,0.2806786044545076,0.0549473714978251,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m5,5,False,validation,0.9836192227157914,0.2729727710661163,0.0570485454235282,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m5,5,False,test,0.9836192227157914,0.2920906695910656,0.0541029965373367,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m6,6,False,validation,0.9836192227157914,0.2741494171549188,0.0554482093595128,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m6,6,False,test,0.9836192227157914,0.2820004762866923,0.0496213613362564,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m7,7,False,validation,0.9836192227157914,0.2720977822806049,0.0515569308581021,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m7,7,False,test,0.9836192227157914,0.2778918366933423,0.0510362498337271,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,rbf_reference,-1,True,validation,0.9976961850513524,0.2644886952447208,0.0,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,rbf_reference,-1,True,test,0.9976961850513524,0.2894402245473713,0.0,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m0,0,False,validation,0.9976961850513524,0.2657544065879698,0.056622816018732,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m0,0,False,test,0.9976961850513524,0.2927016682786253,0.0583556050135756,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m1,1,False,validation,0.9976961850513524,0.2691319699874801,0.0566837826166031,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m1,1,False,test,0.9976961850513524,0.2978013984106571,0.0528670025401268,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m2,2,False,validation,0.9976961850513524,0.2634191861092041,0.0567777466042528,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m2,2,False,test,0.9976961850513524,0.2888614646226104,0.0570123417067046,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m3,3,False,validation,0.9976961850513524,0.2594295438461679,0.0590749237664248,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m3,3,False,test,0.9976961850513524,0.295870008369172,0.0557171369985548,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m4,4,False,validation,0.9976961850513524,0.2697561181766165,0.0578925037612887,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m4,4,False,test,0.9976961850513524,0.292460496439972,0.0564631106067028,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m5,5,False,validation,0.9976961850513524,0.2728577567413891,0.0515846290845441,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m5,5,False,test,0.9976961850513524,0.2931488382181894,0.056266745181118,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m6,6,False,validation,0.9976961850513524,0.2631858708941826,0.0614491070460411,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m6,6,False,test,0.9976961850513524,0.2863314837237837,0.0595885043947497,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m7,7,False,validation,0.9976961850513524,0.2628408307539938,0.0617730284185225,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m7,7,False,test,0.9976961850513524,0.2949027675458359,0.0570326489583893,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,rbf_reference,-1,True,validation,0.9918425870554722,0.2733758150284459,0.0,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,rbf_reference,-1,True,test,0.9918425870554722,0.2825115807314195,0.0,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m0,0,False,validation,0.9918425870554722,0.2603606263169175,0.0607554513531784,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m0,0,False,test,0.9918425870554722,0.2920409140248867,0.0710484951091206,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m1,1,False,validation,0.9918425870554722,0.2642989343095086,0.0745419818330003,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m1,1,False,test,0.9918425870554722,0.2916285567097579,0.0763251014986495,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m2,2,False,validation,0.9918425870554722,0.2716292855023448,0.0583724024595798,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m2,2,False,test,0.9918425870554722,0.3005634654616652,0.0632087328060716,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m3,3,False,validation,0.9918425870554722,0.2604918978054257,0.0683653396533446,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m3,3,False,test,0.9918425870554722,0.2922733918021895,0.0729154468187451,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m4,4,False,validation,0.9918425870554722,0.2654086776855071,0.0695308255180015,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m4,4,False,test,0.9918425870554722,0.2947669885672407,0.0624060026276223,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m5,5,False,validation,0.9918425870554722,0.2657302572997899,0.0747800107542159,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m5,5,False,test,0.9918425870554722,0.2869820966125276,0.0676833014239556,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m6,6,False,validation,0.9918425870554722,0.2640090658983219,0.0720136849076211,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m6,6,False,test,0.9918425870554722,0.286478143186373,0.0686647669722648,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m7,7,False,validation,0.9918425870554722,0.268162077375605,0.0703419512037323,0.0,exploratory_interface
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m7,7,False,test,0.9918425870554722,0.2934089276361203,0.0628063095634674,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,Raw,condition_le_3_all,rbf_reference,-1,True,validation,0.0,0.6262567510845554,0.0,0.0,baseline
wine-quality-red,regression,tabicl_v2,0,Raw,condition_le_3_all,rbf_reference,-1,True,test,0.0,0.6392270357231158,0.0,0.0,baseline
wine-quality-red,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m0,0,False,validation,0.0,0.6358343939380692,0.141885475534411,0.0,baseline
wine-quality-red,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m0,0,False,test,0.0,0.6350848986559778,0.150688297949328,0.0,baseline
wine-quality-red,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m1,1,False,validation,0.0,0.6361088904580356,0.1622060154006386,0.0,baseline
wine-quality-red,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m1,1,False,test,0.0,0.6408314279603561,0.1764317302634068,0.0,baseline
wine-quality-red,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m2,2,False,validation,0.0,0.6372046066662296,0.1421082541941628,0.0,baseline
wine-quality-red,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m2,2,False,test,0.0,0.637851073532634,0.1510946444418896,0.0,baseline
wine-quality-red,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m3,3,False,validation,0.0,0.6289545259884238,0.1529370842505945,0.0,baseline
wine-quality-red,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m3,3,False,test,0.0,0.6418469579692682,0.1739891387519921,0.0,baseline
wine-quality-red,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m4,4,False,validation,0.0,0.6193193061408975,0.1467808057201778,0.0,baseline
wine-quality-red,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m4,4,False,test,0.0,0.6413715522450182,0.1541585786353686,0.0,baseline
wine-quality-red,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m5,5,False,validation,0.0,0.6400778292010142,0.1714655711080174,0.0,baseline
wine-quality-red,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m5,5,False,test,0.0,0.6514382016286546,0.1759056109564454,0.0,baseline
wine-quality-red,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m6,6,False,validation,0.0,0.6253897872143291,0.1453804872690296,0.0,baseline
wine-quality-red,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m6,6,False,test,0.0,0.6389257329872075,0.1448679366801752,0.0,baseline
wine-quality-red,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m7,7,False,validation,0.0,0.6324382088802981,0.1470475325832975,0.0,baseline
wine-quality-red,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m7,7,False,test,0.0,0.6353496942858842,0.1554273009353341,0.0,baseline
wine-quality-red,regression,tabicl_v2,0,GramAnchor,condition_le_3_all,rbf_reference,-1,True,validation,1.0966175285197597,0.6247096272518744,0.0,0.0,interface
wine-quality-red,regression,tabicl_v2,0,GramAnchor,condition_le_3_all,rbf_reference,-1,True,test,1.0966175285197597,0.6385213814251799,0.0,0.0,interface
wine-quality-red,regression,tabicl_v2,0,GramAnchor,condition_le_3_all,condition_le_3_all__m0,0,False,validation,1.0966175285197597,0.6340188701901509,0.1033724397666523,0.0,interface
wine-quality-red,regression,tabicl_v2,0,GramAnchor,condition_le_3_all,condition_le_3_all__m0,0,False,test,1.0966175285197597,0.6453546205857822,0.1260586741706117,0.0,interface
wine-quality-red,regression,tabicl_v2,0,GramAnchor,condition_le_3_all,condition_le_3_all__m1,1,False,validation,1.0966175285197597,0.6442121121739791,0.1294043336752935,0.0,interface
wine-quality-red,regression,tabicl_v2,0,GramAnchor,condition_le_3_all,condition_le_3_all__m1,1,False,test,1.0966175285197597,0.6555913666244665,0.1377597285250843,0.0,interface
wine-quality-red,regression,tabicl_v2,0,GramAnchor,condition_le_3_all,condition_le_3_all__m2,2,False,validation,1.0966175285197597,0.6368144359834441,0.1273273762989847,0.0,interface
wine-quality-red,regression,tabicl_v2,0,GramAnchor,condition_le_3_all,condition_le_3_all__m2,2,False,test,1.0966175285197597,0.6531093849586302,0.1378011103648262,0.0,interface
wine-quality-red,regression,tabicl_v2,0,GramAnchor,condition_le_3_all,condition_le_3_all__m3,3,False,validation,1.0966175285197597,0.6348437870697079,0.1190417139599781,0.0,interface
wine-quality-red,regression,tabicl_v2,0,GramAnchor,condition_le_3_all,condition_le_3_all__m3,3,False,test,1.0966175285197597,0.6485036196625119,0.1212146709537514,0.0,interface
wine-quality-red,regression,tabicl_v2,0,GramAnchor,condition_le_3_all,condition_le_3_all__m4,4,False,validation,1.0966175285197597,0.6515928669111961,0.11468472104893,0.0,interface
wine-quality-red,regression,tabicl_v2,0,GramAnchor,condition_le_3_all,condition_le_3_all__m4,4,False,test,1.0966175285197597,0.6633958422611981,0.1529260036040342,0.0,interface
wine-quality-red,regression,tabicl_v2,0,GramAnchor,condition_le_3_all,condition_le_3_all__m5,5,False,validation,1.0966175285197597,0.6411756614884462,0.1178916281163924,0.0,interface
wine-quality-red,regression,tabicl_v2,0,GramAnchor,condition_le_3_all,condition_le_3_all__m5,5,False,test,1.0966175285197597,0.6444665841638507,0.1429216442431072,0.0,interface
wine-quality-red,regression,tabicl_v2,0,GramAnchor,condition_le_3_all,condition_le_3_all__m6,6,False,validation,1.0966175285197597,0.6490938446665349,0.1527555764091125,0.0,interface
wine-quality-red,regression,tabicl_v2,0,GramAnchor,condition_le_3_all,condition_le_3_all__m6,6,False,test,1.0966175285197597,0.6594002133645874,0.1415702979174241,0.0,interface
wine-quality-red,regression,tabicl_v2,0,GramAnchor,condition_le_3_all,condition_le_3_all__m7,7,False,validation,1.0966175285197597,0.6224189345407649,0.1170137386750876,0.0,interface
wine-quality-red,regression,tabicl_v2,0,GramAnchor,condition_le_3_all,condition_le_3_all__m7,7,False,test,1.0966175285197597,0.6385271957222227,0.1153978625755446,0.0,interface
wine-quality-red,regression,tabicl_v2,0,Raw+GramAnchor@0.75,condition_le_3_all,rbf_reference,-1,True,validation,1.0966175285197597,0.623743566183981,0.0,0.0,hybrid_prediction_mixture
wine-quality-red,regression,tabicl_v2,0,Raw+GramAnchor@0.75,condition_le_3_all,rbf_reference,-1,True,test,1.0966175285197597,0.6372771523977508,0.0,0.0,hybrid_prediction_mixture
wine-quality-red,regression,tabicl_v2,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m0,0,False,validation,1.0966175285197597,0.6321400523695854,0.0876073389054115,0.0,hybrid_prediction_mixture
wine-quality-red,regression,tabicl_v2,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m0,0,False,test,1.0966175285197597,0.6406917572978431,0.1059343293070214,0.0,hybrid_prediction_mixture
wine-quality-red,regression,tabicl_v2,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m1,1,False,validation,1.0966175285197597,0.6394544498094796,0.1143652238300405,0.0,hybrid_prediction_mixture
wine-quality-red,regression,tabicl_v2,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m1,1,False,test,1.0966175285197597,0.649111825022995,0.1175911756581344,0.0,hybrid_prediction_mixture
wine-quality-red,regression,tabicl_v2,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m2,2,False,validation,1.0966175285197597,0.6343912853694031,0.1036700484704074,0.0,hybrid_prediction_mixture
wine-quality-red,regression,tabicl_v2,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m2,2,False,test,1.0966175285197597,0.6469911274573994,0.1130684328494795,0.0,hybrid_prediction_mixture
wine-quality-red,regression,tabicl_v2,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m3,3,False,validation,1.0966175285197597,0.631278162670256,0.1074247390664134,0.0,hybrid_prediction_mixture
