dataset,split_seed,model,task,method,budget,reference,residual_mean,residual_median,residual_variance_across_constructions,residual_se,estimator_prediction_variance,residual_to_qcanonical,residual_to_qjoint,residual_to_qcoupled,predictive_loss,estimator_draws
kdd17_stock_return,2026082821,tabm,regression,OC2-PACKED,32,Q_COUPLED,2.663490136274766e-05,3.168377646528607e-05,2.585328332507156e-10,7.105961862709396e-07,2.656177446512296e-05,0.004761880530254344,0.004374610156150708,2.663490136274766e-05,1.2047068078953727,512
kdd17_stock_return,2026082821,tabm,regression,CANONICAL-INDEPENDENT,64,Q_CANONICAL,0.000142300929675541,0.00013659324076915002,1.423600992857286e-09,1.6674743443826611e-06,0.00014212480041912856,0.000142300929675541,0.00031856931912539494,0.004856676161810798,1.1877798810601234,512
kdd17_stock_return,2026082821,tabm,regression,IID-JOINT,64,Q_JOINT,0.00021554602193096843,0.0002067553352251298,3.190903086259721e-09,2.4964439890273957e-06,0.00021496783138614208,0.0003924374835447248,0.00021554602193096843,0.004586808576748683,1.186930481577292,512
kdd17_stock_return,2026082821,tabm,regression,SRS-JOINT,64,Q_JOINT,0.00021673729832168246,0.00020532762506572232,3.601087395207219e-09,2.652050870319817e-06,0.00021645484875723963,0.00039529675906139865,0.00021673729832168246,0.004545098551327672,1.1870809434913099,512
kdd17_stock_return,2026082821,tabm,regression,OC1-INDEPENDENT,64,Q_JOINT,0.00021402284964448006,0.00020217415159009815,3.5258468796317673e-09,2.6241988657075506e-06,0.0002132435180801651,0.00038702086388907173,0.00021402284964448006,0.0046263475744447256,1.1865695903543383,512
kdd17_stock_return,2026082821,tabm,regression,OC2-INDEPENDENT,64,Q_JOINT,0.00021860866610603574,0.00021013186385501807,3.902149311756002e-09,2.760685671083081e-06,0.00021805767512635694,0.00039503790799401384,0.00021860866610603574,0.004545579534154153,1.1872055670246482,512
kdd17_stock_return,2026082821,tabm,regression,OC2-COUPLED,64,Q_COUPLED,1.9767584737627895e-05,1.9304767371805483e-05,4.979751708196193e-11,3.118665989661395e-07,1.9748079937871143e-05,0.0047520762671059685,0.004366811375278709,1.9767584737627895e-05,1.2047822052994885,512
kdd17_stock_return,2026082821,tabm,regression,OC2-PACKED,64,Q_COUPLED,0.0,0.0,0.0,0.0,0.0,0.004730353453555313,0.004345020124064985,0.0,1.2047694421763946,512
lendingclub_loan_default,2026082801,ft_transformer,classification,CANONICAL-INDEPENDENT,4,Q_CANONICAL,0.007332557129430232,0.007121895001094889,1.8702974449254897e-06,6.0439429986723875e-05,0.00365856690941183,0.007332557129430232,0.007686819683649947,0.009940185141778248,0.2859149373109367,512
lendingclub_loan_default,2026082801,ft_transformer,classification,IID-JOINT,4,Q_JOINT,0.007894778864291898,0.007676274083192233,2.4715136351930528e-06,6.947787467054839e-05,0.003941535210459265,0.008270999434469746,0.007894778864291898,0.010943793111082793,0.2872025945995223,512
lendingclub_loan_default,2026082801,ft_transformer,classification,SRS-JOINT,4,Q_JOINT,0.007609791947862898,0.007429119685859751,2.011275577921314e-06,6.267593328485476e-05,0.0037965988922995576,0.00796736512537733,0.007609791947862898,0.010467128305659053,0.28652289795577435,512
lendingclub_loan_default,2026082801,ft_transformer,classification,OC1-INDEPENDENT,4,Q_JOINT,0.007856928626337663,0.007680237624836711,2.260057052520467e-06,6.643924992580843e-05,0.003922819771505917,0.008228772057626756,0.007856928626337663,0.010931452580629697,0.2871017318977367,512
lendingclub_loan_default,2026082801,ft_transformer,classification,OC2-INDEPENDENT,4,Q_JOINT,0.0078035316186682345,0.007640877870809909,2.1990349610646215e-06,6.55361744254983e-05,0.0038939798487638818,0.008169174897036459,0.0078035316186682345,0.010848943477718219,0.2868901068472232,512
lendingclub_loan_default,2026082801,ft_transformer,classification,OC2-COUPLED,4,Q_COUPLED,0.006338537078944091,0.006123388688339063,1.6691683040248185e-06,5.709723586828414e-05,0.003160960388623393,0.008915439391935755,0.009342170158753627,0.006338537078944091,0.2825519302899887,512
lendingclub_loan_default,2026082801,ft_transformer,classification,CANONICAL-INDEPENDENT,8,Q_CANONICAL,0.003593277529603018,0.0035198643898522283,3.3462139653176606e-07,2.5564769021078704e-05,0.0017932489934699538,0.003593277529603018,0.003942539591494264,0.006186084566408717,0.2827549968466163,512
lendingclub_loan_default,2026082801,ft_transformer,classification,IID-JOINT,8,Q_JOINT,0.0037870581691303905,0.0037308032622675,3.5568886165633357e-07,2.6357253421449785e-05,0.0018899489062495414,0.004137458955978682,0.0037870581691303905,0.006658257431688561,0.28264431831220516,512
lendingclub_loan_default,2026082801,ft_transformer,classification,SRS-JOINT,8,Q_JOINT,0.003797183287483464,0.003740952648662163,4.036972186897084e-07,2.807972810148518e-05,0.0018948672547052278,0.00417206620502696,0.003797183287483464,0.006760768677914293,0.2827641737154691,512
lendingclub_loan_default,2026082801,ft_transformer,classification,OC1-INDEPENDENT,8,Q_JOINT,0.003822292744048476,0.0037634677928163867,3.654463286563426e-07,2.671633134726621e-05,0.001907805628698452,0.004192545580797226,0.003822292744048476,0.006790677976884208,0.2830614342856401,512
lendingclub_loan_default,2026082801,ft_transformer,classification,OC2-INDEPENDENT,8,Q_JOINT,0.0038172253467383226,0.0037403704780231205,4.4030485239963847e-07,2.9325252170152667e-05,0.0019046947470033936,0.004207074367888788,0.0038172253467383226,0.006906402520134433,0.28289711656582217,512
lendingclub_loan_default,2026082801,ft_transformer,classification,OC2-COUPLED,8,Q_COUPLED,0.0029321251958962626,0.0028539239208639332,2.3808216376721956e-07,2.1563956643154582e-05,0.0014627715512821398,0.005496612341124124,0.00595032329612368,0.0029321251958962626,0.27927664157918725,512
lendingclub_loan_default,2026082801,ft_transformer,classification,CANONICAL-INDEPENDENT,16,Q_CANONICAL,0.001664789845259378,0.001632981966535428,6.251694260511871e-08,1.1050040883436699e-05,0.0008308824158082227,0.001664789845259378,0.0020218697865706237,0.004230243387125903,0.28042851440069483,512
lendingclub_loan_default,2026082801,ft_transformer,classification,IID-JOINT,16,Q_JOINT,0.00184436608642956,0.001818172315683029,7.438945553067145e-08,1.2053709193992636e-05,0.0009202532612710779,0.0022245564212159427,0.00184436608642956,0.00489453416500547,0.28096275398262666,512
lendingclub_loan_default,2026082801,ft_transformer,classification,SRS-JOINT,16,Q_JOINT,0.0018899576614599491,0.001848985628865765,8.85533494452614e-08,1.3151264602131469e-05,0.000943164418369263,0.0022635934051782984,0.0018899576614599491,0.004890887397779228,0.2812132360888903,512
lendingclub_loan_default,2026082801,ft_transformer,classification,OC1-INDEPENDENT,16,Q_JOINT,0.00185723580234847,0.0018249876408963704,8.197640869862796e-08,1.2653464870916097e-05,0.000926466643649318,0.002210146632602657,0.00185723580234847,0.004784276354190811,0.28105327660546764,512
lendingclub_loan_default,2026082801,ft_transformer,classification,OC2-INDEPENDENT,16,Q_JOINT,0.0018407843412869473,0.0018129087057085604,7.590525129064297e-08,1.2175896021527e-05,0.0009185699799837902,0.002192280973132078,0.0018407843412869473,0.004761774900927895,0.2806604229492421,512
lendingclub_loan_default,2026082801,ft_transformer,classification,OC2-COUPLED,16,Q_COUPLED,0.001271988158604995,0.0012594710247221725,3.330926749145593e-08,8.065802072283317e-06,0.0006343995545920779,0.0038578718248856465,0.004321870913633186,0.001271988158604995,0.2775000204854946,512
lendingclub_loan_default,2026082801,ft_transformer,classification,CANONICAL-INDEPENDENT,32,Q_CANONICAL,0.0007134960727519661,0.0007042973421785648,9.713618563615206e-09,4.355675752057417e-06,0.0003560677840809274,0.0007134960727519661,0.0010747927003435629,0.003313370517651895,0.27955288626577474,512
lendingclub_loan_default,2026082801,ft_transformer,classification,IID-JOINT,32,Q_JOINT,0.0008590337923751193,0.0008483911618886887,1.3839472516171534e-08,5.1990595070789025e-06,0.0004286378498739918,0.0012207981304771412,0.0008590337923751193,0.003838163277379284,0.27991650674335733,512
lendingclub_loan_default,2026082801,ft_transformer,classification,SRS-JOINT,32,Q_JOINT,0.000855118374063023,0.0008415405351229244,1.458298549581315e-08,5.336889875808761e-06,0.0004268755511673219,0.0012113659014297302,0.000855118374063023,0.0038294549102091393,0.2799539242562822,512
lendingclub_loan_default,2026082801,ft_transformer,classification,OC1-INDEPENDENT,32,Q_JOINT,0.0008611455852505162,0.0008423995784636528,1.4956426292737368e-08,5.4047914023579725e-06,0.0004297660328268062,0.0012206442920350766,0.0008611455852505162,0.003831906971978037,0.27998084946117685,512
lendingclub_loan_default,2026082801,ft_transformer,classification,OC2-INDEPENDENT,32,Q_JOINT,0.0008616223737599744,0.0008413470830372094,1.7776027697239914e-08,5.892266465136459e-06,0.0004300454931698862,0.0012434345175962687,0.0008616223737599744,0.003911338532191331,0.2799534110340214,512
lendingclub_loan_default,2026082801,ft_transformer,classification,OC2-COUPLED,32,Q_COUPLED,0.00064058447101222,0.0006326553625332786,3.3961243553528206e-08,8.144357176320594e-06,0.0003198128154681868,0.003176961293610346,0.0036222749101085007,0.00064058447101222,0.2769678208845059,512
lendingclub_loan_default,2026082801,ft_transformer,classification,OC2-PACKED,32,Q_COUPLED,0.0005219113361267675,0.0005292971789012445,2.1278172764590607e-08,6.4466216874298606e-06,0.0002604663356958639,0.0030604465577555983,0.0035047910353382308,0.0005219113361267675,0.27684375580922654,512
lendingclub_loan_default,2026082801,ft_transformer,classification,CANONICAL-INDEPENDENT,64,Q_CANONICAL,0.0002352401080065261,0.00023343023536105163,9.934334142866663e-10,1.3929463870797916e-06,0.0001173811891130979,0.0002352401080065261,0.000598376138351982,0.002779194477787204,0.27902914773536475,512
lendingclub_loan_default,2026082801,ft_transformer,classification,IID-JOINT,64,Q_JOINT,0.00037322382589433827,0.0003676546633851608,3.5403179797998505e-09,2.62957858872797e-06,0.00018624475021838393,0.0007390052558869484,0.00037322382589433827,0.0033569136756977274,0.2795061751321003,512
lendingclub_loan_default,2026082801,ft_transformer,classification,SRS-JOINT,64,Q_JOINT,0.00036804150810279784,0.00036175115549524624,2.998779301022162e-09,2.4201220676463632e-06,0.00018369710795426066,0.000732422556921808,0.00036804150810279784,0.0033752089585485675,0.27947837369780854,512
lendingclub_loan_default,2026082801,ft_transformer,classification,OC1-INDEPENDENT,64,Q_JOINT,0.0003693711470394957,0.0003625239759347886,2.8416659306226e-09,2.3558711277884587e-06,0.00018428563018812295,0.0007397363476891703,0.0003693711470394957,0.0033690207651432217,0.27947704699014786,512
lendingclub_loan_default,2026082801,ft_transformer,classification,OC2-INDEPENDENT,64,Q_JOINT,0.0003673966158809526,0.00036134537262290026,2.9033581872346316e-09,2.381306670599702e-06,0.00018328612441290417,0.0007309022396825862,0.0003673966158809526,0.0033342135900608135,0.279447986574781,512
lendingclub_loan_default,2026082801,ft_transformer,classification,OC2-COUPLED,64,Q_COUPLED,0.0003184289078688449,0.00028883376313558186,1.0751404090840893e-08,4.5824487029233195e-06,0.00015875040922122693,0.0028587176148659526,0.0033074691684871482,0.0003184289078688449,0.27665142455190034,512
lendingclub_loan_default,2026082801,ft_transformer,classification,OC2-PACKED,64,Q_COUPLED,0.00016744719454060773,0.00016123257412014216,2.0713789541316774e-09,2.0113831111422886e-06,8.361156920099471e-05,0.0026999128975924535,0.003141895957206253,0.00016744719454060773,0.276539658077126,512
lendingclub_loan_default,2026082811,ft_transformer,classification,CANONICAL-INDEPENDENT,4,Q_CANONICAL,0.007921872166676934,0.00778282961285989,2.3962514395659166e-06,6.841183079630437e-05,0.0039532323189829365,0.007921872166676934,0.008265721791332902,0.009636198855337508,0.3057212195138836,512
lendingclub_loan_default,2026082811,ft_transformer,classification,IID-JOINT,4,Q_JOINT,0.008318066637413015,0.008135508372908462,2.661912893007931e-06,7.210442856826558e-05,0.004148404977119792,0.008646891703128089,0.008318066637413015,0.010020094303242418,0.30654491396895456,512
lendingclub_loan_default,2026082811,ft_transformer,classification,SRS-JOINT,4,Q_JOINT,0.008242547769736845,0.00800509729164179,2.501493753788522e-06,6.989799702329248e-05,0.004113140299444752,0.008574946529726622,0.008242547769736845,0.009801729949544712,0.3062127392521631,512
lendingclub_loan_default,2026082811,ft_transformer,classification,OC1-INDEPENDENT,4,Q_JOINT,0.008242408884049717,0.008078099000515255,2.7423108287555363e-06,7.318521597572256e-05,0.004114298434793195,0.008573731157620147,0.008242408884049717,0.00981228822988156,0.30592672343695154,512
lendingclub_loan_default,2026082811,ft_transformer,classification,OC2-INDEPENDENT,4,Q_JOINT,0.008220653790074924,0.008019374768469294,2.3924444979393702e-06,6.835746601533611e-05,0.004102876483945349,0.008559866180216974,0.008220653790074924,0.009812114084302872,0.30639025976709167,512
lendingclub_loan_default,2026082811,ft_transformer,classification,OC2-COUPLED,4,Q_COUPLED,0.00722582070526333,0.007071911021006075,1.8973307837222624e-06,6.0874659645517056e-05,0.0036041104741686785,0.008947906571541346,0.008737669402886911,0.00722582070526333,0.3047009086173472,512
lendingclub_loan_default,2026082811,ft_transformer,classification,CANONICAL-INDEPENDENT,8,Q_CANONICAL,0.0038748989099898685,0.003778993607942877,4.1869006998660024e-07,2.8596399125459457e-05,0.0019328341759697603,0.0038748989099898685,0.004239340425315166,0.005655797595157965,0.3023190384173337,512
lendingclub_loan_default,2026082811,ft_transformer,classification,IID-JOINT,8,Q_JOINT,0.004077520700891935,0.004026911637477081,3.863854651357645e-07,2.747105952804314e-05,0.002034249924231688,0.004425451212008559,0.004077520700891935,0.005587833211298916,0.30192675400371094,512
lendingclub_loan_default,2026082811,ft_transformer,classification,SRS-JOINT,8,Q_JOINT,0.004087052234399089,0.004009068367526109,4.862614542394774e-07,3.081768003616559e-05,0.002040216941172354,0.004434238720007562,0.004087052234399089,0.00562449748078316,0.3019637794290606,512
lendingclub_loan_default,2026082811,ft_transformer,classification,OC1-INDEPENDENT,8,Q_JOINT,0.004064647602954019,0.003985769984611385,4.296270974795753e-07,2.8967489100106613e-05,0.0020279287397686383,0.004396142771870723,0.004064647602954019,0.005653701194668364,0.30219021032182586,512
lendingclub_loan_default,2026082811,ft_transformer,classification,OC2-INDEPENDENT,8,Q_JOINT,0.004098263487855155,0.0040375919352180715,4.5513829912301683e-07,2.9815130227363457e-05,0.002045267725355455,0.004438061616738177,0.004098263487855155,0.005667983241093234,0.30205999525665983,512
lendingclub_loan_default,2026082811,ft_transformer,classification,OC2-COUPLED,8,Q_COUPLED,0.003341162223144967,0.0033240377602423332,2.3158760746817713e-07,2.1267805383637573e-05,0.0016684999373492453,0.005093407272630008,0.004922524828554742,0.003341162223144967,0.3006619823169419,512
lendingclub_loan_default,2026082811,ft_transformer,classification,CANONICAL-INDEPENDENT,16,Q_CANONICAL,0.0018204074772343725,0.0017891570583986405,7.904405388234768e-08,1.2425092262794683e-05,0.0009077190964458446,0.0018204074772343725,0.0021662829227844104,0.003577777071521339,0.2999424028704485,512
lendingclub_loan_default,2026082811,ft_transformer,classification,IID-JOINT,16,Q_JOINT,0.0019633015356832102,0.0019226289751671617,7.924188588164076e-08,1.2440631349034485e-05,0.0009799754795727453,0.002302206997156515,0.0019633015356832102,0.003558650558199958,0.29996133178365747,512
lendingclub_loan_default,2026082811,ft_transformer,classification,SRS-JOINT,16,Q_JOINT,0.0019794289172776376,0.0019434099278890123,9.42721314871064e-08,1.3569276208064845e-05,0.000987573183463778,0.002318768634592245,0.0019794289172776376,0.0035481313500982463,0.3001615975618708,512
lendingclub_loan_default,2026082811,ft_transformer,classification,OC1-INDEPENDENT,16,Q_JOINT,0.0019694622625435697,0.0019501661124611952,8.545971926024713e-08,1.291950131313783e-05,0.0009833457738301257,0.002309056020024499,0.0019694622625435697,0.003525104877407594,0.3001859460574124,512
lendingclub_loan_default,2026082811,ft_transformer,classification,OC2-INDEPENDENT,16,Q_JOINT,0.0019990256782891997,0.001962162044085773,9.955234993492056e-08,1.3944109274766951e-05,0.0009973607462440389,0.0023433056276913416,0.0019990256782891997,0.0036240826707100446,0.3003605445997952,512
lendingclub_loan_default,2026082811,ft_transformer,classification,OC2-COUPLED,16,Q_COUPLED,0.0014400979125882203,0.0014315605563760382,2.8717906983817822e-08,7.4893031770498636e-06,0.000718854457179346,0.0031843894613912994,0.003005037916422382,0.0014400979125882203,0.29904638266196404,512
lendingclub_loan_default,2026082811,ft_transformer,classification,CANONICAL-INDEPENDENT,32,Q_CANONICAL,0.0007690652626536139,0.0007554010266546082,1.0370606236884458e-08,4.500565554062617e-06,0.00038378481480401183,0.0007690652626536139,0.0011112584323396209,0.002540602189738252,0.29896916845502836,512
lendingclub_loan_default,2026082811,ft_transformer,classification,IID-JOINT,32,Q_JOINT,0.0009162213274714802,0.000896571543324587,1.5675663809754133e-08,5.533220660558012e-06,0.0004571535839137712,0.0012640078990016055,0.0009162213274714802,0.002502222103201831,0.2991154652394503,512
lendingclub_loan_default,2026082811,ft_transformer,classification,SRS-JOINT,32,Q_JOINT,0.0009176172484495665,0.0009029675146719377,1.8389422367073483e-08,5.993066040074179e-06,0.0004580098066446733,0.0012581658729420775,0.0009176172484495665,0.002480107316283434,0.29883005236168586,512
lendingclub_loan_default,2026082811,ft_transformer,classification,OC1-INDEPENDENT,32,Q_JOINT,0.0009206269923193874,0.0009030428159537081,1.952233438956996e-08,6.17491371232253e-06,0.00045900352641939395,0.001256616384756624,0.0009206269923193874,0.0025044046423583297,0.29907537115857064,512
lendingclub_loan_default,2026082811,ft_transformer,classification,OC2-INDEPENDENT,32,Q_JOINT,0.00091310644024725,0.000898589254090249,1.6173479709892244e-08,5.6203938970843744e-06,0.00045534754687859535,0.0012667972165764888,0.00091310644024725,0.0024894155887036007,0.2989703664296255,512
lendingclub_loan_default,2026082811,ft_transformer,classification,OC2-COUPLED,32,Q_COUPLED,0.0007501690039048176,0.0007381912869684148,4.264190720132043e-08,9.126060212522102e-06,0.00037449780914919025,0.0025031495605207536,0.0023214277185080855,0.0007501690039048176,0.29822902294387144,512
lendingclub_loan_default,2026082811,ft_transformer,classification,OC2-PACKED,32,Q_COUPLED,0.0006012804108622905,0.0005758655575267056,2.5806640862512807e-08,7.099548959940717e-06,0.00029994938915348465,0.0023574092463542508,0.0021696797610188372,0.0006012804108622905,0.2981043129752934,512
lendingclub_loan_default,2026082811,ft_transformer,classification,CANONICAL-INDEPENDENT,64,Q_CANONICAL,0.0002575539755852009,0.0002527943144629995,1.2119760006278724e-09,1.538551470125817e-06,0.00012857590879755413,0.0002575539755852009,0.0006010023422996357,0.0020230450068514736,0.2985465584837695,512
lendingclub_loan_default,2026082811,ft_transformer,classification,IID-JOINT,64,Q_JOINT,0.00039102009063771576,0.00038692270865751596,2.839709049024328e-09,2.355059815880616e-06,0.0001951132917795112,0.0007383780774375094,0.00039102009063771576,0.001960903502763848,0.2984351769212219,512
lendingclub_loan_default,2026082811,ft_transformer,classification,SRS-JOINT,64,Q_JOINT,0.0003938265449515728,0.0003844577601883175,3.332886418497901e-09,2.5513807607114843e-06,0.00019655384498720401,0.0007391788587536756,0.0003938265449515728,0.0019709343665897097,0.29849439846169223,512
lendingclub_loan_default,2026082811,ft_transformer,classification,OC1-INDEPENDENT,64,Q_JOINT,0.0003907023404745681,0.0003856542478904139,3.1083127004835214e-09,2.4639243582407063e-06,0.00019505511962094642,0.0007382246735754788,0.0003907023404745681,0.0019644921218224076,0.2984806410169929,512
lendingclub_loan_default,2026082811,ft_transformer,classification,OC2-INDEPENDENT,64,Q_JOINT,0.00039790585438235343,0.0003924190069120746,3.2442959771904156e-09,2.517243647414773e-06,0.00019863526988282704,0.0007410539853743372,0.00039790585438235343,0.001963765077977609,0.2983526988322972,512
lendingclub_loan_default,2026082811,ft_transformer,classification,OC2-COUPLED,64,Q_COUPLED,0.00036017753749773235,0.00033879703997484456,1.2709286388216038e-08,4.982250994980527e-06,0.00017979701619089356,0.002117032098626673,0.0019325705652442305,0.00036017753749773235,0.29779764493063254,512
lendingclub_loan_default,2026082811,ft_transformer,classification,OC2-PACKED,64,Q_COUPLED,0.00019104228175526473,0.00018802413949847529,2.2209325904676133e-09,2.082728730717723e-06,9.532803336400042e-05,0.0019495523809911265,0.0017679291493422813,0.00019104228175526473,0.29767867436691053,512
lendingclub_loan_default,2026082821,ft_transformer,classification,CANONICAL-INDEPENDENT,4,Q_CANONICAL,0.009137907415331518,0.00892423050892184,3.108018447689661e-06,7.791244143680692e-05,0.004562109200606683,0.009137907415331518,0.009666974274562245,0.010671868685133368,0.2737242136219734,512
lendingclub_loan_default,2026082821,ft_transformer,classification,IID-JOINT,4,Q_JOINT,0.008841842405636213,0.008534820287686746,2.980871116232973e-06,7.630212250581582e-05,0.004411874229307418,0.009420894637560625,0.008841842405636213,0.010817610119162087,0.2713940902421182,512
lendingclub_loan_default,2026082821,ft_transformer,classification,SRS-JOINT,4,Q_JOINT,0.008823570697787799,0.008580499402833801,2.6988408091897002e-06,7.260284743347628e-05,0.004403147311656682,0.009404850722944325,0.008823570697787799,0.010803579764376113,0.2717629866979413,512
lendingclub_loan_default,2026082821,ft_transformer,classification,OC1-INDEPENDENT,4,Q_JOINT,0.00876325962411899,0.008557513544126977,2.8872292660155127e-06,7.509407207088018e-05,0.004374194014588795,0.009273545610448672,0.00876325962411899,0.010676838161646161,0.2715361350036639,512
lendingclub_loan_default,2026082821,ft_transformer,classification,OC2-INDEPENDENT,4,Q_JOINT,0.008897978904566228,0.008575335775427642,3.1905143528802e-06,7.893968169095401e-05,0.004440115964132933,0.009432494612736845,0.008897978904566228,0.010809356827180197,0.27165528131736516,512
lendingclub_loan_default,2026082821,ft_transformer,classification,OC2-COUPLED,4,Q_COUPLED,0.008815827207665453,0.008681009094705669,2.013976516383923e-06,6.271800286650038e-05,0.004397863250637772,0.010415077857054733,0.01083535152257692,0.008815827207665453,0.2761753237150991,512
lendingclub_loan_default,2026082821,ft_transformer,classification,CANONICAL-INDEPENDENT,8,Q_CANONICAL,0.00450535339016215,0.004356096557057088,6.680375761261221e-07,3.6121474096046135e-05,0.0022485359831343078,0.00450535339016215,0.005075001548076315,0.006046929328385137,0.26925094676936456,512
lendingclub_loan_default,2026082821,ft_transformer,classification,IID-JOINT,8,Q_JOINT,0.004378964528573908,0.0042943403319953945,5.175524156205875e-07,3.179378180963944e-05,0.0021854958935308404,0.0049167066895024645,0.004378964528573908,0.006322920832508422,0.2672952590008426,512
lendingclub_loan_default,2026082821,ft_transformer,classification,SRS-JOINT,8,Q_JOINT,0.004346449377289022,0.004230645051068484,5.102275072835489e-07,3.1567991703039666e-05,0.002168633455816733,0.004886894356405189,0.004346449377289022,0.006303644989883141,0.26715389988405946,512
lendingclub_loan_default,2026082821,ft_transformer,classification,OC1-INDEPENDENT,8,Q_JOINT,0.004350988075978081,0.004303255584452327,4.655771265185202e-07,3.0155104463945813e-05,0.0021716095701391023,0.0048820631566751345,0.004350988075978081,0.0062930825415607895,0.2669731299614669,512
lendingclub_loan_default,2026082821,ft_transformer,classification,OC2-INDEPENDENT,8,Q_JOINT,0.004337404236158456,0.0042428031019347365,5.197445452698666e-07,3.186104306171108e-05,0.0021658150369039835,0.004871212644079494,0.004337404236158456,0.006281097231648844,0.2674160741532176,512
lendingclub_loan_default,2026082821,ft_transformer,classification,OC2-COUPLED,8,Q_COUPLED,0.004150616295872843,0.0041040209624690835,3.6008180361472385e-07,2.651951682600962e-05,0.0020703722248762283,0.005749760781768218,0.006184062910500983,0.004150616295872843,0.2713130196523861,512
lendingclub_loan_default,2026082821,ft_transformer,classification,CANONICAL-INDEPENDENT,16,Q_CANONICAL,0.0020633577028979326,0.0020222450159177435,9.107449529730508e-08,1.3337161378177478e-05,0.001029594528283995,0.0020633577028979326,0.0025953764460868393,0.003597990755646752,0.2665729061394082,512
lendingclub_loan_default,2026082821,ft_transformer,classification,IID-JOINT,16,Q_JOINT,0.0020915630628276227,0.0020633116520975704,9.374072899544355e-08,1.3530977840467615e-05,0.0010437975872409733,0.002637938399206918,0.0020915630628276227,0.004062573732471444,0.2649668413864269,512
lendingclub_loan_default,2026082821,ft_transformer,classification,SRS-JOINT,16,Q_JOINT,0.0021056765055511087,0.0020710501411295547,1.1021931025199851e-07,1.4672153568441632e-05,0.0010511475540176275,0.0026462885248530015,0.0021056765055511087,0.004064501026203433,0.2650035681586284,512
lendingclub_loan_default,2026082821,ft_transformer,classification,OC1-INDEPENDENT,16,Q_JOINT,0.002113732739797353,0.0020841641830816604,1.0409280347870314e-07,1.4258550304794033e-05,0.001054892388613144,0.0026471601504718134,0.002113732739797353,0.004035308967372935,0.26506031728606616,512
lendingclub_loan_default,2026082821,ft_transformer,classification,OC2-INDEPENDENT,16,Q_JOINT,0.0021126606586116983,0.002058476612106482,1.0927785199327145e-07,1.460935675087573e-05,0.0010543660131730615,0.0026519972383209148,0.0021126606586116983,0.004080744453655649,0.26495398039653845,512
lendingclub_loan_default,2026082821,ft_transformer,classification,OC2-COUPLED,16,Q_COUPLED,0.001837375774695833,0.0018429410216981106,5.439049347818909e-08,1.0306863372267435e-05,0.0009165479156363343,0.0033832644227662968,0.003811029816172068,0.001837375774695833,0.26899166665170715,512
lendingclub_loan_default,2026082821,ft_transformer,classification,CANONICAL-INDEPENDENT,32,Q_CANONICAL,0.0009003174672396754,0.0008850307970365544,1.906651582283145e-08,6.102400242238104e-06,0.0004488148602413792,0.0009003174672396754,0.0014590568404477021,0.0024365462074916085,0.2656038089878295,512
lendingclub_loan_default,2026082821,ft_transformer,classification,IID-JOINT,32,Q_JOINT,0.0009924367609383446,0.000972251809839261,2.2275981492607695e-08,6.596042476572554e-06,0.0004952647277547509,0.0015070564678493466,0.0009924367609383446,0.0029189847365394704,0.26391587807731265,512
lendingclub_loan_default,2026082821,ft_transformer,classification,SRS-JOINT,32,Q_JOINT,0.0009853585740209696,0.0009702465191006422,2.0332305798335082e-08,6.301708876358317e-06,0.0004917484727797178,0.0015102948794795301,0.0009853585740209696,0.0029207828618459993,0.26385085773869477,512
lendingclub_loan_default,2026082821,ft_transformer,classification,OC1-INDEPENDENT,32,Q_JOINT,0.0009700379871470275,0.0009550556947513372,1.8168268189786785e-08,5.956920245242278e-06,0.00048408699596006095,0.0015096935707113728,0.0009700379871470275,0.002915828471485514,0.2637019721408002,512
lendingclub_loan_default,2026082821,ft_transformer,classification,OC2-INDEPENDENT,32,Q_JOINT,0.0009841312182906257,0.0009682734602695453,2.1833745752867537e-08,6.5302400165361e-06,0.0004913640095505191,0.0015192724123685285,0.0009841312182906257,0.0029247164541485477,0.2639189327670872,512
lendingclub_loan_default,2026082821,ft_transformer,classification,OC2-COUPLED,32,Q_COUPLED,0.0009267598562896433,0.0009057670534556763,6.563181975775198e-08,1.1321976327671742e-05,0.0004625317898228174,0.0024623747582213124,0.0028796480080552126,0.0009267598562896433,0.26796047085565566,512
lendingclub_loan_default,2026082821,ft_transformer,classification,OC2-PACKED,32,Q_COUPLED,0.000747701714154871,0.0007315655512378205,3.544221088219929e-08,8.320040151904044e-06,0.00037326873114602757,0.002283652012073782,0.0026956911123089088,0.000747701714154871,0.26787682436705673,512
lendingclub_loan_default,2026082821,ft_transformer,classification,CANONICAL-INDEPENDENT,64,Q_CANONICAL,0.00029957624292967265,0.0002913556265142489,1.9425992927036024e-09,1.947855036588124e-06,0.00014953491114456593,0.00029957624292967265,0.0008376177696675477,0.0018432215809956911,0.2649101645903961,512
lendingclub_loan_default,2026082821,ft_transformer,classification,IID-JOINT,64,Q_JOINT,0.00042194948806500683,0.0004141454261106538,3.4154975218030024e-09,2.5828073093576857e-06,0.00021053409972454686,0.0009496514851824625,0.00042194948806500683,0.0023590252369928054,0.2634286664940737,512
lendingclub_loan_default,2026082821,ft_transformer,classification,SRS-JOINT,64,Q_JOINT,0.00042211493070299397,0.00041498507699034806,3.4773298699463074e-09,2.606081330703031e-06,0.00021062499250877807,0.0009611701811730266,0.00042211493070299397,0.0023798215752910026,0.26332567012277147,512
