dataset,model,task,split_seed,training_size_label,training_rows,budget,budget_order,full_product,population,factor_count,schema_only_variance,stochastic_only_variance,schema_stochastic_interaction,canonical_joint_expectation_distance,total_nuisance_variance,main_fraction,pair_fraction,main_pair_fraction,triple_fraction,higher_fraction,effective_interaction_order,fanova_reconstruction_error,canonical16_residual,iid16_residual,srs16_residual,oc216_residual,canonical32_residual,iid32_residual,srs32_residual,oc232_residual,best_epoch_mean,stopped_epoch_mean,final_training_loss_mean,final_validation_loss_mean,final_gradient_norm_mean,final_parameter_update_norm_mean,oc2_srs_ratio_b16,oc2_canonical_ratio_b16,oc2_srs_ratio_b32
bank_marketing_subscription,mlp,classification,2026082801,2048,2048,50,50,False,128,4,0.000209602501352463,4.000254779217988e-05,0.0005311546275862704,3.254598601772764e-05,0.0007807596767309134,0.11444144658400324,0.5095449744082254,0.6239864209922287,0.9067493405536575,0.0,3.8537794170614266,-0.0004143770816141013,6.80740691560184e-05,9.655180065931577e-05,8.476461924177136e-05,8.299158372497454e-05,2.342093949007826e-05,4.838400038740619e-05,3.7321710670995445e-05,3.6952202283655004e-05,14.5703125,50.0,0.2540945094078779,0.36276355665177107,0.23068128858476508,0.23321117664283614,0.9790828351185104,1.219136519292931,0.9900993716339052
bank_marketing_subscription,mlp,classification,2026082801,8192,8192,convergence,500,False,128,4,8.711362810730975e-05,1.8056587367312795e-05,0.000227912562915021,1.0683820375876085e-05,0.00033308277838964355,0.11397235046678199,0.5294153751180001,0.6433877255847821,0.8987157668168909,0.0,3.868950401153455,-0.00018056533742387822,3.201417238833927e-05,4.262488229973645e-05,3.625735022191928e-05,3.6470558093495606e-05,1.0774323020360269e-05,2.0733180422661294e-05,1.532402625212615e-05,1.598872639238529e-05,21.6484375,51.6484375,0.144376213032956,0.560166688170284,0.33010395744999443,0.5852806970857537,1.0058804041186504,1.1392004032182794,1.0433763378711856
bank_marketing_subscription,mlp,classification,2026082801,8192,8192,100,100,False,128,4,0.0004560937906011813,0.00011653712637256312,0.001372643647244504,0.00010662480931522217,0.0019452745642182484,0.11581260161771957,0.4813405361811465,0.5971531377988661,0.9178029942211813,0.0,3.831902656643557,-0.0010017310653068125,0.00018604825136747004,0.0002442081028436146,0.00021529556536124562,0.00021922500533094513,6.235021829700829e-05,0.00012224186918435555,9.312807020507749e-05,9.145469983313388e-05,21.7578125,100.0,0.2341483159452764,0.3381936450023204,0.24539414326737236,0.5302254585201638,1.0182513743982895,1.1783233850338457,0.9820315145770907
bank_marketing_subscription,mlp,classification,2026082801,8192,8192,20,20,False,128,4,8.698451862688595e-05,2.0976357622825142e-05,0.00027833938897715035,2.575735955881727e-05,0.0003863002652268615,0.11100869795371958,0.4870614632845186,0.5980701612382382,0.8772851535735772,0.0,3.7169870852434883,-0.00018362988418880256,3.5294416196751546e-05,4.563443079470624e-05,4.151956771516051e-05,4.187232199436221e-05,1.2085213671293858e-05,2.431469548276609e-05,1.8333210068639938e-05,1.843716885594133e-05,18.5390625,20.0,0.28781669758973294,0.28741878853179514,0.15261132063676838,0.4819399849601298,1.0084960971082773,1.1863724210918125,1.0056705174332357
bank_marketing_subscription,mlp,classification,2026082801,8192,8192,200,200,False,128,4,0.0019935310951805854,0.0005064650232508685,0.006460972784072576,0.00033873445299194857,0.00896096890250403,0.10974579256096743,0.48611311472048163,0.5958589072814491,0.8994389863881974,0.0,3.7802889811665223,-0.0044383490226494494,0.0007993473933513555,0.0011247351173737207,0.0009846330695492435,0.0009790951320510668,0.0002647931362351598,0.0005617805878170964,0.0004222882667065794,0.0004214936620984133,21.7578125,200.0,0.144376213032956,0.560166688170284,0.33010395744999443,0.5852806970857537,0.9943756332491333,1.2248681114053532,0.998118336049535
bank_marketing_subscription,mlp,classification,2026082801,8192,8192,50,50,False,128,4,0.00015397617251173065,3.314904904387541e-05,0.00043073855563794376,2.6816311435293965e-05,0.0006178637771935498,0.11142961559602836,0.5103892164276036,0.621818832023632,0.8632803754369075,0.0,3.722049174761958,-0.0002997252286351663,5.5558560181746095e-05,7.529324669230451e-05,6.788260754204563e-05,6.601744747956587e-05,1.846683736455394e-05,3.8175868807253414e-05,2.8355372337471533e-05,2.9300335844320924e-05,21.7578125,50.0,0.26834381090156967,0.29563011741265655,0.19577292730146673,0.46414100022550486,0.9725237416473063,1.188249790196256,1.0333257308563226
bank_marketing_subscription,mlp,classification,2026082801,full,27126,convergence,500,True,256,4,7.85887577358128e-05,1.3032063487352755e-05,0.0005346925008841872,2.24082036508798e-05,0.0006263133221073528,0.054690076509905754,0.2586951595116861,0.31338523602159185,0.4334514077407375,0.2531633562376706,2.8850880437061726,0.0,5.578197113311598e-05,7.586797988819635e-05,7.524167804164226e-05,7.485957114039755e-05,1.886133199616418e-05,3.949531701356119e-05,3.442679266882621e-05,3.470438708881563e-05,34.06640625,64.06640625,0.21063304268448121,0.3686549423728138,0.2515857047030233,1.0257866024370486,0.9949216058015978,1.3420029737162837,1.0080633250578925
bank_marketing_subscription,mlp,classification,2026082801,full,27126,100,100,False,128,4,0.0006895081162443231,0.00014687783726519496,0.0019335682552825502,0.00011317311583237209,0.0027699542087920685,0.1023689855377331,0.5102658565461844,0.6126348420839176,0.9053094579525817,0.0,3.838829072487847,-0.001434681993805963,0.00026386874975588753,0.0003479141638208787,0.0003053123878954915,0.0003066165384648645,8.789153535067573e-05,0.00017643549237511045,0.00013015803935541038,0.0001311672624821309,36.109375,100.0,0.23215169732976704,0.30649703182280064,0.22921040136589854,1.0205109979656872,1.0042715285100694,1.1620039839826586,1.007753828589602
bank_marketing_subscription,mlp,classification,2026082801,full,27126,20,20,True,256,4,4.3734160497962914e-05,8.604289698924137e-06,0.0003043658302978171,7.317313643431271e-06,0.0003567042804947042,0.05030457512970625,0.24285953782812708,0.29316411295783334,0.45727194277308786,0.2495639442690787,2.90609525618154,-1.0842021724855044e-19,3.186803910857711e-05,4.634468994387513e-05,4.13218032969527e-05,4.150611056806071e-05,1.053502124826778e-05,2.144232817764078e-05,1.9820271318303738e-05,1.8893972918371735e-05,18.30859375,20.0,0.28414743750955407,0.27176044264342636,0.139490900996196,0.8019960499611911,1.004460291090965,1.302436915765224,0.9532650999042289
bank_marketing_subscription,mlp,classification,2026082801,full,27126,200,200,False,128,4,0.002347355792649524,0.0004931005261898182,0.006935293356160402,0.0004932671699280316,0.009775749674999744,0.10601122459977594,0.4961773372132613,0.6021885618130373,0.9084924502924432,0.0,3.8238432499036286,-0.004992289738118692,0.0009168567699720462,0.0012251434669647223,0.0010792686171210617,0.0010836501620138436,0.00030806678391689685,0.0006185919309641647,0.00046227433716896315,0.0004648772643149324,36.109375,200.0,0.16025725797530785,0.4584246501326561,0.32884108028183145,1.1119782178463935,1.0040597352904317,1.1819187003951366,1.0056306979139487
bank_marketing_subscription,mlp,classification,2026082801,full,27126,50,50,False,128,4,0.0001510894179750429,3.307349104735415e-05,0.0004322740981336621,2.2513963372650458e-05,0.0006164370071560591,0.10107610202228362,0.5186781743474341,0.6197542763697177,0.8872625749425957,0.0,3.8002201755449394,-0.00031254395040065106,6.037418791479302e-05,7.66353910076447e-05,6.843609548212577e-05,6.74200039354358e-05,2.0335773409785896e-05,3.9034638737831865e-05,2.893461874345222e-05,2.8674687816379953e-05,31.875,50.0,0.27059024016702354,0.2728370672557503,0.155175036373562,0.8932887253941263,0.9851526955251947,1.1167024561984442,0.9910166112995323
bank_marketing_subscription,resnet,classification,2026082801,2048,2048,convergence,500,True,256,4,0.0002036050842514093,4.578138255850706e-05,0.0014647085432479968,5.3387329028254514e-05,0.0017140950100579132,0.060570749737140536,0.2487966262227408,0.30936737595988134,0.4355781175104302,0.2550545065296885,2.885116380832667,6.505213034913027e-19,0.0001653900864498161,0.00020954672100556508,0.00020293280073550597,0.00020074063204099545,5.451104084572666e-05,0.00010513391552285898,9.359508809404851e-05,9.372450231291885e-05,4.85546875,34.85546875,0.038297076697844545,0.9027006044052541,0.6706091015863336,0.47560014405620404,0.9891975634960674,1.2137404142533397,1.0013827031044653
bank_marketing_subscription,resnet,classification,2026082801,2048,2048,100,100,False,128,4,0.006059452835650022,0.0014305247822818873,0.01656033494301121,0.0010930786305574064,0.02405031256094312,0.11510993736776917,0.5066419230683525,0.6217518604361216,0.8942360611039215,0.0,3.811101966816239,-0.012409670790709437,0.0024024766151352914,0.0030216061815180224,0.0026792452613003765,0.0026406299694903814,0.0008030057428858753,0.0015018059187699565,0.0011447836491106115,0.0011341772090630474,4.8046875,100.0,0.015992815199012966,1.0089430711232126,0.6524801255662258,0.4240548754985768,0.9855872501230988,1.0991282715739061,0.9907349829325355
bank_marketing_subscription,resnet,classification,2026082801,2048,2048,20,20,True,256,4,0.0012188774337882767,0.00030418123784984984,0.00842399350701373,0.0003405522787517642,0.009947052178651857,0.05766094707285679,0.2576734489243877,0.3153343959972445,0.4433682372385727,0.2412973667641829,2.8683020236940817,0.0,0.0009392127413220986,0.0012309013014434114,0.00117044777015037,0.0011599479526193351,0.00030936068188085544,0.000618084244230128,0.0005412707663914167,0.000535250168194739,4.85546875,20.0,0.16020220617065206,0.45045854803174734,0.7043541745678594,0.586326480912227,0.9910292301811248,1.2350215255667367,0.9888769197035777
bank_marketing_subscription,resnet,classification,2026082801,2048,2048,200,200,False,128,4,0.006077737254954616,0.0012827723162628262,0.017738556131760765,0.0009846084956619094,0.025099065702978207,0.10298273164509579,0.5006941199299146,0.6036768515750104,0.9122978317403929,0.0,3.8412644667261038,-0.012950482477606676,0.002371798435529317,0.0031662725274359486,0.0027374626857866293,0.0027893303320351576,0.0007911213978120485,0.0015542382684498896,0.0011928331069795714,0.0011971612424521232,4.8046875,200.0,0.009342698000608607,1.1118942783214152,0.5229337597411039,0.4001023196556125,1.0189473436543388,1.1760402107747656,1.0036284501555388
bank_marketing_subscription,resnet,classification,2026082801,2048,2048,50,50,False,128,4,0.00512700757921755,0.0011204334883548619,0.01473289303068887,0.0008584922779205965,0.02098033409826128,0.11343238737189762,0.5100394403105405,0.6234718276824381,0.8842350103233616,0.0,3.7862162989630637,-0.0106518590853335,0.0020266397486508906,0.0026259128886676995,0.0023004698944043807,0.002318238157668675,0.0006762528291612417,0.0013074319897329598,0.000988386166866603,0.0009927040337807612,4.8046875,50.0,0.0377713351103921,0.8275207891128957,0.7737645570177691,0.48460269572847703,1.0077237538763333,1.1438827049612037,1.0043686031420764
bank_marketing_subscription,resnet,classification,2026082801,8192,8192,convergence,500,False,128,4,0.0004426412788814762,8.421911614534132e-05,0.0011776512809986467,6.959602233555774e-05,0.0017045116760254643,0.10493301551075042,0.5145391958576568,0.6194722113684072,0.8825487961991619,0.0,3.78165779582355,-0.0008557006690089895,0.00015715056568798826,0.00021183992961832764,0.00018878718572927817,0.0001859560738635311,5.367068178893789e-05,0.0001034884812435323,8.013185604949862e-05,7.719328773931694e-05,5.5859375,35.5859375,0.022765641130405356,1.0219587748870254,0.6781099270697842,1.48573326271935,0.9850036862681618,1.1832987876908712,0.9633283383781043
bank_marketing_subscription,resnet,classification,2026082801,8192,8192,100,100,False,128,4,0.005547399705899757,0.0011803373334054973,0.015383382123054578,0.0010756299328112413,0.022111119162359832,0.11108426608778325,0.5058731528129478,0.6169574189007311,0.9160299086654736,0.0,3.8709202977101,-0.011784946311844069,0.0020503950411691575,0.0027540984726618896,0.002405520518270593,0.002435353122052972,0.0006782848452232238,0.001372564422918336,0.0010431416162348564,0.0010456399019665471,5.5859375,100.0,0.0378895558764043,0.8834650502540171,0.7969738050355797,1.4543939623084832,1.012401724930547,1.1877482500466383,1.002394963150553
bank_marketing_subscription,resnet,classification,2026082801,8192,8192,20,20,False,128,4,0.0018943010137677805,0.00034578416567418994,0.005424588039429747,0.00043187199529298514,0.007664673218871717,0.10853764929983813,0.5045507363103643,0.6130883856102023,0.906116682674404,0.0,3.8359891699437787,-0.003979537181983485,0.0007464904160947729,0.000978798506492037,0.0008402041019521504,0.0008370521451762965,0.00025025697048591545,0.0004793485070221867,0.00036008302575218606,0.000355138877068893,5.5859375,20.0,0.20203104502616043,0.3663406353443861,0.5829015934303218,1.709059714075621,0.996248582018904,1.121316666803698,0.9862694203011511
bank_marketing_subscription,resnet,classification,2026082801,8192,8192,200,200,False,128,4,0.005715947184063406,0.0013190940122902726,0.015819338086943767,0.0009410720433035736,0.022854379283297446,0.11032812935222347,0.5231758185290128,0.6335039478812363,0.8812645988164541,0.0,3.8004735628596116,-0.011764715609340826,0.002094198014682138,0.0028685483842192036,0.002480430890689898,0.002494712414900604,0.0006962060564891662,0.0014394608111564476,0.0010781280313229798,0.0010725240094705615,5.5859375,200.0,0.022765641130405356,1.0219587748870254,0.6781099270697842,1.48573326271935,1.0057576787421534,1.1912495367727949,0.994802081302402
bank_marketing_subscription,resnet,classification,2026082801,8192,8192,50,50,False,128,4,0.00486335252627841,0.0010063946148978363,0.013167178335350421,0.0009530830017134612,0.01903692547652667,0.1106293122512574,0.5063075304867831,0.6169368427380405,0.904923848111367,0.0,3.838015917558925,-0.009934623080828896,0.0017625935828387788,0.0023644145759963405,0.0021127025515195103,0.0021190026878639013,0.0005876020331902032,0.0011949250697375871,0.000898880360472414,0.0008958181747409355,5.5859375,50.0,0.07747934583539973,0.6677671363577247,0.8577693148543382,1.6073213972220748,1.0029820271385859,1.2022071954052511,0.9965933333665572
bank_marketing_subscription,resnet,classification,2026082801,full,27126,convergence,500,True,256,4,0.0001785935267017832,3.8314680050958416e-05,0.0011634389590645868,6.026361040175657e-05,0.0013803471658173285,0.05826887226102345,0.24397783735096726,0.3022467096119907,0.4534759973149512,0.24427729307305818,2.883761711200044,0.0,0.00012846122791433597,0.00017242493102206512,0.0001623974139860974,0.00016068969172648885,4.378015005057512e-05,8.417777809095186e-05,7.446771538438508e-05,7.539841846504296e-05,7.34375,37.34375,0.11688604349054724,0.5975796615239233,0.6425599576535365,3.1053524828594012,0.9894843013956198,1.2508808637081092,1.012498074848326
bank_marketing_subscription,resnet,classification,2026082801,full,27126,100,100,False,128,4,0.004618543166437824,0.0011092500666871267,0.014247626547182098,0.0009704935794810443,0.01997541978030705,0.10861500250116722,0.49948250386358145,0.6080975063647487,0.9007867535417209,0.0,3.809940270853492,-0.010165176711222607,0.0018958262503223102,0.002497326814878716,0.0021962544686484676,0.002219118979252751,0.0006359902674307452,0.0012459392921282022,0.0009417717355140472,0.0009471881150082237,7.3203125,100.0,0.09357948057556587,0.6434619538486004,0.7419138703715675,2.9561222092683535,1.0104106837029472,1.1705286699535242,1.0057512657153806
bank_marketing_subscription,resnet,classification,2026082801,full,27126,20,20,True,256,4,0.0006934191101808634,0.00016821513999626256,0.004623279882174187,0.00020658299431435781,0.005484914132351313,0.058978092148439576,0.25819018960943824,0.3171682817578778,0.4347622966317794,0.24806942161034282,2.8719230477040263,-1.734723475976807e-18,0.0005392266048928552,0.0006968094752518176,0.0006452943633208276,0.0006347824173096282,0.00017984542662704124,0.00033680656511750307,0.0003044550535290689,0.0003008365068858928,7.36328125,20.0,0.23799384682428315,0.30726240191143006,0.43992333803169315,3.275721021088625,0.9837098437415407,1.1772090092545788,0.9881146770229893
bank_marketing_subscription,resnet,classification,2026082801,full,27126,200,200,False,128,4,0.005479750724708867,0.0013014960914699799,0.015509210714496981,0.000902443499665081,0.02229045753067583,0.11567634263772962,0.4977173482651483,0.6133936909028779,0.8942980460663768,0.0,3.794005177367157,-0.011316681101588212,0.002139218167535886,0.0027844550967934777,0.002444628614685674,0.0024633767469517025,0.000710299752283912,0.0013991525987893634,0.001044790686798562,0.0010445379510217378,7.3203125,200.0,0.06114737534191936,0.7827887544408441,0.6404106247068382,3.0234257686758177,1.0076691126633317,1.1515313324910694,0.9997580991293112
