dataset,split_seed,model,task,method,budget,residual_mean,residual_median,residual_se,iid_residual,relative_reduction_vs_none
kdd17_stock_return,2026082811,resnet,regression,schema_order,16,0.0052133762135163075,0.005148074720962376,3.426776767066711e-05,0.006860606351792424,0.24009978911641772
kdd17_stock_return,2026082811,resnet,regression,initialization_order,16,0.0054517486023096424,0.005355946279654871,3.8226639171641934e-05,0.006860606351792424,0.20535469858501632
kdd17_stock_return,2026082811,resnet,regression,all_factors,16,0.003487095660532747,0.0034731732514716746,1.693173201525308e-05,0.006860606351792424,0.4917219438451388
kdd17_stock_return,2026082821,resnet,regression,none,16,0.007088442889061146,0.006944278811291249,6.042829533837596e-05,0.007088442889061146,0.0
kdd17_stock_return,2026082821,resnet,regression,schema,16,0.0061282864885705765,0.006039813137778587,4.3262016134350305e-05,0.007088442889061146,0.13545378237754846
kdd17_stock_return,2026082821,resnet,regression,initialization,16,0.006481422225696096,0.006321660956092743,5.5040550359929256e-05,0.007088442889061146,0.08563526191369919
kdd17_stock_return,2026082821,resnet,regression,order,16,0.006727050979781568,0.00664191841492822,5.428603059151601e-05,0.007088442889061146,0.05098325752716104
kdd17_stock_return,2026082821,resnet,regression,schema_initialization,16,0.004210033706213068,0.0041399896284491575,2.343923232150913e-05,0.007088442889061146,0.406070730609966
kdd17_stock_return,2026082821,resnet,regression,schema_order,16,0.005587724336649483,0.005544946411276757,3.5293196392811826e-05,0.007088442889061146,0.21171342929595516
kdd17_stock_return,2026082821,resnet,regression,initialization_order,16,0.005744496807369528,0.005645713901095744,3.975973968876561e-05,0.007088442889061146,0.1895967990044174
kdd17_stock_return,2026082821,resnet,regression,all_factors,16,0.003890942095241905,0.003866346907923937,1.8776887390552256e-05,0.007088442889061146,0.45108648596909906
kdd17_stock_return,2026082801,tabm,regression,none,16,0.0007778837204662829,0.0007462024641362165,1.0463486396236764e-05,0.0007778837204662829,0.0
kdd17_stock_return,2026082801,tabm,regression,schema,16,0.0006328971892596496,0.0006083980157967584,8.5193180172559e-06,0.0007778837204662829,0.18638586641165955
kdd17_stock_return,2026082801,tabm,regression,initialization,16,0.0006705320625113878,0.0006447106739530657,9.068277259617436e-06,0.0007778837204662829,0.13800476231916237
kdd17_stock_return,2026082801,tabm,regression,order,16,0.0007094813068816697,0.0006733174355852962,1.02445283377688e-05,0.0007778837204662829,0.08793398265695951
kdd17_stock_return,2026082801,tabm,regression,schema_initialization,16,0.00022790573981977606,0.00021221499609513643,3.3645487189777306e-06,0.0007778837204662829,0.7070182421568565
kdd17_stock_return,2026082801,tabm,regression,schema_order,16,0.0005777583444611057,0.0005517514582058784,8.242858200007119e-06,0.0007778837204662829,0.25726901172994987
kdd17_stock_return,2026082801,tabm,regression,initialization_order,16,0.0005741368336565462,0.0005490745035859224,8.51156729658352e-06,0.0007778837204662829,0.26192460575933607
kdd17_stock_return,2026082801,tabm,regression,all_factors,16,0.0001593195891623124,0.0001567032264201126,1.0885292957368876e-06,0.0007778837204662829,0.7951884260197497
kdd17_stock_return,2026082811,tabm,regression,none,16,0.0012750798690601662,0.0011860973719749414,2.2062814626791936e-05,0.0012750798690601662,0.0
kdd17_stock_return,2026082811,tabm,regression,schema,16,0.001099214348793355,0.0010033878921663728,2.0141544612844608e-05,0.0012750798690601662,0.13792510142634273
kdd17_stock_return,2026082811,tabm,regression,initialization,16,0.0011389940289330863,0.001035142117256918,2.169932868975766e-05,0.0012750798690601662,0.10672730660188823
kdd17_stock_return,2026082811,tabm,regression,order,16,0.00099370503266622,0.0009364503824364427,1.6029080393246366e-05,0.0012750798690601662,0.22067232274739101
kdd17_stock_return,2026082811,tabm,regression,schema_initialization,16,0.00048277208195976327,0.00039165138958907055,1.3179597074233109e-05,0.0012750798690601662,0.621378947566944
kdd17_stock_return,2026082811,tabm,regression,schema_order,16,0.000785530936045792,0.0007723384172142645,1.2257374802627343e-05,0.0012750798690601662,0.3839358967961828
kdd17_stock_return,2026082811,tabm,regression,initialization_order,16,0.0007907918548864003,0.0007378691516724784,1.2013062833490632e-05,0.0012750798690601662,0.37980994440036464
kdd17_stock_return,2026082811,tabm,regression,all_factors,16,0.0001879213932978357,0.00018157951444064212,1.9681642212847443e-06,0.0012750798690601662,0.8526199041662006
kdd17_stock_return,2026082821,tabm,regression,none,16,0.0008790042930254903,0.0008337608056465007,1.3692101881103426e-05,0.0008790042930254903,0.0
kdd17_stock_return,2026082821,tabm,regression,schema,16,0.0007345388199181004,0.0006846369399571947,1.125903938202226e-05,0.0008790042930254903,0.16435127138019634
kdd17_stock_return,2026082821,tabm,regression,initialization,16,0.0007707063942359393,0.000729120482773766,1.1426128127643893e-05,0.0008790042930254903,0.12320519893798809
kdd17_stock_return,2026082821,tabm,regression,order,16,0.0007280207624695746,0.0006871938502505658,1.022252801704388e-05,0.0008790042930254903,0.1717665451169047
kdd17_stock_return,2026082821,tabm,regression,schema_initialization,16,0.0003136087071848305,0.0002686048098795282,6.891243755266316e-06,0.0008790042930254903,0.643222780965717
kdd17_stock_return,2026082821,tabm,regression,schema_order,16,0.0005744172227661727,0.0005487084496552865,7.173664954842174e-06,0.0008790042930254903,0.34651374592374695
kdd17_stock_return,2026082821,tabm,regression,initialization_order,16,0.0006128844974570581,0.000579388144276589,8.750616427982527e-06,0.0008790042930254903,0.3027514173479867
kdd17_stock_return,2026082821,tabm,regression,all_factors,16,0.00018055357463690595,0.00017721691604213503,1.3991602948776789e-06,0.0008790042930254903,0.7945930684644904
