git_commit,git_dirty,task_id,task_seed,seed,alpha,model,split,magnitude_multiplier,training_seconds,residual_usage,gate_mean,mae,rmse,r2,nrmse,relative_error
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,4,0.0,UnpenalizedResidual,iid,1.0,0.29127268702723086,0.0029942182905885245,1.0,0.0060596344056231604,0.00811248921155084,0.9999910346568283,0.002994218290588524,0.002664578358535389
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,4,0.0,PenalizedScalarResidual,iid,1.0,0.9450391810387373,3.739541451265325e-05,0.02476746030151844,7.969004761758828e-05,0.00010131856376301458,0.999999998601583,3.739541451265407e-05,3.268324580201597e-05
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,4,0.0,AdaptiveResidual,iid,1.0,1.144734350964427,4.0688306668297956e-07,0.0003804227226567036,7.294458382891455e-07,1.1024027537383122e-06,0.9999999999998345,4.0688306668421443e-07,2.462953251903075e-07
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,4,0.0,PureMLP,iid,1.0,0.8509731451049447,-1.0,-1.0,0.013560973558924161,0.018346701077855486,0.9999541462748363,0.0067715378728711445,0.005468637148204036
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,4,0.0,PureProgram,ood,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,4,0.0,UnpenalizedResidual,ood,4.0,0.29127268702723086,0.024050806814877885,1.0,0.26496308304374716,0.3252720562381254,0.9994215586915535,0.024050806814877885,0.021310644579704704
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,4,0.0,PenalizedScalarResidual,ood,4.0,0.9450391810387373,0.00041837954973212877,0.02476746030151844,0.004321580571410416,0.005658320632518955,0.9999998249585523,0.00041837954973213023,0.00031329838148762864
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,4,0.0,AdaptiveResidual,ood,4.0,1.144734350964427,1.194516518976167e-05,0.0005995267963783135,0.00012090576238010486,0.00016155085662132677,0.999999999857313,1.194516518976078e-05,9.72380025106374e-06
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,4,0.0,PureMLP,ood,4.0,0.8509731451049447,-1.0,-1.0,0.8074375555006554,1.0087373986537074,0.9944368338024997,0.07458663551535397,0.0763242468189644
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,0,0.1,PureProgram,iid,1.0,0.0,0.0,0.0,0.23675513489274636,0.2832679908375617,0.9891651483130617,0.10409059365254038,0.11402219163798942
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,0,0.1,UnpenalizedResidual,iid,1.0,0.8741561900824308,0.09888276380950935,1.0,0.06691994200437656,0.08929165074671819,0.9989234116640412,0.0328114055773108,0.02840421276187462
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,0,0.1,PenalizedScalarResidual,iid,1.0,0.9686885869596153,0.09243077693805606,0.047514013946056366,0.04512616004618389,0.05894467741512609,0.9995308441272877,0.02166000629529786,0.019070524135482186
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,0,0.1,AdaptiveResidual,iid,1.0,1.1818964129779488,0.09204850646530298,0.04083870365138864,0.0452112324419233,0.060601021537372964,0.9995041071385629,0.022268651989672983,0.018615760871582177
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,0,0.1,PureMLP,iid,1.0,0.8706116271205246,-1.0,-1.0,0.19072994244902475,0.22839562891595805,0.9929562563395724,0.08392701388961504,0.08841295754116514
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,0,0.1,PureProgram,ood,4.0,0.0,0.0,0.0,0.2598575639125045,0.2999836449200185,0.9995083287796794,0.02217366050792242,0.022722825327149414
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,0,0.1,UnpenalizedResidual,ood,4.0,0.8741561900824308,0.560096971680615,1.0,6.880674270973797,7.576421443432149,0.6863770166860701,0.560020520440037,0.6309795513590679
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,0,0.1,PenalizedScalarResidual,ood,4.0,0.9686885869596153,0.2246808645045621,0.047514013946056366,2.832463968032183,3.0618230196447804,0.9487799733287883,0.22631841876261796,0.2581004595754738
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,0,0.1,AdaptiveResidual,ood,4.0,1.1818964129779488,0.21121088956935624,0.04361830573179759,2.6072170673697297,2.8675265134533707,0.9550743347496929,0.21195675325477858,0.22516300247701604
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,0,0.1,PureMLP,ood,4.0,0.8706116271205246,-1.0,-1.0,1.1011109072706802,1.368337869653085,0.9897702192555087,0.10114237857837492,0.09240346229779933
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,1,0.1,PureProgram,iid,1.0,0.0,0.0,0.0,0.23675513489274636,0.2832679908375617,0.9891651483130617,0.10409059365254038,0.11402219163798942
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,1,0.1,UnpenalizedResidual,iid,1.0,0.7771271858364344,0.09553469301320772,1.0,0.08003391980469945,0.10653155238460073,0.9984675564776674,0.03914643690468604,0.03153741030359654
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,1,0.1,PenalizedScalarResidual,iid,1.0,0.9456135570071638,0.09275018606880943,0.049287259578704834,0.04014544218175027,0.0522449856531752,0.9996314323657955,0.019198115381578607,0.017214623589837313
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,1,0.1,AdaptiveResidual,iid,1.0,1.1801718189381063,0.09173101066983232,0.04196925415453734,0.04272822331145426,0.05688760065931681,0.999563018349799,0.02090410606079584,0.019139567934636552
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,1,0.1,PureMLP,iid,1.0,0.8861003250349313,-1.0,-1.0,0.18650761899482404,0.2241931943005483,0.9932130786545095,0.08238277335396331,0.08726171843840005
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,1,0.1,PureProgram,ood,4.0,0.0,0.0,0.0,0.2598575639125045,0.2999836449200185,0.9995083287796794,0.02217366050792242,0.022722825327149414
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,1,0.1,UnpenalizedResidual,ood,4.0,0.7771271858364344,0.4503235198319846,1.0,5.411353607401807,6.121395927613017,0.7952704305671164,0.4524705177499232,0.47252576691916626
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,1,0.1,PenalizedScalarResidual,ood,4.0,0.9456135570071638,0.236187963795501,0.049287259578704834,2.849756041939061,3.2420444289101207,0.9425728112366372,0.2396397061493835,0.25204267582957074
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,1,0.1,AdaptiveResidual,ood,4.0,1.1801718189381063,0.2340122186742968,0.04405258571932791,2.791359935078614,3.2140135507654795,0.9435615550018531,0.23756776927467846,0.24218475095222125
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,1,0.1,PureMLP,ood,4.0,0.8861003250349313,-1.0,-1.0,1.5922734808346775,2.1056018029040753,0.9757767662470872,0.15563815005618895,0.12792150453206913
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,2,0.1,PureProgram,iid,1.0,0.0,0.0,0.0,0.23675513489274636,0.2832679908375617,0.9891651483130617,0.10409059365254038,0.11402219163798942
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,2,0.1,UnpenalizedResidual,iid,1.0,0.7802972588688135,0.09660201591846788,1.0,0.07066121782613415,0.09531851060730337,0.99877317543939,0.035026055453190076,0.028763356731278937
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,2,0.1,PenalizedScalarResidual,iid,1.0,0.9136419361457229,0.09156976782116964,0.04698094725608826,0.0449109138797935,0.059880437438819906,0.9995158299791308,0.022003863771374147,0.018388331468274753
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,2,0.1,AdaptiveResidual,iid,1.0,1.1699146060273051,0.09105130332102042,0.038760495313908905,0.046190235860325154,0.06112291759209919,0.9994955291003128,0.022460429641643985,0.019169618499586566
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,2,0.1,PureMLP,iid,1.0,0.9058025141712278,-1.0,-1.0,0.18792058602377892,0.22329150461593603,0.993267561936086,0.08205143547747347,0.08673331959507971
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,2,0.1,PureProgram,ood,4.0,0.0,0.0,0.0,0.2598575639125045,0.2999836449200185,0.9995083287796794,0.02217366050792242,0.022722825327149414
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,2,0.1,UnpenalizedResidual,ood,4.0,0.7802972588688135,0.6608893815037891,1.0,8.184097839404801,8.953494216947556,0.5620094428909423,0.6618085501933755,0.7450715958368805
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,2,0.1,PenalizedScalarResidual,ood,4.0,0.9136419361457229,0.293881775396425,0.04698094725608826,3.542228842452141,4.014991172766148,0.9119257766702825,0.29677301651214427,0.3209386795518513
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,2,0.1,AdaptiveResidual,ood,4.0,1.1699146060273051,0.2671990531783691,0.04278137548681116,3.1537589425147656,3.6624906319514032,0.9267120324996002,0.2707175049759431,0.27905913591423526
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,2,0.1,PureMLP,ood,4.0,0.9058025141712278,-1.0,-1.0,1.364370732907986,1.6792640125975031,0.9845930173172269,0.12412486730213672,0.11866432496960297
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,3,0.1,PureProgram,iid,1.0,0.0,0.0,0.0,0.23675513489274636,0.2832679908375617,0.9891651483130617,0.10409059365254038,0.11402219163798942
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,3,0.1,UnpenalizedResidual,iid,1.0,0.8137155550066382,0.09739536663299775,1.0,0.06995215975195052,0.094675106608127,0.9987896817773798,0.034789628089707654,0.02844717203646206
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,3,0.1,PenalizedScalarResidual,iid,1.0,0.9575359229929745,0.0928411546566195,0.048338498920202255,0.04169566088374203,0.053006329617651456,0.999620612137915,0.019477881355142338,0.019518763384155716
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,3,0.1,AdaptiveResidual,iid,1.0,1.1993071369361132,0.09198911990175208,0.037961920108500635,0.04521236910824805,0.058293658066103045,0.9995411501597654,0.021420780570150687,0.020294921862871816
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,3,0.1,PureMLP,iid,1.0,0.8943835408426821,-1.0,-1.0,0.18739143805908043,0.2248682841380986,0.9931721436032375,0.08263084410050843,0.08456783807281444
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,3,0.1,PureProgram,ood,4.0,0.0,0.0,0.0,0.2598575639125045,0.2999836449200185,0.9995083287796794,0.02217366050792242,0.022722825327149414
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,3,0.1,UnpenalizedResidual,ood,4.0,0.8137155550066382,0.5352044747810581,1.0,6.610142939710511,7.253244033970039,0.7125619807604269,0.5361324642656636,0.6045405407188571
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,3,0.1,PenalizedScalarResidual,ood,4.0,0.9575359229929745,0.2718737784973715,0.048338498920202255,3.008969065858353,3.7390575745901904,0.9236157290943309,0.27637704482403946,0.27404258642102747
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,3,0.1,AdaptiveResidual,ood,4.0,1.1993071369361132,0.25313253785109646,0.04348240906620049,2.8697130357992506,3.4723880245952885,0.9341226482891608,0.25666583666479487,0.2454765223490477
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,3,0.1,PureMLP,ood,4.0,0.8943835408426821,-1.0,-1.0,1.0539330498478137,1.3491238532758725,0.9900554926202545,0.09972215089811068,0.08807252752909245
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,4,0.1,PureProgram,iid,1.0,0.0,0.0,0.0,0.23675513489274636,0.2832679908375617,0.9891651483130617,0.10409059365254038,0.11402219163798942
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,4,0.1,UnpenalizedResidual,iid,1.0,0.8445411052089185,0.09664814950540224,1.0,0.07749513645792427,0.10291001072264486,0.998569976371793,0.03781565321671699,0.032609442857552684
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,4,0.1,PenalizedScalarResidual,iid,1.0,0.9538985670078546,0.0927222043432264,0.04717424139380455,0.043339642091568924,0.05573895355958018,0.9995804868405385,0.02048202039500871,0.018280476080659837
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,4,0.1,AdaptiveResidual,iid,1.0,1.2111748640891165,0.0919204442622746,0.04235138226431445,0.04511475071722158,0.058592116806541625,0.9995364395847038,0.021530453206939557,0.019539832826396066
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,4,0.1,PureMLP,iid,1.0,0.8705603121779859,-1.0,-1.0,0.18969362434813775,0.22720593357074567,0.993029445865423,0.08348984449965798,0.08521579233142662
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,4,0.1,PureProgram,ood,4.0,0.0,0.0,0.0,0.2598575639125045,0.2999836449200185,0.9995083287796794,0.02217366050792242,0.022722825327149414
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,4,0.1,UnpenalizedResidual,ood,4.0,0.8445411052089185,0.5533937478389359,1.0,6.762567416165919,7.483232160825141,0.6940446367210025,0.5531323198647837,0.5800754349968158
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,4,0.1,PenalizedScalarResidual,ood,4.0,0.9538985670078546,0.238173172965765,0.04717424139380455,2.990034490848178,3.2404444662111525,0.9426294783736993,0.2395214429363283,0.26224374951277635
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,4,0.1,AdaptiveResidual,ood,4.0,1.2111748640891165,0.22314801559814637,0.045570845704787644,2.7717600191900322,3.0461244168734662,0.9493038582807123,0.22515803720784133,0.24471486811664322
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,4,0.1,PureMLP,ood,4.0,0.8705603121779859,-1.0,-1.0,1.2987891589919798,1.622131053194094,0.9856235549382423,0.11990181425548854,0.11701572307155586
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,0,0.25,PureProgram,iid,1.0,0.0,0.0,0.0,0.591887826634661,0.7081699640507222,0.9357383550658165,0.2534988065734897,0.2714170888482158
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,0,0.25,UnpenalizedResidual,iid,1.0,0.8608745078090578,0.24130256601325323,1.0,0.1299126012339838,0.17677724654780655,0.9959956727490871,0.06327975387841615,0.05379053892063594
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,0,0.25,PenalizedScalarResidual,iid,1.0,0.9427062359172851,0.23665522508107853,0.06693819910287857,0.0972278025915857,0.1352527577706983,0.9976559380216495,0.04841551381892493,0.041614098286962775
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,0,0.25,AdaptiveResidual,iid,1.0,1.1767546229530126,0.234020924373304,0.17886899590666872,0.10986860006932071,0.15366601690846726,0.9969742537684471,0.055006783504882,0.045324316913013155
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,0,0.25,PureMLP,iid,1.0,0.8596696790773422,-1.0,-1.0,0.4133852234878077,0.5049805641635674,0.9673242052947968,0.1807644730172475,0.18702548467116437
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,0,0.25,PureProgram,ood,4.0,0.0,0.0,0.0,0.6496438988605178,0.7499590992064377,0.996934967593057,0.055362734821746744,0.05688428944924493
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,0,0.25,UnpenalizedResidual,ood,4.0,0.8608745078090578,0.978859802750233,1.0,11.761431341922929,13.340194127009678,0.030195461508023325,0.9847865446339001,1.0597491524203588
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,0,0.25,PenalizedScalarResidual,ood,4.0,0.9427062359172851,0.5665498418978665,0.06693819910287857,6.711487060577098,7.8017725161763805,0.6682992303379762,0.5759346921848203,0.5986157952291231
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,0,0.25,AdaptiveResidual,ood,4.0,1.1767546229530126,0.3087447418676036,0.11107327062200056,3.7259622115538926,4.296772273244934,0.8993892035355184,0.3171920498128563,0.33258553476182323
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,0,0.25,PureMLP,ood,4.0,0.8596696790773422,-1.0,-1.0,4.207007156196255,5.42905595584964,0.8393766982796173,0.4007783698259959,0.26942161344457216
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,1,0.25,PureProgram,iid,1.0,0.0,0.0,0.0,0.591887826634661,0.7081699640507222,0.9357383550658165,0.2534988065734897,0.2714170888482158
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,1,0.25,UnpenalizedResidual,iid,1.0,0.8621475549880415,0.24060020168358134,1.0,0.12794773683571675,0.1734041523549243,0.99614702830749,0.06207231019150151,0.054190865573110786
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,1,0.25,PenalizedScalarResidual,iid,1.0,0.961353339953348,0.23610024868644788,0.07609838992357254,0.09921686033459651,0.12924286466201393,0.9978596244387009,0.04626419307952033,0.042479913874852726
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,1,0.25,AdaptiveResidual,iid,1.0,1.18205854203552,0.2353152599501111,0.30394413651083596,0.09725365341673296,0.12748125776135177,0.9979175743150027,0.045633602586222455,0.039722699496134994
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,1,0.25,PureMLP,iid,1.0,0.8956857321318239,-1.0,-1.0,0.44788073262145645,0.5413223307440929,0.9624518349191241,0.1937734891074522,0.19584448355118017
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,1,0.25,PureProgram,ood,4.0,0.0,0.0,0.0,0.6496438988605178,0.7499590992064377,0.996934967593057,0.055362734821746744,0.05688428944924493
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,1,0.25,UnpenalizedResidual,ood,4.0,0.8621475549880415,0.9887939503374654,1.0,11.867702789091336,13.477824488943511,0.010081350016216017,0.9949465563455074,1.046881939362871
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,1,0.25,PenalizedScalarResidual,ood,4.0,0.961353339953348,0.7014118278624264,0.07609838992357254,8.555018082582588,9.479662099474606,0.5102824954855504,0.6997981884189539,0.6800415948954199
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,1,0.25,AdaptiveResidual,ood,4.0,1.18205854203552,0.4059143605573556,0.15490562381455675,4.762049394743938,5.526636882357124,0.8335507758467058,0.40798189194288287,0.36735273175104577
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,1,0.25,PureMLP,ood,4.0,0.8956857321318239,-1.0,-1.0,3.36882557886463,4.3953185709813445,0.8947212719438118,0.32446683660458775,0.288878572487688
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,2,0.25,PureProgram,iid,1.0,0.0,0.0,0.0,0.591887826634661,0.7081699640507222,0.9357383550658165,0.2534988065734897,0.2714170888482158
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,2,0.25,UnpenalizedResidual,iid,1.0,0.858825716888532,0.23995376702100452,1.0,0.15848321460687625,0.20953521038781006,0.9943741149097237,0.0750059003697458,0.06626156975047345
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,2,0.25,PenalizedScalarResidual,iid,1.0,0.9450974049977958,0.23802753756432105,0.07159387320280075,0.0826693308934458,0.11072330099914796,0.998429077057684,0.0396348702825681,0.03346852950062784
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,2,0.25,AdaptiveResidual,iid,1.0,1.1780032610986382,0.23264566356413993,0.2320593495533103,0.10004380273542318,0.1359352315020605,0.9976322224704319,0.04865981431908802,0.04009878610058899
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,2,0.25,PureMLP,iid,1.0,0.9059292611200362,-1.0,-1.0,0.4424687411145669,0.5339621433607893,0.9634659542910102,0.1911388126702416,0.19182171295992492
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,2,0.25,PureProgram,ood,4.0,0.0,0.0,0.0,0.6496438988605178,0.7499590992064377,0.996934967593057,0.055362734821746744,0.05688428944924493
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,2,0.25,UnpenalizedResidual,ood,4.0,0.858825716888532,1.107688243659839,1.0,13.609242105452191,15.009747426532277,-0.2277407812066019,1.1080346480172008,1.133426872466536
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,2,0.25,PenalizedScalarResidual,ood,4.0,0.9450974049977958,0.6733298027232585,0.07159387320280075,8.337364477670215,9.211839779557241,0.5375629046372393,0.6800272754550076,0.7564751629702599
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,2,0.25,AdaptiveResidual,ood,4.0,1.1780032610986382,0.35524129222851575,0.13277046928851632,4.049403985342727,4.967442893966702,0.8655299149773015,0.36670162942465706,0.3195595332934903
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,2,0.25,PureMLP,ood,4.0,0.9059292611200362,-1.0,-1.0,3.252070968005114,4.109016940465394,0.9079898419493653,0.30333176235045806,0.27133682598818476
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,3,0.25,PureProgram,iid,1.0,0.0,0.0,0.0,0.591887826634661,0.7081699640507222,0.9357383550658165,0.2534988065734897,0.2714170888482158
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,3,0.25,UnpenalizedResidual,iid,1.0,0.8096188439521939,0.23850715573295317,1.0,0.15281260979439987,0.2075853211570688,0.9944783342549617,0.07430791172572587,0.0619434940859899
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,3,0.25,PenalizedScalarResidual,iid,1.0,0.9382259368430823,0.2383172646139832,0.07124856114387512,0.0807587340838383,0.10834078896963988,0.9984959550344858,0.03878201858483072,0.03231516403402408
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,3,0.25,AdaptiveResidual,iid,1.0,1.1892151271458715,0.23450358119276762,0.22113363025709987,0.09332586079385498,0.12442675639954719,0.9980161702795135,0.04454020341765916,0.038642606999374315
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,3,0.25,PureMLP,iid,1.0,0.8993203809950501,-1.0,-1.0,0.41463983142887173,0.511994419316263,0.9664102101366795,0.18327517525109754,0.1802624446950462
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,3,0.25,PureProgram,ood,4.0,0.0,0.0,0.0,0.6496438988605178,0.7499590992064377,0.996934967593057,0.055362734821746744,0.05688428944924493
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,3,0.25,UnpenalizedResidual,ood,4.0,0.8096188439521939,0.9346807294327452,1.0,10.900135900328698,12.764188945143678,0.11213617431525946,0.9422652629088799,0.9686343707152674
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,3,0.25,PenalizedScalarResidual,ood,4.0,0.9382259368430823,0.6580085650925436,0.07124856114387512,7.752141119667552,9.034421156716842,0.5552043026522537,0.6669300543143534,0.6898835168761135
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,3,0.25,AdaptiveResidual,ood,4.0,1.1892151271458715,0.43563083298482497,0.14066877274308354,4.833802702165362,6.0634822984140815,0.7996431748359975,0.4476123603789361,0.4020481803760773
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,3,0.25,PureMLP,ood,4.0,0.8993203809950501,-1.0,-1.0,3.40397703988549,4.407377809676915,0.8941427823816315,0.3253570617312133,0.3092390282720233
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,4,0.25,PureProgram,iid,1.0,0.0,0.0,0.0,0.591887826634661,0.7081699640507222,0.9357383550658165,0.2534988065734897,0.2714170888482158
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,4,0.25,UnpenalizedResidual,iid,1.0,0.8232545850332826,0.23903106402643165,1.0,0.14808639739756907,0.20814878478956153,0.9944483178706125,0.0745096109866878,0.05555407397281971
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,4,0.25,PenalizedScalarResidual,iid,1.0,0.9433790121693164,0.23858658212605327,0.06816713511943817,0.07981960230134215,0.10770123044657527,0.998513660010857,0.038553080151176436,0.034597486222328264
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,4,0.25,AdaptiveResidual,iid,1.0,1.1983330107759684,0.2347713379221545,0.2098787269060267,0.0963354099543097,0.12930901724555932,0.9978574327879652,0.046287873271891926,0.04094149072263586
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,4,0.25,PureMLP,iid,1.0,0.8487947368994355,-1.0,-1.0,0.40508223880135574,0.49141360206355866,0.9690563757243564,0.1759079994646165,0.18491765999830362
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,4,0.25,PureProgram,ood,4.0,0.0,0.0,0.0,0.6496438988605178,0.7499590992064377,0.996934967593057,0.055362734821746744,0.05688428944924493
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,4,0.25,UnpenalizedResidual,ood,4.0,0.8232545850332826,1.1830881170855607,1.0,14.713977133255511,16.02959307056709,-0.4002478292578997,1.1833206789614974,1.2561187387083117
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,4,0.25,PenalizedScalarResidual,ood,4.0,0.9433790121693164,0.6050590250875822,0.06816713511943817,7.492956699029223,8.24575911097552,0.6294718570355179,0.6087102290618107,0.6434536350524565
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611004,202611004,4,0.25,AdaptiveResidual,ood,4.0,1.1983330107759684,0.41649003621047037,0.12315713545467588,4.905399874658395,5.774863147506463,0.818263020056711,0.4263062044391202,0.44627519553657546
