dataset,split_seed,problem_type,model,model_family,transform,matched_normalized_loss_gap,matched_excess_disagreement,matched_disagreement,context_only_disagreement,query_only_disagreement,mean_missing_rate,max_missing_rate,mean_unique_fraction,max_unique_fraction,mean_largest_atom_mass,max_largest_atom_mass,mean_binned_entropy,max_binned_entropy,mean_zero_mass,max_zero_mass,mean_skewness,max_skewness,mean_excess_kurtosis,max_excess_kurtosis,mean_robust_scale_iqr,max_robust_scale_iqr,mean_tail_heaviness_q99_q01_over_iqr,max_tail_heaviness_q99_q01_over_iqr,mean_spacing_irregularity,max_spacing_irregularity
airfoil_self_noise,20260831,regression,mitra_default,TFM,asinh,-5.126943702862065e-05,-0.0011699130205829,0.0058045028019285,2.36899590444347,1.201188895257152,0.0,0.0,0.03995299647473555,0.1233842538190364,0.149529964747356,0.3231492361927144,1.7525900818650206,2.033512437617676,0.0,0.0,1.1183509312267064,2.103002547777659,1.2248292007865045,5.314443111736319,807.9728422225,3200.0,2.9056495646700147,4.9375,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260831,regression,mitra_default,TFM,composition,-0.0001271364809857,0.002757568970059,0.0097319847925706,2.3888473908444223,1.1971322049612043,0.0,0.0,0.03995299647473555,0.1233842538190364,0.149529964747356,0.3231492361927144,1.7525900818650206,2.033512437617676,0.0,0.0,1.1183509312267064,2.103002547777659,1.2248292007865045,5.314443111736319,807.9728422225,3200.0,2.9056495646700147,4.9375,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260831,regression,mitra_default,TFM,monotone_spline,7.256105400769332e-05,0.0050283925815039,0.0120028084040154,2.369451635367146,1.1779664078226333,0.0,0.0,0.03995299647473555,0.1233842538190364,0.149529964747356,0.3231492361927144,1.7525900818650206,2.033512437617676,0.0,0.0,1.1183509312267064,2.103002547777659,1.2248292007865045,5.314443111736319,807.9728422225,3200.0,2.9056495646700147,4.9375,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260831,regression,mitra_default,TFM,random_monotone_pwl,1.0182847339458608e-05,0.0015380791821926,0.0085124950047041,2.363746144172436,1.1724522038085938,0.0,0.0,0.03995299647473555,0.1233842538190364,0.149529964747356,0.3231492361927144,1.7525900818650206,2.033512437617676,0.0,0.0,1.1183509312267064,2.103002547777659,1.2248292007865045,5.314443111736319,807.9728422225,3200.0,2.9056495646700147,4.9375,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260831,regression,mitra_default,TFM,signed_power,-0.0001971396940253,0.005187703456914,0.0121621192794255,2.504957874861373,1.2116429799278017,0.0,0.0,0.03995299647473555,0.1233842538190364,0.149529964747356,0.3231492361927144,1.7525900818650206,2.033512437617676,0.0,0.0,1.1183509312267064,2.103002547777659,1.2248292007865045,5.314443111736319,807.9728422225,3200.0,2.9056495646700147,4.9375,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260831,regression,tabicl_v2_default,TFM,asinh,-0.0004340881072431,0.0131689415977916,0.0131689415977916,1.698407726700358,0.9673253100917284,0.0,0.0,0.03995299647473555,0.1233842538190364,0.149529964747356,0.3231492361927144,1.7525900818650206,2.033512437617676,0.0,0.0,1.1183509312267064,2.103002547777659,1.2248292007865045,5.314443111736319,807.9728422225,3200.0,2.9056495646700147,4.9375,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260831,regression,tabicl_v2_default,TFM,composition,0.0008645476634908,0.0336890197955106,0.0336890197955106,1.8638100114160363,0.9494096943463955,0.0,0.0,0.03995299647473555,0.1233842538190364,0.149529964747356,0.3231492361927144,1.7525900818650206,2.033512437617676,0.0,0.0,1.1183509312267064,2.103002547777659,1.2248292007865045,5.314443111736319,807.9728422225,3200.0,2.9056495646700147,4.9375,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260831,regression,tabicl_v2_default,TFM,monotone_spline,0.0003961368709066,0.0249191634431271,0.0249191634431271,1.828793172290525,0.9847426718618076,0.0,0.0,0.03995299647473555,0.1233842538190364,0.149529964747356,0.3231492361927144,1.7525900818650206,2.033512437617676,0.0,0.0,1.1183509312267064,2.103002547777659,1.2248292007865045,5.314443111736319,807.9728422225,3200.0,2.9056495646700147,4.9375,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260831,regression,tabicl_v2_default,TFM,random_monotone_pwl,0.0008898597295997,0.0235939135129053,0.0235939135129053,1.733115460561179,0.9847530296167832,0.0,0.0,0.03995299647473555,0.1233842538190364,0.149529964747356,0.3231492361927144,1.7525900818650206,2.033512437617676,0.0,0.0,1.1183509312267064,2.103002547777659,1.2248292007865045,5.314443111736319,807.9728422225,3200.0,2.9056495646700147,4.9375,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260831,regression,tabicl_v2_default,TFM,signed_power,0.0035720763871202,0.0442505353802096,0.0442505353802096,1.664659613651434,0.9717800102674378,0.0,0.0,0.03995299647473555,0.1233842538190364,0.149529964747356,0.3231492361927144,1.7525900818650206,2.033512437617676,0.0,0.0,1.1183509312267064,2.103002547777659,1.2248292007865045,5.314443111736319,807.9728422225,3200.0,2.9056495646700147,4.9375,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260831,regression,tabicl_v2_single,TFM,asinh,-0.0010798285063522,0.0359362842024008,0.0359362842024008,1.376542094687253,0.8022902598177054,0.0,0.0,0.03995299647473555,0.1233842538190364,0.149529964747356,0.3231492361927144,1.7525900818650206,2.033512437617676,0.0,0.0,1.1183509312267064,2.103002547777659,1.2248292007865045,5.314443111736319,807.9728422225,3200.0,2.9056495646700147,4.9375,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260831,regression,tabicl_v2_single,TFM,composition,0.0033597157520494,0.0469842539372674,0.0469842539372674,1.5908251165826666,0.7955185846393897,0.0,0.0,0.03995299647473555,0.1233842538190364,0.149529964747356,0.3231492361927144,1.7525900818650206,2.033512437617676,0.0,0.0,1.1183509312267064,2.103002547777659,1.2248292007865045,5.314443111736319,807.9728422225,3200.0,2.9056495646700147,4.9375,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260831,regression,tabicl_v2_single,TFM,monotone_spline,0.0011750412444683,0.0367432875209102,0.0367432875209102,1.3831229724445575,0.8104520221927279,0.0,0.0,0.03995299647473555,0.1233842538190364,0.149529964747356,0.3231492361927144,1.7525900818650206,2.033512437617676,0.0,0.0,1.1183509312267064,2.103002547777659,1.2248292007865045,5.314443111736319,807.9728422225,3200.0,2.9056495646700147,4.9375,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260831,regression,tabicl_v2_single,TFM,random_monotone_pwl,0.0017808740469853,0.0331059123853176,0.0331059123853176,1.265946888331645,0.8107186110242152,0.0,0.0,0.03995299647473555,0.1233842538190364,0.149529964747356,0.3231492361927144,1.7525900818650206,2.033512437617676,0.0,0.0,1.1183509312267064,2.103002547777659,1.2248292007865045,5.314443111736319,807.9728422225,3200.0,2.9056495646700147,4.9375,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260831,regression,tabicl_v2_single,TFM,signed_power,0.0049075854816374,0.0649660798939584,0.0649660798939584,1.648948736319915,0.814615055047924,0.0,0.0,0.03995299647473555,0.1233842538190364,0.149529964747356,0.3231492361927144,1.7525900818650206,2.033512437617676,0.0,0.0,1.1183509312267064,2.103002547777659,1.2248292007865045,5.314443111736319,807.9728422225,3200.0,2.9056495646700147,4.9375,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260831,regression,tabpfn_v25_default,TFM,asinh,0.0006882258288871,0.0131077172280191,0.0131077172280191,7.963576523978379,2.2945655765085924,0.0,0.0,0.03995299647473555,0.1233842538190364,0.149529964747356,0.3231492361927144,1.7525900818650206,2.033512437617676,0.0,0.0,1.1183509312267064,2.103002547777659,1.2248292007865045,5.314443111736319,807.9728422225,3200.0,2.9056495646700147,4.9375,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260831,regression,tabpfn_v25_default,TFM,composition,0.0025353467756944,0.0265497535187298,0.0265497535187298,4.630043949104354,2.200427808136722,0.0,0.0,0.03995299647473555,0.1233842538190364,0.149529964747356,0.3231492361927144,1.7525900818650206,2.033512437617676,0.0,0.0,1.1183509312267064,2.103002547777659,1.2248292007865045,5.314443111736319,807.9728422225,3200.0,2.9056495646700147,4.9375,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260831,regression,tabpfn_v25_default,TFM,monotone_spline,0.0043198379827483,0.0250537649876935,0.0250537649876935,4.499247810624126,2.356833554256337,0.0,0.0,0.03995299647473555,0.1233842538190364,0.149529964747356,0.3231492361927144,1.7525900818650206,2.033512437617676,0.0,0.0,1.1183509312267064,2.103002547777659,1.2248292007865045,5.314443111736319,807.9728422225,3200.0,2.9056495646700147,4.9375,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260831,regression,tabpfn_v25_default,TFM,random_monotone_pwl,0.003795261137285,0.0233895631331296,0.0233895631331296,4.268818701844503,2.378267941672887,0.0,0.0,0.03995299647473555,0.1233842538190364,0.149529964747356,0.3231492361927144,1.7525900818650206,2.033512437617676,0.0,0.0,1.1183509312267064,2.103002547777659,1.2248292007865045,5.314443111736319,807.9728422225,3200.0,2.9056495646700147,4.9375,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260831,regression,tabpfn_v25_default,TFM,signed_power,0.0107333463726094,0.0572100157429128,0.0572100157429128,4.213103058278673,2.2357532693856377,0.0,0.0,0.03995299647473555,0.1233842538190364,0.149529964747356,0.3231492361927144,1.7525900818650206,2.033512437617676,0.0,0.0,1.1183509312267064,2.103002547777659,1.2248292007865045,5.314443111736319,807.9728422225,3200.0,2.9056495646700147,4.9375,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260831,regression,tabpfn_v25_single,TFM,asinh,-0.0014845357442463,0.0295448198906109,0.0295448198906109,1.7422287185912133,1.6736827110461274,0.0,0.0,0.03995299647473555,0.1233842538190364,0.149529964747356,0.3231492361927144,1.7525900818650206,2.033512437617676,0.0,0.0,1.1183509312267064,2.103002547777659,1.2248292007865045,5.314443111736319,807.9728422225,3200.0,2.9056495646700147,4.9375,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260831,regression,tabpfn_v25_single,TFM,composition,0.0055072535227501,0.06145333903201,0.06145333903201,1.1689369869394746,1.567893560358421,0.0,0.0,0.03995299647473555,0.1233842538190364,0.149529964747356,0.3231492361927144,1.7525900818650206,2.033512437617676,0.0,0.0,1.1183509312267064,2.103002547777659,1.2248292007865045,5.314443111736319,807.9728422225,3200.0,2.9056495646700147,4.9375,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260831,regression,tabpfn_v25_single,TFM,monotone_spline,0.0065801766725384,0.0532722715960276,0.0532722715960276,1.269276413487442,1.7365008837666,0.0,0.0,0.03995299647473555,0.1233842538190364,0.149529964747356,0.3231492361927144,1.7525900818650206,2.033512437617676,0.0,0.0,1.1183509312267064,2.103002547777659,1.2248292007865045,5.314443111736319,807.9728422225,3200.0,2.9056495646700147,4.9375,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260831,regression,tabpfn_v25_single,TFM,random_monotone_pwl,0.008516436888844,0.05267730111851,0.05267730111851,1.4041577086246473,1.726789407108269,0.0,0.0,0.03995299647473555,0.1233842538190364,0.149529964747356,0.3231492361927144,1.7525900818650206,2.033512437617676,0.0,0.0,1.1183509312267064,2.103002547777659,1.2248292007865045,5.314443111736319,807.9728422225,3200.0,2.9056495646700147,4.9375,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260831,regression,tabpfn_v25_single,TFM,signed_power,0.0391190694621191,0.1321475648141496,0.1321475648141496,1.6707997680153095,1.7499476110135757,0.0,0.0,0.03995299647473555,0.1233842538190364,0.149529964747356,0.3231492361927144,1.7525900818650206,2.033512437617676,0.0,0.0,1.1183509312267064,2.103002547777659,1.2248292007865045,5.314443111736319,807.9728422225,3200.0,2.9056495646700147,4.9375,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260841,regression,mitra_default,TFM,asinh,3.719825741573756e-05,2.133666989673124e-05,0.0042864673539884,2.437782647355057,1.269888215281633,0.0,0.0,0.03995299647473555,0.1233842538190364,0.15158636897767327,0.3231492361927144,1.7462632870314188,2.0312709166630283,0.0,0.0,1.1580773454887447,2.178079798173789,1.441941634639212,5.813690931859954,850.4725781725,3370.0,3.0360705892997855,4.688427299703264,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260841,regression,mitra_default,TFM,composition,-0.0001153072561771,0.0002088176031015,0.0044739482871931,2.4695358282525137,1.2562726687219292,0.0,0.0,0.03995299647473555,0.1233842538190364,0.15158636897767327,0.3231492361927144,1.7462632870314188,2.0312709166630283,0.0,0.0,1.1580773454887447,2.178079798173789,1.441941634639212,5.813690931859954,850.4725781725,3370.0,3.0360705892997855,4.688427299703264,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260841,regression,mitra_default,TFM,monotone_spline,-0.0001136621500913,5.9547303082039e-05,0.0043246779871737,2.4254812276012068,1.2425877885068295,0.0,0.0,0.03995299647473555,0.1233842538190364,0.15158636897767327,0.3231492361927144,1.7462632870314188,2.0312709166630283,0.0,0.0,1.1580773454887447,2.178079798173789,1.441941634639212,5.813690931859954,850.4725781725,3370.0,3.0360705892997855,4.688427299703264,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260841,regression,mitra_default,TFM,random_monotone_pwl,7.241818687055521e-05,0.0007215371088035,0.0049866677928952,2.425207575229434,1.2407501671659,0.0,0.0,0.03995299647473555,0.1233842538190364,0.15158636897767327,0.3231492361927144,1.7462632870314188,2.0312709166630283,0.0,0.0,1.1580773454887447,2.178079798173789,1.441941634639212,5.813690931859954,850.4725781725,3370.0,3.0360705892997855,4.688427299703264,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260841,regression,mitra_default,TFM,signed_power,3.980262875548536e-05,-0.0002932007101994,0.0039719299738922,2.583143225049843,1.2748722566934223,0.0,0.0,0.03995299647473555,0.1233842538190364,0.15158636897767327,0.3231492361927144,1.7462632870314188,2.0312709166630283,0.0,0.0,1.1580773454887447,2.178079798173789,1.441941634639212,5.813690931859954,850.4725781725,3370.0,3.0360705892997855,4.688427299703264,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260841,regression,tabicl_v2_single,TFM,asinh,-0.0011612958710245,0.0255099185908143,0.0290737479267416,1.4094453967116116,0.8105030464031451,0.0,0.0,0.03995299647473555,0.1233842538190364,0.15158636897767327,0.3231492361927144,1.7462632870314188,2.0312709166630283,0.0,0.0,1.1580773454887447,2.178079798173789,1.441941634639212,5.813690931859954,850.4725781725,3370.0,3.0360705892997855,4.688427299703264,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260841,regression,tabicl_v2_single,TFM,composition,0.0033508884148245,0.0422608805590205,0.0458247098949478,1.769606909305729,0.8019465263924891,0.0,0.0,0.03995299647473555,0.1233842538190364,0.15158636897767327,0.3231492361927144,1.7462632870314188,2.0312709166630283,0.0,0.0,1.1580773454887447,2.178079798173789,1.441941634639212,5.813690931859954,850.4725781725,3370.0,3.0360705892997855,4.688427299703264,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260841,regression,tabicl_v2_single,TFM,monotone_spline,-0.0006819544387004,0.0330933721545464,0.0366572014904737,1.4823178891049604,0.818625200488036,0.0,0.0,0.03995299647473555,0.1233842538190364,0.15158636897767327,0.3231492361927144,1.7462632870314188,2.0312709166630283,0.0,0.0,1.1580773454887447,2.178079798173789,1.441941634639212,5.813690931859954,850.4725781725,3370.0,3.0360705892997855,4.688427299703264,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260841,regression,tabicl_v2_single,TFM,random_monotone_pwl,0.0006406833648132,0.036263589143221,0.0398274184791484,1.4243306755975509,0.8184844000271135,0.0,0.0,0.03995299647473555,0.1233842538190364,0.15158636897767327,0.3231492361927144,1.7462632870314188,2.0312709166630283,0.0,0.0,1.1580773454887447,2.178079798173789,1.441941634639212,5.813690931859954,850.4725781725,3370.0,3.0360705892997855,4.688427299703264,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260841,regression,tabicl_v2_single,TFM,signed_power,0.0071614196290144,0.0644010643247247,0.067964893660652,1.6711073279069009,0.8226025412352612,0.0,0.0,0.03995299647473555,0.1233842538190364,0.15158636897767327,0.3231492361927144,1.7462632870314188,2.0312709166630283,0.0,0.0,1.1580773454887447,2.178079798173789,1.441941634639212,5.813690931859954,850.4725781725,3370.0,3.0360705892997855,4.688427299703264,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260841,regression,tabpfn_v25_default,TFM,asinh,0.0011001156713285,0.0116554385421011,0.0116554385421011,8.129528038597906,2.205453341680117,0.0,0.0,0.03995299647473555,0.1233842538190364,0.15158636897767327,0.3231492361927144,1.7462632870314188,2.0312709166630283,0.0,0.0,1.1580773454887447,2.178079798173789,1.441941634639212,5.813690931859954,850.4725781725,3370.0,3.0360705892997855,4.688427299703264,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260841,regression,tabpfn_v25_default,TFM,composition,0.0026311311852028,0.0276626960656682,0.0276626960656682,4.564307636262828,2.157273089862206,0.0,0.0,0.03995299647473555,0.1233842538190364,0.15158636897767327,0.3231492361927144,1.7462632870314188,2.0312709166630283,0.0,0.0,1.1580773454887447,2.178079798173789,1.441941634639212,5.813690931859954,850.4725781725,3370.0,3.0360705892997855,4.688427299703264,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260841,regression,tabpfn_v25_default,TFM,monotone_spline,0.003239589240951,0.0254147220591174,0.0254147220591174,4.152088596445227,2.232325293981178,0.0,0.0,0.03995299647473555,0.1233842538190364,0.15158636897767327,0.3231492361927144,1.7462632870314188,2.0312709166630283,0.0,0.0,1.1580773454887447,2.178079798173789,1.441941634639212,5.813690931859954,850.4725781725,3370.0,3.0360705892997855,4.688427299703264,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260841,regression,tabpfn_v25_default,TFM,random_monotone_pwl,0.0031722540536176,0.0249208029233123,0.0249208029233123,4.070826909696088,2.244352258755366,0.0,0.0,0.03995299647473555,0.1233842538190364,0.15158636897767327,0.3231492361927144,1.7462632870314188,2.0312709166630283,0.0,0.0,1.1580773454887447,2.178079798173789,1.441941634639212,5.813690931859954,850.4725781725,3370.0,3.0360705892997855,4.688427299703264,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260841,regression,tabpfn_v25_default,TFM,signed_power,0.0209259505747876,0.0739950454826211,0.0739950454826211,3.915729923015612,2.1697322866736584,0.0,0.0,0.03995299647473555,0.1233842538190364,0.15158636897767327,0.3231492361927144,1.7462632870314188,2.0312709166630283,0.0,0.0,1.1580773454887447,2.178079798173789,1.441941634639212,5.813690931859954,850.4725781725,3370.0,3.0360705892997855,4.688427299703264,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260841,regression,tabpfn_v25_single,TFM,asinh,-0.001433769176035,0.0299314138312278,0.0299314138312278,1.896719468604225,1.7795768941697148,0.0,0.0,0.03995299647473555,0.1233842538190364,0.15158636897767327,0.3231492361927144,1.7462632870314188,2.0312709166630283,0.0,0.0,1.1580773454887447,2.178079798173789,1.441941634639212,5.813690931859954,850.4725781725,3370.0,3.0360705892997855,4.688427299703264,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260841,regression,tabpfn_v25_single,TFM,composition,0.003468836332549,0.0609235046305386,0.0609235046305386,1.0672176420223345,1.662553394405386,0.0,0.0,0.03995299647473555,0.1233842538190364,0.15158636897767327,0.3231492361927144,1.7462632870314188,2.0312709166630283,0.0,0.0,1.1580773454887447,2.178079798173789,1.441941634639212,5.813690931859954,850.4725781725,3370.0,3.0360705892997855,4.688427299703264,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260841,regression,tabpfn_v25_single,TFM,monotone_spline,0.0073983059945897,0.0601188551489311,0.0601188551489311,1.3108040483258934,1.9009834326641533,0.0,0.0,0.03995299647473555,0.1233842538190364,0.15158636897767327,0.3231492361927144,1.7462632870314188,2.0312709166630283,0.0,0.0,1.1580773454887447,2.178079798173789,1.441941634639212,5.813690931859954,850.4725781725,3370.0,3.0360705892997855,4.688427299703264,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260841,regression,tabpfn_v25_single,TFM,random_monotone_pwl,0.0088370842635692,0.0574165053971112,0.0574165053971112,1.4763974509018196,1.888402006128692,0.0,0.0,0.03995299647473555,0.1233842538190364,0.15158636897767327,0.3231492361927144,1.7462632870314188,2.0312709166630283,0.0,0.0,1.1580773454887447,2.178079798173789,1.441941634639212,5.813690931859954,850.4725781725,3370.0,3.0360705892997855,4.688427299703264,0.9209537826120922,1.9008049281742077
airfoil_self_noise,20260841,regression,tabpfn_v25_single,TFM,signed_power,0.076411506028247,0.1634270774933877,0.1634270774933877,1.63980532856729,1.8771441198746872,0.0,0.0,0.03995299647473555,0.1233842538190364,0.15158636897767327,0.3231492361927144,1.7462632870314188,2.0312709166630283,0.0,0.0,1.1580773454887447,2.178079798173789,1.441941634639212,5.813690931859954,850.4725781725,3370.0,3.0360705892997855,4.688427299703264,0.9209537826120922,1.9008049281742077
concrete_compressive_strength,20260831,regression,mitra_default,TFM,asinh,0.001601753731497,-0.0181013176674952,0.0305527348390069,1.6209017748043062,1.4886871907165249,0.0,0.0,0.2705831903945111,0.4099485420240137,0.25214408233276153,0.5523156089193825,2.2617404051510306,2.8283214984098763,0.17324185248713547,0.5523156089193825,0.7462421328279856,3.318147988156084,1.379216632562056,12.335037760878674,88.09625,167.92000000000002,3.332895022429625,7.387755102040816,1.7747399702425757,2.3886743668599686
concrete_compressive_strength,20260831,regression,mitra_default,TFM,composition,-0.0003581329533064,-0.015160892529776,0.033493159976726,1.658424376768175,1.5300935908682671,0.0,0.0,0.2705831903945111,0.4099485420240137,0.25214408233276153,0.5523156089193825,2.2617404051510306,2.8283214984098763,0.17324185248713547,0.5523156089193825,0.7462421328279856,3.318147988156084,1.379216632562056,12.335037760878674,88.09625,167.92000000000002,3.332895022429625,7.387755102040816,1.7747399702425757,2.3886743668599686
concrete_compressive_strength,20260831,regression,mitra_default,TFM,monotone_spline,-0.0016468017071594,-0.0220756012228704,0.0265784512836317,1.6641383154504463,1.6511724387961753,0.0,0.0,0.2705831903945111,0.4099485420240137,0.25214408233276153,0.5523156089193825,2.2617404051510306,2.8283214984098763,0.17324185248713547,0.5523156089193825,0.7462421328279856,3.318147988156084,1.379216632562056,12.335037760878674,88.09625,167.92000000000002,3.332895022429625,7.387755102040816,1.7747399702425757,2.3886743668599686
concrete_compressive_strength,20260831,regression,mitra_default,TFM,random_monotone_pwl,-0.0008645864612994,-0.0183294056576,0.030324646848902,1.6706417061301817,1.5258426750244434,0.0,0.0,0.2705831903945111,0.4099485420240137,0.25214408233276153,0.5523156089193825,2.2617404051510306,2.8283214984098763,0.17324185248713547,0.5523156089193825,0.7462421328279856,3.318147988156084,1.379216632562056,12.335037760878674,88.09625,167.92000000000002,3.332895022429625,7.387755102040816,1.7747399702425757,2.3886743668599686
concrete_compressive_strength,20260831,regression,mitra_default,TFM,signed_power,-0.0024600997705303,0.0058547184084454,0.0545087709149475,1.657583559923406,1.7332636422471597,0.0,0.0,0.2705831903945111,0.4099485420240137,0.25214408233276153,0.5523156089193825,2.2617404051510306,2.8283214984098763,0.17324185248713547,0.5523156089193825,0.7462421328279856,3.318147988156084,1.379216632562056,12.335037760878674,88.09625,167.92000000000002,3.332895022429625,7.387755102040816,1.7747399702425757,2.3886743668599686
concrete_compressive_strength,20260831,regression,tabicl_v2_default,TFM,asinh,0.001217248396642,0.0130332470359486,0.0130332470359486,0.7634074879011195,1.0889047367995628,0.0,0.0,0.2705831903945111,0.4099485420240137,0.25214408233276153,0.5523156089193825,2.2617404051510306,2.8283214984098763,0.17324185248713547,0.5523156089193825,0.7462421328279856,3.318147988156084,1.379216632562056,12.335037760878674,88.09625,167.92000000000002,3.332895022429625,7.387755102040816,1.7747399702425757,2.3886743668599686
concrete_compressive_strength,20260831,regression,tabicl_v2_default,TFM,composition,0.0064807450324565,0.0334476581146115,0.0334476581146115,0.8490153734497637,1.077875056043066,0.0,0.0,0.2705831903945111,0.4099485420240137,0.25214408233276153,0.5523156089193825,2.2617404051510306,2.8283214984098763,0.17324185248713547,0.5523156089193825,0.7462421328279856,3.318147988156084,1.379216632562056,12.335037760878674,88.09625,167.92000000000002,3.332895022429625,7.387755102040816,1.7747399702425757,2.3886743668599686
concrete_compressive_strength,20260831,regression,tabicl_v2_default,TFM,monotone_spline,0.004280690243964,0.0326178213204346,0.0326178213204346,0.7584494391734647,1.0846244081712364,0.0,0.0,0.2705831903945111,0.4099485420240137,0.25214408233276153,0.5523156089193825,2.2617404051510306,2.8283214984098763,0.17324185248713547,0.5523156089193825,0.7462421328279856,3.318147988156084,1.379216632562056,12.335037760878674,88.09625,167.92000000000002,3.332895022429625,7.387755102040816,1.7747399702425757,2.3886743668599686
concrete_compressive_strength,20260831,regression,tabicl_v2_default,TFM,random_monotone_pwl,0.003876301112627,0.0325678867876426,0.0325678867876426,0.7529226276192732,1.085651596913753,0.0,0.0,0.2705831903945111,0.4099485420240137,0.25214408233276153,0.5523156089193825,2.2617404051510306,2.8283214984098763,0.17324185248713547,0.5523156089193825,0.7462421328279856,3.318147988156084,1.379216632562056,12.335037760878674,88.09625,167.92000000000002,3.332895022429625,7.387755102040816,1.7747399702425757,2.3886743668599686
concrete_compressive_strength,20260831,regression,tabicl_v2_default,TFM,signed_power,0.0069832722508611,0.0519690850579005,0.0519690850579005,0.8282582697613136,1.066955841482247,0.0,0.0,0.2705831903945111,0.4099485420240137,0.25214408233276153,0.5523156089193825,2.2617404051510306,2.8283214984098763,0.17324185248713547,0.5523156089193825,0.7462421328279856,3.318147988156084,1.379216632562056,12.335037760878674,88.09625,167.92000000000002,3.332895022429625,7.387755102040816,1.7747399702425757,2.3886743668599686
concrete_compressive_strength,20260831,regression,tabicl_v2_single,TFM,asinh,0.001532297169363,0.0226635165888561,0.0226635165888561,0.7881781590469766,1.209737276048948,0.0,0.0,0.2705831903945111,0.4099485420240137,0.25214408233276153,0.5523156089193825,2.2617404051510306,2.8283214984098763,0.17324185248713547,0.5523156089193825,0.7462421328279856,3.318147988156084,1.379216632562056,12.335037760878674,88.09625,167.92000000000002,3.332895022429625,7.387755102040816,1.7747399702425757,2.3886743668599686
concrete_compressive_strength,20260831,regression,tabicl_v2_single,TFM,composition,0.0050017786153029,0.0447885019321268,0.0447885019321268,0.8800188358964766,1.2002635847298384,0.0,0.0,0.2705831903945111,0.4099485420240137,0.25214408233276153,0.5523156089193825,2.2617404051510306,2.8283214984098763,0.17324185248713547,0.5523156089193825,0.7462421328279856,3.318147988156084,1.379216632562056,12.335037760878674,88.09625,167.92000000000002,3.332895022429625,7.387755102040816,1.7747399702425757,2.3886743668599686
concrete_compressive_strength,20260831,regression,tabicl_v2_single,TFM,monotone_spline,0.004364122628281,0.0412822934950335,0.0412822934950335,0.8005880747858458,1.2040941317071008,0.0,0.0,0.2705831903945111,0.4099485420240137,0.25214408233276153,0.5523156089193825,2.2617404051510306,2.8283214984098763,0.17324185248713547,0.5523156089193825,0.7462421328279856,3.318147988156084,1.379216632562056,12.335037760878674,88.09625,167.92000000000002,3.332895022429625,7.387755102040816,1.7747399702425757,2.3886743668599686
concrete_compressive_strength,20260831,regression,tabicl_v2_single,TFM,random_monotone_pwl,0.0045390294399824,0.0403354375613064,0.0403354375613064,0.7893669537438376,1.2040080163528464,0.0,0.0,0.2705831903945111,0.4099485420240137,0.25214408233276153,0.5523156089193825,2.2617404051510306,2.8283214984098763,0.17324185248713547,0.5523156089193825,0.7462421328279856,3.318147988156084,1.379216632562056,12.335037760878674,88.09625,167.92000000000002,3.332895022429625,7.387755102040816,1.7747399702425757,2.3886743668599686
