episode_index,dataset,task_type,repeat,feature_count,method,loss
128,APSFailure,classification,8,32,hard_cv,0.049370483735386474
128,APSFailure,classification,8,32,best_individual_oracle,0.009854574383343109
129,APSFailure,classification,9,32,uniform,0.04980456208342866
129,APSFailure,classification,9,32,fixed,0.051075821234442806
129,APSFailure,classification,9,32,competence,0.05054849553448709
129,APSFailure,classification,9,32,hard_cv,0.07092158621551917
129,APSFailure,classification,9,32,best_individual_oracle,0.04896250477611576
130,APSFailure,classification,10,32,uniform,0.04128685139278962
130,APSFailure,classification,10,32,fixed,0.04165866973618548
130,APSFailure,classification,10,32,competence,0.04045746514425106
130,APSFailure,classification,10,32,hard_cv,0.042976374207236205
130,APSFailure,classification,10,32,best_individual_oracle,0.042976374207236205
131,APSFailure,classification,11,32,uniform,0.03841273412963998
131,APSFailure,classification,11,32,fixed,0.031240800263832483
131,APSFailure,classification,11,32,competence,0.03265581348827527
131,APSFailure,classification,11,32,hard_cv,0.010915851152687379
131,APSFailure,classification,11,32,best_individual_oracle,0.010915851152687379
132,APSFailure,classification,12,32,uniform,0.045329239344468
132,APSFailure,classification,12,32,fixed,0.05433732720319915
132,APSFailure,classification,12,32,competence,0.04280275978839232
132,APSFailure,classification,12,32,hard_cv,0.04554921463515362
132,APSFailure,classification,12,32,best_individual_oracle,0.04273077768583369
133,APSFailure,classification,13,32,uniform,0.032386650882669434
133,APSFailure,classification,13,32,fixed,0.03884196148863913
133,APSFailure,classification,13,32,competence,0.035816676155090724
133,APSFailure,classification,13,32,hard_cv,0.05467937346674269
133,APSFailure,classification,13,32,best_individual_oracle,0.012733098262774146
134,APSFailure,classification,14,32,uniform,0.020034336673045737
134,APSFailure,classification,14,32,fixed,0.01697797735469056
134,APSFailure,classification,14,32,competence,0.02262717239667545
134,APSFailure,classification,14,32,hard_cv,0.033033946302283894
134,APSFailure,classification,14,32,best_individual_oracle,0.006949220526765007
135,APSFailure,classification,15,32,uniform,0.03669480355178473
135,APSFailure,classification,15,32,fixed,0.03471909759063421
135,APSFailure,classification,15,32,competence,0.035774915569453156
135,APSFailure,classification,15,32,hard_cv,0.04007998052578227
135,APSFailure,classification,15,32,best_individual_oracle,0.02692312234688046
136,APSFailure,classification,16,32,uniform,0.040752891510450216
136,APSFailure,classification,16,32,fixed,0.037073531128542975
136,APSFailure,classification,16,32,competence,0.0406321955593095
136,APSFailure,classification,16,32,hard_cv,0.04362276264118062
136,APSFailure,classification,16,32,best_individual_oracle,0.04362276264118062
137,APSFailure,classification,17,32,uniform,0.050148018660147065
137,APSFailure,classification,17,32,fixed,0.047115798588302005
137,APSFailure,classification,17,32,competence,0.05142892489211917
137,APSFailure,classification,17,32,hard_cv,0.08363002696827805
137,APSFailure,classification,17,32,best_individual_oracle,0.05354818887355073
138,APSFailure,classification,18,32,uniform,0.019330164087534962
138,APSFailure,classification,18,32,fixed,0.020497086596391323
138,APSFailure,classification,18,32,competence,0.019674928920508164
138,APSFailure,classification,18,32,hard_cv,0.0629639971866836
138,APSFailure,classification,18,32,best_individual_oracle,0.006794424590819796
139,APSFailure,classification,19,32,uniform,0.036819702684321644
139,APSFailure,classification,19,32,fixed,0.035042845603194955
139,APSFailure,classification,19,32,competence,0.030132853344499874
139,APSFailure,classification,19,32,hard_cv,0.036935547078062216
139,APSFailure,classification,19,32,best_individual_oracle,0.036935547078062216
140,APSFailure,classification,20,32,uniform,0.06266424603120381
140,APSFailure,classification,20,32,fixed,0.06282738178322168
140,APSFailure,classification,20,32,competence,0.061608243690454936
140,APSFailure,classification,20,32,hard_cv,0.0551943357698752
140,APSFailure,classification,20,32,best_individual_oracle,0.0551943357698752
141,APSFailure,classification,21,32,uniform,0.03387565780306228
141,APSFailure,classification,21,32,fixed,0.03994419827131564
141,APSFailure,classification,21,32,competence,0.03634930859877402
141,APSFailure,classification,21,32,hard_cv,0.09032762649028898
141,APSFailure,classification,21,32,best_individual_oracle,0.019036169728635366
142,APSFailure,classification,22,32,uniform,0.02112742102616601
142,APSFailure,classification,22,32,fixed,0.023329042996144387
142,APSFailure,classification,22,32,competence,0.020395149550227643
142,APSFailure,classification,22,32,hard_cv,0.011645133860777796
142,APSFailure,classification,22,32,best_individual_oracle,0.011645133860777796
143,APSFailure,classification,23,32,uniform,0.07462963631228865
143,APSFailure,classification,23,32,fixed,0.07535735241421124
143,APSFailure,classification,23,32,competence,0.07705501690075675
143,APSFailure,classification,23,32,hard_cv,0.13325362661372497
143,APSFailure,classification,23,32,best_individual_oracle,0.05525594505930692
144,APSFailure,classification,24,32,uniform,0.056615171059595196
144,APSFailure,classification,24,32,fixed,0.05487946926578799
144,APSFailure,classification,24,32,competence,0.05486337617403955
144,APSFailure,classification,24,32,hard_cv,0.05459443752928402
144,APSFailure,classification,24,32,best_individual_oracle,0.05459443752928402
145,APSFailure,classification,25,32,uniform,0.03650388553298479
145,APSFailure,classification,25,32,fixed,0.03306250189712914
145,APSFailure,classification,25,32,competence,0.03295899059630368
145,APSFailure,classification,25,32,hard_cv,0.01618732431501163
145,APSFailure,classification,25,32,best_individual_oracle,0.01618732431501163
146,APSFailure,classification,26,32,uniform,0.05680917771713308
146,APSFailure,classification,26,32,fixed,0.05580143710129378
146,APSFailure,classification,26,32,competence,0.05752871779215086
146,APSFailure,classification,26,32,hard_cv,0.05211466963897197
146,APSFailure,classification,26,32,best_individual_oracle,0.0498823001906188
147,APSFailure,classification,27,32,uniform,0.03415844158707369
147,APSFailure,classification,27,32,fixed,0.03434341258425023
147,APSFailure,classification,27,32,competence,0.031523202106049926
147,APSFailure,classification,27,32,hard_cv,0.03370356202105212
147,APSFailure,classification,27,32,best_individual_oracle,0.019036169728635362
148,APSFailure,classification,28,32,uniform,0.038726342490493254
148,APSFailure,classification,28,32,fixed,0.03729104406646795
148,APSFailure,classification,28,32,competence,0.03890934363746014
148,APSFailure,classification,28,32,hard_cv,0.06302891373074558
148,APSFailure,classification,28,32,best_individual_oracle,0.04738879697424944
149,APSFailure,classification,29,32,uniform,0.04449990333782411
149,APSFailure,classification,29,32,fixed,0.04136694020495229
149,APSFailure,classification,29,32,competence,0.04626046453703018
149,APSFailure,classification,29,32,hard_cv,0.057063020104829866
149,APSFailure,classification,29,32,best_individual_oracle,0.04427717017055958
150,APSFailure,classification,30,32,uniform,0.054995841261321274
150,APSFailure,classification,30,32,fixed,0.05892480665434841
150,APSFailure,classification,30,32,competence,0.05232595860399541
150,APSFailure,classification,30,32,hard_cv,0.049022103757180135
150,APSFailure,classification,30,32,best_individual_oracle,0.04760465676623984
151,APSFailure,classification,31,32,uniform,0.049970546443721856
151,APSFailure,classification,31,32,fixed,0.04645336893602475
151,APSFailure,classification,31,32,competence,0.05001500266084837
151,APSFailure,classification,31,32,hard_cv,0.09142916088409188
151,APSFailure,classification,31,32,best_individual_oracle,0.0481314402084599
152,APSFailure,classification,32,32,uniform,0.033166077595499825
152,APSFailure,classification,32,32,fixed,0.03332450722146444
152,APSFailure,classification,32,32,competence,0.032691100599603035
152,APSFailure,classification,32,32,hard_cv,0.042565480489923674
152,APSFailure,classification,32,32,best_individual_oracle,0.032754219087281655
153,APSFailure,classification,33,32,uniform,0.020387617293939772
153,APSFailure,classification,33,32,fixed,0.021883566081804272
153,APSFailure,classification,33,32,competence,0.022397003426996395
153,APSFailure,classification,33,32,hard_cv,0.04253899775073142
153,APSFailure,classification,33,32,best_individual_oracle,0.008384653239668732
154,APSFailure,classification,34,32,uniform,0.0619839077035233
154,APSFailure,classification,34,32,fixed,0.060554149339543624
154,APSFailure,classification,34,32,competence,0.06789717573048443
154,APSFailure,classification,34,32,hard_cv,0.11670852687861466
154,APSFailure,classification,34,32,best_individual_oracle,0.05505843837336924
155,APSFailure,classification,35,32,uniform,0.026897237024748444
155,APSFailure,classification,35,32,fixed,0.0274320923057159
155,APSFailure,classification,35,32,competence,0.02983041662142182
155,APSFailure,classification,35,32,hard_cv,0.030641045548318483
155,APSFailure,classification,35,32,best_individual_oracle,0.02622966065291428
156,APSFailure,classification,36,32,uniform,0.053655082230726396
156,APSFailure,classification,36,32,fixed,0.053385480357217255
156,APSFailure,classification,36,32,competence,0.04962535290891281
156,APSFailure,classification,36,32,hard_cv,0.049264013325147515
156,APSFailure,classification,36,32,best_individual_oracle,0.049264013325147515
157,APSFailure,classification,37,32,uniform,0.03739001378339609
157,APSFailure,classification,37,32,fixed,0.03955075318613381
157,APSFailure,classification,37,32,competence,0.035382106138004965
157,APSFailure,classification,37,32,hard_cv,0.09149624101516979
157,APSFailure,classification,37,32,best_individual_oracle,0.0290639165541339
158,APSFailure,classification,38,32,uniform,0.022980166437128094
158,APSFailure,classification,38,32,fixed,0.02239193535695749
158,APSFailure,classification,38,32,competence,0.022567151557920495
158,APSFailure,classification,38,32,hard_cv,0.05028585852157171
158,APSFailure,classification,38,32,best_individual_oracle,0.011637347002153735
159,APSFailure,classification,39,32,uniform,0.028077826293927632
159,APSFailure,classification,39,32,fixed,0.027644565553400745
159,APSFailure,classification,39,32,competence,0.026866955231845166
159,APSFailure,classification,39,32,hard_cv,0.03676048959745544
159,APSFailure,classification,39,32,best_individual_oracle,0.029618091493800444
160,bank-marketing,classification,0,5,uniform,0.29488679566704423
160,bank-marketing,classification,0,5,fixed,0.29572930796638347
160,bank-marketing,classification,0,5,competence,0.29499877164210475
160,bank-marketing,classification,0,5,hard_cv,0.30689911294905114
160,bank-marketing,classification,0,5,best_individual_oracle,0.29198974231463937
161,bank-marketing,classification,1,5,uniform,0.371214720535529
161,bank-marketing,classification,1,5,fixed,0.37313324830138905
161,bank-marketing,classification,1,5,competence,0.36876221838257833
161,bank-marketing,classification,1,5,hard_cv,0.38559402714665914
161,bank-marketing,classification,1,5,best_individual_oracle,0.35646767053769046
162,bank-marketing,classification,2,5,uniform,0.3482408391414459
162,bank-marketing,classification,2,5,fixed,0.3443267869294817
162,bank-marketing,classification,2,5,competence,0.3448265851749168
162,bank-marketing,classification,2,5,hard_cv,0.3628901029067053
162,bank-marketing,classification,2,5,best_individual_oracle,0.33639097342466884
163,bank-marketing,classification,3,5,uniform,0.36581087748594754
163,bank-marketing,classification,3,5,fixed,0.36626899347261854
163,bank-marketing,classification,3,5,competence,0.3705416254554638
163,bank-marketing,classification,3,5,hard_cv,0.3777079962015123
163,bank-marketing,classification,3,5,best_individual_oracle,0.3558939039051773
164,bank-marketing,classification,4,5,uniform,0.3541355669554965
164,bank-marketing,classification,4,5,fixed,0.3525716328270194
164,bank-marketing,classification,4,5,competence,0.3552028507575509
164,bank-marketing,classification,4,5,hard_cv,0.3766660874710171
164,bank-marketing,classification,4,5,best_individual_oracle,0.3494170924036484
165,bank-marketing,classification,5,5,uniform,0.3828110347933654
165,bank-marketing,classification,5,5,fixed,0.38021632877333333
165,bank-marketing,classification,5,5,competence,0.3789288588068025
165,bank-marketing,classification,5,5,hard_cv,0.4022605621895568
165,bank-marketing,classification,5,5,best_individual_oracle,0.3761266621040429
166,bank-marketing,classification,6,5,uniform,0.3515478747147749
166,bank-marketing,classification,6,5,fixed,0.35688922808601165
166,bank-marketing,classification,6,5,competence,0.3483594055461869
166,bank-marketing,classification,6,5,hard_cv,0.3688159171144598
166,bank-marketing,classification,6,5,best_individual_oracle,0.34100457795530503
167,bank-marketing,classification,7,5,uniform,0.34265107791708016
167,bank-marketing,classification,7,5,fixed,0.3458022060961811
167,bank-marketing,classification,7,5,competence,0.3432868807219637
167,bank-marketing,classification,7,5,hard_cv,0.35460303134784127
167,bank-marketing,classification,7,5,best_individual_oracle,0.34574323840840937
168,bank-marketing,classification,8,5,uniform,0.40071791850049937
168,bank-marketing,classification,8,5,fixed,0.3934153601146584
168,bank-marketing,classification,8,5,competence,0.3962245346433669
168,bank-marketing,classification,8,5,hard_cv,0.4253830870369422
168,bank-marketing,classification,8,5,best_individual_oracle,0.37569323598906484
169,bank-marketing,classification,9,5,uniform,0.39959430869498547
169,bank-marketing,classification,9,5,fixed,0.39332133190282625
169,bank-marketing,classification,9,5,competence,0.399275885737684
169,bank-marketing,classification,9,5,hard_cv,0.3865765334853133
169,bank-marketing,classification,9,5,best_individual_oracle,0.3833104402588984
170,bank-marketing,classification,10,5,uniform,0.37093449574956683
170,bank-marketing,classification,10,5,fixed,0.3669298648743714
170,bank-marketing,classification,10,5,competence,0.36862791762221725
170,bank-marketing,classification,10,5,hard_cv,0.3901646786245081
170,bank-marketing,classification,10,5,best_individual_oracle,0.36612389372068344
171,bank-marketing,classification,11,5,uniform,0.3991290314514066
171,bank-marketing,classification,11,5,fixed,0.39521003449605485
171,bank-marketing,classification,11,5,competence,0.4005402257903269
171,bank-marketing,classification,11,5,hard_cv,0.407009673949968
171,bank-marketing,classification,11,5,best_individual_oracle,0.39518865261903935
172,bank-marketing,classification,12,5,uniform,0.3562787401505656
172,bank-marketing,classification,12,5,fixed,0.3506918601346875
172,bank-marketing,classification,12,5,competence,0.3566865136024372
172,bank-marketing,classification,12,5,hard_cv,0.363030254116977
172,bank-marketing,classification,12,5,best_individual_oracle,0.3373510633329896
173,bank-marketing,classification,13,5,uniform,0.3438545704825961
173,bank-marketing,classification,13,5,fixed,0.33843378652316336
173,bank-marketing,classification,13,5,competence,0.34101484613540967
173,bank-marketing,classification,13,5,hard_cv,0.33608139517167834
173,bank-marketing,classification,13,5,best_individual_oracle,0.33608139517167834
174,bank-marketing,classification,14,5,uniform,0.3604547604646837
174,bank-marketing,classification,14,5,fixed,0.3601740745627331
174,bank-marketing,classification,14,5,competence,0.3633818585748976
174,bank-marketing,classification,14,5,hard_cv,0.3602060338086385
174,bank-marketing,classification,14,5,best_individual_oracle,0.3602060338086385
175,bank-marketing,classification,15,5,uniform,0.2933098109732504
175,bank-marketing,classification,15,5,fixed,0.3008866107704394
175,bank-marketing,classification,15,5,competence,0.30445973136073223
175,bank-marketing,classification,15,5,hard_cv,0.32217868181235965
175,bank-marketing,classification,15,5,best_individual_oracle,0.27922947553587274
176,bank-marketing,classification,16,5,uniform,0.367427855985038
176,bank-marketing,classification,16,5,fixed,0.3643982739784777
176,bank-marketing,classification,16,5,competence,0.3583782222498978
176,bank-marketing,classification,16,5,hard_cv,0.3636342572498845
176,bank-marketing,classification,16,5,best_individual_oracle,0.3636342572498845
177,bank-marketing,classification,17,5,uniform,0.3569686524904462
177,bank-marketing,classification,17,5,fixed,0.35746979436867476
177,bank-marketing,classification,17,5,competence,0.3582991570556408
177,bank-marketing,classification,17,5,hard_cv,0.3720120230623356
177,bank-marketing,classification,17,5,best_individual_oracle,0.3628343616545223
178,bank-marketing,classification,18,5,uniform,0.36169980390004947
178,bank-marketing,classification,18,5,fixed,0.36704568354197703
178,bank-marketing,classification,18,5,competence,0.3579742170072436
178,bank-marketing,classification,18,5,hard_cv,0.3489098453246624
178,bank-marketing,classification,18,5,best_individual_oracle,0.3489098453246624
179,bank-marketing,classification,19,5,uniform,0.4074418294597541
179,bank-marketing,classification,19,5,fixed,0.4030333154927308
179,bank-marketing,classification,19,5,competence,0.4024689104813702
179,bank-marketing,classification,19,5,hard_cv,0.4151217532551069
179,bank-marketing,classification,19,5,best_individual_oracle,0.4022603938727213
180,bank-marketing,classification,20,5,uniform,0.3844486230559
180,bank-marketing,classification,20,5,fixed,0.3840359945310847
180,bank-marketing,classification,20,5,competence,0.38420607296919085
180,bank-marketing,classification,20,5,hard_cv,0.39713459934677736
180,bank-marketing,classification,20,5,best_individual_oracle,0.3843602851452599
181,bank-marketing,classification,21,5,uniform,0.36569552046285003
181,bank-marketing,classification,21,5,fixed,0.3623430971941598
181,bank-marketing,classification,21,5,competence,0.3652306522326515
181,bank-marketing,classification,21,5,hard_cv,0.3729040690153417
181,bank-marketing,classification,21,5,best_individual_oracle,0.3651510044002483
182,bank-marketing,classification,22,5,uniform,0.32557393295330894
182,bank-marketing,classification,22,5,fixed,0.32800946539904774
182,bank-marketing,classification,22,5,competence,0.32870906948067413
182,bank-marketing,classification,22,5,hard_cv,0.34091672599519224
182,bank-marketing,classification,22,5,best_individual_oracle,0.32221996169915756
183,bank-marketing,classification,23,5,uniform,0.3389350655835992
183,bank-marketing,classification,23,5,fixed,0.3406183969025137
183,bank-marketing,classification,23,5,competence,0.34697526243707627
183,bank-marketing,classification,23,5,hard_cv,0.3722169088614237
183,bank-marketing,classification,23,5,best_individual_oracle,0.3336822160409142
184,bank-marketing,classification,24,5,uniform,0.35035604959747574
184,bank-marketing,classification,24,5,fixed,0.3476804450182847
184,bank-marketing,classification,24,5,competence,0.3529541402469317
184,bank-marketing,classification,24,5,hard_cv,0.3923345739713105
184,bank-marketing,classification,24,5,best_individual_oracle,0.34551075945541054
185,bank-marketing,classification,25,5,uniform,0.37179540152408225
185,bank-marketing,classification,25,5,fixed,0.3791613803719448
185,bank-marketing,classification,25,5,competence,0.379678959647919
185,bank-marketing,classification,25,5,hard_cv,0.371708785364698
185,bank-marketing,classification,25,5,best_individual_oracle,0.36939983389720743
186,bank-marketing,classification,26,5,uniform,0.39926474877649126
186,bank-marketing,classification,26,5,fixed,0.39123084773371125
186,bank-marketing,classification,26,5,competence,0.391152100060836
186,bank-marketing,classification,26,5,hard_cv,0.4097048457052057
186,bank-marketing,classification,26,5,best_individual_oracle,0.380948662469113
187,bank-marketing,classification,27,5,uniform,0.3510858713279298
187,bank-marketing,classification,27,5,fixed,0.3503913047743985
187,bank-marketing,classification,27,5,competence,0.35231877425154445
187,bank-marketing,classification,27,5,hard_cv,0.34906883767451247
187,bank-marketing,classification,27,5,best_individual_oracle,0.34906883767451247
188,bank-marketing,classification,28,5,uniform,0.3586761058256635
188,bank-marketing,classification,28,5,fixed,0.35918679284612026
188,bank-marketing,classification,28,5,competence,0.3555066580937281
188,bank-marketing,classification,28,5,hard_cv,0.35853579907810473
188,bank-marketing,classification,28,5,best_individual_oracle,0.35853579907810473
189,bank-marketing,classification,29,5,uniform,0.3350748009360995
189,bank-marketing,classification,29,5,fixed,0.3320932607549012
189,bank-marketing,classification,29,5,competence,0.33336759879699485
189,bank-marketing,classification,29,5,hard_cv,0.3327977150204341
189,bank-marketing,classification,29,5,best_individual_oracle,0.3321085388270605
190,bank-marketing,classification,30,5,uniform,0.3532550445552254
190,bank-marketing,classification,30,5,fixed,0.356505415291642
190,bank-marketing,classification,30,5,competence,0.3515539012606093
190,bank-marketing,classification,30,5,hard_cv,0.38123376146872573
190,bank-marketing,classification,30,5,best_individual_oracle,0.3546465534742166
191,bank-marketing,classification,31,5,uniform,0.38341210011315113
191,bank-marketing,classification,31,5,fixed,0.37346397930305236
191,bank-marketing,classification,31,5,competence,0.3785660857602653
191,bank-marketing,classification,31,5,hard_cv,0.38589412450928534
191,bank-marketing,classification,31,5,best_individual_oracle,0.36028539609645044
192,bank-marketing,classification,32,5,uniform,0.3507083013638628
192,bank-marketing,classification,32,5,fixed,0.34606553006400087
192,bank-marketing,classification,32,5,competence,0.3506178767500785
192,bank-marketing,classification,32,5,hard_cv,0.36341891039341057
192,bank-marketing,classification,32,5,best_individual_oracle,0.3428633077541717
193,bank-marketing,classification,33,5,uniform,0.3432705571605119
193,bank-marketing,classification,33,5,fixed,0.34320225378652375
193,bank-marketing,classification,33,5,competence,0.345024879547187
193,bank-marketing,classification,33,5,hard_cv,0.3361715860890324
193,bank-marketing,classification,33,5,best_individual_oracle,0.3226439904051677
194,bank-marketing,classification,34,5,uniform,0.36332074272806425
194,bank-marketing,classification,34,5,fixed,0.36122795667192037
194,bank-marketing,classification,34,5,competence,0.36110171223934007
194,bank-marketing,classification,34,5,hard_cv,0.35572368066122123
194,bank-marketing,classification,34,5,best_individual_oracle,0.35572368066122123
195,bank-marketing,classification,35,5,uniform,0.36011608282669083
195,bank-marketing,classification,35,5,fixed,0.3583507615457945
195,bank-marketing,classification,35,5,competence,0.3690888951959157
195,bank-marketing,classification,35,5,hard_cv,0.40351980944077726
195,bank-marketing,classification,35,5,best_individual_oracle,0.3585674181069387
196,bank-marketing,classification,36,5,uniform,0.35489065109404244
196,bank-marketing,classification,36,5,fixed,0.35141519070766025
196,bank-marketing,classification,36,5,competence,0.36178429159313064
196,bank-marketing,classification,36,5,hard_cv,0.38106770792484657
196,bank-marketing,classification,36,5,best_individual_oracle,0.3568409164320551
197,bank-marketing,classification,37,5,uniform,0.35330636243359703
197,bank-marketing,classification,37,5,fixed,0.35439432905459
197,bank-marketing,classification,37,5,competence,0.35248689251505105
197,bank-marketing,classification,37,5,hard_cv,0.38122631555920383
197,bank-marketing,classification,37,5,best_individual_oracle,0.35298274847879474
198,bank-marketing,classification,38,5,uniform,0.32740131254677984
198,bank-marketing,classification,38,5,fixed,0.3254303340052821
198,bank-marketing,classification,38,5,competence,0.3219155388497016
198,bank-marketing,classification,38,5,hard_cv,0.3239654134800317
198,bank-marketing,classification,38,5,best_individual_oracle,0.3233646068652658
199,bank-marketing,classification,39,5,uniform,0.3697158541405689
199,bank-marketing,classification,39,5,fixed,0.36790848392267195
199,bank-marketing,classification,39,5,competence,0.37128333726481055
199,bank-marketing,classification,39,5,hard_cv,0.40954444664503975
199,bank-marketing,classification,39,5,best_individual_oracle,0.361163749174342
200,diabetes,classification,0,8,uniform,0.5009266199574696
200,diabetes,classification,0,8,fixed,0.48866912251250705
200,diabetes,classification,0,8,competence,0.5014920184798572
200,diabetes,classification,0,8,hard_cv,0.5355284615029939
200,diabetes,classification,0,8,best_individual_oracle,0.4693276232466308
201,diabetes,classification,1,8,uniform,0.5767829094879195
201,diabetes,classification,1,8,fixed,0.5680629067263923
201,diabetes,classification,1,8,competence,0.5674880618149758
201,diabetes,classification,1,8,hard_cv,0.5688531674368569
201,diabetes,classification,1,8,best_individual_oracle,0.5688531674368569
202,diabetes,classification,2,8,uniform,0.5054301720504418
202,diabetes,classification,2,8,fixed,0.5068906580996154
202,diabetes,classification,2,8,competence,0.5125897173249334
202,diabetes,classification,2,8,hard_cv,0.6055458498751998
202,diabetes,classification,2,8,best_individual_oracle,0.530658670266203
203,diabetes,classification,3,8,uniform,0.5562581316030288
203,diabetes,classification,3,8,fixed,0.5429417602566177
203,diabetes,classification,3,8,competence,0.5681207168621694
203,diabetes,classification,3,8,hard_cv,0.6197391624594024
203,diabetes,classification,3,8,best_individual_oracle,0.5231946373747421
204,diabetes,classification,4,8,uniform,0.49289652784035454
204,diabetes,classification,4,8,fixed,0.492259728228591
204,diabetes,classification,4,8,competence,0.48898293028487233
204,diabetes,classification,4,8,hard_cv,0.4993126328133969
204,diabetes,classification,4,8,best_individual_oracle,0.48688841514112113
205,diabetes,classification,5,8,uniform,0.5388719790524632
205,diabetes,classification,5,8,fixed,0.5183583993645269
205,diabetes,classification,5,8,competence,0.5309195113837828
205,diabetes,classification,5,8,hard_cv,0.637852049836005
205,diabetes,classification,5,8,best_individual_oracle,0.48449800642598634
206,diabetes,classification,6,8,uniform,0.5450404658596675
206,diabetes,classification,6,8,fixed,0.5361418381886252
206,diabetes,classification,6,8,competence,0.5343691528911815
206,diabetes,classification,6,8,hard_cv,0.5246230899321822
206,diabetes,classification,6,8,best_individual_oracle,0.5246230899321822
207,diabetes,classification,7,8,uniform,0.5516527745847717
207,diabetes,classification,7,8,fixed,0.5434152957715821
207,diabetes,classification,7,8,competence,0.5441290830910903
207,diabetes,classification,7,8,hard_cv,0.5543831117790304
207,diabetes,classification,7,8,best_individual_oracle,0.5401930043880424
208,diabetes,classification,8,8,uniform,0.451531004661679
208,diabetes,classification,8,8,fixed,0.45315857265593507
208,diabetes,classification,8,8,competence,0.4603073006127405
208,diabetes,classification,8,8,hard_cv,0.5729495784869502
208,diabetes,classification,8,8,best_individual_oracle,0.45428641108744683
209,diabetes,classification,9,8,uniform,0.4992958031208442
209,diabetes,classification,9,8,fixed,0.4948438998349588
209,diabetes,classification,9,8,competence,0.5056398521594921
209,diabetes,classification,9,8,hard_cv,0.5140707202728074
209,diabetes,classification,9,8,best_individual_oracle,0.49459187142089844
210,diabetes,classification,10,8,uniform,0.5325201787986249
210,diabetes,classification,10,8,fixed,0.5139171617731304
210,diabetes,classification,10,8,competence,0.5309277986864295
210,diabetes,classification,10,8,hard_cv,0.5996248750074584
210,diabetes,classification,10,8,best_individual_oracle,0.5034444201055421
211,diabetes,classification,11,8,uniform,0.5157733533465153
211,diabetes,classification,11,8,fixed,0.5060622070886804
211,diabetes,classification,11,8,competence,0.5208686389532955
211,diabetes,classification,11,8,hard_cv,0.5924754167633537
211,diabetes,classification,11,8,best_individual_oracle,0.5134581351757317
212,diabetes,classification,12,8,uniform,0.5021633353789239
212,diabetes,classification,12,8,fixed,0.4956822822155514
212,diabetes,classification,12,8,competence,0.4958102702565743
212,diabetes,classification,12,8,hard_cv,0.5205928058026136
212,diabetes,classification,12,8,best_individual_oracle,0.4808850454458903
213,diabetes,classification,13,8,uniform,0.47442816453407577
213,diabetes,classification,13,8,fixed,0.47361607492454294
213,diabetes,classification,13,8,competence,0.4739424486408973
213,diabetes,classification,13,8,hard_cv,0.483537706086004
213,diabetes,classification,13,8,best_individual_oracle,0.483537706086004
214,diabetes,classification,14,8,uniform,0.507624758004119
214,diabetes,classification,14,8,fixed,0.49995115975819726
214,diabetes,classification,14,8,competence,0.5116611245415266
214,diabetes,classification,14,8,hard_cv,0.5127948571326371
214,diabetes,classification,14,8,best_individual_oracle,0.5103715859704481
215,diabetes,classification,15,8,uniform,0.5309351795675803
215,diabetes,classification,15,8,fixed,0.5222685930147956
215,diabetes,classification,15,8,competence,0.5260118955142791
215,diabetes,classification,15,8,hard_cv,0.5500423109079106
215,diabetes,classification,15,8,best_individual_oracle,0.5024390379279831
216,diabetes,classification,16,8,uniform,0.49056406639911443
216,diabetes,classification,16,8,fixed,0.48669135934155316
216,diabetes,classification,16,8,competence,0.48119983887795104
216,diabetes,classification,16,8,hard_cv,0.49622007313809247
216,diabetes,classification,16,8,best_individual_oracle,0.486707242693077
217,diabetes,classification,17,8,uniform,0.5057885238377392
217,diabetes,classification,17,8,fixed,0.49575000683850473
217,diabetes,classification,17,8,competence,0.5006321049989467
217,diabetes,classification,17,8,hard_cv,0.4624213861359485
217,diabetes,classification,17,8,best_individual_oracle,0.4624213861359485
218,diabetes,classification,18,8,uniform,0.50609276895347
218,diabetes,classification,18,8,fixed,0.4926025079603047
218,diabetes,classification,18,8,competence,0.498721012433593
218,diabetes,classification,18,8,hard_cv,0.5477854214518221
218,diabetes,classification,18,8,best_individual_oracle,0.4761140649974257
219,diabetes,classification,19,8,uniform,0.5201171275019532
219,diabetes,classification,19,8,fixed,0.5164194006862958
219,diabetes,classification,19,8,competence,0.5308240498359531
219,diabetes,classification,19,8,hard_cv,0.564725221626329
219,diabetes,classification,19,8,best_individual_oracle,0.5311722698957079
220,diabetes,classification,20,8,uniform,0.5550190317714021
220,diabetes,classification,20,8,fixed,0.5500003302128729
220,diabetes,classification,20,8,competence,0.5454362519299945
220,diabetes,classification,20,8,hard_cv,0.5527242329096773
220,diabetes,classification,20,8,best_individual_oracle,0.5523179276035293
221,diabetes,classification,21,8,uniform,0.5154461539383622
221,diabetes,classification,21,8,fixed,0.5015167138979736
221,diabetes,classification,21,8,competence,0.5376560345044666
221,diabetes,classification,21,8,hard_cv,0.6135471081513957
221,diabetes,classification,21,8,best_individual_oracle,0.4937750179429077
222,diabetes,classification,22,8,uniform,0.5319806907937172
222,diabetes,classification,22,8,fixed,0.5290837153337267
222,diabetes,classification,22,8,competence,0.5296951794490117
222,diabetes,classification,22,8,hard_cv,0.5400700009163376
222,diabetes,classification,22,8,best_individual_oracle,0.5400700009163376
223,diabetes,classification,23,8,uniform,0.4882051053003396
223,diabetes,classification,23,8,fixed,0.48401144178561006
223,diabetes,classification,23,8,competence,0.5048885085272664
223,diabetes,classification,23,8,hard_cv,0.5304986538878782
