panel,source_episode_index,dataset,repeat,method,log_loss,brier,auc,calibration_bias_abs,ece10,sharpness,nll_top_decile,nll_bottom_90pct,nll_over_2_rate
small_panel,116,adult,116,competence,0.4120814308693954,0.131497977736076,0.8334594367381253,0.007776809103888671,0.06439177533092708,0.31035295619498066,1.7106441898377014,0.2652873798555869,0.015625
small_panel,117,adult,117,fixed,0.4131541731959859,0.12928736332652635,0.8290037831021438,0.0003113198280421392,0.05003896801715849,0.28994051488802164,1.6008924117254137,0.27888811144918096,0.01171875
small_panel,117,adult,117,competence,0.40924696369081376,0.12744123938866736,0.8269861286254729,0.0007850224358855462,0.04677119739264062,0.29479568590422633,1.6189535017098158,0.27249752895823093,0.01171875
small_panel,118,adult,118,fixed,0.44016971677475725,0.14136779814324296,0.798066414459857,0.004964367380755036,0.06940418988066668,0.28014303705706034,1.6535857512314847,0.30300094766225766,0.015625
small_panel,118,adult,118,competence,0.4640692895887677,0.1483540289510553,0.7614123581336696,0.008647779783049286,0.09277479390884083,0.29855934711388393,2.047204585858745,0.28510616914085735,0.04296875
small_panel,119,adult,119,fixed,0.4603637146214986,0.1485132508547632,0.7994115174443043,0.05214869291231161,0.07812633444548456,0.3292890198553259,1.884910218845769,0.29932802283962456,0.02734375
small_panel,119,adult,119,competence,0.4518721745298786,0.1453730935370837,0.8016813787305591,0.050696257425354635,0.07969946676753006,0.33330908687918,1.908449223938162,0.28721563850981185,0.03125
small_panel,120,churn,0,fixed,0.4562592407131053,0.14718146817395572,0.7220965309200603,0.006422447618033289,0.03774296039324906,0.2934792073270892,1.7481747960011467,0.3102166127240224,0.01953125
small_panel,120,churn,0,competence,0.4313949672020332,0.1390331876683329,0.7706447963800904,0.013739789519678886,0.029958111876426836,0.29418903178763595,1.6812236185546976,0.2901099892230363,0.015625
small_panel,121,churn,1,fixed,0.40026377592653245,0.12616591514026185,0.8454939668174962,0.011603368290572291,0.08179795842363133,0.3101164378639104,1.5767058635843902,0.2672746703652094,0.0234375
small_panel,121,churn,1,competence,0.36904974086893116,0.113378208612396,0.8570889894419307,0.009287912514085117,0.06840212509455275,0.3152810771201934,1.583736955400774,0.23173727313924458,0.0234375
small_panel,122,churn,2,fixed,0.4576443861237115,0.1433334173846497,0.6820324283559578,0.016341045411653377,0.03387522996085391,0.2916095597523911,1.7983060748456983,0.30609132565948693,0.0234375
small_panel,122,churn,2,competence,0.44360027514966166,0.13826872559838937,0.7121040723981901,0.015281159198290428,0.027603922627205457,0.3017399231592425,1.823638798542624,0.2875959203313267,0.03515625
small_panel,123,churn,3,fixed,0.43393010023742284,0.1375029860543439,0.7695135746606335,0.01700309348480994,0.04659123537789897,0.31489119772306506,1.8344308767164808,0.2756126211571815,0.03125
small_panel,123,churn,3,competence,0.408863318931101,0.12909670413401123,0.8032616892911011,0.016670494584914514,0.032832564221193426,0.32250278144590777,1.870368609487059,0.2436496773899927,0.03515625
small_panel,124,churn,4,fixed,0.4597941269145064,0.14732740117806348,0.7125754147812972,0.01111873494628468,0.042095156288906796,0.2866380724038623,1.7621934387729032,0.31256637861747005,0.0234375
small_panel,124,churn,4,competence,0.4552189894876388,0.14589772153018365,0.7309577677224737,0.015363678787445878,0.025092756726913627,0.283484552362001,1.6954082340009378,0.3150236835861355,0.015625
small_panel,125,churn,5,fixed,0.42352237630124523,0.1332222544924682,0.7975113122171946,0.002894366879018062,0.0710974772578512,0.29514700681629824,1.6258098039861628,0.2876116236064285,0.015625
small_panel,125,churn,5,competence,0.41068341787333945,0.1265499291149618,0.7871417797888386,0.01873555141773725,0.04637621972111146,0.2922985123470201,1.6598208202821618,0.26947658107929856,0.0234375
small_panel,126,churn,6,fixed,0.44792199928655246,0.14394689575986563,0.7393476621417798,0.010487213807076151,0.04665006243529969,0.3086760836780054,1.8351656996860335,0.2911031461979155,0.0390625
small_panel,126,churn,6,competence,0.4276438181701083,0.1361585653382459,0.7701734539969834,0.0032175678247843564,0.019385127319159846,0.31033705918799115,1.8824137857310235,0.26319156096757,0.04296875
small_panel,127,churn,7,fixed,0.4338153794383581,0.13835665719890805,0.7807315233785822,0.005312959177402848,0.07457596511833106,0.3033978030452053,1.7203353920924775,0.2883826823557185,0.01953125
small_panel,127,churn,7,competence,0.4196112211285778,0.13279997354569684,0.7866704374057316,0.019290394099759883,0.03326542320984102,0.3358915438814677,2.034544514154459,0.23705354452565217,0.05078125
small_panel,128,churn,8,fixed,0.4261960164000249,0.13516372467330431,0.7729072398190046,0.013558987311122622,0.07968878652402227,0.31840377475873977,1.8410698011642728,0.2662537624701535,0.03515625
small_panel,128,churn,8,competence,0.42047143621070193,0.13203202098346345,0.7719645550527904,0.010881989316962382,0.05866922322646153,0.33687102542030367,2.0645234337362344,0.23462207996868525,0.05078125
small_panel,129,churn,9,fixed,0.47514620825669296,0.15353406582542914,0.6830693815987934,0.005088396963939645,0.058395193787359405,0.30224102390721197,1.820172456146578,0.32309976284305386,0.0234375
small_panel,129,churn,9,competence,0.46231955403695346,0.14762549190167826,0.7015460030165912,0.0022872843729461467,0.014820992872629588,0.3016120111423294,1.898748560007412,0.2999406229272494,0.0390625
small_panel,130,churn,10,fixed,0.4670791656342516,0.14795569521374485,0.6832579185520363,0.005352531476138234,0.04669460511280211,0.29539760370783036,1.9434177291613526,0.3001887193224923,0.046875
small_panel,130,churn,10,competence,0.459585194552045,0.14522078886109113,0.70013197586727,0.005754067052829354,0.045714618692987895,0.2954387918163268,1.9210529662565583,0.29437579427240435,0.046875
small_panel,131,churn,11,fixed,0.4770611842204856,0.15154756260687652,0.6586538461538461,0.009351117504782402,0.04863290299668488,0.3089165180041823,2.0103439020354545,0.30373357264140216,0.046875
small_panel,131,churn,11,competence,0.47369872429832316,0.15059764094587763,0.6675150829562594,0.011919830507780116,0.03247570554591273,0.3128939953937363,2.003598697053626,0.3007535099868542,0.046875
small_panel,132,churn,12,fixed,0.4135497896341813,0.13182244545789873,0.8110859728506787,0.016680090575017653,0.07085040072451361,0.3019077318091662,1.6454191002702525,0.2742949979970602,0.01953125
small_panel,132,churn,12,competence,0.39309671040001287,0.12225881248665667,0.8136312217194571,0.010329582757272388,0.03313748538095895,0.3231159476004963,1.8259051004408589,0.23112706630843893,0.0390625
small_panel,133,churn,13,fixed,0.44770565908263404,0.1433961855138179,0.7435897435897435,0.026060040981275484,0.05188690503170329,0.27772628373829744,1.644204965546964,0.31244921574318807,0.01953125
small_panel,133,churn,13,competence,0.4259732968540494,0.1349916546372324,0.7728129713423831,0.02271716586769776,0.043934832848629396,0.29423726849211573,1.7119212208207875,0.28060527066650504,0.03125
small_panel,134,churn,14,fixed,0.4808820976395707,0.15487512765408756,0.6645927601809956,0.01889798845356569,0.03529793509855327,0.28475165491925936,1.8263993122277913,0.3287801516426414,0.02734375
small_panel,134,churn,14,competence,0.4611322086285166,0.14624367650883563,0.7074849170437406,0.029760811844791735,0.05889717798113506,0.28082937869367636,1.869433162669983,0.30193297034556826,0.04296875
small_panel,135,churn,15,fixed,0.4204879582613309,0.1348559595689588,0.8010935143288085,0.020098285386547926,0.06239152485703291,0.3267468507699425,1.8548925870598976,0.25833786978844947,0.0234375
small_panel,135,churn,15,competence,0.4057665429016528,0.12904915864027733,0.8117458521870287,0.01734541065948586,0.053660702826596296,0.325665407185582,1.8325470916964623,0.24447830695093517,0.02734375
small_panel,136,churn,16,fixed,0.47177487495955384,0.15021485814584482,0.6785444947209653,0.002081590506382791,0.05643542636980636,0.3014494274070574,1.9899950594325146,0.30014998454087133,0.04296875
small_panel,136,churn,16,competence,0.4268529472433575,0.13517105262435256,0.7722473604826546,0.009348624077654799,0.04365251319684114,0.2990494208311786,1.7268190336383182,0.279900259216101,0.03125
small_panel,137,churn,17,fixed,0.4227209197771764,0.1341055179753246,0.791760935143288,0.0008539320665924832,0.0566315091182423,0.2993863921999202,1.6584337988275484,0.2830316377975691,0.0234375
small_panel,137,churn,17,competence,0.4044521820495104,0.12765446976159828,0.8054298642533937,0.0018517055570703989,0.0671542613796494,0.3046158570641291,1.6946075563155878,0.258608531045519,0.02734375
small_panel,138,churn,18,fixed,0.4503670850281925,0.1444541680138779,0.7384992458521871,0.012510677245258173,0.03712298205285123,0.3070298877550474,1.886611757449014,0.28800899162409954,0.046875
small_panel,138,churn,18,competence,0.45004793032909374,0.14400759450346864,0.7410444947209653,0.013864028520813643,0.04921614851021663,0.3153754179736049,1.9780583195497643,0.2773163211128441,0.05078125
small_panel,139,churn,19,fixed,0.47858303162057125,0.15281766836891525,0.6612933634992458,0.0005673387764124072,0.04340726728868789,0.2992264614046082,1.9506818352687116,0.31217186251252055,0.03125
small_panel,139,churn,19,competence,0.46413638941729385,0.14617476902568774,0.6812782805429864,0.005003491701384588,0.03809121399826081,0.3034672803715044,1.9681836484813142,0.2941136557839698,0.0390625
small_panel,140,churn,20,fixed,0.4182318274645832,0.12960823846762654,0.7923265460030167,0.015682653189884044,0.07759512716341076,0.2844494967603327,1.6137024373372502,0.28309167156593384,0.02734375
small_panel,140,churn,20,competence,0.399152580706431,0.12169472919603,0.7970399698340875,0.022559831670361186,0.07454075030083059,0.29803859135734145,1.7015677115124306,0.25192304418053535,0.03125
small_panel,141,churn,21,fixed,0.4284724978633806,0.13622994791950035,0.7850678733031674,0.011609774312896282,0.056687495237617805,0.31043055998682456,1.7795654711052675,0.27574024871429764,0.03125
small_panel,141,churn,21,competence,0.4185643995770619,0.13344655679726314,0.7952488687782806,0.017590965778908507,0.07224915855302923,0.3224813310967485,1.859647948121481,0.255659302785084,0.03515625
small_panel,142,churn,22,fixed,0.4242631832388327,0.1338330454478182,0.8146681749622926,0.006815924659749173,0.09240970838523375,0.30555506462268905,1.6598377087418166,0.2845895412254519,0.01171875
small_panel,142,churn,22,competence,0.4008004048176332,0.12498322382831495,0.8248491704374058,0.003094499965900055,0.04795877058817803,0.305984183939282,1.6781578615173915,0.25640347492983445,0.02734375
small_panel,143,churn,23,fixed,0.4648813521857805,0.1461738692115364,0.6787330316742082,0.0006434765214484162,0.037334827749734664,0.3058861013195803,2.0099268367690697,0.29022403653723483,0.05078125
small_panel,143,churn,23,competence,0.45186663210255107,0.14137493362082149,0.7056938159879337,0.0029741761510108655,0.037308484947034745,0.3066464427476562,1.98640017267241,0.2783976231685669,0.05078125
small_panel,144,churn,24,fixed,0.45275826838527533,0.14547943706447847,0.7270927601809956,0.027682865807902135,0.05186295798334751,0.2786971030014229,1.69573042760611,0.31224837212552875,0.01953125
small_panel,144,churn,24,competence,0.44328171662956106,0.14172244878920595,0.7479260935143288,0.027085018896893187,0.04352525645727139,0.28078070895801616,1.671134724877762,0.30448094178411234,0.02734375
small_panel,145,churn,25,fixed,0.4481957111007374,0.14452659616515914,0.7525452488687783,0.013165441888754237,0.05226683321696165,0.28691428041067113,1.622943080302049,0.31539818240841516,0.015625
small_panel,145,churn,25,competence,0.4349423885988788,0.1388361559696113,0.7661199095022624,0.024279652924060424,0.04182866710496611,0.2828346951574151,1.6665873001402962,0.295712963815936,0.0234375
small_panel,146,churn,26,fixed,0.44879637639205966,0.14349043998986033,0.745946455505279,0.020889267216978702,0.05871758084625541,0.2773689835095586,1.6192656568908066,0.3164824577269839,0.01171875
small_panel,146,churn,26,competence,0.4191776998858886,0.13237008975364517,0.7955316742081449,0.0325672642132514,0.05110970990143686,0.27490000436785295,1.511801860731464,0.295663664312041,0.015625
small_panel,147,churn,27,fixed,0.404938492216362,0.12554902325486414,0.7861990950226244,0.008590627490932978,0.06271630595610689,0.3112387262292461,1.753661762125217,0.25247412257449137,0.03515625
small_panel,147,churn,27,competence,0.38621187267205126,0.11802158900890877,0.8044871794871795,0.00443054920296404,0.05188864866771014,0.31868972219142133,1.7424458620571859,0.2328984651763404,0.03125
small_panel,148,churn,28,fixed,0.45652980221366596,0.14663270207838647,0.7126696832579186,0.004295119598740849,0.0466869046878981,0.29423329706817,1.8115420162020892,0.3033545084584529,0.0234375
small_panel,148,churn,28,competence,0.44537947217938356,0.14383896164093793,0.7437782805429864,0.002938238403815324,0.06006598824477331,0.29626452647442014,1.7381262926717413,0.2992428750802475,0.01953125
small_panel,149,churn,29,fixed,0.4538033099527407,0.1457289819050019,0.743684012066365,0.02560908895069447,0.05139448359951648,0.28809970603990753,1.718959843487938,0.3107856148574575,0.0234375
small_panel,149,churn,29,competence,0.45385038046532067,0.14629465272700773,0.742552790346908,0.0288019059517306,0.044875042442825294,0.2976012101375106,1.8039058848312828,0.3012354104065597,0.03515625
small_panel,150,churn,30,fixed,0.43472988908675647,0.13840261916672253,0.7645173453996984,0.009128375879297934,0.03999493296353689,0.3096428927621833,1.8108064279563427,0.2791734107797598,0.02734375
small_panel,150,churn,30,competence,0.42570450101133206,0.13490985382963788,0.7764894419306184,0.010367477708324413,0.05910292535824,0.316920359857615,1.9496981046479118,0.253426963208936,0.03515625
small_panel,151,churn,31,fixed,0.42016331194298406,0.1310911483299739,0.7771493212669683,0.008813883029554492,0.04849001858164917,0.30135633649663274,1.775965195160608,0.26689875123142653,0.03515625
small_panel,151,churn,31,competence,0.42370031547105425,0.13394823736674255,0.777526395173454,0.008477285542213664,0.03203364930909955,0.31453724592153826,1.8315519093348098,0.2645518744255863,0.03515625
small_panel,152,churn,32,fixed,0.44967769510850863,0.14229295494568497,0.7352941176470589,0.018240065060431604,0.03549361206201879,0.2820031503297587,1.7460234250039015,0.3031342647725077,0.015625
small_panel,152,churn,32,competence,0.44047147355469984,0.13909348781318132,0.7514140271493213,0.018273684138668117,0.05743471909738623,0.2862395655454203,1.7570257811450967,0.2916435953053506,0.02734375
small_panel,153,churn,33,fixed,0.448216626777908,0.14255924947992688,0.7370852187028658,0.017778076388164782,0.03583924018313912,0.2805670098168609,1.6297744846246371,0.3146492167604516,0.01953125
small_panel,153,churn,33,competence,0.45491087164685345,0.1461473697869725,0.7138009049773755,0.022086729908491448,0.05388146193607267,0.28814918322977556,1.7921614986528571,0.3037434094635661,0.02734375
small_panel,154,churn,34,fixed,0.48183529777495765,0.15259147794853645,0.6623303167420814,0.026307960925983698,0.05208374437475869,0.3327681274582184,2.2131564116343636,0.28612073707780744,0.07421875
small_panel,154,churn,34,competence,0.4834076880506118,0.15230921062753333,0.673736802413273,0.032279457966214065,0.06291984369223763,0.3491052159757298,2.364167651942888,0.2708000399584415,0.0859375
small_panel,155,churn,35,fixed,0.4147793227679549,0.1302356961880809,0.8038273001508296,0.03789872602819008,0.05708810029473817,0.275475280355847,1.4900195324335463,0.2932304295014098,0.01171875
small_panel,155,churn,35,competence,0.41437110161786556,0.12999878219308428,0.7971342383107088,0.04146657219211208,0.05131399956191341,0.27678134987347064,1.5448696398434048,0.286575614688022,0.01953125
small_panel,156,churn,36,fixed,0.4774268213570736,0.15241117915239424,0.6692119155354449,0.01609782562246867,0.023196926347887527,0.282315724107796,1.841622061327724,0.32321344640386973,0.03515625
small_panel,156,churn,36,competence,0.4650257263225247,0.14785391281988297,0.7044683257918553,0.01994946461438546,0.04061801602838152,0.2783182502370371,1.7447788363051655,0.3203579834549218,0.03125
small_panel,157,churn,37,fixed,0.4393753535098996,0.1387708689006506,0.7313348416289593,0.014892748801525135,0.05021456794448128,0.29373600152112167,1.8082783618674745,0.28462979604339117,0.03125
small_panel,157,churn,37,competence,0.42903876973141786,0.13572923860829275,0.7539592760180995,0.016673945206613083,0.02972176475145581,0.2944969852485442,1.73857635571764,0.2810040860981928,0.03125
small_panel,158,churn,38,fixed,0.4059701431974231,0.1270000644112514,0.8178733031674208,0.03866525797836953,0.1185701645031601,0.2778651900476079,1.4622807283050887,0.28656112053307825,0.0234375
small_panel,158,churn,38,competence,0.4076398361331724,0.12741956281098404,0.813631221719457,0.04194731013316305,0.10133075363044909,0.2789941296008036,1.4748382579897963,0.28700001453198887,0.02734375
small_panel,159,churn,39,fixed,0.46128898314401745,0.14461880753490702,0.6779788838612368,0.009257468838368588,0.07530962224685961,0.31889273554789793,2.065641891523915,0.2799273500228116,0.046875
small_panel,159,churn,39,competence,0.471593173499783,0.1488557842965829,0.7096530920060331,0.023793306059187724,0.08557577205966291,0.3484200115172027,2.402161044357591,0.25335506635933513,0.078125
small_panel,160,churn,40,fixed,0.4433067041034731,0.13970154024668976,0.7372737556561086,0.003581756556926552,0.029747986165753897,0.2960414753515108,1.8163203504300331,0.2880964658230793,0.02734375
small_panel,160,churn,40,competence,0.42812681403651753,0.13377196475021932,0.7605580693815989,0.0029434016193112533,0.04393380253068094,0.30723244865802524,1.8571384085199145,0.2665863729210032,0.03125
small_panel,161,churn,41,fixed,0.4601345722831841,0.14611818890064646,0.7005090497737557,0.013357806642971592,0.029802561149979187,0.29071372748469027,1.8778542922304002,0.2998706039413248,0.04296875
small_panel,161,churn,41,competence,0.4607763118538203,0.14567954340443418,0.7003205128205129,0.016371158599359226,0.045785192991954875,0.2990193675423433,1.9713442108112185,0.2900164624064622,0.046875
small_panel,162,churn,42,fixed,0.4470849250811766,0.14537199379061105,0.7777149321266968,0.01830162999179713,0.09173488604132295,0.30263975677776167,1.7062353941655315,0.30474617640207563,0.02734375
small_panel,162,churn,42,competence,0.4279870521380343,0.13787093785816118,0.7949660633484164,0.017823881042399348,0.08335735509305967,0.30794771110208075,1.727948047481334,0.2810349396209657,0.02734375
small_panel,163,churn,43,fixed,0.4117824639348454,0.13058150083821368,0.8240950226244345,0.002577753055463733,0.0975181509183567,0.2995846204957768,1.6035985872109912,0.27705542391232457,0.015625
small_panel,163,churn,43,competence,0.4115293517777854,0.1307583150299664,0.8293740573152338,0.002290671848893505,0.09091619138874397,0.29918372414093886,1.5921404418019962,0.27806896768809203,0.015625
small_panel,164,churn,44,fixed,0.386281132531456,0.12216417171226951,0.8574660633484162,0.010132057383900411,0.0787931805867339,0.29616846487469317,1.4316323082107778,0.2681109996285762,0.01171875
small_panel,164,churn,44,competence,0.35527730244557043,0.11012188271029237,0.8821644042232277,0.016519620206991742,0.07811621200462444,0.30044612576657215,1.3543255743661893,0.24234141083715272,0.015625
small_panel,165,churn,45,fixed,0.43753450486205625,0.13598598531443037,0.7400075414781297,0.009149537896006171,0.05615186649078625,0.2930610450290775,1.8844822625368813,0.2739664974727281,0.04296875
small_panel,165,churn,45,competence,0.441091723414411,0.13727623420901408,0.7304864253393666,0.004170595900444135,0.051540455165971596,0.3006068123237444,1.976956898774773,0.2674721818519353,0.0546875
small_panel,166,churn,46,fixed,0.4322904328087792,0.13779662021112557,0.7916666666666667,0.012490686727354927,0.06545724572670698,0.28581580359487824,1.5601985484968035,0.3047877762527416,0.01171875
small_panel,166,churn,46,competence,0.4355358333129884,0.13899318291990248,0.7640460030165912,0.015127067823538648,0.06244230228979889,0.2875182804318306,1.6781133604774783,0.2950705476335243,0.0234375
small_panel,167,churn,47,fixed,0.4539421626855713,0.14379625955437775,0.7214366515837104,0.014037407101438554,0.03512163909268413,0.2897311393885772,1.8011601367307941,0.3016479569239375,0.04296875
small_panel,167,churn,47,competence,0.4252361590146221,0.13215727585705678,0.759898190045249,0.014421976381188084,0.036355910327226904,0.29762811009592105,1.796000106831573,0.27028023447879285,0.03515625
small_panel,168,churn,48,fixed,0.4127790256016332,0.12888187339402926,0.7970399698340875,0.004447330020602075,0.05712167652777315,0.2981605988656437,1.69240049750006,0.26812616356094154,0.02734375
small_panel,168,churn,48,competence,0.389529451169601,0.12108248915821308,0.8175904977375565,0.01416884913726571,0.04532991925515479,0.33483757407549675,1.878201059279289,0.2212448346006798,0.04296875
small_panel,169,churn,49,fixed,0.4253405756089175,0.1351574791828512,0.8075037707390649,0.009840466914647794,0.07532741975513638,0.29048424176096366,1.5831807004725162,0.29445430062433686,0.01171875
small_panel,169,churn,49,competence,0.41937307011397995,0.1325446740504782,0.8082579185520362,0.013855815495551371,0.06417069555727231,0.28990027801317086,1.5643020680220998,0.2899463138287142,0.015625
small_panel,170,churn,50,fixed,0.4563387054295786,0.14577487629488983,0.7205882352941176,0.034773936753233814,0.05022819035608421,0.2755325635629446,1.77607763039878,0.30715082695479934,0.03125
small_panel,170,churn,50,competence,0.45838115721560024,0.14647983572706771,0.721342383107089,0.03555244520498205,0.06322234067429693,0.2794328926837264,1.808763732842134,0.3057292138839051,0.03125
small_panel,171,churn,51,fixed,0.43357309506788677,0.13636973708031602,0.777997737556561,0.006237301588693067,0.042210067385468654,0.2934383542888767,1.6936436515736568,0.29113033650636505,0.015625
small_panel,171,churn,51,competence,0.4143843273894776,0.12984900551379128,0.8025075414781297,0.0036593851175266423,0.046406377069302646,0.30201552236617196,1.6956159872380612,0.26954944410224646,0.015625
small_panel,172,churn,52,fixed,0.4496796081180927,0.14237891405280823,0.721342383107089,0.017077680702991843,0.04092048126185701,0.28449387745123245,1.7941212678757248,0.2976992465802734,0.0234375
small_panel,172,churn,52,competence,0.4491423305051543,0.1419735165362378,0.7175716440422323,0.014643295712079951,0.04341127109840908,0.28685674210282075,1.817435242381498,0.29446574046695895,0.0234375
small_panel,173,churn,53,fixed,0.45006471097666023,0.1433367465764353,0.7256787330316742,0.0024357901788601977,0.060893963603404794,0.31022175007837505,1.9758276617425814,0.27758716002051265,0.05078125
small_panel,173,churn,53,competence,0.44306068775198076,0.13914079839222196,0.7328431372549019,0.003196160312196883,0.047098302066982144,0.3216250821144102,2.124271132709839,0.25301081136544035,0.05859375
small_panel,174,churn,54,fixed,0.43327036210517,0.13909493765222408,0.7736613876319759,0.01291771380057441,0.049724661618168985,0.3118292449306968,1.8129358608022224,0.277308175295938,0.02734375
small_panel,174,churn,54,competence,0.4296015887053328,0.13850999025747002,0.7845965309200603,0.015446417968665194,0.06267684670714462,0.3152652463634554,1.8010375539762367,0.2745696969790568,0.015625
small_panel,175,churn,55,fixed,0.44226688423009797,0.13965860515540782,0.7376508295625943,0.013216309248536229,0.05512582988040325,0.3160786042420827,1.9650186543620514,0.27012972760648596,0.046875
small_panel,175,churn,55,competence,0.43306051047806104,0.13613756129068016,0.748868778280543,0.0119587368427716,0.055466721110112915,0.31838490500829497,1.9801057969679994,0.258177130266155,0.046875
small_panel,176,churn,56,fixed,0.44275993114659484,0.1436134747833309,0.7405731523378583,0.006058525670469744,0.07743233558893894,0.29324807932320207,1.6661785889441831,0.30446043069991097,0.01953125
small_panel,176,churn,56,competence,0.4411934319407846,0.1425196068378815,0.7520739064856713,0.022216090612016792,0.031740328952911075,0.28565429321884295,1.6982473353390424,0.2990916863392424,0.0234375
small_panel,177,churn,57,fixed,0.41653383213046397,0.1301664718906416,0.7960972850678734,0.027115134980618544,0.05752847968474647,0.2817158773082963,1.582915559068711,0.2846819847374447,0.015625
small_panel,177,churn,57,competence,0.4057651765683069,0.1273811070485243,0.8055241327300151,0.03828348052297792,0.05187538170797373,0.30676340193282803,1.7236203735751088,0.25679024125449457,0.03515625
small_panel,178,churn,58,fixed,0.42350754587372835,0.1381420778737461,0.7990196078431373,0.0031794900656570424,0.08636040505210008,0.3035643665962733,1.6136839879423863,0.2889658611181409,0.01171875
small_panel,178,churn,58,competence,0.42354461733872795,0.1376744378507172,0.7950603318250377,0.005744918013777245,0.0780882314985805,0.3044970002281491,1.6359863705196236,0.28648598437045286,0.01953125
small_panel,179,churn,59,fixed,0.4685528810834728,0.15051297241895611,0.692213423831071,0.00044258905826019546,0.01921500855176901,0.29809784648768434,1.8671416993705467,0.3104515364075427,0.01953125
small_panel,179,churn,59,competence,0.45553934866929935,0.14635009445869557,0.7237933634992458,0.00016596844986568882,0.023029907625064402,0.2998148735700493,1.8321271557947973,0.29992507482033004,0.01953125
small_panel,180,churn,60,fixed,0.45677383233481156,0.14660559315033692,0.7182315233785822,0.001830941375115691,0.03430048945561129,0.29733698936627934,1.8156679862634861,0.30315971058635277,0.03125
small_panel,180,churn,60,competence,0.4443110407629738,0.1413609763685848,0.7338800904977376,0.0014166907805471807,0.06393437356456329,0.3035445756067179,1.8809157654354043,0.2819122458000033,0.03515625
small_panel,181,churn,61,fixed,0.43592427962075286,0.13813139328482263,0.7573529411764706,0.008863839107467436,0.044368370120877736,0.29515316348306486,1.758098563687385,0.28646109968278577,0.03125
small_panel,181,churn,61,competence,0.4596226021619485,0.14767601532334163,0.7291666666666666,0.003820129667169353,0.058049474690476575,0.32046845674026014,2.104199439495913,0.2737139162024568,0.046875
small_panel,182,churn,62,fixed,0.46404708426648794,0.14805028977723209,0.6987179487179487,0.01332266238330082,0.04832543453167019,0.2862157760513524,1.774292983207372,0.31593233047317065,0.01953125
small_panel,182,churn,62,competence,0.45137316494137236,0.1425330745091662,0.7220022624434389,0.004978628967422322,0.055193727675486956,0.32319601108613816,2.1055322400479524,0.26438126949454155,0.0625
small_panel,183,churn,63,fixed,0.3894440801722772,0.1220289932813633,0.8647247360482654,0.025017528708554115,0.07637699634828991,0.3245915319007534,1.6914452166251086,0.24226134300804414,0.015625
small_panel,183,churn,63,competence,0.36686280209985805,0.1143709375654291,0.8660444947209653,0.038610449433749694,0.05418527613836902,0.35128460958848207,1.8699350321713477,0.1969502891352548,0.03515625
small_panel,184,churn,64,fixed,0.4655755242872679,0.14918830788861245,0.7194570135746606,0.05554692353292218,0.05554692353292216,0.2638179785502822,1.6977337853986412,0.32628806868337357,0.02734375
small_panel,184,churn,64,competence,0.46288163957717526,0.14754820638886929,0.7241704374057315,0.05756273133641254,0.05970733771978099,0.26787574069438647,1.7274906469432578,0.31992583874448766,0.0390625
small_panel,185,churn,65,fixed,0.45509408402796014,0.14623671220801637,0.7265271493212669,0.0010435064154601936,0.0512185037099771,0.2998853983498644,1.7820889078241522,0.3050859735118689,0.03515625
small_panel,185,churn,65,competence,0.4485324918693848,0.14384163993379007,0.7390648567119156,0.0034089329768824395,0.0439354842551066,0.29753621586038514,1.7440866019531822,0.30207854899034686,0.0234375
small_panel,186,churn,66,fixed,0.46539344440863933,0.14878505259527547,0.6999434389140271,0.002756085237772432,0.04514685283397561,0.3047072148193847,1.9662987259759073,0.29572589084016554,0.046875
small_panel,186,churn,66,competence,0.4517940593808667,0.1413482821436992,0.7128582202111614,0.0042057107521847326,0.03813367777621396,0.3216403669056856,2.1495515430829246,0.25987364817976455,0.0703125
small_panel,187,churn,67,fixed,0.41296262222148133,0.13001434040529689,0.8267345399698341,0.022310206516048647,0.06412890998508393,0.276619359200329,1.4629317763611571,0.2942704569709093,0.00390625
small_panel,187,churn,67,competence,0.4068559558168885,0.12810010377086412,0.8341817496229261,0.025501796388233217,0.06105204453502906,0.27390617620160584,1.3988506367917717,0.294717426663206,0.00390625
small_panel,188,churn,68,fixed,0.4739257496758912,0.15077573791909565,0.6851432880844646,0.023281285727996148,0.06139148242238039,0.2746095574535186,1.8176158259109896,0.3220303497536627,0.03125
small_panel,188,churn,68,competence,0.45846060634164926,0.14545374088159402,0.7131410256410257,0.017663162242790797,0.042336732525153055,0.2799179876703891,1.7618658601720845,0.3111191428651653,0.02734375
small_panel,189,churn,69,fixed,0.42954515548237737,0.13567436660688062,0.7742269984917044,0.018428175281578196,0.07300507676702848,0.2829018727085255,1.6190488828288612,0.2950795167388619,0.03125
small_panel,189,churn,69,competence,0.408481798967012,0.1288569836188706,0.7973227752639518,0.008766275335054585,0.04456826613449339,0.3076840888588491,1.7105285673316308,0.2612939034127507,0.01953125
small_panel,190,churn,70,fixed,0.40489925658229153,0.12907299766528568,0.8214555052790347,0.006952761623371356,0.05097309720590341,0.3002338057888398,1.5917560012156797,0.2707328419715607,0.01953125
small_panel,190,churn,70,competence,0.4082583821808956,0.1301567812210151,0.8110859728506787,0.016007597788856104,0.06591181275268494,0.29639234738430065,1.5882763359008405,0.2748650482821191,0.015625
small_panel,191,churn,71,fixed,0.4415215628110272,0.14076765420314313,0.7485859728506788,0.018458616703482283,0.03681716491037757,0.2852140748388262,1.6705470290346223,0.3025882492379252,0.015625
