panel,source_episode_index,dataset,repeat,method,mse,se_top_decile,se_bottom_90pct,se_over_4_rate
small_panel,638,house,38,fixed,15.887973946773812,152.1842292280245,0.48057117584982306,0.1015625
small_panel,638,house,38,competence,0.6972458022756977,5.617102862393798,0.14108804765365127,0.0390625
small_panel,639,house,39,fixed,1.5426113307064195,13.26418140813993,0.21756427847480578,0.078125
small_panel,639,house,39,competence,1.1561609642491526,10.611284152826556,0.08732095162735908,0.0546875
small_panel,640,house,40,fixed,0.48093973374135424,3.5986656496553833,0.12850115194237707,0.03125
small_panel,640,house,40,competence,0.4681714485423532,3.8894233296041474,0.08142123590058516,0.03515625
small_panel,641,house,41,fixed,0.8497122674597957,7.040738857968497,0.14985708766315975,0.046875
small_panel,641,house,41,competence,0.6706118299053905,5.898163600596167,0.07967119495773746,0.0390625
small_panel,642,house,42,fixed,0.7002057193143678,5.702350089107255,0.1347459209899545,0.04296875
small_panel,642,house,42,competence,0.6772428811836844,5.7409652011723615,0.10482209718496438,0.03125
small_panel,643,house,43,fixed,0.5956919052069388,4.524497717708029,0.1515660307502939,0.03125
small_panel,643,house,43,competence,0.5027290223769292,4.299228405584761,0.0735595268838699,0.03515625
small_panel,644,house,44,fixed,26.032962967645293,254.15801284669928,0.24491385088267142,0.0546875
small_panel,644,house,44,competence,0.6609127744701963,5.6612762088258455,0.09565429928216632,0.03125
small_panel,645,house,45,fixed,0.8231791872129348,6.359642166386872,0.19731815478457657,0.05078125
small_panel,645,house,45,competence,0.4436485778081253,3.434554587302551,0.10554615934353796,0.02734375
small_panel,646,house,46,fixed,1.8548750229291135,16.91423271818652,0.1525128486826244,0.0625
small_panel,646,house,46,competence,0.6715395539108306,5.7240093464621635,0.10039079475285376,0.03515625
small_panel,647,house,47,fixed,0.468797384467409,3.4504873071113287,0.13173678451635726,0.01953125
small_panel,647,house,47,competence,0.43605458880301823,3.375526177188768,0.10376649620288998,0.0234375
small_panel,648,house,48,fixed,0.8653702516798676,6.417523429762708,0.23773554459224228,0.0390625
small_panel,648,house,48,competence,0.45055739154081675,3.193534202454931,0.14048175204617772,0.015625
small_panel,649,house,49,fixed,6.888656666625945,65.30873867552792,0.28464739605441686,0.0703125
small_panel,649,house,49,competence,0.6765869627347689,5.318465259609624,0.15185289439239405,0.0390625
small_panel,650,house,50,fixed,0.7116766385383737,5.957595537911004,0.11865971947885894,0.046875
small_panel,650,house,50,competence,0.41035171211490973,3.3808028706525004,0.07456158114979074,0.01953125
small_panel,651,house,51,fixed,0.8809498386916068,6.945532299707343,0.19538834309852363,0.04296875
small_panel,651,house,51,competence,0.6525655166726256,5.545648566182513,0.09943438933672524,0.0390625
small_panel,652,house,52,fixed,0.5684923242650307,4.1636176066051895,0.1620868575657085,0.03125
small_panel,652,house,52,competence,0.5408245662676456,4.503066169942661,0.09291899367829602,0.02734375
small_panel,653,house,53,fixed,0.9002851932473791,6.849255037712136,0.2277929499600588,0.04296875
small_panel,653,house,53,competence,0.49935403950785096,3.8521017835482585,0.12034777279023973,0.0234375
small_panel,654,house,54,fixed,1.390443656307662,12.31060616921337,0.15599050267484293,0.0625
small_panel,654,house,54,competence,1.2471681240859886,11.416904200406664,0.09754578502365124,0.0625
small_panel,655,house,55,fixed,1.7071573576174035,14.496294284636432,0.26142883543264367,0.05859375
small_panel,655,house,55,competence,0.5934860339845158,4.486310514508498,0.15342761444702224,0.03125
small_panel,656,house,56,fixed,0.6866874525375783,4.3751830112888035,0.26972708502657017,0.0390625
small_panel,656,house,56,competence,0.5387508036810057,3.188883834512586,0.2391705480217837,0.015625
small_panel,657,house,57,fixed,0.6782964574630539,5.010920503425956,0.18852156531072586,0.04296875
small_panel,657,house,57,competence,0.9920963089002314,8.190321311391356,0.1783839173142781,0.05078125
small_panel,658,house,58,fixed,0.6873738755190952,4.469149322667268,0.2598688249719104,0.03125
small_panel,658,house,58,competence,0.6299639664746877,5.084555160514655,0.12640148367016968,0.0390625
small_panel,659,house,59,fixed,0.9445036250618652,8.040989291503909,0.14229220189885186,0.0390625
small_panel,659,house,59,competence,0.7387368127921667,6.174429714937247,0.1242671803757662,0.0390625
small_panel,660,house,60,fixed,0.5180365184604065,3.569445382281235,0.17309464689805196,0.01953125
small_panel,660,house,60,competence,0.5066224697806994,3.637482392014426,0.15269917422384335,0.0234375
small_panel,661,house,61,fixed,1.1462809082174918,10.410461803219219,0.0990256766086013,0.046875
small_panel,661,house,61,competence,0.7802963651765419,7.146753796175526,0.06060987297665666,0.0390625
small_panel,662,house,62,fixed,1.3510056914113937,10.443966787369465,0.3231057414335244,0.05078125
small_panel,662,house,62,competence,0.6795175892001684,5.08656426765425,0.18132970380970684,0.01953125
small_panel,663,house,63,fixed,2.5159025686868746,22.582892040363955,0.247460280584248,0.06640625
small_panel,663,house,63,competence,0.8060093414097138,7.064067858153977,0.09857663951688413,0.0390625
small_panel,664,house,64,fixed,1.2885162152671221,10.369829168191124,0.2619330118931046,0.046875
small_panel,664,house,64,competence,0.33664623347794903,2.0357561683403023,0.14457293649350914,0.015625
small_panel,665,house,65,fixed,0.9955546667278935,8.217318078177522,0.17918141152054434,0.046875
small_panel,665,house,65,competence,0.7893425101192151,6.96713556309977,0.09098329543445662,0.04296875
small_panel,666,house,66,fixed,1.284147080517584,11.030452499805987,0.18239081572846014,0.0546875
small_panel,666,house,66,competence,0.8535111715002968,7.342755616720723,0.11994440812755307,0.03515625
small_panel,667,house,67,fixed,0.5785708170876558,4.596656151000415,0.12435247499316993,0.03515625
small_panel,667,house,67,competence,0.47548669716572717,3.8833835285130203,0.09024618579603315,0.0234375
small_panel,668,house,68,fixed,0.6688763955552742,5.846617090983226,0.08356657781124488,0.02734375
small_panel,668,house,68,competence,0.5823364820040928,5.048419187291055,0.07747495879774066,0.0234375
small_panel,669,house,69,fixed,0.4997492139491435,3.8433731807496447,0.12177433074560855,0.02734375
small_panel,669,house,69,competence,0.5032509440220188,4.180919713824848,0.0875144743921336,0.03125
small_panel,670,house,70,fixed,0.8751376004353224,6.464223673453097,0.2433278704420088,0.046875
small_panel,670,house,70,competence,1.0714780182574053,7.803457964149074,0.31047158959139065,0.07421875
small_panel,671,house,71,fixed,0.9011847261544784,7.122470408386215,0.1979089533804562,0.0546875
small_panel,671,house,71,competence,0.6944712427917624,5.723853486757023,0.12593238043047206,0.02734375
small_panel,672,house,72,fixed,0.8265386679033782,6.05893428957856,0.2350504671922705,0.02734375
small_panel,672,house,72,competence,0.5591650093124197,4.437989772614344,0.12068916650437617,0.02734375
small_panel,673,house,73,fixed,1.7096460961263595,15.397356228147798,0.16233973337611016,0.0390625
small_panel,673,house,73,competence,0.5965185352302034,4.694797044688449,0.13323487763927114,0.02734375
small_panel,674,house,74,fixed,0.5832761940595383,4.426124504382776,0.14886725463169387,0.02734375
small_panel,674,house,74,competence,0.6132710512941231,4.9778179477070585,0.11988748909092169,0.03515625
small_panel,675,house,75,fixed,1.3600831872205577,12.545687748547106,0.09562354115755674,0.03515625
small_panel,675,house,75,competence,0.4612240233055621,3.8321092427043015,0.08016743328657416,0.0234375
small_panel,676,house,76,fixed,0.537953576220884,3.7176439112799105,0.17851032095334193,0.0234375
small_panel,676,house,76,competence,0.3836345804428961,2.816157585556639,0.10865371899525561,0.01171875
small_panel,677,house,77,fixed,2.2340180838874875,20.69136934064735,0.1475348983407201,0.06640625
small_panel,677,house,77,competence,0.6943030542405649,5.576991103522413,0.14234701388696464,0.046875
small_panel,678,house,78,fixed,19.247143561400456,185.81927134613005,0.41725085530058625,0.10546875
small_panel,678,house,78,competence,0.6071697366137025,4.384051026479088,0.18021793862891983,0.03125
small_panel,679,house,79,fixed,1.1043347911535872,8.503688643280292,0.26788609482622056,0.0546875
small_panel,679,house,79,competence,0.9021101863198024,6.984849969781885,0.21449612384148,0.03125
small_panel,680,house,80,fixed,0.7897026282796145,6.427094482181181,0.15243224479508946,0.04296875
small_panel,680,house,80,competence,0.6767961781312434,5.426780680035508,0.1398414083507612,0.03125
small_panel,681,house,81,fixed,3.150815446686073,29.4423688082637,0.1787268058120807,0.04296875
small_panel,681,house,81,competence,0.3596702732092818,2.6992452038519543,0.09519658539750142,0.0234375
small_panel,682,house,82,fixed,0.8379830971521167,5.578483282965039,0.30210046745152547,0.046875
small_panel,682,house,82,competence,0.5373705694839769,3.789313511022816,0.1697596282665429,0.01953125
small_panel,683,house,83,fixed,0.6789300837873147,5.104284108946302,0.17867267224760316,0.03125
small_panel,683,house,83,competence,0.4412360312854827,3.332081470817344,0.11444480768622889,0.01953125
small_panel,684,house,84,fixed,0.7605345518326825,5.800847960559338,0.19075999258532156,0.0625
small_panel,684,house,84,competence,0.7350642749230603,5.99770836291485,0.14015668236746656,0.05078125
small_panel,685,house,85,fixed,3.659001169202238,34.17704371532422,0.2091354900754055,0.03515625
small_panel,685,house,85,competence,0.4503176943066804,3.300080747416921,0.12817056656378364,0.01953125
small_panel,686,house,86,fixed,0.8696244703622495,7.112914147510427,0.16386128946723816,0.0390625
small_panel,686,house,86,competence,0.6789566944748393,5.607252976828719,0.12184494081744426,0.03125
small_panel,687,house,87,fixed,1.0175795383818542,8.900767375110767,0.12643656553423777,0.06640625
small_panel,687,house,87,competence,0.9574462396336382,7.867307186210812,0.17633152393360987,0.0546875
small_panel,688,house,88,fixed,0.8574022084177825,7.025016459950589,0.16019364085320437,0.03515625
small_panel,688,house,88,competence,0.751211853353007,6.578472310194678,0.09247806257960081,0.04296875
small_panel,689,house,89,fixed,1.1994122998916767,10.353606467563983,0.16459035050263338,0.05859375
small_panel,689,house,89,competence,0.8287351465960305,7.164741348943938,0.11249096720018004,0.046875
small_panel,690,house,90,fixed,1.3767784745029585,11.081469234997712,0.27972647549050794,0.04296875
small_panel,690,house,90,competence,0.46063402107046203,3.192059118582477,0.15186422743866904,0.01953125
small_panel,691,house,91,fixed,1.3042808618032447,11.750791148334267,0.12337100332582478,0.0546875
small_panel,691,house,91,competence,0.7724645079328365,6.480949556039812,0.12715750249465674,0.0390625
small_panel,692,house,92,fixed,0.7529173000544354,5.447004455592618,0.2222813607327277,0.0625
small_panel,692,house,92,competence,1.3412687404389285,9.710235900602184,0.39521158320308225,0.078125
small_panel,693,house,93,fixed,1.1777601789057686,10.181861942044906,0.15990519698569225,0.05078125
small_panel,693,house,93,competence,1.0637439344432176,9.588308695320961,0.10009748321355942,0.046875
small_panel,694,house,94,fixed,1.0384355906262566,8.271221727758585,0.2208162881678197,0.06640625
small_panel,694,house,94,competence,0.6712228678086898,5.444445973923399,0.13164112537833134,0.046875
small_panel,695,house,95,fixed,0.9462434061056556,7.98250659522487,0.15083974124870095,0.04296875
small_panel,695,house,95,competence,0.747416976434676,6.480377078516369,0.09934322576457148,0.01953125
small_panel,696,house,96,fixed,0.856343184739667,6.05980110831836,0.2681262020742493,0.0546875
small_panel,696,house,96,competence,0.7102168604873916,5.554999482605331,0.16254578146536375,0.02734375
small_panel,697,house,97,fixed,1.3070842569493482,11.31824215334947,0.17538814692150861,0.0546875
small_panel,697,house,97,competence,0.7531392289317074,6.445791395819814,0.10962202745739968,0.03125
small_panel,698,house,98,fixed,1.031872069022413,7.825019196859438,0.2639510893538798,0.0546875
small_panel,698,house,98,competence,0.7070753038538332,5.965775717943809,0.11261351791322732,0.0234375
small_panel,699,house,99,fixed,0.8686824417126514,7.047797686500434,0.17017376186707595,0.04296875
small_panel,699,house,99,competence,0.8732498619734129,7.516364155851287,0.12228911570895765,0.046875
small_panel,700,house,100,fixed,1.0181947878253217,7.696324040238564,0.26327582885686807,0.0546875
small_panel,700,house,100,competence,0.8782207822919067,7.81218921922898,0.09438087202945492,0.0390625
small_panel,701,house,101,fixed,1.07802892589569,8.767364719749546,0.20879966224264537,0.03125
small_panel,701,house,101,competence,0.7350610302879221,6.154106874795947,0.12247323916962383,0.03125
small_panel,702,house,102,fixed,0.5168129943154711,4.048880889519261,0.11753575398808613,0.0234375
small_panel,702,house,102,competence,0.36312399088028036,2.7372529442326385,0.09474419615349206,0.01953125
small_panel,703,house,103,fixed,0.9796524949784361,7.208140604242735,0.27556253480073273,0.0546875
small_panel,703,house,103,competence,0.7057571193241255,5.325110851722102,0.18356930609652813,0.03125
small_panel,704,house,104,fixed,1.090254439730865,8.90061947442746,0.20734360972168459,0.0546875
small_panel,704,house,104,competence,0.6410260487597025,4.873334733275903,0.16259115398830587,0.03515625
small_panel,705,house,105,fixed,2.160046037453883,19.059578870868165,0.2496640649809639,0.05859375
small_panel,705,house,105,competence,0.5104506236802201,3.601241438957909,0.16105687934448135,0.04296875
small_panel,706,house,106,fixed,7.269640529788986,69.5078180037373,0.2340204675165687,0.078125
small_panel,706,house,106,competence,0.7337933804949712,6.1035198777873365,0.1267808199314866,0.05859375
small_panel,707,house,107,fixed,0.7270864603541082,5.56654897254782,0.180016785062645,0.046875
small_panel,707,house,107,competence,0.6830912951366028,5.862590074968842,0.09758273741643682,0.04296875
small_panel,708,house,108,fixed,0.8216762733046313,6.005942887115765,0.23562874304772058,0.0390625
small_panel,708,house,108,competence,0.6245632879569223,5.36898612634921,0.08823722796475064,0.0234375
small_panel,709,house,109,fixed,0.9008904015551806,7.687889142385702,0.13366445693955636,0.046875
small_panel,709,house,109,competence,0.7822868056144361,6.797148507254917,0.10234591760290357,0.0390625
small_panel,710,house,110,fixed,2.4287695587771347,21.356755625503357,0.2890841773211274,0.08203125
small_panel,710,house,110,competence,1.5199976086136566,13.709216341112857,0.14208592580939908,0.06640625
small_panel,711,house,111,fixed,0.7989685073360296,6.8078693206579475,0.11970145887355178,0.03125
small_panel,711,house,111,competence,0.6099633951131369,4.744943491535664,0.14253086247406865,0.01953125
small_panel,712,house,112,fixed,0.4321259416650571,3.2841049238107507,0.1097283175964134,0.03125
small_panel,712,house,112,competence,0.3986767157805307,3.176221672580684,0.08469337283790469,0.01953125
small_panel,713,house,113,fixed,0.7220217887557254,5.315297022845917,0.20278197968466022,0.0390625
small_panel,713,house,113,competence,0.6284791869954833,5.0609444075796866,0.12741790119031246,0.03515625
small_panel,714,house,114,fixed,0.5534291346479245,3.277715375700871,0.2454663421810696,0.02734375
small_panel,714,house,114,competence,0.3617843387980476,2.5362640605344344,0.11597358764523873,0.0078125
small_panel,715,house,115,fixed,1.2495029126718928,9.791165727864946,0.283923637910939,0.0625
small_panel,715,house,115,competence,0.652533913798192,5.451845031438263,0.11000309180409708,0.0390625
small_panel,716,house,116,fixed,0.5529516193195716,4.126895476514654,0.14894057459317098,0.03515625
small_panel,716,house,116,competence,0.4346759626257023,3.5322662838757717,0.08451357848439005,0.03515625
small_panel,717,house,117,fixed,0.6467133047881635,4.883088691203851,0.16781869588899884,0.0234375
small_panel,717,house,117,competence,0.4022550537940295,3.1026620006808208,0.09699165979813136,0.01953125
small_panel,718,house,118,fixed,1.029002723013014,8.327309800077268,0.20397670560575049,0.03515625
small_panel,718,house,118,competence,1.1604173023233653,9.170266392888415,0.2549561007812295,0.0546875
small_panel,719,house,119,fixed,0.6995037408747257,5.004892827563764,0.21280758324900836,0.04296875
small_panel,719,house,119,competence,0.41245640534288375,3.302904805828426,0.08571006441843125,0.01953125
small_panel,720,black-friday,0,fixed,0.6711514200763133,2.9782006039192677,0.41035455581580543,0.01171875
small_panel,720,black-friday,0,competence,0.6887350551789004,3.0223894512476486,0.4249306451885199,0.01171875
small_panel,721,black-friday,1,fixed,0.6883786681001065,3.2779651825231864,0.39564280125228013,0.015625
small_panel,721,black-friday,1,competence,0.6620796431695498,3.1407939678380665,0.38187715429397845,0.01953125
small_panel,722,black-friday,2,fixed,0.7743088102755884,3.5419017578860656,0.46145047706744763,0.03515625
small_panel,722,black-friday,2,competence,0.8038000270009616,3.790447183564794,0.4661790440850502,0.046875
small_panel,723,black-friday,3,fixed,0.8090203243517609,4.014322239707796,0.44668184696368723,0.015625
small_panel,723,black-friday,3,competence,0.7917486885285422,3.9278739023943396,0.437230186091539,0.01171875
small_panel,724,black-friday,4,fixed,0.8064207085952684,4.1160579508128885,0.4322878029532765,0.015625
small_panel,724,black-friday,4,competence,0.9896229133677127,5.886938442543809,0.43601333180867563,0.015625
small_panel,725,black-friday,5,fixed,0.8100071786457189,3.3265527788038116,0.5255281108017605,0.02734375
small_panel,725,black-friday,5,competence,0.7913992082251224,3.3103648340384755,0.506646572263613,0.01953125
small_panel,726,black-friday,6,fixed,0.7274787717621394,2.9087354986402665,0.4809019243759164,0.01171875
small_panel,726,black-friday,6,competence,0.7643050466349856,2.954455374762735,0.5167228356292399,0.01171875
small_panel,727,black-friday,7,fixed,0.7703350728635738,3.312989093753338,0.48290461832820925,0.02734375
small_panel,727,black-friday,7,competence,0.788583611476042,3.4776008343335247,0.48460775150084834,0.03125
small_panel,728,black-friday,8,fixed,0.7937481886842388,4.117650793330928,0.4180026768546131,0.02734375
small_panel,728,black-friday,8,competence,0.7922098525945007,4.027234054071881,0.42651146460140527,0.03125
small_panel,729,black-friday,9,fixed,0.7677851889502305,3.6589632485419092,0.4409563648224755,0.01171875
small_panel,729,black-friday,9,competence,0.7774982995338837,3.800160617463213,0.4358060375070902,0.01953125
small_panel,730,black-friday,10,fixed,0.8005927682610579,4.395988221130203,0.3941567605454154,0.03515625
small_panel,730,black-friday,10,competence,0.7987457828581422,4.272605432290672,0.40604860509620394,0.0546875
small_panel,731,black-friday,11,fixed,0.7374684645094793,3.299585008976763,0.44783789861317763,0.02734375
small_panel,731,black-friday,11,competence,0.7488148098130419,3.399099039108281,0.44921746215358016,0.0234375
small_panel,732,black-friday,12,fixed,0.7613896437964532,3.4559187436139385,0.4567907020779549,0.01953125
small_panel,732,black-friday,12,competence,0.7756185252554859,3.562625835682015,0.46056552494640013,0.03125
small_panel,733,black-friday,13,fixed,0.6283408386385553,2.610276539711589,0.4042959332998646,0.0078125
small_panel,733,black-friday,13,competence,0.648879451527729,2.675429759732094,0.41979115581767024,0.0078125
small_panel,734,black-friday,14,fixed,0.6829610335583673,3.2020501885162846,0.3981944334326897,0.01953125
small_panel,734,black-friday,14,competence,0.6709292365051227,3.1433789386476403,0.39143492234988164,0.01953125
small_panel,735,black-friday,15,fixed,0.8077015385704869,4.125902382932376,0.43260057355566467,0.01953125
small_panel,735,black-friday,15,competence,0.8021700413775463,4.081478826553218,0.4314655700098619,0.01953125
small_panel,736,black-friday,16,fixed,0.6643682850293648,3.6158534782516862,0.33072213275205903,0.015625
small_panel,736,black-friday,16,competence,0.6690845632946454,3.694135629681997,0.32712226883346657,0.015625
small_panel,737,black-friday,17,fixed,0.6660440325113915,3.325816594440935,0.36537409072805194,0.015625
small_panel,737,black-friday,17,competence,0.6884290842259828,3.498195575661628,0.3708033069332577,0.03125
small_panel,738,black-friday,18,fixed,0.7040078962879793,2.941223274542181,0.45110528831141733,0.01171875
small_panel,738,black-friday,18,competence,0.7449348176637457,3.217622676947685,0.4654135813968657,0.015625
small_panel,739,black-friday,19,fixed,0.7163749133097794,2.9583279987696876,0.46293673843170297,0.01171875
small_panel,739,black-friday,19,competence,0.7097231610684819,3.161863350385624,0.43252470488480477,0.01953125
small_panel,740,black-friday,20,fixed,0.7276417990541226,2.8021006638817196,0.49313775346491606,0.0078125
small_panel,740,black-friday,20,competence,0.7530212771651794,2.979398374418444,0.501343866171332,0.01171875
small_panel,741,black-friday,21,fixed,0.8103113325836888,3.767483013481767,0.47602235996042774,0.01953125
small_panel,741,black-friday,21,competence,0.8146265253375469,3.7695516734553896,0.48059150859379085,0.03125
small_panel,742,black-friday,22,fixed,0.6570189860443294,3.021027442159543,0.3897832475269575,0.01171875
small_panel,742,black-friday,22,competence,0.6547128833520761,3.005332748622347,0.38899063771282816,0.01171875
small_panel,743,black-friday,23,fixed,0.8643605836194274,4.007074746669049,0.5090972434486006,0.03125
small_panel,743,black-friday,23,competence,0.8413713194706915,4.040456779241628,0.47973557184441173,0.03125
small_panel,744,black-friday,24,fixed,0.69824431687148,2.915182734160543,0.44763388709097723,0.015625
small_panel,744,black-friday,24,competence,0.7145023778134934,2.911606111825878,0.466134129620789,0.015625
small_panel,745,black-friday,25,fixed,0.8363531819758268,4.4335708578040744,0.42971118383872065,0.05078125
small_panel,745,black-friday,25,competence,0.8177086234408956,4.372756757529791,0.4158336169786727,0.046875
small_panel,746,black-friday,26,fixed,0.765697851038915,3.8316084237673467,0.41911665586091845,0.04296875
small_panel,746,black-friday,26,competence,0.8603352448483689,4.643196234297589,0.4327074808236745,0.0546875
small_panel,747,black-friday,27,fixed,0.5885425843104416,2.5684081247986064,0.364731697124823,0.01953125
small_panel,747,black-friday,27,competence,0.606210165595907,2.7061700395618136,0.36882339723454366,0.0234375
small_panel,748,black-friday,28,fixed,0.6128379665082906,3.02439144541701,0.34022757324034825,0.01171875
small_panel,748,black-friday,28,competence,0.6162919038457538,3.179212766143232,0.3265704150642998,0.01171875
small_panel,749,black-friday,29,fixed,0.5503336356978592,2.7257803922096,0.304413567570445,0.015625
small_panel,749,black-friday,29,competence,0.5536408933405605,2.763238385084913,0.30386030731728586,0.015625
small_panel,750,black-friday,30,fixed,0.7079127097508193,3.3299729393248896,0.41150590119027214,0.01953125
small_panel,750,black-friday,30,competence,0.7181634897698079,3.502234680696459,0.40344239862157777,0.02734375
small_panel,751,black-friday,31,fixed,1.0961405840987384,5.541031464205759,0.5936746585214228,0.06640625
small_panel,751,black-friday,31,competence,1.1359522480123985,5.942777325291757,0.5925720218851668,0.0625
small_panel,752,black-friday,32,fixed,0.7808767868329145,3.6445262436746693,0.45715989171167265,0.02734375
small_panel,752,black-friday,32,competence,0.7630885876542306,3.5872131341006375,0.4438397258820281,0.03125
small_panel,753,black-friday,33,fixed,0.7306321802823097,2.77940453734874,0.49903182687480024,0.0078125
small_panel,753,black-friday,33,competence,0.7518246774183293,2.8758563383941813,0.5117167505254069,0.00390625
small_panel,754,black-friday,34,fixed,0.7907977588773937,3.620619526835987,0.47090486336903087,0.01953125
small_panel,754,black-friday,34,competence,0.7638222245325909,3.6445282411315096,0.4381771965692348,0.015625
small_panel,755,black-friday,35,fixed,0.6263117437858721,3.0322253607215197,0.35433890013227715,0.015625
small_panel,755,black-friday,35,competence,0.655558673711304,3.1341247200205116,0.37537294673721966,0.015625
small_panel,756,black-friday,36,fixed,0.7592312679102957,3.820759770648974,0.4131454371659233,0.0234375
small_panel,756,black-friday,36,competence,0.7475809682423527,3.838032992038748,0.3982255220740646,0.0234375
small_panel,757,black-friday,37,fixed,0.7170780017918212,3.631236411808006,0.3876513989204266,0.015625
small_panel,757,black-friday,37,competence,0.7162566740378342,3.642313884926548,0.38548498932867525,0.015625
small_panel,758,black-friday,38,fixed,0.6153258590649267,2.566062889889639,0.39480775992822,0.0078125
small_panel,758,black-friday,38,competence,0.6273803401410779,2.780104289429794,0.3840289371780056,0.01953125
small_panel,759,black-friday,39,fixed,0.6709613751650173,3.117168484177268,0.3944336150158064,0.015625
small_panel,759,black-friday,39,competence,0.6984680878098448,3.220939565460066,0.4133191381624285,0.015625
small_panel,760,black-friday,40,fixed,0.8411472349526674,4.697378325160555,0.4052254595378628,0.04296875
small_panel,760,black-friday,40,competence,0.8770377918953467,4.857173894691305,0.4271093628836297,0.046875
small_panel,761,black-friday,41,fixed,0.7319403176790247,3.3624914195079176,0.43457367138532377,0.02734375
small_panel,761,black-friday,41,competence,0.6987505062295454,3.1826752746593883,0.41795901066791097,0.015625
small_panel,762,black-friday,42,fixed,0.8728081564183912,4.270624016285611,0.48870723312905323,0.046875
small_panel,762,black-friday,42,competence,0.9009748273181184,4.548596119359312,0.4886350290873747,0.0546875
small_panel,763,black-friday,43,fixed,0.7209933391930043,2.952400097419554,0.46874735782826393,0.0078125
small_panel,763,black-friday,43,competence,0.7293905233368757,2.958501719735251,0.4774040402657551,0.0078125
small_panel,764,black-friday,44,fixed,0.7438767726051434,3.4616235278535825,0.4366532263596677,0.02734375
small_panel,764,black-friday,44,competence,0.8251015198459393,3.9269372817833403,0.47445921632258087,0.03125
small_panel,765,black-friday,45,fixed,0.5943563020185241,2.611066241983722,0.36638039576158865,0.015625
small_panel,765,black-friday,45,competence,0.8176581876409852,3.987733762629006,0.45930181829451333,0.03515625
small_panel,766,black-friday,46,fixed,0.7123308421840042,3.091448973144779,0.44338705346669915,0.01171875
small_panel,766,black-friday,46,competence,0.6970712439766028,3.0204635611680364,0.4344268950767017,0.01171875
small_panel,767,black-friday,47,fixed,0.9493802215728104,5.609592821902132,0.42257357979645227,0.046875
small_panel,767,black-friday,47,competence,0.9546142009769091,5.683977731987394,0.41999049747137607,0.046875
small_panel,768,black-friday,48,fixed,0.7379587639621744,3.1965445926297966,0.46003167028670405,0.015625
small_panel,768,black-friday,48,competence,0.777733590368984,3.3611892324556667,0.48569077865483734,0.01171875
small_panel,769,black-friday,49,fixed,0.7114465447855578,2.9219729635776615,0.46156094961775485,0.0078125
small_panel,769,black-friday,49,competence,0.7315351253465787,2.8682863734571566,0.48998933208190476,0.01171875
small_panel,770,black-friday,50,fixed,0.7318164450299184,3.3940412059241316,0.43086929814622454,0.0078125
small_panel,770,black-friday,50,competence,0.7093098256942232,3.4439240180674293,0.40017952568681725,0.01171875
small_panel,771,black-friday,51,fixed,0.8036474944806954,3.735509715757722,0.4722195912059011,0.02734375
small_panel,771,black-friday,51,competence,0.8524940535000416,4.496536684219087,0.44055879959267114,0.03125
small_panel,772,black-friday,52,fixed,0.7181451783805003,3.1827455148087482,0.43953818382774185,0.0234375
small_panel,772,black-friday,52,competence,0.7356169965633399,3.216864370827413,0.45512816295087943,0.03125
small_panel,773,black-friday,53,fixed,0.7363244033117112,3.8451295100766028,0.3848942608078538,0.015625
small_panel,773,black-friday,53,competence,0.7957481482380933,4.491343761741526,0.3779851658420529,0.0234375
small_panel,774,black-friday,54,fixed,0.7312574038477293,3.1770755887357582,0.4547736090342999,0.0234375
small_panel,774,black-friday,54,competence,0.7808064979339882,3.5649644803732548,0.46607559557128847,0.03515625
small_panel,775,black-friday,55,fixed,0.7391411368349524,3.209908672079946,0.45983698067682266,0.01953125
small_panel,775,black-friday,55,competence,0.7664540678937521,3.2591461116639,0.48467148903277896,0.0234375
small_panel,776,black-friday,56,fixed,0.7922476392626212,3.881395046092154,0.4430396715340653,0.03125
small_panel,776,black-friday,56,competence,0.8003565364538018,3.8033440577925686,0.4608883818676804,0.03125
small_panel,777,black-friday,57,fixed,0.7625745588219108,3.3208458138289503,0.4733786778211151,0.03125
small_panel,777,black-friday,57,competence,0.7914546843087436,3.4191769431629484,0.4944078202643552,0.03125
small_panel,778,black-friday,58,fixed,0.6670762891944768,2.85430465412858,0.4198243870714913,0.0234375
small_panel,778,black-friday,58,competence,0.6939422021827479,3.010132249657128,0.43211202290303535,0.0234375
small_panel,779,black-friday,59,fixed,0.6999177124776732,3.5205844509650173,0.38105973334432136,0.0234375
small_panel,779,black-friday,59,competence,0.7237572605356085,3.805730404274573,0.37536029646076896,0.02734375
small_panel,780,black-friday,60,fixed,0.7893960421687654,3.397946728545315,0.49451639936098146,0.015625
small_panel,780,black-friday,60,competence,0.7925238183130865,3.8007206286910176,0.4524667875747118,0.01953125
small_panel,781,black-friday,61,fixed,0.7328682298033007,3.4810185864589207,0.42220775470310007,0.03125
small_panel,781,black-friday,61,competence,0.7318157922122914,3.5651688143802778,0.41152371144547584,0.0234375
small_panel,782,black-friday,62,fixed,0.787458251915681,3.41725349621876,0.49017705038576775,0.015625
small_panel,782,black-friday,62,competence,0.7847186361208374,3.372703372427057,0.49216383984274287,0.01953125
small_panel,783,black-friday,63,fixed,0.8662763784781755,4.458108327557512,0.4602432016257286,0.03125
small_panel,783,black-friday,63,competence,0.9250297313072496,5.16821533272601,0.4453652720164331,0.0390625
