model,task_type,rho,episode_seed,mechanism,warp,coupled,clean_loss,matched_loss,matched_loss_gap,matched_disagreement,identity_disagreement,excess_disagreement,matched_js,identity_js,matched_flip_rate,fit_seconds,predict_seconds,clean_loss_corrected,matched_loss_corrected,matched_loss_gap_corrected,matched_disagreement_corrected,identity_disagreement_corrected,excess_disagreement_corrected
tabicl_v2_default,classification,0.0,93006,additive,affine,False,0.5618336210225058,0.6448542458302438,0.0830206248077379,0.0579237809722426,0.0,0.0579237809722426,0.0037680711360568,0.0,0.078125,0.7451004020404071,0.1246635657735169,0.5618336268129439,0.6448542519420477,0.0830206251291038,0.05792378097224267,0.0,0.05792378097224267
tabicl_v2_default,classification,0.0,93007,periodic,sinh,False,0.5729707142391639,0.6065589407407816,0.0335882265016177,0.0670499891123578,0.0,0.0670499891123578,0.0048241895784451,0.0,0.046875,0.7422296039294451,0.1249852320179343,0.5729707222748143,0.6065589469662576,0.03358822469144329,0.0670499891123578,0.0,0.0670499891123578
tabicl_v2_default,classification,0.1,103002,partition,pwl,False,0.7101173165079304,0.7813237919283389,0.0712064754204084,0.056705530598268,0.0,0.056705530598268,0.0031644206819338,0.0,0.078125,0.7513984909746796,0.1273131708148867,0.7101173162750993,0.7813237968177821,0.07120648054268275,0.056705530598268,0.0,0.056705530598268
tabicl_v2_default,classification,0.1,103003,additive,affine,False,0.5816130724027604,0.5712119401886673,-0.0104011322140931,0.0514695626926396,0.0,0.0514695626926396,0.0030546197920954,0.0,0.125,0.7284794568549842,0.1295540360733866,0.5816130778661159,0.5712119503750075,-0.010401127491108442,0.05146956269263968,0.0,0.05146956269263968
tabicl_v2_default,classification,0.1,103004,threshold,signed_power,False,0.6570053379065648,0.6707006605097163,0.0136953226031515,0.0764161505310434,0.0,0.0764161505310434,0.0059576757012827,0.0,0.109375,0.73925437964499,0.12436234485358,0.657005345357145,0.6707006735475216,0.013695328190376554,0.07641615053104349,0.0,0.07641615053104349
tabicl_v2_default,classification,0.1,103005,linear,identity,False,0.5405235585998693,0.5572857541304159,0.0167621955305465,0.0689248862211644,0.0,0.0689248862211644,0.0053244161841425,0.0,0.171875,0.7310470517259091,0.1275124037638306,0.5405235638868218,0.5572857708430945,0.01676220695627273,0.06892488622116444,0.0,0.06892488622116444
tabicl_v2_default,classification,0.1,103006,periodic,sinh,False,0.696735916197959,0.7098468770542044,0.0131109608562453,0.0602316135724364,0.0,0.0602316135724364,0.0029611302407195,0.0,0.125,0.7019496122375131,0.1249828161671757,0.696735925045523,0.7098468795091166,0.013110954463593671,0.0602316135724364,0.0,0.0602316135724364
tabicl_v2_default,classification,0.1,103007,interaction,asinh,False,0.5808711850080839,0.5836100407896696,0.0027388557815857,0.1149804319223551,0.0,0.1149804319223551,0.0122869184594392,0.0,0.140625,0.7269725040532649,0.129654737887904,0.5808711971152769,0.5836100506883212,0.0027388535730442642,0.11498043192235513,0.0,0.11498043192235513
tabicl_v2_default,classification,0.25,113002,linear,identity,False,0.6847166937952855,0.7354167819627533,0.0507000881674677,0.0571150633357539,0.0,0.0571150633357539,0.0035376901768834,0.0,0.09375,0.7963161838706583,0.1263632648624479,0.6847167039938146,0.7354167874051691,0.05070008341135457,0.05711506333575392,0.0,0.05711506333575392
tabicl_v2_default,classification,0.25,113003,periodic,sinh,False,0.5826510836751941,0.6531378631950937,0.0704867795198995,0.0824485206654895,0.0,0.0824485206654895,0.0070323416150586,0.0,0.125,0.7381909748073667,0.1265095039270818,0.5826510914168124,0.6531378701800127,0.07048677876320031,0.08244852066548959,0.0,0.08244852066548959
tabicl_v2_default,classification,0.25,113004,interaction,asinh,False,0.8129432083673928,0.7965590340676931,-0.0163841742996996,0.0654845756626459,0.0,0.0654845756626459,0.0045737144614609,0.0,0.109375,0.7254187986254692,0.1244658895302563,0.8129432112777755,0.7965590440359195,-0.016384167241855985,0.06548457566264594,0.0,0.06548457566264594
tabicl_v2_default,classification,0.25,113005,partition,pwl,False,0.706189125377594,0.6711110570672596,-0.0350780683103344,0.0938345896438864,0.0,0.0938345896438864,0.0090591708250985,0.0,0.140625,0.7255490373354405,0.1246872530318796,0.7061891327117589,0.6711110643432168,-0.035078068368542104,0.09383458964388645,0.0,0.09383458964388645
tabicl_v2_default,classification,0.25,113006,threshold,signed_power,False,0.7279456791504176,0.7551219442861321,0.0271762651357144,0.0751853873918164,0.0,0.0751853873918164,0.007139417595485,0.0,0.078125,0.6967139490880072,0.124281923752278,0.7279456836938865,0.7551219546279577,0.027176270934071267,0.07518538739181649,0.0,0.07518538739181649
tabicl_v2_default,classification,0.25,113007,additive,affine,False,0.7077080592073939,0.7574479956752971,0.0497399364679032,0.0570185321943135,0.0,0.0570185321943135,0.0050754094335635,0.0,0.0625,0.6710822421591729,0.1241643470712006,0.7077080698972839,0.7574480060911464,0.04973993619386252,0.057018532194313534,0.0,0.057018532194313534
tabicl_v2_default,classification,0.5,123002,interaction,asinh,False,0.6622137670700583,0.6472595694845567,-0.0149541975855016,0.0423800367821349,0.0,0.0423800367821349,0.0013616342328119,0.0,0.125,0.7145830080844462,0.1314230891875922,0.662213770329687,0.6472595755381529,-0.014954194791534037,0.042380036782134936,0.0,0.042380036782134936
tabicl_v2_default,classification,0.5,123003,additive,affine,False,0.5137758045194163,0.5234512619006153,0.009675457381199,0.0428646260960491,0.0,0.0428646260960491,0.0018550063118976,0.0,0.078125,0.7280772340018302,0.1245120211970061,0.5137758111550892,0.5234512667900585,0.009675455634969299,0.04286462609604917,0.0,0.04286462609604917
tabicl_v2_default,classification,0.5,123004,linear,identity,False,0.7433703614135186,0.839424891855912,0.0960545304423933,0.0975069258105763,0.0,0.0975069258105763,0.00929666950678,0.0,0.09375,0.7573622788768262,0.125420446973294,0.7433703714108473,0.8394249036720668,0.09605453226121952,0.09750692581057635,0.0,0.09750692581057635
tabicl_v2_default,classification,0.5,123005,periodic,sinh,False,0.8057030911712548,0.7780097492375211,-0.0276933419337337,0.0666105391303125,0.0,0.0666105391303125,0.004312599180029,0.0,0.125,0.6924935418646783,0.1244940259493887,0.8057030968617166,0.7780097574448008,-0.027693339416915763,0.06661053913031255,0.0,0.06661053913031255
tabicl_v2_default,classification,0.5,123006,partition,pwl,False,0.7269117000950407,0.7180378099688458,-0.0088738901261948,0.0399260283751278,0.0,0.0399260283751278,0.0015038774629007,0.0,0.140625,0.7132403710857034,0.1281326997559517,0.7269117124350643,0.7180378176522566,-0.008873894782807645,0.039926028375127834,0.0,0.039926028375127834
tabicl_v2_default,classification,0.5,123007,threshold,signed_power,False,0.58461733151003,0.6266540686719002,0.0420367371618701,0.0825813361172723,0.0,0.0825813361172723,0.0062954696475535,0.0,0.1875,0.7608410459943116,0.1252588850911706,0.5846173397173098,0.6266540779269179,0.04203673820960807,0.08258133611727232,0.0,0.08258133611727232
tabicl_v2_default,classification,0.75,133002,partition,pwl,True,0.6277334371428507,0.6552786818748488,0.0275452447319981,0.0943545295342414,0.0,0.0943545295342414,0.0093590737497523,0.0,0.109375,0.7336488112341613,0.1247571904677897,0.627733449715705,0.6552786819912637,0.027545232275558718,0.09435452953424144,0.0,0.09435452953424144
tabicl_v2_default,classification,0.75,133003,threshold,signed_power,True,0.6327985854749705,0.6440811036880977,0.0112825182131272,0.0829902318163697,0.0,0.0829902318163697,0.0092783126182936,0.0,0.109375,0.7183144318405539,0.124305090168491,0.6327985984407265,0.6440811102475759,0.01128251180684936,0.08299023181636977,0.0,0.08299023181636977
tabicl_v2_default,classification,0.75,133004,additive,affine,True,0.5436815035944322,0.6190210391454833,0.0753395355510511,0.083587518446522,0.0,0.083587518446522,0.0074986846147877,0.0,0.09375,0.7190794011112303,0.1334331161342561,0.5436815090659519,0.6190210446752107,0.07533953560925877,0.08358751844652201,0.0,0.08358751844652201
tabicl_v2_default,classification,0.75,133005,interaction,asinh,True,0.7960249249972855,0.7834581601733599,-0.0125667648239256,0.0917410760033429,0.0,0.0917410760033429,0.0069763601961647,0.0,0.125,0.7431025097612292,0.1329012673813849,0.7960249355910793,0.7834581699522464,-0.012566765638832966,0.0917410760033429,0.0,0.0917410760033429
tabicl_v2_default,classification,0.75,133006,linear,identity,True,0.5647663292110071,0.5367729719184503,-0.0279933572925568,0.1035742035931879,0.0,0.1035742035931879,0.0132408854698624,0.0,0.203125,0.7067869671154767,0.1325396110769361,0.5647663374764946,0.5367729827800259,-0.027993354696468686,0.10357420359318797,0.0,0.10357420359318797
tabicl_v2_default,classification,0.75,133007,periodic,sinh,True,0.6809005193131339,0.7084684314748639,0.02756791216173,0.0707750442356007,0.0,0.0707750442356007,0.0058993332212367,0.0,0.0625,0.7142255508806556,0.1308396838139742,0.6809005267637142,0.7084684420811282,0.027567915317414093,0.07077504423560078,0.0,0.07077504423560078
tabicl_v2_default,classification,0.9,143002,additive,affine,True,0.5124583606001087,0.5109850274054483,-0.0014733331946604,0.0741671662682911,0.0,0.0741671662682911,0.0058589750415477,0.0,0.171875,0.7372486935928464,0.1245695711113512,0.5124583565255723,0.5109850347382284,-0.0014733217873438287,0.07416716626829113,0.0,0.07416716626829113
tabicl_v2_default,classification,0.9,143003,periodic,sinh,True,0.7269748790211398,0.7130274649421456,-0.0139474140789941,0.0619361731471048,0.0,0.0619361731471048,0.0032068077466555,0.0,0.234375,0.6759967298712581,0.124675378203392,0.7269748834449216,0.7130274730912177,-0.013947410353703837,0.061936173147104825,0.0,0.061936173147104825
tabicl_v2_default,classification,0.9,143004,interaction,asinh,True,0.6406617077209444,0.6420417685944417,0.0013800608734972,0.0660143626655445,0.0,0.0660143626655445,0.0041964132806293,0.0,0.15625,0.6782873682677746,0.124782389961183,0.6406617199965701,0.6420417734838848,0.0013800534873147363,0.06601436266554457,0.0,0.06601436266554457
tabicl_v2_default,classification,0.9,143005,partition,pwl,True,0.554246299522827,0.5631746020294435,0.0089283025066164,0.0623737001476585,0.0,0.0623737001476585,0.0046089117228637,0.0,0.109375,0.6799089682754129,0.1248184540309012,0.5542463079564394,0.5631746144820367,0.008928306525597285,0.062373700147658556,0.0,0.062373700147658556
tabicl_v2_default,classification,0.9,143006,linear,identity,True,0.6656060193783184,0.7336413336586329,0.0680353142803145,0.0959724610817811,0.0,0.0959724610817811,0.0118113062376313,0.0,0.140625,0.6777724148705602,0.124902952928096,0.6656060332494185,0.7336413426200297,0.0680353093706112,0.09597246108178117,0.0,0.09597246108178117
tabicl_v2_default,classification,0.9,143007,threshold,signed_power,True,0.6083503406153759,0.6000736749894431,-0.0082766656259327,0.1005547066266586,0.0,0.1005547066266586,0.0091105710211713,0.0,0.1875,0.7275298547465354,0.1244330648332834,0.6083503476229589,0.6000736797626246,-0.008276667860334319,0.10055470662665869,0.0,0.10055470662665869
tabicl_v2_default,classification,1.0,153002,interaction,asinh,True,0.7065708786290442,0.7093833107479703,0.0028124321189261,0.0376405414454857,0.0,0.0376405414454857,0.0011837332272547,0.0,0.125,0.6797030710149556,0.1249278399627655,0.7065708898049147,0.709383316568736,0.0028124267638213185,0.0376405414454857,0.0,0.0376405414454857
tabicl_v2_default,classification,1.0,153003,periodic,sinh,True,0.6489974477348405,0.6458359810834587,-0.0031614666513817,0.0836831452974903,0.0,0.0836831452974903,0.0055590854442872,0.0,0.1875,0.684531998122111,0.1247917742002755,0.6489974516929611,0.6458359884176236,-0.003161463275337506,0.08368314529749038,0.0,0.08368314529749038
tabicl_v2_default,classification,1.0,153004,additive,affine,True,0.592681762664549,0.560505089662322,-0.0321766730022269,0.0652224943447871,0.0,0.0652224943447871,0.0041090605181968,0.0,0.078125,0.675088498974219,0.1247517149895429,0.5926817740254586,0.5605050949069372,-0.0321766791185214,0.06522249434478716,0.0,0.06522249434478716
tabicl_v2_default,classification,1.0,153005,partition,pwl,True,0.734868816867661,0.773579387105736,0.038710570238075,0.0544096237489271,0.0,0.0544096237489271,0.0038013259664302,0.0,0.078125,0.700243481202051,0.127014399273321,0.7348688239344828,0.7735793935620381,0.03871056962755526,0.0544096237489271,0.0,0.0544096237489271
tabicl_v2_default,classification,1.0,153006,threshold,signed_power,True,0.5762070909930618,0.6189136061231189,0.042706515130057,0.0693258571404148,0.0,0.0693258571404148,0.0044897856787567,0.0,0.140625,0.6755631461273879,0.1246808778960257,0.5762070950902618,0.618913617881066,0.042706522790804224,0.06932585714041486,0.0,0.06932585714041486
tabicl_v2_default,classification,1.0,153007,linear,identity,True,0.4515476696558722,0.4129644861519044,-0.0385831835039678,0.1102615189016612,0.0,0.1102615189016612,0.011000171764243,0.0,0.234375,0.675682585220784,0.1246749388519674,0.45154767774673665,0.41296448444405026,-0.03858319330268639,0.11026151890166128,0.0,0.11026151890166128
tabicl_v2_default,regression,0.0,1093002,periodic,sinh,False,0.3200681505267453,0.338580270741703,0.0185121202149576,0.1621664042827243,0.0,0.1621664042827243,,,,2.375344673870132,0.4421421878505498,0.3200681505267453,0.338580270741703,0.018512120214957684,0.1621664042827243,0.0,0.1621664042827243
tabicl_v2_default,regression,0.0,1093003,interaction,asinh,False,0.6648585327083736,0.7007895157317423,0.0359309830233687,0.1464336866938928,0.0,0.1464336866938928,,,,1.1306602638214829,0.1273918221704661,0.6648585327083736,0.7007895157317423,0.03593098302336872,0.1464336866938928,0.0,0.1464336866938928
tabicl_v2_default,regression,0.0,1093004,linear,identity,False,0.0034837321090669,0.0163392774546744,0.0128555453456075,0.0828316347673514,0.0,0.0828316347673514,,,,0.9643824580125512,0.1271366772707551,0.0034837321090669233,0.016339277454674467,0.012855545345607544,0.0828316347673514,0.0,0.0828316347673514
tabicl_v2_default,regression,0.0,1093005,partition,pwl,False,0.065778648090645,0.0681720271133533,0.0023933790227083,0.0686660733450727,0.0,0.0686660733450727,,,,0.909264963120222,0.13185890391469,0.06577864809064501,0.06817202711335334,0.0023933790227083224,0.0686660733450727,0.0,0.0686660733450727
tabicl_v2_default,regression,0.0,1093006,threshold,signed_power,False,0.3712778990644125,0.3251368241257687,-0.0461410749386438,0.1669838291483581,0.0,0.1669838291483581,,,,1.0839729239232838,0.1323536180425435,0.37127789906441255,0.3251368241257687,-0.046141074938643833,0.1669838291483581,0.0,0.1669838291483581
tabicl_v2_default,regression,0.0,1093007,additive,affine,False,0.0296821762508592,0.0196035346150498,-0.0100786416358094,0.0905635726773253,0.0,0.0905635726773253,,,,0.9219708142336458,0.1271563479676842,0.029682176250859282,0.019603534615049805,-0.010078641635809477,0.0905635726773253,0.0,0.0905635726773253
tabicl_v2_default,regression,0.1,1103002,interaction,asinh,False,0.2762461431387215,0.3216287527015245,0.0453826095628029,0.1562200108749802,0.0,0.1562200108749802,,,,0.9512312847655268,0.1313189610373228,0.27624614313872153,0.3216287527015245,0.04538260956280299,0.1562200108749802,0.0,0.1562200108749802
tabicl_v2_default,regression,0.1,1103003,linear,identity,False,0.0035369083454108,0.0099381160863004,0.0064012077408895,0.0678586211964944,0.0,0.0678586211964944,,,,0.9230957897379994,0.1365141200367361,0.00353690834541085,0.009938116086300425,0.006401207740889575,0.0678586211964944,0.0,0.0678586211964944
tabicl_v2_default,regression,0.1,1103004,partition,pwl,False,0.0073541023939239,0.0093197784419867,0.0019656760480628,0.0122118038442956,0.0,0.0122118038442956,,,,1.241159899160266,0.1489011098165065,0.00735410239392392,0.009319778441986733,0.001965676048062813,0.0122118038442956,0.0,0.0122118038442956
tabicl_v2_default,regression,0.1,1103005,periodic,sinh,False,0.3115864611691653,0.3017313231522476,-0.0098551380169176,0.2026309002756363,0.0,0.2026309002756363,,,,1.3031087981071323,0.1463112826459109,0.31158646116916533,0.30173132315224765,-0.009855138016917675,0.2026309002756363,0.0,0.2026309002756363
tabicl_v2_default,regression,0.1,1103006,threshold,signed_power,False,0.2402960154358527,0.2059395469777484,-0.0343564684581043,0.1749644621584405,0.0,0.1749644621584405,,,,1.0690908718388528,0.1376335751265287,0.24029601543585277,0.2059395469777484,-0.03435646845810436,0.1749644621584405,0.0,0.1749644621584405
tabicl_v2_default,regression,0.1,1103007,additive,affine,False,0.0627825205690994,0.0399543172605612,-0.0228282033085382,0.0922884117939569,0.0,0.0922884117939569,,,,0.9983257886487992,0.1314191338606178,0.06278252056909944,0.03995431726056124,-0.0228282033085382,0.0922884117939569,0.0,0.0922884117939569
tabicl_v2_default,regression,0.25,1113002,additive,affine,False,0.0900042807954732,0.06677903094464,-0.0232252498508332,0.1910784897484876,0.0,0.1910784897484876,,,,0.9547632879111916,0.1346588488668203,0.09000428079547326,0.06677903094464006,-0.0232252498508332,0.1910784897484876,0.0,0.1910784897484876
tabicl_v2_default,regression,0.25,1113003,interaction,asinh,False,0.1792975741307332,0.2366944941566441,0.0573969200259109,0.138899901403644,0.0,0.138899901403644,,,,1.429480263730511,0.1328028757125139,0.17929757413073322,0.23669449415664418,0.05739692002591096,0.138899901403644,0.0,0.138899901403644
tabicl_v2_default,regression,0.25,1113004,linear,identity,False,0.0043128293979367,0.0122330613867384,0.0079202319888017,0.073656396509289,0.0,0.073656396509289,,,,1.124835510039702,0.127742551965639,0.004312829397936718,0.012233061386738495,0.007920231988801776,0.073656396509289,0.0,0.073656396509289
tabicl_v2_default,regression,0.25,1113005,partition,pwl,False,0.3120948810012567,0.3658280750304739,0.0537331940292171,0.0975688798164753,0.0,0.0975688798164753,,,,1.0127870140131563,0.1295646550133824,0.3120948810012567,0.3658280750304739,0.05373319402921717,0.0975688798164753,0.0,0.0975688798164753
tabicl_v2_default,regression,0.25,1113006,periodic,sinh,False,0.6145641571817325,0.4110901757906171,-0.2034739813911154,0.241666018963763,0.0,0.241666018963763,,,,1.1210339951794597,0.1420728859957307,0.6145641571817325,0.41109017579061713,-0.2034739813911154,0.241666018963763,0.0,0.241666018963763
tabicl_v2_default,regression,0.25,1113007,threshold,signed_power,False,0.2818541078907127,0.2709013153713373,-0.0109527925193754,0.1459996982998046,0.0,0.1459996982998046,,,,1.176880921702832,0.1267201530281454,0.28185410789071275,0.2709013153713373,-0.01095279251937542,0.1459996982998046,0.0,0.1459996982998046
tabicl_v2_default,regression,0.5,1123002,threshold,signed_power,False,0.395558590313512,0.4152120178850775,0.0196534275715655,0.1890053464647969,0.0,0.1890053464647969,,,,0.9815006332937628,0.1319137581158429,0.395558590313512,0.4152120178850775,0.019653427571565518,0.1890053464647969,0.0,0.1890053464647969
tabicl_v2_default,regression,0.5,1123003,linear,identity,False,0.0084427777933561,0.0329268204376594,0.0244840426443033,0.1526714368113069,0.0,0.1526714368113069,,,,1.1044886028394103,0.1477113810833543,0.008442777793356109,0.03292682043765941,0.024484042644303303,0.1526714368113069,0.0,0.1526714368113069
tabicl_v2_default,regression,0.5,1123004,interaction,asinh,False,0.3249002425327089,0.4405664905207089,0.115666247988,0.1903461955910133,0.0,0.1903461955910133,,,,0.9330749749206008,0.1293134570587426,0.3249002425327089,0.4405664905207089,0.11566624798800001,0.1903461955910133,0.0,0.1903461955910133
tabicl_v2_default,regression,0.5,1123005,additive,affine,False,0.0423828993375331,0.0638944286473968,0.0215115293098636,0.1319231380256272,0.0,0.1319231380256272,,,,0.9984450433403254,0.141184960026294,0.04238289933753317,0.06389442864739685,0.021511529309863678,0.1319231380256272,0.0,0.1319231380256272
tabicl_v2_default,regression,0.5,1123006,partition,pwl,False,0.4508610035035805,0.4526119197212395,0.0017509162176589,0.1601566783972584,0.0,0.1601566783972584,,,,1.070666041225195,0.138014641823247,0.4508610035035805,0.4526119197212395,0.0017509162176589932,0.1601566783972584,0.0,0.1601566783972584
tabicl_v2_default,regression,0.5,1123007,periodic,sinh,False,0.6109738581959006,0.4747335768824606,-0.1362402813134399,0.2092366695800399,0.0,0.2092366695800399,,,,0.9762241188436748,0.1321111270226538,0.6109738581959006,0.4747335768824606,-0.13624028131343996,0.2092366695800399,0.0,0.2092366695800399
tabicl_v2_default,regression,0.75,1133002,linear,identity,True,0.0068496293066981,0.0256831425760421,0.018833513269344,0.0898017056580211,0.0,0.0898017056580211,,,,1.0833107107318938,0.1396735180169344,0.006849629306698165,0.025683142576042185,0.018833513269344022,0.0898017056580211,0.0,0.0898017056580211
tabicl_v2_default,regression,0.75,1133003,periodic,sinh,True,0.6830475888406817,0.7111138360916959,0.0280662472510141,0.1519402576604116,0.0,0.1519402576604116,,,,1.062463462352753,0.1310629008803516,0.6830475888406817,0.7111138360916959,0.028066247251014143,0.1519402576604116,0.0,0.1519402576604116
tabicl_v2_default,regression,0.75,1133004,threshold,signed_power,True,0.2596581335877801,0.2567380434815152,-0.0029200901062649,0.1416276100593784,0.0,0.1416276100593784,,,,1.1742893669288603,0.1394337469246238,0.2596581335877801,0.2567380434815152,-0.0029200901062649276,0.1416276100593784,0.0,0.1416276100593784
tabicl_v2_default,regression,0.75,1133005,additive,affine,True,0.0661458970629581,0.068992104383935,0.0028462073209769,0.0920680148405369,0.0,0.0920680148405369,,,,0.9204683229327202,0.1348782340064644,0.06614589706295818,0.06899210438393508,0.002846207320976901,0.0920680148405369,0.0,0.0920680148405369
tabicl_v2_default,regression,0.75,1133006,partition,pwl,True,0.0447248465584055,0.0309328380858339,-0.0137920084725716,0.0457855562887068,0.0,0.0457855562887068,,,,0.9451886438764632,0.135658647865057,0.04472484655840555,0.0309328380858339,-0.01379200847257165,0.0457855562887068,0.0,0.0457855562887068
tabicl_v2_default,regression,0.75,1133007,interaction,asinh,True,0.576186148265682,0.6487557358423812,0.0725695875766991,0.1200302013511114,0.0,0.1200302013511114,,,,1.146928780945018,0.1295052049681544,0.576186148265682,0.6487557358423812,0.07256958757669918,0.1200302013511114,0.0,0.1200302013511114
tabicl_v2_default,regression,0.9,1143002,interaction,asinh,True,0.3222051149965971,0.3254211425586243,0.0032160275620272,0.0849286700818605,0.0,0.0849286700818605,,,,0.9729964521247894,0.1306634307838976,0.32220511499659715,0.32542114255862437,0.0032160275620272127,0.0849286700818605,0.0,0.0849286700818605
tabicl_v2_default,regression,0.9,1143003,additive,affine,True,0.0217408667041231,0.0278213598922654,0.0060804931881423,0.0930120790967667,0.0,0.0930120790967667,,,,0.9729799560736864,0.1441092831082642,0.021740866704123105,0.027821359892265467,0.006080493188142362,0.0930120790967667,0.0,0.0930120790967667
tabicl_v2_default,regression,0.9,1143004,partition,pwl,True,0.3836787913199392,0.4512984498314727,0.0676196585115335,0.0972355308923559,0.0,0.0972355308923559,,,,1.0505869812332094,0.1304857032373547,0.38367879131993926,0.45129844983147277,0.06761965851153351,0.0972355308923559,0.0,0.0972355308923559
tabicl_v2_default,regression,0.9,1143005,linear,identity,True,0.0056270253849227,0.0069031487626219,0.0012761233776991,0.047863375973916,0.0,0.047863375973916,,,,0.8710693458560854,0.1298693753778934,0.005627025384922724,0.006903148762621916,0.001276123377699192,0.047863375973916,0.0,0.047863375973916
tabicl_v2_default,regression,0.9,1143006,threshold,signed_power,True,0.3205882559786788,0.3399647974408945,0.0193765414622157,0.1869934971098437,0.0,0.1869934971098437,,,,0.9952743309549988,0.1522468698676675,0.3205882559786788,0.33996479744089453,0.019376541462215735,0.1869934971098437,0.0,0.1869934971098437
tabicl_v2_default,regression,0.9,1143007,periodic,sinh,True,0.7222584038047584,0.6959896581618678,-0.0262687456428906,0.1433823379825236,0.0,0.1433823379825236,,,,0.9978778390213848,0.1283445707522332,0.7222584038047584,0.6959896581618678,-0.026268745642890612,0.1433823379825236,0.0,0.1433823379825236
tabicl_v2_default,regression,1.0,1153002,additive,affine,True,0.0192977129403238,0.0159123452413174,-0.0033853676990064,0.094495413362994,0.0,0.094495413362994,,,,0.936340639134869,0.1307705522049218,0.019297712940323883,0.015912345241317426,-0.003385367699006457,0.094495413362994,0.0,0.094495413362994
tabicl_v2_default,regression,1.0,1153003,partition,pwl,True,0.3660465443804188,0.3050130085071394,-0.0610335358732794,0.0968405956591756,0.0,0.0968405956591756,,,,1.0431064490694553,0.1410418890882283,0.36604654438041884,0.3050130085071394,-0.06103353587327942,0.0968405956591756,0.0,0.0968405956591756
tabicl_v2_default,regression,1.0,1153004,linear,identity,True,0.0083483900979675,0.0210050114650916,0.0126566213671241,0.1329798386087498,0.0,0.1329798386087498,,,,0.7813743790611625,0.1537061661947518,0.008348390097967558,0.021005011465091677,0.01265662136712412,0.1329798386087498,0.0,0.1329798386087498
tabicl_v2_default,regression,1.0,1153005,periodic,sinh,True,0.4507389769396057,0.4972086754206681,0.0464696984810624,0.330408997267081,0.0,0.330408997267081,,,,0.7278492250479758,0.1275781402364373,0.45073897693960574,0.49720867542066816,0.046469698481062416,0.330408997267081,0.0,0.330408997267081
tabicl_v2_default,regression,1.0,1153006,interaction,asinh,True,0.4472990274576448,0.5854999630957001,0.1382009356380552,0.2099496243467023,0.0,0.2099496243467023,,,,0.7214972970541567,0.1267234140541404,0.4472990274576448,0.5854999630957001,0.13820093563805524,0.2099496243467023,0.0,0.2099496243467023
tabicl_v2_default,regression,1.0,1153007,threshold,signed_power,True,0.4201308820937038,0.4025443903397867,-0.0175864917539171,0.1895265089866572,0.0,0.1895265089866572,,,,0.7201277480926365,0.1273343339562416,0.42013088209370386,0.40254439033978673,-0.017586491753917133,0.1895265089866572,0.0,0.1895265089866572
tabicl_v2_single,classification,0.0,93002,linear,identity,False,0.6657691027032884,0.751630649603766,0.0858615469004776,0.0769861776818476,0.0,0.0769861776818476,0.0070466715905796,0.0,0.09375,2.319599733222276,0.3548745939042419,0.6657691105509255,0.7516306566464404,0.08586154609551488,0.07698617768184768,0.0,0.07698617768184768
tabicl_v2_single,classification,0.0,93003,interaction,asinh,False,0.6048882881583595,0.5802310981149857,-0.0246571900433737,0.086490072431361,0.0,0.086490072431361,0.005932805514046,0.0,0.171875,1.1640669798944143,0.0733320158906281,0.6048883009640444,0.5802311119002566,-0.024657189063787888,0.08649007243136109,0.0,0.08649007243136109
tabicl_v2_single,classification,0.0,93004,partition,pwl,False,0.6935789694782506,0.6952571523693789,0.0016781828911283,0.0578937003805559,0.0,0.0578937003805559,0.0029564296480745,0.0,0.1875,0.9461416096892208,0.0720837283879518,0.6935789876390402,0.6952571590050519,0.0016781713660116715,0.057893700380555926,0.0,0.057893700380555926
tabicl_v2_single,classification,0.0,93005,threshold,signed_power,False,0.5533954029367145,0.6211655786415027,0.0677701757047881,0.078089006080149,0.0,0.078089006080149,0.0066660183322948,0.0,0.140625,0.8597850066144019,0.0694530387409031,0.5533954150383329,0.6211655902248269,0.06777017518649397,0.07808900608014901,0.0,0.07808900608014901
tabicl_v2_single,classification,0.0,93006,additive,affine,False,0.5880801372455217,0.6668444694151162,0.0787643321695945,0.0836332795033529,0.0,0.0836332795033529,0.0066801958033671,0.0,0.125,1.17100748908706,0.0855299616232514,0.5880801407280365,0.6668444822503921,0.07876434152235556,0.08363327950335292,0.0,0.08363327950335292
tabicl_v2_single,classification,0.0,93007,periodic,sinh,False,0.583094877503455,0.6656685937600595,0.0825737162566044,0.0962616614215571,0.0,0.0962616614215571,0.010907191149165,0.0,0.125,0.9012657378334552,0.0689469082280993,0.5830948876057853,0.6656686056344219,0.08257371802863656,0.09626166142155712,0.0,0.09626166142155712
tabicl_v2_single,classification,0.1,103002,partition,pwl,False,0.7246581426819905,0.8428119793618227,0.1181538366798322,0.0886744225714641,0.0,0.0886744225714641,0.0074389396037303,0.0,0.21875,0.993695321958512,0.067162622930482,0.7246581533921996,0.8428119895237558,0.11815383613155617,0.08867442257146417,0.0,0.08867442257146417
tabicl_v2_single,classification,0.1,103003,additive,affine,False,0.5778743985601178,0.5870223838251278,0.00914798526501,0.0770037518293566,0.0,0.0770037518293566,0.0074838795313313,0.0,0.09375,0.9133438947610556,0.0687105329707264,0.5778744091553188,0.5870223933869867,0.00914798423166785,0.07700375182935662,0.0,0.07700375182935662
