episode_index,split,task_type,context_size,feature_count,rho,mechanism,method,loss,competence_argmin,query_best_expert
2284,development,classification,96,12,1.0,additive,matched_family,0.5471582073880734,linear,threshold
2284,development,classification,96,12,1.0,additive,best_individual_oracle,0.5166411352794876,linear,threshold
2285,development,classification,96,12,1.0,interaction,uniform,0.6267727584666046,threshold,interaction
2285,development,classification,96,12,1.0,interaction,fixed,0.6403885828124397,threshold,interaction
2285,development,classification,96,12,1.0,interaction,competence,0.6027695215296174,threshold,interaction
2285,development,classification,96,12,1.0,interaction,matched_family,0.5486091049985091,threshold,interaction
2285,development,classification,96,12,1.0,interaction,best_individual_oracle,0.5486091084791239,threshold,interaction
2286,development,classification,96,12,1.0,partition,uniform,0.6280257349007603,threshold,threshold
2286,development,classification,96,12,1.0,partition,fixed,0.6305553660056569,threshold,threshold
2286,development,classification,96,12,1.0,partition,competence,0.6236454651103922,threshold,threshold
2286,development,classification,96,12,1.0,partition,matched_family,0.6824090104519784,threshold,threshold
2286,development,classification,96,12,1.0,partition,best_individual_oracle,0.6314265816469626,threshold,threshold
2287,development,classification,96,12,1.0,threshold,uniform,0.5985724441345646,interaction,threshold
2287,development,classification,96,12,1.0,threshold,fixed,0.5909002781075363,interaction,threshold
2287,development,classification,96,12,1.0,threshold,competence,0.6379102097433462,interaction,threshold
2287,development,classification,96,12,1.0,threshold,matched_family,0.588073825538256,interaction,threshold
2287,development,classification,96,12,1.0,threshold,best_individual_oracle,0.5880738262422152,interaction,threshold
2288,development,classification,96,12,1.0,threshold,uniform,0.5265867153068149,threshold,linear
2288,development,classification,96,12,1.0,threshold,fixed,0.5213056948893984,threshold,linear
2288,development,classification,96,12,1.0,threshold,competence,0.525106743161826,threshold,linear
2288,development,classification,96,12,1.0,threshold,matched_family,0.5684545646397883,threshold,linear
2288,development,classification,96,12,1.0,threshold,best_individual_oracle,0.5203440515277441,threshold,linear
2289,development,classification,96,12,1.0,threshold,uniform,0.5399136261800257,linear,additive
2289,development,classification,96,12,1.0,threshold,fixed,0.5481023017998254,linear,additive
2289,development,classification,96,12,1.0,threshold,competence,0.5397733323505574,linear,additive
2289,development,classification,96,12,1.0,threshold,matched_family,0.5775826605545124,linear,additive
2289,development,classification,96,12,1.0,threshold,best_individual_oracle,0.5708106189184619,linear,additive
2290,development,classification,96,12,1.0,periodic,uniform,0.6654546965870143,periodic,threshold
2290,development,classification,96,12,1.0,periodic,fixed,0.6702151370997035,periodic,threshold
2290,development,classification,96,12,1.0,periodic,competence,0.6586302248811802,periodic,threshold
2290,development,classification,96,12,1.0,periodic,matched_family,0.7447282686751548,periodic,threshold
2290,development,classification,96,12,1.0,periodic,best_individual_oracle,0.6784825060680724,periodic,threshold
2291,development,classification,96,12,1.0,partition,uniform,0.6219804525141925,periodic,threshold
2291,development,classification,96,12,1.0,partition,fixed,0.6269501006649026,periodic,threshold
2291,development,classification,96,12,1.0,partition,competence,0.6645644545124361,periodic,threshold
2291,development,classification,96,12,1.0,partition,matched_family,0.6571734343972844,periodic,threshold
2291,development,classification,96,12,1.0,partition,best_individual_oracle,0.632459251659474,periodic,threshold
2292,development,classification,96,12,1.0,partition,uniform,0.6402190222885158,threshold,threshold
2292,development,classification,96,12,1.0,partition,fixed,0.6359810438635105,threshold,threshold
2292,development,classification,96,12,1.0,partition,competence,0.6202389540977773,threshold,threshold
2292,development,classification,96,12,1.0,partition,matched_family,0.6794820745499832,threshold,threshold
2292,development,classification,96,12,1.0,partition,best_individual_oracle,0.6286697017883937,threshold,threshold
2293,development,classification,96,12,1.0,threshold,uniform,0.5641164335419324,linear,linear
2293,development,classification,96,12,1.0,threshold,fixed,0.5578406231099244,linear,linear
2293,development,classification,96,12,1.0,threshold,competence,0.5488118696601318,linear,linear
2293,development,classification,96,12,1.0,threshold,matched_family,0.5845971867539375,linear,linear
2293,development,classification,96,12,1.0,threshold,best_individual_oracle,0.5507907071692631,linear,linear
2294,development,classification,96,12,1.0,threshold,uniform,0.6165356342781954,threshold,threshold
2294,development,classification,96,12,1.0,threshold,fixed,0.6050848661034943,threshold,threshold
2294,development,classification,96,12,1.0,threshold,competence,0.6106019309312376,threshold,threshold
2294,development,classification,96,12,1.0,threshold,matched_family,0.6099176157615076,threshold,threshold
2294,development,classification,96,12,1.0,threshold,best_individual_oracle,0.6099176189986704,threshold,threshold
2295,development,classification,96,12,1.0,additive,uniform,0.603812074400198,additive,threshold
2295,development,classification,96,12,1.0,additive,fixed,0.5973743370979735,additive,threshold
2295,development,classification,96,12,1.0,additive,competence,0.6349898727592626,additive,threshold
2295,development,classification,96,12,1.0,additive,matched_family,0.7469908727548746,additive,threshold
2295,development,classification,96,12,1.0,additive,best_individual_oracle,0.5869875998037459,additive,threshold
2296,development,classification,96,12,1.0,additive,uniform,0.5495215907778578,threshold,linear
2296,development,classification,96,12,1.0,additive,fixed,0.5428623379557576,threshold,linear
2296,development,classification,96,12,1.0,additive,competence,0.5419754143731916,threshold,linear
2296,development,classification,96,12,1.0,additive,matched_family,0.5417396279074853,threshold,linear
2296,development,classification,96,12,1.0,additive,best_individual_oracle,0.5237020993393058,threshold,linear
2297,development,classification,96,12,1.0,interaction,uniform,0.7055083542418475,threshold,threshold
2297,development,classification,96,12,1.0,interaction,fixed,0.7104189018060643,threshold,threshold
2297,development,classification,96,12,1.0,interaction,competence,0.7135720406057703,threshold,threshold
2297,development,classification,96,12,1.0,interaction,matched_family,0.8187203388149755,threshold,threshold
2297,development,classification,96,12,1.0,interaction,best_individual_oracle,0.7051215836170304,threshold,threshold
2298,development,classification,96,12,1.0,interaction,uniform,0.7396559805989087,interaction,threshold
2298,development,classification,96,12,1.0,interaction,fixed,0.7312112697332689,interaction,threshold
2298,development,classification,96,12,1.0,interaction,competence,0.7337358528628666,interaction,threshold
2298,development,classification,96,12,1.0,interaction,matched_family,0.8223059560852493,interaction,threshold
2298,development,classification,96,12,1.0,interaction,best_individual_oracle,0.7109355203406525,interaction,threshold
2299,development,classification,96,12,1.0,periodic,uniform,0.5953172543754086,periodic,periodic
2299,development,classification,96,12,1.0,periodic,fixed,0.6168497066215202,periodic,periodic
2299,development,classification,96,12,1.0,periodic,competence,0.5249292753535101,periodic,periodic
2299,development,classification,96,12,1.0,periodic,matched_family,0.5100767168008717,periodic,periodic
2299,development,classification,96,12,1.0,periodic,best_individual_oracle,0.5100767157519521,periodic,periodic
2300,development,classification,96,12,1.0,additive,uniform,0.6151765500354391,linear,linear
2300,development,classification,96,12,1.0,additive,fixed,0.6113677876318155,linear,linear
2300,development,classification,96,12,1.0,additive,competence,0.606654978707482,linear,linear
2300,development,classification,96,12,1.0,additive,matched_family,0.618779965504779,linear,linear
2300,development,classification,96,12,1.0,additive,best_individual_oracle,0.6086763343184678,linear,linear
2301,development,classification,96,12,1.0,partition,uniform,0.6493386926248996,linear,threshold
2301,development,classification,96,12,1.0,partition,fixed,0.6355965454695359,linear,threshold
2301,development,classification,96,12,1.0,partition,competence,0.6400881293526495,linear,threshold
2301,development,classification,96,12,1.0,partition,matched_family,0.737181796068106,linear,threshold
2301,development,classification,96,12,1.0,partition,best_individual_oracle,0.638233824121411,linear,threshold
2302,development,classification,96,12,1.0,interaction,uniform,0.7177708566537236,interaction,interaction
2302,development,classification,96,12,1.0,interaction,fixed,0.7198357659095113,interaction,interaction
2302,development,classification,96,12,1.0,interaction,competence,0.6332593939724319,interaction,interaction
2302,development,classification,96,12,1.0,interaction,matched_family,0.6444076185585452,interaction,interaction
2302,development,classification,96,12,1.0,interaction,best_individual_oracle,0.6444076188435105,interaction,interaction
2303,development,classification,96,12,1.0,interaction,uniform,0.7044803766792607,interaction,threshold
2303,development,classification,96,12,1.0,interaction,fixed,0.6957823714314816,interaction,threshold
2303,development,classification,96,12,1.0,interaction,competence,0.6790025500333183,interaction,threshold
2303,development,classification,96,12,1.0,interaction,matched_family,0.7158939761409029,interaction,threshold
2303,development,classification,96,12,1.0,interaction,best_individual_oracle,0.7038170612015404,interaction,threshold
2304,development,classification,96,12,1.0,periodic,uniform,0.7010840427172238,threshold,threshold
2304,development,classification,96,12,1.0,periodic,fixed,0.6903069179224313,threshold,threshold
2304,development,classification,96,12,1.0,periodic,competence,0.6849107304100929,threshold,threshold
2304,development,classification,96,12,1.0,periodic,matched_family,0.8074250122337293,threshold,threshold
2304,development,classification,96,12,1.0,periodic,best_individual_oracle,0.6633333456352426,threshold,threshold
2305,development,classification,96,12,1.0,interaction,uniform,0.7219249927336234,interaction,threshold
2305,development,classification,96,12,1.0,interaction,fixed,0.7003310575126436,interaction,threshold
2305,development,classification,96,12,1.0,interaction,competence,0.6986519686608204,interaction,threshold
2305,development,classification,96,12,1.0,interaction,matched_family,0.7547802522137573,interaction,threshold
2305,development,classification,96,12,1.0,interaction,best_individual_oracle,0.700151600101087,interaction,threshold
2306,development,classification,96,12,1.0,threshold,uniform,0.5591846145429678,periodic,linear
2306,development,classification,96,12,1.0,threshold,fixed,0.5529065965502082,periodic,linear
2306,development,classification,96,12,1.0,threshold,competence,0.5639424889985782,periodic,linear
2306,development,classification,96,12,1.0,threshold,matched_family,0.5860007590560296,periodic,linear
2306,development,classification,96,12,1.0,threshold,best_individual_oracle,0.5472416546958355,periodic,linear
2307,development,classification,96,12,1.0,linear,uniform,0.5914175803602388,linear,linear
2307,development,classification,96,12,1.0,linear,fixed,0.5825503987598526,linear,linear
2307,development,classification,96,12,1.0,linear,competence,0.5712322095365726,linear,linear
2307,development,classification,96,12,1.0,linear,matched_family,0.5564162342621012,linear,linear
2307,development,classification,96,12,1.0,linear,best_individual_oracle,0.5564162363145255,linear,linear
2308,development,classification,96,12,1.0,threshold,uniform,0.6607288192551259,interaction,threshold
2308,development,classification,96,12,1.0,threshold,fixed,0.6523071211379761,interaction,threshold
2308,development,classification,96,12,1.0,threshold,competence,0.6719032281530404,interaction,threshold
2308,development,classification,96,12,1.0,threshold,matched_family,0.6265914462994271,interaction,threshold
2308,development,classification,96,12,1.0,threshold,best_individual_oracle,0.6265914501810086,interaction,threshold
2309,development,classification,96,12,1.0,periodic,uniform,0.6839331196685212,threshold,threshold
2309,development,classification,96,12,1.0,periodic,fixed,0.6978392463738865,threshold,threshold
2309,development,classification,96,12,1.0,periodic,competence,0.657333951784873,threshold,threshold
2309,development,classification,96,12,1.0,periodic,matched_family,0.6968586619485698,threshold,threshold
2309,development,classification,96,12,1.0,periodic,best_individual_oracle,0.6835718748754804,threshold,threshold
2310,development,classification,96,12,1.0,periodic,uniform,0.679906122421381,periodic,threshold
2310,development,classification,96,12,1.0,periodic,fixed,0.683835605188319,periodic,threshold
2310,development,classification,96,12,1.0,periodic,competence,0.6390706849723812,periodic,threshold
2310,development,classification,96,12,1.0,periodic,matched_family,0.682071539304252,periodic,threshold
2310,development,classification,96,12,1.0,periodic,best_individual_oracle,0.6729730870327587,periodic,threshold
2311,development,classification,96,12,1.0,threshold,uniform,0.6505596633438006,linear,threshold
2311,development,classification,96,12,1.0,threshold,fixed,0.647389214559264,linear,threshold
2311,development,classification,96,12,1.0,threshold,competence,0.6601898601132213,linear,threshold
2311,development,classification,96,12,1.0,threshold,matched_family,0.6656289181184596,linear,threshold
2311,development,classification,96,12,1.0,threshold,best_individual_oracle,0.6656289179424517,linear,threshold
2312,development,classification,96,12,1.0,linear,uniform,0.5233436659969468,linear,linear
2312,development,classification,96,12,1.0,linear,fixed,0.5177907435340657,linear,linear
2312,development,classification,96,12,1.0,linear,competence,0.4950432978028424,linear,linear
2312,development,classification,96,12,1.0,linear,matched_family,0.4947574417831675,linear,linear
2312,development,classification,96,12,1.0,linear,best_individual_oracle,0.4947574401224805,linear,linear
2313,development,classification,96,12,1.0,additive,uniform,0.5801528823405737,linear,linear
2313,development,classification,96,12,1.0,additive,fixed,0.5714971526614785,linear,linear
2313,development,classification,96,12,1.0,additive,competence,0.5750894045846334,linear,linear
2313,development,classification,96,12,1.0,additive,matched_family,0.606292752037662,linear,linear
2313,development,classification,96,12,1.0,additive,best_individual_oracle,0.5840006671174836,linear,linear
2314,development,classification,96,12,1.0,additive,uniform,0.558259721725998,interaction,linear
2314,development,classification,96,12,1.0,additive,fixed,0.5554665223119417,interaction,linear
2314,development,classification,96,12,1.0,additive,competence,0.5478387862494515,interaction,linear
2314,development,classification,96,12,1.0,additive,matched_family,0.5765077453100902,interaction,linear
2314,development,classification,96,12,1.0,additive,best_individual_oracle,0.5520502075662804,interaction,linear
2315,development,classification,96,12,1.0,additive,uniform,0.5656989478180225,additive,linear
2315,development,classification,96,12,1.0,additive,fixed,0.5609594851843529,additive,linear
2315,development,classification,96,12,1.0,additive,competence,0.5813311270144841,additive,linear
2315,development,classification,96,12,1.0,additive,matched_family,0.6179528391659042,additive,linear
2315,development,classification,96,12,1.0,additive,best_individual_oracle,0.5723467944999819,additive,linear
2316,development,classification,96,12,1.0,partition,uniform,0.7314164149323534,threshold,linear
2316,development,classification,96,12,1.0,partition,fixed,0.6983282406999732,threshold,linear
2316,development,classification,96,12,1.0,partition,competence,0.6930082367641659,threshold,linear
2316,development,classification,96,12,1.0,partition,matched_family,0.8933933467429368,threshold,linear
2316,development,classification,96,12,1.0,partition,best_individual_oracle,0.6691106833256059,threshold,linear
2317,development,classification,96,12,1.0,additive,uniform,0.5794212059663466,linear,linear
2317,development,classification,96,12,1.0,additive,fixed,0.5727253511276409,linear,linear
2317,development,classification,96,12,1.0,additive,competence,0.5772717957439191,linear,linear
2317,development,classification,96,12,1.0,additive,matched_family,0.5928679632686422,linear,linear
2317,development,classification,96,12,1.0,additive,best_individual_oracle,0.5563328112389847,linear,linear
2318,development,classification,96,12,1.0,linear,uniform,0.6047164051765153,linear,linear
2318,development,classification,96,12,1.0,linear,fixed,0.5888385070521331,linear,linear
2318,development,classification,96,12,1.0,linear,competence,0.5546497247985072,linear,linear
2318,development,classification,96,12,1.0,linear,matched_family,0.5233802165854119,linear,linear
2318,development,classification,96,12,1.0,linear,best_individual_oracle,0.523380220034699,linear,linear
2319,development,classification,96,12,1.0,periodic,uniform,0.5910847895595391,periodic,periodic
2319,development,classification,96,12,1.0,periodic,fixed,0.6077860268033951,periodic,periodic
2319,development,classification,96,12,1.0,periodic,competence,0.5569403142752068,periodic,periodic
2319,development,classification,96,12,1.0,periodic,matched_family,0.5783796799952803,periodic,periodic
2319,development,classification,96,12,1.0,periodic,best_individual_oracle,0.5783796711496074,periodic,periodic
2320,development,classification,96,12,1.0,periodic,uniform,0.6434821001637426,threshold,threshold
2320,development,classification,96,12,1.0,periodic,fixed,0.6561520611256215,threshold,threshold
2320,development,classification,96,12,1.0,periodic,competence,0.6415541025543239,threshold,threshold
2320,development,classification,96,12,1.0,periodic,matched_family,0.6950433943589508,threshold,threshold
2320,development,classification,96,12,1.0,periodic,best_individual_oracle,0.6526611068687171,threshold,threshold
2321,development,classification,96,12,1.0,partition,uniform,0.6769059609991108,threshold,threshold
2321,development,classification,96,12,1.0,partition,fixed,0.6731867593808556,threshold,threshold
2321,development,classification,96,12,1.0,partition,competence,0.6717381367189095,threshold,threshold
2321,development,classification,96,12,1.0,partition,matched_family,0.686961322512595,threshold,threshold
2321,development,classification,96,12,1.0,partition,best_individual_oracle,0.6630923202819913,threshold,threshold
2322,development,classification,96,12,1.0,additive,uniform,0.5637635483386357,additive,linear
2322,development,classification,96,12,1.0,additive,fixed,0.5610658470555331,additive,linear
2322,development,classification,96,12,1.0,additive,competence,0.5396079167885894,additive,linear
2322,development,classification,96,12,1.0,additive,matched_family,0.5535088109430863,additive,linear
2322,development,classification,96,12,1.0,additive,best_individual_oracle,0.5421488141130795,additive,linear
2323,development,classification,96,12,1.0,periodic,uniform,0.6147727790589982,periodic,threshold
2323,development,classification,96,12,1.0,periodic,fixed,0.6227192942449108,periodic,threshold
2323,development,classification,96,12,1.0,periodic,competence,0.6147100132956103,periodic,threshold
2323,development,classification,96,12,1.0,periodic,matched_family,0.6890178522820165,periodic,threshold
2323,development,classification,96,12,1.0,periodic,best_individual_oracle,0.614434679974527,periodic,threshold
2324,development,classification,96,12,1.0,threshold,uniform,0.6455735746551876,linear,threshold
2324,development,classification,96,12,1.0,threshold,fixed,0.6321668016734345,linear,threshold
2324,development,classification,96,12,1.0,threshold,competence,0.6308635783904506,linear,threshold
2324,development,classification,96,12,1.0,threshold,matched_family,0.6284909150983891,linear,threshold
2324,development,classification,96,12,1.0,threshold,best_individual_oracle,0.6284909122277771,linear,threshold
2325,development,classification,96,12,1.0,partition,uniform,0.6936884341600271,interaction,threshold
2325,development,classification,96,12,1.0,partition,fixed,0.6630981293968135,interaction,threshold
2325,development,classification,96,12,1.0,partition,competence,0.695626657865765,interaction,threshold
2325,development,classification,96,12,1.0,partition,matched_family,0.8296581902635445,interaction,threshold
2325,development,classification,96,12,1.0,partition,best_individual_oracle,0.6345758557090246,interaction,threshold
2326,development,classification,96,12,1.0,partition,uniform,0.6557223233943517,periodic,threshold
2326,development,classification,96,12,1.0,partition,fixed,0.6473585399287769,periodic,threshold
2326,development,classification,96,12,1.0,partition,competence,0.6438047029429317,periodic,threshold
2326,development,classification,96,12,1.0,partition,matched_family,0.7167728643647509,periodic,threshold
2326,development,classification,96,12,1.0,partition,best_individual_oracle,0.6325985157878999,periodic,threshold
2327,development,classification,96,12,1.0,threshold,uniform,0.5743108888267193,linear,additive
2327,development,classification,96,12,1.0,threshold,fixed,0.5851167452146244,linear,additive
2327,development,classification,96,12,1.0,threshold,competence,0.5801274202359811,linear,additive
2327,development,classification,96,12,1.0,threshold,matched_family,0.6295569939639342,linear,additive
2327,development,classification,96,12,1.0,threshold,best_individual_oracle,0.5920761693411268,linear,additive
2328,development,classification,96,12,1.0,threshold,uniform,0.6610769578053644,threshold,threshold
2328,development,classification,96,12,1.0,threshold,fixed,0.6602384269499326,threshold,threshold
2328,development,classification,96,12,1.0,threshold,competence,0.6530334414820169,threshold,threshold
2328,development,classification,96,12,1.0,threshold,matched_family,0.6374571154446214,threshold,threshold
2328,development,classification,96,12,1.0,threshold,best_individual_oracle,0.6374571155512572,threshold,threshold
2329,development,classification,96,12,1.0,partition,uniform,0.6383518109204923,threshold,threshold
2329,development,classification,96,12,1.0,partition,fixed,0.6364079248057917,threshold,threshold
2329,development,classification,96,12,1.0,partition,competence,0.6333193969454477,threshold,threshold
2329,development,classification,96,12,1.0,partition,matched_family,0.6826173655140361,threshold,threshold
2329,development,classification,96,12,1.0,partition,best_individual_oracle,0.6354161404188878,threshold,threshold
2330,development,classification,96,12,1.0,additive,uniform,0.49434268675777643,linear,linear
2330,development,classification,96,12,1.0,additive,fixed,0.4911951065797243,linear,linear
2330,development,classification,96,12,1.0,additive,competence,0.5010230078068529,linear,linear
2330,development,classification,96,12,1.0,additive,matched_family,0.5603420888541277,linear,linear
2330,development,classification,96,12,1.0,additive,best_individual_oracle,0.5030624885460271,linear,linear
2331,development,classification,96,12,1.0,partition,uniform,0.5270326514218318,additive,threshold
2331,development,classification,96,12,1.0,partition,fixed,0.5359972889990858,additive,threshold
2331,development,classification,96,12,1.0,partition,competence,0.5310154951022239,additive,threshold
2331,development,classification,96,12,1.0,partition,matched_family,0.5813287016781359,additive,threshold
2331,development,classification,96,12,1.0,partition,best_individual_oracle,0.5375965638920757,additive,threshold
2332,development,classification,96,12,1.0,threshold,uniform,0.6099270348537034,additive,linear
2332,development,classification,96,12,1.0,threshold,fixed,0.6114906948056166,additive,linear
2332,development,classification,96,12,1.0,threshold,competence,0.6128469438058881,additive,linear
2332,development,classification,96,12,1.0,threshold,matched_family,0.6516396726116703,additive,linear
2332,development,classification,96,12,1.0,threshold,best_individual_oracle,0.6413088831393722,additive,linear
2333,development,classification,96,12,1.0,partition,uniform,0.6642002259113542,threshold,threshold
2333,development,classification,96,12,1.0,partition,fixed,0.6688575850316081,threshold,threshold
2333,development,classification,96,12,1.0,partition,competence,0.6710242329926052,threshold,threshold
2333,development,classification,96,12,1.0,partition,matched_family,0.7384863446660289,threshold,threshold
2333,development,classification,96,12,1.0,partition,best_individual_oracle,0.653696978474211,threshold,threshold
2334,development,classification,96,12,1.0,interaction,uniform,0.7237465968804543,interaction,interaction
2334,development,classification,96,12,1.0,interaction,fixed,0.7202120462610904,interaction,interaction
2334,development,classification,96,12,1.0,interaction,competence,0.666781153279067,interaction,interaction
2334,development,classification,96,12,1.0,interaction,matched_family,0.6643601025805352,interaction,interaction
2334,development,classification,96,12,1.0,interaction,best_individual_oracle,0.6643601020947231,interaction,interaction
2335,development,classification,96,12,1.0,interaction,uniform,0.7492393582505652,threshold,threshold
2335,development,classification,96,12,1.0,interaction,fixed,0.7379665323838769,threshold,threshold
2335,development,classification,96,12,1.0,interaction,competence,0.7355942366362157,threshold,threshold
2335,development,classification,96,12,1.0,interaction,matched_family,0.8697196012223511,threshold,threshold
2335,development,classification,96,12,1.0,interaction,best_individual_oracle,0.7118188799637457,threshold,threshold
2336,development,classification,96,12,1.0,additive,uniform,0.5392808863740366,linear,additive
2336,development,classification,96,12,1.0,additive,fixed,0.5428056870875435,linear,additive
2336,development,classification,96,12,1.0,additive,competence,0.537790588032237,linear,additive
2336,development,classification,96,12,1.0,additive,matched_family,0.5233939496196884,linear,additive
2336,development,classification,96,12,1.0,additive,best_individual_oracle,0.5233939526321659,linear,additive
2337,development,classification,96,12,1.0,linear,uniform,0.6329034801667535,linear,linear
2337,development,classification,96,12,1.0,linear,fixed,0.6201414532399314,linear,linear
2337,development,classification,96,12,1.0,linear,competence,0.6245024703760507,linear,linear
2337,development,classification,96,12,1.0,linear,matched_family,0.620158834650808,linear,linear
2337,development,classification,96,12,1.0,linear,best_individual_oracle,0.6201588358329586,linear,linear
2338,development,classification,96,12,1.0,interaction,uniform,0.7538636226799283,threshold,threshold
2338,development,classification,96,12,1.0,interaction,fixed,0.7397239691793203,threshold,threshold
2338,development,classification,96,12,1.0,interaction,competence,0.7468418838679454,threshold,threshold
2338,development,classification,96,12,1.0,interaction,matched_family,0.7388781467430823,threshold,threshold
2338,development,classification,96,12,1.0,interaction,best_individual_oracle,0.7324041082406754,threshold,threshold
2339,development,classification,96,12,1.0,periodic,uniform,0.7011708586112291,threshold,threshold
2339,development,classification,96,12,1.0,periodic,fixed,0.7006665671432806,threshold,threshold
2339,development,classification,96,12,1.0,periodic,competence,0.664527379147256,threshold,threshold
2339,development,classification,96,12,1.0,periodic,matched_family,0.7404062666990818,threshold,threshold
2339,development,classification,96,12,1.0,periodic,best_individual_oracle,0.67031952426408,threshold,threshold
2340,development,classification,96,12,1.0,linear,uniform,0.5163423797893787,linear,linear
2340,development,classification,96,12,1.0,linear,fixed,0.5117552085878239,linear,linear
2340,development,classification,96,12,1.0,linear,competence,0.49740798889357535,linear,linear
2340,development,classification,96,12,1.0,linear,matched_family,0.48948484053780306,linear,linear
2340,development,classification,96,12,1.0,linear,best_individual_oracle,0.48948483998679143,linear,linear
2341,development,classification,96,12,1.0,partition,uniform,0.6537351075842768,threshold,threshold
2341,development,classification,96,12,1.0,partition,fixed,0.6472498301884542,threshold,threshold
2341,development,classification,96,12,1.0,partition,competence,0.6518897015566352,threshold,threshold
2341,development,classification,96,12,1.0,partition,matched_family,0.6840321844639344,threshold,threshold
2341,development,classification,96,12,1.0,partition,best_individual_oracle,0.6548537105131549,threshold,threshold
2342,development,classification,96,12,1.0,linear,uniform,0.5604619693456799,linear,linear
2342,development,classification,96,12,1.0,linear,fixed,0.5366282137457483,linear,linear
2342,development,classification,96,12,1.0,linear,competence,0.5062371441634428,linear,linear
2342,development,classification,96,12,1.0,linear,matched_family,0.496031405169113,linear,linear
2342,development,classification,96,12,1.0,linear,best_individual_oracle,0.4960314064062976,linear,linear
2343,development,classification,96,12,1.0,linear,uniform,0.5493217376185326,linear,linear
2343,development,classification,96,12,1.0,linear,fixed,0.5524564000461722,linear,linear
2343,development,classification,96,12,1.0,linear,competence,0.5493226299670073,linear,linear
2343,development,classification,96,12,1.0,linear,matched_family,0.5579766947362148,linear,linear
2343,development,classification,96,12,1.0,linear,best_individual_oracle,0.5579766937728678,linear,linear
2344,development,classification,96,12,1.0,threshold,uniform,0.5363356048934675,linear,additive
2344,development,classification,96,12,1.0,threshold,fixed,0.5467210295244656,linear,additive
2344,development,classification,96,12,1.0,threshold,competence,0.5510321880518647,linear,additive
2344,development,classification,96,12,1.0,threshold,matched_family,0.5905248104066612,linear,additive
2344,development,classification,96,12,1.0,threshold,best_individual_oracle,0.5121392565673089,linear,additive
2345,development,classification,96,12,1.0,linear,uniform,0.5279017893636143,linear,linear
2345,development,classification,96,12,1.0,linear,fixed,0.5189199958039663,linear,linear
2345,development,classification,96,12,1.0,linear,competence,0.5049732890905138,linear,linear
2345,development,classification,96,12,1.0,linear,matched_family,0.4870520722324728,linear,linear
2345,development,classification,96,12,1.0,linear,best_individual_oracle,0.48705207483959806,linear,linear
2346,development,classification,96,12,1.0,partition,uniform,0.7123618846612589,linear,threshold
2346,development,classification,96,12,1.0,partition,fixed,0.7051768941264116,linear,threshold
2346,development,classification,96,12,1.0,partition,competence,0.7214711624537925,linear,threshold
2346,development,classification,96,12,1.0,partition,matched_family,0.9884870181459604,linear,threshold
2346,development,classification,96,12,1.0,partition,best_individual_oracle,0.7061263863791396,linear,threshold
2347,development,classification,96,12,1.0,interaction,uniform,0.6855030110913494,threshold,threshold
2347,development,classification,96,12,1.0,interaction,fixed,0.6847914121434746,threshold,threshold
2347,development,classification,96,12,1.0,interaction,competence,0.6881452610380547,threshold,threshold
2347,development,classification,96,12,1.0,interaction,matched_family,0.7821789632011931,threshold,threshold
2347,development,classification,96,12,1.0,interaction,best_individual_oracle,0.6998587616805816,threshold,threshold
2348,development,classification,96,12,1.0,interaction,uniform,0.8001591407264775,threshold,threshold
2348,development,classification,96,12,1.0,interaction,fixed,0.7831381858929264,threshold,threshold
2348,development,classification,96,12,1.0,interaction,competence,0.7680004142398151,threshold,threshold
2348,development,classification,96,12,1.0,interaction,matched_family,0.887071886956881,threshold,threshold
2348,development,classification,96,12,1.0,interaction,best_individual_oracle,0.717957751724719,threshold,threshold
2349,development,classification,96,12,1.0,partition,uniform,0.7236457651358444,periodic,threshold
2349,development,classification,96,12,1.0,partition,fixed,0.7207134054803875,periodic,threshold
2349,development,classification,96,12,1.0,partition,competence,0.7674051091196863,periodic,threshold
2349,development,classification,96,12,1.0,partition,matched_family,0.9352155182876087,periodic,threshold
2349,development,classification,96,12,1.0,partition,best_individual_oracle,0.7107557796695883,periodic,threshold
2350,development,classification,96,12,1.0,linear,uniform,0.5384724273248355,periodic,linear
2350,development,classification,96,12,1.0,linear,fixed,0.5220299711768683,periodic,linear
2350,development,classification,96,12,1.0,linear,competence,0.5854654084689057,periodic,linear
2350,development,classification,96,12,1.0,linear,matched_family,0.5058758192643492,periodic,linear
2350,development,classification,96,12,1.0,linear,best_individual_oracle,0.5058758189511798,periodic,linear
2351,development,classification,96,12,1.0,periodic,uniform,0.606818528951174,partition,periodic
2351,development,classification,96,12,1.0,periodic,fixed,0.6375951809380385,partition,periodic
2351,development,classification,96,12,1.0,periodic,competence,0.5146865452755817,partition,periodic
2351,development,classification,96,12,1.0,periodic,matched_family,0.5388546133639746,partition,periodic
2351,development,classification,96,12,1.0,periodic,best_individual_oracle,0.538854617385056,partition,periodic
2352,development,classification,96,12,1.0,periodic,uniform,0.667159568608353,additive,threshold
2352,development,classification,96,12,1.0,periodic,fixed,0.6756927179122659,additive,threshold
2352,development,classification,96,12,1.0,periodic,competence,0.6753345228197402,additive,threshold
2352,development,classification,96,12,1.0,periodic,matched_family,0.6875617984736677,additive,threshold
2352,development,classification,96,12,1.0,periodic,best_individual_oracle,0.6768668399664424,additive,threshold
2353,development,classification,96,12,1.0,additive,uniform,0.5805632455973571,linear,linear
