model,task_type,rho,episode_seed,mechanism,warp,coupled,clean_loss,matched_loss,matched_loss_gap,matched_disagreement,identity_disagreement,excess_disagreement,matched_js,identity_js,matched_flip_rate,fit_seconds,predict_seconds
tabicl_v2_single,classification,0.1,103007,interaction,asinh,False,0.5879451216106254,0.5700442248163871,-0.01790089679423834,0.1205262012034228,0.0,0.1205262012034228,0.01303738866983575,0.0,0.125,0.8727085241116583,0.07030059490352869
tabicl_v2_single,classification,0.25,113002,linear,identity,False,0.7338722998447206,0.7496630733194227,0.015790773474702147,0.0590503326565414,0.0,0.0590503326565414,0.004015015927849653,0.0,0.109375,0.8707769892644137,0.06482465495355427
tabicl_v2_single,classification,0.25,113003,periodic,sinh,False,0.6053409293307147,0.6918456887513869,0.08650475942067215,0.10286229860645771,0.0,0.10286229860645771,0.009965705094079208,0.0,0.078125,0.9041149851400405,0.06558708311058581
tabicl_v2_single,classification,0.25,113004,interaction,asinh,False,0.7907982500738486,0.7589424445174215,-0.031855805556427086,0.08197976777991428,0.0,0.08197976777991428,0.0061391732878923015,0.0,0.171875,1.3613936409819871,0.07161216903477907
tabicl_v2_single,classification,0.25,113005,partition,pwl,False,0.8856694669115122,0.812548579987586,-0.07312088692392615,0.12012142745124556,0.0,0.12012142745124556,0.018729006316020053,0.0,0.140625,1.1626744591630995,0.07121246680617332
tabicl_v2_single,classification,0.25,113006,threshold,signed_power,False,0.7717853885866819,0.7936017125795016,0.02181632399281974,0.10830722783965063,0.0,0.10830722783965063,0.01411527953971474,0.0,0.109375,1.0704203699715436,0.06651445804163814
tabicl_v2_single,classification,0.25,113007,additive,affine,False,0.6825271849922908,0.7631162632884791,0.08058907829618833,0.10021141178899742,0.0,0.10021141178899742,0.013627287311961878,0.0,0.15625,0.9376021791249514,0.07223779172636569
tabicl_v2_single,classification,0.5,123002,interaction,asinh,False,0.6714076018004904,0.655177201285905,-0.016230400514585464,0.05046271041122607,0.0,0.05046271041122607,0.001955372839147287,0.0,0.203125,1.068737629102543,0.07098326273262501
tabicl_v2_single,classification,0.5,123003,additive,affine,False,0.5210394758452821,0.5349087937698301,0.013869317924548041,0.07615875737913969,0.0,0.07615875737913969,0.005452141484335508,0.0,0.21875,1.02376889414154,0.0693986990954727
tabicl_v2_single,classification,0.5,123004,linear,identity,False,0.6974219761826081,0.8357483368260621,0.13832636064345394,0.13556100585916295,0.0,0.13556100585916295,0.018027373178100003,0.0,0.125,0.9039564260747284,0.06803675019182265
tabicl_v2_single,classification,0.5,123005,periodic,sinh,False,0.8342871024823894,0.8279950693849638,-0.006292033097425542,0.07811176224735555,0.0,0.07811176224735555,0.006211564949115782,0.0,0.109375,0.9045693178195506,0.07456052722409368
tabicl_v2_single,classification,0.5,123006,partition,pwl,False,0.7562097166862536,0.7327094317227902,-0.023500284963463347,0.06286724857356195,0.0,0.06286724857356195,0.0039938568085764875,0.0,0.109375,0.8359816297888756,0.06753927073441446
tabicl_v2_single,classification,0.5,123007,threshold,signed_power,False,0.6302228370796839,0.6884400463109731,0.05821720923128926,0.1068125829681743,0.0,0.1068125829681743,0.011372768607204618,0.0,0.171875,0.9733810159377754,0.06653991574421525
tabicl_v2_single,classification,0.75,133002,partition,pwl,True,0.6455881632842508,0.6708020129322176,0.0252138496479668,0.09464254512268803,0.0,0.09464254512268803,0.009363909623074738,0.0,0.15625,1.0079918429255486,0.07426571194082499
tabicl_v2_single,classification,0.75,133003,threshold,signed_power,True,0.6396416693967888,0.6289817762515636,-0.010659893145225197,0.11356796332050406,0.0,0.11356796332050406,0.017263444303033493,0.0,0.15625,0.9245610481593758,0.069593062158674
tabicl_v2_single,classification,0.75,133004,additive,affine,True,0.5828304255921395,0.6650784048361381,0.08224797924399863,0.08205056423501095,0.0,0.08205056423501095,0.007895760281947465,0.0,0.125,0.8748117566574365,0.0666466390248388
tabicl_v2_single,classification,0.75,133005,interaction,asinh,True,0.7895599544737206,0.794001559579798,0.004441605106077384,0.09168289690601031,0.0,0.09168289690601031,0.008168420681343627,0.0,0.125,0.9408989939838648,0.06985275284387171
tabicl_v2_single,classification,0.75,133006,linear,identity,True,0.5533051462375648,0.5353381773960856,-0.01796696884147919,0.10546214913052741,0.0,0.10546214913052741,0.011804873885552652,0.0,0.203125,0.9807284497655928,0.06572572188451886
tabicl_v2_single,classification,0.75,133007,periodic,sinh,True,0.6721103238591104,0.7084877061618056,0.03637738230269516,0.07547380691194147,0.0,0.07547380691194147,0.006327933795728884,0.0,0.03125,0.989627500064671,0.07367756823077798
tabicl_v2_single,classification,0.9,143002,additive,affine,True,0.5121356070772318,0.506382731772179,-0.0057528753050528625,0.06691324888507527,0.0,0.06691324888507527,0.004866528880334579,0.0,0.125,0.8087641019374132,0.06555556692183018
tabicl_v2_single,classification,0.9,143003,periodic,sinh,True,0.6898474070240772,0.7395965459079559,0.04974913888387866,0.07871885021580069,0.0,0.07871885021580069,0.006280941235931648,0.0,0.171875,0.9431561140809208,0.06531233014538884
tabicl_v2_single,classification,0.9,143004,interaction,asinh,True,0.6370975098423493,0.6602105887197594,0.023113078877410098,0.08777116787943523,0.0,0.08777116787943523,0.008163980157184836,0.0,0.15625,1.065243209945038,0.0727998991496861
tabicl_v2_single,classification,0.9,143005,partition,pwl,True,0.6022925361069285,0.6057427695941813,0.0034502334872528184,0.10040161108067817,0.0,0.10040161108067817,0.011436852310971536,0.0,0.140625,0.9999061359558254,0.06686406605876982
tabicl_v2_single,classification,0.9,143006,linear,identity,True,0.7074418409687045,0.8014594323397353,0.09401759137103072,0.12195628507118661,0.0,0.12195628507118661,0.019746301456899085,0.0,0.1875,0.801520757842809,0.06827877415344119
tabicl_v2_single,classification,0.9,143007,threshold,signed_power,True,0.6184204751702156,0.626321957221734,0.007901482051518416,0.11903781102897634,0.0,0.11903781102897634,0.013020775438008576,0.0,0.296875,0.9221542561426759,0.0727864580694586
tabicl_v2_single,classification,1.0,153002,interaction,asinh,True,0.7083804162732508,0.7077363963731045,-0.0006440199001462865,0.05036741679331942,0.0,0.05036741679331942,0.002176522616071201,0.0,0.125,0.8181575837079436,0.06937720673158765
tabicl_v2_single,classification,1.0,153003,periodic,sinh,True,0.6574059714338563,0.6492725216844785,-0.008133449749377797,0.0847895839796923,0.0,0.0847895839796923,0.006028072358109284,0.0,0.171875,0.8667954250704497,0.06499860994517803
tabicl_v2_single,classification,1.0,153004,additive,affine,True,0.6107534353338486,0.5792758796220137,-0.03147755571183497,0.061608431153645185,0.0,0.061608431153645185,0.003926380067468414,0.0,0.0625,0.9994194477330893,0.07339840079657733
tabicl_v2_single,classification,1.0,153005,partition,pwl,True,0.7200485269081472,0.7385131552322646,0.018464628324117327,0.07570535195259001,0.0,0.07570535195259001,0.006967668144827939,0.0,0.109375,0.9629377508535981,0.06898720120079815
tabicl_v2_single,classification,1.0,153006,threshold,signed_power,True,0.5670217359676092,0.6075425192208771,0.04052078325326791,0.09263775877962932,0.0,0.09263775877962932,0.008258520967873967,0.0,0.1875,0.8012535208836198,0.06636652699671686
tabicl_v2_single,classification,1.0,153007,linear,identity,True,0.45874270822725216,0.45242797525288725,-0.006314732974364912,0.12897206248581533,0.0,0.12897206248581533,0.01558563179199073,0.0,0.234375,0.9759468799456954,0.08020283002406359
