model,task_type,rho,episode_seed,mechanism,warp,coupled,clean_loss,matched_loss,matched_loss_gap,matched_disagreement,identity_disagreement,excess_disagreement,matched_js,identity_js,matched_flip_rate,fit_seconds,predict_seconds
mitra_default,regression,0.5,1123005,additive,affine,False,0.05214247849001076,0.050746901851233164,-0.0013955766387775959,0.00449564796518755,0.0,0.00449564796518755,,,,32.70553226466291,0.43529409007169306
mitra_default,regression,0.5,1123006,partition,pwl,False,0.3584066388488634,0.35935030895555087,0.0009436701066874442,0.0035216854100578064,0.0,0.0035216854100578064,,,,33.29143487196416,0.44538042787462473
mitra_default,regression,0.5,1123007,periodic,sinh,False,0.6974190061957941,0.6640130719705903,-0.03340593422520377,0.07318626275366977,0.0,0.07318626275366977,,,,31.24967284570448,0.4278941098600626
mitra_default,regression,0.75,1133002,linear,identity,True,0.035286233066926506,0.035035070366870785,-0.00025116270005572094,0.003882192351579222,0.0,0.003882192351579222,,,,32.78430500300601,0.44012417388148606
mitra_default,regression,0.75,1133003,periodic,sinh,True,0.777771812422707,0.7789599117317406,0.00118809930903363,0.0018358481821176675,0.0,0.0018358481821176675,,,,26.989713807124645,0.4013698911294341
mitra_default,regression,0.75,1133004,threshold,signed_power,True,0.05446278273133828,0.0538117575733507,-0.0006510251579875809,0.016215264473823966,0.0,0.016215264473823966,,,,33.33405081694946,0.45931017678231
mitra_default,regression,0.75,1133005,additive,affine,True,0.028687139114705287,0.028382065032598994,-0.0003050740821062929,0.004700464803343365,0.0,0.004700464803343365,,,,36.34216213109903,0.42827198887243867
mitra_default,regression,0.75,1133006,partition,pwl,True,0.022055249045052613,0.020890516051093284,-0.0011647329939593297,0.006175986261411935,0.0,0.006175986261411935,,,,31.954810024704784,0.4168051870074123
mitra_default,regression,0.75,1133007,interaction,asinh,True,0.7870053043406459,0.7964408128765045,0.009435508535858617,0.00820269756447776,0.0,0.00820269756447776,,,,31.22469669394195,0.39509969879873097
mitra_default,regression,0.9,1143002,interaction,asinh,True,0.3244989866680486,0.320552489578512,-0.003946497089536594,0.004718529925558592,0.0,0.004718529925558592,,,,33.5076579451561,0.4243495708797127
mitra_default,regression,0.9,1143003,additive,affine,True,0.028123010371582144,0.02740350345343412,-0.0007195069181480246,0.003374016721547144,0.0,0.003374016721547144,,,,32.51970160380006,0.4591101580299437
mitra_default,regression,0.9,1143004,partition,pwl,True,0.27993503987361756,0.2781188835159287,-0.0018161563576888362,0.015539432095019118,0.0,0.015539432095019118,,,,32.03584054810926,0.4205386058893055
mitra_default,regression,0.9,1143005,linear,identity,True,0.026180826685251884,0.026381201165364174,0.0002003744801122899,0.0028970861921688426,0.0,0.0028970861921688426,,,,29.27117518009618,0.45065630972385406
mitra_default,regression,0.9,1143006,threshold,signed_power,True,0.15456141907465984,0.15169428781655422,-0.002867131258105615,0.009679383925426412,0.0,0.009679383925426412,,,,34.0048611019738,0.42761214706115425
mitra_default,regression,0.9,1143007,periodic,sinh,True,0.5869463330215208,0.5843491472397755,-0.0025971857817452815,0.00768279031669911,0.0,0.00768279031669911,,,,32.83184900064953,0.41874432982876897
mitra_default,regression,1.0,1153002,additive,affine,True,0.015186767455273368,0.015368258322119858,0.00018149086684648985,0.004979802811623009,0.0,0.004979802811623009,,,,31.73245094693266,0.4282828571740538
mitra_default,regression,1.0,1153003,partition,pwl,True,0.2725025798115187,0.2735568972060176,0.0010543173944989048,0.005365346931667759,0.0,0.005365346931667759,,,,32.29796576895751,0.42782893031835556
mitra_default,regression,1.0,1153004,linear,identity,True,0.013591637876527046,0.013988604756828234,0.0003969668803011882,0.004401121010854839,0.0,0.004401121010854839,,,,31.713478500954807,0.46111307316459715
mitra_default,regression,1.0,1153005,periodic,sinh,True,0.9445726594919122,0.9340223727839969,-0.010550286707915246,0.009634256588421432,0.0,0.009634256588421432,,,,32.124276149086654,0.431243812199682
mitra_default,regression,1.0,1153006,interaction,asinh,True,0.8507990932528833,0.8132735422156484,-0.03752555103723487,0.02634968178703949,0.0,0.02634968178703949,,,,33.2508754611481,0.4149380049202591
mitra_default,regression,1.0,1153007,threshold,signed_power,True,0.0985677916046514,0.08457688048794718,-0.013990911116704224,0.03161967366781034,0.0,0.03161967366781034,,,,32.13261099229567,0.40697806188836694
