episode_index,dataset,task_type,repeat,feature_count,method,loss
97,credit-approval,classification,47,6,competence,0.5306900383943233
97,credit-approval,classification,47,6,hard_cv,0.5229474621170693
97,credit-approval,classification,47,6,best_individual_oracle,0.5229474621170693
98,credit-approval,classification,48,6,uniform,0.5530633931486846
98,credit-approval,classification,48,6,fixed,0.547221515097148
98,credit-approval,classification,48,6,competence,0.5519080050337424
98,credit-approval,classification,48,6,hard_cv,0.5578621933797481
98,credit-approval,classification,48,6,best_individual_oracle,0.5419441583581446
99,credit-approval,classification,49,6,uniform,0.5525872075547589
99,credit-approval,classification,49,6,fixed,0.5477751074886424
99,credit-approval,classification,49,6,competence,0.5511957379002077
99,credit-approval,classification,49,6,hard_cv,0.5705615234848798
99,credit-approval,classification,49,6,best_individual_oracle,0.5305230735090449
100,credit-g,classification,0,7,uniform,0.6022136235064481
100,credit-g,classification,0,7,fixed,0.5993314139068922
100,credit-g,classification,0,7,competence,0.5932204979863885
100,credit-g,classification,0,7,hard_cv,0.5913858586684171
100,credit-g,classification,0,7,best_individual_oracle,0.5879696647396826
101,credit-g,classification,1,7,uniform,0.5761080372007421
101,credit-g,classification,1,7,fixed,0.5668523183370042
101,credit-g,classification,1,7,competence,0.5732931671356699
101,credit-g,classification,1,7,hard_cv,0.5608616483061064
101,credit-g,classification,1,7,best_individual_oracle,0.5608616483061064
102,credit-g,classification,2,7,uniform,0.5562125924315542
102,credit-g,classification,2,7,fixed,0.5670688609158314
102,credit-g,classification,2,7,competence,0.5572418061567342
102,credit-g,classification,2,7,hard_cv,0.6080197828185363
102,credit-g,classification,2,7,best_individual_oracle,0.5562131971425968
103,credit-g,classification,3,7,uniform,0.5885151950469044
103,credit-g,classification,3,7,fixed,0.5872181126435563
103,credit-g,classification,3,7,competence,0.5943084087705799
103,credit-g,classification,3,7,hard_cv,0.5795327960154315
103,credit-g,classification,3,7,best_individual_oracle,0.5795327960154315
104,credit-g,classification,4,7,uniform,0.6386803461104336
104,credit-g,classification,4,7,fixed,0.6300529710485261
104,credit-g,classification,4,7,competence,0.6252186815021554
104,credit-g,classification,4,7,hard_cv,0.6199046049304885
104,credit-g,classification,4,7,best_individual_oracle,0.6199046049304885
105,credit-g,classification,5,7,uniform,0.5887691114069096
105,credit-g,classification,5,7,fixed,0.5911967668307375
105,credit-g,classification,5,7,competence,0.5897142251355887
105,credit-g,classification,5,7,hard_cv,0.6038835459188026
105,credit-g,classification,5,7,best_individual_oracle,0.5986974473632543
106,credit-g,classification,6,7,uniform,0.5534932254499081
106,credit-g,classification,6,7,fixed,0.5491552559683472
106,credit-g,classification,6,7,competence,0.5502546536382813
106,credit-g,classification,6,7,hard_cv,0.5596895526990592
106,credit-g,classification,6,7,best_individual_oracle,0.5411616593951754
107,credit-g,classification,7,7,uniform,0.6144606773102641
107,credit-g,classification,7,7,fixed,0.6249341980862024
107,credit-g,classification,7,7,competence,0.6259174479007711
107,credit-g,classification,7,7,hard_cv,0.6293675670443224
107,credit-g,classification,7,7,best_individual_oracle,0.6165213007379924
108,credit-g,classification,8,7,uniform,0.6206935981792023
108,credit-g,classification,8,7,fixed,0.6177636835814446
108,credit-g,classification,8,7,competence,0.6205142477128994
108,credit-g,classification,8,7,hard_cv,0.6332040035635111
108,credit-g,classification,8,7,best_individual_oracle,0.6099365699529983
109,credit-g,classification,9,7,uniform,0.6305226001106564
109,credit-g,classification,9,7,fixed,0.6223330433239129
109,credit-g,classification,9,7,competence,0.6139799292681429
109,credit-g,classification,9,7,hard_cv,0.6106290818018141
109,credit-g,classification,9,7,best_individual_oracle,0.6106290818018141
110,credit-g,classification,10,7,uniform,0.6300006728594674
110,credit-g,classification,10,7,fixed,0.6147683977328369
110,credit-g,classification,10,7,competence,0.6153301727251466
110,credit-g,classification,10,7,hard_cv,0.594841945890523
110,credit-g,classification,10,7,best_individual_oracle,0.594841945890523
111,credit-g,classification,11,7,uniform,0.6038460121832695
111,credit-g,classification,11,7,fixed,0.5990578390178645
111,credit-g,classification,11,7,competence,0.5947551377703946
111,credit-g,classification,11,7,hard_cv,0.5963932817535125
111,credit-g,classification,11,7,best_individual_oracle,0.5963932817535125
112,credit-g,classification,12,7,uniform,0.5380360189731497
112,credit-g,classification,12,7,fixed,0.548911339940338
112,credit-g,classification,12,7,competence,0.5490097692345183
112,credit-g,classification,12,7,hard_cv,0.5794584428710818
112,credit-g,classification,12,7,best_individual_oracle,0.5127741715293572
113,credit-g,classification,13,7,uniform,0.6426026722940555
113,credit-g,classification,13,7,fixed,0.6414906664424469
113,credit-g,classification,13,7,competence,0.6416591480723164
113,credit-g,classification,13,7,hard_cv,0.6786201907154684
113,credit-g,classification,13,7,best_individual_oracle,0.6218714186130924
114,credit-g,classification,14,7,uniform,0.5723853790838167
114,credit-g,classification,14,7,fixed,0.5726170804734597
114,credit-g,classification,14,7,competence,0.5797169655909682
114,credit-g,classification,14,7,hard_cv,0.5819575453832069
114,credit-g,classification,14,7,best_individual_oracle,0.5819575453832069
115,credit-g,classification,15,7,uniform,0.6178211491911675
115,credit-g,classification,15,7,fixed,0.6111835368052825
115,credit-g,classification,15,7,competence,0.611512430199922
115,credit-g,classification,15,7,hard_cv,0.6077187144452179
115,credit-g,classification,15,7,best_individual_oracle,0.6077187144452179
116,credit-g,classification,16,7,uniform,0.6024290406266768
116,credit-g,classification,16,7,fixed,0.6074426957149002
116,credit-g,classification,16,7,competence,0.5955219775248505
116,credit-g,classification,16,7,hard_cv,0.6099899617681805
116,credit-g,classification,16,7,best_individual_oracle,0.5760898962521839
117,credit-g,classification,17,7,uniform,0.5583830361255251
117,credit-g,classification,17,7,fixed,0.5643527495404674
117,credit-g,classification,17,7,competence,0.5648112981345441
117,credit-g,classification,17,7,hard_cv,0.5838863954373731
117,credit-g,classification,17,7,best_individual_oracle,0.5623513772547434
118,credit-g,classification,18,7,uniform,0.6092648299284109
118,credit-g,classification,18,7,fixed,0.6101545120669741
118,credit-g,classification,18,7,competence,0.6088198595359146
118,credit-g,classification,18,7,hard_cv,0.6553531599302997
118,credit-g,classification,18,7,best_individual_oracle,0.5696575346593078
119,credit-g,classification,19,7,uniform,0.5538433535236762
119,credit-g,classification,19,7,fixed,0.5627257380121916
119,credit-g,classification,19,7,competence,0.5435475238622895
119,credit-g,classification,19,7,hard_cv,0.5331473480120585
119,credit-g,classification,19,7,best_individual_oracle,0.5331473480120585
120,credit-g,classification,20,7,uniform,0.6334628479680363
120,credit-g,classification,20,7,fixed,0.6147187171233115
120,credit-g,classification,20,7,competence,0.6263042589109894
120,credit-g,classification,20,7,hard_cv,0.6100937873074307
120,credit-g,classification,20,7,best_individual_oracle,0.6100937873074307
121,credit-g,classification,21,7,uniform,0.5973169640480006
121,credit-g,classification,21,7,fixed,0.5931142808337061
121,credit-g,classification,21,7,competence,0.5958089471961523
121,credit-g,classification,21,7,hard_cv,0.5961709444042899
121,credit-g,classification,21,7,best_individual_oracle,0.5898497679363164
122,credit-g,classification,22,7,uniform,0.5864007444054088
122,credit-g,classification,22,7,fixed,0.5953116634234495
122,credit-g,classification,22,7,competence,0.5927850031682502
122,credit-g,classification,22,7,hard_cv,0.5829725925700879
122,credit-g,classification,22,7,best_individual_oracle,0.5564125655223383
123,credit-g,classification,23,7,uniform,0.6124511122103036
123,credit-g,classification,23,7,fixed,0.6132880164020352
123,credit-g,classification,23,7,competence,0.6147807340671029
123,credit-g,classification,23,7,hard_cv,0.6439491184385757
123,credit-g,classification,23,7,best_individual_oracle,0.6345411446419666
124,credit-g,classification,24,7,uniform,0.613392695116243
124,credit-g,classification,24,7,fixed,0.6141667724141767
124,credit-g,classification,24,7,competence,0.6164152684122634
124,credit-g,classification,24,7,hard_cv,0.6228773701802441
124,credit-g,classification,24,7,best_individual_oracle,0.6150494905319746
125,credit-g,classification,25,7,uniform,0.6513768809421827
125,credit-g,classification,25,7,fixed,0.6323145284165894
125,credit-g,classification,25,7,competence,0.626918723556332
125,credit-g,classification,25,7,hard_cv,0.6584843870158359
125,credit-g,classification,25,7,best_individual_oracle,0.6038571411322592
126,credit-g,classification,26,7,uniform,0.58484220902779
126,credit-g,classification,26,7,fixed,0.5856988150880484
126,credit-g,classification,26,7,competence,0.5823299153465238
126,credit-g,classification,26,7,hard_cv,0.6031664915158956
126,credit-g,classification,26,7,best_individual_oracle,0.5894334244354322
127,credit-g,classification,27,7,uniform,0.582557530286772
127,credit-g,classification,27,7,fixed,0.5823434174884425
127,credit-g,classification,27,7,competence,0.5882095118802805
127,credit-g,classification,27,7,hard_cv,0.5818759553926165
127,credit-g,classification,27,7,best_individual_oracle,0.5713394356456282
128,credit-g,classification,28,7,uniform,0.5659993211803203
128,credit-g,classification,28,7,fixed,0.570508890789581
128,credit-g,classification,28,7,competence,0.5634194541104516
128,credit-g,classification,28,7,hard_cv,0.6154814989976006
128,credit-g,classification,28,7,best_individual_oracle,0.534586796977333
129,credit-g,classification,29,7,uniform,0.6040073532968341
129,credit-g,classification,29,7,fixed,0.6029520709698678
129,credit-g,classification,29,7,competence,0.6030673958064184
129,credit-g,classification,29,7,hard_cv,0.6109143391433898
129,credit-g,classification,29,7,best_individual_oracle,0.6109143391433898
130,credit-g,classification,30,7,uniform,0.6141265823291455
130,credit-g,classification,30,7,fixed,0.6132674554114673
130,credit-g,classification,30,7,competence,0.614663740689601
130,credit-g,classification,30,7,hard_cv,0.612928682798479
130,credit-g,classification,30,7,best_individual_oracle,0.5995692818708749
131,credit-g,classification,31,7,uniform,0.6144286182634713
131,credit-g,classification,31,7,fixed,0.6106528606712881
131,credit-g,classification,31,7,competence,0.6129704487503446
131,credit-g,classification,31,7,hard_cv,0.6397634363787746
131,credit-g,classification,31,7,best_individual_oracle,0.60946802279072
132,credit-g,classification,32,7,uniform,0.5913811951597506
132,credit-g,classification,32,7,fixed,0.5899781953760022
132,credit-g,classification,32,7,competence,0.5982556384378955
132,credit-g,classification,32,7,hard_cv,0.62238293617242
132,credit-g,classification,32,7,best_individual_oracle,0.5810144585711232
133,credit-g,classification,33,7,uniform,0.6091505653166889
133,credit-g,classification,33,7,fixed,0.6155899334169224
133,credit-g,classification,33,7,competence,0.6125469381265374
133,credit-g,classification,33,7,hard_cv,0.6214207052143028
133,credit-g,classification,33,7,best_individual_oracle,0.5974121128249765
134,credit-g,classification,34,7,uniform,0.5607135620009027
134,credit-g,classification,34,7,fixed,0.5573740818909836
134,credit-g,classification,34,7,competence,0.5610956786156103
134,credit-g,classification,34,7,hard_cv,0.5875830923889718
134,credit-g,classification,34,7,best_individual_oracle,0.551430102670812
135,credit-g,classification,35,7,uniform,0.6144557687919492
135,credit-g,classification,35,7,fixed,0.6058783485115635
135,credit-g,classification,35,7,competence,0.6216127227353256
135,credit-g,classification,35,7,hard_cv,0.6558165684037004
135,credit-g,classification,35,7,best_individual_oracle,0.6074385883539296
136,credit-g,classification,36,7,uniform,0.6334083355928462
136,credit-g,classification,36,7,fixed,0.6175126924485953
136,credit-g,classification,36,7,competence,0.6121486533037808
136,credit-g,classification,36,7,hard_cv,0.6317832123935911
136,credit-g,classification,36,7,best_individual_oracle,0.600746104727291
137,credit-g,classification,37,7,uniform,0.6829370027939908
137,credit-g,classification,37,7,fixed,0.6700380802765137
137,credit-g,classification,37,7,competence,0.6728035585138852
137,credit-g,classification,37,7,hard_cv,0.6887400807375127
137,credit-g,classification,37,7,best_individual_oracle,0.6490106848095207
138,credit-g,classification,38,7,uniform,0.6002380688052779
138,credit-g,classification,38,7,fixed,0.6061620416849194
138,credit-g,classification,38,7,competence,0.6013706310502922
138,credit-g,classification,38,7,hard_cv,0.6095513881767065
138,credit-g,classification,38,7,best_individual_oracle,0.580045399323246
139,credit-g,classification,39,7,uniform,0.5768372188379761
139,credit-g,classification,39,7,fixed,0.5671443308040125
139,credit-g,classification,39,7,competence,0.5652316183411135
139,credit-g,classification,39,7,hard_cv,0.5821853789353199
139,credit-g,classification,39,7,best_individual_oracle,0.5446367563912996
140,credit-g,classification,40,7,uniform,0.5842003206539437
140,credit-g,classification,40,7,fixed,0.588965351142207
140,credit-g,classification,40,7,competence,0.5880021259335295
140,credit-g,classification,40,7,hard_cv,0.6146018363216229
140,credit-g,classification,40,7,best_individual_oracle,0.5836169411298603
141,credit-g,classification,41,7,uniform,0.5941850945386045
141,credit-g,classification,41,7,fixed,0.5932668939519196
141,credit-g,classification,41,7,competence,0.5886321976124061
141,credit-g,classification,41,7,hard_cv,0.6092375400137147
141,credit-g,classification,41,7,best_individual_oracle,0.5817920415792239
142,credit-g,classification,42,7,uniform,0.6306976493702208
142,credit-g,classification,42,7,fixed,0.6188765797762497
142,credit-g,classification,42,7,competence,0.6104611674847513
142,credit-g,classification,42,7,hard_cv,0.6136061835473818
142,credit-g,classification,42,7,best_individual_oracle,0.5940759102364253
143,credit-g,classification,43,7,uniform,0.6591679686776521
143,credit-g,classification,43,7,fixed,0.6439962968528138
143,credit-g,classification,43,7,competence,0.6466381360817754
143,credit-g,classification,43,7,hard_cv,0.6369427946627582
143,credit-g,classification,43,7,best_individual_oracle,0.6165996345815569
144,credit-g,classification,44,7,uniform,0.7091504589334019
144,credit-g,classification,44,7,fixed,0.687129399065992
144,credit-g,classification,44,7,competence,0.6778204650750237
144,credit-g,classification,44,7,hard_cv,0.6639502218495935
144,credit-g,classification,44,7,best_individual_oracle,0.6639502218495935
145,credit-g,classification,45,7,uniform,0.5695745999555129
145,credit-g,classification,45,7,fixed,0.5709674565357258
145,credit-g,classification,45,7,competence,0.5823216730578091
145,credit-g,classification,45,7,hard_cv,0.590462990041895
145,credit-g,classification,45,7,best_individual_oracle,0.544525447185827
146,credit-g,classification,46,7,uniform,0.5807896614532024
146,credit-g,classification,46,7,fixed,0.5816426350396153
146,credit-g,classification,46,7,competence,0.5798438248697761
146,credit-g,classification,46,7,hard_cv,0.6085783831594058
146,credit-g,classification,46,7,best_individual_oracle,0.5575754838341906
147,credit-g,classification,47,7,uniform,0.6163737132763987
147,credit-g,classification,47,7,fixed,0.6071709647342972
147,credit-g,classification,47,7,competence,0.6083527681717855
147,credit-g,classification,47,7,hard_cv,0.6089501944100888
147,credit-g,classification,47,7,best_individual_oracle,0.6055188016745958
148,credit-g,classification,48,7,uniform,0.6050072462600891
148,credit-g,classification,48,7,fixed,0.6027435478988465
148,credit-g,classification,48,7,competence,0.6096006901762143
148,credit-g,classification,48,7,hard_cv,0.611714740954784
148,credit-g,classification,48,7,best_individual_oracle,0.593551213223926
149,credit-g,classification,49,7,uniform,0.6216091834507338
149,credit-g,classification,49,7,fixed,0.6084501505980169
149,credit-g,classification,49,7,competence,0.6163411884800942
149,credit-g,classification,49,7,hard_cv,0.6220064367289515
149,credit-g,classification,49,7,best_individual_oracle,0.5807511959165403
150,spambase,classification,0,32,uniform,0.38737455039386276
150,spambase,classification,0,32,fixed,0.3951882210499393
150,spambase,classification,0,32,competence,0.3758003515497529
150,spambase,classification,0,32,hard_cv,0.4357544835795117
150,spambase,classification,0,32,best_individual_oracle,0.383353000858262
151,spambase,classification,1,32,uniform,0.45923000751544374
151,spambase,classification,1,32,fixed,0.4641369012515973
151,spambase,classification,1,32,competence,0.4365179512424463
151,spambase,classification,1,32,hard_cv,0.48424621906592025
151,spambase,classification,1,32,best_individual_oracle,0.4425276280208065
152,spambase,classification,2,32,uniform,0.3446519156346314
152,spambase,classification,2,32,fixed,0.3565027075854552
152,spambase,classification,2,32,competence,0.3368386650642606
152,spambase,classification,2,32,hard_cv,0.36464110736460165
152,spambase,classification,2,32,best_individual_oracle,0.2743735124228446
153,spambase,classification,3,32,uniform,0.3427863331211144
153,spambase,classification,3,32,fixed,0.35662713734023443
153,spambase,classification,3,32,competence,0.31749388800015654
153,spambase,classification,3,32,hard_cv,0.31597114037245266
153,spambase,classification,3,32,best_individual_oracle,0.31597114037245266
154,spambase,classification,4,32,uniform,0.35087888737923956
154,spambase,classification,4,32,fixed,0.36239090834718835
154,spambase,classification,4,32,competence,0.35291894273384017
154,spambase,classification,4,32,hard_cv,0.35267929505040485
154,spambase,classification,4,32,best_individual_oracle,0.35267929505040485
155,spambase,classification,5,32,uniform,0.3619375028385806
155,spambase,classification,5,32,fixed,0.3740260050560803
155,spambase,classification,5,32,competence,0.3520962702177375
155,spambase,classification,5,32,hard_cv,0.4397352127798357
155,spambase,classification,5,32,best_individual_oracle,0.3061960463346717
156,spambase,classification,6,32,uniform,0.42531638497236873
156,spambase,classification,6,32,fixed,0.4162047910489669
156,spambase,classification,6,32,competence,0.4008938878609358
156,spambase,classification,6,32,hard_cv,0.4208376719398482
156,spambase,classification,6,32,best_individual_oracle,0.3880495947215521
157,spambase,classification,7,32,uniform,0.3516060112400179
157,spambase,classification,7,32,fixed,0.3580667434380277
157,spambase,classification,7,32,competence,0.3174497127414385
157,spambase,classification,7,32,hard_cv,0.386290932284441
157,spambase,classification,7,32,best_individual_oracle,0.3026872215432795
158,spambase,classification,8,32,uniform,0.33216450742968406
158,spambase,classification,8,32,fixed,0.354356273726231
158,spambase,classification,8,32,competence,0.30271949430487255
158,spambase,classification,8,32,hard_cv,0.2976886232644379
158,spambase,classification,8,32,best_individual_oracle,0.2559723718152177
159,spambase,classification,9,32,uniform,0.45125500992985806
159,spambase,classification,9,32,fixed,0.4494619877260587
159,spambase,classification,9,32,competence,0.42113449671875625
159,spambase,classification,9,32,hard_cv,0.3769444853882575
159,spambase,classification,9,32,best_individual_oracle,0.3769444853882575
160,spambase,classification,10,32,uniform,0.3889481432249973
160,spambase,classification,10,32,fixed,0.4048099015635056
160,spambase,classification,10,32,competence,0.3845290367763726
160,spambase,classification,10,32,hard_cv,0.40327017366739065
160,spambase,classification,10,32,best_individual_oracle,0.3852566883695314
161,spambase,classification,11,32,uniform,0.292867221927791
161,spambase,classification,11,32,fixed,0.295610359165028
161,spambase,classification,11,32,competence,0.24735105459159756
161,spambase,classification,11,32,hard_cv,0.22766705529046555
161,spambase,classification,11,32,best_individual_oracle,0.22766705529046555
162,spambase,classification,12,32,uniform,0.34361136770156053
162,spambase,classification,12,32,fixed,0.33604996755210276
162,spambase,classification,12,32,competence,0.3455718019426676
162,spambase,classification,12,32,hard_cv,0.34414459470368197
162,spambase,classification,12,32,best_individual_oracle,0.34414459470368197
163,spambase,classification,13,32,uniform,0.38735229027913726
163,spambase,classification,13,32,fixed,0.38866549323280913
163,spambase,classification,13,32,competence,0.3792966910704944
163,spambase,classification,13,32,hard_cv,0.40067274653729734
163,spambase,classification,13,32,best_individual_oracle,0.37363588739624837
164,spambase,classification,14,32,uniform,0.40437474739580037
164,spambase,classification,14,32,fixed,0.4033200756126386
164,spambase,classification,14,32,competence,0.3957502565430526
164,spambase,classification,14,32,hard_cv,0.4289262094129056
164,spambase,classification,14,32,best_individual_oracle,0.37543964041978034
165,spambase,classification,15,32,uniform,0.3662655745213951
165,spambase,classification,15,32,fixed,0.3822100319971522
165,spambase,classification,15,32,competence,0.3661661271089665
165,spambase,classification,15,32,hard_cv,0.40959392396513483
165,spambase,classification,15,32,best_individual_oracle,0.3334623270834284
166,spambase,classification,16,32,uniform,0.3737457090494799
166,spambase,classification,16,32,fixed,0.3759641933512182
166,spambase,classification,16,32,competence,0.35978477702972894
166,spambase,classification,16,32,hard_cv,0.35313964040525075
166,spambase,classification,16,32,best_individual_oracle,0.35313964040525075
167,spambase,classification,17,32,uniform,0.4144895821169231
167,spambase,classification,17,32,fixed,0.4153540058614499
167,spambase,classification,17,32,competence,0.4177485628214823
167,spambase,classification,17,32,hard_cv,0.4607429024748184
167,spambase,classification,17,32,best_individual_oracle,0.3816115841789124
168,spambase,classification,18,32,uniform,0.387543126278713
168,spambase,classification,18,32,fixed,0.3875763787660059
168,spambase,classification,18,32,competence,0.407400482176428
168,spambase,classification,18,32,hard_cv,0.5740129492177837
168,spambase,classification,18,32,best_individual_oracle,0.3647946499821404
169,spambase,classification,19,32,uniform,0.32971951347267847
169,spambase,classification,19,32,fixed,0.32191635095549465
169,spambase,classification,19,32,competence,0.31567288772857893
169,spambase,classification,19,32,hard_cv,0.3468996454772236
169,spambase,classification,19,32,best_individual_oracle,0.282334311858156
170,spambase,classification,20,32,uniform,0.35146687752699113
170,spambase,classification,20,32,fixed,0.3543827245545093
170,spambase,classification,20,32,competence,0.3569851550197577
170,spambase,classification,20,32,hard_cv,0.3899832159918557
170,spambase,classification,20,32,best_individual_oracle,0.3860267162657106
171,spambase,classification,21,32,uniform,0.36842761906860183
171,spambase,classification,21,32,fixed,0.3678147985551453
171,spambase,classification,21,32,competence,0.35469428466543884
171,spambase,classification,21,32,hard_cv,0.37389695409332824
171,spambase,classification,21,32,best_individual_oracle,0.3405849214606199
172,spambase,classification,22,32,uniform,0.39770273561952757
172,spambase,classification,22,32,fixed,0.40059652106178634
172,spambase,classification,22,32,competence,0.38137686083380806
172,spambase,classification,22,32,hard_cv,0.39859801279673845
172,spambase,classification,22,32,best_individual_oracle,0.36562290990346447
173,spambase,classification,23,32,uniform,0.33703997052365137
173,spambase,classification,23,32,fixed,0.3439704401779778
173,spambase,classification,23,32,competence,0.3241444473669891
173,spambase,classification,23,32,hard_cv,0.3278924499837127
173,spambase,classification,23,32,best_individual_oracle,0.3278924499837127
174,spambase,classification,24,32,uniform,0.45164412135848064
174,spambase,classification,24,32,fixed,0.4491012746152263
174,spambase,classification,24,32,competence,0.4297878137291058
174,spambase,classification,24,32,hard_cv,0.47068179547339606
174,spambase,classification,24,32,best_individual_oracle,0.4468096314078118
175,spambase,classification,25,32,uniform,0.3415012751026715
175,spambase,classification,25,32,fixed,0.3427930244597307
175,spambase,classification,25,32,competence,0.2988915466443949
175,spambase,classification,25,32,hard_cv,0.29470532905567215
175,spambase,classification,25,32,best_individual_oracle,0.29470532905567215
176,spambase,classification,26,32,uniform,0.40815719810798684
176,spambase,classification,26,32,fixed,0.3957801095952582
176,spambase,classification,26,32,competence,0.424065255761969
176,spambase,classification,26,32,hard_cv,0.5068544985761283
176,spambase,classification,26,32,best_individual_oracle,0.3427203752832304
177,spambase,classification,27,32,uniform,0.3881839404041538
177,spambase,classification,27,32,fixed,0.3894911016835923
177,spambase,classification,27,32,competence,0.3732926714790126
177,spambase,classification,27,32,hard_cv,0.36327112304550707
177,spambase,classification,27,32,best_individual_oracle,0.340517813150148
178,spambase,classification,28,32,uniform,0.37091368718419315
178,spambase,classification,28,32,fixed,0.3861410771586372
178,spambase,classification,28,32,competence,0.3728087689167128
178,spambase,classification,28,32,hard_cv,0.3494545902874182
178,spambase,classification,28,32,best_individual_oracle,0.3494545902874182
179,spambase,classification,29,32,uniform,0.4125114584469734
179,spambase,classification,29,32,fixed,0.4202766514691315
179,spambase,classification,29,32,competence,0.3860110303628801
179,spambase,classification,29,32,hard_cv,0.37200806678624054
179,spambase,classification,29,32,best_individual_oracle,0.37200806678624054
180,spambase,classification,30,32,uniform,0.417957237557253
180,spambase,classification,30,32,fixed,0.4134911254705297
180,spambase,classification,30,32,competence,0.38391279061549055
180,spambase,classification,30,32,hard_cv,0.3776159495239374
180,spambase,classification,30,32,best_individual_oracle,0.3776159495239374
181,spambase,classification,31,32,uniform,0.3301694938065708
181,spambase,classification,31,32,fixed,0.31983309210868444
181,spambase,classification,31,32,competence,0.30434583008813626
181,spambase,classification,31,32,hard_cv,0.3521235169780833
181,spambase,classification,31,32,best_individual_oracle,0.2671568649994175
182,spambase,classification,32,32,uniform,0.38436600966367307
182,spambase,classification,32,32,fixed,0.3942184228146824
182,spambase,classification,32,32,competence,0.3676454164945454
182,spambase,classification,32,32,hard_cv,0.4271629925084649
182,spambase,classification,32,32,best_individual_oracle,0.3493966766638282
183,spambase,classification,33,32,uniform,0.4612123892426549
183,spambase,classification,33,32,fixed,0.4733720019833129
183,spambase,classification,33,32,competence,0.44897772087129223
183,spambase,classification,33,32,hard_cv,0.4488437055160255
183,spambase,classification,33,32,best_individual_oracle,0.4488437055160255
184,spambase,classification,34,32,uniform,0.33432355038218275
184,spambase,classification,34,32,fixed,0.3545759938499411
184,spambase,classification,34,32,competence,0.33060278476118315
184,spambase,classification,34,32,hard_cv,0.42585146876470537
184,spambase,classification,34,32,best_individual_oracle,0.2889915776291412
185,spambase,classification,35,32,uniform,0.41679005759282256
185,spambase,classification,35,32,fixed,0.42567554189089163
185,spambase,classification,35,32,competence,0.3741164938055791
185,spambase,classification,35,32,hard_cv,0.3847340889112911
185,spambase,classification,35,32,best_individual_oracle,0.3611141771986771
186,spambase,classification,36,32,uniform,0.35954424067604496
186,spambase,classification,36,32,fixed,0.3646951736158751
186,spambase,classification,36,32,competence,0.3243578781848273
186,spambase,classification,36,32,hard_cv,0.33162512096892793
186,spambase,classification,36,32,best_individual_oracle,0.33162512096892793
187,spambase,classification,37,32,uniform,0.35949628810187323
187,spambase,classification,37,32,fixed,0.3628678697419491
187,spambase,classification,37,32,competence,0.3505045913535805
187,spambase,classification,37,32,hard_cv,0.3896752832753526
187,spambase,classification,37,32,best_individual_oracle,0.3441459734600947
188,spambase,classification,38,32,uniform,0.408901820154353
188,spambase,classification,38,32,fixed,0.4015607759292273
188,spambase,classification,38,32,competence,0.3831016747083285
188,spambase,classification,38,32,hard_cv,0.404977532242908
188,spambase,classification,38,32,best_individual_oracle,0.4043393019573512
189,spambase,classification,39,32,uniform,0.4280510321470621
189,spambase,classification,39,32,fixed,0.43828532603086334
189,spambase,classification,39,32,competence,0.42845934081308934
189,spambase,classification,39,32,hard_cv,0.4444782496324109
189,spambase,classification,39,32,best_individual_oracle,0.4272082308991619
190,spambase,classification,40,32,uniform,0.45672761839744064
190,spambase,classification,40,32,fixed,0.45261594662822724
190,spambase,classification,40,32,competence,0.46204650042219425
190,spambase,classification,40,32,hard_cv,0.5304834081839612
190,spambase,classification,40,32,best_individual_oracle,0.43914685084582794
191,spambase,classification,41,32,uniform,0.3295257850038645
191,spambase,classification,41,32,fixed,0.32919289633107574
191,spambase,classification,41,32,competence,0.3171674924386407
191,spambase,classification,41,32,hard_cv,0.35112496448899955
191,spambase,classification,41,32,best_individual_oracle,0.30209811079687626
192,spambase,classification,42,32,uniform,0.43930453217772436
192,spambase,classification,42,32,fixed,0.44204925513559445
192,spambase,classification,42,32,competence,0.4423145562226156
192,spambase,classification,42,32,hard_cv,0.4935409877078566
192,spambase,classification,42,32,best_individual_oracle,0.42170718853938605
193,spambase,classification,43,32,uniform,0.3046962090083945
193,spambase,classification,43,32,fixed,0.3202720511908005
193,spambase,classification,43,32,competence,0.27777078934517624
193,spambase,classification,43,32,hard_cv,0.29424048936440544
193,spambase,classification,43,32,best_individual_oracle,0.26846503831302815
194,spambase,classification,44,32,uniform,0.3965513611500211
194,spambase,classification,44,32,fixed,0.3908909666485305
194,spambase,classification,44,32,competence,0.37738341208003545
194,spambase,classification,44,32,hard_cv,0.40650934774653147
194,spambase,classification,44,32,best_individual_oracle,0.39710994563548524
195,spambase,classification,45,32,uniform,0.45708305026621987
195,spambase,classification,45,32,fixed,0.4457912701176171
195,spambase,classification,45,32,competence,0.4559338090236557
195,spambase,classification,45,32,hard_cv,0.502218121885795
195,spambase,classification,45,32,best_individual_oracle,0.45443701003523884
196,spambase,classification,46,32,uniform,0.4331857356317418
196,spambase,classification,46,32,fixed,0.4252926461114841
196,spambase,classification,46,32,competence,0.4143358452443271
196,spambase,classification,46,32,hard_cv,0.4247851420350991
196,spambase,classification,46,32,best_individual_oracle,0.4247851420350991
197,spambase,classification,47,32,uniform,0.41907213853142056
197,spambase,classification,47,32,fixed,0.4072007061749546
197,spambase,classification,47,32,competence,0.424847576919707
197,spambase,classification,47,32,hard_cv,0.4769216569475458
197,spambase,classification,47,32,best_individual_oracle,0.3994572347976374
198,spambase,classification,48,32,uniform,0.3742077526819988
198,spambase,classification,48,32,fixed,0.38940973150785274
