panel,dataset,variant,scope,member,repair,train_relative_coordinate_difference,test_relative_coordinate_difference,output_dimension,full_rank,max_anchor_condition,degenerate_block_count,passes_1e_5,error
development,credit-g,orthogonal_all,all,6,pca_canonical,9.21997259797474e-16,9.430785659178503e-16,92,True,,0,True,
development,credit-g,orthogonal_all,all,6,anchor_canonical,3.03908411556007e-12,2.982419004401169e-12,116,False,2.806565904778727e+16,0,True,
development,credit-g,orthogonal_all,all,6,ORACLE INVERSE — NOT A METHOD,1.1194681656970105e-16,1.1364831610105795e-16,92,True,,0,True,
development,credit-g,orthogonal_all,all,7,raw,0.7001167576069759,0.7039732892871745,92,True,,0,False,
development,credit-g,orthogonal_all,all,7,standardization,0.7058207823620943,0.7112379400913741,92,True,,0,False,
development,credit-g,orthogonal_all,all,7,whitening,1.1335867106575463,1.1229025675330997,92,True,,0,False,
development,credit-g,orthogonal_all,all,7,pca_canonical,7.604613696051038e-16,7.673935671269651e-16,92,True,,0,True,
development,credit-g,orthogonal_all,all,7,anchor_canonical,2.6129316718328414e-12,2.57131183739493e-12,116,False,2.0617765945032172e+16,0,True,
development,credit-g,orthogonal_all,all,7,ORACLE INVERSE — NOT A METHOD,1.0757087847126506e-16,1.0762207373801759e-16,92,True,,0,True,
development,credit-g,condition_le_3_all,all,0,raw,0.788853680703806,0.7910337276619316,92,True,,0,False,
development,credit-g,condition_le_3_all,all,0,standardization,0.7272607907760943,0.7290794969887135,92,True,,0,False,
development,credit-g,condition_le_3_all,all,0,whitening,1.0982404044367813,1.0929562219843876,92,True,,0,False,
development,credit-g,condition_le_3_all,all,0,pca_canonical,0.6274123314209052,0.6289662888043601,92,True,,0,False,
development,credit-g,condition_le_3_all,all,0,anchor_canonical,0.004377387125255776,0.00037635293935735903,116,False,1.6438575442511724e+16,0,False,
development,credit-g,condition_le_3_all,all,0,ORACLE INVERSE — NOT A METHOD,1.3601850616211972e-16,1.3520369578854463e-16,92,True,,0,True,
development,credit-g,condition_le_3_all,all,1,raw,0.7415972858103531,0.7516197950436362,92,True,,0,False,
development,credit-g,condition_le_3_all,all,1,standardization,0.6844003560846355,0.6922946552938852,92,True,,0,False,
development,credit-g,condition_le_3_all,all,1,whitening,1.0713406135529655,1.0689336148853152,92,True,,0,False,
development,credit-g,condition_le_3_all,all,1,pca_canonical,0.5495529655194328,0.5622359157095579,92,True,,0,False,
development,credit-g,condition_le_3_all,all,1,anchor_canonical,0.0007253557473841048,6.236363378343227e-05,116,False,1.3740807802787972e+16,0,False,
development,credit-g,condition_le_3_all,all,1,ORACLE INVERSE — NOT A METHOD,1.3522915112438666e-16,1.3607203432143061e-16,92,True,,0,True,
development,credit-g,condition_le_3_all,all,2,raw,0.7136371343734423,0.7139984946664844,92,True,,0,False,
development,credit-g,condition_le_3_all,all,2,standardization,0.7547921526584627,0.7592050262905359,92,True,,0,False,
development,credit-g,condition_le_3_all,all,2,whitening,1.1309117151611692,1.1065474868478713,92,True,,0,False,
development,credit-g,condition_le_3_all,all,2,pca_canonical,0.44259703953699375,0.43795375675083853,92,True,,0,False,
development,credit-g,condition_le_3_all,all,2,anchor_canonical,0.0022058003287769947,0.0001896472515718254,116,False,2.3533400298110904e+16,0,False,
development,credit-g,condition_le_3_all,all,2,ORACLE INVERSE — NOT A METHOD,1.3860415342789166e-16,1.387012606359587e-16,92,True,,0,True,
development,credit-g,condition_le_3_all,all,3,raw,0.7625897728001858,0.7721504994279796,92,True,,0,False,
development,credit-g,condition_le_3_all,all,3,standardization,0.7018475553520559,0.7077251736213404,92,True,,0,False,
development,credit-g,condition_le_3_all,all,3,whitening,1.0771206269724614,1.0570980943875083,92,True,,0,False,
development,credit-g,condition_le_3_all,all,3,pca_canonical,0.4409823771536475,0.4336900144364654,92,True,,0,False,
development,credit-g,condition_le_3_all,all,3,anchor_canonical,0.0008328345710037445,7.160429951174882e-05,116,False,3.0810142006624504e+16,0,False,
development,credit-g,condition_le_3_all,all,3,ORACLE INVERSE — NOT A METHOD,1.0688086324941797e-16,1.0656087803001137e-16,92,True,,0,True,
development,credit-g,condition_le_3_all,all,4,raw,0.8160199779737428,0.8196066405030422,92,True,,0,False,
development,credit-g,condition_le_3_all,all,4,standardization,0.7458553365887242,0.753289713090345,92,True,,0,False,
development,credit-g,condition_le_3_all,all,4,whitening,1.070985718192561,1.0759607128656932,92,True,,0,False,
development,credit-g,condition_le_3_all,all,4,pca_canonical,0.5133607586176177,0.512271957934491,92,True,,0,False,
development,credit-g,condition_le_3_all,all,4,anchor_canonical,0.0025880346636330247,0.00022251046684844218,116,False,7.884760199771426e+16,0,False,
development,credit-g,condition_le_3_all,all,4,ORACLE INVERSE — NOT A METHOD,1.453988000473033e-16,1.474308681689679e-16,92,True,,0,True,
development,credit-g,condition_le_3_all,all,5,raw,0.6557096239877463,0.6614781539751345,92,True,,0,False,
development,credit-g,condition_le_3_all,all,5,standardization,0.6739042180050292,0.678137013947709,92,True,,0,False,
development,credit-g,condition_le_3_all,all,5,whitening,1.028974704388941,1.0200115332664916,92,True,,0,False,
development,credit-g,condition_le_3_all,all,5,pca_canonical,0.5283714700734525,0.5351815579191089,92,True,,0,False,
development,credit-g,condition_le_3_all,all,5,anchor_canonical,0.00029008799410554486,2.4940784566209358e-05,116,False,3.239505311115137e+16,0,False,
development,credit-g,condition_le_3_all,all,5,ORACLE INVERSE — NOT A METHOD,1.2094487405937023e-16,1.2348250743146096e-16,92,True,,0,True,
development,credit-g,condition_le_3_all,all,6,raw,0.686645713947507,0.6892174409886875,92,True,,0,False,
development,credit-g,condition_le_3_all,all,6,standardization,0.7021458826597484,0.7083334309895929,92,True,,0,False,
development,credit-g,condition_le_3_all,all,6,whitening,1.1179736805213816,1.1165264461966393,92,True,,0,False,
development,credit-g,condition_le_3_all,all,6,pca_canonical,0.29845638003189817,0.2854839961566358,92,True,,0,False,
development,credit-g,condition_le_3_all,all,6,anchor_canonical,0.0020042703451377416,0.00017232038521502755,116,False,1.8267236150872456e+16,0,False,
development,credit-g,condition_le_3_all,all,6,ORACLE INVERSE — NOT A METHOD,1.3295859979813752e-16,1.3434321528312937e-16,92,True,,0,True,
development,credit-g,condition_le_3_all,all,7,raw,0.7715039462791409,0.7764025347487201,92,True,,0,False,
development,credit-g,condition_le_3_all,all,7,standardization,0.743328127770547,0.7409959594231849,92,True,,0,False,
development,credit-g,condition_le_3_all,all,7,whitening,1.0477334631177173,1.0373568477636075,92,True,,0,False,
development,credit-g,condition_le_3_all,all,7,pca_canonical,0.4431294781337867,0.4342374222927106,92,True,,0,False,
development,credit-g,condition_le_3_all,all,7,anchor_canonical,0.0016911743001649616,0.0001454014462555714,116,False,1.104712077346457e+16,0,False,
development,credit-g,condition_le_3_all,all,7,ORACLE INVERSE — NOT A METHOD,1.295675877130329e-16,1.308818914618262e-16,92,True,,0,True,
development,diamonds,orthogonal_one,one,0,raw,0.5734643422295896,0.5741444663768448,68,True,,0,False,
development,diamonds,orthogonal_one,one,0,standardization,0.5638708202196792,0.5423327507786809,68,True,,0,False,
development,diamonds,orthogonal_one,one,0,whitening,0.5909261281193616,0.5693720714808934,68,True,,0,False,
development,diamonds,orthogonal_one,one,0,pca_canonical,1.7005936844570172e-15,1.6983633505984775e-15,68,True,,0,True,
development,diamonds,orthogonal_one,one,0,anchor_canonical,1.4170507476812618e-24,1.3507818717851472e-24,116,False,3.15980569423911e+16,0,True,
development,diamonds,orthogonal_one,one,0,ORACLE INVERSE — NOT A METHOD,1.2343115716406376e-16,1.2439066758368886e-16,68,True,,0,True,
development,diamonds,orthogonal_one,one,1,raw,0.5878176645262774,0.5955395130448828,68,True,,0,False,
development,diamonds,orthogonal_one,one,1,standardization,0.5148799374790963,0.49695607804953273,68,True,,0,False,
development,diamonds,orthogonal_one,one,1,whitening,0.5232410101384551,0.5243538554959984,68,True,,0,False,
development,diamonds,orthogonal_one,one,1,pca_canonical,1.5886645594809619e-15,1.5814787467095445e-15,68,True,,0,True,
development,diamonds,orthogonal_one,one,1,anchor_canonical,2.0112186101442208e-24,1.945301808049152e-24,116,False,3.041000038255262e+16,0,True,
development,diamonds,orthogonal_one,one,1,ORACLE INVERSE — NOT A METHOD,9.093462284585325e-17,9.186409903537307e-17,68,True,,0,True,
development,diamonds,orthogonal_one,one,2,raw,0.7241648031614665,0.7290945887414221,68,True,,0,False,
development,diamonds,orthogonal_one,one,2,standardization,0.5687696241845414,0.5438649015723912,68,True,,0,False,
development,diamonds,orthogonal_one,one,2,whitening,0.5749488640226498,0.5672094507831311,68,True,,0,False,
development,diamonds,orthogonal_one,one,2,pca_canonical,5.668259685277464e-16,5.55571717222302e-16,68,True,,0,True,
development,diamonds,orthogonal_one,one,2,anchor_canonical,1.998976541343348e-24,1.9325439759296976e-24,116,False,5.7581520686326216e+16,0,True,
development,diamonds,orthogonal_one,one,2,ORACLE INVERSE — NOT A METHOD,9.567055510777239e-17,9.658171647256157e-17,68,True,,0,True,
development,diamonds,orthogonal_one,one,3,raw,0.6377856454392224,0.6386942519678808,68,True,,0,False,
development,diamonds,orthogonal_one,one,3,standardization,0.49258077543655976,0.47426259562281925,68,True,,0,False,
development,diamonds,orthogonal_one,one,3,whitening,0.5475258078241186,0.5397941945145527,68,True,,0,False,
development,diamonds,orthogonal_one,one,3,pca_canonical,3.0129367671449824e-15,3.0037795542471638e-15,68,True,,0,True,
development,diamonds,orthogonal_one,one,3,anchor_canonical,1.1223920976751467e-24,1.060146289657598e-24,116,False,8.567478505516502e+16,0,True,
development,diamonds,orthogonal_one,one,3,ORACLE INVERSE — NOT A METHOD,1.2103160196690143e-16,1.2170298973669023e-16,68,True,,0,True,
development,diamonds,orthogonal_one,one,4,raw,0.6155647815151064,0.6190958085343211,68,True,,0,False,
development,diamonds,orthogonal_one,one,4,standardization,0.453367181199711,0.43941184214997897,68,True,,0,False,
development,diamonds,orthogonal_one,one,4,whitening,0.5433800104332633,0.540509486453063,68,True,,0,False,
development,diamonds,orthogonal_one,one,4,pca_canonical,3.601380713655148e-15,3.591431477350442e-15,68,True,,0,True,
development,diamonds,orthogonal_one,one,4,anchor_canonical,3.089672059050272e-24,3.027515745421281e-24,116,False,3.812521127414037e+16,0,True,
development,diamonds,orthogonal_one,one,4,ORACLE INVERSE — NOT A METHOD,1.0577351029443909e-16,1.0570995953744053e-16,68,True,,0,True,
development,diamonds,orthogonal_one,one,5,raw,0.6927842739803876,0.6966445917041204,68,True,,0,False,
development,diamonds,orthogonal_one,one,5,standardization,0.5065206030205834,0.47996597060938784,68,True,,0,False,
development,diamonds,orthogonal_one,one,5,whitening,0.5480065247949714,0.5380106281467368,68,True,,0,False,
development,diamonds,orthogonal_one,one,5,pca_canonical,1.2987936294199724e-15,1.288395610062228e-15,68,True,,0,True,
development,diamonds,orthogonal_one,one,5,anchor_canonical,2.328202192331757e-24,2.26827100048224e-24,116,False,8.46445497101101e+16,0,True,
development,diamonds,orthogonal_one,one,5,ORACLE INVERSE — NOT A METHOD,9.869158155386527e-17,9.937975798907481e-17,68,True,,0,True,
development,diamonds,orthogonal_one,one,6,raw,0.5233014767305388,0.5274823963704025,68,True,,0,False,
development,diamonds,orthogonal_one,one,6,standardization,0.5385083469994865,0.5206303284003232,68,True,,0,False,
development,diamonds,orthogonal_one,one,6,whitening,0.5187046845038799,0.5083764802671542,68,True,,0,False,
development,diamonds,orthogonal_one,one,6,pca_canonical,3.272848810614497e-15,3.262077556328101e-15,68,True,,0,True,
development,diamonds,orthogonal_one,one,6,anchor_canonical,1.7916211433552754e-24,1.7452289328864225e-24,116,False,4.623786968445961e+16,0,True,
development,diamonds,orthogonal_one,one,6,ORACLE INVERSE — NOT A METHOD,9.363948548218776e-17,9.347278142750447e-17,68,True,,0,True,
development,diamonds,orthogonal_one,one,7,raw,0.46400631921138935,0.46454330572857255,68,True,,0,False,
development,diamonds,orthogonal_one,one,7,standardization,0.46739314329358445,0.45467149946174024,68,True,,0,False,
development,diamonds,orthogonal_one,one,7,whitening,0.5135629916260808,0.5010824290814876,68,True,,0,False,
development,diamonds,orthogonal_one,one,7,pca_canonical,4.096162085080931e-15,4.0871138193417796e-15,68,True,,0,True,
development,diamonds,orthogonal_one,one,7,anchor_canonical,2.546872912687655e-24,2.4964323350198892e-24,116,False,1.0502999226702758e+17,0,True,
development,diamonds,orthogonal_one,one,7,ORACLE INVERSE — NOT A METHOD,7.739933823918803e-17,7.799461313306864e-17,68,True,,0,True,
development,diamonds,orthogonal_all,all,0,raw,1.0781564686422604,1.0765863588961044,68,True,,0,False,
development,diamonds,orthogonal_all,all,0,standardization,1.062031694074255,1.035085609477608,68,True,,0,False,
development,diamonds,orthogonal_all,all,0,whitening,1.3284952115711433,1.329599523442895,68,True,,0,False,
development,diamonds,orthogonal_all,all,0,pca_canonical,2.978244999438685e-15,2.9749518687225798e-15,68,True,,0,True,
development,diamonds,orthogonal_all,all,0,anchor_canonical,4.145711556851129e-05,4.1457116524654766e-05,116,False,4.522706768467085e+16,0,False,
development,diamonds,orthogonal_all,all,0,ORACLE INVERSE — NOT A METHOD,2.2607256723994976e-16,2.2398689187934197e-16,68,True,,0,True,
development,diamonds,orthogonal_all,all,1,raw,1.2913661958853098,1.293148818107328,68,True,,0,False,
development,diamonds,orthogonal_all,all,1,standardization,1.2052259168265054,1.1691720452000394,68,True,,0,False,
development,diamonds,orthogonal_all,all,1,whitening,1.391658807138825,1.3823593800071057,68,True,,0,False,
development,diamonds,orthogonal_all,all,1,pca_canonical,2.2356374149502113e-15,2.263580088029596e-15,68,True,,0,True,
development,diamonds,orthogonal_all,all,1,anchor_canonical,3.789925592654415e-05,3.789925680062105e-05,116,False,3.1457437287865736e+16,0,False,
development,diamonds,orthogonal_all,all,1,ORACLE INVERSE — NOT A METHOD,2.1648567872555456e-16,2.1451846679101628e-16,68,True,,0,True,
development,diamonds,orthogonal_all,all,2,raw,1.2028453275769058,1.2008349429382865,68,True,,0,False,
development,diamonds,orthogonal_all,all,2,standardization,1.1451108966865786,1.1199662057405657,68,True,,0,False,
development,diamonds,orthogonal_all,all,2,whitening,1.347793977137255,1.3637426269227848,68,True,,0,False,
development,diamonds,orthogonal_all,all,2,pca_canonical,3.1235284530876035e-15,3.1569852729659416e-15,68,True,,0,True,
development,diamonds,orthogonal_all,all,2,anchor_canonical,4.309399260745186e-05,4.309399360133075e-05,116,False,4.264454691739406e+16,0,False,
development,diamonds,orthogonal_all,all,2,ORACLE INVERSE — NOT A METHOD,2.0970661841246952e-16,2.0974340713692993e-16,68,True,,0,True,
development,diamonds,orthogonal_all,all,3,raw,1.2322395570816667,1.232298470915194,68,True,,0,False,
development,diamonds,orthogonal_all,all,3,standardization,1.2228992947528943,1.1909464769303715,68,True,,0,False,
development,diamonds,orthogonal_all,all,3,whitening,1.3991451468399636,1.4110494063503576,68,True,,0,False,
development,diamonds,orthogonal_all,all,3,pca_canonical,5.107594600742824e-15,5.158155543352648e-15,68,True,,0,True,
development,diamonds,orthogonal_all,all,3,anchor_canonical,4.496941783277061e-05,4.496941886993808e-05,116,False,2.1080913432072832e+17,0,False,
development,diamonds,orthogonal_all,all,3,ORACLE INVERSE — NOT A METHOD,2.4068316742493433e-16,2.406329704137079e-16,68,True,,0,True,
development,diamonds,orthogonal_all,all,4,raw,1.270498970266031,1.2681497777305715,68,True,,0,False,
development,diamonds,orthogonal_all,all,4,standardization,1.2120035319635296,1.1717799618863418,68,True,,0,False,
development,diamonds,orthogonal_all,all,4,whitening,1.335179437272922,1.317046504652423,68,True,,0,False,
development,diamonds,orthogonal_all,all,4,pca_canonical,4.057248660281042e-15,4.0562872644199324e-15,68,True,,0,True,
development,diamonds,orthogonal_all,all,4,anchor_canonical,8.934941363070339e-05,8.93494156914084e-05,116,False,4.075152197055531e+16,0,False,
development,diamonds,orthogonal_all,all,4,ORACLE INVERSE — NOT A METHOD,2.249630048481104e-16,2.266968149262229e-16,68,True,,0,True,
development,diamonds,orthogonal_all,all,5,raw,1.204009795426075,1.19851416895624,68,True,,0,False,
development,diamonds,orthogonal_all,all,5,standardization,1.1408005503822192,1.1064428522934902,68,True,,0,False,
development,diamonds,orthogonal_all,all,5,whitening,1.3621968569851246,1.346017473745686,68,True,,0,False,
development,diamonds,orthogonal_all,all,5,pca_canonical,3.286892473625207e-15,3.3495908207258474e-15,68,True,,0,True,
development,diamonds,orthogonal_all,all,5,anchor_canonical,7.707429287149375e-05,7.707429464908627e-05,116,False,1.0022450596745648e+16,0,False,
development,diamonds,orthogonal_all,all,5,ORACLE INVERSE — NOT A METHOD,2.1063669359670237e-16,2.1067085369374305e-16,68,True,,0,True,
development,diamonds,orthogonal_all,all,6,raw,1.162660198907495,1.1605630209717681,68,True,,0,False,
development,diamonds,orthogonal_all,all,6,standardization,1.1544373685361935,1.122493410780735,68,True,,0,False,
development,diamonds,orthogonal_all,all,6,whitening,1.3077592158009317,1.2992515354110643,68,True,,0,False,
development,diamonds,orthogonal_all,all,6,pca_canonical,1.9694431783420105e-15,1.978618534231083e-15,68,True,,0,True,
development,diamonds,orthogonal_all,all,6,anchor_canonical,7.408830757983108e-05,7.408830928847252e-05,116,False,1.6393235892057176e+16,0,False,
development,diamonds,orthogonal_all,all,6,ORACLE INVERSE — NOT A METHOD,2.1613038155083233e-16,2.1669204418541454e-16,68,True,,0,True,
development,diamonds,orthogonal_all,all,7,raw,1.2009888590802218,1.1993221150581035,68,True,,0,False,
development,diamonds,orthogonal_all,all,7,standardization,1.1211195873755997,1.0880070735922387,68,True,,0,False,
development,diamonds,orthogonal_all,all,7,whitening,1.3275801367927642,1.3405517865948353,68,True,,0,False,
development,diamonds,orthogonal_all,all,7,pca_canonical,1.9132545856471377e-15,1.919068836452795e-15,68,True,,0,True,
development,diamonds,orthogonal_all,all,7,anchor_canonical,2.0855572121328096e-05,2.0855572602367698e-05,116,False,2.0085280331935476e+16,0,False,
development,diamonds,orthogonal_all,all,7,ORACLE INVERSE — NOT A METHOD,2.2119316956495965e-16,2.2116126116176596e-16,68,True,,0,True,
development,diamonds,condition_le_3_all,all,0,raw,1.2729355720446238,1.2755804287347368,68,True,,0,False,
development,diamonds,condition_le_3_all,all,0,standardization,1.1907336857952853,1.1627188460186835,68,True,,0,False,
development,diamonds,condition_le_3_all,all,0,whitening,1.3261090771361173,1.336327565624628,68,True,,0,False,
development,diamonds,condition_le_3_all,all,0,pca_canonical,1.068261559768753,1.0608576147267168,68,True,,0,False,
development,diamonds,condition_le_3_all,all,0,anchor_canonical,7.905033546691404e-05,7.905033729012135e-05,116,False,1.9115895737336216e+16,0,False,
development,diamonds,condition_le_3_all,all,0,ORACLE INVERSE — NOT A METHOD,2.5398996140598553e-16,2.5175613508103133e-16,68,True,,0,True,
development,diamonds,condition_le_3_all,all,1,raw,1.4447348137689775,1.4406476391261707,68,True,,0,False,
development,diamonds,condition_le_3_all,all,1,standardization,1.2256800010557312,1.194139512981706,68,True,,0,False,
development,diamonds,condition_le_3_all,all,1,whitening,1.4142045364956481,1.4322621761270165,68,True,,0,False,
development,diamonds,condition_le_3_all,all,1,pca_canonical,1.0841185689768158,1.0876069372138215,68,True,,0,False,
development,diamonds,condition_le_3_all,all,1,anchor_canonical,7.021104578248579e-05,7.021104740182724e-05,116,False,1.6750059787749048e+16,0,False,
development,diamonds,condition_le_3_all,all,1,ORACLE INVERSE — NOT A METHOD,2.293530309240204e-16,2.297225424843402e-16,68,True,,0,True,
development,diamonds,condition_le_3_all,all,2,raw,1.3820726703338224,1.3787380589415916,68,True,,0,False,
development,diamonds,condition_le_3_all,all,2,standardization,1.1999474745253875,1.1692441675561154,68,True,,0,False,
development,diamonds,condition_le_3_all,all,2,whitening,1.4042044715679038,1.409588479858116,68,True,,0,False,
development,diamonds,condition_le_3_all,all,2,pca_canonical,1.0291298791251107,1.0276953704588008,68,True,,0,False,
development,diamonds,condition_le_3_all,all,2,anchor_canonical,3.950719235312152e-05,3.950719326429073e-05,116,False,6.7288109230913496e+16,0,False,
development,diamonds,condition_le_3_all,all,2,ORACLE INVERSE — NOT A METHOD,2.9448485998321444e-16,2.962340276811368e-16,68,True,,0,True,
development,diamonds,condition_le_3_all,all,3,raw,1.3554356954188957,1.3580057382933903,68,True,,0,False,
development,diamonds,condition_le_3_all,all,3,standardization,1.1660893277264393,1.1329851447040322,68,True,,0,False,
development,diamonds,condition_le_3_all,all,3,whitening,1.3787189407105045,1.3673501022327215,68,True,,0,False,
development,diamonds,condition_le_3_all,all,3,pca_canonical,0.7401895667972873,0.7410666730382708,68,True,,0,False,
development,diamonds,condition_le_3_all,all,3,anchor_canonical,6.481692619813244e-05,6.481692769300398e-05,116,False,6.427368333861689e+16,0,False,
development,diamonds,condition_le_3_all,all,3,ORACLE INVERSE — NOT A METHOD,2.4561061103380626e-16,2.4538448842395243e-16,68,True,,0,True,
development,diamonds,condition_le_3_all,all,4,raw,1.118030843666256,1.1146110502732376,68,True,,0,False,
development,diamonds,condition_le_3_all,all,4,standardization,1.0665863667328175,1.0384074905035867,68,True,,0,False,
development,diamonds,condition_le_3_all,all,4,whitening,1.3067534683769908,1.3217375833037122,68,True,,0,False,
development,diamonds,condition_le_3_all,all,4,pca_canonical,0.8666646988827243,0.8687513362048769,68,True,,0,False,
development,diamonds,condition_le_3_all,all,4,anchor_canonical,1.8873050396759994e-05,1.887305083205398e-05,116,False,6.149483030413264e+16,0,False,
development,diamonds,condition_le_3_all,all,4,ORACLE INVERSE — NOT A METHOD,2.2959523426162017e-16,2.292942073108918e-16,68,True,,0,True,
development,diamonds,condition_le_3_all,all,5,raw,1.4637639648478165,1.4613070024783996,68,True,,0,False,
development,diamonds,condition_le_3_all,all,5,standardization,1.2904064905892814,1.2487357365837517,68,True,,0,False,
development,diamonds,condition_le_3_all,all,5,whitening,1.4456454333704178,1.450089587301173,68,True,,0,False,
development,diamonds,condition_le_3_all,all,5,pca_canonical,0.897617175881416,0.8931900798697479,68,True,,0,False,
development,diamonds,condition_le_3_all,all,5,anchor_canonical,2.4684555061639724e-05,2.4684555630929917e-05,116,False,2.6519089784164356e+16,0,False,
development,diamonds,condition_le_3_all,all,5,ORACLE INVERSE — NOT A METHOD,2.339348498841985e-16,2.3326214286361175e-16,68,True,,0,True,
development,diamonds,condition_le_3_all,all,6,raw,1.279574682679563,1.2787056619102397,68,True,,0,False,
development,diamonds,condition_le_3_all,all,6,standardization,1.1656830763251533,1.1379299208243312,68,True,,0,False,
development,diamonds,condition_le_3_all,all,6,whitening,1.3278264542928486,1.340661482405233,68,True,,0,False,
development,diamonds,condition_le_3_all,all,6,pca_canonical,0.9888847766120556,0.9834839951057277,68,True,,0,False,
development,diamonds,condition_le_3_all,all,6,anchor_canonical,4.528968343442763e-05,4.528968447895366e-05,116,False,1.143734906417108e+16,0,False,
development,diamonds,condition_le_3_all,all,6,ORACLE INVERSE — NOT A METHOD,2.331823790875712e-16,2.3442925506335315e-16,68,True,,0,True,
development,diamonds,condition_le_3_all,all,7,raw,1.3284171021473858,1.328277881844836,68,True,,0,False,
development,diamonds,condition_le_3_all,all,7,standardization,1.1707235284738822,1.134938369746282,68,True,,0,False,
development,diamonds,condition_le_3_all,all,7,whitening,1.3144307038673866,1.29900874897949,68,True,,0,False,
development,diamonds,condition_le_3_all,all,7,pca_canonical,0.9996213797017935,0.9939778498678534,68,True,,0,False,
development,diamonds,condition_le_3_all,all,7,anchor_canonical,8.041481368145504e-05,8.041481553609081e-05,116,False,4.215032845999853e+16,0,False,
development,diamonds,condition_le_3_all,all,7,ORACLE INVERSE — NOT A METHOD,2.5196839349657086e-16,2.5413701756588115e-16,68,True,,0,True,
development,house_16H,orthogonal_one,one,0,raw,0.3680253927713535,0.37061114464027717,128,True,,0,False,
development,house_16H,orthogonal_one,one,0,standardization,0.4049196267665116,0.40413955684050096,128,True,,0,False,
development,house_16H,orthogonal_one,one,0,whitening,0.39237803102087637,0.3755320879760319,128,True,,0,False,
development,house_16H,orthogonal_one,one,0,pca_canonical,2.577547872965755e-16,2.46276051746016e-16,128,True,,0,True,
development,house_16H,orthogonal_one,one,0,anchor_canonical,2.406627394691407e-15,1.9481060030207878e-15,256,False,inf,0,True,
development,house_16H,orthogonal_one,one,0,ORACLE INVERSE — NOT A METHOD,4.418312526981131e-17,4.3843863403926075e-17,128,True,,0,True,
development,house_16H,orthogonal_one,one,1,raw,0.3598116493018103,0.36085378617429786,128,True,,0,False,
development,house_16H,orthogonal_one,one,1,standardization,0.36961833750403855,0.3687495215008154,128,True,,0,False,
development,house_16H,orthogonal_one,one,1,whitening,0.3555577672903391,0.3531056160945286,128,True,,0,False,
development,house_16H,orthogonal_one,one,1,pca_canonical,1.9883818906318986e-16,1.9515995610793792e-16,128,True,,0,True,
development,house_16H,orthogonal_one,one,1,anchor_canonical,2.977870419166301e-15,2.4100345281856166e-15,256,False,inf,0,True,
development,house_16H,orthogonal_one,one,1,ORACLE INVERSE — NOT A METHOD,5.37025552217202e-17,5.3975610377395537e-17,128,True,,0,True,
development,house_16H,orthogonal_one,one,2,raw,0.2760887206315088,0.27769066801148107,128,True,,0,False,
development,house_16H,orthogonal_one,one,2,standardization,0.33151217411359957,0.3280394989224077,128,True,,0,False,
development,house_16H,orthogonal_one,one,2,whitening,0.347365885265312,0.34021478594304244,128,True,,0,False,
development,house_16H,orthogonal_one,one,2,pca_canonical,2.597860468061577e-16,2.540053938937188e-16,128,True,,0,True,
development,house_16H,orthogonal_one,one,2,anchor_canonical,4.271012736783563e-15,3.4581279407303645e-15,256,False,inf,0,True,
development,house_16H,orthogonal_one,one,2,ORACLE INVERSE — NOT A METHOD,5.852311142363921e-17,5.968183295200911e-17,128,True,,0,True,
development,house_16H,orthogonal_one,one,3,raw,0.33959103599682583,0.34293873226226856,128,True,,0,False,
development,house_16H,orthogonal_one,one,3,standardization,0.36470315986589386,0.36121789129445253,128,True,,0,False,
development,house_16H,orthogonal_one,one,3,whitening,0.35512799017330143,0.33499902136681997,128,True,,0,False,
development,house_16H,orthogonal_one,one,3,pca_canonical,3.292744357427072e-16,3.2965897518302993e-16,128,True,,0,True,
development,house_16H,orthogonal_one,one,3,anchor_canonical,2.4583309805546584e-15,1.9904788200780615e-15,256,False,inf,0,True,
development,house_16H,orthogonal_one,one,3,ORACLE INVERSE — NOT A METHOD,4.0421780079021737e-17,4.1477022736295437e-17,128,True,,0,True,
development,house_16H,orthogonal_one,one,4,raw,0.27014745040204385,0.2719018763631205,128,True,,0,False,
development,house_16H,orthogonal_one,one,4,standardization,0.3490415553470682,0.3436786104740749,128,True,,0,False,
development,house_16H,orthogonal_one,one,4,whitening,0.3741473004897824,0.3460952730822444,128,True,,0,False,
development,house_16H,orthogonal_one,one,4,pca_canonical,2.7687903669024557e-16,2.7816629389444035e-16,128,True,,0,True,
development,house_16H,orthogonal_one,one,4,anchor_canonical,3.0357317352289174e-15,2.4562121695005265e-15,256,False,inf,0,True,
development,house_16H,orthogonal_one,one,4,ORACLE INVERSE — NOT A METHOD,5.699215798300381e-17,5.63396852385105e-17,128,True,,0,True,
development,house_16H,orthogonal_one,one,5,raw,0.26659211274329847,0.26361902970315304,128,True,,0,False,
development,house_16H,orthogonal_one,one,5,standardization,0.34963458328496766,0.34215239020877325,128,True,,0,False,
development,house_16H,orthogonal_one,one,5,whitening,0.3463118671076246,0.3281242932189037,128,True,,0,False,
development,house_16H,orthogonal_one,one,5,pca_canonical,3.684836468911643e-16,3.6493158124767203e-16,128,True,,0,True,
development,house_16H,orthogonal_one,one,5,anchor_canonical,2.656505152362516e-15,2.1358071334489957e-15,256,False,inf,0,True,
development,house_16H,orthogonal_one,one,5,ORACLE INVERSE — NOT A METHOD,3.925782171046745e-17,3.841322495892081e-17,128,True,,0,True,
