dataset,problem_type,model,model_seed,repair,disagreement,task_error,raw_disagreement,raw_task_error,disagreement_reduction,relative_task_change
cpu_small,regression,tabpfn_2_6,0,raw,0.06792988307671338,2.8983694415311985,0.06792988307671338,2.8983694415311985,0.0,0.0
cpu_small,regression,tabpfn_2_6,0,standardization,0.06857247537203662,2.957530074990913,0.06792988307671338,2.8983694415311985,-0.009459640826962046,0.02041169514555052
cpu_small,regression,tabpfn_2_6,0,whitening,0.07570063456820991,3.2422716187016007,0.06792988307671338,2.8983694415311985,-0.1143937121564158,0.11865367204144961
cpu_small,regression,tabpfn_2_6,1,ORACLE INVERSE — NOT A METHOD,0.039222415724014074,2.8780730189834727,0.07016399366636228,2.8780730189834727,0.4409894067529694,0.0
cpu_small,regression,tabpfn_2_6,1,pca_canonical,0.0116259183720152,3.221486871944918,0.07016399366636228,2.8780730189834727,0.8343036397372453,0.11932075756811002
cpu_small,regression,tabpfn_2_6,1,raw,0.07016399366636228,2.8780730189834727,0.07016399366636228,2.8780730189834727,0.0,0.0
cpu_small,regression,tabpfn_2_6,1,standardization,0.07376218502190567,2.9692320037667077,0.07016399366636228,2.8780730189834727,-0.05128259050722228,0.03167361779286341
cpu_small,regression,tabpfn_2_6,1,whitening,0.07583894190399887,3.296545037476746,0.07016399366636228,2.8780730189834727,-0.08088120332234228,0.14540007002361485
cpu_small,regression,tabpfn_2_6,2,ORACLE INVERSE — NOT A METHOD,0.04551779107775545,2.8645691202784604,0.07375391414513019,2.8645691202784604,0.3828423670072988,0.0
cpu_small,regression,tabpfn_2_6,2,pca_canonical,0.009570281790896888,3.1339939151440706,0.07375391414513019,2.8645691202784604,0.8702403539957914,0.09405421323518971
cpu_small,regression,tabpfn_2_6,2,raw,0.07375391414513019,2.8645691202784604,0.07375391414513019,2.8645691202784604,0.0,0.0
cpu_small,regression,tabpfn_2_6,2,standardization,0.06925646034310742,2.962901065561293,0.07375391414513019,2.8645691202784604,0.06097918807634861,0.034326958489754894
cpu_small,regression,tabpfn_2_6,2,whitening,0.07317623395649571,3.3413408483323863,0.07375391414513019,2.8645691202784604,0.007832536012905567,0.16643750177952754
credit-g,classification,catboost,0,ORACLE INVERSE — NOT A METHOD,0.06681439013086865,0.4698787101436025,0.08448284009223542,0.4698787101436025,0.2091365529624356,0.0
credit-g,classification,catboost,0,pca_canonical,0.0,0.5066416715362456,0.08448284009223542,0.4698787101436025,1.0,0.07823925749138064
credit-g,classification,catboost,0,raw,0.08448284009223542,0.4698787101436025,0.08448284009223542,0.4698787101436025,0.0,0.0
credit-g,classification,catboost,0,standardization,0.08744874778106582,0.455707589469673,0.08448284009223542,0.4698787101436025,-0.035106628583891464,-0.030159103547378392
credit-g,classification,catboost,0,whitening,0.08172605691493276,0.478008387712173,0.08448284009223542,0.4698787101436025,0.03263127961007106,0.01730165124120215
credit-g,classification,catboost,1,ORACLE INVERSE — NOT A METHOD,0.06651736991724587,0.4863942246510373,0.08397433725483491,0.4863942246510373,0.20788455030746833,0.0
credit-g,classification,catboost,1,pca_canonical,0.0,0.5041227228565677,0.08397433725483491,0.4863942246510373,1.0,0.036448825473307446
credit-g,classification,catboost,1,raw,0.08397433725483491,0.4863942246510373,0.08397433725483491,0.4863942246510373,0.0,0.0
credit-g,classification,catboost,1,standardization,0.08878428317200257,0.4849949689208628,0.08397433725483491,0.4863942246510373,-0.057278760087990044,-0.002876793471753111
credit-g,classification,catboost,1,whitening,0.09164246435371776,0.5069591407211844,0.08397433725483491,0.4863942246510373,-0.09131512494838234,0.04228034591673321
credit-g,classification,catboost,2,ORACLE INVERSE — NOT A METHOD,0.07429221645047807,0.4794926873386611,0.09106550647213082,0.4794926873386611,0.18418927946978436,0.0
credit-g,classification,catboost,2,pca_canonical,0.0,0.5251061641571895,0.09106550647213082,0.4794926873386611,1.0,0.0951286182729873
credit-g,classification,catboost,2,raw,0.09106550647213082,0.4794926873386611,0.09106550647213082,0.4794926873386611,0.0,0.0
credit-g,classification,catboost,2,standardization,0.09125686810787483,0.4752666054193484,0.09106550647213082,0.4794926873386611,-0.0021013624494863326,-0.008813652493365114
credit-g,classification,catboost,2,whitening,0.09677884785843152,0.4968861700350965,0.09106550647213082,0.4794926873386611,-0.06273880866241233,0.036274761129256844
credit-g,classification,controlled_mlp,0,ORACLE INVERSE — NOT A METHOD,0.0,0.5118159942199334,0.0281249842742872,0.5118159942199334,1.0,0.0
credit-g,classification,controlled_mlp,0,orbit_consistency_lambda_1,0.12731503058485324,0.4968949053286654,0.0281249842742872,0.5118159942199334,-3.5267591740930824,-0.029153229011550208
credit-g,classification,controlled_mlp,0,pca_canonical,0.0,0.5002890050400215,0.0281249842742872,0.5118159942199334,1.0,-0.022521744748286672
credit-g,classification,controlled_mlp,0,raw,0.0281249842742872,0.5118159942199334,0.0281249842742872,0.5118159942199334,0.0,0.0
credit-g,classification,controlled_mlp,0,standardization,0.06377789150628306,0.5298426685614053,0.0281249842742872,0.5118159942199334,-1.2676596325990106,0.03522100626993223
credit-g,classification,controlled_mlp,0,whitening,0.05751980665942187,0.5355674469681836,0.0281249842742872,0.5118159942199334,-1.0451498247417121,0.04640623391312759
credit-g,classification,controlled_mlp,1,ORACLE INVERSE — NOT A METHOD,0.0,0.4884530527264272,0.05334362969342661,0.4884530527264272,1.0,0.0
credit-g,classification,controlled_mlp,1,orbit_consistency_lambda_1,0.09721105497601452,0.4745481775752058,0.05334362969342661,0.4884530527264272,-0.8223554627740972,-0.02846716808014147
credit-g,classification,controlled_mlp,1,pca_canonical,0.0,0.4893314123869238,0.05334362969342661,0.4884530527264272,1.0,0.0017982478676175841
credit-g,classification,controlled_mlp,1,raw,0.05334362969342661,0.4884530527264272,0.05334362969342661,0.4884530527264272,0.0,0.0
credit-g,classification,controlled_mlp,1,standardization,0.06701824767278904,0.5119587158963741,0.05334362969342661,0.4884530527264272,-0.2563495970925187,0.04812266611651612
credit-g,classification,controlled_mlp,1,whitening,0.045758419728049136,0.5153455514113793,0.05334362969342661,0.4884530527264272,0.14219523510062493,0.05505646558015072
credit-g,classification,controlled_mlp,2,ORACLE INVERSE — NOT A METHOD,0.0,0.4906803187663125,0.07816765205975654,0.4906803187663125,1.0,0.0
credit-g,classification,controlled_mlp,2,orbit_consistency_lambda_1,0.12453980640094328,0.4745940637891859,0.07816765205975654,0.4906803187663125,-0.5932396985102839,-0.032783574889596774
credit-g,classification,controlled_mlp,2,pca_canonical,0.0,0.4914756408865958,0.07816765205975654,0.4906803187663125,1.0,0.0016208559623563062
credit-g,classification,controlled_mlp,2,raw,0.07816765205975654,0.4906803187663125,0.07816765205975654,0.4906803187663125,0.0,0.0
credit-g,classification,controlled_mlp,2,standardization,0.06638877372872269,0.5039740497392344,0.07816765205975654,0.4906803187663125,0.15068737541239297,0.02709244790242561
credit-g,classification,controlled_mlp,2,whitening,0.04510545398932371,0.5422747830082502,0.07816765205975654,0.4906803187663125,0.42296521897776707,0.10514883574637443
credit-g,classification,tabicl_v2,0,ORACLE INVERSE — NOT A METHOD,0.0,0.4758349963276596,0.05166508132312583,0.4758349963276596,1.0,0.0
credit-g,classification,tabicl_v2,0,pca_canonical,0.0,0.4744978253149535,0.05166508132312583,0.4758349963276596,1.0,-0.0028101569305030885
credit-g,classification,tabicl_v2,0,raw,0.05166508132312583,0.4758349963276596,0.05166508132312583,0.4758349963276596,0.0,0.0
credit-g,classification,tabicl_v2,0,standardization,0.05177257252866641,0.477772548719663,0.05166508132312583,0.4758349963276596,-0.0020805387853413126,0.004071899727756135
credit-g,classification,tabicl_v2,0,whitening,0.06510624744057347,0.4807525677894798,0.05166508132312583,0.4758349963276596,-0.2601595850277165,0.010334614939574488
credit-g,classification,tabicl_v2,1,ORACLE INVERSE — NOT A METHOD,0.0,0.4758349963276596,0.05166508132312583,0.4758349963276596,1.0,0.0
credit-g,classification,tabicl_v2,1,pca_canonical,0.0,0.4744978253149535,0.05166508132312583,0.4758349963276596,1.0,-0.0028101569305030885
credit-g,classification,tabicl_v2,1,raw,0.05166508132312583,0.4758349963276596,0.05166508132312583,0.4758349963276596,0.0,0.0
credit-g,classification,tabicl_v2,1,standardization,0.05177257252866641,0.477772548719663,0.05166508132312583,0.4758349963276596,-0.0020805387853413126,0.004071899727756135
credit-g,classification,tabicl_v2,1,whitening,0.06510624744057347,0.4807525677894798,0.05166508132312583,0.4758349963276596,-0.2601595850277165,0.010334614939574488
credit-g,classification,tabicl_v2,2,ORACLE INVERSE — NOT A METHOD,0.0,0.4758349963276596,0.05166508132312583,0.4758349963276596,1.0,0.0
credit-g,classification,tabicl_v2,2,pca_canonical,0.0,0.4744978253149535,0.05166508132312583,0.4758349963276596,1.0,-0.0028101569305030885
credit-g,classification,tabicl_v2,2,raw,0.05166508132312583,0.4758349963276596,0.05166508132312583,0.4758349963276596,0.0,0.0
credit-g,classification,tabicl_v2,2,standardization,0.05177257252866641,0.477772548719663,0.05166508132312583,0.4758349963276596,-0.0020805387853413126,0.004071899727756135
credit-g,classification,tabicl_v2,2,whitening,0.06510624744057347,0.4807525677894798,0.05166508132312583,0.4758349963276596,-0.2601595850277165,0.010334614939574488
credit-g,classification,tabm_d,0,ORACLE INVERSE — NOT A METHOD,0.0,0.4847935284979979,0.051517888553010836,0.4847935284979979,1.0,0.0
credit-g,classification,tabm_d,0,pca_canonical,0.0,0.4935033504025871,0.051517888553010836,0.4847935284979979,1.0,0.01796604408390975
credit-g,classification,tabm_d,0,raw,0.051517888553010836,0.4847935284979979,0.051517888553010836,0.4847935284979979,0.0,0.0
credit-g,classification,tabm_d,0,standardization,0.06828877142595302,0.4976116086489023,0.051517888553010836,0.4847935284979979,-0.3255351363184322,0.026440287250982446
credit-g,classification,tabm_d,0,whitening,0.0698276704769738,0.4724523314815074,0.051517888553010836,0.4847935284979979,-0.35540629552631176,-0.025456604288275824
credit-g,classification,tabm_d,1,ORACLE INVERSE — NOT A METHOD,0.0,0.4822002260738749,0.05379250478691235,0.4822002260738749,1.0,0.0
credit-g,classification,tabm_d,1,pca_canonical,0.0,0.4975490089648454,0.05379250478691235,0.4822002260738749,1.0,0.03183072520712377
credit-g,classification,tabm_d,1,raw,0.05379250478691235,0.4822002260738749,0.05379250478691235,0.4822002260738749,0.0,0.0
credit-g,classification,tabm_d,1,standardization,0.05896054031747571,0.4798785618807347,0.05379250478691235,0.4822002260738749,-0.09607352457438889,-0.004814730619360057
credit-g,classification,tabm_d,1,whitening,0.08122717913641529,0.4773061792254214,0.05379250478691235,0.4822002260738749,-0.5100092374984138,-0.010149408033881195
credit-g,classification,tabm_d,2,ORACLE INVERSE — NOT A METHOD,0.0,0.4858710300212498,0.06889446170715396,0.4858710300212498,1.0,0.0
credit-g,classification,tabm_d,2,pca_canonical,0.0,0.4933059698386258,0.06889446170715396,0.4858710300212498,1.0,0.01530229085082682
credit-g,classification,tabm_d,2,raw,0.06889446170715396,0.4858710300212498,0.06889446170715396,0.4858710300212498,0.0,0.0
credit-g,classification,tabm_d,2,standardization,0.1080783941591759,0.5093660039647986,0.06889446170715396,0.4858710300212498,-0.5687530097641085,0.04835640013878005
credit-g,classification,tabm_d,2,whitening,0.07112767500445348,0.4826853036688753,0.06889446170715396,0.4858710300212498,-0.03241499014524729,-0.006556732456831577
credit-g,classification,tabpfn_2_6,0,ORACLE INVERSE — NOT A METHOD,0.016868570660967124,0.4904760786912072,0.05162623600317176,0.4904760786912072,0.6732558488298319,0.0
credit-g,classification,tabpfn_2_6,0,pca_canonical,0.004408461807863437,0.4938495227883732,0.05162623600317176,0.4904760786912072,0.9146081111241076,0.006877897299635373
credit-g,classification,tabpfn_2_6,0,raw,0.05162623600317176,0.4904760786912072,0.05162623600317176,0.4904760786912072,0.0,0.0
credit-g,classification,tabpfn_2_6,0,standardization,0.05008607619155608,0.4919871691762003,0.05162623600317176,0.4904760786912072,0.029832889841534427,0.0030808647977803682
credit-g,classification,tabpfn_2_6,0,whitening,0.05158722106652421,0.4899310554463234,0.05162623600317176,0.4904760786912072,0.0007557191782323613,-0.0011112126942828791
credit-g,classification,tabpfn_2_6,1,ORACLE INVERSE — NOT A METHOD,0.02063448079548866,0.4899291129947011,0.04306078651208619,0.4899291129947011,0.5208057616481987,0.0
credit-g,classification,tabpfn_2_6,1,pca_canonical,0.00371685142766145,0.4995985463914175,0.04306078651208619,0.4899291129947011,0.9136836149841756,0.019736392756110756
credit-g,classification,tabpfn_2_6,1,raw,0.04306078651208619,0.4899291129947011,0.04306078651208619,0.4899291129947011,0.0,0.0
credit-g,classification,tabpfn_2_6,1,standardization,0.04546773200703533,0.4938144186646439,0.04306078651208619,0.4899291129947011,-0.05589645916647523,0.007930342506477658
credit-g,classification,tabpfn_2_6,1,whitening,0.05732774126201717,0.4997592169049464,0.04306078651208619,0.4899291129947011,-0.3313212763990405,0.02006433920645908
credit-g,classification,tabpfn_2_6,2,ORACLE INVERSE — NOT A METHOD,0.019289157903401938,0.4805558204417041,0.0466815434488992,0.4805558204417041,0.5867926277005566,0.0
credit-g,classification,tabpfn_2_6,2,pca_canonical,0.0040731185739588125,0.4999337146445652,0.0466815434488992,0.4805558204417041,0.9127467030215587,0.04032391946694119
credit-g,classification,tabpfn_2_6,2,raw,0.0466815434488992,0.4805558204417041,0.0466815434488992,0.4805558204417041,0.0,0.0
credit-g,classification,tabpfn_2_6,2,standardization,0.049812160046755746,0.4808868340625382,0.0466815434488992,0.4805558204417041,-0.06706326240655547,0.000688814091419901
credit-g,classification,tabpfn_2_6,2,whitening,0.05624623638796506,0.4884407875174266,0.0466815434488992,0.4805558204417041,-0.20489238856328784,0.016408014928369855
diamonds,regression,catboost,0,ORACLE INVERSE — NOT A METHOD,0.03375361825228715,818.1667174072458,0.07037445537638296,818.1667174072458,0.520371162067784,0.0
diamonds,regression,catboost,0,pca_canonical,0.031389285123766965,915.7609746963482,0.07037445537638296,818.1667174072458,0.5539676299320828,0.1192840715867503
diamonds,regression,catboost,0,raw,0.07037445537638296,818.1667174072458,0.07037445537638296,818.1667174072458,0.0,0.0
diamonds,regression,catboost,0,standardization,0.0680560107029951,843.6150810097618,0.07037445537638296,818.1667174072458,0.032944406617260946,0.031104129587624096
diamonds,regression,catboost,0,whitening,0.09220053462905978,1066.631546486298,0.07037445537638296,818.1667174072458,-0.31014206981701853,0.30368484050100747
diamonds,regression,catboost,1,ORACLE INVERSE — NOT A METHOD,0.03244470759214615,849.4837420074543,0.06082180443730681,849.4837420074543,0.4665612457192202,0.0
diamonds,regression,catboost,1,pca_canonical,0.028164981475219363,918.889850252884,0.06082180443730681,849.4837420074543,0.5369262432151132,0.08170386884793449
diamonds,regression,catboost,1,raw,0.06082180443730681,849.4837420074543,0.06082180443730681,849.4837420074543,0.0,0.0
diamonds,regression,catboost,1,standardization,0.0653442832623531,841.5939353151376,0.06082180443730681,849.4837420074543,-0.07435620937073506,-0.009287766560042625
diamonds,regression,catboost,1,whitening,0.10009506533613727,1106.596051254614,0.06082180443730681,849.4837420074543,-0.6457102228742999,0.3026688993947849
diamonds,regression,catboost,2,ORACLE INVERSE — NOT A METHOD,0.03238498048282409,858.7232792231333,0.059950857714739035,858.7232792231333,0.4598078873713566,0.0
diamonds,regression,catboost,2,pca_canonical,0.033244966501552675,899.106728509489,0.059950857714739035,858.7232792231333,0.44546303808128274,0.04702731399443329
diamonds,regression,catboost,2,raw,0.059950857714739035,858.7232792231333,0.059950857714739035,858.7232792231333,0.0,0.0
diamonds,regression,catboost,2,standardization,0.07075103490193918,867.476623588354,0.059950857714739035,858.7232792231333,-0.1801505032436741,0.010193440165194526
diamonds,regression,catboost,2,whitening,0.09931259044109685,1092.714191834795,0.059950857714739035,858.7232792231333,-0.656566631851218,0.2724869795347201
diamonds,regression,controlled_mlp,0,ORACLE INVERSE — NOT A METHOD,0.0,678.3802192487052,0.0410040279872325,678.3802192487052,1.0,0.0
diamonds,regression,controlled_mlp,0,orbit_consistency_lambda_1,0.9702119741859624,1797.0790365986509,0.0410040279872325,678.3802192487052,-22.661382108315287,1.6490734629451402
diamonds,regression,controlled_mlp,0,pca_canonical,0.0,675.9288907401559,0.0410040279872325,678.3802192487052,1.0,-0.003613502338355474
diamonds,regression,controlled_mlp,0,raw,0.0410040279872325,678.3802192487052,0.0410040279872325,678.3802192487052,0.0,0.0
diamonds,regression,controlled_mlp,0,standardization,0.07687132468173198,694.1606826675467,0.0410040279872325,678.3802192487052,-0.8747261782590614,0.023261974584574508
diamonds,regression,controlled_mlp,0,whitening,0.08133197683579645,792.3631766735858,0.0410040279872325,678.3802192487052,-0.9835118847621733,0.16802223029308674
diamonds,regression,controlled_mlp,1,ORACLE INVERSE — NOT A METHOD,0.0,677.7586752553724,0.03664165074713601,677.7586752553724,1.0,0.0
diamonds,regression,controlled_mlp,1,orbit_consistency_lambda_1,1.1300753631921483,1540.5429034368678,0.03664165074713601,677.7586752553724,-29.841278712872327,1.2729962148494924
diamonds,regression,controlled_mlp,1,pca_canonical,0.0,683.5710712043929,0.03664165074713601,677.7586752553724,1.0,0.008575907858103653
diamonds,regression,controlled_mlp,1,raw,0.03664165074713601,677.7586752553724,0.03664165074713601,677.7586752553724,0.0,0.0
diamonds,regression,controlled_mlp,1,standardization,0.11826708610306354,750.1963357603033,0.03664165074713601,677.7586752553724,-2.2276680687566333,0.10687824907241088
diamonds,regression,controlled_mlp,1,whitening,0.0732401162331188,736.2368286399148,0.03664165074713601,677.7586752553724,-0.9988214160587019,0.08628167446548507
diamonds,regression,controlled_mlp,2,ORACLE INVERSE — NOT A METHOD,0.0,707.2957876936046,0.037000995626171325,707.2957876936046,1.0,0.0
diamonds,regression,controlled_mlp,2,orbit_consistency_lambda_1,0.9530752849122366,1629.5017558132192,0.037000995626171325,707.2957876936046,-24.758098364199505,1.303847674714426
diamonds,regression,controlled_mlp,2,pca_canonical,0.0,695.7121942230464,0.037000995626171325,707.2957876936046,1.0,-0.016377297408105184
diamonds,regression,controlled_mlp,2,raw,0.037000995626171325,707.2957876936046,0.037000995626171325,707.2957876936046,0.0,0.0
diamonds,regression,controlled_mlp,2,standardization,0.07408137542894266,687.861531578777,0.037000995626171325,707.2957876936046,-1.0021454605546847,-0.02747684413362625
diamonds,regression,controlled_mlp,2,whitening,0.074874941598332,741.4463637448915,0.037000995626171325,707.2957876936046,-1.0235926177449102,0.04828330190209016
diamonds,regression,tabicl_v2,0,ORACLE INVERSE — NOT A METHOD,0.0,1006.4715421648071,0.13107580762714155,1006.4715421648071,1.0,0.0
diamonds,regression,tabicl_v2,0,pca_canonical,0.0,1142.5435497005924,0.13107580762714155,1006.4715421648071,1.0,0.1351970739710232
diamonds,regression,tabicl_v2,0,raw,0.13107580762714155,1006.4715421648071,0.13107580762714155,1006.4715421648071,0.0,0.0
diamonds,regression,tabicl_v2,0,standardization,0.1313950590597668,1002.041383168648,0.13107580762714155,1006.4715421648071,-0.0024356243795453647,-0.004401673381276454
diamonds,regression,tabicl_v2,0,whitening,0.10831585952635593,1033.858261676029,0.13107580762714155,1006.4715421648071,0.17363957936104124,0.02721062480546264
diamonds,regression,tabicl_v2,1,ORACLE INVERSE — NOT A METHOD,0.0,1006.4715421648071,0.13107580762714155,1006.4715421648071,1.0,0.0
diamonds,regression,tabicl_v2,1,pca_canonical,0.0,1142.5435497005924,0.13107580762714155,1006.4715421648071,1.0,0.1351970739710232
diamonds,regression,tabicl_v2,1,raw,0.13107580762714155,1006.4715421648071,0.13107580762714155,1006.4715421648071,0.0,0.0
diamonds,regression,tabicl_v2,1,standardization,0.1313950590597668,1002.041383168648,0.13107580762714155,1006.4715421648071,-0.0024356243795453647,-0.004401673381276454
diamonds,regression,tabicl_v2,1,whitening,0.10831585952635593,1033.858261676029,0.13107580762714155,1006.4715421648071,0.17363957936104124,0.02721062480546264
diamonds,regression,tabicl_v2,2,ORACLE INVERSE — NOT A METHOD,0.0,1006.4715421648071,0.13107580762714155,1006.4715421648071,1.0,0.0
diamonds,regression,tabicl_v2,2,pca_canonical,0.0,1142.5435497005924,0.13107580762714155,1006.4715421648071,1.0,0.1351970739710232
diamonds,regression,tabicl_v2,2,raw,0.13107580762714155,1006.4715421648071,0.13107580762714155,1006.4715421648071,0.0,0.0
diamonds,regression,tabicl_v2,2,standardization,0.1313950590597668,1002.041383168648,0.13107580762714155,1006.4715421648071,-0.0024356243795453647,-0.004401673381276454
diamonds,regression,tabicl_v2,2,whitening,0.10831585952635593,1033.858261676029,0.13107580762714155,1006.4715421648071,0.17363957936104124,0.02721062480546264
diamonds,regression,tabm_d,0,ORACLE INVERSE — NOT A METHOD,0.0,677.5067999919831,0.07568012819071038,677.5067999919831,1.0,0.0
diamonds,regression,tabm_d,0,pca_canonical,0.0,754.6347517868351,0.07568012819071038,677.5067999919831,1.0,0.11384085266120512
diamonds,regression,tabm_d,0,raw,0.07568012819071038,677.5067999919831,0.07568012819071038,677.5067999919831,0.0,0.0
diamonds,regression,tabm_d,0,standardization,0.07975906134353672,665.8299865381242,0.07568012819071038,677.5067999919831,-0.05389701696259852,-0.017234976023852596
diamonds,regression,tabm_d,0,whitening,0.0974914036774743,811.4193647140779,0.07568012819071038,677.5067999919831,-0.28820346910354777,0.197654938258449
diamonds,regression,tabm_d,1,ORACLE INVERSE — NOT A METHOD,0.0,676.1446208366589,0.07293771342016189,676.1446208366589,1.0,0.0
diamonds,regression,tabm_d,1,pca_canonical,0.0,733.9934264456502,0.07293771342016189,676.1446208366589,1.0,0.08555685252277755
diamonds,regression,tabm_d,1,raw,0.07293771342016189,676.1446208366589,0.07293771342016189,676.1446208366589,0.0,0.0
diamonds,regression,tabm_d,1,standardization,0.08104006742113483,661.3930881849208,0.07293771342016189,676.1446208366589,-0.11108593375143072,-0.021817126391517557
diamonds,regression,tabm_d,1,whitening,0.09619952593404098,801.2181095187101,0.07293771342016189,676.1446208366589,-0.3189270875531576,0.1849803796816216
diamonds,regression,tabm_d,2,ORACLE INVERSE — NOT A METHOD,0.0,677.7798331946967,0.07615680205079371,677.7798331946967,1.0,0.0
diamonds,regression,tabm_d,2,pca_canonical,0.0,737.5872073890248,0.07615680205079371,677.7798331946967,1.0,0.08824012056013478
diamonds,regression,tabm_d,2,raw,0.07615680205079371,677.7798331946967,0.07615680205079371,677.7798331946967,0.0,0.0
diamonds,regression,tabm_d,2,standardization,0.0808102909144355,668.5318237625054,0.07615680205079371,677.7798331946967,-0.061104047679655604,-0.013644562702022424
diamonds,regression,tabm_d,2,whitening,0.09759145819086948,811.1661274313951,0.07615680205079371,677.7798331946967,-0.2814542570442973,0.19679885370443342
diamonds,regression,tabpfn_2_6,0,ORACLE INVERSE — NOT A METHOD,0.006226295389506363,655.176645410838,0.07318914995393078,655.176645410838,0.9149287101513608,0.0
diamonds,regression,tabpfn_2_6,0,pca_canonical,0.004566832701717137,676.8416495075197,0.07318914995393078,655.176645410838,0.9376023262383598,0.033067424256394834
diamonds,regression,tabpfn_2_6,0,raw,0.07318914995393078,655.176645410838,0.07318914995393078,655.176645410838,0.0,0.0
diamonds,regression,tabpfn_2_6,0,standardization,0.07401057410016516,637.1770567183596,0.07318914995393078,655.176645410838,-0.011223304912701293,-0.027472878983944043
diamonds,regression,tabpfn_2_6,0,whitening,0.0756152779725954,716.2799216888874,0.07318914995393078,655.176645410838,-0.033148738852572635,0.09326229301066388
diamonds,regression,tabpfn_2_6,1,ORACLE INVERSE — NOT A METHOD,0.009840244894722275,638.8871306877406,0.0700804663665093,638.8871306877406,0.8595864810137048,0.0
diamonds,regression,tabpfn_2_6,1,pca_canonical,0.007737018720677838,652.5292838709241,0.0700804663665093,638.8871306877406,0.8895980703065745,0.021352994179892424
diamonds,regression,tabpfn_2_6,1,raw,0.0700804663665093,638.8871306877406,0.0700804663665093,638.8871306877406,0.0,0.0
diamonds,regression,tabpfn_2_6,1,standardization,0.061008578104514585,658.9655985791109,0.0700804663665093,638.8871306877406,0.12944959890178576,0.031427253621083936
diamonds,regression,tabpfn_2_6,1,whitening,0.06885773377440685,651.3908687632294,0.0700804663665093,638.8871306877406,0.01744755215679883,0.019571122151151935
diamonds,regression,tabpfn_2_6,2,ORACLE INVERSE — NOT A METHOD,0.012089639074154074,645.6951182347098,0.08175287602671122,645.6951182347098,0.8521197092784355,0.0
diamonds,regression,tabpfn_2_6,2,pca_canonical,0.004567879508498938,675.258195010193,0.08175287602671122,645.6951182347098,0.9441257637589843,0.045784885065116965
diamonds,regression,tabpfn_2_6,2,raw,0.08175287602671122,645.6951182347098,0.08175287602671122,645.6951182347098,0.0,0.0
diamonds,regression,tabpfn_2_6,2,standardization,0.08036284183991237,660.3020769895245,0.08175287602671122,645.6951182347098,0.017002878117030273,0.022622067818553835
diamonds,regression,tabpfn_2_6,2,whitening,0.06667712903765513,707.7118552525725,0.08175287602671122,645.6951182347098,0.18440631965204957,0.09604647033326291
house_16H,regression,catboost,0,ORACLE INVERSE — NOT A METHOD,0.12272285993432014,34215.12273969059,0.14990729959473525,34215.12273969059,0.18134166737648205,0.0
house_16H,regression,catboost,0,pca_canonical,0.10911603788254719,35800.99806315441,0.14990729959473525,34215.12273969059,0.2721099094071111,0.04635012814448147
house_16H,regression,catboost,0,raw,0.14990729959473525,34215.12273969059,0.14990729959473525,34215.12273969059,0.0,0.0
house_16H,regression,catboost,0,standardization,0.15951842359451643,35129.05242426059,0.14990729959473525,34215.12273969059,-0.06411378248933985,0.026711278855352887
house_16H,regression,catboost,0,whitening,0.17161181730529446,37470.98543443017,0.14990729959473525,34215.12273969059,-0.1447862630387977,0.09515858585428022
house_16H,regression,catboost,1,ORACLE INVERSE — NOT A METHOD,0.11707872825299535,35128.93209784728,0.15387416755190111,35128.93209784728,0.2391268130597347,0.0
house_16H,regression,catboost,1,pca_canonical,0.10000735288434823,36613.49039737495,0.15387416755190111,35128.93209784728,0.3500705513118947,0.0422602741066144
house_16H,regression,catboost,1,raw,0.15387416755190111,35128.93209784728,0.15387416755190111,35128.93209784728,0.0,0.0
house_16H,regression,catboost,1,standardization,0.1520041740096147,35339.465496207966,0.15387416755190111,35128.93209784728,0.012152745142589905,0.005993162495639455
house_16H,regression,catboost,1,whitening,0.17702478494021293,37691.41237086199,0.15387416755190111,35128.93209784728,-0.15045161742631818,0.07294500914167373
house_16H,regression,catboost,2,ORACLE INVERSE — NOT A METHOD,0.12709973781164832,34511.706991975174,0.1615605880452523,34511.706991975174,0.21329985642260518,0.0
house_16H,regression,catboost,2,pca_canonical,0.10624878419650216,36313.48382253891,0.1615605880452523,34511.706991975174,0.34235951055871117,0.052207699578079234
house_16H,regression,catboost,2,raw,0.1615605880452523,34511.706991975174,0.1615605880452523,34511.706991975174,0.0,0.0
house_16H,regression,catboost,2,standardization,0.14731677596401654,34390.43627032393,0.1615605880452523,34511.706991975174,0.08816390342207803,-0.003513900998274037
house_16H,regression,catboost,2,whitening,0.17503610161869146,37278.014102188215,0.1615605880452523,34511.706991975174,-0.08340842117797154,0.0801556153352912
house_16H,regression,controlled_mlp,0,ORACLE INVERSE — NOT A METHOD,0.0,35132.52082471339,0.2227784366449267,35132.52082471339,1.0,0.0
house_16H,regression,controlled_mlp,0,orbit_consistency_lambda_1,0.6005894608169315,37440.02562925994,0.2227784366449267,35132.52082471339,-1.6959048185358054,0.06568002381780041
house_16H,regression,controlled_mlp,0,pca_canonical,0.0,34504.592053353925,0.2227784366449267,35132.52082471339,1.0,-0.01787314876983611
house_16H,regression,controlled_mlp,0,raw,0.2227784366449267,35132.52082471339,0.2227784366449267,35132.52082471339,0.0,0.0
house_16H,regression,controlled_mlp,0,standardization,0.37808140627153497,37923.371478857065,0.2227784366449267,35132.52082471339,-0.6971185001811304,0.07943781398630795
