dataset,problem_type,model,model_seed,repair,disagreement,task_error,raw_disagreement,raw_task_error,disagreement_reduction,relative_task_change
jannis,classification,catboost,2,ORACLE INVERSE — NOT A METHOD,0.05015340181407747,0.8666209449807515,0.054812693116438,0.8666209449807515,0.0850038747861348,0.0
jannis,classification,catboost,2,pca_canonical,0.03356431870283176,0.9107861660278126,0.054812693116438,0.8666209449807515,0.3876542677527002,0.05096255900905103
jannis,classification,catboost,2,raw,0.054812693116438,0.8666209449807515,0.054812693116438,0.8666209449807515,0.0,0.0
jannis,classification,catboost,2,standardization,0.0515233812224282,0.8729985452342581,0.054812693116438,0.8666209449807515,0.06001003977349462,0.007359157761468939
jannis,classification,catboost,2,whitening,0.05827284983944014,0.9112027404235944,0.054812693116438,0.8666209449807515,-0.06312692418983623,0.051443247132497025
jannis,classification,tabicl_v2,0,ORACLE INVERSE — NOT A METHOD,0.0,0.8411064645592747,0.07755500700074473,0.8411064645592747,1.0,0.0
jannis,classification,tabicl_v2,0,pca_canonical,0.00044143686983575,0.8992861152298219,0.07755500700074473,0.8411064645592747,0.9943080803302421,0.06917037631024787
jannis,classification,tabicl_v2,0,raw,0.07755500700074473,0.8411064645592747,0.07755500700074473,0.8411064645592747,0.0,0.0
jannis,classification,tabicl_v2,0,standardization,0.07755433020018196,0.8401623827845546,0.07755500700074473,0.8411064645592747,8.726716545393032e-06,-0.0011224283898648253
jannis,classification,tabicl_v2,0,whitening,0.09765903896021064,0.9069306434263308,0.07755500700074473,0.8411064645592747,-0.2592228759552926,0.07825903335738453
jannis,classification,tabicl_v2,1,ORACLE INVERSE — NOT A METHOD,0.0,0.8411064645592747,0.07755500700074473,0.8411064645592747,1.0,0.0
jannis,classification,tabicl_v2,1,pca_canonical,0.00044143686983575,0.8992861152298219,0.07755500700074473,0.8411064645592747,0.9943080803302421,0.06917037631024787
jannis,classification,tabicl_v2,1,raw,0.07755500700074473,0.8411064645592747,0.07755500700074473,0.8411064645592747,0.0,0.0
jannis,classification,tabicl_v2,1,standardization,0.07755433020018196,0.8401623827845546,0.07755500700074473,0.8411064645592747,8.726716545393032e-06,-0.0011224283898648253
jannis,classification,tabicl_v2,1,whitening,0.09765903896021064,0.9069306434263308,0.07755500700074473,0.8411064645592747,-0.2592228759552926,0.07825903335738453
jannis,classification,tabicl_v2,2,ORACLE INVERSE — NOT A METHOD,0.0,0.8411064645592747,0.07755500700074473,0.8411064645592747,1.0,0.0
jannis,classification,tabicl_v2,2,pca_canonical,0.00044143686983575,0.8992861152298219,0.07755500700074473,0.8411064645592747,0.9943080803302421,0.06917037631024787
jannis,classification,tabicl_v2,2,raw,0.07755500700074473,0.8411064645592747,0.07755500700074473,0.8411064645592747,0.0,0.0
jannis,classification,tabicl_v2,2,standardization,0.07755433020018196,0.8401623827845546,0.07755500700074473,0.8411064645592747,8.726716545393032e-06,-0.0011224283898648253
jannis,classification,tabicl_v2,2,whitening,0.09765903896021064,0.9069306434263308,0.07755500700074473,0.8411064645592747,-0.2592228759552926,0.07825903335738453
jannis,classification,tabm_d,0,ORACLE INVERSE — NOT A METHOD,0.0,0.8822169230279824,0.0739088981506446,0.8822169230279824,1.0,0.0
jannis,classification,tabm_d,0,pca_canonical,0.0025343937539659997,0.8986078267438985,0.0739088981506446,0.8822169230279824,0.9657092201699411,0.01857922160420428
jannis,classification,tabm_d,0,raw,0.0739088981506446,0.8822169230279824,0.0739088981506446,0.8822169230279824,0.0,0.0
jannis,classification,tabm_d,0,standardization,0.0756574994473437,0.8774052359397511,0.0739088981506446,0.8822169230279824,-0.023658873835935568,-0.005454086135319693
jannis,classification,tabm_d,0,whitening,0.08036437020179689,0.9076103451561512,0.0739088981506446,0.8822169230279824,-0.08734363808258161,0.028783648857032215
jannis,classification,tabm_d,1,ORACLE INVERSE — NOT A METHOD,0.0,0.8824585047384828,0.06309839789944001,0.8824585047384828,1.0,0.0
jannis,classification,tabm_d,1,pca_canonical,0.0020123235666488753,0.8979884754945221,0.06309839789944001,0.8824585047384828,0.9681081670273797,0.017598528058428837
jannis,classification,tabm_d,1,raw,0.06309839789944001,0.8824585047384828,0.06309839789944001,0.8824585047384828,0.0,0.0
jannis,classification,tabm_d,1,standardization,0.07603351184092268,0.8782247039356403,0.06309839789944001,0.8824585047384828,-0.20499908669784883,-0.0047977335819287086
jannis,classification,tabm_d,1,whitening,0.08108180032380746,0.9012453084941277,0.06309839789944001,0.8824585047384828,-0.28500568989132846,0.021289163915092394
jannis,classification,tabm_d,2,ORACLE INVERSE — NOT A METHOD,0.0,1.0013702193553338,0.12712071995538124,1.0013702193553338,1.0,0.0
jannis,classification,tabm_d,2,pca_canonical,0.0027514425508633747,0.9030877001658628,0.12712071995538124,1.0013702193553338,0.9783556720585824,-0.09814803485242818
jannis,classification,tabm_d,2,raw,0.12712071995538124,1.0013702193553338,0.12712071995538124,1.0013702193553338,0.0,0.0
jannis,classification,tabm_d,2,standardization,0.14271281470479869,1.0800473176895262,0.12712071995538124,1.0013702193553338,-0.12265580902067108,0.07856944096544385
jannis,classification,tabm_d,2,whitening,0.08402253141758499,0.9116003807269994,0.12712071995538124,1.0013702193553338,0.3390335466391593,-0.08964700257026488
jannis,classification,tabpfn_2_6,0,ORACLE INVERSE — NOT A METHOD,0.0430646068783775,0.8255878310278937,0.06948782751046,0.8255878310278937,0.3802568245223239,0.0
jannis,classification,tabpfn_2_6,0,pca_canonical,0.0255218846153355,0.8534104634713622,0.06948782751046,0.8255878310278937,0.6327143108410794,0.03370039067657778
jannis,classification,tabpfn_2_6,0,raw,0.06948782751046,0.8255878310278937,0.06948782751046,0.8255878310278937,0.0,0.0
jannis,classification,tabpfn_2_6,0,standardization,0.06330034798321357,0.8275564659187329,0.06948782751046,0.8255878310278937,0.08904407791875524,0.0023845250824351015
jannis,classification,tabpfn_2_6,0,whitening,0.07794897879804448,0.8637059086905763,0.06948782751046,0.8255878310278937,-0.12176451028506863,0.04617083274498353
jannis,classification,tabpfn_2_6,1,ORACLE INVERSE — NOT A METHOD,0.03942317579567149,0.821001340039763,0.06596329352944687,0.821001340039763,0.40234676459760943,0.0
jannis,classification,tabpfn_2_6,1,pca_canonical,0.015130476332755962,0.8467651330430955,0.06596329352944687,0.821001340039763,0.7706227884755099,0.031380939039739854
jannis,classification,tabpfn_2_6,1,raw,0.06596329352944687,0.821001340039763,0.06596329352944687,0.821001340039763,0.0,0.0
jannis,classification,tabpfn_2_6,1,standardization,0.05944176012794695,0.8222232201423927,0.06596329352944687,0.821001340039763,0.09886609737866747,0.001488280278044994
jannis,classification,tabpfn_2_6,1,whitening,0.07125367765151361,0.8676530646009838,0.06596329352944687,0.821001340039763,-0.08020194018518878,0.05682295787600218
jannis,classification,tabpfn_2_6,2,ORACLE INVERSE — NOT A METHOD,0.045287832360692525,0.8194656715044428,0.07261127781996095,0.8194656715044428,0.37629754329646525,0.0
jannis,classification,tabpfn_2_6,2,pca_canonical,0.017514034116763527,0.847986703645982,0.07261127781996095,0.8194656715044428,0.7587973295251816,0.034804425778053594
jannis,classification,tabpfn_2_6,2,raw,0.07261127781996095,0.8194656715044428,0.07261127781996095,0.8194656715044428,0.0,0.0
jannis,classification,tabpfn_2_6,2,standardization,0.06394167163749466,0.8271680130988927,0.07261127781996095,0.8194656715044428,0.11939751568568324,0.009399224229014047
jannis,classification,tabpfn_2_6,2,whitening,0.06797831430080103,0.8652239396935848,0.07261127781996095,0.8194656715044428,0.06380501291613827,0.05583915199905221
optdigits,classification,catboost,0,ORACLE INVERSE — NOT A METHOD,0.001894161003592375,0.2206940430574467,0.01867639827513645,0.2206940430574467,0.8985799630267022,0.0
optdigits,classification,catboost,0,pca_canonical,0.0207562060432092,0.2566716072554878,0.01867639827513645,0.2206940430574467,-0.11136021718071643,0.16302009650834193
optdigits,classification,catboost,0,raw,0.01867639827513645,0.2206940430574467,0.01867639827513645,0.2206940430574467,0.0,0.0
optdigits,classification,catboost,0,standardization,0.01848240411250505,0.2211336518456358,0.01867639827513645,0.2206940430574467,0.010387129240526982,0.001991937716572962
optdigits,classification,catboost,0,whitening,0.04249850220937705,0.3586290263482324,0.01867639827513645,0.2206940430574467,-1.275519165060564,0.6250054663001539
optdigits,classification,catboost,1,ORACLE INVERSE — NOT A METHOD,0.0041194897373702626,0.2140898205417254,0.019090359061756674,0.2140898205417254,0.7842109871247653,0.0
optdigits,classification,catboost,1,pca_canonical,0.019830928834183748,0.2569752100877292,0.019090359061756674,0.2140898205417254,-0.038792867647557294,0.20031493995131636
optdigits,classification,catboost,1,raw,0.019090359061756674,0.2140898205417254,0.019090359061756674,0.2140898205417254,0.0,0.0
optdigits,classification,catboost,1,standardization,0.019337978133445077,0.211548568362082,0.019090359061756674,0.2140898205417254,-0.012970896507884522,-0.011870028071456687
optdigits,classification,catboost,1,whitening,0.04171065649048875,0.3452447308275136,0.019090359061756674,0.2140898205417254,-1.1849068608692046,0.6126162839219464
optdigits,classification,catboost,2,ORACLE INVERSE — NOT A METHOD,0.0021074535439081247,0.2126610981426538,0.019292829165251175,0.2126610981426538,0.8907649300236424,0.0
optdigits,classification,catboost,2,pca_canonical,0.01934451179413779,0.2565519395707968,0.019292829165251175,0.2126610981426538,-0.002678851735218757,0.20638867104269762
optdigits,classification,catboost,2,raw,0.019292829165251175,0.2126610981426538,0.019292829165251175,0.2126610981426538,0.0,0.0
optdigits,classification,catboost,2,standardization,0.018624914012396264,0.2175780586016501,0.019292829165251175,0.2126610981426538,0.03461986560570962,0.02312110913533418
optdigits,classification,catboost,2,whitening,0.0413732475252587,0.3629335483823481,0.019292829165251175,0.2126610981426538,-1.144488357351816,0.7066287701518922
optdigits,classification,tabicl_v2,0,ORACLE INVERSE — NOT A METHOD,0.0,0.0390164438187829,0.03497011392985575,0.0390164438187829,1.0,0.0
optdigits,classification,tabicl_v2,0,pca_canonical,0.0,0.0589557181966264,0.03497011392985575,0.0390164438187829,1.0,0.5110479691704896
optdigits,classification,tabicl_v2,0,raw,0.03497011392985575,0.0390164438187829,0.03497011392985575,0.0390164438187829,0.0,0.0
optdigits,classification,tabicl_v2,0,standardization,0.03502729723097371,0.0392092980205334,0.03497011392985575,0.0390164438187829,-0.0016352048847383394,0.004942895427533956
optdigits,classification,tabicl_v2,0,whitening,0.06237124554641185,0.1397539001559552,0.03497011392985575,0.0390164438187829,-0.7835585457776382,2.581923068259653
optdigits,classification,tabicl_v2,1,ORACLE INVERSE — NOT A METHOD,0.0,0.0390164438187829,0.03497011392985575,0.0390164438187829,1.0,0.0
optdigits,classification,tabicl_v2,1,pca_canonical,0.0,0.0589557181966264,0.03497011392985575,0.0390164438187829,1.0,0.5110479691704896
optdigits,classification,tabicl_v2,1,raw,0.03497011392985575,0.0390164438187829,0.03497011392985575,0.0390164438187829,0.0,0.0
optdigits,classification,tabicl_v2,1,standardization,0.03502729723097371,0.0392092980205334,0.03497011392985575,0.0390164438187829,-0.0016352048847383394,0.004942895427533956
optdigits,classification,tabicl_v2,1,whitening,0.06237124554641185,0.1397539001559552,0.03497011392985575,0.0390164438187829,-0.7835585457776382,2.581923068259653
optdigits,classification,tabicl_v2,2,ORACLE INVERSE — NOT A METHOD,0.0,0.0390164438187829,0.03497011392985575,0.0390164438187829,1.0,0.0
optdigits,classification,tabicl_v2,2,pca_canonical,0.0,0.0589557181966264,0.03497011392985575,0.0390164438187829,1.0,0.5110479691704896
optdigits,classification,tabicl_v2,2,raw,0.03497011392985575,0.0390164438187829,0.03497011392985575,0.0390164438187829,0.0,0.0
optdigits,classification,tabicl_v2,2,standardization,0.03502729723097371,0.0392092980205334,0.03497011392985575,0.0390164438187829,-0.0016352048847383394,0.004942895427533956
optdigits,classification,tabicl_v2,2,whitening,0.06237124554641185,0.1397539001559552,0.03497011392985575,0.0390164438187829,-0.7835585457776382,2.581923068259653
optdigits,classification,tabm_d,0,ORACLE INVERSE — NOT A METHOD,0.0,0.0673128381526867,0.027311989656954125,0.0673128381526867,1.0,0.0
optdigits,classification,tabm_d,0,pca_canonical,0.0,0.126658534168263,0.027311989656954125,0.0673128381526867,1.0,0.8816400800239859
optdigits,classification,tabm_d,0,raw,0.027311989656954125,0.0673128381526867,0.027311989656954125,0.0673128381526867,0.0,0.0
optdigits,classification,tabm_d,0,standardization,0.031715161305168174,0.0630033263804306,0.027311989656954125,0.0673128381526867,-0.16121753499174019,-0.06402213738901881
optdigits,classification,tabm_d,0,whitening,0.057053292378346686,0.2254322502905202,0.027311989656954125,0.0673128381526867,-1.088946762756989,2.3490231058029214
optdigits,classification,tabm_d,1,ORACLE INVERSE — NOT A METHOD,0.0,0.0686923347701903,0.028616347444791287,0.0686923347701903,1.0,0.0
optdigits,classification,tabm_d,1,pca_canonical,0.0,0.1515828982399992,0.028616347444791287,0.0686923347701903,1.0,1.2066930574876904
optdigits,classification,tabm_d,1,raw,0.028616347444791287,0.0686923347701903,0.028616347444791287,0.0686923347701903,0.0,0.0
optdigits,classification,tabm_d,1,standardization,0.02906367735081636,0.079276510008408,0.028616347444791287,0.0686923347701903,-0.015631970742880252,0.15408087778100704
optdigits,classification,tabm_d,1,whitening,0.05885220402971029,0.2440907040904014,0.028616347444791287,0.0686923347701903,-1.056593845292527,2.5533907081045517
optdigits,classification,tabm_d,2,ORACLE INVERSE — NOT A METHOD,0.0,0.0654469016813991,0.033073725690752814,0.0654469016813991,1.0,0.0
optdigits,classification,tabm_d,2,pca_canonical,0.0,0.1381684930716413,0.033073725690752814,0.0654469016813991,1.0,1.1111540733319492
optdigits,classification,tabm_d,2,raw,0.033073725690752814,0.0654469016813991,0.033073725690752814,0.0654469016813991,0.0,0.0
optdigits,classification,tabm_d,2,standardization,0.0300228006832153,0.079328660018598,0.033073725690752814,0.0654469016813991,0.09224618466224177,0.21210718888995583
optdigits,classification,tabm_d,2,whitening,0.05693963732556649,0.2458995048770347,0.033073725690752814,0.0654469016813991,-0.7215973143747281,2.7572367607880617
optdigits,classification,tabpfn_2_6,0,ORACLE INVERSE — NOT A METHOD,0.0035514983794283877,0.0521532590486333,0.02759267062011076,0.0521532590486333,0.8712883421715657,0.0
optdigits,classification,tabpfn_2_6,0,pca_canonical,0.020006096654068536,0.067923299533286,0.02759267062011076,0.0521532590486333,0.27494888300202425,0.30237881145542655
optdigits,classification,tabpfn_2_6,0,raw,0.02759267062011076,0.0521532590486333,0.02759267062011076,0.0521532590486333,0.0,0.0
optdigits,classification,tabpfn_2_6,0,standardization,0.02741295878325284,0.0523175346045789,0.02759267062011076,0.0521532590486333,0.006513028018641287,0.0031498617525016477
optdigits,classification,tabpfn_2_6,0,whitening,0.03449160981033542,0.1202114490699035,0.02759267062011076,0.0521532590486333,-0.2500279615992085,1.3049652363585837
optdigits,classification,tabpfn_2_6,1,ORACLE INVERSE — NOT A METHOD,0.0047343740783301995,0.0564869543286623,0.029520861852912764,0.0564869543286623,0.8396261565153773,0.0
optdigits,classification,tabpfn_2_6,1,pca_canonical,0.024971229439166125,0.0904778184281576,0.029520861852912764,0.0564869543286623,0.15411583972091036,0.601747155665779
optdigits,classification,tabpfn_2_6,1,raw,0.029520861852912764,0.0564869543286623,0.029520861852912764,0.0564869543286623,0.0,0.0
optdigits,classification,tabpfn_2_6,1,standardization,0.02955091299450785,0.0564367221631954,0.029520861852912764,0.0564869543286623,-0.0010179628814637187,-0.0008892702051986166
optdigits,classification,tabpfn_2_6,1,whitening,0.041073805498663164,0.1045108959006983,0.029520861852912764,0.0564869543286623,-0.3913484539615666,0.8501775700742279
optdigits,classification,tabpfn_2_6,2,ORACLE INVERSE — NOT A METHOD,0.0053575687200957,0.0680972480681015,0.023565595741434974,0.0680972480681015,0.7726529480145676,0.0
optdigits,classification,tabpfn_2_6,2,pca_canonical,0.030232249760120813,0.0871082315599428,0.023565595741434974,0.0680972480681015,-0.2828977502556398,0.2791740346515784
optdigits,classification,tabpfn_2_6,2,raw,0.023565595741434974,0.0680972480681015,0.023565595741434974,0.0680972480681015,0.0,0.0
optdigits,classification,tabpfn_2_6,2,standardization,0.02331300278363625,0.0685492377765931,0.023565595741434974,0.0680972480681015,0.010718717259271093,0.006637415186581118
optdigits,classification,tabpfn_2_6,2,whitening,0.040493709335581926,0.1448026679311038,0.023565595741434974,0.0680972480681015,-0.7183401506112805,1.126409980419357
pol,regression,catboost,0,ORACLE INVERSE — NOT A METHOD,0.030338157790777587,8.835494347117283,0.08741530879321083,8.835494347117283,0.6529422796807208,0.0
pol,regression,catboost,0,pca_canonical,0.07932455649400576,11.153292917154634,0.08741530879321083,8.835494347117283,0.09255532481552531,0.26232811419245244
pol,regression,catboost,0,raw,0.08741530879321083,8.835494347117283,0.08741530879321083,8.835494347117283,0.0,0.0
pol,regression,catboost,0,standardization,0.08399438355853299,9.249580375564994,0.08741530879321083,8.835494347117283,0.03913416633658939,0.04686619810727546
pol,regression,catboost,0,whitening,0.1424289307700192,12.259162473936335,0.08741530879321083,8.835494347117283,-0.6293362425447502,0.3874902741504302
pol,regression,catboost,1,ORACLE INVERSE — NOT A METHOD,0.031064981303950186,9.385390168229964,0.08051571438729209,9.385390168229964,0.6141749279584954,0.0
pol,regression,catboost,1,pca_canonical,0.08413322910506828,11.18641595129136,0.08051571438729209,9.385390168229964,-0.044929300389429994,0.19189674065527532
pol,regression,catboost,1,raw,0.08051571438729209,9.385390168229964,0.08051571438729209,9.385390168229964,0.0,0.0
pol,regression,catboost,1,standardization,0.07877632083140812,9.353639978844894,0.08051571438729209,9.385390168229964,0.021603156217645192,-0.00338293761004695
pol,regression,catboost,1,whitening,0.15111288881146714,12.697500367329166,0.08051571438729209,9.385390168229964,-0.8768123708695243,0.35290064022174245
pol,regression,catboost,2,ORACLE INVERSE — NOT A METHOD,0.03504586244213402,9.045363568743172,0.07957458052114907,9.045363568743172,0.5595847039015224,0.0
pol,regression,catboost,2,pca_canonical,0.09047012299079508,10.891087046955334,0.07957458052114907,9.045363568743172,-0.13692239906624737,0.204051884060269
pol,regression,catboost,2,raw,0.07957458052114907,9.045363568743172,0.07957458052114907,9.045363568743172,0.0,0.0
pol,regression,catboost,2,standardization,0.08379639478096568,8.950462499559423,0.07957458052114907,9.045363568743172,-0.05305481011859747,-0.010491681010112773
pol,regression,catboost,2,whitening,0.14554709236724078,12.803637116659504,0.07957458052114907,9.045363568743172,-0.8290651538974527,0.41549170681245856
pol,regression,tabicl_v2,0,ORACLE INVERSE — NOT A METHOD,0.0,5.818490718168887,0.07500047022129283,5.818490718168887,1.0,0.0
pol,regression,tabicl_v2,0,pca_canonical,0.0,7.994898828639848,0.07500047022129283,5.818490718168887,1.0,0.3740502848401707
pol,regression,tabicl_v2,0,raw,0.07500047022129283,5.818490718168887,0.07500047022129283,5.818490718168887,0.0,0.0
pol,regression,tabicl_v2,0,standardization,0.07583672984536374,5.774794859203105,0.07500047022129283,5.818490718168887,-0.01115005841434713,-0.007509827046614762
pol,regression,tabicl_v2,0,whitening,0.11231315350929748,8.520540918409313,0.07500047022129283,5.818490718168887,-0.4974993247097199,0.4643902226745801
pol,regression,tabicl_v2,1,ORACLE INVERSE — NOT A METHOD,0.0,5.818490718168887,0.07500047022129283,5.818490718168887,1.0,0.0
pol,regression,tabicl_v2,1,pca_canonical,0.0,7.994898828639848,0.07500047022129283,5.818490718168887,1.0,0.3740502848401707
pol,regression,tabicl_v2,1,raw,0.07500047022129283,5.818490718168887,0.07500047022129283,5.818490718168887,0.0,0.0
pol,regression,tabicl_v2,1,standardization,0.07583672984536374,5.774794859203105,0.07500047022129283,5.818490718168887,-0.01115005841434713,-0.007509827046614762
pol,regression,tabicl_v2,1,whitening,0.11231315350929748,8.520540918409313,0.07500047022129283,5.818490718168887,-0.4974993247097199,0.4643902226745801
pol,regression,tabicl_v2,2,ORACLE INVERSE — NOT A METHOD,0.0,5.818490718168887,0.07500047022129283,5.818490718168887,1.0,0.0
pol,regression,tabicl_v2,2,pca_canonical,0.0,7.994898828639848,0.07500047022129283,5.818490718168887,1.0,0.3740502848401707
pol,regression,tabicl_v2,2,raw,0.07500047022129283,5.818490718168887,0.07500047022129283,5.818490718168887,0.0,0.0
pol,regression,tabicl_v2,2,standardization,0.07583672984536374,5.774794859203105,0.07500047022129283,5.818490718168887,-0.01115005841434713,-0.007509827046614762
pol,regression,tabicl_v2,2,whitening,0.11231315350929748,8.520540918409313,0.07500047022129283,5.818490718168887,-0.4974993247097199,0.4643902226745801
pol,regression,tabm_d,0,ORACLE INVERSE — NOT A METHOD,0.0,8.466854393860972,0.12951975884359757,8.466854393860972,1.0,0.0
pol,regression,tabm_d,0,pca_canonical,0.0,12.181101708709146,0.12951975884359757,8.466854393860972,1.0,0.43868090108426205
pol,regression,tabm_d,0,raw,0.12951975884359757,8.466854393860972,0.12951975884359757,8.466854393860972,0.0,0.0
pol,regression,tabm_d,0,standardization,0.17479757271630314,11.090787103939611,0.12951975884359757,8.466854393860972,-0.34958228981402817,0.30990644081244195
pol,regression,tabm_d,0,whitening,0.19374073698575886,12.570427482145169,0.12951975884359757,8.466854393860972,-0.49583923499820415,0.4846632406079356
pol,regression,tabm_d,1,ORACLE INVERSE — NOT A METHOD,0.0,8.789267524703956,0.13227433963768037,8.789267524703956,1.0,0.0
pol,regression,tabm_d,1,pca_canonical,0.0,11.906185826402645,0.13227433963768037,8.789267524703956,1.0,0.35462776538977575
pol,regression,tabm_d,1,raw,0.13227433963768037,8.789267524703956,0.13227433963768037,8.789267524703956,0.0,0.0
pol,regression,tabm_d,1,standardization,0.1738426508873127,11.47875531195947,0.13227433963768037,8.789267524703956,-0.3142583161896275,0.3059968057288258
pol,regression,tabm_d,1,whitening,0.20219451830653426,12.985388753933776,0.13227433963768037,8.789267524703956,-0.5285997182853148,0.4774142119847645
pol,regression,tabm_d,2,ORACLE INVERSE — NOT A METHOD,0.0,8.498497452388907,0.12780575987115042,8.498497452388907,1.0,0.0
pol,regression,tabm_d,2,pca_canonical,0.0,12.197172340855472,0.12780575987115042,8.498497452388907,1.0,0.4352151552892301
pol,regression,tabm_d,2,raw,0.12780575987115042,8.498497452388907,0.12780575987115042,8.498497452388907,0.0,0.0
pol,regression,tabm_d,2,standardization,0.17312219230205803,11.41292712937084,0.12780575987115042,8.498497452388907,-0.3545726927846926,0.3429347003172535
pol,regression,tabm_d,2,whitening,0.2033449138803195,12.987524880329683,0.12780575987115042,8.498497452388907,-0.5910465544379626,0.5282142464699947
pol,regression,tabpfn_2_6,0,ORACLE INVERSE — NOT A METHOD,0.04223210312362584,8.172871563636319,0.12421141732087337,8.172871563636319,0.6599982188873321,0.0
pol,regression,tabpfn_2_6,0,pca_canonical,0.120274014007771,9.637125132907412,0.12421141732087337,8.172871563636319,0.03169920606356935,0.17916023246786592
pol,regression,tabpfn_2_6,0,raw,0.12421141732087337,8.172871563636319,0.12421141732087337,8.172871563636319,0.0,0.0
pol,regression,tabpfn_2_6,0,standardization,0.11549701659339502,7.350880587449766,0.12421141732087337,8.172871563636319,0.07015780767533297,-0.10057554065132375
pol,regression,tabpfn_2_6,0,whitening,0.1406236286689291,8.793975425504145,0.12421141732087337,8.172871563636319,-0.13213126218227056,0.07599579377110408
pol,regression,tabpfn_2_6,1,ORACLE INVERSE — NOT A METHOD,0.025328661442074525,8.248069654853822,0.125891084639335,8.248069654853822,0.7988049629198244,0.0
pol,regression,tabpfn_2_6,1,pca_canonical,0.11750838699506347,8.888795569675118,0.125891084639335,8.248069654853822,0.06658690461113337,0.07768192336303097
pol,regression,tabpfn_2_6,1,raw,0.125891084639335,8.248069654853822,0.125891084639335,8.248069654853822,0.0,0.0
pol,regression,tabpfn_2_6,1,standardization,0.12796757725707836,8.22658458284164,0.125891084639335,8.248069654853822,-0.016494357989625064,-0.00260486064148813
pol,regression,tabpfn_2_6,1,whitening,0.14161158561689113,8.79916245342957,0.125891084639335,8.248069654853822,-0.12487382265863989,0.06681476049992392
pol,regression,tabpfn_2_6,2,ORACLE INVERSE — NOT A METHOD,0.021073836382545025,8.300975412940566,0.12060034839747885,8.300975412940566,0.8252589095921254,0.0
pol,regression,tabpfn_2_6,2,pca_canonical,0.1286925680709881,10.191501422273078,0.12060034839747885,8.300975412940566,-0.0670994717763056,0.2277474531951185
pol,regression,tabpfn_2_6,2,raw,0.12060034839747885,8.300975412940566,0.12060034839747885,8.300975412940566,0.0,0.0
pol,regression,tabpfn_2_6,2,standardization,0.1294442435689192,8.097377128677538,0.12060034839747885,8.300975412940566,-0.0733322522609332,-0.024527031358945472
pol,regression,tabpfn_2_6,2,whitening,0.13619628554607077,8.180661225997191,0.12060034839747885,8.300975412940566,-0.12931917159302286,-0.014493981846496582
segment,classification,catboost,0,ORACLE INVERSE — NOT A METHOD,0.014795604526879787,0.1275368324347295,0.02094223338194006,0.1275368324347295,0.2935039803520162,0.0
segment,classification,catboost,0,pca_canonical,0.0,0.1633080237005629,0.02094223338194006,0.1275368324347295,1.0,0.2804773380594999
segment,classification,catboost,0,raw,0.02094223338194006,0.1275368324347295,0.02094223338194006,0.1275368324347295,0.0,0.0
segment,classification,catboost,0,standardization,0.020411266279011926,0.1333263329520467,0.02094223338194006,0.1275368324347295,0.02535389102224528,0.04539473348046461
segment,classification,catboost,0,whitening,0.0369353571189249,0.2027966165622583,0.02094223338194006,0.1275368324347295,-0.7636780397441669,0.5901023468341594
segment,classification,catboost,1,ORACLE INVERSE — NOT A METHOD,0.012725786295854125,0.1264264315777751,0.019119177809033962,0.1264264315777751,0.3343967809200932,0.0
segment,classification,catboost,1,pca_canonical,0.0,0.1575226729670767,0.019119177809033962,0.1264264315777751,1.0,0.2459631344587289
segment,classification,catboost,1,raw,0.019119177809033962,0.1264264315777751,0.019119177809033962,0.1264264315777751,0.0,0.0
segment,classification,catboost,1,standardization,0.01981626696632905,0.1297777004172061,0.019119177809033962,0.1264264315777751,-0.036460205781741806,0.026507659811384865
segment,classification,catboost,1,whitening,0.03536473539726662,0.1957752703742213,0.019119177809033962,0.1264264315777751,-0.8496995922364663,0.548531172880444
segment,classification,catboost,2,ORACLE INVERSE — NOT A METHOD,0.013988686037407563,0.1267127724188788,0.0202704274471627,0.1267127724188788,0.30989683992255457,0.0
segment,classification,catboost,2,pca_canonical,0.0,0.1637351015152012,0.0202704274471627,0.1267127724188788,1.0,0.2921751958353213
segment,classification,catboost,2,raw,0.0202704274471627,0.1267127724188788,0.0202704274471627,0.1267127724188788,0.0,0.0
segment,classification,catboost,2,standardization,0.01799343837553291,0.1283472954721175,0.0202704274471627,0.1267127724188788,0.11233058984893307,0.012899434066799663
segment,classification,catboost,2,whitening,0.03597075401689126,0.1940509370703861,0.0202704274471627,0.1267127724188788,-0.7745434382502956,0.5314236549801404
segment,classification,tabicl_v2,0,ORACLE INVERSE — NOT A METHOD,0.0,0.0612014507451362,0.021258119314059423,0.0612014507451362,1.0,0.0
segment,classification,tabicl_v2,0,pca_canonical,0.0,0.0854702934044042,0.021258119314059423,0.0612014507451362,1.0,0.396540316672096
segment,classification,tabicl_v2,0,raw,0.021258119314059423,0.0612014507451362,0.021258119314059423,0.0612014507451362,0.0,0.0
segment,classification,tabicl_v2,0,standardization,0.0209426911285193,0.0606159925576885,0.021258119314059423,0.0612014507451362,0.01483800993305695,-0.009566083488539327
segment,classification,tabicl_v2,0,whitening,0.02696894689913174,0.082641337268498,0.021258119314059423,0.0612014507451362,-0.2686421832854875,0.35031663894120463
segment,classification,tabicl_v2,1,ORACLE INVERSE — NOT A METHOD,0.0,0.0612014507451362,0.021258119314059423,0.0612014507451362,1.0,0.0
segment,classification,tabicl_v2,1,pca_canonical,0.0,0.0854702934044042,0.021258119314059423,0.0612014507451362,1.0,0.396540316672096
segment,classification,tabicl_v2,1,raw,0.021258119314059423,0.0612014507451362,0.021258119314059423,0.0612014507451362,0.0,0.0
