dataset,problem_type,model,model_seed,variant,scope,selected_feature,mean_disagreement,max_disagreement,label_flip_rate,task_original,orbit_mean,orbit_worst,orbit_best,orbit_span,members
diamonds,regression,catboost,2,orthogonal_one,one,table,0.03528552270055329,0.0417142814126848,,858.7232792231333,848.5046217053392,867.5077321842176,831.6916204825601,35.81611170165752,8
diamonds,regression,controlled_mlp,0,condition_le_3_all,all,table,0.04966168221105151,0.0596616533248295,,678.3802192487052,683.484535742168,704.4815033135932,666.8544223760546,37.62708093753861,8
diamonds,regression,controlled_mlp,0,orthogonal_all,all,table,0.0410040279872325,0.0471140431276433,,678.3802192487052,684.404921911107,707.3574361576525,663.8057008655136,43.551735292138915,8
diamonds,regression,controlled_mlp,0,orthogonal_one,one,table,0.03565725996528015,0.0425197171957478,,678.3802192487052,685.4927629821042,697.1139875922598,665.2156695212722,31.89831807098767,8
diamonds,regression,controlled_mlp,1,condition_le_3_all,all,table,0.04502148478439201,0.0549912926477527,,677.7586752553724,674.254067460671,698.9430925197543,654.4570058480415,44.48608667171277,8
diamonds,regression,controlled_mlp,1,orthogonal_all,all,table,0.03664165074713601,0.0546052793347595,,677.7586752553724,677.1899792532415,685.5456899015232,667.031142062321,18.514547839202237,8
diamonds,regression,controlled_mlp,1,orthogonal_one,one,table,0.01828171843662556,0.0215274851643315,,677.7586752553724,670.905531987386,675.7411823346264,666.0288217284917,9.712360606134666,8
diamonds,regression,controlled_mlp,2,condition_le_3_all,all,table,0.039714087223957514,0.0508649617786031,,707.2957876936046,682.4888036496998,699.8712271138932,657.11411001633,42.757117097563196,8
diamonds,regression,controlled_mlp,2,orthogonal_all,all,table,0.037000995626171325,0.0427533416542107,,707.2957876936046,676.9064798592779,686.749457825986,663.8656219519116,22.883835874074407,8
diamonds,regression,controlled_mlp,2,orthogonal_one,one,table,0.02313693655419581,0.0254882687336324,,707.2957876936046,693.4153807101621,696.0688304050623,686.5067966250798,9.562033779982471,8
diamonds,regression,tabicl_v2,0,condition_le_3_all,all,table,0.12633631470387624,0.1348286250518351,,1006.4715421648071,1101.4682520981742,1128.6293431429172,1029.6487657167368,98.98057742618039,8
diamonds,regression,tabicl_v2,0,orthogonal_all,all,table,0.13107580762714155,0.1466906016389876,,1006.4715421648071,1117.7570728570254,1153.592262315303,1076.4401657213955,77.15209659390757,8
diamonds,regression,tabicl_v2,0,orthogonal_one,one,table,0.06373351915644937,0.0903056434846534,,1006.4715421648071,1042.38293077643,1062.3170838645804,1016.4972251271232,45.81985873745714,8
diamonds,regression,tabicl_v2,1,condition_le_3_all,all,table,0.12633631470387624,0.1348286250518351,,1006.4715421648071,1101.4682520981742,1128.6293431429172,1029.6487657167368,98.98057742618039,8
diamonds,regression,tabicl_v2,1,orthogonal_all,all,table,0.13107580762714155,0.1466906016389876,,1006.4715421648071,1117.7570728570254,1153.592262315303,1076.4401657213955,77.15209659390757,8
diamonds,regression,tabicl_v2,1,orthogonal_one,one,table,0.06373351915644937,0.0903056434846534,,1006.4715421648071,1042.38293077643,1062.3170838645804,1016.4972251271232,45.81985873745714,8
diamonds,regression,tabicl_v2,2,condition_le_3_all,all,table,0.12633631470387624,0.1348286250518351,,1006.4715421648071,1101.4682520981742,1128.6293431429172,1029.6487657167368,98.98057742618039,8
diamonds,regression,tabicl_v2,2,orthogonal_all,all,table,0.13107580762714155,0.1466906016389876,,1006.4715421648071,1117.7570728570254,1153.592262315303,1076.4401657213955,77.15209659390757,8
diamonds,regression,tabicl_v2,2,orthogonal_one,one,table,0.06373351915644937,0.0903056434846534,,1006.4715421648071,1042.38293077643,1062.3170838645804,1016.4972251271232,45.81985873745714,8
diamonds,regression,tabm_d,0,condition_le_3_all,all,table,0.0740847016167895,0.1160745156643329,,677.5067999919831,688.5472365603027,721.8738307702139,658.3092548253798,63.56457594483413,8
diamonds,regression,tabm_d,0,orthogonal_all,all,table,0.07568012819071038,0.1015962966358532,,677.5067999919831,688.1311583388383,715.8003926724715,666.6537672757777,49.14662539669382,8
diamonds,regression,tabm_d,0,orthogonal_one,one,table,0.016974146259023687,0.0249234779015807,,677.5067999919831,680.8154139894192,685.9971720084365,677.6327970662231,8.364374942213317,8
diamonds,regression,tabm_d,1,condition_le_3_all,all,table,0.07304177652567445,0.112306289776622,,676.1446208366589,686.3550553714329,713.001702798389,665.9064877519671,47.09521504642191,8
diamonds,regression,tabm_d,1,orthogonal_all,all,table,0.07293771342016189,0.103761433617945,,676.1446208366589,687.0769689527607,725.9075436362588,662.8245431512295,63.08300048502929,8
diamonds,regression,tabm_d,1,orthogonal_one,one,table,0.01714608679172634,0.0209216889164356,,676.1446208366589,677.3452138562941,684.7857218421899,673.2338125114953,11.55190933069457,8
diamonds,regression,tabm_d,2,condition_le_3_all,all,table,0.07667021335066224,0.1167093413926437,,677.7798331946967,696.6024739366344,720.1660227044674,680.388793714132,39.7772289903354,8
diamonds,regression,tabm_d,2,orthogonal_all,all,table,0.07615680205079371,0.1018139531871049,,677.7798331946967,687.593773893093,716.0311347578646,664.7908052162293,51.24032954163533,8
diamonds,regression,tabm_d,2,orthogonal_one,one,table,0.015304987784966386,0.0172788062567374,,677.7798331946967,683.3053169953052,687.5830126708674,680.7104559060315,6.872556764835963,8
diamonds,regression,tabpfn_2_6,0,condition_le_3_all,all,table,0.07804127146705916,0.0930670182969249,,655.176645410838,662.9131296752922,685.8872087946983,638.2927360244169,47.59447277028141,8
diamonds,regression,tabpfn_2_6,0,orthogonal_all,all,table,0.07318914995393078,0.0812956404193157,,655.176645410838,659.3548714011482,690.7278029635721,628.1178340074858,62.60996895608628,8
diamonds,regression,tabpfn_2_6,0,orthogonal_one,one,table,0.010513919445474876,0.0133410052077934,,655.176645410838,660.2206344215806,667.0398818470818,654.1307801097615,12.90910173732027,8
diamonds,regression,tabpfn_2_6,1,condition_le_3_all,all,table,0.07322348724458608,0.0842584191045768,,638.8871306877406,670.2043286447079,707.9537557699393,653.3428345618297,54.61092120810963,8
diamonds,regression,tabpfn_2_6,1,orthogonal_all,all,table,0.0700804663665093,0.0774452318702143,,638.8871306877406,663.3950908090843,685.2060725633977,644.5356958661966,40.67037669720105,8
diamonds,regression,tabpfn_2_6,1,orthogonal_one,one,table,0.0130129264466337,0.0155253301195815,,638.8871306877406,628.7520663827855,633.5125391852379,622.1788873826569,11.333651802581016,8
diamonds,regression,tabpfn_2_6,2,condition_le_3_all,all,table,0.08107204353107827,0.0909611774134131,,645.6951182347098,662.3245070235482,710.1277882273055,632.6908501431558,77.43693808414969,8
diamonds,regression,tabpfn_2_6,2,orthogonal_all,all,table,0.08175287602671122,0.0938146705279585,,645.6951182347098,654.9811422014067,691.4931105089594,616.7891602843762,74.7039502245832,8
diamonds,regression,tabpfn_2_6,2,orthogonal_one,one,table,0.018685197693967436,0.0216706054915646,,645.6951182347098,657.4432065274796,669.7838594709507,647.0667537035337,22.717105767417024,8
house_16H,regression,catboost,0,condition_le_3_all,all,P1,0.1599898759137925,0.1717328723918638,,34215.12273969059,35464.705355410144,36425.46594092219,34842.749517447104,1582.716423475089,8
house_16H,regression,catboost,0,orthogonal_all,all,P1,0.14990729959473525,0.1671927017310079,,34215.12273969059,35343.05744037508,35622.14363781574,34830.67186807735,791.4717697383894,8
house_16H,regression,catboost,0,orthogonal_one,one,P1,0.11150460013880857,0.1178028436211034,,34215.12273969059,34374.965849550135,35135.41126808753,33742.652338460364,1392.758929627169,8
house_16H,regression,catboost,1,condition_le_3_all,all,P1,0.15844771864724377,0.1748272673391184,,35128.93209784728,35637.42568596609,36015.05791747017,34984.17790462747,1030.8800128427029,8
house_16H,regression,catboost,1,orthogonal_all,all,P1,0.15387416755190111,0.1727592483954475,,35128.93209784728,35146.91466801959,35583.43278717436,34313.173701976644,1270.2590851977147,8
house_16H,regression,catboost,1,orthogonal_one,one,P1,0.10797719250699817,0.1152177770960687,,35128.93209784728,34655.373267170165,34799.27222830219,34504.94886954136,294.3233587608265,8
house_16H,regression,catboost,2,condition_le_3_all,all,P1,0.1683125368608503,0.1907660402776075,,34511.706991975174,35473.476839710725,36211.88314827063,34555.112724453684,1656.7704238169463,8
house_16H,regression,catboost,2,orthogonal_all,all,P1,0.1615605880452523,0.1776349620486018,,34511.706991975174,35416.22439625538,35977.9683531238,34516.43638165123,1461.5319714725701,8
house_16H,regression,catboost,2,orthogonal_one,one,P1,0.11107771749690189,0.1171798643403207,,34511.706991975174,34476.92138084929,34894.790986836124,34124.13003356241,770.660953273713,8
house_16H,regression,controlled_mlp,0,condition_le_3_all,all,P1,0.2632199919071976,0.3192078531365409,,35132.52082471339,36057.35936801592,37833.6396885932,35022.565901842856,2811.0737867503412,8
house_16H,regression,controlled_mlp,0,orthogonal_all,all,P1,0.2227784366449267,0.2775060146091483,,35132.52082471339,35319.37942687535,35941.40200330246,34036.94747260847,1904.4545306939835,8
house_16H,regression,controlled_mlp,0,orthogonal_one,one,P1,0.17605382297496314,0.2651027204288992,,35132.52082471339,36203.2013464645,37659.868337248736,34562.69199063025,3097.1763466184857,8
house_16H,regression,controlled_mlp,1,condition_le_3_all,all,P1,0.23524706702810302,0.3528920011814421,,34917.082595512366,35941.022809586655,36778.57329338187,34984.3562469879,1794.2170463939692,8
house_16H,regression,controlled_mlp,1,orthogonal_all,all,P1,0.15911234842400512,0.3632601523522047,,34917.082595512366,35278.58130893826,36063.030203432616,34119.04242002957,1943.9877834030485,8
house_16H,regression,controlled_mlp,1,orthogonal_one,one,P1,0.14105848904379792,0.3275291340086472,,34917.082595512366,35233.14720279543,35534.80511993796,34684.11088921284,850.6942307251229,8
house_16H,regression,controlled_mlp,2,condition_le_3_all,all,P1,0.26971604468494176,0.3350481912637246,,34582.52622109668,35494.20649965536,36639.1247619816,34444.28516994027,2194.8395920413313,8
house_16H,regression,controlled_mlp,2,orthogonal_all,all,P1,0.20332366632895418,0.286582326889055,,34582.52622109668,34796.372749682865,35520.35472051975,34060.13668121366,1460.2180393060844,8
house_16H,regression,controlled_mlp,2,orthogonal_one,one,P1,0.11884720823099806,0.2239149695519222,,34582.52622109668,35020.49146239015,36561.341286575625,34224.87765819884,2336.463628376783,8
house_16H,regression,tabicl_v2,0,condition_le_3_all,all,P1,0.3143312414504554,0.3633742299442449,,31199.82903640756,31742.75165148962,32858.43491582944,30840.01924347144,2018.4156723580018,8
house_16H,regression,tabicl_v2,0,orthogonal_all,all,P1,0.3277369590769735,0.3698972874584901,,31199.82903640756,31705.84664930439,33214.65281737282,29974.234463539957,3240.4183538328653,8
house_16H,regression,tabicl_v2,0,orthogonal_one,one,P1,0.11150608949376721,0.135063165853892,,31199.82903640756,31506.57542875402,32324.64207169591,30950.199500100185,1374.442571595726,8
house_16H,regression,tabicl_v2,1,condition_le_3_all,all,P1,0.3143312414504554,0.3633742299442449,,31199.82903640756,31742.75165148962,32858.43491582944,30840.01924347144,2018.4156723580018,8
house_16H,regression,tabicl_v2,1,orthogonal_all,all,P1,0.3277369590769735,0.3698972874584901,,31199.82903640756,31705.84664930439,33214.65281737282,29974.234463539957,3240.4183538328653,8
house_16H,regression,tabicl_v2,1,orthogonal_one,one,P1,0.11150608949376721,0.135063165853892,,31199.82903640756,31506.57542875402,32324.64207169591,30950.199500100185,1374.442571595726,8
house_16H,regression,tabicl_v2,2,condition_le_3_all,all,P1,0.3143312414504554,0.3633742299442449,,31199.82903640756,31742.75165148962,32858.43491582944,30840.01924347144,2018.4156723580018,8
house_16H,regression,tabicl_v2,2,orthogonal_all,all,P1,0.3277369590769735,0.3698972874584901,,31199.82903640756,31705.84664930439,33214.65281737282,29974.234463539957,3240.4183538328653,8
house_16H,regression,tabicl_v2,2,orthogonal_one,one,P1,0.11150608949376721,0.135063165853892,,31199.82903640756,31506.57542875402,32324.64207169591,30950.199500100185,1374.442571595726,8
house_16H,regression,tabm_d,0,condition_le_3_all,all,P1,0.2558869842169661,0.2791351378177313,,32600.462808318527,33582.075700893525,34412.80601249609,32889.88929404305,1522.916718453038,8
house_16H,regression,tabm_d,0,orthogonal_all,all,P1,0.24753848249185775,0.2878652377465727,,32600.462808318527,33362.3719298318,34737.80989795067,32665.14013078298,2072.6697671676884,8
house_16H,regression,tabm_d,0,orthogonal_one,one,P1,0.0778459099531149,0.107514703134766,,32600.462808318527,32189.641478639307,32673.93315865032,31874.48571735798,799.447441292341,8
house_16H,regression,tabm_d,1,condition_le_3_all,all,P1,0.2660706236731194,0.304762036280543,,33142.88866885011,33336.42197197335,34469.77804504375,32230.141531810557,2239.636513233192,8
house_16H,regression,tabm_d,1,orthogonal_all,all,P1,0.24698762611093375,0.2617655540392973,,33142.88866885011,33247.900431975926,34397.78858745804,31985.969128171386,2411.819459286653,8
house_16H,regression,tabm_d,1,orthogonal_one,one,P1,0.06209003447107129,0.0713536365402717,,33142.88866885011,33072.82831395183,33271.85895914013,32795.97488273329,475.88407640684454,8
house_16H,regression,tabm_d,2,condition_le_3_all,all,P1,0.2597826313749681,0.2834756960413287,,32825.21844046265,33353.06158417491,34540.31887807449,32101.83373159693,2438.48514647756,8
house_16H,regression,tabm_d,2,orthogonal_all,all,P1,0.2487640870016157,0.2786394202705545,,32825.21844046265,33208.03917383529,34553.0788968374,32308.52659814752,2244.552298689883,8
house_16H,regression,tabm_d,2,orthogonal_one,one,P1,0.07375425505869346,0.0849047916735191,,32825.21844046265,32298.27536185513,33009.40127920797,31906.280164743057,1103.1211144649096,8
house_16H,regression,tabpfn_2_6,0,condition_le_3_all,all,P1,0.2077301397803999,0.2439083096662593,,31369.48447927035,32486.840892034223,33509.89519448999,31810.837435284346,1699.0577592056434,8
house_16H,regression,tabpfn_2_6,0,orthogonal_all,all,P1,0.1994990844625624,0.2153114932629611,,31369.48447927035,32333.313731507107,33547.14463973828,31396.01809736072,2151.126542377562,8
house_16H,regression,tabpfn_2_6,0,orthogonal_one,one,P1,0.04067430325199275,0.0457806484891286,,31369.48447927035,31154.181693215894,31362.123779320864,30959.06958113277,403.0541981880924,8
house_16H,regression,tabpfn_2_6,1,condition_le_3_all,all,P1,0.2049674653079427,0.2189574148472022,,31882.828313849022,32554.63587667075,33296.52606936538,31483.29686601806,1813.229203347324,8
house_16H,regression,tabpfn_2_6,1,orthogonal_all,all,P1,0.19704771698061416,0.2147492722296815,,31882.828313849022,32809.164739405656,34372.5881556999,31904.051534145867,2468.5366215540344,8
house_16H,regression,tabpfn_2_6,1,orthogonal_one,one,P1,0.05885172573546499,0.0639357047367126,,31882.828313849022,31467.482399492485,31642.793034982475,31199.504527859805,443.2885071226701,8
house_16H,regression,tabpfn_2_6,2,condition_le_3_all,all,P1,0.19775244168204326,0.2219789559606545,,30246.287282577952,32227.437864981515,33592.22128307462,31197.884601112448,2394.3366819621733,8
house_16H,regression,tabpfn_2_6,2,orthogonal_all,all,P1,0.19458859596104683,0.2082756666144212,,30246.287282577952,32413.766148460694,33132.21782822562,31819.8526972815,1312.3651309441193,8
house_16H,regression,tabpfn_2_6,2,orthogonal_one,one,P1,0.06122083269437919,0.068707893513931,,30246.287282577952,30600.214317836533,30751.974903512768,30416.016760566232,335.9581429465361,8
pendigits,classification,catboost,0,condition_le_3_all,all,input15,0.022287681730210413,0.0235517803061314,0.01953125,0.2021546650299054,0.230372412066858,0.2367026757818202,0.225778483603099,0.010924192178721204,8
pendigits,classification,catboost,0,orthogonal_all,all,input15,0.02096829707568571,0.022672828276579,0.01806640625,0.2021546650299054,0.22391950210981967,0.2306488451080438,0.2150741613606048,0.015574683747438978,8
pendigits,classification,catboost,0,orthogonal_one,one,input15,0.009492142975524863,0.0102341774617039,0.005859375,0.2021546650299054,0.20102025585920244,0.2043035510302733,0.1989718454662939,0.005331705563979411,8
pendigits,classification,catboost,1,condition_le_3_all,all,input15,0.023129581787587027,0.0255290978176111,0.0166015625,0.2053397364866351,0.22730903302022265,0.2374971230004133,0.2202512259729685,0.017245897027444806,8
pendigits,classification,catboost,1,orthogonal_all,all,input15,0.022359960406488875,0.0253966599100998,0.017822265625,0.2053397364866351,0.22401123303613488,0.2287577927333566,0.2173193827289416,0.011438410004415006,8
pendigits,classification,catboost,1,orthogonal_one,one,input15,0.010251702336725062,0.0116828817872884,0.0068359375,0.2053397364866351,0.2014381364028031,0.2070515055557968,0.1978600283265464,0.0091914772292504,8
pendigits,classification,catboost,2,condition_le_3_all,all,input15,0.021655339748543462,0.0252718322600533,0.017822265625,0.1994194346830453,0.22609379489753642,0.2349445794442728,0.2147445435070933,0.020200035937179506,8
pendigits,classification,catboost,2,orthogonal_all,all,input15,0.02048009974403065,0.0218108953818879,0.017333984375,0.1994194346830453,0.22263635218442548,0.2254736480644872,0.2187344095539285,0.006739238510558687,8
pendigits,classification,catboost,2,orthogonal_one,one,input15,0.009619938829920474,0.0105827533031131,0.00634765625,0.1994194346830453,0.1980515912652362,0.2012657343268518,0.1940742554126845,0.0071914789141672986,8
pendigits,classification,controlled_mlp,0,condition_le_3_all,all,input15,0.03965031953613915,0.0484182138750639,0.02197265625,0.1920876279380284,0.18956737536257437,0.2339572204315158,0.1633560103492732,0.0706012100822426,8
pendigits,classification,controlled_mlp,0,orthogonal_all,all,input15,0.03276272987557875,0.0447921958822427,0.019775390625,0.1920876279380284,0.19113406006010353,0.2168553495276929,0.1641609245300264,0.052694424997666495,8
pendigits,classification,controlled_mlp,0,orthogonal_one,one,input15,0.013582169901906676,0.0183162113892073,0.007568359375,0.1920876279380284,0.19097825708347946,0.1977662016159326,0.1822441080575675,0.015522093558365119,8
pendigits,classification,controlled_mlp,1,condition_le_3_all,all,input15,0.039984896370241614,0.0429456968761612,0.020263671875,0.1936937533119066,0.1935434911233782,0.2263279288316423,0.167301107839948,0.05902682099169429,8
pendigits,classification,controlled_mlp,1,orthogonal_all,all,input15,0.0345736984322366,0.040565285896907,0.021728515625,0.1936937533119066,0.19394292789998402,0.2216613763808219,0.1660851548739024,0.05557622150691949,8
pendigits,classification,controlled_mlp,1,orthogonal_one,one,input15,0.01532167789960935,0.0190617006335576,0.006103515625,0.1936937533119066,0.18025705958786226,0.1919433106020576,0.1723362309483632,0.019607079653694404,8
pendigits,classification,controlled_mlp,2,condition_le_3_all,all,input15,0.036148751648111835,0.0459512925388954,0.018798828125,0.1874404981332604,0.1814382261448298,0.2105159935413147,0.1474223734493748,0.06309362009193989,8
pendigits,classification,controlled_mlp,2,orthogonal_all,all,input15,0.034561623013902275,0.040824444738901,0.0205078125,0.1874404981332604,0.18734801280659794,0.2050335075390421,0.1639804684859659,0.041053039053076196,8
pendigits,classification,controlled_mlp,2,orthogonal_one,one,input15,0.01730991813195021,0.0244362187927029,0.0107421875,0.1874404981332604,0.18434110396209824,0.1889462903469558,0.1760165770338283,0.012929713313127478,8
pendigits,classification,tabicl_v2,0,condition_le_3_all,all,input15,0.024133742797753724,0.0303065858973473,0.006103515625,0.0317709272738748,0.03957836890771507,0.0485821103103278,0.0325361680407801,0.016045942269547704,8
pendigits,classification,tabicl_v2,0,orthogonal_all,all,input15,0.023579228272446538,0.0276471743764003,0.00634765625,0.0317709272738748,0.03705587865295708,0.0420632533002863,0.0313748017369672,0.010688451563319094,8
pendigits,classification,tabicl_v2,0,orthogonal_one,one,input15,0.0059032877055126,0.0072562729608074,0.000244140625,0.0317709272738748,0.03322035242113844,0.0359244373502785,0.0301788729612614,0.005745564389017098,8
pendigits,classification,tabicl_v2,1,condition_le_3_all,all,input15,0.024133742797753724,0.0303065858973473,0.006103515625,0.0317709272738748,0.03957836890771507,0.0485821103103278,0.0325361680407801,0.016045942269547704,8
pendigits,classification,tabicl_v2,1,orthogonal_all,all,input15,0.023579228272446538,0.0276471743764003,0.00634765625,0.0317709272738748,0.03705587865295708,0.0420632533002863,0.0313748017369672,0.010688451563319094,8
pendigits,classification,tabicl_v2,1,orthogonal_one,one,input15,0.0059032877055126,0.0072562729608074,0.000244140625,0.0317709272738748,0.03322035242113844,0.0359244373502785,0.0301788729612614,0.005745564389017098,8
pendigits,classification,tabicl_v2,2,condition_le_3_all,all,input15,0.024133742797753724,0.0303065858973473,0.006103515625,0.0317709272738748,0.03957836890771507,0.0485821103103278,0.0325361680407801,0.016045942269547704,8
pendigits,classification,tabicl_v2,2,orthogonal_all,all,input15,0.023579228272446538,0.0276471743764003,0.00634765625,0.0317709272738748,0.03705587865295708,0.0420632533002863,0.0313748017369672,0.010688451563319094,8
pendigits,classification,tabicl_v2,2,orthogonal_one,one,input15,0.0059032877055126,0.0072562729608074,0.000244140625,0.0317709272738748,0.03322035242113844,0.0359244373502785,0.0301788729612614,0.005745564389017098,8
pendigits,classification,tabm_d,0,condition_le_3_all,all,input15,0.036712142762601964,0.0399088254694819,0.023193359375,0.0870644125069854,0.11063248912157109,0.1354730399111021,0.0902292113662736,0.0452438285448285,8
pendigits,classification,tabm_d,0,orthogonal_all,all,input15,0.03432117521778614,0.0390040887759655,0.021240234375,0.0870644125069854,0.10501002274632264,0.1243079917392138,0.0916713018985932,0.0326366898406206,8
pendigits,classification,tabm_d,0,orthogonal_one,one,input15,0.024268636036764563,0.0374429659782535,0.009033203125,0.0870644125069854,0.1090314657057577,0.1556038650838088,0.0596639718464503,0.09593989323735849,8
pendigits,classification,tabm_d,1,condition_le_3_all,all,input15,0.039102036716895536,0.0443875249389304,0.02197265625,0.0691728378280993,0.11113070005327691,0.130387793614158,0.0941978213291821,0.036189972284975905,8
pendigits,classification,tabm_d,1,orthogonal_all,all,input15,0.038035225334972673,0.0421136623309656,0.0224609375,0.0691728378280993,0.1099087109465364,0.1244178171996848,0.0979156121065846,0.026502205093100195,8
pendigits,classification,tabm_d,1,orthogonal_one,one,input15,0.018899235788029774,0.0259356174302315,0.010498046875,0.0691728378280993,0.08606995683057599,0.1020879974894147,0.0627440822777126,0.03934391521170211,8
pendigits,classification,tabm_d,2,condition_le_3_all,all,input15,0.0410810200697505,0.0491551048223302,0.025634765625,0.0742771911340229,0.11328766913032665,0.144031287158238,0.0942674422379849,0.04976384492025311,8
pendigits,classification,tabm_d,2,orthogonal_all,all,input15,0.039135848038130416,0.0444801058356947,0.023681640625,0.0742771911340229,0.11032148528945539,0.1265252513011975,0.0902504492890988,0.03627480201209869,8
pendigits,classification,tabm_d,2,orthogonal_one,one,input15,0.018969405739205213,0.0214395129538835,0.0068359375,0.0742771911340229,0.0836897202913186,0.0989041223750445,0.0613558676660135,0.037548254709031004,8
pendigits,classification,tabpfn_2_6,0,condition_le_3_all,all,input15,0.030272625831832,0.0326963179467493,0.014404296875,0.0507951503393826,0.06637092134596546,0.0797347783181119,0.050310313473543,0.029424464844568905,8
pendigits,classification,tabpfn_2_6,0,orthogonal_all,all,input15,0.030648878482486288,0.0348263203160357,0.01416015625,0.0507951503393826,0.07075629335694061,0.0768612236565715,0.0584501986892036,0.0184110249673679,8
pendigits,classification,tabpfn_2_6,0,orthogonal_one,one,input15,0.00797889549801995,0.0109025058403617,0.0029296875,0.0507951503393826,0.048388392772139535,0.0508740747834984,0.0460178230412674,0.004856251742231005,8
pendigits,classification,tabpfn_2_6,1,condition_le_3_all,all,input15,0.03317365248263723,0.0391880752302989,0.018310546875,0.0669846267138609,0.0842540171329787,0.0950023533651435,0.0743698241784693,0.0206325291866742,8
pendigits,classification,tabpfn_2_6,1,orthogonal_all,all,input15,0.0316920565087025,0.0358100707408141,0.01318359375,0.0669846267138609,0.08696233684192692,0.0992675342850082,0.0754197653834267,0.023847768901581495,8
pendigits,classification,tabpfn_2_6,1,orthogonal_one,one,input15,0.00902198403868355,0.010344684378322,0.00390625,0.0669846267138609,0.062400917891210314,0.0668143901261681,0.0594850321753489,0.007329357950819203,8
pendigits,classification,tabpfn_2_6,2,condition_le_3_all,all,input15,0.027226000567610712,0.0308039962830128,0.011474609375,0.0587229688643521,0.0782437401604872,0.0858261133064065,0.0703034028624191,0.015522710443987411,8
pendigits,classification,tabpfn_2_6,2,orthogonal_all,all,input15,0.028952932031485086,0.0347004845881053,0.011962890625,0.0587229688643521,0.08502733310717656,0.0948078684402256,0.0787786372315857,0.016029231208639902,8
pendigits,classification,tabpfn_2_6,2,orthogonal_one,one,input15,0.0081826168661786,0.0105800468570061,0.001708984375,0.0587229688643521,0.05862435157188992,0.0615414264415019,0.0558405395729867,0.0057008868685151995,8
phoneme,classification,catboost,0,condition_le_3_all,all,V5,0.08236335587131756,0.0903870041139944,0.047119140625,0.299418439536789,0.3076482089249817,0.3185888059233934,0.2997844606101511,0.018804345313242266,8
phoneme,classification,catboost,0,orthogonal_all,all,V5,0.0838895729860994,0.0921739369081322,0.046630859375,0.299418439536789,0.3088867089187027,0.3161293380776303,0.2983259616832595,0.017803376394370796,8
phoneme,classification,catboost,0,orthogonal_one,one,V5,0.0637812507456565,0.0755338783319868,0.03857421875,0.299418439536789,0.2979023604502981,0.3011077708451453,0.2919045705483665,0.00920320029677879,8
phoneme,classification,catboost,1,condition_le_3_all,all,V5,0.0772535785814076,0.0849997143642153,0.047607421875,0.299176737420278,0.30638015762423265,0.3198587353346248,0.295831599664877,0.02402713566974779,8
phoneme,classification,catboost,1,orthogonal_all,all,V5,0.07964411768469767,0.0880780359884953,0.04443359375,0.299176737420278,0.3110496203145054,0.3261284960950344,0.3017409127807597,0.024387583314274708,8
phoneme,classification,catboost,1,orthogonal_one,one,V5,0.060569277120640384,0.0664692823795611,0.032470703125,0.299176737420278,0.3008137287208121,0.309258664755247,0.2891373845533415,0.02012128020190551,8
phoneme,classification,catboost,2,condition_le_3_all,all,V5,0.08158721812380551,0.0942291126666842,0.05126953125,0.297035459140436,0.3096447974995526,0.3197941296583627,0.3012461289426976,0.01854800071566509,8
phoneme,classification,catboost,2,orthogonal_all,all,V5,0.08035181507686602,0.092950511159495,0.0498046875,0.297035459140436,0.31025130662796097,0.3159822369365441,0.3050793335332863,0.01090290340325778,8
phoneme,classification,catboost,2,orthogonal_one,one,V5,0.06144149305011401,0.0714049400811559,0.03369140625,0.297035459140436,0.30434879108425383,0.3134956214137629,0.2982049763813864,0.015290645032376537,8
phoneme,classification,controlled_mlp,0,condition_le_3_all,all,V5,0.06804738564576249,0.0862800922601064,0.041748046875,0.3585542106189193,0.35212680735545404,0.3685411072229533,0.3333958832855502,0.0351452239374031,8
phoneme,classification,controlled_mlp,0,orthogonal_all,all,V5,0.04417576701371851,0.0667657388398497,0.0302734375,0.3585542106189193,0.348781905291194,0.3583135347315561,0.3446363254460024,0.01367720928555366,8
phoneme,classification,controlled_mlp,0,orthogonal_one,one,V5,0.035799192788679726,0.0500068981210114,0.017822265625,0.3585542106189193,0.3573771248960096,0.3775065729331344,0.3437416278717348,0.0337649450613996,8
phoneme,classification,controlled_mlp,1,condition_le_3_all,all,V5,0.06444349232121933,0.0849741262094749,0.04248046875,0.3506957337800562,0.35408861790745055,0.3697736572371856,0.3326451968450385,0.03712846039214707,8
phoneme,classification,controlled_mlp,1,orthogonal_all,all,V5,0.04469795641502786,0.0581594773874098,0.03369140625,0.3506957337800562,0.3519806791188886,0.3586112668096238,0.3424674665280705,0.016143800281553322,8
phoneme,classification,controlled_mlp,1,orthogonal_one,one,V5,0.02288676912519345,0.0250906774765934,0.017822265625,0.3506957337800562,0.3513618479935055,0.3539878242955816,0.3474222781554421,0.006565546140139544,8
phoneme,classification,controlled_mlp,2,condition_le_3_all,all,V5,0.077981135555814,0.0895155351438734,0.046142578125,0.3612658719901438,0.3529782804280719,0.3628735326122889,0.34475514912355,0.0181183834887389,8
phoneme,classification,controlled_mlp,2,orthogonal_all,all,V5,0.053992606553655065,0.0610476501421985,0.038330078125,0.3612658719901438,0.3496970862427903,0.3610008710960408,0.3439172256779818,0.017083645418059012,8
