dataset,panel,problem_type,model,model_seed,split,family,basis_pair,representation_id,reference_id,variant,member,is_reference,reconstruction_error,condition_number,log_loss,accuracy,roc_auc,probability_rmse,probability_mad,js_divergence,label_flip_rate,fit_seconds,predict_seconds,rmse,mae,prediction_rmse_normalized,prediction_pearson,prediction_spearman,best_epoch,best_validation_loss,architecture,checkpoint,checkpoint_sha256,checkpoint_bytes,checkpoint_version
california_housing,development,regression,tabicl_v2,0,validation,C1,onehot_vs_onehot,onehot__ocean_proximity,onehot__ocean_proximity,onehot,-1,True,0.0,1.0,,,,,,,,2.209616412874311,0.1599743128754198,52296.55806531737,34533.46209716797,0.0,1.0,1.0,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt
california_housing,development,regression,tabicl_v2,0,test,C1,onehot_vs_onehot,onehot__ocean_proximity,onehot__ocean_proximity,onehot,-1,True,0.0,1.0,,,,,,,,2.209616412874311,0.1599743128754198,58786.472722064536,37813.954833984375,0.0,1.0,1.0,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt
california_housing,development,regression,tabicl_v2,0,validation,C1,onehot_vs_helmert,helmert__ocean_proximity,onehot__ocean_proximity,helmert,0,False,1.6019295092324714e-16,1.0000000000000004,,,,,,,,2.076834186911583,0.1179737658239901,53131.36663174,35250.57092285156,0.0463385205748789,0.998792563594354,0.9985254748977728,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt
california_housing,development,regression,tabicl_v2,0,test,C1,onehot_vs_helmert,helmert__ocean_proximity,onehot__ocean_proximity,helmert,0,False,1.6019295092324714e-16,1.0000000000000004,,,,,,,,2.076834186911583,0.1179737658239901,58854.18226466188,37992.00341796875,0.0426567050725181,0.9988580000741298,0.9987897370795236,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt
california_housing,development,regression,tabicl_v2,0,validation,C3,local_hat_vs_local_hat,local_hat__total_rooms,local_hat__total_rooms,local_hat,-1,True,0.0,1.0,,,,,,,,2.0433688391931355,0.1441519050858914,51812.68199537601,33996.41586303711,0.0,1.0,1.0,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt
california_housing,development,regression,tabicl_v2,0,test,C3,local_hat_vs_local_hat,local_hat__total_rooms,local_hat__total_rooms,local_hat,-1,True,0.0,1.0,,,,,,,,2.0433688391931355,0.1441519050858914,58892.626990049874,38122.3352355957,0.0,1.0,1.0,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt
california_housing,development,regression,tabicl_v2,0,validation,C3,local_hat_vs_spectral_hat,spectral_hat__total_rooms,local_hat__total_rooms,spectral_hat,0,False,2.0851388871316656e-16,1.0000000000000009,,,,,,,,2.1726450819987804,0.0897454679943621,51589.87672926277,33766.53414916992,0.0880914496665378,0.9954513916145032,0.9941728941139024,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt
california_housing,development,regression,tabicl_v2,0,test,C3,local_hat_vs_spectral_hat,spectral_hat__total_rooms,local_hat__total_rooms,spectral_hat,0,False,2.0851388871316656e-16,1.0000000000000009,,,,,,,,2.1726450819987804,0.0897454679943621,59952.82225922712,38605.78512573242,0.0987994477795649,0.9937878649978404,0.9927637014416592,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt
california_housing,development,regression,tabicl_v2,1,validation,C1,onehot_vs_onehot,onehot__ocean_proximity,onehot__ocean_proximity,onehot,-1,True,0.0,1.0,,,,,,,,2.101511803921312,0.1264225139748305,52296.55806531737,34533.46209716797,0.0,1.0,1.0,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt
california_housing,development,regression,tabicl_v2,1,test,C1,onehot_vs_onehot,onehot__ocean_proximity,onehot__ocean_proximity,onehot,-1,True,0.0,1.0,,,,,,,,2.101511803921312,0.1264225139748305,58786.472722064536,37813.954833984375,0.0,1.0,1.0,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt
california_housing,development,regression,tabicl_v2,1,validation,C1,onehot_vs_helmert,helmert__ocean_proximity,onehot__ocean_proximity,helmert,0,False,1.6019295092324714e-16,1.0000000000000004,,,,,,,,1.5307618000078946,0.0939219989813864,53131.36663174,35250.57092285156,0.0463385205748789,0.998792563594354,0.9985254748977728,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt
california_housing,development,regression,tabicl_v2,1,test,C1,onehot_vs_helmert,helmert__ocean_proximity,onehot__ocean_proximity,helmert,0,False,1.6019295092324714e-16,1.0000000000000004,,,,,,,,1.5307618000078946,0.0939219989813864,58854.18226466188,37992.00341796875,0.0426567050725181,0.9988580000741298,0.9987897370795236,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt
california_housing,development,regression,tabicl_v2,1,validation,C3,local_hat_vs_local_hat,local_hat__total_rooms,local_hat__total_rooms,local_hat,-1,True,0.0,1.0,,,,,,,,2.192130026174709,0.1258126148022711,51812.68199537601,33996.41586303711,0.0,1.0,1.0,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt
california_housing,development,regression,tabicl_v2,1,test,C3,local_hat_vs_local_hat,local_hat__total_rooms,local_hat__total_rooms,local_hat,-1,True,0.0,1.0,,,,,,,,2.192130026174709,0.1258126148022711,58892.626990049874,38122.3352355957,0.0,1.0,1.0,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt
california_housing,development,regression,tabicl_v2,1,validation,C3,local_hat_vs_spectral_hat,spectral_hat__total_rooms,local_hat__total_rooms,spectral_hat,0,False,2.0851388871316656e-16,1.0000000000000009,,,,,,,,2.1064123560208827,0.1218116779346019,51589.87672926277,33766.53414916992,0.0880914496665378,0.9954513916145032,0.9941728941139024,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt
california_housing,development,regression,tabicl_v2,1,test,C3,local_hat_vs_spectral_hat,spectral_hat__total_rooms,local_hat__total_rooms,spectral_hat,0,False,2.0851388871316656e-16,1.0000000000000009,,,,,,,,2.1064123560208827,0.1218116779346019,59952.82225922712,38605.78512573242,0.0987994477795649,0.9937878649978404,0.9927637014416592,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt
california_housing,development,regression,tabicl_v2,2,validation,C1,onehot_vs_onehot,onehot__ocean_proximity,onehot__ocean_proximity,onehot,-1,True,0.0,1.0,,,,,,,,2.205422200029716,0.1529148567933589,52296.55806531737,34533.46209716797,0.0,1.0,1.0,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt
california_housing,development,regression,tabicl_v2,2,test,C1,onehot_vs_onehot,onehot__ocean_proximity,onehot__ocean_proximity,onehot,-1,True,0.0,1.0,,,,,,,,2.205422200029716,0.1529148567933589,58786.472722064536,37813.954833984375,0.0,1.0,1.0,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt
california_housing,development,regression,tabicl_v2,2,validation,C1,onehot_vs_helmert,helmert__ocean_proximity,onehot__ocean_proximity,helmert,0,False,1.6019295092324714e-16,1.0000000000000004,,,,,,,,1.978773077018559,0.2030395730398595,53131.36663174,35250.57092285156,0.0463385205748789,0.998792563594354,0.9985254748977728,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt
california_housing,development,regression,tabicl_v2,2,test,C1,onehot_vs_helmert,helmert__ocean_proximity,onehot__ocean_proximity,helmert,0,False,1.6019295092324714e-16,1.0000000000000004,,,,,,,,1.978773077018559,0.2030395730398595,58854.18226466188,37992.00341796875,0.0426567050725181,0.9988580000741298,0.9987897370795236,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt
california_housing,development,regression,tabicl_v2,2,validation,C3,local_hat_vs_local_hat,local_hat__total_rooms,local_hat__total_rooms,local_hat,-1,True,0.0,1.0,,,,,,,,2.081245609093457,0.1554466809611767,51812.68199537601,33996.41586303711,0.0,1.0,1.0,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt
california_housing,development,regression,tabicl_v2,2,test,C3,local_hat_vs_local_hat,local_hat__total_rooms,local_hat__total_rooms,local_hat,-1,True,0.0,1.0,,,,,,,,2.081245609093457,0.1554466809611767,58892.626990049874,38122.3352355957,0.0,1.0,1.0,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt
california_housing,development,regression,tabicl_v2,2,validation,C3,local_hat_vs_spectral_hat,spectral_hat__total_rooms,local_hat__total_rooms,spectral_hat,0,False,2.0851388871316656e-16,1.0000000000000009,,,,,,,,2.007954871049151,0.1565312149468809,51589.87672926277,33766.53414916992,0.0880914496665378,0.9954513916145032,0.9941728941139024,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt
california_housing,development,regression,tabicl_v2,2,test,C3,local_hat_vs_spectral_hat,spectral_hat__total_rooms,local_hat__total_rooms,spectral_hat,0,False,2.0851388871316656e-16,1.0000000000000009,,,,,,,,2.007954871049151,0.1565312149468809,59952.82225922712,38605.78512573242,0.0987994477795649,0.9937878649978404,0.9927637014416592,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt
cpu_small,development,regression,tabicl_v2,0,validation,C3,local_hat_vs_local_hat,local_hat__freeswap,local_hat__freeswap,local_hat,-1,True,0.0,1.0,,,,,,,,2.219177561113611,0.2055677222087979,3.473321589336966,2.225640580058098,0.0,1.0,1.0,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt
cpu_small,development,regression,tabicl_v2,0,test,C3,local_hat_vs_local_hat,local_hat__freeswap,local_hat__freeswap,local_hat,-1,True,0.0,1.0,,,,,,,,2.219177561113611,0.2055677222087979,3.2774192959774764,2.3454833924770355,0.0,0.9999999999999998,1.0,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt
cpu_small,development,regression,tabicl_v2,0,validation,C3,local_hat_vs_spectral_hat,spectral_hat__freeswap,local_hat__freeswap,spectral_hat,0,False,2.2889963872049926e-16,1.0000000000000009,,,,,,,,2.169331684010104,0.1698648231104016,3.306550154311221,2.1670779287815094,0.0521617307804022,0.9986088930991064,0.9925252552758724,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt
cpu_small,development,regression,tabicl_v2,0,test,C3,local_hat_vs_spectral_hat,spectral_hat__freeswap,local_hat__freeswap,spectral_hat,0,False,2.2889963872049926e-16,1.0000000000000009,,,,,,,,2.169331684010104,0.1698648231104016,3.139041331328686,2.2415537759661674,0.0620330047565669,0.9980560621910728,0.9921624542164168,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt
cpu_small,development,regression,tabicl_v2,1,validation,C3,local_hat_vs_local_hat,local_hat__freeswap,local_hat__freeswap,local_hat,-1,True,0.0,1.0,,,,,,,,2.305598469916731,0.1416928190737962,3.473321589336966,2.225640580058098,0.0,1.0,1.0,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt
cpu_small,development,regression,tabicl_v2,1,test,C3,local_hat_vs_local_hat,local_hat__freeswap,local_hat__freeswap,local_hat,-1,True,0.0,1.0,,,,,,,,2.305598469916731,0.1416928190737962,3.2774192959774764,2.3454833924770355,0.0,0.9999999999999998,1.0,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt
cpu_small,development,regression,tabicl_v2,1,validation,C3,local_hat_vs_spectral_hat,spectral_hat__freeswap,local_hat__freeswap,spectral_hat,0,False,2.2889963872049926e-16,1.0000000000000009,,,,,,,,2.106106400024146,0.1008845600299537,3.306550154311221,2.1670779287815094,0.0521617307804022,0.9986088930991064,0.9925252552758724,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt
cpu_small,development,regression,tabicl_v2,1,test,C3,local_hat_vs_spectral_hat,spectral_hat__freeswap,local_hat__freeswap,spectral_hat,0,False,2.2889963872049926e-16,1.0000000000000009,,,,,,,,2.106106400024146,0.1008845600299537,3.139041331328686,2.2415537759661674,0.0620330047565669,0.9980560621910728,0.9921624542164168,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt
cpu_small,development,regression,tabicl_v2,2,validation,C3,local_hat_vs_local_hat,local_hat__freeswap,local_hat__freeswap,local_hat,-1,True,0.0,1.0,,,,,,,,2.2493395400233567,0.1804764789994806,3.473321589336966,2.225640580058098,0.0,1.0,1.0,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt
cpu_small,development,regression,tabicl_v2,2,test,C3,local_hat_vs_local_hat,local_hat__freeswap,local_hat__freeswap,local_hat,-1,True,0.0,1.0,,,,,,,,2.2493395400233567,0.1804764789994806,3.2774192959774764,2.3454833924770355,0.0,0.9999999999999998,1.0,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt
cpu_small,development,regression,tabicl_v2,2,validation,C3,local_hat_vs_spectral_hat,spectral_hat__freeswap,local_hat__freeswap,spectral_hat,0,False,2.2889963872049926e-16,1.0000000000000009,,,,,,,,2.201798314927146,0.0983734461478889,3.306550154311221,2.1670779287815094,0.0521617307804022,0.9986088930991064,0.9925252552758724,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt
cpu_small,development,regression,tabicl_v2,2,test,C3,local_hat_vs_spectral_hat,spectral_hat__freeswap,local_hat__freeswap,spectral_hat,0,False,2.2889963872049926e-16,1.0000000000000009,,,,,,,,2.201798314927146,0.0983734461478889,3.139041331328686,2.2415537759661674,0.0620330047565669,0.9980560621910728,0.9921624542164168,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt
credit-g,development,classification,tabicl_v2,0,validation,C1,onehot_vs_onehot,onehot__purpose,onehot__purpose,onehot,-1,True,0.0,1.0,0.4177010677554251,0.825,0.8804873511904762,0.0,0.0,0.0,0.0,2.2280150519218296,0.1117182108573615,,,,,,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/bdc7dbd5e4ff21f8f0456fcf90c6b7cdf72dbea960f2d05b19bec19f9b3d4ed0,bdc7dbd5e4ff21f8f0456fcf90c6b7cdf72dbea960f2d05b19bec19f9b3d4ed0,110368038.0,tabicl-classifier-v2-20260212.ckpt
credit-g,development,classification,tabicl_v2,0,test,C1,onehot_vs_onehot,onehot__purpose,onehot__purpose,onehot,-1,True,0.0,1.0,0.4758349963276596,0.78,0.8115476190476191,0.0,0.0,0.0,0.0,2.2280150519218296,0.1117182108573615,,,,,,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/bdc7dbd5e4ff21f8f0456fcf90c6b7cdf72dbea960f2d05b19bec19f9b3d4ed0,bdc7dbd5e4ff21f8f0456fcf90c6b7cdf72dbea960f2d05b19bec19f9b3d4ed0,110368038.0,tabicl-classifier-v2-20260212.ckpt
credit-g,development,classification,tabicl_v2,0,validation,C1,onehot_vs_helmert,helmert__purpose,onehot__purpose,helmert,0,False,1.6264399465171795e-16,1.0000000000000009,0.4341176841480011,0.80625,0.8627232142857143,0.0450348404164725,0.0296480202042601,0.0011979768229575,0.05625,1.9696180399041625,0.1929036621004343,,,,,,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/bdc7dbd5e4ff21f8f0456fcf90c6b7cdf72dbea960f2d05b19bec19f9b3d4ed0,bdc7dbd5e4ff21f8f0456fcf90c6b7cdf72dbea960f2d05b19bec19f9b3d4ed0,110368038.0,tabicl-classifier-v2-20260212.ckpt
credit-g,development,classification,tabicl_v2,0,test,C1,onehot_vs_helmert,helmert__purpose,onehot__purpose,helmert,0,False,1.6264399465171795e-16,1.0000000000000009,0.4802308120597595,0.78,0.8089285714285714,0.035167019592428,0.0248302163111877,0.0007438321464433,0.03,1.9696180399041625,0.1929036621004343,,,,,,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/bdc7dbd5e4ff21f8f0456fcf90c6b7cdf72dbea960f2d05b19bec19f9b3d4ed0,bdc7dbd5e4ff21f8f0456fcf90c6b7cdf72dbea960f2d05b19bec19f9b3d4ed0,110368038.0,tabicl-classifier-v2-20260212.ckpt
credit-g,development,classification,tabicl_v2,0,validation,C3,local_hat_vs_local_hat,local_hat__credit_amount,local_hat__credit_amount,local_hat,-1,True,0.0,1.0,0.4209181209422716,0.84375,0.8855096726190477,0.0,0.0,0.0,0.0,2.0544091020710766,0.1219393098726868,,,,,,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/bdc7dbd5e4ff21f8f0456fcf90c6b7cdf72dbea960f2d05b19bec19f9b3d4ed0,bdc7dbd5e4ff21f8f0456fcf90c6b7cdf72dbea960f2d05b19bec19f9b3d4ed0,110368038.0,tabicl-classifier-v2-20260212.ckpt
credit-g,development,classification,tabicl_v2,0,test,C3,local_hat_vs_local_hat,local_hat__credit_amount,local_hat__credit_amount,local_hat,-1,True,0.0,1.0,0.4735128982413868,0.77,0.811547619047619,0.0,0.0,0.0,0.0,2.0544091020710766,0.1219393098726868,,,,,,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/bdc7dbd5e4ff21f8f0456fcf90c6b7cdf72dbea960f2d05b19bec19f9b3d4ed0,bdc7dbd5e4ff21f8f0456fcf90c6b7cdf72dbea960f2d05b19bec19f9b3d4ed0,110368038.0,tabicl-classifier-v2-20260212.ckpt
credit-g,development,classification,tabicl_v2,0,validation,C3,local_hat_vs_spectral_hat,spectral_hat__credit_amount,local_hat__credit_amount,spectral_hat,0,False,2.2040031984818126e-16,1.0000000000000009,0.4115465099451544,0.84375,0.8839285714285714,0.055697440810663,0.0428315998340469,0.0021573210155075,0.05,1.7167435470037162,0.2036346280947327,,,,,,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/bdc7dbd5e4ff21f8f0456fcf90c6b7cdf72dbea960f2d05b19bec19f9b3d4ed0,bdc7dbd5e4ff21f8f0456fcf90c6b7cdf72dbea960f2d05b19bec19f9b3d4ed0,110368038.0,tabicl-classifier-v2-20260212.ckpt
