panel,dataset,feature,basis_a,basis_b,scope,member,dimension,condition_number,orthogonality_error,reconstruction_error,passes
development,house_16H,P5p1,rbf,orthogonal_all,all,0,8,1.0000000000000004,1.140318427833344e-15,2.50557736502164e-16,True
development,house_16H,P6p2,rbf,orthogonal_all,all,0,8,1.0000000000000004,1.15379224932551e-15,2.842128648340086e-16,True
development,house_16H,H10p1,rbf,orthogonal_all,all,1,8,1.0000000000000007,1.2124973604635052e-15,1.9716740636347942e-16,True
development,house_16H,H13p1,rbf,orthogonal_all,all,1,8,1.0000000000000007,1.3286456024470509e-15,2.4408621011070473e-16,True
development,house_16H,H18pA,rbf,orthogonal_all,all,1,8,1.0000000000000002,1.170159955512571e-15,2.601374980556527e-16,True
development,house_16H,H2p2,rbf,orthogonal_all,all,1,8,1.000000000000001,1.6544886234009823e-15,2.1187081382507296e-16,True
development,house_16H,H40p4,rbf,orthogonal_all,all,1,8,1.0000000000000004,1.6782014246729403e-15,2.545434307441968e-16,True
development,house_16H,H8p2,rbf,orthogonal_all,all,1,8,1.0000000000000009,1.135474528740819e-15,2.879067740057221e-16,True
development,house_16H,P1,rbf,orthogonal_all,all,1,8,1.0000000000000004,1.2958705114349094e-15,2.383172244239666e-16,True
development,house_16H,P11p4,rbf,orthogonal_all,all,1,8,1.0000000000000004,1.1892945285002526e-15,2.547197283843086e-16,True
development,house_16H,P14p9,rbf,orthogonal_all,all,1,8,1.0000000000000004,1.376479745628838e-15,2.1900481306878415e-16,True
development,house_16H,P15p1,rbf,orthogonal_all,all,1,8,1.0000000000000009,1.3569943380744864e-15,2.756870617283423e-16,True
development,house_16H,P15p3,rbf,orthogonal_all,all,1,8,1.0000000000000009,9.309113124990862e-16,2.2514639286572896e-16,True
development,house_16H,P16p2,rbf,orthogonal_all,all,1,8,1.0000000000000007,1.3814621756556246e-15,2.50076002826213e-16,True
development,house_16H,P18p2,rbf,orthogonal_all,all,1,8,1.000000000000001,1.4794652674275124e-15,1.9119503391420262e-16,True
development,house_16H,P27p4,rbf,orthogonal_all,all,1,8,1.0000000000000007,7.009706972855186e-16,1.7271139814442266e-16,True
development,house_16H,P5p1,rbf,orthogonal_all,all,1,8,1.0000000000000007,1.6179795801891824e-15,2.8746970029599375e-16,True
development,house_16H,P6p2,rbf,orthogonal_all,all,1,8,1.0000000000000004,9.382582172704787e-16,2.1619796865822808e-16,True
development,house_16H,H10p1,rbf,orthogonal_all,all,2,8,1.0000000000000004,9.287178787639096e-16,2.494217943202306e-16,True
development,house_16H,H13p1,rbf,orthogonal_all,all,2,8,1.0000000000000002,8.127528704326314e-16,2.370955749353833e-16,True
development,house_16H,H18pA,rbf,orthogonal_all,all,2,8,1.000000000000001,1.1862386244506718e-15,2.1288301697139902e-16,True
development,house_16H,H2p2,rbf,orthogonal_all,all,2,8,1.0000000000000004,1.0281924449523796e-15,2.7266672768787496e-16,True
development,house_16H,H40p4,rbf,orthogonal_all,all,2,8,1.0000000000000007,1.4178291151308053e-15,1.8170156170535725e-16,True
development,house_16H,H8p2,rbf,orthogonal_all,all,2,8,1.0000000000000007,1.24357237703605e-15,1.894300034712071e-16,True
development,house_16H,P1,rbf,orthogonal_all,all,2,8,1.0000000000000007,9.060696034297055e-16,1.9459698935534077e-16,True
development,house_16H,P11p4,rbf,orthogonal_all,all,2,8,1.0000000000000007,1.4560754215773807e-15,1.8220365811053904e-16,True
development,house_16H,P14p9,rbf,orthogonal_all,all,2,8,1.0000000000000007,6.711734395452791e-16,2.6734442342245875e-16,True
development,house_16H,P15p1,rbf,orthogonal_all,all,2,8,1.0000000000000004,1.3420651505759322e-15,2.4693563269110064e-16,True
development,house_16H,P15p3,rbf,orthogonal_all,all,2,8,1.0000000000000007,1.4156546133674983e-15,3.135627786651019e-16,True
development,house_16H,P16p2,rbf,orthogonal_all,all,2,8,1.0000000000000009,1.779359836905462e-15,1.8682264669656924e-16,True
development,house_16H,P18p2,rbf,orthogonal_all,all,2,8,1.0000000000000004,1.0040494255890337e-15,2.4028138796268726e-16,True
development,house_16H,P27p4,rbf,orthogonal_all,all,2,8,1.0000000000000007,9.805470926127742e-16,2.4237265747930827e-16,True
development,house_16H,P5p1,rbf,orthogonal_all,all,2,8,1.0000000000000007,8.7542012655413e-16,2.42817285899538e-16,True
development,house_16H,P6p2,rbf,orthogonal_all,all,2,8,1.0000000000000004,1.0779684139504513e-15,2.224103827873369e-16,True
development,house_16H,H10p1,rbf,orthogonal_all,all,3,8,1.0000000000000007,9.237728943221236e-16,2.7630350987062995e-16,True
development,house_16H,H13p1,rbf,orthogonal_all,all,3,8,1.0000000000000004,8.41352317127458e-16,1.88925914635235e-16,True
development,house_16H,H18pA,rbf,orthogonal_all,all,3,8,1.0000000000000007,9.386999802250011e-16,2.0883162164107265e-16,True
development,house_16H,H2p2,rbf,orthogonal_all,all,3,8,1.0000000000000004,6.967050035099341e-16,2.324465408901596e-16,True
development,house_16H,H40p4,rbf,orthogonal_all,all,3,8,1.0000000000000009,1.252239284298174e-15,2.3394222441380757e-16,True
development,house_16H,H8p2,rbf,orthogonal_all,all,3,8,1.0000000000000009,9.1040234717866e-16,2.3310766256538506e-16,True
development,house_16H,P1,rbf,orthogonal_all,all,3,8,1.0000000000000007,1.150214799451214e-15,1.8967033388895597e-16,True
development,house_16H,P11p4,rbf,orthogonal_all,all,3,8,1.0000000000000007,1.2482432738048356e-15,2.691317275416463e-16,True
development,house_16H,P14p9,rbf,orthogonal_all,all,3,8,1.0000000000000007,1.0690830621262299e-15,1.9791258803554564e-16,True
development,house_16H,P15p1,rbf,orthogonal_all,all,3,8,1.0000000000000007,1.4355525321422687e-15,2.278977662332806e-16,True
development,house_16H,P15p3,rbf,orthogonal_all,all,3,8,1.0000000000000009,1.2092004859940122e-15,2.587922039546481e-16,True
development,house_16H,P16p2,rbf,orthogonal_all,all,3,8,1.0000000000000004,1.5343217085549992e-15,1.9470477364851217e-16,True
development,house_16H,P18p2,rbf,orthogonal_all,all,3,8,1.0000000000000007,9.410562599977098e-16,2.369985601208212e-16,True
development,house_16H,P27p4,rbf,orthogonal_all,all,3,8,1.0000000000000009,1.525220240144043e-15,2.4475123222758405e-16,True
development,house_16H,P5p1,rbf,orthogonal_all,all,3,8,1.0000000000000007,7.295407870532329e-16,2.0902595503350396e-16,True
development,house_16H,P6p2,rbf,orthogonal_all,all,3,8,1.0000000000000004,1.2383519006015058e-15,2.462034921387875e-16,True
development,house_16H,H10p1,rbf,orthogonal_all,all,4,8,1.0000000000000007,9.931531895081774e-16,2.0496184043618084e-16,True
development,house_16H,H13p1,rbf,orthogonal_all,all,4,8,1.0000000000000009,1.1531032322044301e-15,2.3640289217407204e-16,True
development,house_16H,H18pA,rbf,orthogonal_all,all,4,8,1.0000000000000009,1.096559357910101e-15,2.0870575130956713e-16,True
development,house_16H,H2p2,rbf,orthogonal_all,all,4,8,1.0000000000000007,1.456492954922838e-15,2.0011605309107682e-16,True
development,house_16H,H40p4,rbf,orthogonal_all,all,4,8,1.0000000000000009,8.602043283834422e-16,2.4775862103510927e-16,True
development,house_16H,H8p2,rbf,orthogonal_all,all,4,8,1.0000000000000004,1.2933854051866375e-15,2.905389383593244e-16,True
development,house_16H,P1,rbf,orthogonal_all,all,4,8,1.0000000000000007,1.2934605564355014e-15,2.4605951803286646e-16,True
development,house_16H,P11p4,rbf,orthogonal_all,all,4,8,1.0000000000000004,1.3128001465216675e-15,2.171406702722549e-16,True
development,house_16H,P14p9,rbf,orthogonal_all,all,4,8,1.0000000000000007,9.800201042125173e-16,2.1460448333909188e-16,True
development,house_16H,P15p1,rbf,orthogonal_all,all,4,8,1.0000000000000004,1.1443555626938684e-15,2.823006819876528e-16,True
development,house_16H,P15p3,rbf,orthogonal_all,all,4,8,1.0000000000000004,5.865468288380216e-16,3.0242410788608844e-16,True
development,house_16H,P16p2,rbf,orthogonal_all,all,4,8,1.0000000000000007,8.01231072470811e-16,3.079639659520448e-16,True
development,house_16H,P18p2,rbf,orthogonal_all,all,4,8,1.0000000000000009,9.92356373591523e-16,2.0126451850183815e-16,True
development,house_16H,P27p4,rbf,orthogonal_all,all,4,8,1.0000000000000007,6.756266238357701e-16,2.580072157736374e-16,True
development,house_16H,P5p1,rbf,orthogonal_all,all,4,8,1.0000000000000007,7.905710481184857e-16,2.2800739319033647e-16,True
development,house_16H,P6p2,rbf,orthogonal_all,all,4,8,1.0000000000000007,1.1149232391555135e-15,2.391696062388322e-16,True
development,house_16H,H10p1,rbf,orthogonal_all,all,5,8,1.0000000000000009,1.0083907356180765e-15,1.8783876954056012e-16,True
development,house_16H,H13p1,rbf,orthogonal_all,all,5,8,1.0000000000000007,1.418697561748596e-15,2.331080613277929e-16,True
development,house_16H,H18pA,rbf,orthogonal_all,all,5,8,1.0000000000000007,6.193882412946377e-16,2.1202553789278068e-16,True
development,house_16H,H2p2,rbf,orthogonal_all,all,5,8,1.0000000000000009,1.267682513457435e-15,2.729898596509433e-16,True
development,house_16H,H40p4,rbf,orthogonal_all,all,5,8,1.0000000000000007,1.2408085966913663e-15,2.168101635767575e-16,True
development,house_16H,H8p2,rbf,orthogonal_all,all,5,8,1.0000000000000007,1.1075842007776182e-15,1.8425111019817119e-16,True
development,house_16H,P1,rbf,orthogonal_all,all,5,8,1.0000000000000007,1.823881304993639e-15,2.3197496213932884e-16,True
development,house_16H,P11p4,rbf,orthogonal_all,all,5,8,1.0000000000000007,1.5422108253754541e-15,1.711981304035735e-16,True
development,house_16H,P14p9,rbf,orthogonal_all,all,5,8,1.0000000000000004,5.455780123527334e-16,1.8524741412408085e-16,True
development,house_16H,P15p1,rbf,orthogonal_all,all,5,8,1.0000000000000007,1.570700131305247e-15,2.1790080335672935e-16,True
development,house_16H,P15p3,rbf,orthogonal_all,all,5,8,1.0000000000000004,7.129779565515565e-16,2.442860695358637e-16,True
development,house_16H,P16p2,rbf,orthogonal_all,all,5,8,1.0000000000000007,1.1756861400571006e-15,2.2003772328883247e-16,True
development,house_16H,P18p2,rbf,orthogonal_all,all,5,8,1.000000000000001,1.2155724034711593e-15,2.8607396472360987e-16,True
development,house_16H,P27p4,rbf,orthogonal_all,all,5,8,1.0000000000000002,1.079927719518852e-15,1.9464168157714004e-16,True
development,house_16H,P5p1,rbf,orthogonal_all,all,5,8,1.0000000000000007,1.0604450705350072e-15,2.1283711418606562e-16,True
development,house_16H,P6p2,rbf,orthogonal_all,all,5,8,1.0000000000000009,1.7679335957134853e-15,2.5476738282056494e-16,True
development,house_16H,H10p1,rbf,orthogonal_all,all,6,8,1.0000000000000007,9.725270767826503e-16,2.268668662537489e-16,True
development,house_16H,H13p1,rbf,orthogonal_all,all,6,8,1.0000000000000004,8.810705548522752e-16,2.232675777951856e-16,True
development,house_16H,H18pA,rbf,orthogonal_all,all,6,8,1.0000000000000009,1.3268551742317896e-15,1.902855565823993e-16,True
development,house_16H,H2p2,rbf,orthogonal_all,all,6,8,1.0000000000000009,1.3437516191939592e-15,2.434400483131087e-16,True
development,house_16H,H40p4,rbf,orthogonal_all,all,6,8,1.0000000000000002,1.1992159949440935e-15,2.5608504789862965e-16,True
development,house_16H,H8p2,rbf,orthogonal_all,all,6,8,1.0000000000000004,9.673734601205616e-16,2.7413841786514413e-16,True
development,house_16H,P1,rbf,orthogonal_all,all,6,8,1.0000000000000007,9.578380242144598e-16,2.881143102746119e-16,True
development,house_16H,P11p4,rbf,orthogonal_all,all,6,8,1.0000000000000007,1.3271443089982799e-15,2.3220933407328817e-16,True
development,house_16H,P14p9,rbf,orthogonal_all,all,6,8,1.0000000000000007,1.01553819564235e-15,2.4719964867383407e-16,True
development,house_16H,P15p1,rbf,orthogonal_all,all,6,8,1.0000000000000007,1.5624545593979322e-15,2.410694933967323e-16,True
development,house_16H,P15p3,rbf,orthogonal_all,all,6,8,1.0000000000000007,1.1877372318136336e-15,3.1634144295549585e-16,True
development,house_16H,P16p2,rbf,orthogonal_all,all,6,8,1.0000000000000007,1.3680779630347082e-15,2.267198553517016e-16,True
development,house_16H,P18p2,rbf,orthogonal_all,all,6,8,1.0000000000000007,1.2038746410725407e-15,1.9388141495103567e-16,True
development,house_16H,P27p4,rbf,orthogonal_all,all,6,8,1.0000000000000004,1.2872331562405448e-15,2.1660417284216738e-16,True
development,house_16H,P5p1,rbf,orthogonal_all,all,6,8,1.0000000000000007,1.3743156745254564e-15,2.4732206097275934e-16,True
development,house_16H,P6p2,rbf,orthogonal_all,all,6,8,1.0000000000000004,9.653436982384083e-16,2.5785403906647197e-16,True
development,house_16H,H10p1,rbf,orthogonal_all,all,7,8,1.0000000000000007,1.2822137700488688e-15,2.5526850570857885e-16,True
development,house_16H,H13p1,rbf,orthogonal_all,all,7,8,1.0000000000000007,8.864856603703615e-16,2.1177674764918265e-16,True
development,house_16H,H18pA,rbf,orthogonal_all,all,7,8,1.0000000000000007,1.0791772732554258e-15,2.2890495140885167e-16,True
development,house_16H,H2p2,rbf,orthogonal_all,all,7,8,1.0000000000000007,1.3566784936550336e-15,1.8071784707116113e-16,True
development,house_16H,H40p4,rbf,orthogonal_all,all,7,8,1.0000000000000009,1.4765365689876114e-15,2.637936583936026e-16,True
development,house_16H,H8p2,rbf,orthogonal_all,all,7,8,1.0000000000000009,1.211369698460873e-15,2.293456867187729e-16,True
development,house_16H,P1,rbf,orthogonal_all,all,7,8,1.0000000000000007,1.0769319668206724e-15,2.9668618844726224e-16,True
development,house_16H,P11p4,rbf,orthogonal_all,all,7,8,1.0000000000000009,1.449016106432152e-15,2.4835959790131744e-16,True
development,house_16H,P14p9,rbf,orthogonal_all,all,7,8,1.0000000000000007,1.1513153979801167e-15,2.362242906115985e-16,True
development,house_16H,P15p1,rbf,orthogonal_all,all,7,8,1.0000000000000007,1.0344931430483483e-15,2.1629778774953062e-16,True
development,house_16H,P15p3,rbf,orthogonal_all,all,7,8,1.0000000000000007,1.9762629026118472e-15,1.9060631473205487e-16,True
development,house_16H,P16p2,rbf,orthogonal_all,all,7,8,1.0000000000000009,1.5301071947267929e-15,2.638776520125213e-16,True
development,house_16H,P18p2,rbf,orthogonal_all,all,7,8,1.0000000000000007,1.5394845989386288e-15,2.547886223512755e-16,True
development,house_16H,P27p4,rbf,orthogonal_all,all,7,8,1.0000000000000009,1.768279239694403e-15,2.334772008405171e-16,True
development,house_16H,P5p1,rbf,orthogonal_all,all,7,8,1.0000000000000007,1.2152106548963531e-15,2.9054705643443074e-16,True
development,house_16H,P6p2,rbf,orthogonal_all,all,7,8,1.0000000000000004,8.100028707689725e-16,2.1867389526334142e-16,True
development,house_16H,H10p1,rbf,condition_le_3_all,all,0,8,3.000000000000001,2.5909619978968768,1.8676792656602764e-16,True
development,house_16H,H13p1,rbf,condition_le_3_all,all,0,8,2.9999999999999973,2.5909619978968728,2.3532905405277654e-16,True
development,house_16H,H18pA,rbf,condition_le_3_all,all,0,8,2.9999999999999987,2.590961997896876,2.544136075642758e-16,True
development,house_16H,H2p2,rbf,condition_le_3_all,all,0,8,2.9999999999999973,2.590961997896873,1.8055943534548994e-16,True
development,house_16H,H40p4,rbf,condition_le_3_all,all,0,8,2.9999999999999973,2.5909619978968736,2.3958211252688966e-16,True
development,house_16H,H8p2,rbf,condition_le_3_all,all,0,8,2.9999999999999996,2.5909619978968754,1.9630188740328162e-16,True
development,house_16H,P1,rbf,condition_le_3_all,all,0,8,2.9999999999999987,2.5909619978968745,3.518210323705317e-16,True
development,house_16H,P11p4,rbf,condition_le_3_all,all,0,8,2.9999999999999973,2.590961997896875,2.1361607336420131e-16,True
development,house_16H,P14p9,rbf,condition_le_3_all,all,0,8,3.0000000000000004,2.5909619978968745,2.745721317113165e-16,True
development,house_16H,P15p1,rbf,condition_le_3_all,all,0,8,3.0000000000000013,2.590961997896876,2.2774515914402674e-16,True
development,house_16H,P15p3,rbf,condition_le_3_all,all,0,8,3.000000000000001,2.5909619978968776,2.2885049596793077e-16,True
development,house_16H,P16p2,rbf,condition_le_3_all,all,0,8,3.0000000000000013,2.5909619978968768,2.937024579745029e-16,True
development,house_16H,P18p2,rbf,condition_le_3_all,all,0,8,2.9999999999999996,2.5909619978968745,3.1160479837656187e-16,True
development,house_16H,P27p4,rbf,condition_le_3_all,all,0,8,3.0,2.5909619978968754,2.160463537453533e-16,True
development,house_16H,P5p1,rbf,condition_le_3_all,all,0,8,2.9999999999999987,2.590961997896875,2.4885414082717345e-16,True
development,house_16H,P6p2,rbf,condition_le_3_all,all,0,8,3.0000000000000013,2.5909619978968776,2.4176122115917024e-16,True
development,house_16H,H10p1,rbf,condition_le_3_all,all,1,8,3.0,2.590961997896876,2.556389698370518e-16,True
development,house_16H,H13p1,rbf,condition_le_3_all,all,1,8,3.0,2.5909619978968763,2.1772198443464326e-16,True
development,house_16H,H18pA,rbf,condition_le_3_all,all,1,8,2.9999999999999973,2.5909619978968728,2.0346686681936919e-16,True
development,house_16H,H2p2,rbf,condition_le_3_all,all,1,8,2.999999999999998,2.590961997896875,2.2121691950438422e-16,True
development,house_16H,H40p4,rbf,condition_le_3_all,all,1,8,3.0,2.590961997896874,2.454283225686309e-16,True
development,house_16H,H8p2,rbf,condition_le_3_all,all,1,8,3.000000000000001,2.590961997896876,3.2328785111869974e-16,True
development,house_16H,P1,rbf,condition_le_3_all,all,1,8,2.9999999999999996,2.5909619978968745,2.4193287067124465e-16,True
development,house_16H,P11p4,rbf,condition_le_3_all,all,1,8,2.999999999999999,2.590961997896875,2.2876442574755653e-16,True
development,house_16H,P14p9,rbf,condition_le_3_all,all,1,8,2.9999999999999987,2.5909619978968745,2.313080914597054e-16,True
development,house_16H,P15p1,rbf,condition_le_3_all,all,1,8,3.0000000000000004,2.5909619978968768,2.965589914130716e-16,True
development,house_16H,P15p3,rbf,condition_le_3_all,all,1,8,2.9999999999999982,2.5909619978968745,2.524801512052475e-16,True
development,house_16H,P16p2,rbf,condition_le_3_all,all,1,8,2.9999999999999996,2.590961997896875,2.814240224318079e-16,True
development,house_16H,P18p2,rbf,condition_le_3_all,all,1,8,2.9999999999999982,2.5909619978968745,3.2199229269707374e-16,True
development,house_16H,P27p4,rbf,condition_le_3_all,all,1,8,3.0,2.5909619978968768,1.8086277536539996e-16,True
development,house_16H,P5p1,rbf,condition_le_3_all,all,1,8,2.9999999999999987,2.5909619978968745,1.9682957213322106e-16,True
development,house_16H,P6p2,rbf,condition_le_3_all,all,1,8,2.9999999999999996,2.5909619978968745,2.8216964232642474e-16,True
development,house_16H,H10p1,rbf,condition_le_3_all,all,2,8,3.000000000000001,2.590961997896875,2.3987517358486976e-16,True
development,house_16H,H13p1,rbf,condition_le_3_all,all,2,8,2.999999999999999,2.590961997896875,2.9794313208774025e-16,True
development,house_16H,H18pA,rbf,condition_le_3_all,all,2,8,3.0000000000000013,2.590961997896875,2.4771128980192847e-16,True
development,house_16H,H2p2,rbf,condition_le_3_all,all,2,8,2.9999999999999996,2.5909619978968754,2.4251389996996e-16,True
development,house_16H,H40p4,rbf,condition_le_3_all,all,2,8,2.999999999999999,2.590961997896876,2.264577332875463e-16,True
development,house_16H,H8p2,rbf,condition_le_3_all,all,2,8,2.9999999999999982,2.5909619978968768,3.196791801940156e-16,True
development,house_16H,P1,rbf,condition_le_3_all,all,2,8,2.9999999999999996,2.590961997896875,3.2567491735749477e-16,True
development,house_16H,P11p4,rbf,condition_le_3_all,all,2,8,3.0,2.590961997896876,2.2494285405516625e-16,True
development,house_16H,P14p9,rbf,condition_le_3_all,all,2,8,2.999999999999999,2.590961997896875,3.01868089638069e-16,True
development,house_16H,P15p1,rbf,condition_le_3_all,all,2,8,3.0000000000000013,2.590961997896875,3.980553858893533e-16,True
development,house_16H,P15p3,rbf,condition_le_3_all,all,2,8,3.0000000000000013,2.5909619978968754,2.471086336148119e-16,True
development,house_16H,P16p2,rbf,condition_le_3_all,all,2,8,3.000000000000001,2.5909619978968768,2.27237191067901e-16,True
development,house_16H,P18p2,rbf,condition_le_3_all,all,2,8,3.0000000000000004,2.5909619978968736,2.0923739702128432e-16,True
development,house_16H,P27p4,rbf,condition_le_3_all,all,2,8,3.0000000000000013,2.590961997896875,4.079646439255416e-16,True
development,house_16H,P5p1,rbf,condition_le_3_all,all,2,8,2.9999999999999973,2.5909619978968736,3.108476328808819e-16,True
development,house_16H,P6p2,rbf,condition_le_3_all,all,2,8,2.9999999999999987,2.5909619978968754,1.6485588629771226e-16,True
development,house_16H,H10p1,rbf,condition_le_3_all,all,3,8,2.9999999999999987,2.5909619978968745,3.134743549606017e-16,True
development,house_16H,H13p1,rbf,condition_le_3_all,all,3,8,2.999999999999999,2.5909619978968754,2.442925699112642e-16,True
development,house_16H,H18pA,rbf,condition_le_3_all,all,3,8,2.999999999999999,2.590961997896874,3.579427912628478e-16,True
development,house_16H,H2p2,rbf,condition_le_3_all,all,3,8,2.9999999999999996,2.5909619978968768,2.564098678550354e-16,True
development,house_16H,H40p4,rbf,condition_le_3_all,all,3,8,2.9999999999999996,2.590961997896875,4.156153145515894e-16,True
development,house_16H,H8p2,rbf,condition_le_3_all,all,3,8,3.0,2.5909619978968754,4.1422544180750478e-16,True
development,house_16H,P1,rbf,condition_le_3_all,all,3,8,3.0000000000000013,2.590961997896876,2.1032086731888244e-16,True
development,house_16H,P11p4,rbf,condition_le_3_all,all,3,8,2.9999999999999982,2.590961997896875,2.5877393419408613e-16,True
development,house_16H,P14p9,rbf,condition_le_3_all,all,3,8,2.999999999999998,2.590961997896875,2.584377434358096e-16,True
development,house_16H,P15p1,rbf,condition_le_3_all,all,3,8,2.999999999999998,2.5909619978968745,2.244971346193262e-16,True
development,house_16H,P15p3,rbf,condition_le_3_all,all,3,8,3.0,2.590961997896876,2.0229800181694405e-16,True
development,house_16H,P16p2,rbf,condition_le_3_all,all,3,8,2.9999999999999996,2.590961997896875,2.5145580838702475e-16,True
development,house_16H,P18p2,rbf,condition_le_3_all,all,3,8,3.0,2.590961997896875,2.54343491632623e-16,True
development,house_16H,P27p4,rbf,condition_le_3_all,all,3,8,2.9999999999999987,2.5909619978968745,2.3364564295723143e-16,True
development,house_16H,P5p1,rbf,condition_le_3_all,all,3,8,3.0000000000000018,2.5909619978968745,2.6964066330228353e-16,True
development,house_16H,P6p2,rbf,condition_le_3_all,all,3,8,2.9999999999999987,2.590961997896875,2.281885210280467e-16,True
development,house_16H,H10p1,rbf,condition_le_3_all,all,4,8,2.999999999999998,2.5909619978968745,1.5299826723787083e-16,True
development,house_16H,H13p1,rbf,condition_le_3_all,all,4,8,3.0000000000000004,2.5909619978968745,1.8220379150065482e-16,True
development,house_16H,H18pA,rbf,condition_le_3_all,all,4,8,2.9999999999999987,2.5909619978968763,2.3837406241604955e-16,True
development,house_16H,H2p2,rbf,condition_le_3_all,all,4,8,3.0,2.590961997896876,2.529625103008069e-16,True
development,house_16H,H40p4,rbf,condition_le_3_all,all,4,8,3.0,2.590961997896875,2.5104214031078244e-16,True
development,house_16H,H8p2,rbf,condition_le_3_all,all,4,8,3.0000000000000013,2.5909619978968754,1.5905817284611674e-16,True
development,house_16H,P1,rbf,condition_le_3_all,all,4,8,2.999999999999999,2.590961997896872,2.845101950092617e-16,True
development,house_16H,P11p4,rbf,condition_le_3_all,all,4,8,3.0000000000000004,2.5909619978968754,2.447818679323541e-16,True
development,house_16H,P14p9,rbf,condition_le_3_all,all,4,8,3.0,2.5909619978968768,3.458503855516828e-16,True
development,house_16H,P15p1,rbf,condition_le_3_all,all,4,8,2.9999999999999987,2.5909619978968745,3.4702876066904986e-16,True
development,house_16H,P15p3,rbf,condition_le_3_all,all,4,8,2.9999999999999996,2.5909619978968745,3.8187257890309415e-16,True
development,house_16H,P16p2,rbf,condition_le_3_all,all,4,8,2.999999999999999,2.5909619978968745,2.397700756183963e-16,True
development,house_16H,P18p2,rbf,condition_le_3_all,all,4,8,3.0,2.5909619978968763,2.8976996344722703e-16,True
development,house_16H,P27p4,rbf,condition_le_3_all,all,4,8,2.999999999999998,2.5909619978968745,3.0014221249346397e-16,True
development,house_16H,P5p1,rbf,condition_le_3_all,all,4,8,3.000000000000001,2.5909619978968754,2.617207869570432e-16,True
development,house_16H,P6p2,rbf,condition_le_3_all,all,4,8,3.0,2.590961997896875,2.5095019532059394e-16,True
development,house_16H,H10p1,rbf,condition_le_3_all,all,5,8,3.000000000000002,2.590961997896876,2.4568879313355636e-16,True
development,house_16H,H13p1,rbf,condition_le_3_all,all,5,8,3.0000000000000004,2.5909619978968768,2.0879327869312884e-16,True
development,house_16H,H18pA,rbf,condition_le_3_all,all,5,8,2.9999999999999964,2.5909619978968736,3.086976775163803e-16,True
development,house_16H,H2p2,rbf,condition_le_3_all,all,5,8,3.0000000000000013,2.5909619978968768,2.4307011380116823e-16,True
development,house_16H,H40p4,rbf,condition_le_3_all,all,5,8,2.9999999999999987,2.5909619978968768,2.4724289732856714e-16,True
development,house_16H,H8p2,rbf,condition_le_3_all,all,5,8,2.999999999999999,2.5909619978968728,1.708918511210873e-16,True
development,house_16H,P1,rbf,condition_le_3_all,all,5,8,3.0000000000000004,2.5909619978968763,2.6045190980204593e-16,True
development,house_16H,P11p4,rbf,condition_le_3_all,all,5,8,3.000000000000001,2.5909619978968754,3.000975037129287e-16,True
development,house_16H,P14p9,rbf,condition_le_3_all,all,5,8,2.9999999999999987,2.590961997896876,2.2731291825757567e-16,True
development,house_16H,P15p1,rbf,condition_le_3_all,all,5,8,3.0000000000000013,2.5909619978968745,1.9799953820455553e-16,True
development,house_16H,P15p3,rbf,condition_le_3_all,all,5,8,2.9999999999999996,2.590961997896876,3.0277023949555894e-16,True
development,house_16H,P16p2,rbf,condition_le_3_all,all,5,8,3.0000000000000013,2.5909619978968776,2.8771159981741435e-16,True
development,house_16H,P18p2,rbf,condition_le_3_all,all,5,8,3.0000000000000018,2.5909619978968763,3.2242476717608375e-16,True
development,house_16H,P27p4,rbf,condition_le_3_all,all,5,8,3.0000000000000004,2.590961997896875,2.8079381073573095e-16,True
development,house_16H,P5p1,rbf,condition_le_3_all,all,5,8,2.9999999999999987,2.5909619978968736,2.1624980731782692e-16,True
development,house_16H,P6p2,rbf,condition_le_3_all,all,5,8,3.0,2.5909619978968754,2.790949565575864e-16,True
development,house_16H,H10p1,rbf,condition_le_3_all,all,6,8,2.9999999999999973,2.590961997896873,2.2475596377654267e-16,True
development,house_16H,H13p1,rbf,condition_le_3_all,all,6,8,2.9999999999999982,2.5909619978968736,2.5859304158404293e-16,True
development,house_16H,H18pA,rbf,condition_le_3_all,all,6,8,2.999999999999999,2.590961997896874,1.88941997374468e-16,True
development,house_16H,H2p2,rbf,condition_le_3_all,all,6,8,2.9999999999999987,2.590961997896874,2.571566304056382e-16,True
development,house_16H,H40p4,rbf,condition_le_3_all,all,6,8,2.9999999999999973,2.5909619978968745,1.8516738746426432e-16,True
development,house_16H,H8p2,rbf,condition_le_3_all,all,6,8,2.999999999999998,2.5909619978968723,1.7585749235367566e-16,True
development,house_16H,P1,rbf,condition_le_3_all,all,6,8,2.999999999999996,2.590961997896873,2.3876804988554495e-16,True
development,house_16H,P11p4,rbf,condition_le_3_all,all,6,8,3.0000000000000004,2.590961997896876,2.1929332299356266e-16,True
development,house_16H,P14p9,rbf,condition_le_3_all,all,6,8,2.999999999999997,2.590961997896874,2.3374789421484017e-16,True
development,house_16H,P15p1,rbf,condition_le_3_all,all,6,8,2.9999999999999987,2.5909619978968754,3.437738813211462e-16,True
development,house_16H,P15p3,rbf,condition_le_3_all,all,6,8,2.999999999999999,2.590961997896875,2.1772234427827719e-16,True
development,house_16H,P16p2,rbf,condition_le_3_all,all,6,8,2.999999999999999,2.590961997896875,2.3400522817531454e-16,True
