dataset,openml_id,openml_version,panel,problem_type,model,model_seed,split,representation_id,variant,scope,member,is_reference,selected_feature,n_train,n_validation,n_test,n_raw_features,n_encoded_features,log_loss,accuracy,roc_auc,probability_rmse,probability_mad,js_divergence,label_flip_rate,fit_seconds,predict_seconds,max_reconstruction_error,max_orthogonality_error,max_condition_number,rmse,mae,prediction_rmse_normalized,prediction_pearson,prediction_spearman,best_epoch,best_validation_loss,architecture,checkpoint,checkpoint_sha256,checkpoint_bytes,checkpoint_version,prediction_disagreement,task_error
house_16H,574,1,development,regression,tabicl_v2,0,validation,orthogonal_all__m2,orthogonal_all,all,2,False,P1,1024,256,512,16,128,,,,,,,,1.4195257369428873,0.0941661901306361,3.135627786651019e-16,1.7793598369054618e-15,1.000000000000001,47132.26104195193,22088.502285003666,0.2687269620650857,0.9245561660640969,0.9463322399245953,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt,0.2687269620650857,47132.26104195193
house_16H,574,1,development,regression,tabicl_v2,0,test,orthogonal_all__m2,orthogonal_all,all,2,False,P1,1024,256,512,16,128,,,,,,,,1.4195257369428873,0.0941661901306361,3.135627786651019e-16,1.7793598369054618e-15,1.000000000000001,29974.234463539957,17022.408267974854,0.3076682343792378,0.9349974028802543,0.9580642427150308,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt,0.3076682343792378,29974.234463539957
house_16H,574,1,development,regression,tabicl_v2,0,validation,orthogonal_all__m3,orthogonal_all,all,3,False,P1,1024,256,512,16,128,,,,,,,,1.3631016958970577,0.0878350299317389,2.7630350987062995e-16,1.5343217085549992e-15,1.0000000000000009,47372.28156951304,22596.613082885742,0.2843477240499215,0.9178666127744112,0.946813089505218,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt,0.2843477240499215,47372.28156951304
house_16H,574,1,development,regression,tabicl_v2,0,test,orthogonal_all__m3,orthogonal_all,all,3,False,P1,1024,256,512,16,128,,,,,,,,1.3631016958970577,0.0878350299317389,2.7630350987062995e-16,1.5343217085549992e-15,1.0000000000000009,30733.33333362486,16801.829221725464,0.2930883189747232,0.9447753183071969,0.9586464496585136,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt,0.2930883189747232,30733.33333362486
house_16H,574,1,development,regression,tabicl_v2,0,validation,orthogonal_all__m4,orthogonal_all,all,4,False,P1,1024,256,512,16,128,,,,,,,,1.657966798171401,0.0991697900462895,3.0796396595204482e-16,1.456492954922838e-15,1.0000000000000009,47630.48205927751,22931.91775894165,0.3151993335610792,0.8891702439813707,0.9449875820346731,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt,0.3151993335610792,47630.48205927751
house_16H,574,1,development,regression,tabicl_v2,0,test,orthogonal_all__m4,orthogonal_all,all,4,False,P1,1024,256,512,16,128,,,,,,,,1.657966798171401,0.0991697900462895,3.0796396595204482e-16,1.456492954922838e-15,1.0000000000000009,32336.372358694967,17715.334342956543,0.3371848995091193,0.92077215399752,0.951692022750548,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt,0.3371848995091193,32336.372358694967
house_16H,574,1,development,regression,tabicl_v2,0,validation,orthogonal_all__m5,orthogonal_all,all,5,False,P1,1024,256,512,16,128,,,,,,,,1.705286858137697,0.0985120481345802,2.8607396472360987e-16,1.823881304993639e-15,1.000000000000001,44014.379261598384,22095.57275390625,0.2566575628224865,0.9272122355353594,0.9545986770392608,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt,0.2566575628224865,44014.379261598384
house_16H,574,1,development,regression,tabicl_v2,0,test,orthogonal_all__m5,orthogonal_all,all,5,False,P1,1024,256,512,16,128,,,,,,,,1.705286858137697,0.0985120481345802,2.8607396472360987e-16,1.823881304993639e-15,1.000000000000001,30362.279298871872,16808.644176483154,0.2890215146810486,0.9425929841775876,0.9674313980209924,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt,0.2890215146810486,30362.279298871872
house_16H,574,1,development,regression,tabicl_v2,0,validation,orthogonal_all__m6,orthogonal_all,all,6,False,P1,1024,256,512,16,128,,,,,,,,1.5494217979721725,0.0989253909792751,3.1634144295549585e-16,1.5624545593979322e-15,1.0000000000000009,47665.0025728712,23087.622219085693,0.2758092427133931,0.918415155789464,0.9518450541477088,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt,0.2758092427133931,47665.0025728712
house_16H,574,1,development,regression,tabicl_v2,0,test,orthogonal_all__m6,orthogonal_all,all,6,False,P1,1024,256,512,16,128,,,,,,,,1.5494217979721725,0.0989253909792751,3.1634144295549585e-16,1.5624545593979322e-15,1.0000000000000009,32342.27111770892,17723.458959579468,0.3448302603454772,0.9204061319205812,0.9552999857238988,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt,0.3448302603454772,32342.27111770892
house_16H,574,1,development,regression,tabicl_v2,0,validation,orthogonal_all__m7,orthogonal_all,all,7,False,P1,1024,256,512,16,128,,,,,,,,1.414713567821309,0.083504824899137,2.9668618844726224e-16,1.9762629026118472e-15,1.0000000000000009,47374.88724878077,22388.704845428467,0.2951017820983871,0.9053204105978182,0.9530799492158862,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt,0.2951017820983871,47374.88724878077
house_16H,574,1,development,regression,tabicl_v2,0,test,orthogonal_all__m7,orthogonal_all,all,7,False,P1,1024,256,512,16,128,,,,,,,,1.414713567821309,0.083504824899137,2.9668618844726224e-16,1.9762629026118472e-15,1.0000000000000009,31687.324078145077,17102.076141357422,0.3312305597046903,0.9280349073736064,0.9591991970844616,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt,0.3312305597046903,31687.324078145077
house_16H,574,1,development,regression,tabicl_v2,0,validation,condition_le_3_all__m0,condition_le_3_all,all,0,False,P1,1024,256,512,16,128,,,,,,,,1.2778401270043105,0.098762284964323,3.5182103237053173e-16,2.5909619978968776,3.0000000000000013,45894.759756593616,22041.811595916748,0.2628944168221376,0.926560427135405,0.944904660081734,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt,0.2628944168221376,45894.759756593616
house_16H,574,1,development,regression,tabicl_v2,0,test,condition_le_3_all__m0,condition_le_3_all,all,0,False,P1,1024,256,512,16,128,,,,,,,,1.2778401270043105,0.098762284964323,3.5182103237053173e-16,2.5909619978968776,3.0000000000000013,31241.499242992217,17309.12615966797,0.293735099041946,0.9408986092504554,0.9593956080087824,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt,0.293735099041946,31241.499242992217
house_16H,574,1,development,regression,tabicl_v2,0,validation,condition_le_3_all__m1,condition_le_3_all,all,1,False,P1,1024,256,512,16,128,,,,,,,,1.4222996069584042,0.0989705079700797,3.232878511186997e-16,2.5909619978968768,3.000000000000001,46532.87359706251,23179.86265563965,0.2762659684410123,0.9155825164959532,0.9349466230352448,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt,0.2762659684410123,46532.87359706251
house_16H,574,1,development,regression,tabicl_v2,0,test,condition_le_3_all__m1,condition_le_3_all,all,1,False,P1,1024,256,512,16,128,,,,,,,,1.4222996069584042,0.0989705079700797,3.232878511186997e-16,2.5909619978968768,3.000000000000001,30840.01924347144,17653.209802627563,0.2808883691624579,0.9478486774033702,0.949892021461531,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt,0.2808883691624579,30840.01924347144
house_16H,574,1,development,regression,tabicl_v2,0,validation,condition_le_3_all__m2,condition_le_3_all,all,2,False,P1,1024,256,512,16,128,,,,,,,,1.4631144749000669,0.0923210489563644,4.079646439255416e-16,2.5909619978968768,3.0000000000000013,49692.72781814823,23524.01190185547,0.3093286258459315,0.8934557611899806,0.9447781870110508,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt,0.3093286258459315,49692.72781814823
house_16H,574,1,development,regression,tabicl_v2,0,test,condition_le_3_all__m2,condition_le_3_all,all,2,False,P1,1024,256,512,16,128,,,,,,,,1.4631144749000669,0.0923210489563644,4.079646439255416e-16,2.5909619978968768,3.0000000000000013,32272.310095193185,17072.15556526184,0.3535061855399063,0.9139772884854828,0.9597494899356348,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt,0.3535061855399063,32272.310095193185
house_16H,574,1,development,regression,tabicl_v2,0,validation,condition_le_3_all__m3,condition_le_3_all,all,3,False,P1,1024,256,512,16,128,,,,,,,,1.6454100960399956,0.1026638438925147,4.156153145515894e-16,2.5909619978968768,3.0000000000000018,47931.22405522237,22816.23899078369,0.3170628617283864,0.8916492226597708,0.9460114993790284,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt,0.3170628617283864,47931.22405522237
house_16H,574,1,development,regression,tabicl_v2,0,test,condition_le_3_all__m3,condition_le_3_all,all,3,False,P1,1024,256,512,16,128,,,,,,,,1.6454100960399956,0.1026638438925147,4.156153145515894e-16,2.5909619978968768,3.0000000000000018,32568.83904214523,17524.036010742188,0.3380625510394053,0.9279187227801114,0.9580250059400152,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt,0.3380625510394053,32568.83904214523
house_16H,574,1,development,regression,tabicl_v2,0,validation,condition_le_3_all__m4,condition_le_3_all,all,4,False,P1,1024,256,512,16,128,,,,,,,,1.7094936149660498,0.1374310299288481,3.8187257890309415e-16,2.5909619978968768,3.0000000000000013,48306.48391695416,23637.3258934021,0.2739572017933926,0.9196195308105288,0.9529037973298884,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt,0.2739572017933926,48306.48391695416
house_16H,574,1,development,regression,tabicl_v2,0,test,condition_le_3_all__m4,condition_le_3_all,all,4,False,P1,1024,256,512,16,128,,,,,,,,1.7094936149660498,0.1374310299288481,3.8187257890309415e-16,2.5909619978968768,3.0000000000000013,30933.422205985586,17681.442359924316,0.2896233942039785,0.9422910950771848,0.9580842709408908,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt,0.2896233942039785,30933.422205985586
house_16H,574,1,development,regression,tabicl_v2,0,validation,condition_le_3_all__m5,condition_le_3_all,all,5,False,P1,1024,256,512,16,128,,,,,,,,2.025431705871597,0.0957777469884604,3.224247671760837e-16,2.5909619978968776,3.000000000000002,45401.31177909705,21520.804725646973,0.2813425651213037,0.912408818057606,0.9402147381989184,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt,0.2813425651213037,45401.31177909705
house_16H,574,1,development,regression,tabicl_v2,0,test,condition_le_3_all__m5,condition_le_3_all,all,5,False,P1,1024,256,512,16,128,,,,,,,,2.025431705871597,0.0957777469884604,3.224247671760837e-16,2.5909619978968776,3.000000000000002,32858.43491582944,16987.89725112915,0.3633742299442449,0.9104352200709208,0.9527824678243824,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt,0.3633742299442449,32858.43491582944
house_16H,574,1,development,regression,tabicl_v2,0,validation,condition_le_3_all__m6,condition_le_3_all,all,6,False,P1,1024,256,512,16,128,,,,,,,,0.9045065930113196,0.1221053779590874,3.5421103693007117e-16,2.590961997896876,3.0000000000000004,46738.25316916673,22315.70080947876,0.2700429910249623,0.9221308226656372,0.951197879655258,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt,0.2700429910249623,46738.25316916673
house_16H,574,1,development,regression,tabicl_v2,0,test,condition_le_3_all__m6,condition_le_3_all,all,6,False,P1,1024,256,512,16,128,,,,,,,,0.9045065930113196,0.1221053779590874,3.5421103693007117e-16,2.590961997896876,3.0000000000000004,31656.578032269448,16943.314289093018,0.2762156779002168,0.9539727912071728,0.9619713185612324,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt,0.2762156779002168,31656.578032269448
house_16H,574,1,development,regression,tabicl_v2,0,validation,condition_le_3_all__m7,condition_le_3_all,all,7,False,P1,1024,256,512,16,128,,,,,,,,1.4559277701191604,0.1183087769895792,3.1238836773275462e-16,2.590961997896878,3.0000000000000004,46551.14443357293,22339.70579147339,0.2846995209070206,0.9147241543020056,0.958004779068797,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt,0.2846995209070206,46551.14443357293
house_16H,574,1,development,regression,tabicl_v2,0,test,condition_le_3_all__m7,condition_le_3_all,all,7,False,P1,1024,256,512,16,128,,,,,,,,1.4559277701191604,0.1183087769895792,3.1238836773275462e-16,2.590961997896878,3.0000000000000004,31570.91043403041,17581.38411140442,0.3192444247714873,0.929810440472902,0.9567402365419112,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt,0.3192444247714873,31570.91043403041
house_16H,574,1,development,regression,tabicl_v2,1,validation,rbf_reference,reference,reference,-1,True,P1,1024,256,512,16,128,,,,,,,,1.1427867200691253,0.1196066720876842,0.0,0.0,1.0,40809.222579681096,20718.62021255493,0.0,1.0,1.0,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt,0.0,40809.222579681096
house_16H,574,1,development,regression,tabicl_v2,1,test,rbf_reference,reference,reference,-1,True,P1,1024,256,512,16,128,,,,,,,,1.1427867200691253,0.1196066720876842,0.0,0.0,1.0,31199.82903640756,17288.17588043213,0.0,1.0,0.9999999999999998,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt,0.0,31199.82903640756
house_16H,574,1,development,regression,tabicl_v2,1,validation,orthogonal_one__m0,orthogonal_one,one,0,False,P1,1024,256,512,16,128,,,,,,,,1.258760737022385,0.1176982268225401,1.921814622585109e-16,1.1809813759543289e-15,1.0000000000000009,42912.8138536291,21298.899856567383,0.1149823696921811,0.98662383122576,0.9940813271674916,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt,0.1149823696921811,42912.8138536291
house_16H,574,1,development,regression,tabicl_v2,1,test,orthogonal_one__m0,orthogonal_one,one,0,False,P1,1024,256,512,16,128,,,,,,,,1.258760737022385,0.1176982268225401,1.921814622585109e-16,1.1809813759543289e-15,1.0000000000000009,31345.458276405192,17203.72569847107,0.135063165853892,0.9878673100707364,0.9928929053934114,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt,0.135063165853892,31345.458276405192
house_16H,574,1,development,regression,tabicl_v2,1,validation,orthogonal_one__m1,orthogonal_one,one,1,False,P1,1024,256,512,16,128,,,,,,,,1.5048656139988452,0.1074486330617219,2.335877221564569e-16,1.0742468604661397e-15,1.0000000000000009,44487.3288020093,21434.64680480957,0.1411133005507775,0.9800716970642402,0.9883078518677468,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt,0.1411133005507775,44487.3288020093
house_16H,574,1,development,regression,tabicl_v2,1,test,orthogonal_one__m1,orthogonal_one,one,1,False,P1,1024,256,512,16,128,,,,,,,,1.5048656139988452,0.1074486330617219,2.335877221564569e-16,1.0742468604661397e-15,1.0000000000000009,31501.237853113995,17232.849729537964,0.1161036670411578,0.9919150192824828,0.9926005887708848,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt,0.1161036670411578,31501.237853113995
house_16H,574,1,development,regression,tabicl_v2,1,validation,orthogonal_one__m2,orthogonal_one,one,2,False,P1,1024,256,512,16,128,,,,,,,,1.2529334551654756,0.1241289160680025,2.54555490600332e-16,1.3698055491269354e-15,1.0000000000000009,42968.23637848559,20949.45492553711,0.0984746900135735,0.9910117075804245,0.9954766326668814,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt,0.0984746900135735,42968.23637848559
house_16H,574,1,development,regression,tabicl_v2,1,test,orthogonal_one__m2,orthogonal_one,one,2,False,P1,1024,256,512,16,128,,,,,,,,1.2529334551654756,0.1241289160680025,2.54555490600332e-16,1.3698055491269354e-15,1.0000000000000009,31294.127121884507,17194.845052719116,0.0942104896962266,0.9943109083436968,0.995815034872402,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt,0.0942104896962266,31294.127121884507
house_16H,574,1,development,regression,tabicl_v2,1,validation,orthogonal_one__m3,orthogonal_one,one,3,False,P1,1024,256,512,16,128,,,,,,,,1.3023307039402423,0.1100116241723299,1.7582089893460176e-16,1.0209273337026917e-15,1.0000000000000009,42613.09830499269,21502.45634460449,0.1141753188347787,0.9864736988119848,0.9911210009054952,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt,0.1141753188347787,42613.09830499269
house_16H,574,1,development,regression,tabicl_v2,1,test,orthogonal_one__m3,orthogonal_one,one,3,False,P1,1024,256,512,16,128,,,,,,,,1.3023307039402423,0.1100116241723299,1.7582089893460176e-16,1.0209273337026917e-15,1.0000000000000009,30950.199500100185,17286.065298080444,0.1175446016518388,0.9915950429693404,0.993732218096429,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt,0.1175446016518388,30950.199500100185
house_16H,574,1,development,regression,tabicl_v2,1,validation,orthogonal_one__m4,orthogonal_one,one,4,False,P1,1024,256,512,16,128,,,,,,,,1.4525129250250757,0.1270836780313402,2.4789636748320753e-16,9.66354669558373e-16,1.0000000000000004,43023.24230753731,21318.47394180298,0.1074414362593502,0.987676379756727,0.9921170053574084,,,,/home/byunhanjoon/.cache/huggingface/hub/models--jingang--TabICL/blobs/0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,0db9cb538f114e79026bf08f45f41ad8dd7ad2de2aaca9a5ca8cd3bd9748ae7a,114324594.0,tabicl-regressor-v2-20260212.ckpt,0.1074414362593502,43023.24230753731
