dataset,model,task,split_seed,training_size_label,training_rows,budget,budget_order,full_product,population,factor_count,schema_only_variance,stochastic_only_variance,schema_stochastic_interaction,canonical_joint_expectation_distance,total_nuisance_variance,main_fraction,pair_fraction,main_pair_fraction,triple_fraction,higher_fraction,effective_interaction_order,fanova_reconstruction_error,canonical16_residual,iid16_residual,srs16_residual,oc216_residual,canonical32_residual,iid32_residual,srs32_residual,oc232_residual,best_epoch_mean,stopped_epoch_mean,final_training_loss_mean,final_validation_loss_mean,final_gradient_norm_mean,final_parameter_update_norm_mean,oc2_srs_ratio_b16,oc2_canonical_ratio_b16,oc2_srs_ratio_b32,corner
bank_marketing_subscription,resnet,classification,2026082801,full,27126,20,20,True,256,4,0.0006934191101808634,0.00016821513999626256,0.004623279882174187,0.00020658299431435781,0.005484914132351313,0.058978092148439576,0.25819018960943824,0.3171682817578778,0.4347622966317794,0.24806942161034282,2.8719230477040263,-1.734723475976807e-18,0.0005392266048928552,0.0006968094752518176,0.0006452943633208276,0.0006347824173096282,0.00017984542662704124,0.00033680656511750307,0.0003044550535290689,0.0003008365068858928,7.36328125,20.0,0.23799384682428315,0.30726240191143006,0.43992333803169315,3.275721021088625,0.9837098437415407,1.1772090092545788,0.9881146770229893,largest/20
bank_marketing_subscription,resnet,classification,2026082801,full,27126,convergence,500,True,256,4,0.0001785935267017832,3.8314680050958416e-05,0.0011634389590645868,6.026361040175657e-05,0.0013803471658173285,0.05826887226102345,0.24397783735096726,0.3022467096119907,0.4534759973149512,0.24427729307305818,2.883761711200044,0.0,0.00012846122791433597,0.00017242493102206512,0.0001623974139860974,0.00016068969172648885,4.378015005057512e-05,8.417777809095186e-05,7.446771538438508e-05,7.539841846504296e-05,7.34375,37.34375,0.11688604349054724,0.5975796615239233,0.6425599576535365,3.1053524828594012,0.9894843013956198,1.2508808637081092,1.012498074848326,largest/convergence
bank_marketing_subscription,tabm,classification,2026082801,2048,2048,20,20,True,256,4,4.5814513176102936e-05,8.747044816222276e-06,0.0003085938746096003,1.7005078719676418e-05,0.0003631554326019255,0.051382811654439434,0.24381685981695952,0.29519967147139897,0.4552466538529667,0.24955367467563433,2.9029711915497964,0.0,3.225228164516092e-05,4.4719010293683586e-05,4.2122467446152865e-05,4.256572183206045e-05,1.0869978222661396e-05,2.250102354265168e-05,2.0054809770862982e-05,1.9396670111616924e-05,15.79296875,20.0,0.2904788562882459,0.3086487698601559,0.1629116287106392,0.4012523347926221,1.010522991951367,1.3197739713539598,0.9671829517823576,small/20
bank_marketing_subscription,tabm,classification,2026082801,2048,2048,convergence,500,True,256,4,3.4385558444951825e-05,6.0456453425986606e-06,0.00021953269118549592,1.5621616012071697e-05,0.0002599638949730464,0.055952235190494484,0.2608102110430676,0.3167624462335621,0.45087099043134754,0.2323665633350904,2.8596518819110353,-5.421010862427522e-20,2.375407090949118e-05,3.2374269523357685e-05,3.012637831778972e-05,2.946102611059156e-05,7.963779964932804e-06,1.614150831819935e-05,1.4431071003550378e-05,1.382755375500442e-05,15.76171875,45.76171875,0.12252330671663003,0.9174258972052485,0.4150604116639597,0.38160692066172475,0.9779146301563483,1.2402516698230497,0.9581793168090241,small/convergence
bank_marketing_subscription,tabm,classification,2026082801,full,27126,20,20,True,256,4,8.260945554103691e-05,1.6035176064776438e-05,0.000551377921420046,1.6001891602447243e-05,0.0006500225530258594,0.055140850976644354,0.25365109715795264,0.30879194813459704,0.4476859430786712,0.2435221087867318,2.8795893096754908,0.0,5.849195904823169e-05,8.152530917790243e-05,7.604904316901904e-05,7.788897527647271e-05,1.970383808308993e-05,4.0254169183366336e-05,3.532545074890286e-05,3.604826479564465e-05,17.51171875,20.0,0.2780880478634865,0.27162158384453505,0.19100729821551676,1.6587855681943813,1.0241940204739253,1.331618508661105,1.0204615661348422,largest/20
bank_marketing_subscription,tabm,classification,2026082801,full,27126,convergence,500,True,256,4,7.366109128204874e-05,1.7933164041509725e-05,0.0004990005107368372,1.6479700141009123e-05,0.0005905947660603956,0.0564529080081841,0.24872098008397078,0.30517388809215484,0.4492383424603432,0.24558776944750188,2.8839609733471634,1.0842021724855044e-19,5.732903793543552e-05,7.29463313818996e-05,6.823934616298999e-05,6.97368544497219e-05,1.9048339045690856e-05,3.7056127113407405e-05,3.249419515540133e-05,3.292324440167733e-05,21.109375,51.109375,0.20556301926093157,0.34132238489110023,0.39916621426952337,1.714755720996747,1.0219449389675437,1.216431619317599,1.0132038736218607,largest/convergence
credit_card_default,ft_transformer,classification,2026082801,2048,2048,20,20,True,64,4,0.0016002593621952433,0.0017879225688324524,0.011298680719772334,0.0008977730490823043,0.01468686265080003,0.18735976982545363,0.4782410165597644,0.6656007863852181,0.3343992136147819,0.0,2.1470394437893283,0.0,0.001365791686219253,0.0018351479168025133,0.0013982951436836454,0.0014041596832624725,0.000453897434289279,0.0009305938205812216,0.00046764702230756765,0.0004669513100343341,9.3125,20.0,0.3081067538296338,0.49923726450651884,0.9722011455340658,0.46416375831994516,1.0041940641826,1.0280921295907348,0.998512313261826,small/20
credit_card_default,ft_transformer,classification,2026082801,2048,2048,convergence,500,True,64,4,0.0003230186949407457,0.00038417627482168956,0.002159636537174023,0.00023675714476589877,0.0028668315069364583,0.18599494632483893,0.49153588167308976,0.6775308279979286,0.3224691720020713,3.781883134262397e-17,2.136474225677232,0.0,0.00024622863249177605,0.0003607296054758926,0.00027581743209583614,0.00027273735130281496,8.105529005953722e-05,0.00017831755950445738,9.246659524523391e-05,9.200664854632972e-05,9.3125,39.3125,0.03556673560888157,1.3117387183010578,1.2924135103776782,0.3022680791825546,0.9888329001919249,1.107658961278292,0.9950258069123844,small/convergence
credit_card_default,ft_transformer,classification,2026082801,full,18000,20,20,True,64,4,0.0007045477526776473,0.0008232346057842994,0.005444286084676498,0.00042850462839143396,0.006972068443138445,0.17773716400018844,0.47158500025808603,0.6493221642582745,0.3506778357417255,0.0,2.172940671741537,0.0,0.000671965321601046,0.0008804643143226626,0.0006661361449002774,0.0006717261484999568,0.0002229553749738284,0.00043083378871927044,0.00021967412045186175,0.0002230526579432332,8.65625,20.0,0.38111069665476677,0.4298832844942808,0.567674123974137,1.7431324168961775,1.0083916833555342,0.9996440692794691,1.0153797701997027,largest/20
credit_card_default,ft_transformer,classification,2026082801,full,18000,convergence,500,True,64,4,0.00028782952291090595,0.000260141641282901,0.0017604975546276348,0.00010069542658172125,0.0023084687188214418,0.1884996780564266,0.4896053253738597,0.6781050034302863,0.32189499656971376,0.0,2.1333953185132875,0.0,0.00022803592559849433,0.0002899749376245403,0.00021729763173217339,0.0002153411211778134,7.450951630202507e-05,0.0001445861432120758,7.348728690556445e-05,7.244131657502861e-05,8.65625,38.65625,0.17698014484206215,0.7924656281247735,1.4208817205337252,1.4465850786202599,0.9909961717540878,0.944329805106969,0.9857666492453317,largest/convergence
