source,task,operator,delta_actual,delta_theory,transferable_signal,noise_cost,gtr,nearest_support_distance,conditional_smoothness,sign_correct
STRING_BENCHMARK,employee_salaries,knn_3,0.1091826790672662,0.1079153366431681,0.1091826790672662,0.0012673424240981,86.15089102296982,0.5612489555619264,2.0107636761132377,True
STRING_BENCHMARK,employee_salaries,knn_5,0.0055370285516034,0.0046505237983108,0.0055370285516033,0.0008865047532924,6.245909602896874,0.5612489555619264,2.0107636761132377,True
STRING_BENCHMARK,employee_salaries,knn_10,0.0208022113899548,0.0203094517553814,0.0208022113899547,0.0004927596345733,42.21573751260719,0.5612489555619264,2.0107636761132377,True
STRING_BENCHMARK,employee_salaries,rbf_half,0.0067930565635361,0.0067411641880108,0.0067930565635361,5.189237552528602e-05,130.90664080749238,0.5612489555619264,2.0107636761132377,True
STRING_BENCHMARK,employee_salaries,rbf,0.0050101339297938,0.0049626406389818,0.0050101339297937,4.74932908119698e-05,105.49140403071542,0.5612489555619264,2.0107636761132377,True
STRING_BENCHMARK,employee_salaries,rbf_double,0.0045774728545546,0.0045305088965806,0.0045774728545544,4.696395797378607e-05,97.46778278588587,0.5612489555619264,2.0107636761132377,True
STRING_BENCHMARK,employee_salaries,kernel_ridge,0.0822906956346522,0.0810246062426805,0.0822906956346521,0.0012660893919715,64.99596012451227,0.5612489555619264,2.0107636761132377,True
STRING_BENCHMARK,employee_salaries,harmonic,0.0063090477060983,0.0062611176210923,0.0063090477060983,4.793008500591622e-05,131.6302215053353,0.5612489555619264,2.0107636761132377,True
STRING_BENCHMARK,employee_salaries,knn_1,-0.1148671365121025,-0.1176306312269456,-0.1148671365121025,0.002763494714843,-41.56589694025374,0.4943572402392563,2.0182272728556274,True
STRING_BENCHMARK,employee_salaries,knn_3,-0.0018272251727672,-0.0028498042389719,-0.0018272251727672,0.0010225790662046,-1.7868791110197486,0.4943572402392563,2.0182272728556274,True
STRING_BENCHMARK,employee_salaries,knn_5,0.0236383098657118,0.0229667531970084,0.0236383098657119,0.0006715566687035,35.19927798699063,0.4943572402392563,2.0182272728556274,True
STRING_BENCHMARK,employee_salaries,knn_10,0.0203783412764535,0.0199928179748618,0.0203783412764536,0.0003855233015917,52.85890941562965,0.4943572402392563,2.0182272728556274,True
STRING_BENCHMARK,employee_salaries,rbf_half,0.0042581406004698,0.0042098962946328,0.0042581406004699,4.8244305837079126e-05,88.26203479535275,0.4943572402392563,2.0182272728556274,True
STRING_BENCHMARK,employee_salaries,rbf,-7.93601940132709e-05,-0.0001233993480295,-7.936019401327821e-05,4.403915401628092e-05,-1.802037204982171,0.4943572402392563,2.0182272728556274,True
STRING_BENCHMARK,employee_salaries,rbf_double,-0.001125979668198,-0.0011694752150931,-0.001125979668198,4.3495546895101365e-05,-25.88724015618398,0.4943572402392563,2.0182272728556274,True
STRING_BENCHMARK,employee_salaries,kernel_ridge,0.0404776884773816,0.0394399582460322,0.0404776884773817,0.0010377302313494,39.00598368879081,0.4943572402392563,2.0182272728556274,True
STRING_BENCHMARK,employee_salaries,harmonic,0.0006577911780557,0.0006134593581221,0.0006577911780557,4.433181993354928e-05,14.837901512766434,0.4943572402392563,2.0182272728556274,True
STRING_BENCHMARK,employee_salaries,knn_1,0.4692917813706151,0.4672707944125034,0.4692917813706149,0.0020209869581114,232.20920822227745,0.4409073316737225,2.015536866024416,True
STRING_BENCHMARK,employee_salaries,knn_3,0.3447686920288351,0.3440753580017491,0.344768692028835,0.0006933340270858,497.2620390173923,0.4409073316737225,2.015536866024416,True
STRING_BENCHMARK,employee_salaries,knn_5,0.3224576368445225,0.321948361645914,0.3224576368445223,0.0005092751986082,633.1697238069588,0.4409073316737225,2.015536866024416,True
STRING_BENCHMARK,employee_salaries,knn_10,0.1734178025071049,0.1731687553696653,0.1734178025071047,0.0002490471374393,696.3252189531244,0.4409073316737225,2.015536866024416,True
STRING_BENCHMARK,employee_salaries,rbf_half,0.0296253842406748,0.0295876006472403,0.0296253842406748,3.77835934344656e-05,784.0806431516128,0.4409073316737225,2.015536866024416,True
STRING_BENCHMARK,employee_salaries,rbf,0.0066654530352118,0.0066298085557775,0.0066654530352118,3.564447943425763e-05,186.9981871247559,0.4409073316737225,2.015536866024416,True
STRING_BENCHMARK,employee_salaries,rbf_double,0.0027457942092426,0.0027104131770144,0.0027457942092427,3.538103222826672e-05,77.60639066513792,0.4409073316737225,2.015536866024416,True
STRING_BENCHMARK,employee_salaries,kernel_ridge,0.4160797271620911,0.4152333090641757,0.4160797271620909,0.0008464180979152,491.57706833882406,0.4409073316737225,2.015536866024416,True
STRING_BENCHMARK,employee_salaries,harmonic,0.0083594147522529,0.008323601961416,0.0083594147522528,3.5812790836857605e-05,233.41980775342384,0.4409073316737225,2.015536866024416,True
STRING_BENCHMARK,employee_salaries,knn_1,0.2722630718264738,0.2697214621181982,0.2722630718264738,0.0025416097082756,107.1222977076186,0.486682263840186,2.0028905120561054,True
STRING_BENCHMARK,employee_salaries,knn_3,0.4446128145327182,0.443372178900372,0.4446128145327182,0.0012406356323461,358.37501595203054,0.486682263840186,2.0028905120561054,True
STRING_BENCHMARK,employee_salaries,knn_5,0.4330408844531879,0.4321909458463232,0.433040884453188,0.0008499386068648,509.4966635890849,0.486682263840186,2.0028905120561054,True
STRING_BENCHMARK,employee_salaries,knn_10,0.32853155881682,0.3280450984994679,0.32853155881682,0.0004864603173521,675.3511994668838,0.486682263840186,2.0028905120561054,True
STRING_BENCHMARK,employee_salaries,rbf_half,0.0554491297615191,0.0553922343232045,0.0554491297615189,5.689543831441766e-05,974.5795340409178,0.486682263840186,2.0028905120561054,True
STRING_BENCHMARK,employee_salaries,rbf,0.0103387374702367,0.0102890261881692,0.0103387374702368,4.971128206755304e-05,207.9756755455924,0.486682263840186,2.0028905120561054,True
STRING_BENCHMARK,employee_salaries,rbf_double,0.0031827132016258,0.0031336190278397,0.0031827132016257,4.909417378607056e-05,64.82873539118002,0.486682263840186,2.0028905120561054,True
STRING_BENCHMARK,employee_salaries,kernel_ridge,0.421604322079718,0.4202407125423391,0.4216043220797181,0.001363609537379,309.1825852802939,0.486682263840186,2.0028905120561054,True
STRING_BENCHMARK,employee_salaries,harmonic,0.012336896784866,0.0122871036007053,0.0123368967848659,4.979318416055816e-05,247.76276096514744,0.486682263840186,2.0028905120561054,True
STRING_BENCHMARK,medical_charges,knn_1,0.0304830959246096,0.0301775880772164,0.0304830959246096,0.0003055078473932,99.7784383763289,0.3835962317883968,2.010451133731494,True
STRING_BENCHMARK,medical_charges,knn_3,0.0533598750312039,0.0532347820976766,0.0533598750312039,0.0001250929335272,426.5618650597864,0.3835962317883968,2.010451133731494,True
STRING_BENCHMARK,medical_charges,knn_5,0.0481558959252457,0.048080697654433,0.0481558959252458,7.519827081278913e-05,640.3856818082023,0.3835962317883968,2.010451133731494,True
STRING_BENCHMARK,medical_charges,knn_10,0.063886779855102,0.0638515504081678,0.063886779855102,3.522944693416742e-05,1813.4482773597333,0.3835962317883968,2.010451133731494,True
STRING_BENCHMARK,medical_charges,rbf_half,0.0070618621558634,0.0070581176560057,0.0070618621558635,3.744499857767671e-06,1885.92934279707,0.3835962317883968,2.010451133731494,True
STRING_BENCHMARK,medical_charges,rbf,0.0033390977467773,0.0033355110214933,0.0033390977467773,3.586725284035493e-06,930.9599934067136,0.3835962317883968,2.010451133731494,True
STRING_BENCHMARK,medical_charges,rbf_double,0.0025096675522812,0.0025060806826057,0.0025096675522813,3.5868696755323324e-06,699.681833828786,0.3835962317883968,2.010451133731494,True
STRING_BENCHMARK,medical_charges,kernel_ridge,0.0659332411145706,0.065813344285153,0.0659332411145707,0.0001198968294177,549.916469307582,0.3835962317883968,2.010451133731494,True
STRING_BENCHMARK,medical_charges,harmonic,0.0036555380050941,0.0036519485145319,0.0036555380050942,3.5894905622917456e-06,1018.4002274574312,0.3835962317883968,2.010451133731494,True
STRING_BENCHMARK,medical_charges,knn_1,0.0419880134945119,0.0417870288567924,0.0419880134945119,0.0002009846377194,208.91155647983933,0.4214427769184112,1.988919414952978,True
STRING_BENCHMARK,medical_charges,knn_3,0.0327530007804055,0.032649416936217,0.0327530007804055,0.0001035838441885,316.1979653969313,0.4214427769184112,1.988919414952978,True
STRING_BENCHMARK,medical_charges,knn_5,0.0245277850897568,0.0244632136151167,0.0245277850897568,6.457147464009489e-05,379.8548078151923,0.4214427769184112,1.988919414952978,True
STRING_BENCHMARK,medical_charges,knn_10,0.0279354563142302,0.0279013439575745,0.0279354563142302,3.411235665569181e-05,818.924842871244,0.4214427769184112,1.988919414952978,True
STRING_BENCHMARK,medical_charges,rbf_half,0.0045760742921532,0.0045717774774681,0.0045760742921532,4.296814685141013e-06,1064.9922390132344,0.4214427769184112,1.988919414952978,True
STRING_BENCHMARK,medical_charges,rbf,0.0019279957677605,0.0019238029898372,0.0019279957677604,4.192777923265932e-06,459.8373209947401,0.4214427769184112,1.988919414952978,True
STRING_BENCHMARK,medical_charges,rbf_double,0.0013385171162178,0.0013343066622762,0.0013385171162178,4.210453941629009e-06,317.9032794976935,0.4214427769184112,1.988919414952978,True
STRING_BENCHMARK,medical_charges,kernel_ridge,0.0575745784713972,0.0574708504722938,0.0575745784713972,0.0001037279991033,555.05339897717,0.4214427769184112,1.988919414952978,True
STRING_BENCHMARK,medical_charges,harmonic,0.0021949711372579,0.0021908229533846,0.0021949711372579,4.148183873304515e-06,529.1402706094175,0.4214427769184112,1.988919414952978,True
STRING_BENCHMARK,medical_charges,knn_1,0.0268003825488835,0.0266241543254524,0.0268003825488835,0.0001762282234311,152.07769803887962,0.3309819944202899,2.008968290859205,True
STRING_BENCHMARK,medical_charges,knn_3,0.0449509174620216,0.0448504157932443,0.0449509174620215,0.0001005016687772,447.26538383813073,0.3309819944202899,2.008968290859205,True
STRING_BENCHMARK,medical_charges,knn_5,0.0566313034849236,0.0565611423453034,0.0566313034849236,7.016113962018574e-05,807.1605420250397,0.3309819944202899,2.008968290859205,True
STRING_BENCHMARK,medical_charges,knn_10,0.0512471432264274,0.0512089765952198,0.0512471432264274,3.816663120757866e-05,1342.7211573300033,0.3309819944202899,2.008968290859205,True
STRING_BENCHMARK,medical_charges,rbf_half,0.0057133788737277,0.0057094006144306,0.0057133788737277,3.978259297143618e-06,1436.1504484712552,0.3309819944202899,2.008968290859205,True
STRING_BENCHMARK,medical_charges,rbf,0.0022881591771437,0.0022844507028393,0.0022881591771437,3.708474304449254e-06,617.0082328461987,0.3309819944202899,2.008968290859205,True
STRING_BENCHMARK,medical_charges,rbf_double,0.0015537159075039,0.001550028018122,0.0015537159075038,3.6878893817917134e-06,421.30219934878727,0.3309819944202899,2.008968290859205,True
STRING_BENCHMARK,medical_charges,kernel_ridge,0.0499716698964116,0.0498683480919279,0.0499716698964115,0.0001033218044836,483.65076612953527,0.3309819944202899,2.008968290859205,True
STRING_BENCHMARK,medical_charges,harmonic,0.0025087071802747,0.0025049837675919,0.0025087071802747,3.723412682728083e-06,673.7655462989496,0.3309819944202899,2.008968290859205,True
STRING_BENCHMARK,medical_charges,knn_1,0.028635117920681,0.0284667674146801,0.028635117920681,0.0001683505060009,170.0922593040635,0.4803318940103054,1.98424500461378,True
STRING_BENCHMARK,medical_charges,knn_3,0.0377671351561396,0.0376681870531568,0.0377671351561396,9.894810298288372e-05,381.6862983484658,0.4803318940103054,1.98424500461378,True
STRING_BENCHMARK,medical_charges,knn_5,0.0269009931226247,0.0268265846342925,0.0269009931226247,7.44084883321963e-05,361.531240932156,0.4803318940103054,1.98424500461378,True
STRING_BENCHMARK,medical_charges,knn_10,0.0314679123372153,0.0314268173807681,0.0314679123372153,4.1094956447182606e-05,765.7366026816353,0.4803318940103054,1.98424500461378,True
STRING_BENCHMARK,medical_charges,rbf_half,0.0040279425771993,0.0040233008605201,0.0040279425771993,4.641716679235355e-06,867.7700203500789,0.4803318940103054,1.98424500461378,True
STRING_BENCHMARK,medical_charges,rbf,0.0006349449313038,0.0006307003913223,0.0006349449313039,4.24453998155142e-06,149.59098843776917,0.4803318940103054,1.98424500461378,True
STRING_BENCHMARK,medical_charges,rbf_double,-7.694805836003047e-05,-8.118116056227011e-05,-7.69480583600185e-05,4.233102202251607e-06,-18.177699163296708,0.4803318940103054,1.98424500461378,True
STRING_BENCHMARK,medical_charges,kernel_ridge,0.0406015185463007,0.0404865197867978,0.0406015185463007,0.0001149987595028,353.0604914507823,0.4803318940103054,1.98424500461378,True
STRING_BENCHMARK,medical_charges,harmonic,0.000946505018619,0.0009422820609786,0.000946505018619,4.222957640340466e-06,224.13320218450676,0.4803318940103054,1.98424500461378,True
STRING_BENCHMARK,medical_charges,knn_1,-0.0249652819300958,-0.0252091044073178,-0.0249652819300958,0.0002438224772219,-102.39122419943864,0.4408999316394329,2.007197964916567,True
STRING_BENCHMARK,medical_charges,knn_3,0.0023540994840954,0.0022443418037243,0.0023540994840954,0.0001097576803711,21.44815265897164,0.4408999316394329,2.007197964916567,True
STRING_BENCHMARK,medical_charges,knn_5,0.0052309585415974,0.0051584353031907,0.0052309585415974,7.252323840664425e-05,72.1280331177021,0.4408999316394329,2.007197964916567,True
STRING_BENCHMARK,medical_charges,knn_10,0.0249360812464844,0.0248986202609584,0.0249360812464844,3.746098552598717e-05,665.654704390678,0.4408999316394329,2.007197964916567,True
STRING_BENCHMARK,medical_charges,rbf_half,0.0048245890286496,0.0048203174748545,0.0048245890286496,4.271553795125519e-06,1129.4693359955484,0.4408999316394329,2.007197964916567,True
STRING_BENCHMARK,medical_charges,rbf,0.0016109631716034,0.0016069428318945,0.0016109631716035,4.020339708923172e-06,400.70324605355074,0.4408999316394329,2.007197964916567,True
STRING_BENCHMARK,medical_charges,rbf_double,0.0009152630165679,0.0009112526835016,0.0009152630165679,4.010333066281708e-06,228.2261850676109,0.4408999316394329,2.007197964916567,True
STRING_BENCHMARK,medical_charges,kernel_ridge,0.0106072390468245,0.0104853696108104,0.0106072390468245,0.0001218694360141,87.03772983400631,0.4408999316394329,2.007197964916567,True
STRING_BENCHMARK,medical_charges,harmonic,0.001699025213291,0.0016950214405831,0.001699025213291,4.003772707922246e-06,424.3560604549782,0.4408999316394329,2.007197964916567,True
