dataset,task,model,seed,representation,selection,encoded_selection,state_metadata,diagnostics,reused_baseline,bins,train_rows,input_features,parameters,width,best_epoch,val_score,test_score,train_seconds,selected_numeric,members,activation,test_loss,test_auc,test_mae
adult,binclass,tabm,1,baseline_ple,singletons=3;4|pairs=,singletons=|pairs=,[],"[{""cardinality"":73,""columns"":[0],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.005686196064149852,""kind"":""singleton"",""relative_gain"":-0.005686196064149852},{""cardinality"":16,""columns"":[2],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":4.0659073222105176e-05,""kind"":""singleton"",""relative_gain"":4.0659073222105176e-05},{""cardinality"":116,""columns"":[3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.02736540199738472,""kind"":""singleton"",""relative_gain"":0.02736540199738472},{""cardinality"":88,""columns"":[4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.013841332441684296,""kind"":""singleton"",""relative_gain"":0.013841332441684296},{""cardinality"":93,""columns"":[5],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.011809795735368337,""kind"":""singleton"",""relative_gain"":-0.011809795735368337},{""cardinality"":361,""columns"":[2,4],""fold_wins"":5,""incremental_fold_wins"":4,""incremental_gain"":0.0018655199540014839,""kind"":""pair"",""relative_gain"":0.016433433578792008},{""cardinality"":203,""columns"":[3,4],""fold_wins"":5,""incremental_fold_wins"":2,""incremental_gain"":1.435826132072516e-12,""kind"":""pair"",""relative_gain"":0.04039377485848784}]",0,128,26048,350,782832,512,12,0.8593582066635959,0.861249309010503,14.06489851186052,,16,relu,0.2974229549663601,0.9157456004713852,nan
adult,binclass,tabm,1,adaptive_atomic,singletons=3;4|pairs=,singletons=3;4|pairs=,"[{""cardinality"":116,""columns"":[3],""gated"":true,""maximum_count"":23856,""median_count"":8.0,""minimum_count"":1,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},{""cardinality"":88,""columns"":[4],""gated"":true,""maximum_count"":24851,""median_count"":5.0,""minimum_count"":1,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}]","[{""cardinality"":73,""columns"":[0],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.005686196064149852,""kind"":""singleton"",""relative_gain"":-0.005686196064149852},{""cardinality"":16,""columns"":[2],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":4.0659073222105176e-05,""kind"":""singleton"",""relative_gain"":4.0659073222105176e-05},{""cardinality"":116,""columns"":[3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.02736540199738472,""kind"":""singleton"",""relative_gain"":0.02736540199738472},{""cardinality"":88,""columns"":[4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.013841332441684296,""kind"":""singleton"",""relative_gain"":0.013841332441684296},{""cardinality"":93,""columns"":[5],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.011809795735368337,""kind"":""singleton"",""relative_gain"":-0.011809795735368337},{""cardinality"":361,""columns"":[2,4],""fold_wins"":5,""incremental_fold_wins"":4,""incremental_gain"":0.0018655199540014839,""kind"":""pair"",""relative_gain"":0.016433433578792008},{""cardinality"":203,""columns"":[3,4],""fold_wins"":5,""incremental_fold_wins"":2,""incremental_gain"":1.435826132072516e-12,""kind"":""pair"",""relative_gain"":0.04039377485848784}]",0,128,26048,554,783904,472,14,0.869031168432366,0.8710767151894847,14.040087292902172,3;4,16,relu,0.2771186142810549,0.9272365442265458,nan
adult,binclass,tabm,1,adaptive_atomic_ungated,singletons=3;4|pairs=,singletons=3;4|pairs=,"[{""cardinality"":116,""columns"":[3],""gated"":false,""maximum_count"":23856,""median_count"":8.0,""minimum_count"":1,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},{""cardinality"":88,""columns"":[4],""gated"":false,""maximum_count"":24851,""median_count"":5.0,""minimum_count"":1,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}]","[{""cardinality"":73,""columns"":[0],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.005686196064149852,""kind"":""singleton"",""relative_gain"":-0.005686196064149852},{""cardinality"":16,""columns"":[2],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":4.0659073222105176e-05,""kind"":""singleton"",""relative_gain"":4.0659073222105176e-05},{""cardinality"":116,""columns"":[3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.02736540199738472,""kind"":""singleton"",""relative_gain"":0.02736540199738472},{""cardinality"":88,""columns"":[4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.013841332441684296,""kind"":""singleton"",""relative_gain"":0.013841332441684296},{""cardinality"":93,""columns"":[5],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.011809795735368337,""kind"":""singleton"",""relative_gain"":-0.011809795735368337},{""cardinality"":361,""columns"":[2,4],""fold_wins"":5,""incremental_fold_wins"":4,""incremental_gain"":0.0018655199540014839,""kind"":""pair"",""relative_gain"":0.016433433578792008},{""cardinality"":203,""columns"":[3,4],""fold_wins"":5,""incremental_fold_wins"":2,""incremental_gain"":1.435826132072516e-12,""kind"":""pair"",""relative_gain"":0.04039377485848784}]",0,128,26048,554,783904,472,14,0.8714877936434823,0.8714452429211965,14.588716755155474,3;4,16,relu,0.2739974087646103,0.9285172862483457,nan
adult,binclass,tabm,1,matched_random_0,singletons=3;4|pairs=,singletons=5;0|pairs=,"[{""cardinality"":93,""columns"":[5],""gated"":true,""maximum_count"":12131,""median_count"":29.0,""minimum_count"":1,""test_unseen_rate"":0.00024568515447453976,""val_unseen_rate"":0.00015353907569481962},{""cardinality"":73,""columns"":[0],""gated"":true,""maximum_count"":725,""median_count"":339.0,""minimum_count"":1,""test_unseen_rate"":0.00012284257723726988,""val_unseen_rate"":0.0}]","[{""cardinality"":73,""columns"":[0],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.005686196064149852,""kind"":""singleton"",""relative_gain"":-0.005686196064149852},{""cardinality"":16,""columns"":[2],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":4.0659073222105176e-05,""kind"":""singleton"",""relative_gain"":4.0659073222105176e-05},{""cardinality"":116,""columns"":[3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.02736540199738472,""kind"":""singleton"",""relative_gain"":0.02736540199738472},{""cardinality"":88,""columns"":[4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.013841332441684296,""kind"":""singleton"",""relative_gain"":0.013841332441684296},{""cardinality"":93,""columns"":[5],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.011809795735368337,""kind"":""singleton"",""relative_gain"":-0.011809795735368337},{""cardinality"":361,""columns"":[2,4],""fold_wins"":5,""incremental_fold_wins"":4,""incremental_gain"":0.0018655199540014839,""kind"":""pair"",""relative_gain"":0.016433433578792008},{""cardinality"":203,""columns"":[3,4],""fold_wins"":5,""incremental_fold_wins"":2,""incremental_gain"":1.435826132072516e-12,""kind"":""pair"",""relative_gain"":0.04039377485848784}]",0,128,26048,516,783294,479,7,0.857976354982343,0.8618021006080707,12.092196003999561,0;5,16,relu,0.2976686397811464,0.9156936506652065,nan
adult,binclass,tabm,1,matched_random_2,singletons=3;4|pairs=,singletons=0;2|pairs=,"[{""cardinality"":73,""columns"":[0],""gated"":true,""maximum_count"":725,""median_count"":339.0,""minimum_count"":1,""test_unseen_rate"":0.00012284257723726988,""val_unseen_rate"":0.0},{""cardinality"":16,""columns"":[2],""gated"":true,""maximum_count"":8398,""median_count"":631.0,""minimum_count"":38,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0}]","[{""cardinality"":73,""columns"":[0],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.005686196064149852,""kind"":""singleton"",""relative_gain"":-0.005686196064149852},{""cardinality"":16,""columns"":[2],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":4.0659073222105176e-05,""kind"":""singleton"",""relative_gain"":4.0659073222105176e-05},{""cardinality"":116,""columns"":[3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.02736540199738472,""kind"":""singleton"",""relative_gain"":0.02736540199738472},{""cardinality"":88,""columns"":[4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.013841332441684296,""kind"":""singleton"",""relative_gain"":0.013841332441684296},{""cardinality"":93,""columns"":[5],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.011809795735368337,""kind"":""singleton"",""relative_gain"":-0.011809795735368337},{""cardinality"":361,""columns"":[2,4],""fold_wins"":5,""incremental_fold_wins"":4,""incremental_gain"":0.0018655199540014839,""kind"":""pair"",""relative_gain"":0.016433433578792008},{""cardinality"":203,""columns"":[3,4],""fold_wins"":5,""incremental_fold_wins"":2,""incremental_gain"":1.435826132072516e-12,""kind"":""pair"",""relative_gain"":0.04039377485848784}]",0,128,26048,439,783114,494,7,0.8569015814524796,0.8627848412259689,11.132206172915176,0;2,16,relu,0.2978237107186391,0.9157038231669999,nan
adult,binclass,mlp,2,baseline_ple,singletons=3;4|pairs=,singletons=|pairs=,[],"[{""cardinality"":73,""columns"":[0],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.006480131766685925,""kind"":""singleton"",""relative_gain"":-0.006480131766685925},{""cardinality"":16,""columns"":[2],""fold_wins"":2,""incremental_fold_wins"":2,""incremental_gain"":-8.08038216677448e-05,""kind"":""singleton"",""relative_gain"":-8.08038216677448e-05},{""cardinality"":116,""columns"":[3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.02778746759469522,""kind"":""singleton"",""relative_gain"":0.02778746759469522},{""cardinality"":88,""columns"":[4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.015848047431662547,""kind"":""singleton"",""relative_gain"":0.015848047431662547},{""cardinality"":93,""columns"":[5],""fold_wins"":1,""incremental_fold_wins"":1,""incremental_gain"":-0.011209485324293285,""kind"":""singleton"",""relative_gain"":-0.011209485324293285},{""cardinality"":361,""columns"":[2,4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0004981665446652087,""kind"":""pair"",""relative_gain"":0.016183373930225134},{""cardinality"":203,""columns"":[3,4],""fold_wins"":5,""incremental_fold_wins"":4,""incremental_gain"":2.5979419341784377e-12,""kind"":""pair"",""relative_gain"":0.04345075644082052}]",0,128,26048,350,430849,384,9,0.8578228159066482,0.8586081935999017,9.838265918195248,,,gelu,0.3031971166764169,0.9127627051201872,nan
adult,binclass,mlp,2,adaptive_atomic,singletons=3;4|pairs=,singletons=3;4|pairs=,"[{""cardinality"":116,""columns"":[3],""gated"":true,""maximum_count"":23856,""median_count"":8.0,""minimum_count"":1,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},{""cardinality"":88,""columns"":[4],""gated"":true,""maximum_count"":24851,""median_count"":5.0,""minimum_count"":1,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}]","[{""cardinality"":73,""columns"":[0],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.006480131766685925,""kind"":""singleton"",""relative_gain"":-0.006480131766685925},{""cardinality"":16,""columns"":[2],""fold_wins"":2,""incremental_fold_wins"":2,""incremental_gain"":-8.08038216677448e-05,""kind"":""singleton"",""relative_gain"":-8.08038216677448e-05},{""cardinality"":116,""columns"":[3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.02778746759469522,""kind"":""singleton"",""relative_gain"":0.02778746759469522},{""cardinality"":88,""columns"":[4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.015848047431662547,""kind"":""singleton"",""relative_gain"":0.015848047431662547},{""cardinality"":93,""columns"":[5],""fold_wins"":1,""incremental_fold_wins"":1,""incremental_gain"":-0.011209485324293285,""kind"":""singleton"",""relative_gain"":-0.011209485324293285},{""cardinality"":361,""columns"":[2,4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0004981665446652087,""kind"":""pair"",""relative_gain"":0.016183373930225134},{""cardinality"":203,""columns"":[3,4],""fold_wins"":5,""incremental_fold_wins"":4,""incremental_gain"":2.5979419341784377e-12,""kind"":""pair"",""relative_gain"":0.04345075644082052}]",0,128,26048,554,430561,345,14,0.8674957776754184,0.8712609790553406,10.910044245887548,3;4,,gelu,0.27941616232270744,0.9262071665013766,nan
adult,binclass,mlp,2,adaptive_atomic_ungated,singletons=3;4|pairs=,singletons=3;4|pairs=,"[{""cardinality"":116,""columns"":[3],""gated"":false,""maximum_count"":23856,""median_count"":8.0,""minimum_count"":1,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},{""cardinality"":88,""columns"":[4],""gated"":false,""maximum_count"":24851,""median_count"":5.0,""minimum_count"":1,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}]","[{""cardinality"":73,""columns"":[0],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.006480131766685925,""kind"":""singleton"",""relative_gain"":-0.006480131766685925},{""cardinality"":16,""columns"":[2],""fold_wins"":2,""incremental_fold_wins"":2,""incremental_gain"":-8.08038216677448e-05,""kind"":""singleton"",""relative_gain"":-8.08038216677448e-05},{""cardinality"":116,""columns"":[3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.02778746759469522,""kind"":""singleton"",""relative_gain"":0.02778746759469522},{""cardinality"":88,""columns"":[4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.015848047431662547,""kind"":""singleton"",""relative_gain"":0.015848047431662547},{""cardinality"":93,""columns"":[5],""fold_wins"":1,""incremental_fold_wins"":1,""incremental_gain"":-0.011209485324293285,""kind"":""singleton"",""relative_gain"":-0.011209485324293285},{""cardinality"":361,""columns"":[2,4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0004981665446652087,""kind"":""pair"",""relative_gain"":0.016183373930225134},{""cardinality"":203,""columns"":[3,4],""fold_wins"":5,""incremental_fold_wins"":4,""incremental_gain"":2.5979419341784377e-12,""kind"":""pair"",""relative_gain"":0.04345075644082052}]",0,128,26048,554,430561,345,7,0.869031168432366,0.8732878815797556,9.409080544952303,3;4,,gelu,0.27683016604808475,0.927164165778533,nan
adult,binclass,mlp,2,matched_random_0,singletons=3;4|pairs=,singletons=5;0|pairs=,"[{""cardinality"":93,""columns"":[5],""gated"":true,""maximum_count"":12131,""median_count"":29.0,""minimum_count"":1,""test_unseen_rate"":0.00024568515447453976,""val_unseen_rate"":0.00015353907569481962},{""cardinality"":73,""columns"":[0],""gated"":true,""maximum_count"":725,""median_count"":339.0,""minimum_count"":1,""test_unseen_rate"":0.00012284257723726988,""val_unseen_rate"":0.0}]","[{""cardinality"":73,""columns"":[0],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.006480131766685925,""kind"":""singleton"",""relative_gain"":-0.006480131766685925},{""cardinality"":16,""columns"":[2],""fold_wins"":2,""incremental_fold_wins"":2,""incremental_gain"":-8.08038216677448e-05,""kind"":""singleton"",""relative_gain"":-8.08038216677448e-05},{""cardinality"":116,""columns"":[3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.02778746759469522,""kind"":""singleton"",""relative_gain"":0.02778746759469522},{""cardinality"":88,""columns"":[4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.015848047431662547,""kind"":""singleton"",""relative_gain"":0.015848047431662547},{""cardinality"":93,""columns"":[5],""fold_wins"":1,""incremental_fold_wins"":1,""incremental_gain"":-0.011209485324293285,""kind"":""singleton"",""relative_gain"":-0.011209485324293285},{""cardinality"":361,""columns"":[2,4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0004981665446652087,""kind"":""pair"",""relative_gain"":0.016183373930225134},{""cardinality"":203,""columns"":[3,4],""fold_wins"":5,""incremental_fold_wins"":4,""incremental_gain"":2.5979419341784377e-12,""kind"":""pair"",""relative_gain"":0.04345075644082052}]",0,128,26048,516,430849,352,5,0.8564409642253954,0.8600823045267489,6.881502227159217,0;5,,gelu,0.30084046172303086,0.9138831544415779,nan
adult,binclass,mlp,2,matched_random_1,singletons=3;4|pairs=,singletons=2;5|pairs=,"[{""cardinality"":16,""columns"":[2],""gated"":true,""maximum_count"":8398,""median_count"":631.0,""minimum_count"":38,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},{""cardinality"":93,""columns"":[5],""gated"":true,""maximum_count"":12131,""median_count"":29.0,""minimum_count"":1,""test_unseen_rate"":0.00024568515447453976,""val_unseen_rate"":0.00015353907569481962}]","[{""cardinality"":73,""columns"":[0],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.006480131766685925,""kind"":""singleton"",""relative_gain"":-0.006480131766685925},{""cardinality"":16,""columns"":[2],""fold_wins"":2,""incremental_fold_wins"":2,""incremental_gain"":-8.08038216677448e-05,""kind"":""singleton"",""relative_gain"":-8.08038216677448e-05},{""cardinality"":116,""columns"":[3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.02778746759469522,""kind"":""singleton"",""relative_gain"":0.02778746759469522},{""cardinality"":88,""columns"":[4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.015848047431662547,""kind"":""singleton"",""relative_gain"":0.015848047431662547},{""cardinality"":93,""columns"":[5],""fold_wins"":1,""incremental_fold_wins"":1,""incremental_gain"":-0.011209485324293285,""kind"":""singleton"",""relative_gain"":-0.011209485324293285},{""cardinality"":361,""columns"":[2,4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0004981665446652087,""kind"":""pair"",""relative_gain"":0.016183373930225134},{""cardinality"":203,""columns"":[3,4],""fold_wins"":5,""incremental_fold_wins"":4,""incremental_gain"":2.5979419341784377e-12,""kind"":""pair"",""relative_gain"":0.04345075644082052}]",0,128,26048,459,431608,363,9,0.8595117457392907,0.8597751980836558,10.239381142891943,2;5,,gelu,0.30429747378652555,0.9124150418368966,nan
adult,binclass,mlp,2,matched_random_2,singletons=3;4|pairs=,singletons=5;2|pairs=,"[{""cardinality"":93,""columns"":[5],""gated"":true,""maximum_count"":12131,""median_count"":29.0,""minimum_count"":1,""test_unseen_rate"":0.00024568515447453976,""val_unseen_rate"":0.00015353907569481962},{""cardinality"":16,""columns"":[2],""gated"":true,""maximum_count"":8398,""median_count"":631.0,""minimum_count"":38,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0}]","[{""cardinality"":73,""columns"":[0],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.006480131766685925,""kind"":""singleton"",""relative_gain"":-0.006480131766685925},{""cardinality"":16,""columns"":[2],""fold_wins"":2,""incremental_fold_wins"":2,""incremental_gain"":-8.08038216677448e-05,""kind"":""singleton"",""relative_gain"":-8.08038216677448e-05},{""cardinality"":116,""columns"":[3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.02778746759469522,""kind"":""singleton"",""relative_gain"":0.02778746759469522},{""cardinality"":88,""columns"":[4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.015848047431662547,""kind"":""singleton"",""relative_gain"":0.015848047431662547},{""cardinality"":93,""columns"":[5],""fold_wins"":1,""incremental_fold_wins"":1,""incremental_gain"":-0.011209485324293285,""kind"":""singleton"",""relative_gain"":-0.011209485324293285},{""cardinality"":361,""columns"":[2,4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0004981665446652087,""kind"":""pair"",""relative_gain"":0.016183373930225134},{""cardinality"":203,""columns"":[3,4],""fold_wins"":5,""incremental_fold_wins"":4,""incremental_gain"":2.5979419341784377e-12,""kind"":""pair"",""relative_gain"":0.04345075644082052}]",0,128,26048,459,431608,363,9,0.8592046675879011,0.859222406486088,6.614227473037317,2;5,,gelu,0.3043298530889544,0.9119962024053941,nan
adult,binclass,resnet,2,baseline_ple,singletons=3;4|pairs=,singletons=|pairs=,[],"[{""cardinality"":73,""columns"":[0],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.006480131766685925,""kind"":""singleton"",""relative_gain"":-0.006480131766685925},{""cardinality"":16,""columns"":[2],""fold_wins"":2,""incremental_fold_wins"":2,""incremental_gain"":-8.08038216677448e-05,""kind"":""singleton"",""relative_gain"":-8.08038216677448e-05},{""cardinality"":116,""columns"":[3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.02778746759469522,""kind"":""singleton"",""relative_gain"":0.02778746759469522},{""cardinality"":88,""columns"":[4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.015848047431662547,""kind"":""singleton"",""relative_gain"":0.015848047431662547},{""cardinality"":93,""columns"":[5],""fold_wins"":1,""incremental_fold_wins"":1,""incremental_gain"":-0.011209485324293285,""kind"":""singleton"",""relative_gain"":-0.011209485324293285},{""cardinality"":361,""columns"":[2,4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0004981665446652087,""kind"":""pair"",""relative_gain"":0.016183373930225134},{""cardinality"":203,""columns"":[3,4],""fold_wins"":5,""incremental_fold_wins"":4,""incremental_gain"":2.5979419341784377e-12,""kind"":""pair"",""relative_gain"":0.04345075644082052}]",0,128,26048,350,1319425,384,18,0.8576692768309535,0.8583010871568085,12.327184173977003,,,gelu,0.30145073342685125,0.9139680368075199,nan
adult,binclass,resnet,2,adaptive_atomic,singletons=3;4|pairs=,singletons=3;4|pairs=,"[{""cardinality"":116,""columns"":[3],""gated"":true,""maximum_count"":23856,""median_count"":8.0,""minimum_count"":1,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},{""cardinality"":88,""columns"":[4],""gated"":true,""maximum_count"":24851,""median_count"":5.0,""minimum_count"":1,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}]","[{""cardinality"":73,""columns"":[0],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.006480131766685925,""kind"":""singleton"",""relative_gain"":-0.006480131766685925},{""cardinality"":16,""columns"":[2],""fold_wins"":2,""incremental_fold_wins"":2,""incremental_gain"":-8.08038216677448e-05,""kind"":""singleton"",""relative_gain"":-8.08038216677448e-05},{""cardinality"":116,""columns"":[3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.02778746759469522,""kind"":""singleton"",""relative_gain"":0.02778746759469522},{""cardinality"":88,""columns"":[4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.015848047431662547,""kind"":""singleton"",""relative_gain"":0.015848047431662547},{""cardinality"":93,""columns"":[5],""fold_wins"":1,""incremental_fold_wins"":1,""incremental_gain"":-0.011209485324293285,""kind"":""singleton"",""relative_gain"":-0.011209485324293285},{""cardinality"":361,""columns"":[2,4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0004981665446652087,""kind"":""pair"",""relative_gain"":0.016183373930225134},{""cardinality"":203,""columns"":[3,4],""fold_wins"":5,""incremental_fold_wins"":4,""incremental_gain"":2.5979419341784377e-12,""kind"":""pair"",""relative_gain"":0.04345075644082052}]",0,128,26048,554,1318369,372,14,0.8701059419622293,0.8707081874577729,13.912674131104723,3;4,,gelu,0.2822307297861152,0.9255133558780229,nan
adult,binclass,resnet,2,adaptive_atomic_ungated,singletons=3;4|pairs=,singletons=3;4|pairs=,"[{""cardinality"":116,""columns"":[3],""gated"":false,""maximum_count"":23856,""median_count"":8.0,""minimum_count"":1,""test_unseen_rate"":0.0004913703089490795,""val_unseen_rate"":0.0006141563027790564},{""cardinality"":88,""columns"":[4],""gated"":false,""maximum_count"":24851,""median_count"":5.0,""minimum_count"":1,""test_unseen_rate"":0.0007370554634236193,""val_unseen_rate"":0.0006141563027790564}]","[{""cardinality"":73,""columns"":[0],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.006480131766685925,""kind"":""singleton"",""relative_gain"":-0.006480131766685925},{""cardinality"":16,""columns"":[2],""fold_wins"":2,""incremental_fold_wins"":2,""incremental_gain"":-8.08038216677448e-05,""kind"":""singleton"",""relative_gain"":-8.08038216677448e-05},{""cardinality"":116,""columns"":[3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.02778746759469522,""kind"":""singleton"",""relative_gain"":0.02778746759469522},{""cardinality"":88,""columns"":[4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.015848047431662547,""kind"":""singleton"",""relative_gain"":0.015848047431662547},{""cardinality"":93,""columns"":[5],""fold_wins"":1,""incremental_fold_wins"":1,""incremental_gain"":-0.011209485324293285,""kind"":""singleton"",""relative_gain"":-0.011209485324293285},{""cardinality"":361,""columns"":[2,4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0004981665446652087,""kind"":""pair"",""relative_gain"":0.016183373930225134},{""cardinality"":203,""columns"":[3,4],""fold_wins"":5,""incremental_fold_wins"":4,""incremental_gain"":2.5979419341784377e-12,""kind"":""pair"",""relative_gain"":0.04345075644082052}]",0,128,26048,554,1318369,372,12,0.8702594810379242,0.873717830600086,11.796391118783504,3;4,,gelu,0.27612775117228117,0.9271653785331149,nan
adult,binclass,resnet,2,matched_random_0,singletons=3;4|pairs=,singletons=5;0|pairs=,"[{""cardinality"":93,""columns"":[5],""gated"":true,""maximum_count"":12131,""median_count"":29.0,""minimum_count"":1,""test_unseen_rate"":0.00024568515447453976,""val_unseen_rate"":0.00015353907569481962},{""cardinality"":73,""columns"":[0],""gated"":true,""maximum_count"":725,""median_count"":339.0,""minimum_count"":1,""test_unseen_rate"":0.00012284257723726988,""val_unseen_rate"":0.0}]","[{""cardinality"":73,""columns"":[0],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.006480131766685925,""kind"":""singleton"",""relative_gain"":-0.006480131766685925},{""cardinality"":16,""columns"":[2],""fold_wins"":2,""incremental_fold_wins"":2,""incremental_gain"":-8.08038216677448e-05,""kind"":""singleton"",""relative_gain"":-8.08038216677448e-05},{""cardinality"":116,""columns"":[3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.02778746759469522,""kind"":""singleton"",""relative_gain"":0.02778746759469522},{""cardinality"":88,""columns"":[4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.015848047431662547,""kind"":""singleton"",""relative_gain"":0.015848047431662547},{""cardinality"":93,""columns"":[5],""fold_wins"":1,""incremental_fold_wins"":1,""incremental_gain"":-0.011209485324293285,""kind"":""singleton"",""relative_gain"":-0.011209485324293285},{""cardinality"":361,""columns"":[2,4],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0004981665446652087,""kind"":""pair"",""relative_gain"":0.016183373930225134},{""cardinality"":203,""columns"":[3,4],""fold_wins"":5,""incremental_fold_wins"":4,""incremental_gain"":2.5979419341784377e-12,""kind"":""pair"",""relative_gain"":0.04345075644082052}]",0,128,26048,516,1317229,374,10,0.8569015814524796,0.8605122535470794,10.037928747013211,0;5,,gelu,0.3021827750048996,0.9131501592994962,nan
