backbone,source,task,split,operator,fold,state,gain
resnet,NYC_TLC,tlc_pickup_zone,0,knn_10,16,1,0.010071860941685409
resnet,NYC_TLC,tlc_pickup_zone,0,knn_10,16,19,0.10089264144558714
resnet,NYC_TLC,tlc_pickup_zone,0,knn_10,16,45,-0.00042637615929287003
resnet,NYC_TLC,tlc_pickup_zone,0,rbf_half,16,1,0.011553056007536618
resnet,NYC_TLC,tlc_pickup_zone,0,rbf_half,16,19,0.07295407839221135
resnet,NYC_TLC,tlc_pickup_zone,0,rbf_half,16,45,-0.007010374804020765
resnet,NYC_TLC,tlc_pickup_zone,0,rbf,16,1,0.011597794882394432
resnet,NYC_TLC,tlc_pickup_zone,0,rbf,16,19,0.055454068626847035
resnet,NYC_TLC,tlc_pickup_zone,0,rbf,16,45,-0.012596283355570798
resnet,NYC_TLC,tlc_pickup_zone,0,rbf_double,16,1,0.010177391126668002
resnet,NYC_TLC,tlc_pickup_zone,0,rbf_double,16,19,0.040059601590262325
resnet,NYC_TLC,tlc_pickup_zone,0,rbf_double,16,45,-0.009088582136302788
resnet,NYC_TLC,tlc_pickup_zone,0,kernel_ridge,16,1,0.011552859439936643
resnet,NYC_TLC,tlc_pickup_zone,0,kernel_ridge,16,19,0.12151830229840575
resnet,NYC_TLC,tlc_pickup_zone,0,kernel_ridge,16,45,0.00015657136681018275
resnet,NYC_TLC,tlc_pickup_zone,0,harmonic,16,1,0.011617922672275932
resnet,NYC_TLC,tlc_pickup_zone,0,harmonic,16,19,0.059578017982818136
resnet,NYC_TLC,tlc_pickup_zone,0,harmonic,16,45,-0.012286695822824364
resnet,NYC_TLC,tlc_pickup_zone,0,knn_1,17,13,0.6239603323819009
resnet,NYC_TLC,tlc_pickup_zone,0,knn_1,17,88,0.04187332562494776
resnet,NYC_TLC,tlc_pickup_zone,0,knn_1,17,89,-0.0001114408607558846
resnet,NYC_TLC,tlc_pickup_zone,0,knn_3,17,13,0.1784264925172371
resnet,NYC_TLC,tlc_pickup_zone,0,knn_3,17,88,0.04174719588056709
resnet,NYC_TLC,tlc_pickup_zone,0,knn_3,17,89,0.008641130983038882
resnet,NYC_TLC,tlc_pickup_zone,0,knn_5,17,13,0.05361663492782472
resnet,NYC_TLC,tlc_pickup_zone,0,knn_5,17,88,0.0416468682348716
resnet,NYC_TLC,tlc_pickup_zone,0,knn_5,17,89,0.008941964033851892
resnet,NYC_TLC,tlc_pickup_zone,0,knn_10,17,13,-0.0852629135849755
resnet,NYC_TLC,tlc_pickup_zone,0,knn_10,17,88,0.037005293838060595
resnet,NYC_TLC,tlc_pickup_zone,0,knn_10,17,89,-9.825719608288466e-05
resnet,NYC_TLC,tlc_pickup_zone,0,rbf_half,17,13,-0.27715175570692135
resnet,NYC_TLC,tlc_pickup_zone,0,rbf_half,17,88,-0.016558421825943942
resnet,NYC_TLC,tlc_pickup_zone,0,rbf_half,17,89,-0.0007100073376990253
resnet,NYC_TLC,tlc_pickup_zone,0,rbf,17,13,-0.20965748617433871
resnet,NYC_TLC,tlc_pickup_zone,0,rbf,17,88,-0.04117493914783309
resnet,NYC_TLC,tlc_pickup_zone,0,rbf,17,89,-0.01026985689894776
resnet,NYC_TLC,tlc_pickup_zone,0,rbf_double,17,13,-0.13953909179608062
resnet,NYC_TLC,tlc_pickup_zone,0,rbf_double,17,88,-0.04085496733809285
resnet,NYC_TLC,tlc_pickup_zone,0,rbf_double,17,89,-0.015832513290430804
resnet,NYC_TLC,tlc_pickup_zone,0,kernel_ridge,17,13,0.1986525247084011
resnet,NYC_TLC,tlc_pickup_zone,0,kernel_ridge,17,88,0.018850359696950064
resnet,NYC_TLC,tlc_pickup_zone,0,kernel_ridge,17,89,0.008920298836304652
resnet,NYC_TLC,tlc_pickup_zone,0,harmonic,17,13,-0.2171705333243899
resnet,NYC_TLC,tlc_pickup_zone,0,harmonic,17,88,-0.03963183016675675
resnet,NYC_TLC,tlc_pickup_zone,0,harmonic,17,89,-0.008206973288653418
resnet,NYC_TLC,tlc_pickup_zone,0,knn_1,18,8,-1.6030761590927733
resnet,NYC_TLC,tlc_pickup_zone,0,knn_1,18,81,0.49348017279105255
resnet,NYC_TLC,tlc_pickup_zone,0,knn_1,18,82,0.042969849033603735
resnet,NYC_TLC,tlc_pickup_zone,0,knn_3,18,8,-0.2429783633097378
resnet,NYC_TLC,tlc_pickup_zone,0,knn_3,18,81,0.3970255932096614
resnet,NYC_TLC,tlc_pickup_zone,0,knn_3,18,82,0.028271436170430292
resnet,NYC_TLC,tlc_pickup_zone,0,knn_5,18,8,-0.06483417758537091
resnet,NYC_TLC,tlc_pickup_zone,0,knn_5,18,81,0.28400649063619365
resnet,NYC_TLC,tlc_pickup_zone,0,knn_5,18,82,0.03763778471943966
resnet,NYC_TLC,tlc_pickup_zone,0,knn_10,18,8,0.08523877973098008
resnet,NYC_TLC,tlc_pickup_zone,0,knn_10,18,81,0.10342039302898333
resnet,NYC_TLC,tlc_pickup_zone,0,knn_10,18,82,0.0009800620856399358
resnet,NYC_TLC,tlc_pickup_zone,0,rbf_half,18,8,0.14354902628601365
resnet,NYC_TLC,tlc_pickup_zone,0,rbf_half,18,81,-0.10043422339198918
resnet,NYC_TLC,tlc_pickup_zone,0,rbf_half,18,82,0.00023596479985176993
resnet,NYC_TLC,tlc_pickup_zone,0,rbf,18,8,0.10883382902262702
resnet,NYC_TLC,tlc_pickup_zone,0,rbf,18,81,-0.14439229378324042
resnet,NYC_TLC,tlc_pickup_zone,0,rbf,18,82,-0.01943402001178619
resnet,NYC_TLC,tlc_pickup_zone,0,rbf_double,18,8,0.07907720666260991
resnet,NYC_TLC,tlc_pickup_zone,0,rbf_double,18,81,-0.10163503030658365
resnet,NYC_TLC,tlc_pickup_zone,0,rbf_double,18,82,-0.030190231269766356
resnet,NYC_TLC,tlc_pickup_zone,0,kernel_ridge,18,8,-0.18849199878533965
resnet,NYC_TLC,tlc_pickup_zone,0,kernel_ridge,18,81,0.3934033443038108
resnet,NYC_TLC,tlc_pickup_zone,0,kernel_ridge,18,82,0.050755170983701
resnet,NYC_TLC,tlc_pickup_zone,0,harmonic,18,8,0.11389560049220672
resnet,NYC_TLC,tlc_pickup_zone,0,harmonic,18,81,-0.14432403907673216
resnet,NYC_TLC,tlc_pickup_zone,0,harmonic,18,82,-0.01752438446998287
resnet,NYC_TLC,tlc_pickup_zone,0,knn_1,19,0,-0.93178792279657
resnet,NYC_TLC,tlc_pickup_zone,0,knn_1,19,50,0.13616906909371201
resnet,NYC_TLC,tlc_pickup_zone,0,knn_1,19,75,-7.216873843606444e-05
resnet,NYC_TLC,tlc_pickup_zone,0,knn_3,19,0,0.07254145102771872
resnet,NYC_TLC,tlc_pickup_zone,0,knn_3,19,50,0.12398969233992331
resnet,NYC_TLC,tlc_pickup_zone,0,knn_3,19,75,0.002495638446126053
resnet,NYC_TLC,tlc_pickup_zone,0,knn_5,19,0,0.23444688165225822
resnet,NYC_TLC,tlc_pickup_zone,0,knn_5,19,50,0.11801747905127692
resnet,NYC_TLC,tlc_pickup_zone,0,knn_5,19,75,0.00283123392298261
resnet,NYC_TLC,tlc_pickup_zone,0,knn_10,19,0,0.20310035654275158
resnet,NYC_TLC,tlc_pickup_zone,0,knn_10,19,50,0.11798351976545571
resnet,NYC_TLC,tlc_pickup_zone,0,knn_10,19,75,-0.0030294358070640953
resnet,NYC_TLC,tlc_pickup_zone,0,rbf_half,19,0,0.2672507076807995
resnet,NYC_TLC,tlc_pickup_zone,0,rbf_half,19,50,0.0907686174966824
resnet,NYC_TLC,tlc_pickup_zone,0,rbf_half,19,75,-0.004175844612603199
resnet,NYC_TLC,tlc_pickup_zone,0,rbf,19,0,0.09173117580534627
resnet,NYC_TLC,tlc_pickup_zone,0,rbf,19,50,0.06852197209110072
resnet,NYC_TLC,tlc_pickup_zone,0,rbf,19,75,-0.009603987604608762
resnet,NYC_TLC,tlc_pickup_zone,0,rbf_double,19,0,-0.038826669108547276
resnet,NYC_TLC,tlc_pickup_zone,0,rbf_double,19,50,0.05130298264239009
resnet,NYC_TLC,tlc_pickup_zone,0,rbf_double,19,75,-0.010231386101074921
resnet,NYC_TLC,tlc_pickup_zone,0,kernel_ridge,19,0,0.20861298307256992
resnet,NYC_TLC,tlc_pickup_zone,0,kernel_ridge,19,50,0.1238370602965548
resnet,NYC_TLC,tlc_pickup_zone,0,kernel_ridge,19,75,-0.01160528567582434
resnet,NYC_TLC,tlc_pickup_zone,0,harmonic,19,0,0.13565146294115354
resnet,NYC_TLC,tlc_pickup_zone,0,harmonic,19,50,0.06967867081565791
resnet,NYC_TLC,tlc_pickup_zone,0,harmonic,19,75,-0.008720432523556431
resnet,NYC_TLC,tlc_pickup_zone,1,knn_1,0,27,0.001586693049977116
resnet,NYC_TLC,tlc_pickup_zone,1,knn_1,0,31,0.043684054452455885
resnet,NYC_TLC,tlc_pickup_zone,1,knn_1,0,49,0.05788869483709751
resnet,NYC_TLC,tlc_pickup_zone,1,knn_1,0,86,-0.015399429348022693
resnet,NYC_TLC,tlc_pickup_zone,1,knn_3,0,27,0.002161767390655426
resnet,NYC_TLC,tlc_pickup_zone,1,knn_3,0,31,0.053826768809784
resnet,NYC_TLC,tlc_pickup_zone,1,knn_3,0,49,0.09522619769775846
resnet,NYC_TLC,tlc_pickup_zone,1,knn_3,0,86,0.0035023458962088858
resnet,NYC_TLC,tlc_pickup_zone,1,knn_5,0,27,0.006784136502441107
resnet,NYC_TLC,tlc_pickup_zone,1,knn_5,0,31,0.053764750810715696
resnet,NYC_TLC,tlc_pickup_zone,1,knn_5,0,49,0.09855136206434378
resnet,NYC_TLC,tlc_pickup_zone,1,knn_5,0,86,0.0002374920161398528
resnet,NYC_TLC,tlc_pickup_zone,1,knn_10,0,27,0.002829631176371166
resnet,NYC_TLC,tlc_pickup_zone,1,knn_10,0,31,0.05366622323964592
resnet,NYC_TLC,tlc_pickup_zone,1,knn_10,0,49,0.09834814251038822
resnet,NYC_TLC,tlc_pickup_zone,1,knn_10,0,86,0.004238070399877796
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_half,0,27,0.005741807544027487
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_half,0,31,0.04508056712738598
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_half,0,49,0.07398070443281336
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_half,0,86,0.004577738404903896
resnet,NYC_TLC,tlc_pickup_zone,1,rbf,0,27,0.006780050215214656
resnet,NYC_TLC,tlc_pickup_zone,1,rbf,0,31,0.03303092958513359
resnet,NYC_TLC,tlc_pickup_zone,1,rbf,0,49,0.05191177176381739
resnet,NYC_TLC,tlc_pickup_zone,1,rbf,0,86,0.0056909999809549175
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_double,0,27,0.006269838714816962
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_double,0,31,0.02384348995463334
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_double,0,49,0.03716664148036051
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_double,0,86,0.00548249701355284
resnet,NYC_TLC,tlc_pickup_zone,1,kernel_ridge,0,27,-0.004333279139503862
resnet,NYC_TLC,tlc_pickup_zone,1,kernel_ridge,0,31,0.052788046648378543
resnet,NYC_TLC,tlc_pickup_zone,1,kernel_ridge,0,49,0.09857943346375153
resnet,NYC_TLC,tlc_pickup_zone,1,kernel_ridge,0,86,0.0034768556398814435
resnet,NYC_TLC,tlc_pickup_zone,1,harmonic,0,27,0.006786173045442522
resnet,NYC_TLC,tlc_pickup_zone,1,harmonic,0,31,0.03517585027096195
resnet,NYC_TLC,tlc_pickup_zone,1,harmonic,0,49,0.05346486776086064
resnet,NYC_TLC,tlc_pickup_zone,1,harmonic,0,86,0.005683769223615094
resnet,NYC_TLC,tlc_pickup_zone,1,knn_1,1,1,-0.039567763205120315
resnet,NYC_TLC,tlc_pickup_zone,1,knn_1,1,9,0.0168151285300403
resnet,NYC_TLC,tlc_pickup_zone,1,knn_1,1,28,0.01763568781484685
resnet,NYC_TLC,tlc_pickup_zone,1,knn_1,1,39,0.17337531033146478
resnet,NYC_TLC,tlc_pickup_zone,1,knn_3,1,1,-0.001238382402908249
resnet,NYC_TLC,tlc_pickup_zone,1,knn_3,1,9,0.02436913363435097
resnet,NYC_TLC,tlc_pickup_zone,1,knn_3,1,28,0.006653124202708456
resnet,NYC_TLC,tlc_pickup_zone,1,knn_3,1,39,0.32109316870523447
resnet,NYC_TLC,tlc_pickup_zone,1,knn_5,1,1,0.00223117179907869
resnet,NYC_TLC,tlc_pickup_zone,1,knn_5,1,9,0.022453203854063217
resnet,NYC_TLC,tlc_pickup_zone,1,knn_5,1,28,0.015286584753243043
resnet,NYC_TLC,tlc_pickup_zone,1,knn_5,1,39,0.28460482216868327
resnet,NYC_TLC,tlc_pickup_zone,1,knn_10,1,1,0.0033641292396345826
resnet,NYC_TLC,tlc_pickup_zone,1,knn_10,1,9,0.026551951770444598
resnet,NYC_TLC,tlc_pickup_zone,1,knn_10,1,28,0.012625069139961457
resnet,NYC_TLC,tlc_pickup_zone,1,knn_10,1,39,0.22054847295241567
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_half,1,1,0.005977174356337484
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_half,1,9,0.007378180571800682
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_half,1,28,0.015959621304412534
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_half,1,39,0.24124330058406876
resnet,NYC_TLC,tlc_pickup_zone,1,rbf,1,1,0.006257824789074553
resnet,NYC_TLC,tlc_pickup_zone,1,rbf,1,9,-0.01679319904399779
resnet,NYC_TLC,tlc_pickup_zone,1,rbf,1,28,0.015039317139897035
resnet,NYC_TLC,tlc_pickup_zone,1,rbf,1,39,0.04737842616037763
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_double,1,1,0.006207360526696893
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_double,1,9,-0.024747290624775157
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_double,1,28,0.013946228662833585
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_double,1,39,-0.0635930837915131
resnet,NYC_TLC,tlc_pickup_zone,1,kernel_ridge,1,1,0.005149574697288085
resnet,NYC_TLC,tlc_pickup_zone,1,kernel_ridge,1,9,0.026382563363193775
resnet,NYC_TLC,tlc_pickup_zone,1,kernel_ridge,1,28,0.01744654457415434
resnet,NYC_TLC,tlc_pickup_zone,1,kernel_ridge,1,39,0.3299716774891322
resnet,NYC_TLC,tlc_pickup_zone,1,harmonic,1,1,0.0062561540939469855
resnet,NYC_TLC,tlc_pickup_zone,1,harmonic,1,9,-0.016162382353970047
resnet,NYC_TLC,tlc_pickup_zone,1,harmonic,1,28,0.015044288222471773
resnet,NYC_TLC,tlc_pickup_zone,1,harmonic,1,39,0.1194850455308403
resnet,NYC_TLC,tlc_pickup_zone,1,knn_1,2,5,0.000653127932548289
resnet,NYC_TLC,tlc_pickup_zone,1,knn_1,2,22,0.0170895489328303
resnet,NYC_TLC,tlc_pickup_zone,1,knn_1,2,69,0.0036418806507705105
resnet,NYC_TLC,tlc_pickup_zone,1,knn_1,2,74,0.05364752002268795
resnet,NYC_TLC,tlc_pickup_zone,1,knn_3,2,5,-0.0035001810691333273
resnet,NYC_TLC,tlc_pickup_zone,1,knn_3,2,22,0.02856718016917099
resnet,NYC_TLC,tlc_pickup_zone,1,knn_3,2,69,0.015999196153885155
resnet,NYC_TLC,tlc_pickup_zone,1,knn_3,2,74,0.05074324160159641
resnet,NYC_TLC,tlc_pickup_zone,1,knn_5,2,5,-0.001713728539073964
resnet,NYC_TLC,tlc_pickup_zone,1,knn_5,2,22,0.02780238119404771
resnet,NYC_TLC,tlc_pickup_zone,1,knn_5,2,69,0.017403495883448576
resnet,NYC_TLC,tlc_pickup_zone,1,knn_5,2,74,0.05017092503838683
resnet,NYC_TLC,tlc_pickup_zone,1,knn_10,2,5,-0.008049137593699771
resnet,NYC_TLC,tlc_pickup_zone,1,knn_10,2,22,0.027289145452242265
resnet,NYC_TLC,tlc_pickup_zone,1,knn_10,2,69,0.016000370322985874
resnet,NYC_TLC,tlc_pickup_zone,1,knn_10,2,74,0.03485094879018035
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_half,2,5,-0.013904845285734766
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_half,2,22,0.028492475008685906
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_half,2,69,0.016760825484023915
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_half,2,74,0.0383987349615548
resnet,NYC_TLC,tlc_pickup_zone,1,rbf,2,5,-0.007566442676242666
resnet,NYC_TLC,tlc_pickup_zone,1,rbf,2,22,0.024336147727284242
resnet,NYC_TLC,tlc_pickup_zone,1,rbf,2,69,0.016976375146456484
resnet,NYC_TLC,tlc_pickup_zone,1,rbf,2,74,0.031191982316102262
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_double,2,5,-0.0016810780786885439
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_double,2,22,0.01868587915688544
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_double,2,69,0.013703604575564307
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_double,2,74,0.025648979539773787
resnet,NYC_TLC,tlc_pickup_zone,1,kernel_ridge,2,5,-0.0031472141280560464
resnet,NYC_TLC,tlc_pickup_zone,1,kernel_ridge,2,22,0.027699898360572506
resnet,NYC_TLC,tlc_pickup_zone,1,kernel_ridge,2,69,0.01500462328883834
resnet,NYC_TLC,tlc_pickup_zone,1,kernel_ridge,2,74,0.03883648894503296
resnet,NYC_TLC,tlc_pickup_zone,1,harmonic,2,5,-0.008062875108568221
resnet,NYC_TLC,tlc_pickup_zone,1,harmonic,2,22,0.024890580399229447
resnet,NYC_TLC,tlc_pickup_zone,1,harmonic,2,69,0.01720218397930208
resnet,NYC_TLC,tlc_pickup_zone,1,harmonic,2,74,0.03210742039938193
resnet,NYC_TLC,tlc_pickup_zone,1,knn_1,3,14,0.004104844264600679
resnet,NYC_TLC,tlc_pickup_zone,1,knn_1,3,30,0.013374782847032536
resnet,NYC_TLC,tlc_pickup_zone,1,knn_1,3,61,0.01480557834642133
resnet,NYC_TLC,tlc_pickup_zone,1,knn_1,3,90,0.028907797870702797
resnet,NYC_TLC,tlc_pickup_zone,1,knn_3,3,14,0.016014083583292447
resnet,NYC_TLC,tlc_pickup_zone,1,knn_3,3,30,0.011427416875672343
resnet,NYC_TLC,tlc_pickup_zone,1,knn_3,3,61,0.014348184163300796
resnet,NYC_TLC,tlc_pickup_zone,1,knn_3,3,90,-0.004667023272659208
resnet,NYC_TLC,tlc_pickup_zone,1,knn_5,3,14,0.023134189008354164
resnet,NYC_TLC,tlc_pickup_zone,1,knn_5,3,30,0.01360477863785954
resnet,NYC_TLC,tlc_pickup_zone,1,knn_5,3,61,0.00577495630015331
resnet,NYC_TLC,tlc_pickup_zone,1,knn_5,3,90,0.004639067192935156
resnet,NYC_TLC,tlc_pickup_zone,1,knn_10,3,14,0.029070441341028194
resnet,NYC_TLC,tlc_pickup_zone,1,knn_10,3,30,0.013474260916770698
resnet,NYC_TLC,tlc_pickup_zone,1,knn_10,3,61,0.02622209949779983
resnet,NYC_TLC,tlc_pickup_zone,1,knn_10,3,90,0.012980695496140159
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_half,3,14,0.02979530392049012
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_half,3,30,0.012710301939979542
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_half,3,61,0.025970656912066358
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_half,3,90,0.016042787686080695
resnet,NYC_TLC,tlc_pickup_zone,1,rbf,3,14,0.02330026859760555
resnet,NYC_TLC,tlc_pickup_zone,1,rbf,3,30,0.011686653557670679
resnet,NYC_TLC,tlc_pickup_zone,1,rbf,3,61,0.01993441738053031
resnet,NYC_TLC,tlc_pickup_zone,1,rbf,3,90,0.018131963208536793
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_double,3,14,0.018018534452794832
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_double,3,30,0.010254165730590273
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_double,3,61,0.01505949963772323
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_double,3,90,0.01665069109054563
resnet,NYC_TLC,tlc_pickup_zone,1,kernel_ridge,3,14,0.026229434623884787
resnet,NYC_TLC,tlc_pickup_zone,1,kernel_ridge,3,30,0.013180644399338016
resnet,NYC_TLC,tlc_pickup_zone,1,kernel_ridge,3,61,0.006507341831701625
resnet,NYC_TLC,tlc_pickup_zone,1,kernel_ridge,3,90,0.0065032720363165444
resnet,NYC_TLC,tlc_pickup_zone,1,harmonic,3,14,0.024070687933624366
resnet,NYC_TLC,tlc_pickup_zone,1,harmonic,3,30,0.011796805911215982
resnet,NYC_TLC,tlc_pickup_zone,1,harmonic,3,61,0.02108771894669893
resnet,NYC_TLC,tlc_pickup_zone,1,harmonic,3,90,0.01822484235014533
resnet,NYC_TLC,tlc_pickup_zone,1,knn_1,4,10,-0.9332901819610248
resnet,NYC_TLC,tlc_pickup_zone,1,knn_1,4,18,0.0031917631065502042
resnet,NYC_TLC,tlc_pickup_zone,1,knn_1,4,46,0.001924714304877071
resnet,NYC_TLC,tlc_pickup_zone,1,knn_1,4,88,0.04002510569969558
resnet,NYC_TLC,tlc_pickup_zone,1,knn_3,4,10,0.05354585975208077
resnet,NYC_TLC,tlc_pickup_zone,1,knn_3,4,18,0.003292585812104943
resnet,NYC_TLC,tlc_pickup_zone,1,knn_3,4,46,0.0020292690989447623
resnet,NYC_TLC,tlc_pickup_zone,1,knn_3,4,88,0.045263295116934006
resnet,NYC_TLC,tlc_pickup_zone,1,knn_5,4,10,0.04670409510417385
resnet,NYC_TLC,tlc_pickup_zone,1,knn_5,4,18,0.0010649813795518448
resnet,NYC_TLC,tlc_pickup_zone,1,knn_5,4,46,0.002167119855765052
resnet,NYC_TLC,tlc_pickup_zone,1,knn_5,4,88,0.04743991528475624
resnet,NYC_TLC,tlc_pickup_zone,1,knn_10,4,10,0.01888196827262232
resnet,NYC_TLC,tlc_pickup_zone,1,knn_10,4,18,0.0039375944873108575
resnet,NYC_TLC,tlc_pickup_zone,1,knn_10,4,46,0.002330293989954611
resnet,NYC_TLC,tlc_pickup_zone,1,knn_10,4,88,0.04847471940585002
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_half,4,10,0.05412357913028576
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_half,4,18,-0.0038051286027028708
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_half,4,46,-0.00450819824898408
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_half,4,88,0.012113495920498827
resnet,NYC_TLC,tlc_pickup_zone,1,rbf,4,10,-0.018262284701377706
resnet,NYC_TLC,tlc_pickup_zone,1,rbf,4,18,-0.012737493394573807
resnet,NYC_TLC,tlc_pickup_zone,1,rbf,4,46,-0.011410275563244143
resnet,NYC_TLC,tlc_pickup_zone,1,rbf,4,88,-0.023555507000168688
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_double,4,10,-0.03515222651886926
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_double,4,18,-0.01396117375993268
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_double,4,46,-0.011666890357192391
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_double,4,88,-0.034131105266812546
resnet,NYC_TLC,tlc_pickup_zone,1,kernel_ridge,4,10,-0.4005899955266124
resnet,NYC_TLC,tlc_pickup_zone,1,kernel_ridge,4,18,0.0038678559402942738
resnet,NYC_TLC,tlc_pickup_zone,1,kernel_ridge,4,46,-0.0004690431175760267
resnet,NYC_TLC,tlc_pickup_zone,1,kernel_ridge,4,88,0.04697004542243998
resnet,NYC_TLC,tlc_pickup_zone,1,harmonic,4,10,-0.0021159072425022607
resnet,NYC_TLC,tlc_pickup_zone,1,harmonic,4,18,-0.01207642784923835
resnet,NYC_TLC,tlc_pickup_zone,1,harmonic,4,46,-0.010357591146899462
resnet,NYC_TLC,tlc_pickup_zone,1,harmonic,4,88,-0.022587747344933247
resnet,NYC_TLC,tlc_pickup_zone,1,knn_1,5,8,-1.8578191618200175
resnet,NYC_TLC,tlc_pickup_zone,1,knn_1,5,12,0.06686432805187234
resnet,NYC_TLC,tlc_pickup_zone,1,knn_1,5,44,-0.04928243406179943
resnet,NYC_TLC,tlc_pickup_zone,1,knn_1,5,51,0.064909442039949
resnet,NYC_TLC,tlc_pickup_zone,1,knn_3,5,8,-0.32093687711265084
resnet,NYC_TLC,tlc_pickup_zone,1,knn_3,5,12,0.05898006692659727
resnet,NYC_TLC,tlc_pickup_zone,1,knn_3,5,44,-0.014517666442198296
resnet,NYC_TLC,tlc_pickup_zone,1,knn_3,5,51,0.0674846172926413
resnet,NYC_TLC,tlc_pickup_zone,1,knn_5,5,8,-0.15327750750620872
resnet,NYC_TLC,tlc_pickup_zone,1,knn_5,5,12,0.04807437631395956
resnet,NYC_TLC,tlc_pickup_zone,1,knn_5,5,44,-0.012343100408935043
resnet,NYC_TLC,tlc_pickup_zone,1,knn_5,5,51,0.07137482301972524
resnet,NYC_TLC,tlc_pickup_zone,1,knn_10,5,8,0.04222661326702527
resnet,NYC_TLC,tlc_pickup_zone,1,knn_10,5,12,0.04266222173719472
resnet,NYC_TLC,tlc_pickup_zone,1,knn_10,5,44,-0.014478902868638927
resnet,NYC_TLC,tlc_pickup_zone,1,knn_10,5,51,0.07137240707868939
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_half,5,8,0.1347875625641722
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_half,5,12,0.034111068792785304
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_half,5,44,-0.015116940267303204
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_half,5,51,0.059766711627131576
resnet,NYC_TLC,tlc_pickup_zone,1,rbf,5,8,0.09917208406700648
resnet,NYC_TLC,tlc_pickup_zone,1,rbf,5,12,0.03020945591162969
resnet,NYC_TLC,tlc_pickup_zone,1,rbf,5,44,-0.00815186171215858
resnet,NYC_TLC,tlc_pickup_zone,1,rbf,5,51,0.04176260986754364
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_double,5,8,0.06411895186633501
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_double,5,12,0.02448828723727183
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_double,5,44,-0.004907747275914902
resnet,NYC_TLC,tlc_pickup_zone,1,rbf_double,5,51,0.02869544091746443
resnet,NYC_TLC,tlc_pickup_zone,1,kernel_ridge,5,8,-0.26844558876520896
resnet,NYC_TLC,tlc_pickup_zone,1,kernel_ridge,5,12,0.055028220906296374
resnet,NYC_TLC,tlc_pickup_zone,1,kernel_ridge,5,44,-0.03208982037466136
resnet,NYC_TLC,tlc_pickup_zone,1,kernel_ridge,5,51,0.07095351374639423
resnet,NYC_TLC,tlc_pickup_zone,1,harmonic,5,8,0.10514104886093076
resnet,NYC_TLC,tlc_pickup_zone,1,harmonic,5,12,0.030959006428258936
resnet,NYC_TLC,tlc_pickup_zone,1,harmonic,5,44,-0.008546591987782006
resnet,NYC_TLC,tlc_pickup_zone,1,harmonic,5,51,0.04310342353446477
resnet,NYC_TLC,tlc_pickup_zone,1,knn_1,6,43,0.024073428050984468
resnet,NYC_TLC,tlc_pickup_zone,1,knn_1,6,56,-0.037002698191409465
resnet,NYC_TLC,tlc_pickup_zone,1,knn_1,6,59,-0.011492389732536003
resnet,NYC_TLC,tlc_pickup_zone,1,knn_1,6,78,-0.025836416219682672
