dataset,problem_type,model,pipeline,family,variant,scope,repair,reference_id,model_seed,pred_disagreement,task_metric_original,orbit_mean,orbit_worst,orbit_best,orbit_span,orbit_members,probability_mad,js_divergence,label_flip_rate,prediction_rmse_normalized,prediction_pearson,prediction_spearman,kill_effect_magnitude,kill_effect_pass
diamonds,regression,tabpfn_2_6,native_categorical,T4,ordinal_categorical,one,none,ordinal_categorical_reference,2,0.0,574.6279345848684,574.6279345848684,574.6279345848684,574.6279345848684,0.0,8,,,,0.0,1.0,1.0,0.0,False
diamonds,regression,tabpfn_2_6,numeric_code,T0,column_permutation,all,none,original__numeric_code,0,0.04378782677312092,623.0758089900781,616.4993818277931,657.3661159981689,588.5031532105812,68.86296278758766,8,,,,0.04378782677312092,0.9989868667989175,0.9990717956778361,0.04378782677312092,False
diamonds,regression,tabpfn_2_6,numeric_code,T0,column_permutation,all,none,original__numeric_code,1,0.04507369249402999,605.4971183782488,609.2409302354031,664.6609227110022,580.1722472373069,84.48867547369525,8,,,,0.04507369249402999,0.9989196883054908,0.9990393967045181,0.04507369249402999,False
diamonds,regression,tabpfn_2_6,numeric_code,T0,column_permutation,all,none,original__numeric_code,2,0.04958811466641834,597.0991645970794,608.2734504400343,643.5599584256378,590.4168457729781,53.143112652659624,8,,,,0.04958811466641834,0.9987179661987944,0.9987016382458715,0.04958811466641834,False
diamonds,regression,tabpfn_2_6,numeric_code,T1,nominal_relabeling,all,nominal_canonicalization,nominal_canonical_ref__numeric_code,0,0.0,615.8719145870136,615.8719145870136,615.8719145870136,615.8719145870136,0.0,8,,,,0.0,1.0,1.0,0.0,False
diamonds,regression,tabpfn_2_6,numeric_code,T1,nominal_relabeling,all,nominal_canonicalization,nominal_canonical_ref__numeric_code,1,0.0,635.4523625212589,635.4523625212589,635.4523625212589,635.4523625212589,0.0,8,,,,0.0,1.0,1.0,0.0,False
diamonds,regression,tabpfn_2_6,numeric_code,T1,nominal_relabeling,all,nominal_canonicalization,nominal_canonical_ref__numeric_code,2,0.0,617.2928540367196,617.2928540367196,617.2928540367196,617.2928540367196,0.0,8,,,,0.0,1.0,1.0,0.0,False
diamonds,regression,tabpfn_2_6,numeric_code,T1,nominal_relabeling,all,none,original__numeric_code,0,0.0476216860385728,623.0758089900781,622.0580596506209,645.713509054091,610.6589748261433,35.05453422794767,8,,,,0.0476216860385728,0.998805897278654,0.9985632245568259,0.0476216860385728,False
diamonds,regression,tabpfn_2_6,numeric_code,T1,nominal_relabeling,all,none,original__numeric_code,1,0.06464382624878562,605.4971183782488,628.7072225154917,724.124747408611,578.3275386181899,145.7972087904211,8,,,,0.06464382624878562,0.9977476444660626,0.9981978392399378,0.06464382624878562,True
diamonds,regression,tabpfn_2_6,numeric_code,T1,nominal_relabeling,all,none,original__numeric_code,2,0.0586822754034292,597.0991645970794,638.1908039470839,742.7084849839509,605.1742635175166,137.53422146643436,8,,,,0.0586822754034292,0.9981521180825121,0.9983975639905986,0.0586822754034292,True
diamonds,regression,tabpfn_2_6,numeric_code,T1,nominal_relabeling,one,none,original__numeric_code,0,0.023151529828042586,623.0758089900781,625.4697563348409,649.0544963101931,602.5726520186814,46.48184429151172,8,,,,0.023151529828042586,0.9996226650730351,0.9994627598625846,0.023151529828042586,False
diamonds,regression,tabpfn_2_6,numeric_code,T1,nominal_relabeling,one,none,original__numeric_code,1,0.033279401592902574,605.4971183782488,603.6493309239379,635.9823523115365,549.6049062259875,86.37744608554897,8,,,,0.033279401592902574,0.999237209158689,0.9990077800451471,0.033279401592902574,False
diamonds,regression,tabpfn_2_6,numeric_code,T1,nominal_relabeling,one,none,original__numeric_code,2,0.029694051685953238,597.0991645970794,614.4910872714753,658.8947349415829,581.5890044891543,77.30573045242863,8,,,,0.029694051685953238,0.9994157725769803,0.9993677673958011,0.029694051685953238,False
diamonds,regression,tabpfn_2_6,numeric_code,T2,affine,all,none,original__numeric_code,0,0.018695112634290075,623.0758089900781,617.0442401220712,626.8570259786214,605.7894758056917,21.067550172929714,8,,,,0.018695112634290075,0.9997812452788009,0.9996794859759272,0.018695112634290075,False
diamonds,regression,tabpfn_2_6,numeric_code,T2,affine,all,none,original__numeric_code,1,0.03836737165425086,605.4971183782488,625.4269824667836,656.3241451066892,600.364985806979,55.95915929971022,8,,,,0.03836737165425086,0.9991874888221034,0.9986396901571852,0.03836737165425086,False
diamonds,regression,tabpfn_2_6,numeric_code,T2,affine,all,none,original__numeric_code,2,0.022601229208182087,597.0991645970794,605.8109562594178,619.6305227239332,597.8779507089985,21.752572014934685,8,,,,0.022601229208182087,0.9997147483196823,0.9996288702635585,0.022601229208182087,False
diamonds,regression,tabpfn_2_6,numeric_code,T2,affine,all,standardization,zscore_reference,0,0.0004041835819319063,601.6992077519271,601.7802824145485,601.8962171064444,601.580968302134,0.3152488043103858,8,,,,0.0004041835819319063,0.9999998917900004,0.999998390668452,0.0004041835819319063,False
diamonds,regression,tabpfn_2_6,numeric_code,T2,affine,all,standardization,zscore_reference,1,0.0009443097083706625,623.1590628776538,623.615551286638,623.8355423346788,623.311439756516,0.5241025781627968,8,,,,0.0009443097083706625,0.9999994271275224,0.9999987818254255,0.0009443097083706625,False
diamonds,regression,tabpfn_2_6,numeric_code,T2,affine,all,standardization,zscore_reference,2,0.000564027230829025,617.8070429699,618.1552067470715,618.3767917611657,617.8352051723159,0.541586588849782,8,,,,0.000564027230829025,0.999999828562913,0.999997083086569,0.000564027230829025,False
diamonds,regression,tabpfn_2_6,numeric_code,T2,affine,one,none,original__numeric_code,0,0.006896053664227875,623.0758089900781,622.1866928359799,624.7456651710816,619.7038359374319,5.041829233649651,8,,,,0.006896053664227875,0.9999712121909112,0.9999567268628191,0.006896053664227875,False
diamonds,regression,tabpfn_2_6,numeric_code,T2,affine,one,none,original__numeric_code,1,0.008695309914471474,605.4971183782488,604.178581081486,606.7850255273613,599.3286803951798,7.456345132181468,8,,,,0.008695309914471474,0.9999360435291664,0.9999137107716495,0.008695309914471474,False
diamonds,regression,tabpfn_2_6,numeric_code,T2,affine,one,none,original__numeric_code,2,0.009171583954712088,597.0991645970794,603.4668598561426,607.2874080392357,596.029283885051,11.25812415418477,8,,,,0.009171583954712088,0.9999535760134148,0.9999418628978267,0.009171583954712088,False
diamonds,regression,tabpfn_2_6,numeric_code,T2,affine,one,standardization,zscore_reference,0,9.828491402761519e-05,601.6992077519271,601.7168408088774,601.8036829807343,601.6960464886291,0.10763649210514359,8,,,,9.828491402761519e-05,0.99999998309073,0.9999995641393724,9.828491402761519e-05,False
diamonds,regression,tabpfn_2_6,numeric_code,T2,affine,one,standardization,zscore_reference,1,0.0001136365482684375,623.1590628776538,623.1853536330436,623.3118793891227,623.1590628776538,0.15281651146892727,8,,,,0.0001136365482684375,0.9999999726740345,0.9999997206021618,0.0001136365482684375,False
diamonds,regression,tabpfn_2_6,numeric_code,T2,affine,one,standardization,zscore_reference,2,5.277651213790666e-05,617.8070429699,617.800896138288,617.8070429699,617.7815833816454,0.025459588254534538,8,,,,5.277651213790666e-05,0.9999999920112842,0.9999998211853836,5.277651213790666e-05,False
diamonds,regression,tabpfn_2_6,numeric_code,T2,scaling,all,none,original__numeric_code,0,0.00085284825620895,623.0758089900781,623.3436193506861,623.7815306504984,623.0082608082291,0.7732698422693147,8,,,,0.00085284825620895,0.9999995629299295,0.9999966807536822,0.00085284825620895,False
diamonds,regression,tabpfn_2_6,numeric_code,T2,scaling,all,none,original__numeric_code,1,0.003719296794989275,605.4971183782488,604.830407792413,605.6253584862045,604.2191473862051,1.406211099999382,8,,,,0.003719296794989275,0.9999923549103185,0.999971009680308,0.003719296794989275,False
diamonds,regression,tabpfn_2_6,numeric_code,T2,scaling,all,none,original__numeric_code,2,0.0015370975972620001,597.0991645970794,597.3374001739007,597.9675011747618,596.8121624404097,1.1553387343520853,8,,,,0.0015370975972620001,0.999998666461263,0.9999949484870853,0.0015370975972620001,False
diamonds,regression,tabpfn_2_6,numeric_code,T2,scaling,all,standardization,zscore_reference,0,0.000477294329929575,601.6992077519271,601.7440241009585,601.9449037698197,601.5144735207273,0.4304302490924101,8,,,,0.000477294329929575,0.9999998695695473,0.9999983459647979,0.000477294329929575,False
diamonds,regression,tabpfn_2_6,numeric_code,T2,scaling,all,standardization,zscore_reference,1,0.00056588662001135,623.1590628776538,623.3861857657516,623.8355423346788,623.1590628776538,0.6764794570250388,8,,,,0.00056588662001135,0.9999997070523473,0.9999990947510042,0.00056588662001135,False
diamonds,regression,tabpfn_2_6,numeric_code,T2,scaling,all,standardization,zscore_reference,2,0.0005421707302642875,617.8070429699,617.9892529871657,618.3767917611657,617.5838552967253,0.7929364644403449,8,,,,0.0005421707302642875,0.9999998220516478,0.9999977424654672,0.0005421707302642875,False
diamonds,regression,tabpfn_2_6,numeric_code,T2,scaling,one,none,original__numeric_code,0,0.0001739187906640625,623.0758089900781,623.1020795718761,623.202880025128,623.0758089900781,0.12707103504988027,8,,,,0.0001739187906640625,0.9999999219914388,0.9999988600568201,0.0001739187906640625,False
diamonds,regression,tabpfn_2_6,numeric_code,T2,scaling,one,none,original__numeric_code,1,0.00131943121292305,605.4971183782488,605.0925941235301,605.7265105601497,603.121288609557,2.605221950592636,8,,,,0.00131943121292305,0.9999971605952056,0.9999915621852863,0.00131943121292305,False
diamonds,regression,tabpfn_2_6,numeric_code,T2,scaling,one,none,original__numeric_code,2,0.000755398646635325,597.0991645970794,597.193927062199,597.6758927426138,596.8721158097107,0.8037769329030198,8,,,,0.000755398646635325,0.9999994012027895,0.9999974295398886,0.000755398646635325,False
diamonds,regression,tabpfn_2_6,numeric_code,T2,scaling,one,standardization,zscore_reference,0,0.00017083669795346662,601.6992077519271,601.7467681066927,602.1470107201109,601.631552993994,0.5154577261168924,8,,,,0.00017083669795346662,0.9999999397830612,0.9999993406211019,0.00017083669795346662,False
diamonds,regression,tabpfn_2_6,numeric_code,T2,scaling,one,standardization,zscore_reference,1,0.00017861761621016566,623.1590628776538,623.2436754598864,623.8355423346788,623.1590628776538,0.6764794570250388,8,,,,0.00017861761621016566,0.9999998808521611,0.9999998211853836,0.00017861761621016566,False
diamonds,regression,tabpfn_2_6,numeric_code,T2,scaling,one,standardization,zscore_reference,2,0.0001893852927107625,617.8070429699,617.8856967569043,618.3069937598154,617.7678035969653,0.5391901628501046,8,,,,0.0001893852927107625,0.9999999474637145,0.999999005343696,0.0001893852927107625,False
diamonds,regression,tabpfn_2_6,numeric_code,T3,mixed_monotone,all,none,original__numeric_code,0,0.03931979739707935,623.0758089900781,600.5580898926579,608.3889732908816,592.0102340472255,16.378739243656128,8,,,,0.03931979739707935,0.9991829498679863,0.9986743801927764,0.03931979739707935,False
diamonds,regression,tabpfn_2_6,numeric_code,T3,mixed_monotone,all,none,original__numeric_code,1,0.03641775764492473,605.4971183782488,600.4990116809254,603.8570616469193,597.6853812335266,6.171680413392664,8,,,,0.03641775764492473,0.9992921697967643,0.9989131871130451,0.03641775764492473,False
diamonds,regression,tabpfn_2_6,numeric_code,T3,mixed_monotone,all,none,original__numeric_code,2,0.03871603017701744,597.0991645970794,617.5947616390391,644.7146594979553,603.873919279497,40.84074021845822,8,,,,0.03871603017701744,0.999205539882589,0.9992595398491949,0.03871603017701744,False
diamonds,regression,tabpfn_2_6,numeric_code,T3,mixed_monotone,all,quantile_rank,quantile_reference,0,0.0013131965750008876,597.0863163226929,597.3848411062696,597.8823824122309,597.0863163226929,0.7960660895379306,8,,,,0.0013131965750008876,0.9999975559956195,0.9999990276955231,0.0013131965750008876,False
diamonds,regression,tabpfn_2_6,numeric_code,T3,mixed_monotone,all,quantile_rank,quantile_reference,1,0.0015090043084935376,597.6853812335266,597.5425640125209,597.6853812335266,597.3045353108447,0.3808459226819423,8,,,,0.0015090043084935376,0.9999967561205012,0.9999986588903766,0.0015090043084935376,False
diamonds,regression,tabpfn_2_6,numeric_code,T3,mixed_monotone,all,quantile_rank,quantile_reference,2,0.0014761594946871375,603.873919279497,604.858608900895,606.4997582698916,603.873919279497,2.625838990394527,8,,,,0.0014761594946871375,0.9999969742454782,0.9999994300284101,0.0014761594946871375,False
diamonds,regression,tabpfn_2_6,numeric_code,T4,ordinal_integer,all,none,ordinal_integer_reference,0,0.017684524564960724,582.5086611030295,571.632577697957,583.3638240465793,565.4161347762422,17.94768927033715,8,,,,0.017684524564960724,0.999833760367641,0.9998764838036873,0.017684524564960724,False
diamonds,regression,tabpfn_2_6,numeric_code,T4,ordinal_integer,all,none,ordinal_integer_reference,1,0.03045605716996625,519.7529657104595,540.4311009581963,548.5324294609728,530.725471857054,17.806957603918818,8,,,,0.03045605716996625,0.9995215301402272,0.9996691370800002,0.03045605716996625,False
diamonds,regression,tabpfn_2_6,numeric_code,T4,ordinal_integer,all,none,ordinal_integer_reference,2,0.017120337160130877,565.6840037124358,560.8069340200633,571.2482897446513,548.8976434696674,22.350646274983887,8,,,,0.017120337160130877,0.9998545407379458,0.9999001208607993,0.017120337160130877,False
diamonds,regression,tabpfn_2_6,numeric_code,T4,ordinal_integer,all,ordinal_canonicalization,ordinal_rank_reference,0,0.0,582.5811374013114,582.5811374013114,582.5811374013114,582.5811374013114,0.0,8,,,,0.0,1.0,1.0,0.0,False
diamonds,regression,tabpfn_2_6,numeric_code,T4,ordinal_integer,all,ordinal_canonicalization,ordinal_rank_reference,1,0.0,523.1715875585685,523.1715875585685,523.1715875585685,523.1715875585685,0.0,8,,,,0.0,1.0,1.0,0.0,False
diamonds,regression,tabpfn_2_6,numeric_code,T4,ordinal_integer,all,ordinal_canonicalization,ordinal_rank_reference,2,0.0,565.3745553055514,565.3745553055514,565.3745553055514,565.3745553055514,0.0,8,,,,0.0,1.0,1.0,0.0,False
diamonds,regression,tabpfn_2_6,numeric_code,T4,ordinal_integer,one,none,ordinal_integer_reference,0,0.007143805147321337,582.5086611030295,578.0171360735721,582.5086611030295,562.1309244368118,20.37773666621763,8,,,,0.007143805147321337,0.9999475512725158,0.9999478978911319,0.007143805147321337,False
diamonds,regression,tabpfn_2_6,numeric_code,T4,ordinal_integer,one,none,ordinal_integer_reference,1,0.010620491232507901,519.7529657104595,528.2795621769701,555.0055106192194,519.7529657104595,35.25254490875989,8,,,,0.010620491232507901,0.9998601916503524,0.9998989920935328,0.010620491232507901,False
diamonds,regression,tabpfn_2_6,numeric_code,T4,ordinal_integer,one,none,ordinal_integer_reference,2,0.005715118572926288,565.6840037124358,565.2096660812672,581.5277762806094,555.4305305058261,26.097245774783232,8,,,,0.005715118572926288,0.9999594648898498,0.9999706967547293,0.005715118572926288,False
diamonds,regression,tabpfn_2_6,numeric_code,T4,ordinal_integer,one,ordinal_canonicalization,ordinal_rank_reference,0,0.0,582.5811374013114,582.5811374013114,582.5811374013114,582.5811374013114,0.0,8,,,,0.0,1.0,1.0,0.0,False
diamonds,regression,tabpfn_2_6,numeric_code,T4,ordinal_integer,one,ordinal_canonicalization,ordinal_rank_reference,1,0.0,523.1715875585685,523.1715875585685,523.1715875585685,523.1715875585685,0.0,8,,,,0.0,1.0,1.0,0.0,False
diamonds,regression,tabpfn_2_6,numeric_code,T4,ordinal_integer,one,ordinal_canonicalization,ordinal_rank_reference,2,0.0,565.3745553055514,565.3745553055514,565.3745553055514,565.3745553055514,0.0,8,,,,0.0,1.0,1.0,0.0,False
diamonds,regression,tabpfn_2_6,numeric_code,T6,cond_le_10,one,none,basis_reference__y,0,0.045571089181309796,573.0556801364559,644.6960203573451,712.6447403206699,608.931192941188,103.71354737948195,8,,,,0.045571089181309796,0.9988362984452812,0.9983935071339879,0.045571089181309796,False
diamonds,regression,tabpfn_2_6,numeric_code,T6,cond_le_10,one,none,basis_reference__y,1,0.0328800139010784,580.6081678138743,592.6763212266861,613.447717588213,572.2023136627781,41.24540392543486,8,,,,0.0328800139010784,0.9994310738593267,0.9986948209386194,0.0328800139010784,False
diamonds,regression,tabpfn_2_6,numeric_code,T6,cond_le_10,one,none,basis_reference__y,2,0.03844521365126227,585.8473614593339,629.147358517956,656.6629609304097,609.0845024719235,47.578458458486125,8,,,,0.03844521365126227,0.9991946917745078,0.9986938821618829,0.03844521365126227,False
diamonds,regression,tabpfn_2_6,numeric_code,T6,cond_le_3,one,none,basis_reference__y,0,0.0389132159450059,573.0556801364559,616.7842686039787,635.7433507563389,589.1304130257233,46.61293773061561,8,,,,0.0389132159450059,0.9991892057809578,0.9989648645371991,0.0389132159450059,False
diamonds,regression,tabpfn_2_6,numeric_code,T6,cond_le_3,one,none,basis_reference__y,1,0.034300552882768814,580.6081678138743,592.571723071911,616.6629701245195,576.6459539152252,40.0170162092943,8,,,,0.034300552882768814,0.9993848409613575,0.9985643756759193,0.034300552882768814,False
diamonds,regression,tabpfn_2_6,numeric_code,T6,cond_le_3,one,none,basis_reference__y,2,0.03524134252528102,585.8473614593339,618.1513580966794,647.264885083936,602.7009589668854,44.56392611705053,8,,,,0.03524134252528102,0.9993325254603692,0.9992012015805782,0.03524134252528102,False
diamonds,regression,tabpfn_2_6,numeric_code,T6,orthogonal,one,none,basis_reference__y,0,0.042553285709774125,573.0556801364559,631.0450199357279,707.2458451068205,597.0985236003163,110.14732150650423,8,,,,0.042553285709774125,0.9989880574085189,0.9989712124560831,0.042553285709774125,False
diamonds,regression,tabpfn_2_6,numeric_code,T6,orthogonal,one,none,basis_reference__y,1,0.032502662887887376,580.6081678138743,598.1027555640047,617.2559615205125,581.7708796816421,35.48508183887043,8,,,,0.032502662887887376,0.9994423427201861,0.9990704657441263,0.032502662887887376,False
diamonds,regression,tabpfn_2_6,numeric_code,T6,orthogonal,one,none,basis_reference__y,2,0.040084520284905285,585.8473614593339,634.2097484786316,693.580192428784,604.5140921006188,89.06610032816525,8,,,,0.040084520284905285,0.9990901233179943,0.9989790132437257,0.040084520284905285,False
wine-quality-red,regression,catboost,numeric_code,T0,column_permutation,all,none,original__numeric_code,0,0.08888656021345548,0.6533807873591664,0.656220914528922,0.6611906272974869,0.6503921235803114,0.0107985037171755,8,,,,0.08888656021345548,0.9889685481028418,0.983106752739521,0.08888656021345548,True
wine-quality-red,regression,catboost,numeric_code,T0,column_permutation,all,none,original__numeric_code,1,0.08734079090422803,0.6589914756644719,0.6570713993992646,0.6609980725290397,0.6532986777437049,0.007699394785334879,8,,,,0.08734079090422803,0.9893121342893579,0.985293700269077,0.08734079090422803,True
wine-quality-red,regression,catboost,numeric_code,T0,column_permutation,all,none,original__numeric_code,2,0.08949184393486578,0.6535494897337905,0.6581310015227455,0.6605677631847673,0.6558205179594694,0.0047472452252979025,8,,,,0.08949184393486578,0.9888973568841987,0.9843176901322314,0.08949184393486578,True
wine-quality-red,regression,catboost,numeric_code,T2,affine,all,none,original__numeric_code,0,0.0009023507901031642,0.6533807873591664,0.6533916892856826,0.6534509593524516,0.6533225009584429,0.000128458394008657,8,,,,0.0009023507901031642,0.9999982014932538,0.9999977569299421,0.0009023507901031642,False
wine-quality-red,regression,catboost,numeric_code,T2,affine,all,none,original__numeric_code,1,0.0008925598679760749,0.6589914756644719,0.6589573869116686,0.6590651249999259,0.6586684222046728,0.00039670279525305663,8,,,,0.0008925598679760749,0.9999980864650958,0.9999971618297228,0.0008925598679760749,False
wine-quality-red,regression,catboost,numeric_code,T2,affine,all,none,original__numeric_code,2,0.0009681876436478626,0.6535494897337905,0.6535539840732115,0.6536212194279204,0.6535166285818282,0.0001045908460921563,8,,,,0.0009681876436478626,0.9999983416221331,0.9999938658900458,0.0009681876436478626,False
wine-quality-red,regression,catboost,numeric_code,T2,affine,all,standardization,zscore_reference,0,0.0,0.6533807873591664,0.6533807873591664,0.6533807873591664,0.6533807873591664,0.0,8,,,,0.0,1.0,1.0,0.0,False
wine-quality-red,regression,catboost,numeric_code,T2,affine,all,standardization,zscore_reference,1,0.0,0.6586733277892265,0.6586733277892265,0.6586733277892265,0.6586733277892265,0.0,8,,,,0.0,1.0,1.0,0.0,False
wine-quality-red,regression,catboost,numeric_code,T2,affine,all,standardization,zscore_reference,2,0.0,0.6535796352030249,0.6535796352030249,0.6535796352030249,0.6535796352030249,0.0,8,,,,0.0,1.0,1.0,0.0,False
wine-quality-red,regression,catboost,numeric_code,T2,affine,one,none,original__numeric_code,0,0.0,0.6533807873591664,0.6533807873591664,0.6533807873591664,0.6533807873591664,0.0,8,,,,0.0,1.0,1.0,0.0,False
wine-quality-red,regression,catboost,numeric_code,T2,affine,one,none,original__numeric_code,1,0.0,0.6589914756644719,0.6589914756644719,0.6589914756644719,0.6589914756644719,0.0,8,,,,0.0,1.0,1.0,0.0,False
wine-quality-red,regression,catboost,numeric_code,T2,affine,one,none,original__numeric_code,2,0.000101137219950225,0.6535494897337905,0.6535469306850683,0.6535494897337905,0.653538879268701,1.0610465089433418e-05,8,,,,0.000101137219950225,0.9999999421316381,0.9999995422306005,0.000101137219950225,False
wine-quality-red,regression,catboost,numeric_code,T2,affine,one,standardization,zscore_reference,0,0.0,0.6533807873591664,0.6533807873591664,0.6533807873591664,0.6533807873591664,0.0,8,,,,0.0,1.0,1.0,0.0,False
wine-quality-red,regression,catboost,numeric_code,T2,affine,one,standardization,zscore_reference,1,0.0,0.6586733277892265,0.6586733277892265,0.6586733277892265,0.6586733277892265,0.0,8,,,,0.0,1.0,1.0,0.0,False
wine-quality-red,regression,catboost,numeric_code,T2,affine,one,standardization,zscore_reference,2,0.0,0.6535796352030249,0.6535796352030249,0.6535796352030249,0.6535796352030249,0.0,8,,,,0.0,1.0,1.0,0.0,False
wine-quality-red,regression,catboost,numeric_code,T2,scaling,all,none,original__numeric_code,0,0.00268497173836905,0.6533807873591664,0.6533579464628875,0.6534224645568625,0.6532742796528014,0.0001481849040610994,8,,,,0.00268497173836905,0.999989405402661,0.9999870909029319,0.00268497173836905,False
wine-quality-red,regression,catboost,numeric_code,T2,scaling,all,none,original__numeric_code,1,0.0010733217585631308,0.6589914756644719,0.6589470553406678,0.6590540227862685,0.6586587224157553,0.000395300370513163,8,,,,0.0010733217585631308,0.9999975781915261,0.9999988097995611,0.0010733217585631308,False
wine-quality-red,regression,catboost,numeric_code,T2,scaling,all,none,original__numeric_code,2,0.00111719178337375,0.6535494897337905,0.6535563725441014,0.6536300155588235,0.6535180761183331,0.00011193944049037174,8,,,,0.00111719178337375,0.9999980967928728,0.9999942778825053,0.00111719178337375,False
wine-quality-red,regression,catboost,numeric_code,T2,scaling,all,standardization,zscore_reference,0,0.0,0.6533807873591664,0.6533807873591664,0.6533807873591664,0.6533807873591664,0.0,8,,,,0.0,1.0,1.0,0.0,False
wine-quality-red,regression,catboost,numeric_code,T2,scaling,all,standardization,zscore_reference,1,0.0,0.6586733277892265,0.6586733277892265,0.6586733277892265,0.6586733277892265,0.0,8,,,,0.0,1.0,1.0,0.0,False
wine-quality-red,regression,catboost,numeric_code,T2,scaling,all,standardization,zscore_reference,2,0.0,0.6535796352030249,0.6535796352030249,0.6535796352030249,0.6535796352030249,0.0,8,,,,0.0,1.0,1.0,0.0,False
wine-quality-red,regression,catboost,numeric_code,T2,scaling,one,none,original__numeric_code,0,0.0004781677087685,0.6533807873591664,0.6533687099589641,0.6533807873591664,0.653330431992765,5.035536640141114e-05,8,,,,0.0004781677087685,0.9999985339757901,0.9999969787219628,0.0004781677087685,False
wine-quality-red,regression,catboost,numeric_code,T2,scaling,one,none,original__numeric_code,1,3.333740051655e-05,0.6589914756644719,0.6589886549739445,0.6589914756644719,0.6589689101402528,2.2565524219086974e-05,8,,,,3.333740051655e-05,0.9999999875222008,0.9999999542230601,3.333740051655e-05,False
wine-quality-red,regression,catboost,numeric_code,T2,scaling,one,none,original__numeric_code,2,0.00015765547042512445,0.6535494897337905,0.6535502055441255,0.6535556046838857,0.653549101266375,6.50341751073924e-06,8,,,,0.00015765547042512445,0.9999997250241245,0.9999992217920207,0.00015765547042512445,False
wine-quality-red,regression,catboost,numeric_code,T2,scaling,one,standardization,zscore_reference,0,0.0,0.6533807873591664,0.6533807873591664,0.6533807873591664,0.6533807873591664,0.0,8,,,,0.0,1.0,1.0,0.0,False
wine-quality-red,regression,catboost,numeric_code,T2,scaling,one,standardization,zscore_reference,1,0.0,0.6586733277892265,0.6586733277892265,0.6586733277892265,0.6586733277892265,0.0,8,,,,0.0,1.0,1.0,0.0,False
wine-quality-red,regression,catboost,numeric_code,T2,scaling,one,standardization,zscore_reference,2,0.0,0.6535796352030249,0.6535796352030249,0.6535796352030249,0.6535796352030249,0.0,8,,,,0.0,1.0,1.0,0.0,False
wine-quality-red,regression,catboost,numeric_code,T3,mixed_monotone,all,none,original__numeric_code,0,0.0034395777285264875,0.6533807873591664,0.6533162648277185,0.6533665451579742,0.6532623141176714,0.0001042310403027713,8,,,,0.0034395777285264875,0.9999837420236936,0.9999757382218224,0.0034395777285264875,False
wine-quality-red,regression,catboost,numeric_code,T3,mixed_monotone,all,none,original__numeric_code,1,0.00149018654534865,0.6589914756644719,0.658973780524507,0.6589971619866913,0.6589205534441127,7.66085425786267e-05,8,,,,0.00149018654534865,0.9999968023410383,0.9999958342984638,0.00149018654534865,False
wine-quality-red,regression,catboost,numeric_code,T3,mixed_monotone,all,none,original__numeric_code,2,0.0016305999042468126,0.6535494897337905,0.6536111789275261,0.6537938655513776,0.6534589908738688,0.00033487467750881184,8,,,,0.0016305999042468126,0.9999944746729034,0.9999841611787746,0.0016305999042468126,False
wine-quality-red,regression,catboost,numeric_code,T3,mixed_monotone,all,quantile_rank,quantile_reference,0,0.001766567025302025,0.6533665451579742,0.6533389768816023,0.6533665451579742,0.6532930297543156,7.351540365863052e-05,8,,,,0.001766567025302025,0.9999887963111971,0.9999839322940747,0.001766567025302025,False
wine-quality-red,regression,catboost,numeric_code,T3,mixed_monotone,all,quantile_rank,quantile_reference,1,0.0008405883285706125,0.6589790539202912,0.6589858444451913,0.6589971619866913,0.6589790539202912,1.81080664001243e-05,8,,,,0.0008405883285706125,0.9999973846205661,0.9999961547370436,0.0008405883285706125,False
wine-quality-red,regression,catboost,numeric_code,T3,mixed_monotone,all,quantile_rank,quantile_reference,2,0.0011279743558618874,0.6535290171838983,0.6536283353217031,0.6537938655513776,0.6535290171838983,0.00026484836747930895,8,,,,0.0011279743558618874,0.999995218045358,0.9999884642111306,0.0011279743558618874,False
wine-quality-red,regression,catboost,numeric_code,T6,cond_le_10,one,none,basis_reference__density,0,0.0934322697700891,0.6556190928321451,0.6480884448163561,0.6565812356545659,0.6419422648805707,0.01463897077399523,8,,,,0.0934322697700891,0.9877201646192947,0.9831750061569985,0.0934322697700891,True
wine-quality-red,regression,catboost,numeric_code,T6,cond_le_10,one,none,basis_reference__density,1,0.09216992118691775,0.654246670982281,0.6496281338744582,0.6556165567046104,0.6422992948612071,0.013317261843403316,8,,,,0.09216992118691775,0.9878533471215718,0.9833530784534353,0.09216992118691775,True
wine-quality-red,regression,catboost,numeric_code,T6,cond_le_10,one,none,basis_reference__density,2,0.09786349001236062,0.651630289939536,0.6527999246211738,0.6622386430066912,0.6463850468376404,0.0158535961690508,8,,,,0.09786349001236062,0.9862796690246632,0.9820318644123661,0.09786349001236062,True
wine-quality-red,regression,catboost,numeric_code,T6,cond_le_3,one,none,basis_reference__density,0,0.09794695183798734,0.6556190928321451,0.6501198198149531,0.6575806428594385,0.6454834028164947,0.012097240042943769,8,,,,0.09794695183798734,0.9865470840589706,0.9824446808569077,0.09794695183798734,True
wine-quality-red,regression,catboost,numeric_code,T6,cond_le_3,one,none,basis_reference__density,1,0.09567332426233804,0.654246670982281,0.6506222989344561,0.6555150116004834,0.6415830106087499,0.013932000991733529,8,,,,0.09567332426233804,0.9869662880725524,0.9825617324923804,0.09567332426233804,True
