dataset,openml_id,openml_version,problem_type,model,model_seed,pipeline,representation_id,reference_id,family,variant,scope,member,repair,is_reference,n_train,n_validation,n_test,rmse,mae,prediction_rmse_normalized,prediction_pearson,prediction_spearman,fit_seconds,predict_seconds,transform_metadata_json,probability_mad,js_divergence,label_flip_rate,log_loss,prediction_disagreement,task_error
california_housing,43939,1,regression,tabm_d,0,numeric_code,T6_basis_cond_le_10_m4,basis_reference__median_income,T6,cond_le_10,one,4,none,False,2048,512,512,61583.722349572505,41987.45851135254,0.0911925635016433,0.994672671386886,0.9944137419748,0.6995824070181698,0.0106046760920435,"{""centers"":[1.580375,2.230103571428571,2.7243414285714285,3.205756428571428,3.704909285714286,4.327883571428571,5.276332142857141,7.076659999999999],""condition_number"":6.720191787347852,""feature"":""median_income"",""matrix"":[[1.2211323440075383,-0.7803168617884209,-1.4845252683567112,1.9236833408476803,-0.027119445445075746,-1.4831198339933882,0.1074298880483177,1.5872684206389844],[-0.12766876337678293,-1.1611213453398777,-1.9472295311297736,2.7052606812575393,0.5062639602098054,-2.113796747681095,-2.0191400514693325,-0.41365890905022223],[-1.3791885085852924,-2.042844166923858,-1.160339447411416,1.156295730179637,2.412827370214067,-0.14800173916856493,-1.1000277537010739,0.2477297509823336],[-0.9787106532635389,-0.29934280518731354,-2.776604200230208,-1.0141116230670364,-0.37844747340128404,0.7940718625089628,-0.6653909751638932,-0.06787821817893415],[-1.200197212121457,-0.6210901997399174,0.2542673637550394,-0.22333927383145213,-1.4001434237336674,-0.15028620594524367,-0.6703264994912582,2.4849035820103316],[-1.99187240874393,-2.4166355402279556,-0.19663678431697829,-1.4437698751027388,1.1017069272863715,-0.41685627429327005,0.3644695167387537,-0.4225376349873188],[0.7661092665931698,1.189920113997369,0.5385371468145258,1.2661800759612711,0.004968134084237204,0.47811695160471396,1.5864975796241507,-0.04134046133060719],[-0.33799594176507175,1.5151961270721181,0.5458666714392397,-2.073584363699296,1.7022649508378824,0.3366119325846975,1.77954590743162,-1.0652130245471652]],""width"":0.6229742857142853}",,,,,0.0911925635016433,61583.722349572505
california_housing,43939,1,regression,tabm_d,0,numeric_code,T6_basis_cond_le_10_m5,basis_reference__median_income,T6,cond_le_10,one,5,none,False,2048,512,512,62229.929446818365,42612.811294555664,0.1006429771865842,0.9930330989701048,0.9933067900916676,0.5763247150462121,0.010443964973092,"{""centers"":[1.580375,2.230103571428571,2.7243414285714285,3.205756428571428,3.704909285714286,4.327883571428571,5.276332142857141,7.076659999999999],""condition_number"":6.550616262763873,""feature"":""median_income"",""matrix"":[[-0.23925511007942718,-0.9995373637206955,-2.201022441118364,-2.3623857006097277,0.5159223420101644,-1.2858477841116194,1.4294679586709265,-2.8299040428181685],[-3.0456060162379583,0.6594560126471861,-0.24581340263564777,1.0164123732198966,1.23671995196676,-1.0213896087525172,-1.3779121660878204,-1.8538719775214898],[-0.13946090974843386,0.36268641084864034,1.4801088539511418,0.92394048616908,0.2494899441499166,-0.7664831310526428,-0.5188715280902019,-0.9898525487215005],[1.4299612995833546,1.503838885014522,-1.0336331299453607,0.653851687991505,0.19069288293687828,0.49317961358017404,-0.37580342923076343,-0.08858105969382153],[0.7832802075569695,1.0423716201696713,1.6674681155320021,-2.103297759874209,-1.048484658754365,1.2317361811277254,-0.11104652310842045,0.7896802209390542],[0.1987231091105953,0.09721141823953831,-0.11749880941414449,-0.6716270037528003,-1.2321311960275774,0.4304060993508469,-0.027258239448704032,-1.7386265535032648],[1.4702468764708208,-1.1074987578420787,1.2223861161785055,-1.8432563475865398,-1.5712584047042564,-0.9957934601493935,-1.2722257916466073,-0.06860020253505267],[2.5652648397889872,0.6188287070124461,-0.37977352389702346,-1.3942144769743487,-0.1723968779351632,2.6491477845596414,-0.8921589033822879,0.8475033853585827]],""width"":0.6229742857142853}",,,,,0.1006429771865842,62229.929446818365
california_housing,43939,1,regression,tabm_d,0,numeric_code,T6_basis_cond_le_10_m6,basis_reference__median_income,T6,cond_le_10,one,6,none,False,2048,512,512,62063.04665108115,41837.7857208252,0.079890967438784,0.995906149876354,0.9959512794543436,0.5646951389499009,0.0083379859570413,"{""centers"":[1.580375,2.230103571428571,2.7243414285714285,3.205756428571428,3.704909285714286,4.327883571428571,5.276332142857141,7.076659999999999],""condition_number"":1.4864723665405777,""feature"":""median_income"",""matrix"":[[0.18896764304425664,0.9213240351367837,0.08471314597940027,-0.05606868740642315,0.4874323481210448,-0.12159022321031983,0.5248896018066571,0.11563952061418693],[0.22860761894304404,0.4434551843245345,0.05552307193875374,0.41995584125303487,-0.08380316420558176,0.3214960971551379,-0.7540345109043579,0.5602718604897204],[0.3647489201830425,-0.3265291978208349,-0.09443144230069572,0.535065704408732,0.6720371645490651,0.46775953715740337,0.08412396712364528,-0.7544045182222398],[0.5488270218674928,0.12792949948673804,0.2623347879280221,0.8054768090547303,-0.6161162522114811,-0.654669779404893,0.20815790217524485,-0.08989738136386732],[0.3625481052947768,-0.3618253769153137,-0.8880967984082828,0.12794572684987335,-0.1782367462399611,-0.019350863609293275,0.28889643919891345,0.5202644812117984],[0.1584012935139712,0.3898635198846813,-0.5582765916279478,-0.37753098867525886,-0.5064536195540075,0.11412248254113161,-0.44772759007015794,-0.6712182341971737],[0.8309048109774999,-0.17467764556675147,0.44860167006015045,-0.4082419261639958,-0.19272757916051328,0.3445530025651186,0.07880796635043953,-0.041203403285198836],[0.4511986448338757,-0.24062384443808554,0.16438307554967596,-0.10648823725451408,0.4715617783721222,-0.8439176238666549,-0.5196255326323578,-0.0023989320070145308]],""width"":0.6229742857142853}",,,,,0.079890967438784,62063.04665108115
california_housing,43939,1,regression,tabm_d,0,numeric_code,T6_basis_cond_le_10_m7,basis_reference__median_income,T6,cond_le_10,one,7,none,False,2048,512,512,62405.960121362106,42398.08869934082,0.08891173131545,0.9946288243754152,0.995565755141278,0.6126542661804706,0.0086165938992053,"{""centers"":[1.580375,2.230103571428571,2.7243414285714285,3.205756428571428,3.704909285714286,4.327883571428571,5.276332142857141,7.076659999999999],""condition_number"":2.82489810739045,""feature"":""median_income"",""matrix"":[[-0.7448863808307337,0.6178307622822404,0.5063315967586421,-0.8463486882898861,-0.29833191516239216,-0.03777633372894888,0.1077316792759638,1.2035466154006897],[-0.5496632454783074,-0.25949417468655855,0.3418203218903031,0.9310255079674056,0.6154675774743373,-0.7933437898889361,0.25157071705587497,-0.2949605381857308],[0.7801245202033296,0.4527263289771893,1.3066610066531412,-0.41591930459832616,-1.1274788893492482,-0.6580772368916347,-0.6768584250165098,-0.2024882928249989],[-0.562724493625176,-0.14383933999022014,0.5583744695770422,-0.0756075633104135,0.24827847473104922,0.04692636223520905,-1.032712080700387,-0.03575250590004181],[-0.8819184229254756,-1.283897067463889,-0.3345500950401707,0.11217811186503918,-0.8404853927434427,0.035349710005542115,0.7201543359168912,-0.15433150238742407],[0.6905729671586422,0.015426866554308591,0.5488645348665651,1.2786644493139476,-0.21090702434491804,1.09137627776283,-0.7108255335906861,0.6197132016662615],[0.39918257035106963,-0.5137583833096334,0.18430728888252548,-0.21709092590168438,-0.5015647251494478,-0.9014755565388831,-0.8853529346347192,0.6327115863113623],[-0.4960637718199631,1.5533224750512717,-0.7537733019470507,-0.06567907816522012,-0.42308402747923607,-0.647899558778586,-0.6764945873889187,-0.39068334463597426]],""width"":0.6229742857142853}",,,,,0.08891173131545,62405.960121362106
california_housing,43939,1,regression,tabm_d,1,numeric_code,basis_reference__median_income,basis_reference__median_income,T6,rbf_basis_reference,reference,-1,none,True,2048,512,512,62857.91459052866,41912.21229553223,0.0,1.0,1.0,0.6787772958632559,0.0109499939717352,"{""centers"":[1.580375,2.230103571428571,2.7243414285714285,3.205756428571428,3.704909285714286,4.327883571428571,5.276332142857141,7.076659999999999],""feature"":""median_income"",""width"":0.6229742857142853}",,,,,0.0,62857.91459052866
california_housing,43939,1,regression,tabm_d,1,numeric_code,T6_basis_orthogonal_m0,basis_reference__median_income,T6,orthogonal,one,0,none,False,2048,512,512,62522.68137055333,41956.85444641113,0.0927002979697428,0.9942818014655412,0.9949970352536592,0.5729490641970187,0.0069453981705009,"{""centers"":[1.580375,2.230103571428571,2.7243414285714285,3.205756428571428,3.704909285714286,4.327883571428571,5.276332142857141,7.076659999999999],""condition_number"":1.0000000000000007,""feature"":""median_income"",""matrix"":[[-0.45357160116051565,0.39335911443632293,0.07336613794400496,-0.13268721421000393,0.4839938735903469,-0.43473031715367305,0.40556230942485777,-0.16979875602424693],[-0.22749646356889391,0.08775162440483039,-0.22776975228834204,0.010442952901088978,0.28498474266028523,0.1473777367137653,-0.7030323435343475,-0.5397832150704167],[-0.2214644429819641,0.05872685345289646,0.4695581068818747,0.5687024232236761,0.19362296791127603,0.57952071313588,0.16849972060392734,-0.04325654585548116],[0.1743211030800289,0.09067681041596001,0.3292596892475988,0.5722892103622016,-0.11249930132144857,-0.6407371086767928,-0.3197543931490835,-0.004469747407167155],[0.5099248789077758,0.7623465547242216,-0.00030140875428773115,-0.08976334871869401,0.20046546898821332,0.1944890752591443,-0.1303373753712168,0.23610710002049823],[-0.5892537081198117,0.17167132290198267,-0.18851843728790943,0.083746347790317,-0.13395572890264362,0.012278634042841342,-0.3038581405865758,0.6858073349228013],[0.10018799409083885,-0.39359769641386577,0.46241036215898407,-0.33350696759257265,0.5607047090743262,-0.04992428110098208,-0.2797150231747171,0.33892518339856237],[-0.21401604233790425,0.2456311727191527,0.6037209255666544,-0.4528243086101022,-0.5117297801932673,0.04931384782203364,-0.15189343016673737,-0.19225715207470814]],""width"":0.6229742857142853}",,,,,0.0927002979697428,62522.68137055333
california_housing,43939,1,regression,tabm_d,1,numeric_code,T6_basis_orthogonal_m1,basis_reference__median_income,T6,orthogonal,one,1,none,False,2048,512,512,62053.0891227729,42312.31384277344,0.0932439569722606,0.9943453295640524,0.9945447236813494,0.5325160098727793,0.0084604299627244,"{""centers"":[1.580375,2.230103571428571,2.7243414285714285,3.205756428571428,3.704909285714286,4.327883571428571,5.276332142857141,7.076659999999999],""condition_number"":1.000000000000001,""feature"":""median_income"",""matrix"":[[-0.14224181471608496,0.2840606427607255,-0.3748870354172527,0.38115600470323985,-0.5457579781842096,0.35158437473545834,-0.3429698685940332,-0.27233243299709625],[-0.45701385181543713,0.5016475305709351,-0.067188455770232,-0.5849887835792559,-0.23218647062475103,0.06788785261393086,0.2767707007771896,0.24008454830781675],[-0.5063948940990411,-0.1978167007938852,0.15130956284447125,-0.19328772913741804,0.4004393897332861,0.36078556644434306,-0.5946326046333911,-0.008495279661976529],[0.32838418954027476,0.3540322069428516,-0.060393082504890956,-0.2088462090953767,-0.02119429297743808,-0.48413458171810475,-0.6562493539997544,0.23251290532769567],[0.5284345914657563,0.22472960019149507,-0.3650400500981182,-0.2880010474813029,0.38986963092458443,0.5336051441676487,0.06389632997257454,-0.11506140895544699],[-0.1484694134351587,-0.5010762592200786,-0.7874801014072416,-0.15657020803697727,-0.022549189912205673,-0.20602062702552876,0.0006265039609291942,0.19820927912241817],[-0.19249566862028142,0.3568022583570622,-0.18478957939607493,0.5690738068305572,0.43611236367723183,0.003783258041328647,0.10169569773843574,0.5263981933742494],[0.2613288619049955,-0.2725809848755519,0.20218104986193222,-0.015083330561394652,-0.38044182257897796,0.4243040031107878,-0.08422203322186461,0.6960164728887798]],""width"":0.6229742857142853}",,,,,0.0932439569722606,62053.0891227729
california_housing,43939,1,regression,tabm_d,1,numeric_code,T6_basis_orthogonal_m2,basis_reference__median_income,T6,orthogonal,one,2,none,False,2048,512,512,62698.6318792177,42227.15231323242,0.0972898971843319,0.9938005300488604,0.9941747562399148,0.6413001348264515,0.0086466600187122,"{""centers"":[1.580375,2.230103571428571,2.7243414285714285,3.205756428571428,3.704909285714286,4.327883571428571,5.276332142857141,7.076659999999999],""condition_number"":1.0000000000000004,""feature"":""median_income"",""matrix"":[[0.08322219360066234,-0.6663195947382397,0.41922645977380035,-0.12198819827587931,0.3338855286411429,0.04926488798761157,0.06093153162974752,-0.49075563378930165],[0.24027354265156067,-0.33050490269286786,-0.0615258930414813,-0.4453150111429531,-0.0008082179130518396,0.13461149666329753,-0.6151110783678602,0.48421244547496567],[-0.5704998275314371,0.09831720063687274,0.2884363544438648,-0.22479216408420458,-0.10741746530793782,-0.6146854019994737,-0.360823195038099,-0.10754810033219428],[0.3872991165064985,0.36957219821999565,0.7115294243071408,-0.18570412648672,0.10549816091031,-0.10848604531160357,0.23445934339342558,0.30787233185168483],[-0.27706495946772286,-0.0018534256218232365,-0.22651707861698944,-0.7623011631348816,0.02410033361459599,0.10876107643962679,0.5257971681010376,0.04411420423097581],[0.49751623519324784,-0.25040844142772994,-0.2865787019423053,-0.05052043820893004,-0.25369372716267047,-0.7003337149611453,0.22300613217393953,-0.02310815001175853],[0.36664960109009914,0.4778334358709311,-0.16452782555074108,-0.3341216501088293,0.09106068405404145,0.06450911625498316,-0.3262232589514988,-0.6161667843944725],[-0.03395152881102131,0.09747928069387905,-0.2654945253648163,0.08064257956710988,0.8902909891023145,-0.28876918149180203,-0.012047252351251246,0.1902726810223528]],""width"":0.6229742857142853}",,,,,0.0972898971843319,62698.6318792177
california_housing,43939,1,regression,tabm_d,1,numeric_code,T6_basis_orthogonal_m3,basis_reference__median_income,T6,orthogonal,one,3,none,False,2048,512,512,62061.23177730957,41833.904556274414,0.090439612862272,0.994877794246677,0.9948190253029834,0.6488179161679,0.0099136899225413,"{""centers"":[1.580375,2.230103571428571,2.7243414285714285,3.205756428571428,3.704909285714286,4.327883571428571,5.276332142857141,7.076659999999999],""condition_number"":1.0000000000000007,""feature"":""median_income"",""matrix"":[[0.7660706345529639,0.19329817876912414,-0.04493806411405685,0.03938595096154007,0.4260183226297248,-0.10520996893727944,-0.41860761938271146,0.06639146357331083],[-0.17523906518008536,-0.009863129510881372,-0.015812918935036103,0.002626304176532226,0.06831192273364783,-0.9002137879671596,0.03444569186664307,0.3907673915646829],[0.49078023729069714,-0.46865308965073704,0.18457044120810806,0.2987991204594528,-0.09346192339205596,-0.13763041304467089,0.6072288080821245,-0.14052683376060246],[-0.09116308414556669,0.48940038178421436,-0.3415553975132665,0.03390032612584745,0.3731173267890187,-0.16503619828691687,0.4367104612092228,-0.5264957013042891],[-0.113406727362528,-0.4528311258868801,-0.6533651345345686,0.4295291315988523,-0.016898439086817315,-0.07095392737394657,-0.34067511162431174,-0.22208571085485732],[-0.20049711209492835,-0.3655608673726414,-0.06858205118688983,-0.11301024445679736,0.7504178350683272,0.2650310113446398,0.21507750587679555,0.35925568818459885],[0.15612034314447024,-0.3382646336942601,-0.22634840582019308,-0.8403252372301725,-0.08259768733519138,-0.15024376092302083,-0.014761059835148478,-0.27241497089546945],[0.23625698798416891,0.22422386558202384,-0.6034741809410864,-0.06781303948541888,-0.30928196995061785,0.18578976443751108,0.3187515473064878,0.5416187551486527]],""width"":0.6229742857142853}",,,,,0.090439612862272,62061.23177730957
california_housing,43939,1,regression,tabm_d,1,numeric_code,T6_basis_orthogonal_m4,basis_reference__median_income,T6,orthogonal,one,4,none,False,2048,512,512,62887.21398224132,42952.93365478516,0.1029864237735454,0.9928117264729334,0.9923359161316534,0.5568331980612129,0.007600701181218,"{""centers"":[1.580375,2.230103571428571,2.7243414285714285,3.205756428571428,3.704909285714286,4.327883571428571,5.276332142857141,7.076659999999999],""condition_number"":1.0000000000000007,""feature"":""median_income"",""matrix"":[[0.5254461157368133,-0.27550229051269887,-0.2985240202385618,0.09526661013691474,-0.6841886173080335,0.025402411966805125,0.11289727381414413,0.26135686080664433],[0.7094878899757193,0.01652777463278029,-0.1591272752077656,-0.3632603916244577,0.535100190269768,0.18985701115842676,-0.12751518445427612,-0.02088406632163178],[-0.17962335392933906,0.15092321611177445,-0.28992490961962314,0.006064361129510497,0.2922771706766778,-0.03151362598394557,0.4173636125006417,0.7747599406956922],[-0.10930956010836607,-0.5609466950069706,0.03869063362789361,-0.2380781253665752,0.10539511931109162,-0.5463241328533656,-0.4698197032502145,0.2913817489932764],[-0.3112288817855618,-0.6077404706163269,-0.21234730157737727,-0.022355660256701916,0.10433535858346704,0.6897148409622351,-0.010691137811043309,-0.038603395742485426],[0.1757099638551414,-0.10693670637666092,-0.11321163005244712,0.8907896216373434,0.31564274532160946,-0.07165159750090015,-0.21578049358850798,0.006481567982337715],[-0.09774972459984442,-0.13992352181768936,-0.6461534827246711,-0.060854967579794784,0.11197287967244182,-0.40708969976211357,0.36177442455669234,-0.4904162164616469],[-0.1975544666976079,0.4313047391736748,-0.5697244319612217,-0.06737164072844243,-0.16113817405870545,0.13146607584932338,-0.6312803565713889,0.06371702657123345]],""width"":0.6229742857142853}",,,,,0.1029864237735454,62887.21398224132
california_housing,43939,1,regression,tabm_d,1,numeric_code,T6_basis_orthogonal_m5,basis_reference__median_income,T6,orthogonal,one,5,none,False,2048,512,512,61850.18221600266,42082.35470581055,0.0906979394261476,0.9947544146268564,0.9953138947540084,0.5823429629672319,0.0075429449789226,"{""centers"":[1.580375,2.230103571428571,2.7243414285714285,3.205756428571428,3.704909285714286,4.327883571428571,5.276332142857141,7.076659999999999],""condition_number"":1.0000000000000007,""feature"":""median_income"",""matrix"":[[0.03100832071334417,0.035206055404375436,0.12347759239386948,0.5922944582713047,-0.29314739484996855,0.520245532154246,-0.03829693400179954,-0.523146358679291],[-0.09406918447949336,-0.33556340059240275,-0.038646322402271095,-0.36629126338205065,0.18660205065189672,0.7952907228114805,-0.12732411898838153,0.24365195356351912],[0.07341390650212638,0.27365765321208757,-0.3120770659971587,0.6030004614318195,0.32314824105386464,0.12108261011775115,-0.08123337029819316,0.5770923591099004],[-0.4440519336077867,0.5037613427069242,-0.48663671142490056,-0.2054133233519348,0.1618960393509029,0.15405428183948092,0.3576985091240201,-0.3035476812565699],[0.5484450708082179,0.29292320990523674,-0.15021740555772484,-0.20689207493276815,0.36481850248457215,0.024484130218023367,-0.5346808111141994,-0.35841151717145464],[-0.20039611583494035,0.6274894456570822,0.6822547583846794,-0.13241878813542582,-0.030121333879536503,0.13382116226094629,-0.15244354462848544,0.20257756300981228],[0.22067182493711335,0.24757537340390792,-0.3687436648515047,-0.20189681667251078,-0.7812593812030635,0.09757087575159501,-0.15958685395783642,0.260618312371445],[0.6308495049633833,0.12904712104495697,0.15825184761766917,-0.0900688873578142,0.06513916720303947,0.1744588213911697,0.7163688028254366,0.06600331632979346]],""width"":0.6229742857142853}",,,,,0.0906979394261476,61850.18221600266
california_housing,43939,1,regression,tabm_d,1,numeric_code,T6_basis_orthogonal_m6,basis_reference__median_income,T6,orthogonal,one,6,none,False,2048,512,512,61985.86373218599,41982.39152526856,0.0885072954224019,0.9948063251002504,0.9952730356141496,0.5713509409688413,0.0095772258937358,"{""centers"":[1.580375,2.230103571428571,2.7243414285714285,3.205756428571428,3.704909285714286,4.327883571428571,5.276332142857141,7.076659999999999],""condition_number"":1.0000000000000007,""feature"":""median_income"",""matrix"":[[0.3192125738967323,-0.4579649527430532,-0.26727737806246377,0.06976099955705384,0.26694903415769466,0.6479542208514016,0.2502944002306301,-0.24148270103352795],[-0.07686111732102457,-0.14139305709468558,-0.13491700126980863,-0.49848732844343485,-0.7816842197644899,0.14914050740636714,0.019792474562569936,-0.2715571869270152],[0.1939614721413621,0.2653205812194693,-0.14774729139973064,0.24594126036656183,-0.10427758902482602,0.3048757500765366,-0.8240703523046136,-0.1635621800247762],[0.6052980217788938,0.12427649677530685,-0.59567649318664,-0.04332217297748456,-0.13675356285974213,-0.2961503017317236,0.10898804564151673,0.3783879354707396],[-0.054241936015027865,-0.4759292464114927,0.13652461646945252,-0.349689923853532,0.07589554454598785,0.15196076664122918,-0.38207616143456674,0.6743832364642636],[-0.5885246152295988,0.23348353209653278,-0.4497989162167027,0.2657421247091003,-0.13251902821240502,0.36846029039316797,0.17481971408699679,0.37722680812147413],[-0.2929961632240141,0.08446109039712235,-0.4785438753284861,-0.5401463134013903,0.49809407497747676,-0.16891585687434332,-0.18869745862090453,-0.2720666957350111],[0.23030152289531566,0.6295073977753854,0.28937550474611684,-0.4467884426988176,0.1292807300328626,0.4357414206068789,0.18395590521549277,0.16401122390822614]],""width"":0.6229742857142853}",,,,,0.0885072954224019,61985.86373218599
california_housing,43939,1,regression,tabm_d,1,numeric_code,T6_basis_orthogonal_m7,basis_reference__median_income,T6,orthogonal,one,7,none,False,2048,512,512,62713.10933284081,42488.20294189453,0.0842412495527693,0.9954293811952012,0.9951573425573066,0.567777493968606,0.0082586170174181,"{""centers"":[1.580375,2.230103571428571,2.7243414285714285,3.205756428571428,3.704909285714286,4.327883571428571,5.276332142857141,7.076659999999999],""condition_number"":1.0000000000000002,""feature"":""median_income"",""matrix"":[[-0.3600465692873363,0.59920417967859,-0.008566397071258199,-0.13588565535351857,-0.41662486924322284,0.5051540973084129,-0.1655898377635945,-0.19132586453615355],[0.5500929391742512,-0.055082390805880066,-0.5739456405523762,0.10876642630459214,-0.2869867197088817,0.4035985626270406,0.18396864207468658,0.2720704254102446],[0.03475955147612725,-0.24475696134779704,0.17666907489173816,-0.6471740893397733,-0.5860499658158445,-0.24522928838678423,-0.04604471155275484,0.28831832709643507],[0.2582279290256661,-0.5132248628159548,0.31434663001855695,-0.001984374814082832,-0.12770008233348581,0.41233543470491496,-0.16236450633424995,-0.5986741857244214],[-0.24255936394230979,-0.16553498588117338,-0.43620818960084756,-0.6358263614064994,0.42090431853460697,0.191218611496603,0.24432265314397386,-0.21399022243051932],[0.45331149298475704,0.4338710797181011,-0.0027487576180180266,-0.15640141634737378,-0.10329388142583851,-0.4012397473891612,0.3603763915004127,-0.5293973115085504],[0.3061445503171262,0.23869708318197724,0.5735855141266293,-0.24124918884171012,0.346784171596249,0.3856528984835949,0.2678049233045821,0.34841183523838626],[0.3765946044094428,0.2049202490046789,-0.1456082770511788,-0.2528418033281463,0.2760636423132864,-0.0740511528980154,-0.8055861323577629,0.019741406271377614]],""width"":0.6229742857142853}",,,,,0.0842412495527693,62713.10933284081
california_housing,43939,1,regression,tabm_d,1,numeric_code,T6_basis_cond_le_3_m0,basis_reference__median_income,T6,cond_le_3,one,0,none,False,2048,512,512,62591.35445149537,42666.58903503418,0.1027888236645228,0.9929182768153844,0.9933877931129194,0.6122234067879617,0.007747690891847,"{""centers"":[1.580375,2.230103571428571,2.7243414285714285,3.205756428571428,3.704909285714286,4.327883571428571,5.276332142857141,7.076659999999999],""condition_number"":2.294409658643197,""feature"":""median_income"",""matrix"":[[-0.6581970432855775,-0.4147714796446567,0.3333721675723221,0.21201856392591456,0.34137359163917186,0.16739471296545097,-0.8542945164421464,-0.7802993447440488],[0.1741626388040621,0.6793841174764663,-0.7463342446821991,-0.5904653500342907,-0.05637435065083758,0.6547224057282406,-0.16689491613468707,0.15911335511696678],[-0.6603402721159818,-0.11502260882681817,0.9204021649862253,-0.4857837431990987,-0.43243366702776764,0.5996064043660182,-0.18673274867850156,0.3826313488780412],[0.014557625971944146,1.497230952339969,0.6724792442470736,0.42711390372571284,0.3831809956986089,-0.25176151202831426,-0.20075309345769934,0.47414144954767135],[-0.9309087963380988,-0.29219179442000465,-0.3694908769237859,0.007230159093696054,0.366474852846702,-0.45831438985863787,-0.1625726662880709,1.1470315920604484],[1.0762195481801955,-0.5477253246619622,0.02703857540755262,-0.5195756816503068,0.5053951776350415,-0.02443705714962438,-0.5009064150126158,0.35137688235135606],[0.8898486536676536,0.15715766387483338,0.1742867306691198,0.4801006740934596,-1.0112498222012114,0.29335353302089767,-1.2330374552275634,-0.23653945514875227],[0.397971250748401,-0.7124016200294103,0.14761300262740273,0.6238791097798262,0.646347023969687,0.9978045683001856,-0.13120400665108573,0.2112528978498003]],""width"":0.6229742857142853}",,,,,0.1027888236645228,62591.35445149537
california_housing,43939,1,regression,tabm_d,1,numeric_code,T6_basis_cond_le_3_m1,basis_reference__median_income,T6,cond_le_3,one,1,none,False,2048,512,512,62745.34419680484,42309.44497680664,0.0914533689453539,0.9944124904654496,0.995145183163388,0.6241992271970958,0.0083045260980725,"{""centers"":[1.580375,2.230103571428571,2.7243414285714285,3.205756428571428,3.704909285714286,4.327883571428571,5.276332142857141,7.076659999999999],""condition_number"":2.7772317883042157,""feature"":""median_income"",""matrix"":[[-0.16747587366909678,-0.05215910072341729,0.26697333095284126,0.08698505764987044,0.8429835350662909,-0.5108559848500734,1.1574982206337892,-0.8399056559405935],[0.016378620862849733,-0.0459573647404204,-1.211937973418962,0.7359512725196672,0.9127430286483617,-0.36871317770733747,0.16835395894143332,1.4287344039495509],[-0.0444728622704182,-0.7110910385175596,-0.7626619616225814,-0.5776985510325424,0.26816398374052075,1.1270634731505065,0.09769361487512246,1.0773832024850059],[0.6299460005400367,0.5407188047894523,0.14576983773749413,0.6966335774935049,-0.63215903809467,0.6904669483912034,0.5831479787451743,0.5504392519066832],[0.947741521298211,0.7464506332117199,-0.13393971962767057,0.17604675267234143,1.5550302806166556,0.10241830630496634,-1.0100071983795822,-0.027499783111872612],[0.5484729859199486,-0.7183232525114268,0.11571856915913334,0.8647427902995865,0.012290160577517188,0.44024445124141565,-0.8699511360075017,-0.10023808829757787],[0.5640858931401345,0.14625860607068247,-1.1314120447687943,-0.0802379824399547,-0.49798714500070274,-0.017980832079410727,0.4121543515781284,-0.45685676052489277],[-1.3077135705447853,0.14589144481341967,-0.18097824425143602,0.6708946762982482,0.34552539831403783,-0.07572088324560426,-0.3034614467621204,-0.7182599316166636]],""width"":0.6229742857142853}",,,,,0.0914533689453539,62745.34419680484
california_housing,43939,1,regression,tabm_d,1,numeric_code,T6_basis_cond_le_3_m2,basis_reference__median_income,T6,cond_le_3,one,2,none,False,2048,512,512,62317.069643164825,42551.76014709473,0.1102906753102193,0.9917093509687912,0.994335778802028,0.6635040980763733,0.0091520978603512,"{""centers"":[1.580375,2.230103571428571,2.7243414285714285,3.205756428571428,3.704909285714286,4.327883571428571,5.276332142857141,7.076659999999999],""condition_number"":1.3732605728333507,""feature"":""median_income"",""matrix"":[[0.5495893277750319,0.6671338198720059,0.23220269384319964,0.15200066182929872,-0.20504351765500822,-0.37401558380258854,0.44028730334124394,0.24724511806391283],[-0.5717996005801897,0.6291739442628853,-0.13264489281168398,-0.2118702521440804,0.06393990160784045,0.21113222051394806,0.3386381797953631,-0.5406895491198388],[-0.6620405851922111,0.05454828874111122,0.901209722144774,0.11411088156625819,0.06188496342055336,-0.34682906372911143,-0.22758987632345126,0.28378867436961813],[-0.01377550107532342,0.19764486135601678,-0.09578974953057312,-0.10164371423191502,0.8736148950840374,0.09091910390687515,0.05212920874099206,0.729407268941922],[-0.036796901662201655,-0.3515273197241352,0.20406898408563418,-0.8618953970339007,0.22290362284925896,-0.4919263031258184,0.3414631383578263,-0.2743577124019205],[-0.18979822150471912,0.006245151524575075,0.23577878103614078,-0.6416309291697248,-0.4607757908931358,0.5795330929195311,0.3202780137733911,0.5031944492875786],[0.23605939166751858,0.4305255758671081,-0.13737729502432097,-0.6317082823306751,-0.15669727279688594,-0.2200510845881281,-0.8051931162313143,0.16703024711633152],[0.6412916623634883,0.1274654984794661,0.7580575709201054,-0.1730537349339275,0.3924031925027388,0.5039655295416889,-0.18084203348733385,-0.3914444923883002]],""width"":0.6229742857142853}",,,,,0.1102906753102193,62317.069643164825
