model,dataset,model_seed,pipeline,family,variant,scope,repair,reference_id,budget,problem_type,log_loss,accuracy,roc_auc,probability_mad,js_divergence,label_flip_rate,rmse,mae,prediction_rmse_normalized,prediction_pearson,prediction_spearman,prediction_disagreement,task_error
catboost,bank-marketing,2,native_categorical,T1,nominal_relabeling,one,none,original__native_categorical,8,classification,0.2370791630985197,0.90234375,0.9077802359882006,1.5908284601060625e-17,6.941254748549801e-18,0.0,,,,,,1.5908284601060625e-17,0.2370791630985197
catboost,bank-marketing,2,numeric_code,T0,column_permutation,all,none,original__numeric_code,3,classification,0.24939682530480053,0.89453125,0.9019542772861358,0.014326706872181853,0.000764902307356535,0.015625,,,,,,0.014326706872181853,0.24939682530480053
catboost,bank-marketing,2,numeric_code,T0,column_permutation,all,none,original__numeric_code,8,classification,0.25048338165816325,0.892578125,0.8999262536873156,0.013228587702516852,0.0006383372085688741,0.017578125,,,,,,0.013228587702516852,0.25048338165816325
catboost,bank-marketing,2,numeric_code,T1,nominal_relabeling,all,nominal_canonicalization,nominal_canonical_ref__numeric_code,3,classification,0.2396456192127018,0.90234375,0.9066002949852507,6.516912677496977e-18,4.998288989519591e-18,0.0,,,,,,6.516912677496977e-18,0.2396456192127018
catboost,bank-marketing,2,numeric_code,T1,nominal_relabeling,all,nominal_canonicalization,nominal_canonical_ref__numeric_code,8,classification,0.2396456192127018,0.90234375,0.9066002949852507,1.6487363969406948e-17,5.568816799056485e-18,0.0,,,,,,1.6487363969406948e-17,0.2396456192127018
catboost,bank-marketing,2,numeric_code,T1,nominal_relabeling,all,none,original__numeric_code,3,classification,0.24199321421582332,0.900390625,0.9045722713864306,0.020319720099733284,0.0016729917860456175,0.017578125,,,,,,0.020319720099733284,0.24199321421582332
catboost,bank-marketing,2,numeric_code,T1,nominal_relabeling,all,none,original__numeric_code,8,classification,0.241130940475659,0.8984375,0.905641592920354,0.018733116003919116,0.0014408292258608307,0.01953125,,,,,,0.018733116003919116,0.241130940475659
catboost,bank-marketing,2,numeric_code,T1,nominal_relabeling,one,none,original__numeric_code,3,classification,0.24674651204829723,0.89453125,0.9005530973451328,0.013515641011629843,0.0006408652646630131,0.015625,,,,,,0.013515641011629843,0.24674651204829723
catboost,bank-marketing,2,numeric_code,T1,nominal_relabeling,one,none,original__numeric_code,8,classification,0.24573361999968626,0.89453125,0.9037241887905605,0.007977355845801294,0.0002285699452167651,0.01171875,,,,,,0.007977355845801294,0.24573361999968626
catboost,bank-marketing,2,numeric_code,T2,affine,all,none,original__numeric_code,3,classification,0.2510522915815045,0.8984375,0.8989675516224189,3.1194394930458135e-05,8.74886008822048e-08,0.0,,,,,,3.1194394930458135e-05,0.2510522915815045
catboost,bank-marketing,2,numeric_code,T2,affine,all,none,original__numeric_code,8,classification,0.2510539489892389,0.8984375,0.8989675516224189,2.0554051458293962e-05,3.863136754265807e-08,0.0,,,,,,2.0554051458293962e-05,0.2510539489892389
catboost,bank-marketing,2,numeric_code,T2,affine,all,standardization,zscore_reference,3,classification,0.251008177934611,0.8984375,0.8989675516224189,5.332654738117058e-18,2.7333303661821794e-18,0.0,,,,,,5.332654738117058e-18,0.251008177934611
catboost,bank-marketing,2,numeric_code,T2,affine,all,standardization,zscore_reference,8,classification,0.251008177934611,0.8984375,0.8989675516224189,1.7510765058147354e-17,7.769047731354002e-18,0.0,,,,,,1.7510765058147354e-17,0.251008177934611
catboost,bank-marketing,2,numeric_code,T2,affine,one,none,original__numeric_code,3,classification,0.25108017509681596,0.8984375,0.8989675516224189,1.0988311458931607e-07,6.199913949701548e-11,0.0,,,,,,1.0988311458931607e-07,0.25108017509681596
catboost,bank-marketing,2,numeric_code,T2,affine,one,none,original__numeric_code,8,classification,0.2510828656325392,0.8984375,0.8989675516224189,2.270790478566101e-06,2.1938127300702134e-09,0.0,,,,,,2.270790478566101e-06,0.2510828656325392
catboost,bank-marketing,2,numeric_code,T2,affine,one,standardization,zscore_reference,3,classification,0.251008177934611,0.8984375,0.8989675516224189,5.332654738117058e-18,2.7333303661821794e-18,0.0,,,,,,5.332654738117058e-18,0.251008177934611
catboost,bank-marketing,2,numeric_code,T2,affine,one,standardization,zscore_reference,8,classification,0.251008177934611,0.8984375,0.8989675516224189,1.7510765058147354e-17,7.769047731354002e-18,0.0,,,,,,1.7510765058147354e-17,0.251008177934611
catboost,bank-marketing,2,numeric_code,T2,scaling,all,none,original__numeric_code,3,classification,0.25109924749838836,0.8984375,0.8989306784660768,1.4862448147663923e-05,4.29255164156469e-08,0.0,,,,,,1.4862448147663923e-05,0.25109924749838836
catboost,bank-marketing,2,numeric_code,T2,scaling,all,none,original__numeric_code,8,classification,0.25109317491744715,0.8984375,0.8989306784660768,9.847056601005176e-06,1.9087557040890026e-08,0.0,,,,,,9.847056601005176e-06,0.25109317491744715
catboost,bank-marketing,2,numeric_code,T2,scaling,all,standardization,zscore_reference,3,classification,0.251008177934611,0.8984375,0.8989675516224189,5.332654738117058e-18,2.7333303661821794e-18,0.0,,,,,,5.332654738117058e-18,0.251008177934611
catboost,bank-marketing,2,numeric_code,T2,scaling,all,standardization,zscore_reference,8,classification,0.251008177934611,0.8984375,0.8989675516224189,1.7510765058147354e-17,7.769047731354002e-18,0.0,,,,,,1.7510765058147354e-17,0.251008177934611
catboost,bank-marketing,2,numeric_code,T2,scaling,one,none,original__numeric_code,3,classification,0.2510802105287317,0.8984375,0.8989675516224189,7.62780310015507e-08,6.125911922627176e-11,0.0,,,,,,7.62780310015507e-08,0.2510802105287317
catboost,bank-marketing,2,numeric_code,T2,scaling,one,none,original__numeric_code,8,classification,0.25108025849551857,0.8984375,0.8989675516224189,2.8604261641025405e-08,8.597508263422496e-12,0.0,,,,,,2.8604261641025405e-08,0.25108025849551857
catboost,bank-marketing,2,numeric_code,T2,scaling,one,standardization,zscore_reference,3,classification,0.251008177934611,0.8984375,0.8989675516224189,5.332654738117058e-18,2.7333303661821794e-18,0.0,,,,,,5.332654738117058e-18,0.251008177934611
catboost,bank-marketing,2,numeric_code,T2,scaling,one,standardization,zscore_reference,8,classification,0.251008177934611,0.8984375,0.8989675516224189,1.7510765058147354e-17,7.769047731354002e-18,0.0,,,,,,1.7510765058147354e-17,0.251008177934611
catboost,bank-marketing,2,numeric_code,T3,mixed_monotone,all,none,original__numeric_code,3,classification,0.2510849993264931,0.8984375,0.898783185840708,5.75664410428897e-05,2.47781110588021e-07,0.0,,,,,,5.75664410428897e-05,0.2510849993264931
catboost,bank-marketing,2,numeric_code,T3,mixed_monotone,all,none,original__numeric_code,8,classification,0.25108466380732297,0.8984375,0.8988200589970502,6.303128347456882e-05,3.1557816841304185e-07,0.0,,,,,,6.303128347456882e-05,0.25108466380732297
catboost,bank-marketing,2,numeric_code,T3,mixed_monotone,all,quantile_rank,quantile_reference,3,classification,0.2510904194422926,0.8984375,0.8988938053097346,3.1782392655270035e-05,8.928311442069803e-08,0.0,,,,,,3.1782392655270035e-05,0.2510904194422926
catboost,bank-marketing,2,numeric_code,T3,mixed_monotone,all,quantile_rank,quantile_reference,8,classification,0.25108670604432526,0.8984375,0.8988938053097346,3.5754480499656573e-05,1.1296971662733665e-07,0.0,,,,,,3.5754480499656573e-05,0.25108670604432526
catboost,bank-marketing,2,numeric_code,T6,cond_le_10,one,none,basis_reference__V6,3,classification,0.2577542297763314,0.896484375,0.8917772861356932,0.015396973010584274,0.0008634305328401462,0.015625,,,,,,0.015396973010584274,0.2577542297763314
catboost,bank-marketing,2,numeric_code,T6,cond_le_10,one,none,basis_reference__V6,8,classification,0.255844954064093,0.896484375,0.8938053097345132,0.013730860042702115,0.0006907394649253121,0.01171875,,,,,,0.013730860042702115,0.255844954064093
catboost,bank-marketing,2,numeric_code,T6,cond_le_3,one,none,basis_reference__V6,3,classification,0.2534077859718499,0.8984375,0.8940265486725664,0.0141929181575636,0.0007213559401809562,0.009765625,,,,,,0.0141929181575636,0.2534077859718499
catboost,bank-marketing,2,numeric_code,T6,cond_le_3,one,none,basis_reference__V6,8,classification,0.2529146349063685,0.89453125,0.8955014749262536,0.01338059185896185,0.0006654381097522604,0.005859375,,,,,,0.01338059185896185,0.2529146349063685
catboost,bank-marketing,2,numeric_code,T6,orthogonal,one,none,basis_reference__V6,3,classification,0.2543525932518045,0.896484375,0.8944690265486726,0.014495319350481938,0.0007769401363612314,0.01171875,,,,,,0.014495319350481938,0.2543525932518045
catboost,bank-marketing,2,numeric_code,T6,orthogonal,one,none,basis_reference__V6,8,classification,0.2523711872293104,0.896484375,0.8964601769911504,0.013034965906739047,0.0006328124513213188,0.0078125,,,,,,0.013034965906739047,0.2523711872293104
catboost,bike-sharing,0,native_categorical,T1,nominal_relabeling,all,nominal_canonicalization,nominal_canonical_ref__native_categorical,3,regression,,,,,,,54.98464145539925,34.552001523088315,8.329639637005949e-17,1.0,1.0,8.329639637005949e-17,54.98464145539925
catboost,bike-sharing,0,native_categorical,T1,nominal_relabeling,all,nominal_canonicalization,nominal_canonical_ref__native_categorical,8,regression,,,,,,,54.984641455399256,34.552001523088315,1.6521989687419136e-16,1.0,1.0,1.6521989687419136e-16,54.984641455399256
catboost,bike-sharing,0,native_categorical,T1,nominal_relabeling,all,none,original__native_categorical,3,regression,,,,,,,55.4746814308572,35.0483019913635,7.369863886867553e-17,1.0,1.0,7.369863886867553e-17,55.4746814308572
catboost,bike-sharing,0,native_categorical,T1,nominal_relabeling,all,none,original__native_categorical,8,regression,,,,,,,55.4746814308572,35.0483019913635,1.6369284531899655e-16,1.0,1.0,1.6369284531899655e-16,55.4746814308572
catboost,bike-sharing,0,native_categorical,T1,nominal_relabeling,one,none,original__native_categorical,3,regression,,,,,,,55.4746814308572,35.0483019913635,7.369863886867553e-17,1.0,1.0,7.369863886867553e-17,55.4746814308572
catboost,bike-sharing,0,native_categorical,T1,nominal_relabeling,one,none,original__native_categorical,8,regression,,,,,,,55.4746814308572,35.0483019913635,1.6369284531899655e-16,1.0,1.0,1.6369284531899655e-16,55.4746814308572
catboost,bike-sharing,0,numeric_code,T0,column_permutation,all,none,original__numeric_code,3,regression,,,,,,,55.080038571951555,34.87547856087928,0.04393811859345872,0.998879254040855,0.9978382206944301,0.04393811859345872,55.080038571951555
catboost,bike-sharing,0,numeric_code,T0,column_permutation,all,none,original__numeric_code,8,regression,,,,,,,55.11168269100357,34.83750928901632,0.04003243657780395,0.999068058794215,0.9980902598963161,0.04003243657780395,55.11168269100357
catboost,bike-sharing,0,numeric_code,T1,nominal_relabeling,all,nominal_canonicalization,nominal_canonical_ref__numeric_code,3,regression,,,,,,,54.98464145539925,34.552001523088315,8.329639637005949e-17,1.0,1.0,8.329639637005949e-17,54.98464145539925
catboost,bike-sharing,0,numeric_code,T1,nominal_relabeling,all,nominal_canonicalization,nominal_canonical_ref__numeric_code,8,regression,,,,,,,54.984641455399256,34.552001523088315,1.6521989687419136e-16,1.0,1.0,1.6521989687419136e-16,54.984641455399256
catboost,bike-sharing,0,numeric_code,T1,nominal_relabeling,all,none,original__numeric_code,3,regression,,,,,,,54.736587314342955,34.41041401992777,0.04690218032970495,0.9987206605606979,0.9982486002391824,0.04690218032970495,54.736587314342955
catboost,bike-sharing,0,numeric_code,T1,nominal_relabeling,all,none,original__numeric_code,8,regression,,,,,,,54.79459926552332,34.37671789499667,0.04351508062995748,0.9988993759803045,0.998494112707568,0.04351508062995748,54.79459926552332
catboost,bike-sharing,0,numeric_code,T1,nominal_relabeling,one,none,original__numeric_code,3,regression,,,,,,,54.5386618443299,34.3321313158539,0.020363235754818267,0.9997606477223219,0.9996371851432233,0.020363235754818267,54.5386618443299
catboost,bike-sharing,0,numeric_code,T1,nominal_relabeling,one,none,original__numeric_code,8,regression,,,,,,,54.75442176906069,34.449066030318384,0.01673033213283534,0.9998382938916957,0.9997028101074605,0.01673033213283534,54.75442176906069
catboost,bike-sharing,0,numeric_code,T2,affine,all,none,original__numeric_code,3,regression,,,,,,,55.20091448915492,34.88390086546281,8.70673688969708e-17,0.9999999999999998,1.0,8.70673688969708e-17,55.20091448915492
catboost,bike-sharing,0,numeric_code,T2,affine,all,none,original__numeric_code,8,regression,,,,,,,55.20091448915493,34.88390086546281,1.5863764876112065e-16,1.0,1.0,1.5863764876112065e-16,55.20091448915493
catboost,bike-sharing,0,numeric_code,T2,affine,all,standardization,zscore_reference,3,regression,,,,,,,55.20091448915492,34.88390086546281,8.70673688969708e-17,0.9999999999999998,1.0,8.70673688969708e-17,55.20091448915492
catboost,bike-sharing,0,numeric_code,T2,affine,all,standardization,zscore_reference,8,regression,,,,,,,55.20091448915493,34.88390086546281,1.5863764876112065e-16,1.0,1.0,1.5863764876112065e-16,55.20091448915493
catboost,bike-sharing,0,numeric_code,T2,affine,one,none,original__numeric_code,3,regression,,,,,,,55.20091448915492,34.88390086546281,8.70673688969708e-17,0.9999999999999998,1.0,8.70673688969708e-17,55.20091448915492
catboost,bike-sharing,0,numeric_code,T2,affine,one,none,original__numeric_code,8,regression,,,,,,,55.20091448915493,34.88390086546281,1.5863764876112065e-16,1.0,1.0,1.5863764876112065e-16,55.20091448915493
catboost,bike-sharing,0,numeric_code,T2,affine,one,standardization,zscore_reference,3,regression,,,,,,,55.20091448915492,34.88390086546281,8.70673688969708e-17,0.9999999999999998,1.0,8.70673688969708e-17,55.20091448915492
catboost,bike-sharing,0,numeric_code,T2,affine,one,standardization,zscore_reference,8,regression,,,,,,,55.20091448915493,34.88390086546281,1.5863764876112065e-16,1.0,1.0,1.5863764876112065e-16,55.20091448915493
catboost,bike-sharing,0,numeric_code,T2,scaling,all,none,original__numeric_code,3,regression,,,,,,,55.20091448915492,34.88390086546281,8.70673688969708e-17,0.9999999999999998,1.0,8.70673688969708e-17,55.20091448915492
catboost,bike-sharing,0,numeric_code,T2,scaling,all,none,original__numeric_code,8,regression,,,,,,,55.20091448915493,34.88390086546281,1.5863764876112065e-16,1.0,1.0,1.5863764876112065e-16,55.20091448915493
catboost,bike-sharing,0,numeric_code,T2,scaling,all,standardization,zscore_reference,3,regression,,,,,,,55.20091448915492,34.88390086546281,8.70673688969708e-17,0.9999999999999998,1.0,8.70673688969708e-17,55.20091448915492
catboost,bike-sharing,0,numeric_code,T2,scaling,all,standardization,zscore_reference,8,regression,,,,,,,55.20091448915493,34.88390086546281,1.5863764876112065e-16,1.0,1.0,1.5863764876112065e-16,55.20091448915493
catboost,bike-sharing,0,numeric_code,T2,scaling,one,none,original__numeric_code,3,regression,,,,,,,55.20091448915492,34.88390086546281,8.70673688969708e-17,0.9999999999999998,1.0,8.70673688969708e-17,55.20091448915492
catboost,bike-sharing,0,numeric_code,T2,scaling,one,none,original__numeric_code,8,regression,,,,,,,55.20091448915493,34.88390086546281,1.5863764876112065e-16,1.0,1.0,1.5863764876112065e-16,55.20091448915493
catboost,bike-sharing,0,numeric_code,T2,scaling,one,standardization,zscore_reference,3,regression,,,,,,,55.20091448915492,34.88390086546281,8.70673688969708e-17,0.9999999999999998,1.0,8.70673688969708e-17,55.20091448915492
catboost,bike-sharing,0,numeric_code,T2,scaling,one,standardization,zscore_reference,8,regression,,,,,,,55.20091448915493,34.88390086546281,1.5863764876112065e-16,1.0,1.0,1.5863764876112065e-16,55.20091448915493
catboost,bike-sharing,0,numeric_code,T3,mixed_monotone,all,none,original__numeric_code,3,regression,,,,,,,55.20091448915492,34.88390086546281,8.70673688969708e-17,0.9999999999999998,1.0,8.70673688969708e-17,55.20091448915492
catboost,bike-sharing,0,numeric_code,T3,mixed_monotone,all,none,original__numeric_code,8,regression,,,,,,,55.20091448915493,34.88390086546281,1.5863764876112065e-16,1.0,1.0,1.5863764876112065e-16,55.20091448915493
catboost,bike-sharing,0,numeric_code,T3,mixed_monotone,all,quantile_rank,quantile_reference,3,regression,,,,,,,55.20091448915492,34.88390086546281,8.70673688969708e-17,0.9999999999999998,1.0,8.70673688969708e-17,55.20091448915492
catboost,bike-sharing,0,numeric_code,T3,mixed_monotone,all,quantile_rank,quantile_reference,8,regression,,,,,,,55.20091448915493,34.88390086546281,1.5863764876112065e-16,1.0,1.0,1.5863764876112065e-16,55.20091448915493
catboost,bike-sharing,0,numeric_code,T5,cyclic_rotation,all,none,cyclic_sincos_reference,3,regression,,,,,,,52.557632977838,32.193341767585764,0.05153160718153256,0.9984836416166953,0.9976065663588195,0.05153160718153256,52.557632977838
catboost,bike-sharing,0,numeric_code,T5,cyclic_rotation,all,none,cyclic_sincos_reference,8,regression,,,,,,,52.161504036805965,31.89036641130175,0.05056112272056492,0.9985460960187724,0.9977142127579223,0.05056112272056492,52.161504036805965
catboost,bike-sharing,0,numeric_code,T5,cyclic_shift,all,cyclic_frontend,cyclic_sincos_reference,3,regression,,,,,,,52.92708883988212,33.73405418345665,7.725799633082183e-17,1.0,1.0,7.725799633082183e-17,52.92708883988212
catboost,bike-sharing,0,numeric_code,T5,cyclic_shift,all,cyclic_frontend,cyclic_sincos_reference,8,regression,,,,,,,52.92708883988212,33.73405418345665,1.580474953799881e-16,1.0,1.0,1.580474953799881e-16,52.92708883988212
catboost,bike-sharing,0,numeric_code,T5,cyclic_shift,all,none,original__numeric_code,3,regression,,,,,,,55.43887553305746,35.49750227520293,0.07893796159120432,0.996395736349429,0.9926432984573306,0.07893796159120432,55.43887553305746
catboost,bike-sharing,0,numeric_code,T5,cyclic_shift,all,none,original__numeric_code,8,regression,,,,,,,54.96095242586455,34.91518566230484,0.07313618837851586,0.9969009529152169,0.9934882869273642,0.07313618837851586,54.96095242586455
catboost,bike-sharing,0,numeric_code,T5,cyclic_shift,one,cyclic_frontend,cyclic_sincos_reference,3,regression,,,,,,,52.92708883988212,33.73405418345665,7.725799633082183e-17,1.0,1.0,7.725799633082183e-17,52.92708883988212
catboost,bike-sharing,0,numeric_code,T5,cyclic_shift,one,cyclic_frontend,cyclic_sincos_reference,8,regression,,,,,,,52.92708883988212,33.73405418345665,1.580474953799881e-16,1.0,1.0,1.580474953799881e-16,52.92708883988212
catboost,bike-sharing,0,numeric_code,T5,cyclic_shift,one,none,original__numeric_code,3,regression,,,,,,,55.158805925710276,34.85622849563566,0.04116484226366654,0.9990140307742781,0.9978423334306085,0.04116484226366654,55.158805925710276
catboost,bike-sharing,0,numeric_code,T5,cyclic_shift,one,none,original__numeric_code,8,regression,,,,,,,54.79975816193174,34.74060914418872,0.03851054814957581,0.9991377173505063,0.9978749670981107,0.03851054814957581,54.79975816193174
catboost,bike-sharing,0,numeric_code,T6,cond_le_10,one,none,basis_reference__humidity,3,regression,,,,,,,56.03755204448902,35.83850856943528,0.04033459839500539,0.9990544569049477,0.9980189128643525,0.04033459839500539,56.03755204448902
catboost,bike-sharing,0,numeric_code,T6,cond_le_10,one,none,basis_reference__humidity,8,regression,,,,,,,55.93848681558825,35.87179615455251,0.03727985209159967,0.9991935921006558,0.998291783969055,0.03727985209159967,55.93848681558825
catboost,bike-sharing,0,numeric_code,T6,cond_le_3,one,none,basis_reference__humidity,3,regression,,,,,,,56.237422402640185,36.01385727900016,0.039547212981728946,0.9990930359523827,0.9980757759123836,0.039547212981728946,56.237422402640185
catboost,bike-sharing,0,numeric_code,T6,cond_le_3,one,none,basis_reference__humidity,8,regression,,,,,,,56.19721699683391,35.914501248560995,0.03684745009665205,0.9992128718403699,0.9982707732516221,0.03684745009665205,56.19721699683391
catboost,bike-sharing,0,numeric_code,T6,orthogonal,one,none,basis_reference__humidity,3,regression,,,,,,,55.59092010794313,36.03370707207442,0.04340133275743947,0.9988982720500922,0.9979380886577173,0.04340133275743947,55.59092010794313
catboost,bike-sharing,0,numeric_code,T6,orthogonal,one,none,basis_reference__humidity,8,regression,,,,,,,55.99520111576159,35.994308008037606,0.03805537836350169,0.9991602276013146,0.9982649617765875,0.03805537836350169,55.99520111576159
catboost,bike-sharing,1,native_categorical,T1,nominal_relabeling,all,nominal_canonicalization,nominal_canonical_ref__native_categorical,3,regression,,,,,,,55.605238327049754,35.007396182695246,8.720140549058617e-17,0.9999999999999998,1.0,8.720140549058617e-17,55.605238327049754
catboost,bike-sharing,1,native_categorical,T1,nominal_relabeling,all,nominal_canonicalization,nominal_canonical_ref__native_categorical,8,regression,,,,,,,55.60523832704976,35.007396182695246,1.6142040829622003e-16,1.0,1.0,1.6142040829622003e-16,55.60523832704976
catboost,bike-sharing,1,native_categorical,T1,nominal_relabeling,all,none,original__native_categorical,3,regression,,,,,,,55.438312713247555,35.55785382500619,8.05154977529435e-17,1.0,1.0,8.05154977529435e-17,55.438312713247555
catboost,bike-sharing,1,native_categorical,T1,nominal_relabeling,all,none,original__native_categorical,8,regression,,,,,,,55.438312713247555,35.55785382500619,1.5609541352953722e-16,1.0,1.0,1.5609541352953722e-16,55.438312713247555
catboost,bike-sharing,1,native_categorical,T1,nominal_relabeling,one,none,original__native_categorical,3,regression,,,,,,,55.438312713247555,35.55785382500619,8.05154977529435e-17,1.0,1.0,8.05154977529435e-17,55.438312713247555
catboost,bike-sharing,1,native_categorical,T1,nominal_relabeling,one,none,original__native_categorical,8,regression,,,,,,,55.438312713247555,35.55785382500619,1.5609541352953722e-16,1.0,1.0,1.5609541352953722e-16,55.438312713247555
catboost,bike-sharing,1,numeric_code,T0,column_permutation,all,none,original__numeric_code,3,regression,,,,,,,55.266034316342825,35.05203390939034,0.03882560956714243,0.9991215443872491,0.9983367558450922,0.03882560956714243,55.266034316342825
catboost,bike-sharing,1,numeric_code,T0,column_permutation,all,none,original__numeric_code,8,regression,,,,,,,55.14032382962755,35.00912567617637,0.03547907511000588,0.9992636035610207,0.9985707347707169,0.03547907511000588,55.14032382962755
catboost,bike-sharing,1,numeric_code,T1,nominal_relabeling,all,nominal_canonicalization,nominal_canonical_ref__numeric_code,3,regression,,,,,,,55.605238327049754,35.007396182695246,8.720140549058617e-17,0.9999999999999998,1.0,8.720140549058617e-17,55.605238327049754
catboost,bike-sharing,1,numeric_code,T1,nominal_relabeling,all,nominal_canonicalization,nominal_canonical_ref__numeric_code,8,regression,,,,,,,55.60523832704976,35.007396182695246,1.6142040829622003e-16,1.0,1.0,1.6142040829622003e-16,55.60523832704976
catboost,bike-sharing,1,numeric_code,T1,nominal_relabeling,all,none,original__numeric_code,3,regression,,,,,,,54.96939617006723,34.81038447841015,0.04669584253062708,0.9987258977013285,0.9978833713850837,0.04669584253062708,54.96939617006723
catboost,bike-sharing,1,numeric_code,T1,nominal_relabeling,all,none,original__numeric_code,8,regression,,,,,,,54.90444988348068,34.944494612189814,0.042012381568845084,0.9989662242253883,0.9981535602705393,0.042012381568845084,54.90444988348068
catboost,bike-sharing,1,numeric_code,T1,nominal_relabeling,one,none,original__numeric_code,3,regression,,,,,,,55.26689369394287,35.17607525443505,0.01773015091977772,0.9998157928419916,0.9996959257447271,0.01773015091977772,55.26689369394287
catboost,bike-sharing,1,numeric_code,T1,nominal_relabeling,one,none,original__numeric_code,8,regression,,,,,,,55.41348415125049,35.194342373852066,0.01507310023526001,0.9998670301225848,0.9997464408738742,0.01507310023526001,55.41348415125049
catboost,bike-sharing,1,numeric_code,T2,affine,all,none,original__numeric_code,3,regression,,,,,,,55.97718960079364,35.61088639058761,9.09388840671978e-17,0.9999999999999998,1.0,9.09388840671978e-17,55.97718960079364
catboost,bike-sharing,1,numeric_code,T2,affine,all,none,original__numeric_code,8,regression,,,,,,,55.97718960079364,35.61088639058761,1.571581238917131e-16,1.0,1.0,1.571581238917131e-16,55.97718960079364
catboost,bike-sharing,1,numeric_code,T2,affine,all,standardization,zscore_reference,3,regression,,,,,,,55.97718960079364,35.61088639058761,9.09388840671978e-17,0.9999999999999998,1.0,9.09388840671978e-17,55.97718960079364
catboost,bike-sharing,1,numeric_code,T2,affine,all,standardization,zscore_reference,8,regression,,,,,,,55.97718960079364,35.61088639058761,1.571581238917131e-16,1.0,1.0,1.571581238917131e-16,55.97718960079364
catboost,bike-sharing,1,numeric_code,T2,affine,one,none,original__numeric_code,3,regression,,,,,,,55.97718960079364,35.61088639058761,9.09388840671978e-17,0.9999999999999998,1.0,9.09388840671978e-17,55.97718960079364
catboost,bike-sharing,1,numeric_code,T2,affine,one,none,original__numeric_code,8,regression,,,,,,,55.97718960079364,35.61088639058761,1.571581238917131e-16,1.0,1.0,1.571581238917131e-16,55.97718960079364
catboost,bike-sharing,1,numeric_code,T2,affine,one,standardization,zscore_reference,3,regression,,,,,,,55.97718960079364,35.61088639058761,9.09388840671978e-17,0.9999999999999998,1.0,9.09388840671978e-17,55.97718960079364
catboost,bike-sharing,1,numeric_code,T2,affine,one,standardization,zscore_reference,8,regression,,,,,,,55.97718960079364,35.61088639058761,1.571581238917131e-16,1.0,1.0,1.571581238917131e-16,55.97718960079364
catboost,bike-sharing,1,numeric_code,T2,scaling,all,none,original__numeric_code,3,regression,,,,,,,55.97718960079364,35.61088639058761,9.09388840671978e-17,0.9999999999999998,1.0,9.09388840671978e-17,55.97718960079364
catboost,bike-sharing,1,numeric_code,T2,scaling,all,none,original__numeric_code,8,regression,,,,,,,55.97718960079364,35.61088639058761,1.571581238917131e-16,1.0,1.0,1.571581238917131e-16,55.97718960079364
catboost,bike-sharing,1,numeric_code,T2,scaling,all,standardization,zscore_reference,3,regression,,,,,,,55.97718960079364,35.61088639058761,9.09388840671978e-17,0.9999999999999998,1.0,9.09388840671978e-17,55.97718960079364
catboost,bike-sharing,1,numeric_code,T2,scaling,all,standardization,zscore_reference,8,regression,,,,,,,55.97718960079364,35.61088639058761,1.571581238917131e-16,1.0,1.0,1.571581238917131e-16,55.97718960079364
catboost,bike-sharing,1,numeric_code,T2,scaling,one,none,original__numeric_code,3,regression,,,,,,,55.97718960079364,35.61088639058761,9.09388840671978e-17,0.9999999999999998,1.0,9.09388840671978e-17,55.97718960079364
catboost,bike-sharing,1,numeric_code,T2,scaling,one,none,original__numeric_code,8,regression,,,,,,,55.97718960079364,35.61088639058761,1.571581238917131e-16,1.0,1.0,1.571581238917131e-16,55.97718960079364
catboost,bike-sharing,1,numeric_code,T2,scaling,one,standardization,zscore_reference,3,regression,,,,,,,55.97718960079364,35.61088639058761,9.09388840671978e-17,0.9999999999999998,1.0,9.09388840671978e-17,55.97718960079364
catboost,bike-sharing,1,numeric_code,T2,scaling,one,standardization,zscore_reference,8,regression,,,,,,,55.97718960079364,35.61088639058761,1.571581238917131e-16,1.0,1.0,1.571581238917131e-16,55.97718960079364
catboost,bike-sharing,1,numeric_code,T3,mixed_monotone,all,none,original__numeric_code,3,regression,,,,,,,55.97718960079364,35.61088639058761,9.09388840671978e-17,0.9999999999999998,1.0,9.09388840671978e-17,55.97718960079364
catboost,bike-sharing,1,numeric_code,T3,mixed_monotone,all,none,original__numeric_code,8,regression,,,,,,,55.97718960079364,35.61088639058761,1.571581238917131e-16,1.0,1.0,1.571581238917131e-16,55.97718960079364
catboost,bike-sharing,1,numeric_code,T3,mixed_monotone,all,quantile_rank,quantile_reference,3,regression,,,,,,,55.97718960079364,35.61088639058761,9.09388840671978e-17,0.9999999999999998,1.0,9.09388840671978e-17,55.97718960079364
catboost,bike-sharing,1,numeric_code,T3,mixed_monotone,all,quantile_rank,quantile_reference,8,regression,,,,,,,55.97718960079364,35.61088639058761,1.571581238917131e-16,1.0,1.0,1.571581238917131e-16,55.97718960079364
catboost,bike-sharing,1,numeric_code,T5,cyclic_rotation,all,none,cyclic_sincos_reference,3,regression,,,,,,,52.699076105205776,32.23793744991541,0.05438325147901013,0.9983086998268431,0.9964760109463154,0.05438325147901013,52.699076105205776
catboost,bike-sharing,1,numeric_code,T5,cyclic_rotation,all,none,cyclic_sincos_reference,8,regression,,,,,,,52.127506434605195,31.96556229016874,0.05328318370277635,0.9983965172245932,0.9971471022018517,0.05328318370277635,52.127506434605195
