git_commit,git_dirty,task_id,task_seed,seed,n_regimes,model,split,training_seconds,regime_accuracy,functional_recovery,operator_accuracy,mae,rmse,r2,nrmse,relative_error
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,1,4,OracleRouter,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,1,4,HardProgramRouter,ood,0.0838086330331862,1.0,0.0,0.875,0.01238434218976181,0.02121122370205038,0.9999975092936514,0.0015781971830465462,0.0005108930559810169
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,1,4,SingleProgram,ood,0.02056428394280374,-1.0,-1.0,-1.0,10.084445078129647,15.295800085946816,-0.29519594741151334,1.138066758767478,1.0546815890291452
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,1,4,NeuralMoE,ood,2.926403040997684,0.3681640625,-1.0,-1.0,6.08862585038878,10.195158592415199,0.42458781930407086,0.7585592796188898,0.559667546551313
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,1,4,MLP,ood,1.3104184509720653,-1.0,-1.0,-1.0,6.603698292601621,9.998314021415043,0.446593029959381,0.7439132812637632,0.7137900416856907
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,1,4,RandomForest,ood,0.40393494511954486,-1.0,-1.0,-1.0,7.735417118152659,13.463273593620503,-0.0034423400443008845,1.0017196913529756,0.6941298513276886
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,2,4,OracleRouter,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,2,4,HardProgramRouter,iid,0.0691693180706352,1.0,0.0,0.75,0.001287674829768548,0.0016071064138225909,0.9999982810673178,0.001311080730610654,0.0014227197147273073
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,2,4,SingleProgram,iid,0.020788270980119705,-1.0,-1.0,-1.0,0.7935769664350119,1.0929304080810343,0.2050228995202269,0.8916148835005915,0.6849443539761084
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,2,4,NeuralMoE,iid,2.7499905738513917,0.8076171875,-1.0,-1.0,0.06210497589790975,0.09137023199873522,0.9944437848343171,0.07454002391791263,0.0448770980539015
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,2,4,MLP,iid,0.8914840370416641,-1.0,-1.0,-1.0,0.06715402061627174,0.09886139980179069,0.9934953623113163,0.08065133407876,0.05162198244298295
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,2,4,RandomForest,iid,0.3675461090169847,-1.0,-1.0,-1.0,0.2546105615879647,0.42429328613925366,0.8801875580821767,0.3461393388764462,0.18754515309367203
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,2,4,OracleRouter,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,2,4,HardProgramRouter,ood,0.0691693180706352,1.0,1.0,0.75,0.009746916126459837,0.011255000307837583,0.9999992795357056,0.0008488016814721681,0.0015152292271613992
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,2,4,SingleProgram,ood,0.020788270980119705,-1.0,-1.0,-1.0,10.931226809188956,14.430985874389268,-0.18444102974294418,1.0883202790277062,1.2511156063825006
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,2,4,NeuralMoE,ood,2.7499905738513917,0.380859375,-1.0,-1.0,5.628028260660358,9.614574529406994,0.4742472165095023,0.7250881211897612,0.503197507283821
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,2,4,MLP,ood,0.8914840370416641,-1.0,-1.0,-1.0,6.268180679442594,9.849050705825082,0.4482908500310301,0.7427712635589573,0.6044164347500968
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,2,4,RandomForest,ood,0.3675461090169847,-1.0,-1.0,-1.0,7.925335264510133,13.241966125921817,0.002698699893168288,0.9986497384502895,0.7337837799000089
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,3,4,OracleRouter,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,3,4,HardProgramRouter,iid,0.07172829192131758,1.0,0.0,0.75,0.0014955079163883056,0.0017732674937873494,0.9999979933044087,0.0014165788334220848,0.0015678533416987272
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,3,4,SingleProgram,iid,0.02110243309289217,-1.0,-1.0,-1.0,0.8283595659713683,1.1587816261754167,0.14308806585279765,0.9256953787003597,0.5915858631756615
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,3,4,NeuralMoE,iid,2.273254165193066,0.658203125,-1.0,-1.0,0.05959078978867183,0.0834227578534597,0.9955587821510686,0.06664246280661736,0.044838797328975874
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,3,4,MLP,iid,0.8939569711219519,-1.0,-1.0,-1.0,0.08306226763761515,0.11005825669653863,0.9922700221523235,0.08792029258184064,0.07095392312076623
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,3,4,RandomForest,iid,0.3248122399672866,-1.0,-1.0,-1.0,0.31954949328230964,0.49619124238047296,0.8428801049845265,0.39638352011085615,0.24605974453120089
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,3,4,OracleRouter,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,3,4,HardProgramRouter,ood,0.07172829192131758,1.0,0.0,0.75,0.010215298214461654,0.015426770239924998,0.9999987966646032,0.0010969664519919274,0.0005629592640462914
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,3,4,SingleProgram,ood,0.02110243309289217,-1.0,-1.0,-1.0,8.036944752035197,14.048402888343233,0.0020918339043105583,0.9989535355038739,0.6485907317787389
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,3,4,NeuralMoE,ood,2.273254165193066,0.423828125,-1.0,-1.0,5.72502835461637,10.640742268195979,0.4274933738554655,0.7566416761879657,0.454185294165683
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,3,4,MLP,ood,0.8939569711219519,-1.0,-1.0,-1.0,5.98464839020744,11.231147383637541,0.3621994021061802,0.7986241906515353,0.47405245761274306
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,3,4,RandomForest,ood,0.3248122399672866,-1.0,-1.0,-1.0,8.390069850238936,14.432910353469108,-0.05328159985903014,1.0262950842028964,0.7098901621458553
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,4,4,OracleRouter,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,4,4,HardProgramRouter,iid,0.08243072289042175,1.0,0.0,0.75,0.0009710125916910783,0.001236161997161698,0.9999989826167108,0.0010086541970168387,0.0008018707146856891
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,4,4,SingleProgram,iid,0.020655822940170765,-1.0,-1.0,-1.0,0.8016000737536615,1.1245260232293584,0.1580760888331254,0.917564118286496,0.5711255820010803
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,4,4,NeuralMoE,iid,2.7569649338256568,0.634765625,-1.0,-1.0,0.06589813453115312,0.09125723001997917,0.9944554233941699,0.07446191379376524,0.04935140460584761
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,4,4,MLP,iid,1.3307932189200073,-1.0,-1.0,-1.0,0.08231270220608167,0.11070007519142194,0.9918411367235004,0.09032642623562367,0.06571662489155186
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,4,4,RandomForest,iid,0.3269366128370166,-1.0,-1.0,-1.0,0.28894988775772357,0.47769371955990786,0.8480737260847286,0.38977721061559184,0.19856129322590618
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,4,4,OracleRouter,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,4,4,HardProgramRouter,ood,0.08243072289042175,1.0,1.0,0.75,0.006461445969762281,0.008034179181918798,0.9999995984735958,0.0006336611114736671,0.0007481299474342191
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,4,4,SingleProgram,ood,0.020655822940170765,-1.0,-1.0,-1.0,119.87233884073794,168.99082247399718,-176.6467727481649,13.32841973934513,10.362060820771731
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,4,4,NeuralMoE,ood,2.7569649338256568,0.3857421875,-1.0,-1.0,5.851963509921916,10.46765075489317,0.31840007886954846,0.825590649856484,0.48936212577701743
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,4,4,MLP,ood,1.3307932189200073,-1.0,-1.0,-1.0,6.783199447934749,10.036668102539863,0.3733714056645687,0.7915987584221134,0.7600344405977337
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613400-r4,202613400,4,4,RandomForest,ood,0.3269366128370166,-1.0,-1.0,-1.0,7.74721605641586,13.09547500247722,-0.06677687977296332,1.032848914301101,0.718341121751108
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,0,4,OracleRouter,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,0,4,HardProgramRouter,iid,0.07964595686644316,1.0,0.0,1.0,0.008439877679784047,0.011275735982227367,0.9999967899654894,0.0017916569176682164,0.0059330351295744516
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,0,4,SingleProgram,iid,0.030143318930640817,-1.0,-1.0,-1.0,2.632614520706234,5.626543666474064,0.2007120015633591,0.8940290814266844,0.9796963790573889
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,0,4,NeuralMoE,iid,2.9687655000016093,0.3330078125,-1.0,-1.0,0.8028317349876986,2.171388728795729,0.8809594121357607,0.3450225903679921,0.29516455315087264
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,0,4,MLP,iid,1.1883821268565953,-1.0,-1.0,-1.0,0.7754256416307683,1.785821245823627,0.9194814629689148,0.2837578845267305,0.3463479566036054
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,0,4,RandomForest,iid,0.3304075088817626,-1.0,-1.0,-1.0,1.8180326569454763,5.141045596863722,0.3326974015082683,0.8168859152242324,0.5442631141438685
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,0,4,OracleRouter,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,0,4,HardProgramRouter,ood,0.07964595686644316,1.0,0.0,1.0,0.0741505068654078,0.10647336018445754,0.9999749379737063,0.005006198786871275,0.0050667814346961725
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,0,4,SingleProgram,ood,0.030143318930640817,-1.0,-1.0,-1.0,15.056396074200165,21.269518651183617,-0.00011417800508906062,1.0000570873730603,0.9873399794123954
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,0,4,NeuralMoE,ood,2.9687655000016093,0.408203125,-1.0,-1.0,14.454396296408959,18.802573892928415,0.21842822152336028,0.8840654831383474,0.9853871458986112
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,0,4,MLP,ood,1.1883821268565953,-1.0,-1.0,-1.0,15.273139593744418,20.54514008219811,0.06684782109795162,0.9659980222040045,1.0247821839107818
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,0,4,RandomForest,ood,0.3304075088817626,-1.0,-1.0,-1.0,19.3982199472936,23.589032674885377,-0.2301399557785897,1.109116745784045,1.3094806910182324
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,1,4,OracleRouter,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,1,4,HardProgramRouter,iid,0.08358424296602607,1.0,0.0,1.0,0.008266550932685246,0.010300518573435119,0.9999960055186509,0.001998619861082551,0.007921035782993687
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,1,4,SingleProgram,iid,0.021106773056089878,-1.0,-1.0,-1.0,2.5326364186620722,5.269399071430392,-0.0453564416019423,1.022426741435269,1.8600870201539956
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,1,4,NeuralMoE,iid,1.4038342130370438,0.5791015625,-1.0,-1.0,1.000852111845525,1.9919773677764334,0.850613614897327,0.38650534938429115,0.6793467659698484
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,1,4,MLP,iid,0.9004910939838737,-1.0,-1.0,-1.0,0.8142643606049021,1.7356359719767531,0.886587870876226,0.33676717346525026,0.4684859258372101
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,1,4,RandomForest,iid,0.4022381128743291,-1.0,-1.0,-1.0,1.670258849831049,3.9425198603201546,0.4148192946101582,0.7649710487265787,0.649133541046798
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,1,4,OracleRouter,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,1,4,HardProgramRouter,ood,0.08358424296602607,1.0,0.0,1.0,0.05615558232238982,0.08078908050228557,0.9999865804940761,0.0036632643808448945,0.003313769042369092
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,1,4,SingleProgram,ood,0.021106773056089878,-1.0,-1.0,-1.0,15.728803065649117,22.094099724942257,-0.0036535284133261126,1.0018250987140052,0.9956262439256534
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,1,4,NeuralMoE,ood,1.4038342130370438,0.4111328125,-1.0,-1.0,18.24894055131881,25.82877429175716,-0.3716357318078509,1.1711685326236574,1.018864096759666
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,1,4,MLP,ood,0.9004910939838737,-1.0,-1.0,-1.0,16.385589803379844,23.156864227136015,-0.1025307082332183,1.0500146228663763,1.0041092464354469
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,1,4,RandomForest,ood,0.4022381128743291,-1.0,-1.0,-1.0,20.31547750534322,24.51127114245355,-0.23527275884958776,1.111428251777679,1.0152895137457925
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,2,4,OracleRouter,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,2,4,HardProgramRouter,iid,0.07306631188839674,1.0,0.0,1.0,0.013077377743911711,0.01514140257081233,0.9999920708968902,0.0028158663160270715,0.011622635645856288
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,2,4,SingleProgram,iid,0.022553704911842942,-1.0,-1.0,-1.0,2.6072895488409813,5.018697856430858,0.12888808613824987,0.9333337633782196,0.9992260592476887
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,2,4,NeuralMoE,iid,2.0811555380932987,0.4921875,-1.0,-1.0,0.7482873186180541,1.490600099878575,0.9231552601504505,0.27720883797157253,0.3202926658537301
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,2,4,MLP,iid,0.7336224690079689,-1.0,-1.0,-1.0,0.6901319613406258,1.4627957556075333,0.9259953113605098,0.2720380279289831,0.3386073484777369
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,2,4,RandomForest,iid,0.4254879090003669,-1.0,-1.0,-1.0,1.640908440245597,3.739970176746351,0.5162420326199305,0.6955271147698482,0.6605312774431492
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,2,4,OracleRouter,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,2,4,HardProgramRouter,ood,0.07306631188839674,1.0,0.0,1.0,0.10414868929365184,0.1418987496621925,0.9999599054846094,0.00633202300932005,0.006487534709893156
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,2,4,SingleProgram,ood,0.022553704911842942,-1.0,-1.0,-1.0,15.722607656884065,22.404985895135418,0.0004208678131832899,0.9997895439475333,0.9925871263220138
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,2,4,NeuralMoE,ood,2.0811555380932987,0.4091796875,-1.0,-1.0,18.487505560580757,25.244293392310357,-0.2689785151212152,1.1264894651621093,1.1258945100363804
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,2,4,MLP,ood,0.7336224690079689,-1.0,-1.0,-1.0,15.338153654782218,20.931459291392702,0.12757752331745298,0.9340355864112175,1.0315781419184535
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,2,4,RandomForest,ood,0.4254879090003669,-1.0,-1.0,-1.0,20.107311396067573,24.188284924096237,-0.16503234434030833,1.0793666403684654,1.008641374414242
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,3,4,OracleRouter,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,3,4,HardProgramRouter,iid,0.06900769006460905,1.0,0.0,1.0,0.006749149203741922,0.008799273077773092,0.9999977514228652,0.0014995256366091472,0.0029548486539675315
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,3,4,SingleProgram,iid,0.02163643902167678,-1.0,-1.0,-1.0,2.5317377498288494,5.228301783527606,0.20615540236302665,0.8909795719526759,0.9710556010023047
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,3,4,NeuralMoE,iid,1.24410491110757,0.3896484375,-1.0,-1.0,0.9075457660878925,2.192716768928357,0.860369827603698,0.3736712089475212,0.45942165227252774
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,3,4,MLP,iid,0.5883133930619806,-1.0,-1.0,-1.0,0.8094831416835717,2.069877439449715,0.8755762001463369,0.35273757930459176,0.38406809073107717
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,3,4,RandomForest,iid,0.40243509295396507,-1.0,-1.0,-1.0,1.4471875871377549,3.8014351706497576,0.5803285983930822,0.6478205010702562,0.5987531058832378
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,3,4,OracleRouter,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,3,4,HardProgramRouter,ood,0.06900769006460905,1.0,0.0,1.0,0.05468441024822823,0.07754820178286556,0.9999863859615513,0.0036897206464362614,0.003458391554495053
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,3,4,SingleProgram,ood,0.02163643902167678,-1.0,-1.0,-1.0,14.711636981839547,21.008717147422857,0.0008226575266543357,0.9995885866061825,0.9867945752991782
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,3,4,NeuralMoE,ood,1.24410491110757,0.3642578125,-1.0,-1.0,13.987696467258502,18.88717289852077,0.1924351243251009,0.8986461348466921,0.97919643474542
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,3,4,MLP,ood,0.5883133930619806,-1.0,-1.0,-1.0,14.782424432574771,19.586173671854578,0.1315542150207838,0.9319043861787626,0.96300997830434
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,3,4,RandomForest,ood,0.40243509295396507,-1.0,-1.0,-1.0,17.303854472940333,21.68284754962018,-0.06432960403473498,1.0316635129899356,1.029448383632884
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,4,4,OracleRouter,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,4,4,HardProgramRouter,iid,0.06959797698073089,1.0,0.0,1.0,0.006423917630840492,0.012454077132091946,0.9999961715177385,0.0019566507766067692,0.003957633507390973
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,4,4,SingleProgram,iid,0.02142182714305818,-1.0,-1.0,-1.0,2.7225625312633355,5.814854827367199,0.16539440776644032,0.9135675083066164,1.0429807929955102
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,4,4,NeuralMoE,iid,1.221360645024106,0.4384765625,-1.0,-1.0,1.0689655911202607,2.66690114814744,0.8244433141388854,0.418994851831278,0.43349983614295734
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,4,4,MLP,iid,0.7049223680514842,-1.0,-1.0,-1.0,1.0214912193483912,2.6637282935054882,0.8248607908052018,0.4184963670031057,0.42154147336466175
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,4,4,RandomForest,iid,0.33548075100407004,-1.0,-1.0,-1.0,1.7274096480569008,4.437706362195533,0.5139055515154849,0.6972047392871875,0.6494330340921688
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,4,4,OracleRouter,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,4,4,HardProgramRouter,ood,0.06959797698073089,1.0,0.0,1.0,0.02075781901294249,0.027922118556814698,0.9999983555018976,0.0012823798588330678,0.0013150082009451554
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,4,4,SingleProgram,ood,0.02142182714305818,-1.0,-1.0,-1.0,15.286308661372459,21.795533069694308,-0.002009026461491148,1.0010040092134953,0.9863639176578614
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,4,4,NeuralMoE,ood,1.221360645024106,0.3935546875,-1.0,-1.0,16.079661147618026,21.20305815189906,0.05172641725396743,0.9737933983890179,0.9895430011090589
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,4,4,MLP,ood,0.7049223680514842,-1.0,-1.0,-1.0,14.801013800177316,19.694962516755897,0.18182357728328224,0.9045310512728226,0.9877776428858487
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613401-r4,202613401,4,4,RandomForest,ood,0.33548075100407004,-1.0,-1.0,-1.0,16.351031915020403,21.73847451667298,0.0032304277060659636,0.9983834795778294,1.0101099116257017
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613402-r4,202613402,0,4,OracleRouter,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613402-r4,202613402,0,4,HardProgramRouter,iid,0.07003327319398522,1.0,0.0,1.0,0.0031094884620301855,0.004266521771177567,0.9999926956921372,0.0027026483054269326,0.0025109976333861066
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613402-r4,202613402,0,4,SingleProgram,iid,0.02131523797288537,-1.0,-1.0,-1.0,1.0789515620669192,1.5316965085284173,0.058594823100590165,0.9702603655202092,0.9395755235442874
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613402-r4,202613402,0,4,NeuralMoE,iid,1.5949946530163288,0.3916015625,-1.0,-1.0,0.31692104823591194,0.8929904608489265,0.6800185686515365,0.5656690121868647,0.16357357097815634
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613402-r4,202613402,0,4,MLP,iid,1.0630453799385577,-1.0,-1.0,-1.0,0.310493592962672,0.7742145531160419,0.7594785581470236,0.4904298541616082,0.18034322824740007
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613402-r4,202613402,0,4,RandomForest,iid,0.35454351897351444,-1.0,-1.0,-1.0,0.5955175375538926,1.1120458432431624,0.5037774232521067,0.7044306756153462,0.41704955347955786
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613402-r4,202613402,0,4,OracleRouter,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613402-r4,202613402,0,4,HardProgramRouter,ood,0.07003327319398522,1.0,0.0,1.0,0.04670058557530865,0.05877427318606101,0.9999948213694317,0.0022756604685753054,0.0024154793313569947
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613402-r4,202613402,0,4,SingleProgram,ood,0.02131523797288537,-1.0,-1.0,-1.0,20.128158230159897,24.631670576568318,0.09044674710485501,0.9537050135629701,0.8101205853335876
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613402-r4,202613402,0,4,NeuralMoE,ood,1.5949946530163288,0.3603515625,-1.0,-1.0,16.735045658948366,21.296386774044556,0.32008871853623,0.8245673298547367,0.7887861586944922
