git_commit,git_dirty,task_id,task_seed,seed,model,multiplier,training_seconds,mean_node_validation_nrmse,mae,rmse,r2,nrmse,relative_error
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608525,202608525,1,ExactPrimitives,2.0,0.0,0.0028818051796406507,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608525,202608525,1,NeuralPrimitives,2.0,1.0453093170654029,0.0028818051796406507,0.06740761406263118,0.07868106585526886,0.9996818161195269,0.017837709507475024,0.02392630480594591
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608525,202608525,1,ExactPrimitives,4.0,0.0,0.0028818051796406507,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608525,202608525,1,NeuralPrimitives,4.0,1.0453093170654029,0.0028818051796406507,0.2323561512039305,0.2787353244746089,0.9986977567119498,0.036086608153859334,0.0392089628454631
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608525,202608525,1,ExactPrimitives,8.0,0.0,0.0028818051796406507,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608525,202608525,1,NeuralPrimitives,8.0,1.0453093170654029,0.0028818051796406507,0.5867347416788107,0.7251661308543572,0.9972917448706151,0.05204089862199619,0.049946805056314804
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608525,202608525,2,ExactPrimitives,1.0,0.0,0.001510190311819315,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608525,202608525,2,NeuralPrimitives,1.0,1.0260341118555516,0.001510190311819315,0.0017566671808708634,0.0023765203717703203,0.9999980545797411,0.0013947832300508507,0.0013645281159756204
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608525,202608525,2,ExactPrimitives,2.0,0.0,0.001510190311819315,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608525,202608525,2,NeuralPrimitives,2.0,1.0260341118555516,0.001510190311819315,0.08018765297038044,0.10727560733132752,0.9994085205382656,0.02432035077326088,0.02492774422389999
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608525,202608525,2,ExactPrimitives,4.0,0.0,0.001510190311819315,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608525,202608525,2,NeuralPrimitives,4.0,1.0260341118555516,0.001510190311819315,0.40498739180611665,0.5059210767494138,0.9957098384026004,0.06549932516751313,0.05966819353855901
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608525,202608525,2,ExactPrimitives,8.0,0.0,0.001510190311819315,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608525,202608525,2,NeuralPrimitives,8.0,1.0260341118555516,0.001510190311819315,1.163629741470686,1.3829595682546283,0.9901500615399331,0.0992468561722077,0.09373817412598481
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608525,202608525,3,ExactPrimitives,1.0,0.0,0.0017959839897230268,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608525,202608525,3,NeuralPrimitives,1.0,1.073290454922244,0.0017959839897230268,0.002497197163393139,0.00333808430532775,0.9999961618234041,0.0019591264879832725,0.0016060397510321376
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608525,202608525,3,ExactPrimitives,2.0,0.0,0.0017959839897230268,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608525,202608525,3,NeuralPrimitives,2.0,1.073290454922244,0.0017959839897230268,0.06811278259056053,0.09190822964026746,0.9995658433010318,0.020836427212171688,0.0210057582324787
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608525,202608525,3,ExactPrimitives,4.0,0.0,0.0017959839897230268,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608525,202608525,3,NeuralPrimitives,4.0,1.073290454922244,0.0017959839897230268,0.2792675024102209,0.36692733500130326,0.9977433290454675,0.047504430893681344,0.03734962952857489
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608525,202608525,3,ExactPrimitives,8.0,0.0,0.0017959839897230268,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608525,202608525,3,NeuralPrimitives,8.0,1.073290454922244,0.0017959839897230268,0.7805533346909215,0.9857515930065263,0.9949956286915088,0.07074158118455602,0.054073488331286036
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608525,202608525,4,ExactPrimitives,1.0,0.0,0.0038529466837644577,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608525,202608525,4,NeuralPrimitives,1.0,1.0757271151524037,0.0038529466837644577,0.0052724191154993605,0.006742942765730853,0.9999843386462965,0.003957442823781962,0.004055837844258206
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608525,202608525,4,ExactPrimitives,2.0,0.0,0.0038529466837644577,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608525,202608525,4,NeuralPrimitives,2.0,1.0757271151524037,0.0038529466837644577,0.06909976809856744,0.08536246287706792,0.9996254829629675,0.019352442663202598,0.02021437609962727
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608525,202608525,4,ExactPrimitives,4.0,0.0,0.0038529466837644577,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608525,202608525,4,NeuralPrimitives,4.0,1.0757271151524037,0.0038529466837644577,0.2658532072819071,0.3372522971581909,0.9980935828381439,0.04366253728147471,0.04481348344795631
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608525,202608525,4,ExactPrimitives,8.0,0.0,0.0038529466837644577,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608525,202608525,4,NeuralPrimitives,8.0,1.0757271151524037,0.0038529466837644577,0.8242245758092395,1.0677010431140224,0.9941289756127742,0.0766226101567007,0.06933820330701289
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608526,202608526,0,ExactPrimitives,1.0,0.0,0.004639999475330114,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608526,202608526,0,NeuralPrimitives,1.0,1.0805248420219868,0.004639999475330114,0.00582892131205881,0.007390170867520167,0.999979052981321,0.0045767913082227175,0.004956345594176428
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608526,202608526,0,ExactPrimitives,2.0,0.0,0.004639999475330114,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608526,202608526,0,NeuralPrimitives,2.0,1.0805248420219868,0.004639999475330114,0.11499292149528628,0.18552281828433093,0.998214991497865,0.04224936096717969,0.048881554945487224
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608526,202608526,0,ExactPrimitives,4.0,0.0,0.004639999475330114,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608526,202608526,0,NeuralPrimitives,4.0,1.0805248420219868,0.004639999475330114,0.4551345351646887,0.7089010613372592,0.9911774770393519,0.09392828626483132,0.08483634531943207
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608526,202608526,0,ExactPrimitives,8.0,0.0,0.004639999475330114,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608526,202608526,0,NeuralPrimitives,8.0,1.0805248420219868,0.004639999475330114,1.3206990015514748,1.9884710059599713,0.9807203123624804,0.1388513148570068,0.11501113729714481
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608526,202608526,1,ExactPrimitives,1.0,0.0,0.0028460905887186527,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608526,202608526,1,NeuralPrimitives,1.0,1.0761422540526837,0.0028460905887186527,0.003805933067269507,0.004514594498302816,0.9999921828084056,0.0027959241038381906,0.0027879144901110054
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608526,202608526,1,ExactPrimitives,2.0,0.0,0.0028460905887186527,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608526,202608526,1,NeuralPrimitives,2.0,1.0761422540526837,0.0028460905887186527,0.05920592333677632,0.07056816291297155,0.9997417363727695,0.016070582666179174,0.021058207981606188
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608526,202608526,1,ExactPrimitives,4.0,0.0,0.0028460905887186527,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608526,202608526,1,NeuralPrimitives,4.0,1.0761422540526837,0.0028460905887186527,0.220857734189849,0.2672283361708875,0.9987463203987113,0.03540733824066353,0.047454515306728215
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608526,202608526,1,ExactPrimitives,8.0,0.0,0.0028460905887186527,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608526,202608526,1,NeuralPrimitives,8.0,1.0761422540526837,0.0028460905887186527,0.5661073400915484,0.7082103659239392,0.9975543966205132,0.04945304216614785,0.04776068906063402
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608526,202608526,2,ExactPrimitives,1.0,0.0,0.0015210754936560988,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608526,202608526,2,NeuralPrimitives,1.0,1.0844992089550942,0.0015210754936560988,0.001907814525111462,0.002475751529541033,0.99999764913672,0.0015332525167343943,0.0016011609193485456
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608526,202608526,2,ExactPrimitives,2.0,0.0,0.0015210754936560988,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608526,202608526,2,NeuralPrimitives,2.0,1.0844992089550942,0.0015210754936560988,0.07555098093325796,0.09768737093170123,0.9995050942883108,0.02224647638816515,0.02441974715034985
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608526,202608526,2,ExactPrimitives,4.0,0.0,0.0015210754936560988,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608526,202608526,2,NeuralPrimitives,4.0,1.0844992089550942,0.0015210754936560988,0.3799711949250195,0.4773772629124203,0.9959992169248345,0.06325174365316294,0.05899051246730401
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608526,202608526,2,ExactPrimitives,8.0,0.0,0.0015210754936560988,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608526,202608526,2,NeuralPrimitives,8.0,1.0844992089550942,0.0015210754936560988,1.1867929906402424,1.419958951669783,0.9901686524902724,0.09915315178917693,0.09558141923509102
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608526,202608526,3,ExactPrimitives,1.0,0.0,0.00224181916564703,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608526,202608526,3,NeuralPrimitives,1.0,1.0745695158839226,0.00224181916564703,0.002891973781515844,0.00374337525886294,0.9999946254761846,0.002318301924990385,0.0019422629565541195
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608526,202608526,3,ExactPrimitives,2.0,0.0,0.00224181916564703,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608526,202608526,3,NeuralPrimitives,2.0,1.0745695158839226,0.00224181916564703,0.06542154460839811,0.08954306229928889,0.9995841760413997,0.02039176202784558,0.022057551138118484
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608526,202608526,3,ExactPrimitives,4.0,0.0,0.00224181916564703,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608526,202608526,3,NeuralPrimitives,4.0,1.0745695158839226,0.00224181916564703,0.27272381034526916,0.36490443237581366,0.9976623482042818,0.04834926882299443,0.037728113188655835
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608526,202608526,3,ExactPrimitives,8.0,0.0,0.00224181916564703,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608526,202608526,3,NeuralPrimitives,8.0,1.0745695158839226,0.00224181916564703,0.8171940717875259,1.0341438060268298,0.9947853719338408,0.07221238166796046,0.05027122725742323
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608526,202608526,4,ExactPrimitives,1.0,0.0,0.003978367429226637,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608526,202608526,4,NeuralPrimitives,1.0,1.0484442070592195,0.003978367429226637,0.0052929495996068,0.006399418971979653,0.9999842929600125,0.003963210817946911,0.004757681750232806
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608526,202608526,4,ExactPrimitives,2.0,0.0,0.003978367429226637,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608526,202608526,4,NeuralPrimitives,2.0,1.0484442070592195,0.003978367429226637,0.06942913486454927,0.08077050861276835,0.999661661625712,0.018393976576259047,0.017996978577291337
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608526,202608526,4,ExactPrimitives,4.0,0.0,0.003978367429226637,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608526,202608526,4,NeuralPrimitives,4.0,1.0484442070592195,0.003978367429226637,0.2524181336793845,0.32143555669728785,0.9981861165583653,0.042589710513629066,0.04161321035817977
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608526,202608526,4,ExactPrimitives,8.0,0.0,0.003978367429226637,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608526,202608526,4,NeuralPrimitives,8.0,1.0484442070592195,0.003978367429226637,0.8050837042028434,1.0369481308768747,0.9947570522000977,0.07240820257334345,0.06370138574516235
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608527,202608527,0,ExactPrimitives,1.0,0.0,0.10935631064542879,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608527,202608527,0,NeuralPrimitives,1.0,3.1887590629048645,0.10935631064542879,0.35357844918962655,1.0756738505109127,0.8963320003930938,0.32197515371050944,0.07525295260643974
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608527,202608527,0,ExactPrimitives,2.0,0.0,0.10935631064542879,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608527,202608527,0,NeuralPrimitives,2.0,3.1887590629048645,0.10935631064542879,1.497496959505952,1.9929363960421689,-0.855822933220812,1.3622859219785002,0.8224799694536798
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608527,202608527,0,ExactPrimitives,4.0,0.0,0.10935631064542879,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608527,202608527,0,NeuralPrimitives,4.0,3.1887590629048645,0.10935631064542879,4.5925413465975,5.867094579373177,-9.402345739133553,3.2252667702274724,2.9507601870898963
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608527,202608527,0,ExactPrimitives,8.0,0.0,0.10935631064542879,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608527,202608527,0,NeuralPrimitives,8.0,3.1887590629048645,0.10935631064542879,11.177788207563026,14.366736070736001,-37.313010435884,6.189750434054995,7.207073613743731
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608527,202608527,1,ExactPrimitives,1.0,0.0,0.1226505336817354,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608527,202608527,1,NeuralPrimitives,1.0,2.0395138999447227,0.1226505336817354,0.4213726509933622,1.136803385706856,0.8842144900023868,0.34027269945973204,0.09311716252616385
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608527,202608527,1,ExactPrimitives,2.0,0.0,0.1226505336817354,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608527,202608527,1,NeuralPrimitives,2.0,2.0395138999447227,0.1226505336817354,1.9254803817457287,2.283824518290398,-1.4371099469142128,1.561124577640815,1.3659847308278041
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608527,202608527,1,ExactPrimitives,4.0,0.0,0.1226505336817354,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608527,202608527,1,NeuralPrimitives,4.0,2.0395138999447227,0.1226505336817354,4.868180526371361,5.625652586909646,-8.563809638296238,3.0925409679252818,3.6728917786372004
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608527,202608527,1,ExactPrimitives,8.0,0.0,0.1226505336817354,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608527,202608527,1,NeuralPrimitives,8.0,2.0395138999447227,0.1226505336817354,9.727213334849694,11.32920476700832,-22.824780262556864,4.881063435621059,7.371062154662681
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608527,202608527,2,ExactPrimitives,1.0,0.0,0.09268088731914759,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608527,202608527,2,NeuralPrimitives,1.0,1.617731245001778,0.09268088731914759,0.2721329226060334,0.906399512415267,0.926392372034661,0.2713072574874085,0.051973093762723216
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608527,202608527,2,ExactPrimitives,2.0,0.0,0.09268088731914759,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608527,202608527,2,NeuralPrimitives,2.0,1.617731245001778,0.09268088731914759,0.6576684501924319,0.8017239601364349,0.6996695366475303,0.5480241448626783,0.5384618752763034
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608527,202608527,2,ExactPrimitives,4.0,0.0,0.09268088731914759,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608527,202608527,2,NeuralPrimitives,4.0,1.617731245001778,0.09268088731914759,1.6403367113907734,2.1629870562643347,-0.4138161776741245,1.1890400235795784,1.249461702844565
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608527,202608527,2,ExactPrimitives,8.0,0.0,0.09268088731914759,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608527,202608527,2,NeuralPrimitives,8.0,1.617731245001778,0.09268088731914759,3.482444149987714,5.938555608453761,-5.546236722695711,2.5585614557199343,1.7521348358824336
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608527,202608527,3,ExactPrimitives,1.0,0.0,0.12314401741605252,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608527,202608527,3,NeuralPrimitives,1.0,1.530425458913669,0.12314401741605252,0.4498119262898399,1.1596608245915503,0.8795115358509211,0.34711448277056783,0.11755506885883568
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608527,202608527,3,ExactPrimitives,2.0,0.0,0.12314401741605252,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608527,202608527,3,NeuralPrimitives,2.0,1.530425458913669,0.12314401741605252,2.2395142015157035,2.6554945206278897,-2.2948866551225477,1.8151822649867828,1.5881016559306211
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608527,202608527,3,ExactPrimitives,4.0,0.0,0.12314401741605252,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608527,202608527,3,NeuralPrimitives,4.0,1.530425458913669,0.12314401741605252,4.391556032967856,5.59919065759333,-8.474048800906104,3.077994282143179,2.668353609936103
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608527,202608527,3,ExactPrimitives,8.0,0.0,0.12314401741605252,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608527,202608527,3,NeuralPrimitives,8.0,1.530425458913669,0.12314401741605252,9.14032321923878,12.36315946167075,-27.371937383896324,5.326531459016864,4.824263704458677
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608527,202608527,4,ExactPrimitives,1.0,0.0,0.11356981319840997,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608527,202608527,4,NeuralPrimitives,1.0,1.7635480319149792,0.11356981319840997,0.40840911400027835,1.0714074131119469,0.8971527248135452,0.3206981059913743,0.10908327746642846
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608527,202608527,4,ExactPrimitives,2.0,0.0,0.11356981319840997,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608527,202608527,4,NeuralPrimitives,2.0,1.7635480319149792,0.11356981319840997,1.578275112566189,1.858350747406565,-0.6136339901612848,1.2702889396358943,1.1520325992196006
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608527,202608527,4,ExactPrimitives,4.0,0.0,0.11356981319840997,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608527,202608527,4,NeuralPrimitives,4.0,1.7635480319149792,0.11356981319840997,3.764328384242617,4.59710335713501,-5.386363615471922,2.527125563851532,2.8612494142322484
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608527,202608527,4,ExactPrimitives,8.0,0.0,0.11356981319840997,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608527,202608527,4,NeuralPrimitives,8.0,1.7635480319149792,0.11356981319840997,7.901199141793768,10.160310549353573,-18.162140300617935,4.377458200899003,4.661686327269106
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608528,202608528,0,ExactPrimitives,1.0,0.0,0.004558605141937733,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608528,202608528,0,NeuralPrimitives,1.0,0.5879525640048087,0.004558605141937733,0.0053068360116412805,0.006868401477347618,0.9999818642474111,0.004258609231765781,0.004481350028129637
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608528,202608528,0,ExactPrimitives,2.0,0.0,0.004558605141937733,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608528,202608528,0,NeuralPrimitives,2.0,0.5879525640048087,0.004558605141937733,0.1236272285823361,0.2024566347469508,0.9978930555202402,0.04590146489775455,0.05296962595450455
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608528,202608528,0,ExactPrimitives,4.0,0.0,0.004558605141937733,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608528,202608528,0,NeuralPrimitives,4.0,0.5879525640048087,0.004558605141937733,0.5009092277050513,0.7841358105151908,0.9898330232078196,0.10083142760161835,0.0894627430943267
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608528,202608528,0,ExactPrimitives,8.0,0.0,0.004558605141937733,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608528,202608528,0,NeuralPrimitives,8.0,0.5879525640048087,0.004558605141937733,1.2999406182352686,1.9348902597200102,0.9804737009421493,0.13973653444196588,0.13080444349921794
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608528,202608528,1,ExactPrimitives,1.0,0.0,0.002817292232066393,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608528,202608528,1,NeuralPrimitives,1.0,0.7677424740977585,0.002817292232066393,0.0038028653011679125,0.0046000361091952215,0.9999918652030314,0.0028521565470048388,0.0027227681979130436
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608528,202608528,1,ExactPrimitives,2.0,0.0,0.002817292232066393,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608528,202608528,1,NeuralPrimitives,2.0,0.7677424740977585,0.002817292232066393,0.06183782136031368,0.073068617700267,0.9997255578283117,0.016566296257410087,0.02836303669627082
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608528,202608528,1,ExactPrimitives,4.0,0.0,0.002817292232066393,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608528,202608528,1,NeuralPrimitives,4.0,0.7677424740977585,0.002817292232066393,0.221651955453126,0.26698869752413795,0.9988213224557253,0.03433187359109136,0.04056499371503056
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608528,202608528,1,ExactPrimitives,8.0,0.0,0.002817292232066393,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608528,202608528,1,NeuralPrimitives,8.0,0.7677424740977585,0.002817292232066393,0.546460043235129,0.6832296912915156,0.99756532653516,0.049342410407681704,0.054396533259221655
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608528,202608528,2,ExactPrimitives,1.0,0.0,0.0015967529034242034,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608528,202608528,2,NeuralPrimitives,1.0,1.0715964059345424,0.0015967529034242034,0.0017912870257532632,0.002413681611033105,0.9999977603291378,0.0014965529934715342,0.0014377769257580353
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608528,202608528,2,ExactPrimitives,2.0,0.0,0.0015967529034242034,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608528,202608528,2,NeuralPrimitives,2.0,1.0715964059345424,0.0015967529034242034,0.08716792990162503,0.11233458963448151,0.9993513415640853,0.025468773741871523,0.02627125547928895
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608528,202608528,2,ExactPrimitives,4.0,0.0,0.0015967529034242034,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608528,202608528,2,NeuralPrimitives,4.0,1.0715964059345424,0.0015967529034242034,0.4243130427203141,0.5299751344015945,0.995355700233383,0.06814909952902488,0.06197690001444558
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608528,202608528,2,ExactPrimitives,8.0,0.0,0.0015967529034242034,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608528,202608528,2,NeuralPrimitives,8.0,1.0715964059345424,0.0015967529034242034,1.2161023618118634,1.435537414647034,0.9892517863182202,0.1036735920173496,0.09780987281319098
