seed,task_family,query_family,domain,direct_broad,direct_long,direct_moment,projective,advantage_vs_direct_long,advantage_vs_direct_broad,advantage_vs_direct_moment,best_control,advantage_vs_best_control
2027083103,interaction,point,gaussian,1.2040045261383057,1.1565375129381816,1.1602590481440227,1.0667075912157695,0.08982992172241211,0.13729693492253614,0.09355145692825317,1.1565375129381816,0.08982992172241211
2027083103,interaction,point,wine,1.2507001757621763,1.179689844449361,1.18463001648585,1.107517699400584,0.07217214504877711,0.14318247636159231,0.07711231708526611,1.179689844449361,0.07217214504877711
2027083103,interaction,scaled_dense,breast_cancer,2.3962276379267373,12.750807285308838,2.3878387212753296,2.1769748528798423,10.573832432428995,0.21925278504689505,0.21086386839548732,2.3878387212753296,0.21086386839548732
2027083103,interaction,scaled_dense,diabetes,2.140363613764445,12.434433142344156,2.318004568417867,2.050869166851044,10.383563975493113,0.0894944469134007,0.267135401566823,2.140363613764445,0.0894944469134007
2027083103,interaction,scaled_dense,digits,2.1579710245132446,12.974558512369793,2.327864408493042,2.026326914628347,10.948231597741445,0.13164410988489772,0.3015374938646951,2.1579710245132446,0.13164410988489772
2027083103,interaction,scaled_dense,gaussian,2.09876279036204,11.679015636444092,2.26603905359904,2.010213474432627,9.668802162011465,0.08854931592941284,0.2558255791664128,2.09876279036204,0.08854931592941284
2027083103,interaction,scaled_dense,wine,2.177735249201457,12.563149054845177,2.348230997721354,2.035444955031077,10.5277040998141,0.14229029417038008,0.3127860426902771,2.177735249201457,0.14229029417038008
2027083103,linear,dense,breast_cancer,1.4297463695208232,1.5902828971544902,1.4773391683896382,1.1691657503445942,0.421117146809896,0.260580619176229,0.30817341804504395,1.4297463695208232,0.260580619176229
2027083103,linear,dense,diabetes,1.4771671096483867,1.533282458782196,1.5106766025225322,1.1952558755874634,0.33802658319473267,0.28191123406092333,0.31542072693506884,1.4771671096483867,0.28191123406092333
2027083103,linear,dense,digits,1.418057421843211,1.4999818801879885,1.4418079654375713,1.1619659662246704,0.3380159139633181,0.2560914556185405,0.27984199921290087,1.418057421843211,0.2560914556185405
2027083103,linear,dense,gaussian,1.4462391138076782,1.516446689764659,1.4791903098424275,1.155692438284556,0.360754251480103,0.2905466755231223,0.3234978715578716,1.4462391138076782,0.2905466755231223
2027083103,linear,dense,wine,1.4753159880638125,1.5380494793256123,1.492492437362671,1.1824324131011963,0.355617066224416,0.2928835749626162,0.3100600242614746,1.4753159880638125,0.2928835749626162
2027083103,linear,point,breast_cancer,1.3983872135480244,1.31939564148585,1.3175522287686663,1.0962145527203877,0.2231810887654624,0.3021726608276367,0.2213376760482786,1.3175522287686663,0.2213376760482786
2027083103,linear,point,diabetes,1.4495747486750286,1.4194448788960774,1.4167896111806233,1.1676406661669414,0.251804212729136,0.28193408250808716,0.2491489450136819,1.4167896111806233,0.2491489450136819
2027083103,linear,point,digits,1.4089340567588806,1.3688194751739502,1.3649245500564575,1.1159103512763977,0.2529091238975525,0.2930237054824829,0.24901419878005981,1.3649245500564575,0.24901419878005981
2027083103,linear,point,gaussian,1.3816767533620198,1.347840964794159,1.353723367055257,1.0935883522033691,0.2542526125907898,0.28808840115865064,0.26013501485188795,1.347840964794159,0.2542526125907898
2027083103,linear,point,wine,1.4837897022565203,1.4487931330998738,1.4421666065851848,1.1627177198727925,0.2860754132270813,0.3210719823837278,0.2794488867123923,1.4421666065851848,0.2794488867123923
2027083103,linear,scaled_dense,breast_cancer,2.2976229588190717,12.635847409566244,2.468860069910685,2.010646184285482,10.625201225280762,0.28697677453358983,0.45821388562520315,2.2976229588190717,0.28697677453358983
2027083103,linear,scaled_dense,diabetes,2.3552502393722534,11.83011245727539,2.4685657024383545,2.0581122835477195,9.77200017372767,0.29713795582453395,0.410453418890635,2.3552502393722534,0.29713795582453395
2027083103,linear,scaled_dense,digits,2.324935873349508,10.32414722442627,2.4145838419596357,2.0376996795336404,8.28644754489263,0.2872361938158674,0.3768841624259953,2.324935873349508,0.2872361938158674
2027083103,linear,scaled_dense,gaussian,2.287206292152405,10.453871647516886,2.4209211270014444,1.9908621708552043,8.463009476661682,0.29634412129720045,0.43005895614624,2.287206292152405,0.29634412129720045
2027083103,linear,scaled_dense,wine,2.3115517695744834,10.926660855611166,2.447035789489746,2.029863953590393,8.896796902020773,0.2816878159840903,0.417171835899353,2.3115517695744834,0.2816878159840903
2027083103,stump,dense,breast_cancer,1.2136828502019246,1.4880510767300923,1.3483955065409343,1.1198426485061646,0.36820842822392774,0.09384020169576002,0.22855285803476977,1.2136828502019246,0.09384020169576002
2027083103,stump,dense,diabetes,1.2613600889841716,1.490912954012553,1.396066188812256,1.1417988737424214,0.3491140802701316,0.11956121524175023,0.2542673150698347,1.2613600889841716,0.11956121524175023
2027083103,stump,dense,digits,1.19009925921758,1.3970364133516948,1.3262594938278198,1.0920404593149822,0.30499595403671265,0.09805879990259792,0.23421903451283765,1.19009925921758,0.09805879990259792
2027083103,stump,dense,gaussian,1.2241186300913494,1.4785920182863872,1.372758408387502,1.1077664097150166,0.3708256085713706,0.11635222037633275,0.26499199867248535,1.2241186300913494,0.11635222037633275
2027083103,stump,dense,wine,1.2325671911239624,1.432959993680318,1.353285590807597,1.1298702955245972,0.30308969815572073,0.10269689559936523,0.22341529528299975,1.2325671911239624,0.10269689559936523
2027083103,stump,point,breast_cancer,1.2281620105107625,1.2192117969195049,1.2201538284619649,1.0959917704264324,0.12322002649307251,0.1321702400843301,0.12416205803553249,1.2192117969195049,0.12322002649307251
2027083103,stump,point,diabetes,1.25942059357961,1.262058933575948,1.2667181690533955,1.1507479548454285,0.11131097873051954,0.10867263873418143,0.11597021420796705,1.25942059357961,0.10867263873418143
2027083103,stump,point,digits,1.217296063899994,1.2071690956751506,1.2160810828208923,1.1076662341753645,0.09950286149978615,0.10962982972462942,0.10841484864552786,1.2071690956751506,0.09950286149978615
2027083103,stump,point,gaussian,1.2217270533243816,1.2208435734113057,1.2314196427663169,1.102040270964305,0.11880330244700077,0.11968678236007668,0.12937937180201198,1.2208435734113057,0.11880330244700077
2027083103,stump,point,wine,1.2385839422543845,1.2396549979845684,1.251209835211436,1.121064007282257,0.11859099070231127,0.11751993497212743,0.13014582792917895,1.2385839422543845,0.11751993497212743
2027083103,stump,scaled_dense,breast_cancer,2.068891763687134,12.615188598632812,2.5220497051874795,1.9534889856974285,10.661699612935385,0.11540277798970533,0.568560719490051,2.068891763687134,0.11540277798970533
2027083103,stump,scaled_dense,diabetes,2.0741708676020303,9.44812830289205,2.310773491859436,1.9667187134424848,7.481409589449565,0.10745215415954545,0.3440547784169512,2.0741708676020303,0.10745215415954545
2027083103,stump,scaled_dense,digits,2.092967470486959,11.826154708862305,2.4335642655690517,1.984577735265096,9.841576973597208,0.10838973522186302,0.44898653030395574,2.092967470486959,0.10838973522186302
2027083103,stump,scaled_dense,gaussian,2.09658153851827,11.5816384156545,2.3931808869043985,1.965487579504649,9.616150836149851,0.1310939590136211,0.42769330739974953,2.09658153851827,0.1310939590136211
2027083103,stump,scaled_dense,wine,2.070732673009237,14.60674238204956,2.404745936393738,1.9639000097910564,12.642842372258505,0.10683266321818041,0.4408459266026814,2.070732673009237,0.10683266321818041
