dataset,data_role,method,start_seed,round,indices,selector_utility,test_utility,selector_improvement,test_improvement,posthoc_test_diagnostic
electricity,confirmation,random_search,4103,1,6;8;41;42;43;53;65;67;80;90;98;99;106;114;118;130;143;150;172;174;183;185;189;193;197;198;205;215;218;240;245;254,-0.821019067392511,-0.8011003870690884,0.17069452990166223,0.11950380374874947,True
electricity,confirmation,random_search,4103,2,6;8;41;42;43;65;67;80;90;98;99;106;114;118;121;130;143;150;172;174;183;185;189;193;197;198;205;215;218;240;245;254,-0.7388915576266253,-0.709675649511785,0.2528220396675479,0.21092854130605287,True
electricity,confirmation,random_search,4103,3,6;8;41;42;43;65;67;80;90;98;99;106;114;118;121;130;143;150;172;174;185;189;193;197;198;205;215;218;224;240;245;254,-0.686992949560131,-0.635071091905267,0.30472064773404217,0.28553309891257084,True
electricity,confirmation,random_search,4103,4,6;8;26;41;42;43;65;67;80;90;98;99;106;114;118;121;130;143;150;172;174;185;189;193;197;198;205;215;218;224;240;245,-0.6606508740575917,-0.6059265059770627,0.3310627232365815,0.3146776848407752,True
electricity,confirmation,row_active,4103,0,6;8;41;42;43;53;65;67;80;90;99;106;114;118;130;143;150;166;172;174;183;185;189;193;197;198;205;215;218;240;245;254,-0.9917135972941732,-0.9206041908178378,0.0,0.0,True
electricity,confirmation,row_active,4103,1,6;8;41;42;43;53;65;67;80;90;99;106;114;118;130;150;160;166;172;174;183;185;189;193;197;198;205;215;218;240;245;254,-0.7952403711328341,-0.7033057393831992,0.1964732261613391,0.21729845143463866,True
electricity,confirmation,row_active,4103,2,6;8;41;42;43;53;56;65;67;80;90;99;106;114;118;130;150;160;166;172;174;183;189;193;197;198;205;215;218;240;245;254,-0.664226193430189,-0.7172905188523852,0.3274874038639842,0.2033136719654527,True
electricity,confirmation,row_active,4103,3,8;41;42;43;53;56;65;67;80;90;99;106;114;118;130;139;150;160;166;172;174;183;189;193;197;198;205;215;218;240;245;254,-0.6223745702276016,-0.6912200038444907,0.3693390270665716,0.22938418697334717,True
electricity,confirmation,row_active,4103,4,8;41;42;53;56;65;67;80;90;99;106;114;118;130;139;150;156;160;166;172;174;183;189;193;197;198;205;215;218;240;245;254,-0.5644631555892821,-0.6195677375810571,0.4272504417048911,0.30103645323678074,True
electricity,confirmation,contextual_active,4103,0,6;8;41;42;43;53;65;67;80;90;99;106;114;118;130;143;150;166;172;174;183;185;189;193;197;198;205;215;218;240;245;254,-0.9917135972941732,-0.9206041908178378,0.0,0.0,True
electricity,confirmation,contextual_active,4103,1,6;8;41;42;43;53;65;67;80;90;99;106;114;118;120;130;143;150;166;172;174;183;189;193;197;198;205;215;218;240;245;254,-0.7146661438067505,-0.7661074661491825,0.27704745348742266,0.15449672466865538,True
electricity,confirmation,contextual_active,4103,2,6;8;41;42;43;53;65;67;80;90;99;106;114;118;120;130;143;150;166;174;183;189;193;197;198;205;215;218;240;245;248;254,-0.6253574790069061,-0.6656010134877797,0.3663561182872671,0.2550031773300582,True
electricity,confirmation,contextual_active,4103,3,6;8;29;41;42;43;53;65;67;80;90;99;106;114;118;120;130;143;150;166;174;183;189;193;197;198;205;215;218;240;245;248,-0.5706286099362265,-0.6131888987418186,0.42108498735794664,0.30741529207601925,True
electricity,confirmation,contextual_active,4103,4,8;12;29;41;42;43;53;65;67;80;90;99;106;114;118;120;130;143;150;166;174;183;189;193;197;198;205;215;218;240;245;248,-0.5258954649902606,-0.6046246451784598,0.46581813230391256,0.315979545639378,True
electricity,confirmation,additive_static,4103,0,6;8;41;42;43;53;65;67;80;90;99;106;114;118;130;143;150;166;172;174;183;185;189;193;197;198;205;215;218;240;245;254,-0.9917135972941732,-0.9206041908178378,0.0,0.0,True
electricity,confirmation,additive_static,4103,1,6;8;41;42;43;53;65;67;80;90;99;106;113;114;118;130;143;150;166;172;174;183;189;193;197;198;205;215;218;240;245;254,-0.9821545936139476,-1.0752894771861823,0.009559003680225553,-0.15468528636834444,True
electricity,confirmation,additive_static,4103,2,8;30;41;42;43;53;65;67;80;90;99;106;113;114;118;130;143;150;166;172;174;183;189;193;197;198;205;215;218;240;245;254,-0.9782934008950198,-1.1025511414260494,0.013420196399153372,-0.18194695060821153,True
electricity,confirmation,additive_static,4103,3,8;30;41;42;43;53;65;67;80;90;99;106;113;114;118;130;143;150;166;172;174;183;189;193;197;198;205;215;218;240;245;254,-0.9782934008950198,-1.1025511414260494,0.013420196399153372,-0.18194695060821153,True
electricity,confirmation,additive_static,4103,4,8;30;41;42;43;53;65;67;80;90;99;106;113;114;118;130;143;150;166;172;174;183;189;193;197;198;205;215;218;240;245;254,-0.9782934008950198,-1.1025511414260494,0.013420196399153372,-0.18194695060821153,True
electricity,confirmation,fm_static,4103,0,6;8;41;42;43;53;65;67;80;90;99;106;114;118;130;143;150;166;172;174;183;185;189;193;197;198;205;215;218;240;245;254,-0.9917135972941732,-0.9206041908178378,0.0,0.0,True
electricity,confirmation,fm_static,4103,1,6;8;41;42;43;53;65;67;80;84;90;99;106;114;130;143;150;166;172;174;183;185;189;193;197;198;205;215;218;240;245;254,-0.9699556855638958,-0.9078995950384946,0.021757911730277413,0.012704595779343242,True
electricity,confirmation,fm_static,4103,2,6;8;41;42;43;53;65;67;80;84;90;99;106;114;130;143;150;166;172;174;183;189;193;197;198;205;215;218;240;245;247;254,-0.9039991726155284,-0.933644472560328,0.08771442467864476,-0.013040281742490167,True
electricity,confirmation,fm_static,4103,3,6;8;41;42;43;53;65;67;80;84;90;99;106;114;130;143;150;166;172;174;183;189;193;197;198;205;215;218;240;245;247;254,-0.9039991726155284,-0.933644472560328,0.08771442467864476,-0.013040281742490167,True
electricity,confirmation,fm_static,4103,4,6;8;41;42;43;53;65;67;80;84;90;99;106;114;130;143;150;166;172;174;183;189;193;197;198;205;215;218;240;245;247;254,-0.9039991726155284,-0.933644472560328,0.08771442467864476,-0.013040281742490167,True
