dataset,backbone,train_mode,seed,design,phases,rmse,mae,quotient_mse
JenaWeather,patchtst,canonical_train,20261211,2,0-1-2-5,0.5279956459999084,0.37748709321022034,0.002567392773926258
JenaWeather,patchtst,canonical_train,20261211,3,0-1-2-6,0.5043913722038269,0.35392847657203674,0.0025277906097471714
JenaWeather,patchtst,canonical_train,20261211,4,0-1-2-7,0.4816723167896271,0.32845380902290344,0.0071587227284908295
JenaWeather,patchtst,canonical_train,20261211,5,0-1-3-4,0.5323407649993896,0.3805560767650604,0.0028891919646412134
JenaWeather,patchtst,canonical_train,20261211,6,0-1-3-5,0.5202198028564453,0.3676723539829254,0.0015540866879746318
JenaWeather,patchtst,canonical_train,20261211,7,0-1-3-6,0.4974258542060852,0.3445047438144684,0.002686931984499097
JenaWeather,patchtst,canonical_train,20261211,8,0-1-3-7,0.47554799914360046,0.3194595277309418,0.008433758281171322
JenaWeather,patchtst,canonical_train,20261211,9,0-1-4-5,0.5162131190299988,0.36368629336357117,0.0018124515190720558
JenaWeather,patchtst,canonical_train,20261211,10,0-1-4-6,0.49343934655189514,0.3405250608921051,0.0031479729805141687
JenaWeather,patchtst,canonical_train,20261211,11,0-1-4-7,0.47260749340057373,0.31589993834495544,0.010056843049824238
JenaWeather,patchtst,canonical_train,20261211,12,0-1-5-6,0.4845638871192932,0.32906192541122437,0.005890600383281708
JenaWeather,patchtst,canonical_train,20261211,13,0-1-5-7,0.46462568640708923,0.3050742447376251,0.01399888377636671
JenaWeather,patchtst,canonical_train,20261211,14,0-1-6-7,0.45165911316871643,0.28679099678993225,0.02644689939916134
JenaWeather,patchtst,canonical_train,20261211,15,0-2-3-4,0.5607272386550903,0.4080648422241211,0.007422693073749542
JenaWeather,patchtst,canonical_train,20261211,16,0-2-3-5,0.5477303862571716,0.39486613869667053,0.004439027514308691
JenaWeather,patchtst,canonical_train,20261211,17,0-2-3-6,0.522304892539978,0.37064841389656067,0.0015619749901816249
JenaWeather,patchtst,canonical_train,20261211,18,0-2-3-7,0.49727413058280945,0.3443441390991211,0.003074548440054059
JenaWeather,patchtst,canonical_train,20261211,19,0-2-4-5,0.5428670048713684,0.3906198740005493,0.003546161809936166
JenaWeather,patchtst,canonical_train,20261211,20,0-2-4-6,0.5173983573913574,0.36637842655181885,0.0008717851596884429
JenaWeather,patchtst,canonical_train,20261211,21,0-2-4-7,0.49329742789268494,0.3403884470462799,0.003546401858329773
JenaWeather,patchtst,canonical_train,20261211,22,0-2-5-6,0.5073187351226807,0.3543785810470581,0.001965852454304695
JenaWeather,patchtst,canonical_train,20261211,23,0-2-5-7,0.4839555025100708,0.32879629731178284,0.005839884746819735
JenaWeather,patchtst,canonical_train,20261211,24,0-2-6-7,0.46724933385849,0.30831480026245117,0.014278002083301544
JenaWeather,patchtst,canonical_train,20261211,25,0-3-4-5,0.5358180403709412,0.3811899721622467,0.0030798951629549265
JenaWeather,patchtst,canonical_train,20261211,26,0-3-4-6,0.5111456513404846,0.3572807013988495,0.001577965565957129
JenaWeather,patchtst,canonical_train,20261211,27,0-3-4-7,0.48788008093833923,0.331696480512619,0.0053684767335653305
JenaWeather,patchtst,canonical_train,20261211,28,0-3-5-6,0.5011623501777649,0.3453856408596039,0.0028946560341864824
JenaWeather,patchtst,canonical_train,20261211,29,0-3-5-7,0.4786650836467743,0.3202773630619049,0.007884582504630089
JenaWeather,patchtst,canonical_train,20261211,30,0-3-6-7,0.4630352854728699,0.30043330788612366,0.01749514415860176
JenaWeather,patchtst,canonical_train,20261211,31,0-4-5-6,0.4976116120815277,0.3418724238872528,0.003759329440072179
JenaWeather,patchtst,canonical_train,20261211,32,0-4-5-7,0.4761679172515869,0.3171732723712921,0.00991129968315363
JenaWeather,patchtst,canonical_train,20261211,33,0-4-6-7,0.46067339181900024,0.2975650727748871,0.019724536687135696
JenaWeather,patchtst,canonical_train,20261211,34,0-5-6-7,0.4554019868373871,0.28864994645118713,0.026318376883864403
JenaWeather,patchtst,canonical_train,20261211,35,1-2-3-4,0.6195541620254517,0.46026983857154846,0.026318376883864403
JenaWeather,patchtst,canonical_train,20261211,36,1-2-3-5,0.6048393249511719,0.44647881388664246,0.019724536687135696
JenaWeather,patchtst,canonical_train,20261211,37,1-2-3-6,0.5759238004684448,0.4212350845336914,0.00991129968315363
JenaWeather,patchtst,canonical_train,20261211,38,1-2-3-7,0.5463542342185974,0.3935195207595825,0.003759329440072179
JenaWeather,patchtst,canonical_train,20261211,39,1-2-4-5,0.5993247032165527,0.4420079290866852,0.01749514415860176
JenaWeather,patchtst,canonical_train,20261211,40,1-2-4-6,0.5703073143959045,0.41670286655426025,0.007884582504630089
JenaWeather,patchtst,canonical_train,20261211,41,1-2-4-7,0.5415045022964478,0.38921162486076355,0.0028946560341864824
JenaWeather,patchtst,canonical_train,20261211,42,1-2-5-6,0.5579529404640198,0.4038788378238678,0.0053684767335653305
JenaWeather,patchtst,canonical_train,20261211,43,1-2-5-7,0.529610812664032,0.37657085061073303,0.001577965565957129
JenaWeather,patchtst,canonical_train,20261211,44,1-2-6-7,0.5076026320457458,0.35383930802345276,0.0030798951629549265
JenaWeather,patchtst,canonical_train,20261211,45,1-3-4-5,0.5906230807304382,0.4319073259830475,0.014278002083301544
JenaWeather,patchtst,canonical_train,20261211,46,1-3-4-6,0.5621995329856873,0.4068623483181,0.005839884746819735
JenaWeather,patchtst,canonical_train,20261211,47,1-3-4-7,0.5340046286582947,0.3795824348926544,0.001965852454304695
JenaWeather,patchtst,canonical_train,20261211,48,1-3-5-6,0.5498654842376709,0.39400675892829895,0.003546401858329773
JenaWeather,patchtst,canonical_train,20261211,49,1-3-5-7,0.5221532583236694,0.36695125699043274,0.0008717851596884429
JenaWeather,patchtst,canonical_train,20261211,50,1-3-6-7,0.5009883046150208,0.3446543514728546,0.003546161809936166
JenaWeather,patchtst,canonical_train,20261211,51,1-4-5-6,0.5454072952270508,0.38995835185050964,0.00307454913854599
JenaWeather,patchtst,canonical_train,20261211,52,1-4-5-7,0.5185779929161072,0.36319103837013245,0.0015619749901816249
JenaWeather,patchtst,canonical_train,20261211,53,1-4-6-7,0.4974645972251892,0.34099307656288147,0.004439027514308691
JenaWeather,patchtst,canonical_train,20261211,54,1-5-6-7,0.4889088273048401,0.32993409037590027,0.007422693073749542
JenaWeather,patchtst,canonical_train,20261211,55,2-3-4-5,0.6224944591522217,0.4605582654476166,0.02644689939916134
JenaWeather,patchtst,canonical_train,20261211,56,2-3-4-6,0.5922181010246277,0.43481627106666565,0.013998884707689285
JenaWeather,patchtst,canonical_train,20261211,57,2-3-4-7,0.5617656111717224,0.40681710839271545,0.005890600383281708
JenaWeather,patchtst,canonical_train,20261211,58,2-3-5-6,0.5791004300117493,0.4216913878917694,0.010056843049824238
JenaWeather,patchtst,canonical_train,20261211,59,2-3-5-7,0.5490128397941589,0.3938307762145996,0.0031479729805141687
JenaWeather,patchtst,canonical_train,20261211,60,2-3-6-7,0.5251194834709167,0.3703453540802002,0.0018124515190720558
JenaWeather,patchtst,canonical_train,20261211,61,2-4-5-6,0.5738669037818909,0.41741111874580383,0.008433758281171322
JenaWeather,patchtst,canonical_train,20261211,62,2-4-5-7,0.5445575714111328,0.3897828161716461,0.002686931984499097
JenaWeather,patchtst,canonical_train,20261211,63,2-4-6-7,0.5206543803215027,0.3663276433944702,0.0015540863387286663
JenaWeather,patchtst,canonical_train,20261211,64,2-5-6-7,0.5108749866485596,0.3546552360057831,0.0028891924303025007
JenaWeather,patchtst,canonical_train,20261211,65,3-4-5-6,0.5664898753166199,0.40795159339904785,0.007158722262829542
JenaWeather,patchtst,canonical_train,20261211,66,3-4-5-7,0.5378164052963257,0.3805312216281891,0.0025277906097471714
JenaWeather,patchtst,canonical_train,20261211,67,3-4-6-7,0.5147396922111511,0.35745319724082947,0.002567392773926258
JenaWeather,patchtst,canonical_train,20261211,68,3-5-6-7,0.5050660967826843,0.345943421125412,0.0041251215152442455
JenaWeather,patchtst,canonical_train,20261211,69,4-5-6-7,0.5019733309745789,0.34273961186408997,0.005421619396656752
JenaWeather,patchtst,canonical_train,20261212,0,0-1-2-3,0.5427727103233337,0.3885345160961151,0.005229255184531212
JenaWeather,patchtst,canonical_train,20261212,1,0-1-2-4,0.5474237203598022,0.39510807394981384,0.00453909719362855
JenaWeather,patchtst,canonical_train,20261212,2,0-1-2-5,0.5359972715377808,0.38284361362457275,0.0027491096407175064
JenaWeather,patchtst,canonical_train,20261212,3,0-1-2-6,0.5217168927192688,0.3700720965862274,0.0023441403172910213
JenaWeather,patchtst,canonical_train,20261212,4,0-1-2-7,0.4824012517929077,0.3286135494709015,0.008932994678616524
JenaWeather,patchtst,canonical_train,20261212,5,0-1-3-4,0.5367704629898071,0.38333961367607117,0.002669011941179633
JenaWeather,patchtst,canonical_train,20261212,6,0-1-3-5,0.5258094668388367,0.3711782693862915,0.0016118133207783103
JenaWeather,patchtst,canonical_train,20261212,7,0-1-3-6,0.5116990208625793,0.358500599861145,0.0016717294929549098
JenaWeather,patchtst,canonical_train,20261212,8,0-1-3-7,0.4741029143333435,0.3176502585411072,0.010675794444978237
JenaWeather,patchtst,canonical_train,20261212,9,0-1-4-5,0.531339168548584,0.377961665391922,0.0016966975526884198
JenaWeather,patchtst,canonical_train,20261212,10,0-1-4-6,0.516814112663269,0.3651423156261444,0.0011719061294570565
JenaWeather,patchtst,canonical_train,20261212,11,0-1-4-7,0.4780077636241913,0.3237791359424591,0.008632892742753029
JenaWeather,patchtst,canonical_train,20261212,12,0-1-5-6,0.5074903964996338,0.35376349091529846,0.0022111672442406416
JenaWeather,patchtst,canonical_train,20261212,13,0-1-5-7,0.47063714265823364,0.3134407699108124,0.012230428867042065
JenaWeather,patchtst,canonical_train,20261212,14,0-1-6-7,0.4616081416606903,0.3033202588558197,0.01851285807788372
JenaWeather,patchtst,canonical_train,20261212,15,0-2-3-4,0.5520838499069214,0.39966240525245667,0.004323017317801714
JenaWeather,patchtst,canonical_train,20261212,16,0-2-3-5,0.5405358672142029,0.38728582859039307,0.002295124577358365
JenaWeather,patchtst,canonical_train,20261212,17,0-2-3-6,0.5257596373558044,0.3743167221546173,0.0012388855684548616
JenaWeather,patchtst,canonical_train,20261212,18,0-2-3-7,0.48551708459854126,0.33236369490623474,0.00660901190713048
JenaWeather,patchtst,canonical_train,20261212,19,0-2-4-5,0.5462239384651184,0.39414358139038086,0.0027159275487065315
JenaWeather,patchtst,canonical_train,20261212,20,0-2-4-6,0.5310555100440979,0.3810387849807739,0.001074979780241847
JenaWeather,patchtst,canonical_train,20261212,21,0-2-4-7,0.4896739721298218,0.33867788314819336,0.004902028478682041
JenaWeather,patchtst,canonical_train,20261212,22,0-2-5-6,0.5210555791854858,0.36934611201286316,0.0011435478227213025
JenaWeather,patchtst,canonical_train,20261212,23,0-2-5-7,0.4814746081829071,0.3278462290763855,0.007528873160481453
JenaWeather,patchtst,canonical_train,20261212,24,0-2-6-7,0.47147050499916077,0.3171617090702057,0.012695145793259144
JenaWeather,patchtst,canonical_train,20261212,25,0-3-4-5,0.5370448231697083,0.3828183114528656,0.002452619606629014
JenaWeather,patchtst,canonical_train,20261212,26,0-3-4-6,0.5220550298690796,0.36981382966041565,0.0012765575665980577
JenaWeather,patchtst,canonical_train,20261212,27,0-3-4-7,0.48240771889686584,0.32808056473731995,0.007518816273659468
JenaWeather,patchtst,canonical_train,20261212,28,0-3-5-6,0.51259446144104,0.35831037163734436,0.0020779140759259462
JenaWeather,patchtst,canonical_train,20261212,29,0-3-5-7,0.4748549461364746,0.3176056444644928,0.010878448374569416
JenaWeather,patchtst,canonical_train,20261212,30,0-3-6-7,0.4652082324028015,0.3071146309375763,0.016509611159563065
JenaWeather,patchtst,canonical_train,20261212,31,0-4-5-6,0.5187726020812988,0.3653392791748047,0.0026890512090176344
JenaWeather,patchtst,canonical_train,20261212,32,0-4-5-7,0.4799124598503113,0.3242641091346741,0.009946506470441818
JenaWeather,patchtst,canonical_train,20261212,33,0-4-6-7,0.4697476327419281,0.3135712444782257,0.014992959797382355
JenaWeather,patchtst,canonical_train,20261212,34,0-5-6-7,0.4642512798309326,0.30458152294158936,0.02044905163347721
JenaWeather,patchtst,canonical_train,20261212,35,1-2-3-4,0.6132286787033081,0.45137640833854675,0.02044905163347721
JenaWeather,patchtst,canonical_train,20261212,36,1-2-3-5,0.600003182888031,0.43850597739219666,0.014992959797382355
JenaWeather,patchtst,canonical_train,20261212,37,1-2-3-6,0.5833160877227783,0.42484617233276367,0.009946507401764393
JenaWeather,patchtst,canonical_train,20261212,38,1-2-3-7,0.5356619954109192,0.3804676830768585,0.002689051441848278
JenaWeather,patchtst,canonical_train,20261212,39,1-2-4-5,0.6060373187065125,0.4455738365650177,0.016509611159563065
JenaWeather,patchtst,canonical_train,20261212,40,1-2-4-6,0.5890248417854309,0.4317755401134491,0.010878448374569416
JenaWeather,patchtst,canonical_train,20261212,41,1-2-4-7,0.5404474139213562,0.3871215879917145,0.0020779138430953026
JenaWeather,patchtst,canonical_train,20261212,42,1-2-5-6,0.5770624876022339,0.4194543659687042,0.007518816273659468
JenaWeather,patchtst,canonical_train,20261212,43,1-2-5-7,0.5298041105270386,0.37532997131347656,0.001276557450182736
JenaWeather,patchtst,canonical_train,20261212,44,1-2-6-7,0.5168837904930115,0.3633871376514435,0.002452619606629014
JenaWeather,patchtst,canonical_train,20261212,45,1-3-4-5,0.5947995781898499,0.43376970291137695,0.012695147655904293
JenaWeather,patchtst,canonical_train,20261212,46,1-3-4-6,0.5778586268424988,0.42005655169487,0.007528873160481453
JenaWeather,patchtst,canonical_train,20261212,47,1-3-4-7,0.5305363535881042,0.37567391991615295,0.0011435480555519462
JenaWeather,patchtst,canonical_train,20261212,48,1-3-5-6,0.5663074254989624,0.40782251954078674,0.004902028013020754
JenaWeather,patchtst,canonical_train,20261212,49,1-3-5-7,0.5203946828842163,0.3639971911907196,0.0010749798966571689
JenaWeather,patchtst,canonical_train,20261212,50,1-3-6-7,0.507692813873291,0.352171927690506,0.0027159275487065315
JenaWeather,patchtst,canonical_train,20261212,51,1-4-5-6,0.5728628039360046,0.4149515628814697,0.00660901190713048
JenaWeather,patchtst,canonical_train,20261212,52,1-4-5-7,0.5260563492774963,0.370878130197525,0.0012388854520395398
JenaWeather,patchtst,canonical_train,20261212,53,1-4-6-7,0.5129247903823853,0.3588618338108063,0.002295124577358365
JenaWeather,patchtst,canonical_train,20261212,54,1-5-6-7,0.5045098066329956,0.3481210172176361,0.004323017317801714
JenaWeather,patchtst,canonical_train,20261212,55,2-3-4-5,0.6120656132698059,0.4507259428501129,0.01851285807788372
JenaWeather,patchtst,canonical_train,20261212,56,2-3-4-6,0.5946782827377319,0.43678367137908936,0.012230428867042065
JenaWeather,patchtst,canonical_train,20261212,57,2-3-4-7,0.5454874038696289,0.39181336760520935,0.0022111672442406416
JenaWeather,patchtst,canonical_train,20261212,58,2-3-5-6,0.5826277732849121,0.42436882853507996,0.008632891811430454
JenaWeather,patchtst,canonical_train,20261212,59,2-3-5-7,0.5347220301628113,0.3798992931842804,0.0011719058966264129
JenaWeather,patchtst,canonical_train,20261212,60,2-3-6-7,0.5212991237640381,0.3677270710468292,0.0016966977855190635
JenaWeather,patchtst,canonical_train,20261212,61,2-4-5-6,0.5892866253852844,0.4315410852432251,0.010675794444978237
JenaWeather,patchtst,canonical_train,20261212,62,2-4-5-7,0.540544331073761,0.386848121881485,0.0016717294929549098
JenaWeather,patchtst,canonical_train,20261212,63,2-4-6-7,0.5267149806022644,0.37450936436653137,0.0016118130879476666
JenaWeather,patchtst,canonical_train,20261212,64,2-5-6-7,0.517586886882782,0.3633822500705719,0.002669011941179633
JenaWeather,patchtst,canonical_train,20261212,65,3-4-5-6,0.5795133709907532,0.4201914966106415,0.008932994678616524
JenaWeather,patchtst,canonical_train,20261212,66,3-4-5-7,0.5321469902992249,0.37585482001304626,0.0023441403172910213
JenaWeather,patchtst,canonical_train,20261212,67,3-4-6-7,0.5185419917106628,0.3636528253555298,0.0027491096407175064
JenaWeather,patchtst,canonical_train,20261212,68,3-5-6-7,0.509986400604248,0.35277166962623596,0.00453909719362855
JenaWeather,patchtst,canonical_train,20261212,69,4-5-6-7,0.516272246837616,0.3599402904510498,0.005229255184531212
JenaWeather,patchtst,phase_aug_train,20261211,0,0-1-2-3,0.4469969868659973,0.27400273084640503,0.0058462247252464294
JenaWeather,patchtst,phase_aug_train,20261211,1,0-1-2-4,0.44618064165115356,0.2722473740577698,0.00441419193521142
JenaWeather,patchtst,phase_aug_train,20261211,2,0-1-2-5,0.4454292058944702,0.2703455686569214,0.003024633042514324
JenaWeather,patchtst,phase_aug_train,20261211,3,0-1-2-6,0.44580334424972534,0.26974281668663025,0.002222828334197402
JenaWeather,patchtst,phase_aug_train,20261211,4,0-1-2-7,0.4473113715648651,0.27031102776527405,0.0020212447270751
JenaWeather,patchtst,phase_aug_train,20261211,5,0-1-3-4,0.44543689489364624,0.2706337571144104,0.003258938668295741
JenaWeather,patchtst,phase_aug_train,20261211,6,0-1-3-5,0.44483229517936707,0.26894983649253845,0.0020011323504149914
JenaWeather,patchtst,phase_aug_train,20261211,7,0-1-3-6,0.4453883767127991,0.2685385048389435,0.0013608861481770873
JenaWeather,patchtst,phase_aug_train,20261211,8,0-1-3-7,0.44699230790138245,0.26920586824417114,0.0012438303092494607
JenaWeather,patchtst,phase_aug_train,20261211,9,0-1-4-5,0.4450792074203491,0.26808324456214905,0.0015179081819951534
JenaWeather,patchtst,phase_aug_train,20261211,10,0-1-4-6,0.4456566572189331,0.2677253484725952,0.0008970506605692208
JenaWeather,patchtst,phase_aug_train,20261211,11,0-1-4-7,0.4473220407962799,0.26840683817863464,0.0008357854094356298
JenaWeather,patchtst,phase_aug_train,20261211,12,0-1-5-6,0.44631409645080566,0.2671981155872345,0.0007638460374437273
JenaWeather,patchtst,phase_aug_train,20261211,13,0-1-5-7,0.448106586933136,0.2680475413799286,0.0008186872000806034
JenaWeather,patchtst,phase_aug_train,20261211,14,0-1-6-7,0.4498351514339447,0.26865217089653015,0.0012356080114841461
JenaWeather,patchtst,phase_aug_train,20261211,15,0-2-3-4,0.4456937909126282,0.27084043622016907,0.003041570307686925
JenaWeather,patchtst,phase_aug_train,20261211,16,0-2-3-5,0.4450317919254303,0.269011527299881,0.001732365693897009
JenaWeather,patchtst,phase_aug_train,20261211,17,0-2-3-6,0.4455997943878174,0.26853081583976746,0.0011029507732018828
JenaWeather,patchtst,phase_aug_train,20261211,18,0-2-3-7,0.44711974263191223,0.2690875232219696,0.0009115003049373627
JenaWeather,patchtst,phase_aug_train,20261211,19,0-2-4-5,0.4452219009399414,0.2681295871734619,0.0011986875906586647
JenaWeather,patchtst,phase_aug_train,20261211,20,0-2-4-6,0.44581136107444763,0.26769471168518066,0.0005886618164367974
JenaWeather,patchtst,phase_aug_train,20261211,21,0-2-4-7,0.447393000125885,0.26827070116996765,0.00045300161582417786
JenaWeather,patchtst,phase_aug_train,20261211,22,0-2-5-6,0.4464109241962433,0.26702386140823364,0.00040405840263701975
JenaWeather,patchtst,phase_aug_train,20261211,23,0-2-5-7,0.44812002778053284,0.26777899265289307,0.0003845046740025282
JenaWeather,patchtst,phase_aug_train,20261211,24,0-2-6-7,0.4498606324195862,0.2683142125606537,0.0008122572326101363
JenaWeather,patchtst,phase_aug_train,20261211,25,0-3-4-5,0.44546592235565186,0.2674379050731659,0.0009239497012458742
JenaWeather,patchtst,phase_aug_train,20261211,26,0-3-4-6,0.44623616337776184,0.2671782970428467,0.0004754822875838727
JenaWeather,patchtst,phase_aug_train,20261211,27,0-3-4-7,0.4479106366634369,0.2678501605987549,0.00042435002978891134
JenaWeather,patchtst,phase_aug_train,20261211,28,0-3-5-6,0.44698256254196167,0.26670652627944946,0.00042263141949661076
JenaWeather,patchtst,phase_aug_train,20261211,29,0-3-5-7,0.44878366589546204,0.2675524652004242,0.00048760572099126875
JenaWeather,patchtst,phase_aug_train,20261211,30,0-3-6-7,0.45070093870162964,0.2682698667049408,0.0010769165819510818
JenaWeather,patchtst,phase_aug_train,20261211,31,0-4-5-6,0.4482530951499939,0.26675182580947876,0.0008571514044888318
JenaWeather,patchtst,phase_aug_train,20261211,32,0-4-5-7,0.45011112093925476,0.26762428879737854,0.0009779158281162381
JenaWeather,patchtst,phase_aug_train,20261211,33,0-4-6-7,0.45204418897628784,0.2684115767478943,0.0015866155736148357
JenaWeather,patchtst,phase_aug_train,20261211,34,0-5-6-7,0.454149067401886,0.26920926570892334,0.0027744732797145844
JenaWeather,patchtst,phase_aug_train,20261211,35,1-2-3-4,0.44664236903190613,0.27063658833503723,0.0027744732797145844
JenaWeather,patchtst,phase_aug_train,20261211,36,1-2-3-5,0.4461178183555603,0.26893407106399536,0.001586615457199514
JenaWeather,patchtst,phase_aug_train,20261211,37,1-2-3-6,0.4467075765132904,0.26851630210876465,0.0009779158281162381
JenaWeather,patchtst,phase_aug_train,20261211,38,1-2-3-7,0.4483027458190918,0.2691429555416107,0.0008571513462811708
JenaWeather,patchtst,phase_aug_train,20261211,39,1-2-4-5,0.4463343322277069,0.268026739358902,0.00107691646553576
JenaWeather,patchtst,phase_aug_train,20261211,40,1-2-4-6,0.44694554805755615,0.2676680088043213,0.00048760572099126875
JenaWeather,patchtst,phase_aug_train,20261211,41,1-2-4-7,0.44860193133354187,0.2683103382587433,0.00042263141949661076
JenaWeather,patchtst,phase_aug_train,20261211,42,1-2-5-6,0.4476791322231293,0.2671414315700531,0.00042435002978891134
JenaWeather,patchtst,phase_aug_train,20261211,43,1-2-5-7,0.44946202635765076,0.2679618299007416,0.0004754822875838727
JenaWeather,patchtst,phase_aug_train,20261211,44,1-2-6-7,0.45122039318084717,0.26856422424316406,0.0009239497012458742
JenaWeather,patchtst,phase_aug_train,20261211,45,1-3-4-5,0.44658905267715454,0.2672981321811676,0.0008122572326101363
JenaWeather,patchtst,phase_aug_train,20261211,46,1-3-4-6,0.4473804831504822,0.2671034634113312,0.0003845046740025282
JenaWeather,patchtst,phase_aug_train,20261211,47,1-3-4-7,0.4491294026374817,0.2678474485874176,0.00040405840263701975
JenaWeather,patchtst,phase_aug_train,20261211,48,1-3-5-6,0.4482603371143341,0.2667730152606964,0.00045300161582417786
JenaWeather,patchtst,phase_aug_train,20261211,49,1-3-5-7,0.45013487339019775,0.26769742369651794,0.0005886618164367974
JenaWeather,patchtst,phase_aug_train,20261211,50,1-3-6-7,0.45206937193870544,0.26848822832107544,0.0011986874742433429
JenaWeather,patchtst,phase_aug_train,20261211,51,1-4-5-6,0.4495539367198944,0.2668066918849945,0.0009115001303143799
JenaWeather,patchtst,phase_aug_train,20261211,52,1-4-5-7,0.45148488879203796,0.26775118708610535,0.0011029508896172047
JenaWeather,patchtst,phase_aug_train,20261211,53,1-4-6-7,0.4534350037574768,0.26860228180885315,0.001732365693897009
JenaWeather,patchtst,phase_aug_train,20261211,54,1-5-6-7,0.45566660165786743,0.2695446312427521,0.003041570307686925
JenaWeather,patchtst,phase_aug_train,20261211,55,2-3-4-5,0.447561651468277,0.26815512776374817,0.0012356080114841461
JenaWeather,patchtst,phase_aug_train,20261211,56,2-3-4-6,0.44836336374282837,0.267882376909256,0.0008186870836652815
JenaWeather,patchtst,phase_aug_train,20261211,57,2-3-4-7,0.45002588629722595,0.26851633191108704,0.0007638460374437273
JenaWeather,patchtst,phase_aug_train,20261211,58,2-3-5-6,0.4491841793060303,0.26738807559013367,0.0008357854094356298
JenaWeather,patchtst,phase_aug_train,20261211,59,2-3-5-7,0.4509723484516144,0.26821550726890564,0.0008970506605692208
JenaWeather,patchtst,phase_aug_train,20261211,60,2-3-6-7,0.452915221452713,0.26891985535621643,0.0015179081819951534
JenaWeather,patchtst,phase_aug_train,20261211,61,2-4-5-6,0.4504190981388092,0.2674117386341095,0.0012438303092494607
JenaWeather,patchtst,phase_aug_train,20261211,62,2-4-5-7,0.45226410031318665,0.2682574391365051,0.0013608859153464437
JenaWeather,patchtst,phase_aug_train,20261211,63,2-4-6-7,0.45422279834747314,0.26902666687965393,0.0020011321175843477
JenaWeather,patchtst,phase_aug_train,20261211,64,2-5-6-7,0.4563942551612854,0.2698196768760681,0.003258938668295741
JenaWeather,patchtst,phase_aug_train,20261211,65,3-4-5-6,0.45182618498802185,0.2677755057811737,0.0020212447270751
JenaWeather,patchtst,phase_aug_train,20261211,66,3-4-5-7,0.45375856757164,0.26872825622558594,0.002222828334197402
JenaWeather,patchtst,phase_aug_train,20261211,67,3-4-6-7,0.455888032913208,0.26967015862464905,0.003024633042514324
JenaWeather,patchtst,phase_aug_train,20261211,68,3-5-6-7,0.45819544792175293,0.2706516981124878,0.00441419193521142
JenaWeather,patchtst,phase_aug_train,20261211,69,4-5-6-7,0.46051928400993347,0.27160897850990295,0.005846225190907717
JenaWeather,patchtst,phase_aug_train,20261212,0,0-1-2-3,0.43868833780288696,0.2699024975299835,0.010833506472408772
JenaWeather,patchtst,phase_aug_train,20261212,1,0-1-2-4,0.43836894631385803,0.26931747794151306,0.008799082599580288
JenaWeather,patchtst,phase_aug_train,20261212,2,0-1-2-5,0.4379468262195587,0.268098384141922,0.006936836522072554
JenaWeather,patchtst,phase_aug_train,20261212,3,0-1-2-6,0.4371066987514496,0.26482507586479187,0.004671573173254728
JenaWeather,patchtst,phase_aug_train,20261212,4,0-1-2-7,0.43923822045326233,0.2663482427597046,0.004690364934504032
JenaWeather,patchtst,phase_aug_train,20261212,5,0-1-3-4,0.4356658458709717,0.2649294137954712,0.00594419427216053
JenaWeather,patchtst,phase_aug_train,20261212,6,0-1-3-5,0.43544548749923706,0.26388096809387207,0.00425987271592021
JenaWeather,patchtst,phase_aug_train,20261212,7,0-1-3-6,0.43524110317230225,0.2610672414302826,0.0025518147740513086
JenaWeather,patchtst,phase_aug_train,20261212,8,0-1-3-7,0.43728315830230713,0.2625855505466461,0.0024844384752213955
JenaWeather,patchtst,phase_aug_train,20261212,9,0-1-4-5,0.43669596314430237,0.26465967297554016,0.0035961975809186697
JenaWeather,patchtst,phase_aug_train,20261212,10,0-1-4-6,0.43643271923065186,0.26160842180252075,0.0018362092087045312
JenaWeather,patchtst,phase_aug_train,20261212,11,0-1-4-7,0.43849730491638184,0.26293763518333435,0.001793445204384625
JenaWeather,patchtst,phase_aug_train,20261212,12,0-1-5-6,0.43767020106315613,0.26164013147354126,0.0014256093418225646
JenaWeather,patchtst,phase_aug_train,20261212,13,0-1-5-7,0.43983808159828186,0.26314160227775574,0.0014787898398935795
JenaWeather,patchtst,phase_aug_train,20261212,14,0-1-6-7,0.4417065978050232,0.2618814706802368,0.0015958314761519432
JenaWeather,patchtst,phase_aug_train,20261212,15,0-2-3-4,0.4359534680843353,0.2644699513912201,0.00518081896007061
JenaWeather,patchtst,phase_aug_train,20261212,16,0-2-3-5,0.435837060213089,0.2634703814983368,0.0035870529245585203
JenaWeather,patchtst,phase_aug_train,20261212,17,0-2-3-6,0.4356386363506317,0.2607089877128601,0.0018840045668184757
JenaWeather,patchtst,phase_aug_train,20261212,18,0-2-3-7,0.4376421570777893,0.2621762454509735,0.0017844917019829154
JenaWeather,patchtst,phase_aug_train,20261212,19,0-2-4-5,0.4371992349624634,0.2644774317741394,0.0030219790060073137
JenaWeather,patchtst,phase_aug_train,20261212,20,0-2-4-6,0.4369420111179352,0.26146700978279114,0.0012670002179220319
JenaWeather,patchtst,phase_aug_train,20261212,21,0-2-4-7,0.43896761536598206,0.26272833347320557,0.0011921002296730876
JenaWeather,patchtst,phase_aug_train,20261212,22,0-2-5-6,0.438281387090683,0.261539489030838,0.0009469541255384684
JenaWeather,patchtst,phase_aug_train,20261212,23,0-2-5-7,0.4404098093509674,0.2629760801792145,0.000967998756095767
